,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
33,negative,negative,TRUE,"Hvorfor gør #dkpol ikke noget mere for at få flere elbiler på vejene, ladestandere sat op....",[ 5.3068123 -1.9887906 -2.503425 ],[9.9891710e-01 6.7778100e-04 4.0512276e-04]
34,neutral,positive,MISS,"Konkurrencestater kommer i forskellige varianter, og det samme gælder for den danske konkurrencestat 🇩🇰. Nysgerrig? Køb 'Konkurrencestatsministeren' her: #dkpol #dkøko",[-3.2139897  6.1784563 -1.9849851],[8.3320607e-05 9.9963188e-01 2.8477536e-04]
35,neutral,neutral,TRUE,"Jo jo, men de kan jo ikke bruges som en overvældende del af holdets succes. De har ydet på visse områder, men har vel ikke været kæmpe profiler.",[-2.5361502   0.79111135  0.7357829 ],[0.01810801 0.5045242  0.47736782]
36,neutral,positive,MISS,Viacom letter på aftale med AT&amp;T og topper S&amp;P 500-indekset,[-3.479201   6.062255  -1.9581443],[7.1783455e-05 9.9959975e-01 3.2855727e-04]
37,positive,positive,TRUE,Det er flot! Træning er heller ikke en særligt stor del af vægttab. Du kan ikke træne dig ud af dårlige spisevaner du skal spise dig ud af dem. Træning er selvfølgelig godt for en masse andre ting så det er helt fint at træne (eller ej).,[-3.3582861 -1.6939527  3.0418994],[0.00164409 0.00868434 0.9896716 ]
38,positive,neutral,MISS,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → #angst #stress #denmark,[-4.3959265  1.3617657  1.6224232],[0.00137265 0.43460473 0.5640226 ]
39,neutral,neutral,TRUE,Det er Robsons store udfordring. Han er dog ret bredt anerkendt som en af de største engelske spillere,[-2.9393435  6.274323  -2.3329847],[9.9639765e-05 9.9971765e-01 1.8271375e-04]
40,positive,negative,MISS,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[-0.4401362 -3.5355299  2.8039818],[0.03747516 0.00169602 0.9608288 ]
41,positive,neutral,MISS,"Det er Torsdag og dermed Premier League i Dart, med runder igen før finalen strammer det til nu.
Se forslag på facebook side",[-1.7981949 -3.663739   3.5521407],[4.7206818e-03 7.3081825e-04 9.9454850e-01]
42,neutral,neutral,TRUE,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-3.9603403   4.3132925  -0.56206244],[2.5315984e-04 9.9217427e-01 7.5726570e-03]
43,neutral,negative,MISS,Det vil sige at laveste fællesnævner hermed er dem det laver balladen.,[-2.8342667  6.380279  -2.4385965],[9.9555669e-05 9.9975258e-01 1.4787803e-04]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 5.4526577 -1.9701087 -2.5499663],[9.9906880e-01 5.9693737e-04 3.3427175e-04]
45,negative,negative,TRUE,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[ 5.424373  -1.923268  -2.5164285],[9.9900097e-01 6.4346660e-04 3.5556545e-04]
46,negative,neutral,MISS,"Hvad sker der med i dag, kan ikke komme ind??",[ 5.150523  -1.3716098 -2.537674 ],[9.9807489e-01 1.4676985e-03 4.5732144e-04]
47,negative,negative,TRUE,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[ 4.3559837  0.4818428 -2.1353824],[0.9781973  0.02031928 0.00148341]
48,negative,negative,TRUE,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[ 5.4450693 -1.9912773 -2.5000222],[9.9905699e-01 5.8887893e-04 3.5406335e-04]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 5.3183928 -2.0109155 -2.5018575],[9.9894363e-01 6.5533404e-04 4.0109691e-04]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 5.4243326 -1.928747  -2.489285 ],[9.9899465e-01 6.3997228e-04 3.6536140e-04]
51,negative,positive,MISS,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[ 5.3468676 -1.5550677 -2.231358 ],[9.9848491e-01 1.0043132e-03 5.1069306e-04]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 5.4569626 -1.9910858 -2.5576978],[9.9908769e-01 5.8204582e-04 3.3027906e-04]
53,negative,neutral,MISS,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[ 1.7279575  -0.66138434  0.35382888],[0.7436326  0.06818368 0.18818368]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 5.457231  -1.9879801 -2.5566967],[9.9908578e-01 5.8369851e-04 3.3052042e-04]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 5.4839253 -1.9941528 -2.5447416],[9.9910945e-01 5.6483963e-04 3.2569200e-04]
56,neutral,negative,MISS,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[-2.1305223  6.2536683 -2.9544353],[2.28375531e-04 9.99671459e-01 1.00191035e-04]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 5.492818  -1.9690566 -2.563164 ],[9.9910897e-01 5.7406625e-04 3.1691624e-04]
58,neutral,neutral,TRUE,Stormen Pabuk dræber to ældre og en fisker i Thailand,[ 1.0273926   1.4525856  -0.93119115],[0.37439954 0.5727884  0.05281207]
59,positive,positive,TRUE,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-3.7561243  -0.88551354  2.6332197 ],[0.00162836 0.02873702 0.96963465]
60,negative,positive,MISS,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[ 4.9910846 -1.2997378 -1.8590914],[0.99709594 0.00184785 0.00105619]
61,neutral,negative,MISS,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[-0.03156877  4.9755964  -3.020798  ],[6.6431612e-03 9.9302262e-01 3.3432533e-04]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-2.309549  -3.8235116  3.8601182],[2.0866063e-03 4.5912919e-04 9.9745423e-01]
63,positive,positive,TRUE,Lækre detaljer i brilleetuier og pudseklude 😍,[-2.3262057 -3.807322   3.8682609],[2.0355929e-03 4.6286071e-04 9.9750155e-01]
64,neutral,positive,MISS,Enig. En true detective podcast. det er lige dig ? :),[-3.3858137  5.646198  -1.6461039],[1.194263e-04 9.992003e-01 6.802149e-04]
65,negative,negative,TRUE,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[ 5.429849  -1.9509188 -2.4291828],[9.9899167e-01 6.2249397e-04 3.8585826e-04]
66,negative,negative,TRUE,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[ 4.212479    0.34980473 -2.1546135 ],[0.9777763  0.02054477 0.00167898]
67,negative,neutral,MISS,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[ 2.2106664  1.5476751 -1.8582432],[0.65256953 0.33627406 0.01115634]
68,neutral,neutral,TRUE,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[-3.3354037  5.12539   -1.4333827],[2.1125990e-04 9.9837339e-01 1.4153182e-03]
69,neutral,positive,MISS,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-2.878372   6.2673197 -2.4063067],[1.0664878e-04 9.9972230e-01 1.7099030e-04]
70,positive,negative,MISS,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[-2.6979911 -3.0892887  3.7080579],[0.00164698 0.00111365 0.99723935]
71,negative,neutral,MISS,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[ 3.8611362 -0.1376773 -0.9608114],[0.97429    0.01786593 0.0078441 ]
72,neutral,neutral,TRUE,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[-3.6567864  5.4746823 -1.9007316],[1.0812710e-04 9.9926585e-01 6.2600744e-04]
73,neutral,neutral,TRUE,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[-2.1685271  4.0281672 -1.4294032],[0.0020234  0.9937395  0.00423721]
74,neutral,neutral,TRUE,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[-1.9244895  3.9967396 -1.1769123],[0.0026597  0.99172336 0.00561697]
75,negative,negative,TRUE,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[ 5.406578  -1.8678316 -2.382013 ],[9.9889368e-01 6.9228228e-04 4.1397774e-04]
76,negative,negative,TRUE,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[ 5.5052595 -1.9005463 -2.522665 ],[9.9906689e-01 6.0714729e-04 3.2592018e-04]
77,neutral,neutral,TRUE,Jeg lukkede den faktisk ned inden et møde 😬,[ 0.59373343  3.993124   -2.5620387 ],[0.03227008 0.966355   0.00137488]
78,negative,neutral,MISS,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[ 5.3523874 -1.4664011 -2.5061176],[9.9852270e-01 1.0914295e-03 3.8588018e-04]
79,negative,negative,TRUE,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 4.73583    -0.34988853 -2.1711905 ],[0.99286604 0.00614032 0.0009936 ]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 5.43743  -1.842811 -2.560491],[9.9897587e-01 6.8831386e-04 3.3581653e-04]
81,negative,negative,TRUE,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[ 5.343342  -1.962761  -2.5407102],[9.9895298e-01 6.7072571e-04 3.7630904e-04]
82,negative,negative,TRUE,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[ 5.4326043 -1.855875  -2.5090082],[9.9896216e-01 6.8265724e-04 3.5526356e-04]
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 5.152863  -1.3184879 -2.2884321],[9.9787092e-01 1.5438406e-03 5.8527634e-04]
84,neutral,neutral,TRUE,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[-1.898266   6.0050335 -2.5794144],[3.6931678e-04 9.9944371e-01 1.8688741e-04]
85,negative,negative,TRUE,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[ 5.347415  -1.5982136 -2.3926136],[9.9860400e-01 9.6149073e-04 4.3445191e-04]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-1.8756204  6.2118964 -2.8844736],[3.07223178e-04 9.99580801e-01 1.12024936e-04]
87,negative,negative,TRUE,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[ 4.9216676  -0.16251995 -2.309981  ],[9.9313027e-01 6.1513670e-03 7.1835844e-04]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-2.9939477  6.318976  -2.3753707],[9.0227062e-05 9.9974233e-01 1.6748712e-04]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[-3.105002   6.367071  -2.4439094],[7.6954311e-05 9.9977392e-01 1.4905326e-04]
90,neutral,neutral,TRUE,"Nej, det gør der ikke. Se evt. her: :)",[-0.20562898  4.357251   -2.245579  ],[0.01031043 0.98834884 0.00134072]
91,negative,negative,TRUE,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 5.2780066 -1.7780743 -2.4900444],[9.987165e-01 8.610438e-04 4.224939e-04]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-4.0558796  5.2210393 -1.4504015],[9.3431910e-05 9.9864167e-01 1.2648518e-03]
93,positive,positive,TRUE,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-4.129179   -0.16956778  1.4642657 ],[0.00310466 0.16279885 0.83409643]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-2.4825437 -3.6569035  3.8750415],[1.7296233e-03 5.3448230e-04 9.9773586e-01]
95,negative,neutral,MISS,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[ 2.1054893  1.7920059 -1.914983 ],[0.57180727 0.41793197 0.01026079]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 5.417114  -1.9316704 -2.5208266],[9.9900073e-01 6.4273103e-04 3.5658412e-04]
97,positive,positive,TRUE,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[-2.830353 -2.81259   3.637186],[0.00154819 0.00157594 0.9968759 ]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[ 0.83728343  3.7008586  -2.5707574 ],[0.05388752 0.9443284  0.001784  ]
99,neutral,positive,MISS,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-2.905693   5.268163  -1.5609106],[2.8154464e-04 9.9863809e-01 1.0803862e-03]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-2.3632898 -3.7499073  3.8534756],[1.9907244e-03 4.9752020e-04 9.9751174e-01]
101,negative,neutral,MISS,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 4.5311213   0.37972203 -2.3153782 ],[0.9834721  0.01548219 0.0010456 ]
102,positive,positive,TRUE,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-2.7661824 -3.1940036  3.7937977],[1.4126094e-03 9.2091964e-04 9.9766648e-01]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 4.47286     0.22656715 -2.0835009 ],[0.9845055  0.01409538 0.00139903]
104,neutral,neutral,TRUE,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-3.3777182  5.333197  -1.9936833],[1.6464193e-04 9.9917823e-01 6.5708149e-04]
105,neutral,negative,MISS,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[-2.8753107  6.4043927 -2.296188 ],[9.3274582e-05 9.9974018e-01 1.6644588e-04]
106,negative,neutral,MISS,"forskerzonen: RT @USER: Ja, det er vildt, så stort universet er: Et lysår = ca. 9.400 mia. km. Det sorte hul i Messier 87('en nær galakse') = 55 mio. lysår væk. Det svarer altså til en afstand på 9.400 mia x 55 mio. km = 522.000.000.000 mia. km (Til …",[ 5.532813  -1.6457487 -2.4883327],[9.9890995e-01 7.6193269e-04 3.2808547e-04]
