,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
30,negative,positive,MISS,"Ved du overhovedet hvad det ord betyder?

Jeg er fuldstændig enig med @USER. Danmark har brug for en ny retning!",[ 3.8694966 -1.4954945 -1.9394526],[0.9923804  0.00464186 0.00297772]
31,neutral,negative,MISS,Der er noget skrivere har misforstået. Han skriver en nedsænkning vil give 7000 yderlige pladser og det er AGFS ønske. AGF har ikke noget ønske om at øge kapaciteten til 27000 #ultratwitteragf,[ 1.71049    2.7929418 -2.5023563],[0.25209793 0.74416995 0.0037321 ]
32,negative,negative,TRUE,"Jeg finder det mere problematisk, at de antager den yngre generation ikke kender Michael Laudrup. Historielærer møgunger!!",[ 4.5557294 -1.7281857 -2.0346851],[0.99677086 0.00186005 0.00136904]
33,negative,negative,TRUE,"Hvorfor gør #dkpol ikke noget mere for at få flere elbiler på vejene, ladestandere sat op....",[ 4.4988728 -1.8652586 -1.9436952],[0.9966965  0.00171655 0.00158705]
34,neutral,positive,MISS,"Konkurrencestater kommer i forskellige varianter, og det samme gælder for den danske konkurrencestat 🇩🇰. Nysgerrig? Køb 'Konkurrencestatsministeren' her: #dkpol #dkøko",[-2.7752416  5.325745  -1.7263597],[3.0288583e-04 9.9883252e-01 8.6457451e-04]
35,positive,neutral,MISS,"Jo jo, men de kan jo ikke bruges som en overvældende del af holdets succes. De har ydet på visse områder, men har vel ikke været kæmpe profiler.",[-2.2844613  -0.16050905  0.9187308 ],[0.02943333 0.24618414 0.7243826 ]
36,neutral,positive,MISS,Viacom letter på aftale med AT&amp;T og topper S&amp;P 500-indekset,[-3.104335   5.3463144 -1.7317303],[2.1353584e-04 9.9894398e-01 8.4252987e-04]
37,positive,positive,TRUE,Det er flot! Træning er heller ikke en særligt stor del af vægttab. Du kan ikke træne dig ud af dårlige spisevaner du skal spise dig ud af dem. Træning er selvfølgelig godt for en masse andre ting så det er helt fint at træne (eller ej).,[-2.7217615 -2.3569486  2.8839219],[0.00364421 0.00524855 0.9911073 ]
38,positive,neutral,MISS,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → #angst #stress #denmark,[-4.05965    0.8725756  1.4758173],[0.00254314 0.35270312 0.64475375]
39,neutral,neutral,TRUE,Det er Robsons store udfordring. Han er dog ret bredt anerkendt som en af de største engelske spillere,[-2.503683   5.6116276 -2.0783415],[2.9870123e-04 9.9924421e-01 4.5704661e-04]
40,positive,negative,MISS,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[-0.44717997 -3.534626    2.713942  ],[0.04058    0.00185119 0.95756876]
41,positive,neutral,MISS,"Det er Torsdag og dermed Premier League i Dart, med runder igen før finalen strammer det til nu.
Se forslag på facebook side",[-1.822004  -3.5316405  3.3742871],[0.00550109 0.00099532 0.99350363]
42,neutral,neutral,TRUE,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-3.7614176   3.124403    0.15817098],[0.00097117 0.95010144 0.04892736]
43,neutral,negative,MISS,Det vil sige at laveste fællesnævner hermed er dem det laver balladen.,[-2.391036   5.7366347 -2.1465325],[2.9505690e-04 9.9932814e-01 3.7678366e-04]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 4.6336117 -1.8474166 -1.9555641],[0.997101   0.00152779 0.00137119]
45,negative,negative,TRUE,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[ 4.6169124 -1.8546788 -1.9473191],[0.9970521  0.0015422  0.00140575]
46,negative,neutral,MISS,"Hvad sker der med i dag, kan ikke komme ind??",[ 4.546013  -1.3705983 -2.0975387],[0.9960192  0.00268359 0.00129721]
47,negative,negative,TRUE,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[ 3.8862593  0.4484838 -1.7795705],[0.9656253  0.03103142 0.00334326]
48,negative,negative,TRUE,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[ 4.6298223 -1.8805032 -1.9122303],[0.99707913 0.00148365 0.00143732]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 4.501909  -1.8780254 -1.9056162],[0.9966667  0.00168958 0.0016436 ]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 4.630486  -1.8653104 -1.9525424],[0.9971149  0.00150542 0.00137966]
51,negative,positive,MISS,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[ 4.3520594 -1.4033608 -1.6830283],[0.9944719  0.00314808 0.00238006]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 4.640871  -1.8461242 -1.9527769],[0.9971162  0.00151873 0.00136509]
53,negative,neutral,MISS,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[ 2.242714   -0.48461208  0.11841369],[0.84394556 0.05518891 0.10086548]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 4.6442423 -1.8317634 -1.9536893],[0.9971053  0.00153549 0.00135924]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 4.6481524 -1.8404937 -1.9535874],[0.9971296  0.00151624 0.00135411]
56,neutral,negative,MISS,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[-1.259367   5.613732  -2.6692595],[1.0339323e-03 9.9871373e-01 2.5245475e-04]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 4.6528463 -1.8167351 -1.9759641],[0.9971366  0.00154544 0.00131795]
58,neutral,neutral,TRUE,Stormen Pabuk dræber to ældre og en fisker i Thailand,[ 0.99816006  1.3858162  -0.82248235],[0.37944257 0.55911744 0.06143998]
59,positive,positive,TRUE,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-3.3615115 -1.0013833  2.3890793],[0.00306778 0.03249487 0.9644374 ]
60,negative,positive,MISS,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[ 3.6246696 -1.0361584 -0.9228821],[0.98034245 0.00927269 0.01038487]
61,neutral,negative,MISS,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[ 1.4423698  3.0426939 -2.6742768],[0.1674779  0.8297923  0.00272974]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-1.8755888 -3.7130694  3.4904633],[4.6473686e-03 7.3994510e-04 9.9461269e-01]
63,positive,positive,TRUE,Lækre detaljer i brilleetuier og pudseklude 😍,[-1.8670714 -3.6943283  3.523193 ],[4.5367470e-03 7.2975503e-04 9.9473345e-01]
64,neutral,positive,MISS,Enig. En true detective podcast. det er lige dig ? :),[-3.24701    4.0723057 -1.0259887],[6.5815967e-04 9.9327576e-01 6.0660886e-03]
65,negative,negative,TRUE,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[ 4.6383977 -1.8353189 -1.8832184],[0.99699426 0.00153884 0.00146687]
66,negative,negative,TRUE,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[ 2.923539    0.91511166 -1.7088798 ],[0.87417877 0.11731443 0.0085068 ]
67,neutral,neutral,TRUE,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[ 1.5708206  2.0257819 -1.8837941],[0.38347796 0.60440433 0.0121177 ]
68,neutral,neutral,TRUE,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[-2.932611   4.173866  -1.1880068],[8.1528444e-04 9.9451834e-01 4.6663904e-03]
69,neutral,positive,MISS,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-2.174754   5.408703  -1.9910713],[5.0822995e-04 9.9888104e-01 6.1070675e-04]
70,positive,negative,MISS,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[-2.3264976 -2.9947608  3.3132246],[0.00353486 0.00181196 0.9946532 ]
71,negative,neutral,MISS,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[ 3.2433743  -0.33466431 -0.85228586],[0.95732707 0.02673855 0.01593447]
72,neutral,neutral,TRUE,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[-3.0364263  4.336669  -1.4001516],[6.2551146e-04 9.9616194e-01 3.2126275e-03]
73,neutral,neutral,TRUE,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[-1.7919413  3.112592  -1.4301468],[0.00728142 0.98226315 0.01045542]
74,neutral,neutral,TRUE,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[-2.1692765  3.6744463 -0.8960389],[0.00286013 0.9869223  0.01021754]
75,negative,negative,TRUE,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[ 4.5995536 -1.8403004 -1.9820685],[0.9970266  0.00159189 0.00138148]
76,negative,negative,TRUE,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[ 4.6755505 -1.8080947 -1.9961904],[0.9972133  0.00152397 0.00126266]
77,neutral,neutral,TRUE,Jeg lukkede den faktisk ned inden et møde 😬,[ 0.54761666  3.8189218  -2.469249  ],[0.03650348 0.96170956 0.00178701]
78,negative,neutral,MISS,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[ 4.6279845 -1.492873  -2.0890408],[0.9966049  0.00218911 0.00120602]
79,negative,negative,TRUE,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 4.2919936  -0.48606303 -1.9861184 ],[0.9898155  0.00832666 0.00185783]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 4.5856895 -1.8352785 -2.0316308],[0.9970446  0.00162227 0.00133306]
81,negative,negative,TRUE,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[ 4.502421  -1.8819197 -1.9715087],[0.9967795  0.00168235 0.00153818]
82,negative,negative,TRUE,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[ 4.6245575 -1.8144512 -1.9768187],[0.9970522  0.00159328 0.00135449]
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 4.439317  -1.3541782 -1.9615706],[0.9953146  0.00303303 0.0016523 ]
84,neutral,neutral,TRUE,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[-1.7732006  5.765281  -2.3096545],[5.3175655e-04 9.9915731e-01 3.1098095e-04]
85,negative,negative,TRUE,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[ 4.572287  -1.5397972 -1.9773604],[0.9963666  0.00220788 0.00142542]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-1.2365317  5.653994  -2.5895324],[1.0160778e-03 9.9872130e-01 2.6261908e-04]
87,negative,negative,TRUE,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[ 4.3294783  -0.38087994 -1.9247007 ],[0.98919415 0.00890428 0.00190163]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-2.624201  5.516257 -2.106459],[2.9127623e-04 9.9921989e-01 4.8882974e-04]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[-2.8146424  5.7810264 -2.0696042],[1.8479879e-04 9.9942601e-01 3.8928262e-04]
90,neutral,neutral,TRUE,"Nej, det gør der ikke. Se evt. her: :)",[ 0.14008829  3.5272431  -2.0358224 ],[0.03257841 0.9637237  0.0036978 ]
91,negative,negative,TRUE,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 4.475828  -1.72207   -2.0240023],[0.99647504 0.00202653 0.00149839]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-3.9356363  4.2785397 -1.0968243],[2.694671e-04 9.951238e-01 4.606661e-03]
93,positive,positive,TRUE,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-3.7653804  -0.37706044  1.666397  ],[0.00385845 0.11427251 0.881869  ]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-2.012376  -3.6189437  3.5097554],[3.9782268e-03 7.9793227e-04 9.9522382e-01]
95,neutral,neutral,TRUE,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[ 1.8886037  1.972736  -1.817225 ],[0.47340578 0.51495796 0.01163624]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 4.575448  -1.8910927 -1.9508584],[0.9969901  0.00154991 0.00146   ]
97,positive,positive,TRUE,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[-2.5337565 -2.7332919  3.1550941],[0.00336278 0.00275449 0.9938828 ]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[ 1.2825009  3.0323513 -2.3553445],[0.14749151 0.8486281  0.00388035]
99,neutral,positive,MISS,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-2.630649   4.2301493 -1.1125277],[0.001042   0.9942027  0.00475532]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-1.9438528 -3.6705241  3.519323 ],[4.2189979e-03 7.5045653e-04 9.9503052e-01]
101,negative,neutral,MISS,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 3.8046615  0.6725155 -1.9785901],[0.9553811  0.04167762 0.00294132]
102,positive,positive,TRUE,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-2.5400882 -3.008787   3.3947854],[0.00263423 0.00164854 0.9957172 ]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 4.314378   -0.17914954 -1.8051679 ],[0.98679614 0.0110335  0.00217041]
104,neutral,neutral,TRUE,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-3.0409052  4.598098  -1.5798832],[4.8008110e-04 9.9745053e-01 2.0693233e-03]
105,neutral,negative,MISS,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[-2.2803347  5.6560574 -2.2228484],[3.5723110e-04 9.9926442e-01 3.7836863e-04]
106,negative,neutral,MISS,"forskerzonen: RT @USER: Ja, det er vildt, så stort universet er: Et lysår = ca. 9.400 mia. km. Det sorte hul i Messier 87('en nær galakse') = 55 mio. lysår væk. Det svarer altså til en afstand på 9.400 mia x 55 mio. km = 522.000.000.000 mia. km (Til …",[ 4.7220263 -1.5977241 -2.0610063],[0.9970753  0.00179513 0.00112952]
107,neutral,neutral,TRUE,RT @USER: Er du fra Syd- og Sønderjylland og tæt på #NotreDame lige nu? Så vil gerne tale med dig,[-2.8799772  5.274949  -1.8973206],[2.8701371e-04 9.9894625e-01 7.6676963e-04]
108,neutral,neutral,TRUE,Københavns Lufthavn starter historisk stor udbygning til 4 mia. kr. #dkbyg #dkpol #dkbiz,[-3.3385682  4.1115737 -1.1818366],[5.7811826e-04 9.9442530e-01 4.9965852e-03]
109,negative,negative,TRUE,"""Registreringsafgiften på biler og motorcykler skal sænkes fra 180 til 150 procent""
Den er jo allerede blevet sat til 150% ?
hvad er det her for noget fis?",[ 4.6050143 -1.8316859 -1.9613556],[0.9970004  0.00159688 0.00140268]
