,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
13,neutral,negative,MISS,"Det fortæller jo alt, DF byder nazilignende tilstande velkommen i folketinget.

Håber ikke at det overrasker nogen.

#dkpol",[ 2.0776513  3.0183334 -4.6106925],[2.8066444e-01 7.1898603e-01 3.4952367e-04]
14,neutral,neutral,TRUE,"pinen er udsat til imorgen, det er en større omgang jeg er igennem.",[-3.1236272  6.688388  -3.3059406],[5.478380e-05 9.998995e-01 4.565356e-05]
15,positive,positive,TRUE,"Sikkert nok, og du har ret i, at der ""altid"" er mange Brøndby-folk med i Odense. Men den fine kulisse i dag skyldes også et pænt Odense-fremmøde.",[-1.167798 -4.62187   5.208137],[1.6990443e-03 5.3718031e-05 9.9824727e-01]
16,negative,negative,TRUE,"Ligesom meget andet i livet så er der vel sagtens både gode, dårlige, indholdsrige, og uinteressante pressemøder - men I journalister bliver vel betalt for det ... Det er jeres arbejde eller ??",[ 6.350479 -3.048953 -3.467331],[9.9986279e-01 8.2759696e-05 5.4465276e-05]
17,neutral,neutral,TRUE,Blågårdsgade 2. Look for Sasaa at Facebook,[-3.398371   6.675419  -2.9977512],[4.2166066e-05 9.9989486e-01 6.2943363e-05]
18,neutral,positive,MISS,"DAT fejrer 30 år med fly Det er i dag 30 år siden, at Kirsten og Jesper Rungholm lettede med deres første fly. I dag råder de over 22 fly og har mere end 500 ansatte.",[-4.594981    5.141406   -0.27596706],[5.8829035e-05 9.9552226e-01 4.4189156e-03]
19,positive,positive,TRUE,"Sommerferien går til Montenegro. Er du sådan én, der har gode tips til det land, så vil jeg herre mega gerne have dem ☺️",[-1.1116616 -3.9219692  4.454925 ],[3.8080732e-03 2.2919454e-04 9.9596280e-01]
20,neutral,neutral,TRUE,"Og nej, det er ikke passivt.",[-2.216436   6.439496  -3.9239628],[1.7405536e-04 9.9979442e-01 3.1558604e-05]
21,negative,negative,TRUE,"I at straffe to klubber for et problem, der veldokumenteret går på tværs af alle klubber. Det er en pop-reaktion, efter at de ikke har taget deres ansvar seriøst. Og det er problemet med DBU og især disciplinærudvalget. At de altid kun har moral, nær det er billigt og opportunt.",[ 6.2262926 -3.226126  -3.1715446],[9.9983859e-01 7.8486832e-05 8.2889834e-05]
22,neutral,neutral,TRUE,Kræft øger risiko for andre sygdomme senere i livet,[-0.51356304  5.7433443  -4.8651175 ],[1.9134500e-03 9.9806195e-01 2.4658195e-05]
23,negative,negative,TRUE,"Hold nu op. Dansk Folkeparti vil ikke ud af EU. Partiet ønsker bare ikke, den danske befolkning får indflydelse. Det var tydeligt i 2015, hvor partiet argumenterede for, den ønskede tilvalgsordning ikke krævede en folkeafstemning, og var imod det, befolkningen ville have gavn af.",[ 5.9577894 -1.9990724 -4.0772715],[9.996061e-01 3.501125e-04 4.381848e-05]
24,neutral,negative,MISS,"Selvom Danmark ikke er længere er med i det europæiske politisamarbejde, Europol, så bruger politiet Europols forbryder-database (EIS) som aldrig før. #dkpol",[-1.1521949  5.4523125 -4.224028 ],[1.3523338e-03 9.9858510e-01 6.2661959e-05]
25,negative,negative,TRUE,"Hvis der er en embedsmand i statsministeriet, som pt . ikke har travlt med at føre valgkamp for V - kan du så ikke vise vores statsminister Ordensbekendtgørelsen? #dkpol",[ 6.2268767 -2.390448  -3.9679475],[9.9978179e-01 1.8090419e-04 3.7355050e-05]
26,neutral,neutral,TRUE,"Milos.. Der er en himmelvid forskel på at bruge en sexuel orientering som skældsord, og et erhverv, uanset om det er luder/bilsælger/bankmand eller håndværker. Du kan skifte erhverv, det er umiddelbart nok sværere at sexualitet. Læs tipsbladets artikel om",[-2.114225   6.4751368 -4.0932183],[1.8603550e-04 9.9978822e-01 2.5711624e-05]
27,neutral,negative,MISS,"Det er jo nemt nok at mene noget drastisk, når man tilhører en gruppe, som ikke ryger og ellers har fint råd til at betale 90 kr. for en pakke.",[ 1.1043876  4.052766  -4.9662576],[4.9807493e-02 9.5007741e-01 1.1503942e-04]
28,negative,negative,TRUE,"RT @USER: Du mener: Hvem bliver nummer tre ?

Først var det skolelærerne...",[ 4.094371   1.3901126 -5.3486915],[9.372078e-01 6.271790e-02 7.426194e-05]
29,negative,neutral,MISS,"Mediernes rolle skal forklares forfra, skriver som kommentar til ""På sin vis er der tale om ytringsfrihed på speed. Men hvis de forpligtede, uafhængige medier samtidig svækkes, får vi et demokratisk problem"" #dkmedier",[ 4.074439   1.2365962 -5.1713376],[9.446007e-01 5.530810e-02 9.117133e-05]
30,positive,positive,TRUE,"Ved du overhovedet hvad det ord betyder?

Jeg er fuldstændig enig med @USER. Danmark har brug for en ny retning!",[-1.5776216 -4.5012336  5.6179028],[7.4934273e-04 4.0269078e-05 9.9921036e-01]
31,neutral,negative,MISS,Der er noget skrivere har misforstået. Han skriver en nedsænkning vil give 7000 yderlige pladser og det er AGFS ønske. AGF har ikke noget ønske om at øge kapaciteten til 27000 #ultratwitteragf,[-1.9026129  5.9821167 -3.9577618],[3.7628869e-04 9.9957556e-01 4.8192702e-05]
32,negative,negative,TRUE,"Jeg finder det mere problematisk, at de antager den yngre generation ikke kender Michael Laudrup. Historielærer møgunger!!",[ 6.176899  -2.736796  -3.5586793],[9.9980634e-01 1.3450783e-04 5.9129990e-05]
33,neutral,negative,MISS,"Hvorfor gør #dkpol ikke noget mere for at få flere elbiler på vejene, ladestandere sat op....",[ 1.9114755  3.4707165 -5.046286 ],[1.7372687e-01 8.2610786e-01 1.6525315e-04]
34,neutral,positive,MISS,"Konkurrencestater kommer i forskellige varianter, og det samme gælder for den danske konkurrencestat 🇩🇰. Nysgerrig? Køb 'Konkurrencestatsministeren' her: #dkpol #dkøko",[-3.3749866  6.8066607 -3.1693907],[3.785560e-05 9.999156e-01 4.649640e-05]
35,neutral,neutral,TRUE,"Jo jo, men de kan jo ikke bruges som en overvældende del af holdets succes. De har ydet på visse områder, men har vel ikke været kæmpe profiler.",[-1.1507976  5.567765  -4.1003604],[1.2067386e-03 9.9873000e-01 6.3188018e-05]
36,positive,positive,TRUE,Viacom letter på aftale med AT&amp;T og topper S&amp;P 500-indekset,[-4.1483707  0.8913089  3.6175725],[3.9772442e-04 6.1416846e-02 9.3818545e-01]
37,positive,positive,TRUE,Det er flot! Træning er heller ikke en særligt stor del af vægttab. Du kan ikke træne dig ud af dårlige spisevaner du skal spise dig ud af dem. Træning er selvfølgelig godt for en masse andre ting så det er helt fint at træne (eller ej).,[-2.01156   -3.5223372  4.9788175],[9.1966538e-04 2.0300536e-04 9.9887735e-01]
38,neutral,neutral,TRUE,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → #angst #stress #denmark,[-3.8626654  6.270905  -2.111547 ],[3.9712708e-05 9.9973148e-01 2.2878667e-04]
39,neutral,neutral,TRUE,Det er Robsons store udfordring. Han er dog ret bredt anerkendt som en af de største engelske spillere,[-3.880245   5.35022   -1.0336461],[9.7832875e-05 9.9821657e-01 1.6855703e-03]
40,negative,negative,TRUE,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[ 6.35461   -3.4244776 -3.1203625],[9.998666e-01 5.661591e-05 7.673857e-05]
41,neutral,neutral,TRUE,"Det er Torsdag og dermed Premier League i Dart, med runder igen før finalen strammer det til nu.
Se forslag på facebook side",[-4.910408    5.34074     0.02134298],[3.5143636e-05 9.9509323e-01 4.8716809e-03]
42,positive,neutral,MISS,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-4.626523   0.7397295  4.056978 ],[1.6340554e-04 3.4978453e-02 9.6485817e-01]
43,negative,negative,TRUE,Det vil sige at laveste fællesnævner hermed er dem det laver balladen.,[ 6.4295435 -4.0579967 -2.7010329],[9.9986374e-01 2.7877895e-05 1.0828841e-04]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 6.32666   -3.8705034 -2.6905334],[9.9984133e-01 3.7269983e-05 1.2128681e-04]
45,negative,negative,TRUE,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[ 6.1013184 -3.2887983 -2.9543357],[9.9979979e-01 8.3528983e-05 1.1670575e-04]
46,negative,neutral,MISS,"Hvad sker der med i dag, kan ikke komme ind??",[ 6.0388713 -1.9969169 -4.0496182],[9.9963486e-01 3.2355101e-04 4.1539959e-05]
47,negative,negative,TRUE,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[ 6.0893087 -2.88872   -3.3517234],[9.9979454e-01 1.2612531e-04 7.9382080e-05]
48,negative,negative,TRUE,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[ 3.763712   1.235792  -4.3473535],[9.2581868e-01 7.3903389e-02 2.7792988e-04]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 6.342628  -3.887025  -2.6704519],[9.9984205e-01 3.6078578e-05 1.2178692e-04]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 6.476922  -4.0963573 -2.6988225],[9.9987090e-01 2.5587453e-05 1.0350670e-04]
51,negative,positive,MISS,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[ 6.072249 -2.240347 -3.878968],[9.997069e-01 2.453344e-04 4.765563e-05]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 6.4933987 -3.5310502 -3.2656744],[9.9989784e-01 4.4298908e-05 5.7762234e-05]
53,positive,neutral,MISS,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[-4.0817156  1.481412   2.7793288],[0.00082237 0.21433942 0.7848382 ]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 6.3897705 -3.6543508 -2.9748242],[9.9987090e-01 4.3434793e-05 8.5694359e-05]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 6.1892533 -2.0846848 -4.188895 ],[9.9971384e-01 2.5500578e-04 3.1095882e-05]
56,positive,negative,MISS,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[-2.4040747 -3.98072    5.939623 ],[2.3782284e-04 4.9150163e-05 9.9971300e-01]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 6.3613453 -3.2107773 -3.3414903],[9.998692e-01 6.963430e-05 6.110201e-05]
58,neutral,neutral,TRUE,Stormen Pabuk dræber to ældre og en fisker i Thailand,[-0.07854749  4.4763412  -4.3560176 ],[1.04047395e-02 9.89450872e-01 1.44394056e-04]
59,positive,positive,TRUE,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-4.674693   1.4712987  3.4715686],[2.5521292e-04 1.1914418e-01 8.8060057e-01]
60,neutral,positive,MISS,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[ 0.39606062  4.826921   -4.7412353 ],[1.17633855e-02 9.88167465e-01 6.90928500e-05]
61,negative,negative,TRUE,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[ 4.43826    0.9784694 -5.3092275],[9.694669e-01 3.047649e-02 5.665689e-05]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-0.4174356 -2.9584222  2.8217666],[0.03760508 0.00296285 0.95943207]
63,positive,positive,TRUE,Lækre detaljer i brilleetuier og pudseklude 😍,[-1.2446113 -4.177276   4.8450885],[2.26069335e-03 1.20393066e-04 9.97618854e-01]
64,positive,positive,TRUE,Enig. En true detective podcast. det er lige dig ? :),[-1.6979209 -4.021764   5.242996 ],[9.663558e-04 9.460299e-05 9.989391e-01]
65,positive,negative,MISS,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[ 0.8823462 -5.943359   4.7906957],[1.9678166e-02 2.1360853e-05 9.8030055e-01]
66,negative,negative,TRUE,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[ 5.2920976  -0.42447576 -4.811727  ],[9.9667919e-01 3.2800401e-03 4.0786843e-05]
67,neutral,neutral,TRUE,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[-2.4935982  5.433495  -2.5303814],[3.6057809e-04 9.9929178e-01 3.4755585e-04]
68,neutral,neutral,TRUE,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[-3.6274178  6.6991973 -2.7830129],[3.2746178e-05 9.9989104e-01 7.6187047e-05]
69,neutral,positive,MISS,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-4.585417   5.3492823 -0.5418336],[4.8327613e-05 9.9719548e-01 2.7561400e-03]
70,positive,negative,MISS,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[-3.5587611 -0.7992642  4.4440722],[3.3264494e-04 5.2530938e-03 9.9441421e-01]
71,negative,neutral,MISS,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[ 6.274191  -2.8395052 -3.664445 ],[9.99841571e-01 1.10129404e-04 4.82654686e-05]
72,neutral,neutral,TRUE,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[-1.9677116  6.108655  -3.8295991],[3.1068674e-04 9.9964106e-01 4.8274200e-05]
73,neutral,neutral,TRUE,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[-3.7548418  6.3445444 -2.3289833],[4.1096060e-05 9.9978787e-01 1.7101831e-04]
74,neutral,neutral,TRUE,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[-1.5674347  6.1958427 -4.3715625],[4.248696e-04 9.995493e-01 2.572991e-05]
75,negative,negative,TRUE,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[ 5.767416  -3.037159  -2.8138845],[9.9966240e-01 1.4999440e-04 1.8751751e-04]
76,negative,negative,TRUE,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[ 5.6243906 -1.3319641 -4.241394 ],[9.9899644e-01 9.5160678e-04 5.1869029e-05]
77,neutral,neutral,TRUE,Jeg lukkede den faktisk ned inden et møde 😬,[-3.6894374  4.408946  -0.356755 ],[3.0137200e-04 9.9125624e-01 8.4424475e-03]
78,neutral,neutral,TRUE,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[-0.9562265  5.9469223 -4.652533 ],[1.0035840e-03 9.9897158e-01 2.4903959e-05]
79,negative,negative,TRUE,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 3.176596   2.0897784 -5.079483 ],[7.4763685e-01 2.5216907e-01 1.9414282e-04]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 3.8034549  1.4847268 -5.144022 ],[9.1030848e-01 8.9573145e-02 1.1839914e-04]
81,neutral,negative,MISS,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[ 1.4262362  3.7394104 -4.978193 ],[9.0024330e-02 9.0982676e-01 1.4891948e-04]
82,neutral,negative,MISS,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[-1.2191521  5.7862473 -4.2362556],[9.0610975e-04 9.9904960e-01 4.4347526e-05]
83,neutral,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 2.1290956  2.9402082 -4.569459 ],[3.0753684e-01 6.9208407e-01 3.7909823e-04]
84,positive,neutral,MISS,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[-4.2575016   0.78225696  3.6736014 ],[3.4037619e-04 5.2565202e-02 9.4709450e-01]
85,negative,negative,TRUE,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[ 5.201163  -3.8152742 -1.2732139],[9.98338938e-01 1.21196186e-04 1.53989810e-03]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-3.0424247  6.7232304 -3.393217 ],[5.7383531e-05 9.9990225e-01 4.0405477e-05]
87,neutral,negative,MISS,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[ 2.6670399  2.7248394 -5.25048  ],[4.8546830e-01 5.1435488e-01 1.7685832e-04]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-1.6738766  6.133779  -4.1846337],[4.0643141e-04 9.9956053e-01 3.3004973e-05]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[-2.8401155  6.5213795 -3.4669287],[8.5960142e-05 9.9986815e-01 4.5927813e-05]
90,neutral,neutral,TRUE,"Nej, det gør der ikke. Se evt. her: :)",[-4.2677355   5.3486776  -0.95374674],[6.6499917e-05 9.9810505e-01 1.8283869e-03]
91,negative,negative,TRUE,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 5.180012   -0.29812527 -4.653905  ],[9.9578708e-01 4.1595045e-03 5.3376531e-05]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-3.4419029  6.796825  -3.127582 ],[3.5755289e-05 9.9991524e-01 4.8960745e-05]
93,neutral,positive,MISS,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-0.7394876  5.0338144 -3.7419527],[3.0993570e-03 9.9674678e-01 1.5392796e-04]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-1.0937855 -4.565254   5.1143155],[2.0088865e-03 6.2418883e-05 9.9792874e-01]
95,negative,neutral,MISS,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[ 3.441337   1.9391992 -5.2164702],[8.1777686e-01 1.8208101e-01 1.4210092e-04]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 5.8610334 -1.4406354 -4.4922204],[9.9929416e-01 6.7393610e-04 3.1866337e-05]
97,positive,positive,TRUE,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[-1.3590904 -4.6369457  5.479507 ],[1.0704153e-03 4.0364310e-05 9.9888927e-01]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[-2.7627566  6.6922674 -3.6639192],[7.8286619e-05 9.9988985e-01 3.1791962e-05]
99,neutral,positive,MISS,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-4.772916    4.865837    0.08827189],[6.460628e-05 9.915897e-01 8.345683e-03]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-2.4339485 -4.030366   5.9799933],[2.2169478e-04 4.4920089e-05 9.9973339e-01]
101,negative,neutral,MISS,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 4.775257   0.4012069 -5.0926485],[9.8750615e-01 1.2442681e-02 5.1163806e-05]
102,positive,positive,TRUE,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-1.3797596 -4.618149   5.4539876],[1.0756123e-03 4.2193082e-05 9.9888223e-01]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 6.2201023 -3.3599799 -3.078284 ],[9.998393e-01 6.908018e-05 9.155714e-05]
104,positive,neutral,MISS,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-4.585248   2.3493648  2.4643884],[4.5857654e-04 4.7105965e-01 5.2848178e-01]
105,neutral,negative,MISS,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[-2.675257   6.738929  -3.7648146],[8.1549981e-05 9.9989104e-01 2.7430580e-05]
