,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
43,negative,negative,TRUE,Det vil sige at laveste fællesnævner hermed er dem det laver balladen.,[ 4.1608806 -2.9082842 -1.7187783],[9.9636662e-01 8.4785186e-04 2.7855816e-03]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 4.135408  -2.975264  -1.6151875],[9.9601871e-01 8.1309612e-04 3.1682218e-03]
45,negative,negative,TRUE,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[ 4.7546306 -2.849535  -2.2643762],[9.9860889e-01 4.9767783e-04 8.9346908e-04]
46,negative,neutral,MISS,"Hvad sker der med i dag, kan ikke komme ind??",[ 5.0743294 -1.8537413 -3.2937682],[9.9878949e-01 9.7870349e-04 2.3187582e-04]
47,negative,negative,TRUE,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[ 4.959744  -2.774286  -2.5435321],[9.9901211e-01 4.3724445e-04 5.5073091e-04]
48,negative,negative,TRUE,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[ 3.2699795  0.6561543 -3.344916 ],[0.930584   0.0681688  0.00124722]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 3.9618533 -2.9338627 -1.4768207],[0.99467117 0.00100672 0.00432209]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 3.5874197 -2.706626  -1.3647966],[0.99116385 0.00183095 0.00700528]
51,negative,positive,MISS,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[ 4.9313874 -1.8613676 -3.2925527],[9.9861193e-01 1.1203164e-03 2.6778426e-04]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 4.058291  -2.7346826 -1.7968701],[0.99602914 0.00111717 0.0028537 ]
53,neutral,neutral,TRUE,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[-3.5065162  2.4526825  1.1881142],[0.00200941 0.77824455 0.21974604]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 4.034934  -2.8827143 -1.6133494],[9.9550653e-01 9.8570646e-04 3.5077268e-03]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 4.780878  -2.8024275 -2.3512957],[9.986939e-01 5.082117e-04 7.979373e-04]
56,positive,negative,MISS,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[-3.4041936   0.82122517  2.6488163 ],[0.00202104 0.13824551 0.8597334 ]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 4.371961  -2.8462224 -1.9384271],[9.9745601e-01 7.3126791e-04 1.8127045e-03]
58,neutral,neutral,TRUE,Stormen Pabuk dræber to ældre og en fisker i Thailand,[ 0.24917482  3.2482948  -3.4601898 ],[0.04741053 0.9514283  0.00116123]
59,neutral,positive,MISS,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-3.7906418e+00  4.0192933e+00 -2.7246124e-03],[3.9838499e-04 9.8200721e-01 1.7594399e-02]
60,neutral,positive,MISS,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[-2.752032   4.386253  -1.0861646],[7.901660e-04 9.950296e-01 4.180183e-03]
61,neutral,negative,MISS,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[ 2.0803366  2.8647528 -4.700377 ],[3.1325743e-01 6.8638688e-01 3.5569264e-04]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-1.073497  -2.997778   3.5468614],[0.00973934 0.00142175 0.9888389 ]
63,positive,positive,TRUE,Lækre detaljer i brilleetuier og pudseklude 😍,[-1.3632987 -3.3706741  4.277838 ],[3.534602e-03 4.748413e-04 9.959906e-01]
64,positive,positive,TRUE,Enig. En true detective podcast. det er lige dig ? :),[-2.4687185 -1.6381949  3.9303002],[0.00165412 0.00379542 0.9945504 ]
65,positive,negative,MISS,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[-0.95015305 -4.021178    4.569856  ],[3.9890911e-03 1.8498854e-04 9.9582601e-01]
66,negative,negative,TRUE,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[ 4.82237    -0.96419406 -3.9492512 ],[9.9678671e-01 3.0586477e-03 1.5457362e-04]
67,neutral,neutral,TRUE,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[-2.0788155   2.8564758  -0.40912068],[0.00687643 0.956606   0.03651763]
68,neutral,neutral,TRUE,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[-2.8188758  5.5869966 -2.5315506],[2.2343420e-04 9.9947888e-01 2.9780588e-04]
69,neutral,positive,MISS,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-3.2464852  4.7553964 -1.4507028],[3.3404632e-04 9.9765354e-01 2.0123578e-03]
70,positive,negative,MISS,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[-3.2356777  -0.21168149  3.582862  ],[0.00106812 0.02197487 0.97695696]
71,negative,neutral,MISS,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[ 4.2707705 -2.4401283 -2.2254918],[0.9972807  0.00121426 0.00150497]
72,neutral,neutral,TRUE,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[-1.5793808  5.2294664 -3.3557086],[1.1025413e-03 9.9871087e-01 1.8661471e-04]
73,neutral,neutral,TRUE,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[-2.914939  5.369886 -2.289059],[2.5213440e-04 9.9927634e-01 4.7146346e-04]
74,neutral,neutral,TRUE,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[ 0.43860176  4.239466   -4.349912  ],[2.1858800e-02 9.7795928e-01 1.8197058e-04]
75,negative,negative,TRUE,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[ 4.980888  -3.2994728 -1.8379594],[9.9865532e-01 2.5310484e-04 1.0915106e-03]
76,negative,negative,TRUE,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[ 4.772551  -2.4303226 -2.5661347],[9.986076e-01 7.434068e-04 6.489990e-04]
77,neutral,neutral,TRUE,Jeg lukkede den faktisk ned inden et møde 😬,[-3.3972065  5.103936  -1.494406 ],[2.0291828e-04 9.9843651e-01 1.3604951e-03]
78,negative,neutral,MISS,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[ 3.1457748  1.5104876 -4.467115 ],[8.3654684e-01 1.6303994e-01 4.1328938e-04]
79,negative,negative,TRUE,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 2.3290217  2.2331765 -4.3176465],[0.5235868  0.4757334  0.00067979]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 4.367569   -0.44344673 -3.8976457 ],[9.9167293e-01 8.0718100e-03 2.5517095e-04]
81,neutral,negative,MISS,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[ 1.7746046  3.0017262 -4.4941144],[2.2658829e-01 7.7298236e-01 4.2930644e-04]
82,neutral,negative,MISS,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[ 0.8518175  3.5933728 -4.194814 ],[6.0541768e-02 9.3906885e-01 3.8934159e-04]
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 1.9241651 -0.8367849 -0.6565075],[0.877998   0.05551727 0.06648468]
84,positive,neutral,MISS,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[-3.3764865   0.50566673  2.930241  ],[0.00167287 0.08118184 0.9171453 ]
85,negative,negative,TRUE,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[ 1.9480091 -0.9215645 -0.5843736],[0.8801325  0.04992385 0.06994363]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-2.6157064  5.523742  -2.702093 ],[2.9163502e-04 9.9944085e-01 2.6749916e-04]
87,negative,negative,TRUE,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[ 3.984147   0.2391884 -4.2510767],[9.7665626e-01 2.3084840e-02 2.5895808e-04]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-1.5449991  5.4067755 -3.5555196],[9.5589826e-04 9.9891615e-01 1.2801283e-04]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[-2.413397   5.593061  -2.9648588],[3.3312809e-04 9.9947494e-01 1.9191754e-04]
90,neutral,neutral,TRUE,"Nej, det gør der ikke. Se evt. her: :)",[-3.404877   4.5138674 -1.1189523],[3.6243023e-04 9.9607325e-01 3.5644192e-03]
91,negative,negative,TRUE,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 3.6084778  -0.21628875 -2.8836656 ],[0.9771935  0.02132581 0.00148074]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-3.1667905  5.388791  -2.1387131],[1.923272e-04 9.992699e-01 5.376868e-04]
93,neutral,positive,MISS,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-1.82196    2.890771  -0.5580054],[0.00862848 0.9608319  0.03053957]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-1.034054  -3.935763   4.5427547],[3.7695731e-03 2.0705996e-04 9.9602330e-01]
95,neutral,neutral,TRUE,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[ 1.4004915  3.4187374 -4.5160193],[1.1726343e-01 8.8242060e-01 3.1597636e-04]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 4.694597  -1.8661346 -3.0619438],[9.9816054e-01 1.4122479e-03 4.2714737e-04]
97,positive,positive,TRUE,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[-1.3750011 -3.6109605  4.5929875],[2.5521540e-03 2.7279853e-04 9.9717498e-01]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[-2.875094   5.6197143 -2.5705678],[2.0442899e-04 9.9951839e-01 2.7720214e-04]
99,neutral,positive,MISS,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-3.7032194   3.4005826   0.36042532],[7.838408e-04 9.536076e-01 4.560854e-02]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-2.3496037 -2.6614933  4.642888 ],[9.1729464e-04 6.7151687e-04 9.9841118e-01]
101,negative,neutral,MISS,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 4.6074157  -0.71573675 -3.8846915 ],[9.9494332e-01 4.8526903e-03 2.0404359e-04]
102,positive,positive,TRUE,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-1.4613864 -3.6431677  4.70701  ],[2.0897223e-03 2.3580487e-04 9.9767452e-01]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 4.0608873 -2.8688645 -1.656807 ],[9.9575257e-01 9.7408850e-04 3.2733195e-03]
104,neutral,neutral,TRUE,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-3.5003781   3.9176702  -0.28898832],[5.9115875e-04 9.8474008e-01 1.4668751e-02]
105,neutral,negative,MISS,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[-2.380284   5.707977  -3.0792248],[3.0698234e-04 9.9954045e-01 1.5260441e-04]
106,neutral,neutral,TRUE,"forskerzonen: RT @USER: Ja, det er vildt, så stort universet er: Et lysår = ca. 9.400 mia. km. Det sorte hul i Messier 87('en nær galakse') = 55 mio. lysår væk. Det svarer altså til en afstand på 9.400 mia x 55 mio. km = 522.000.000.000 mia. km (Til …",[-0.4507145  3.9760363 -3.2856543],[1.1803888e-02 9.8750299e-01 6.9314853e-04]
