,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
25,positive,positive,TRUE,"Så er vi ved at være klar til Finals, hvor vi skal jagte sejren. Det kan vi selvfølgelig ikke gøre, uden en slagsang, som jeg har skrevet med inspiration fra Van Dijk sangen. Hør den via linket, og bliv forberedt på at støtte VFF!

Link: [LINK]",[-3.2593505  1.4877559  1.9131068],[0.00341766 0.39388627 0.60269606]
26,neutral,neutral,TRUE,"@USER @USER @USER Ja, de er ret almindelige som kæledyr i Australien. Vejer ca 1,2 til 2kg. Lugter stort set ikke, og larmer næsten ikke, pånær hvis du har hårde gulve, så klikker deres ben lidt med gulvet, men det vænner man sig hurtigt til.",[-0.90284026  1.6701847  -0.88222367],[0.06611028 0.86640227 0.0674874 ]
27,negative,negative,TRUE,"@USER @USER @USER Selv hvis du har ret, Thomas, (hvilket jeg godt kan forestille mig), er der jo ingen grund til at blive nedladende. Dårlig stil. Ikke godt for folkestyret og respekten for det.",[ 3.2104836 -1.0005628 -2.6056392],[0.9825017  0.01457133 0.002927  ]
28,neutral,neutral,TRUE,"Så er trafikken åben igen på Skanderborgvej i Århus. En forglemmelse i køkkenet gav røg og sodskade, men heldigvis ingen tilskadekomne#politidk",[-0.7238315  2.0371256 -1.4915329],[0.05787355 0.9152686  0.02685788]
29,negative,negative,TRUE,Trump vil erklære nødretstilstand for at få grænsemur: Vi har en invasion af narko og en invasion af mennesker [LINK] [LINK],[ 2.1004634  -0.07857824 -2.0982077 ],[0.88639486 0.10029551 0.01330968]
30,positive,positive,TRUE,"Christian Have fra Have Kommunikation er aktuel med en ny bog om det kreative Danmark. Forfatteren håber, at bogen kan inspirere til at indfri det kommercielle potentiale i de kreative erhverv. Læs interviewet her! #Bueraubiz
[LINK]",[-2.779582   1.4056625  1.8629059],[0.00586469 0.3853666  0.6087687 ]
31,neutral,neutral,TRUE,"@USER @USER Indrømmet, jeg har ikke undersøgt det grundigt, men flere medier skriver, at klippet er taget ud af kontekst. 
[LINK]",[-1.2119695  2.5968072 -1.8289958],[0.02144322 0.9669872  0.01156961]
32,negative,negative,TRUE,"@USER @USER Igen lyver AllanEU fra @USER. Det er jo patologisk. Hvori består fejlen, Allan? Hvor er det ukorrekte? Er du igen bare ude på censur af folk, som du er uenige med?",[ 3.407355  -1.1871998 -2.4958208],[0.9873253  0.00997862 0.00269615]
33,neutral,negative,MISS,"@USER @USER Jeg er hverken enig eller uenig i dine betragtninger. Mine holdninger er også ret ligegyldige. Problemet, som jeg ser det, er, at vi desværre ikke kan konkludere noget, fordi vores modeller er problematiske.",[-0.05224862  2.0193813  -2.4387183 ],[0.11074559 0.87907094 0.01018347]
34,negative,negative,TRUE,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[ 1.9359981  -0.60028344 -1.7999057 ],[0.9066086  0.07176732 0.02162407]
35,negative,negative,TRUE,"Et enigt folketing stemmer for en lov, som forbyder “jomfruhinde kirugi” og selv samme folketing tør ikke indfører en mindstealder for omskæring. Det er diskrimination og helt urimelig forskelsbehandling af drenge og piger #dkpol",[ 3.0739481 -1.0464052 -2.1989493],[0.9790795  0.01589905 0.00502143]
36,neutral,neutral,TRUE,@USER @USER Det er okay at være uenig! Vi ses på søndag på stadion?,[ 0.16469903  1.7929773  -2.2654734 ],[0.16173072 0.8240334  0.01423581]
37,positive,positive,TRUE,"Så er vi atter ude med gående patruljer i nattelivet med målet om at sikre dig og andre en tryg, sjov og hyggelig nat i Indre By. Patruljerne kan træffes på 9350-0788. Pas på jer selv og hinanden. #politidk",[-3.1202395  1.5931028  1.8680327],[0.00385941 0.43003112 0.5661094 ]
38,negative,negative,TRUE,"@USER Det lader til, at det er dét @USER gerne vil. Robotter der brummer læringsstoffet ud i lokalerne til børn der sidder STILLE på deres pladser. I nærheden er kreativitet og elev-forståelse fyret til fordel for klap-hælene-i-og-hør-efter. Trist afvikling. 3-0 til friskolerne",[ 3.3679922 -1.1733024 -2.4783926],[0.9866312  0.01051709 0.00285169]
39,positive,negative,MISS,"RT @USER: Vi behøver ikke længere at bedrive satire. Tak for hjælpen, @USER. #dkmedier [LINK]",[-2.6350605  -0.06090955  2.84288   ],[0.00394519 0.05176153 0.9442933 ]
40,neutral,neutral,TRUE,FDA godkender ny doseringsmulighed for Genmabs Darzalex [LINK] [LINK],[-2.2520072   2.8869762  -0.75138646],[0.00568095 0.9688429  0.02547608]
41,negative,negative,TRUE,"Man tror næsten ikke på, at en arbejdsgiver kan have så lav en moral, men man overraskes igen og igen på dette punkt 😳 Arbejdsgiver vil hive hjerneskadede Nick i Højesteret [LINK]",[ 2.1661441  -0.14767027 -2.3791137 ],[0.90130615 0.08912418 0.00956956]
42,negative,negative,TRUE,"@USER Ikke overraskende at et EL-medlem retfærdiggører vold mod politiske modstandere.

Rasmus Paludan er en tosse, ja.
Men det er dig og resten af hylekoret af nyttige idioter, der ""bekræfter"" ham og hans bagland i at hans sag er begrundet.

""Jeg tager ikke i parken i Brøndbytrøje""🤦‍♂️",[ 3.379874  -1.2127552 -2.5088513],[0.98726743 0.00999726 0.00273523]
43,neutral,neutral,TRUE,"@USER Mærkeligt, for de vidste jo allerede i sidste uge, at der ville blive strejket i dag.",[ 0.65146416  1.434873   -2.6318839 ],[0.3099407  0.6784358  0.01162355]
44,positive,positive,TRUE,Helt vildt sjovt 😂😂😂😂 #pldk [LINK],[-2.712164    0.19934599  3.016314  ],[0.00305918 0.05624154 0.9406993 ]
45,neutral,negative,MISS,"[LINK]
""Har man undladt eller forsinket kontrollen med bankerne, fordi de har ydet støtte til de borgerlige partier?"" - Claus Bryld #DkPol #BekæmpFattigdomNU",[ 0.67215365  1.6223097  -2.3875334 ],[0.27525342 0.7118365  0.01291004]
46,positive,neutral,MISS,Lad os indføre et krav om erhvervserfaring til folketingspolitikere - DER ER BLOT EN HALE VED DET; de laver selv deres egne regler og goder 🤣 #dkpol Lad os hellere kræve et uvildigt overorgan af almindelige borgere [LINK] #dkmedier,[-3.1128206   0.96988666  2.5095086 ],[0.00296878 0.17606598 0.82096523]
47,negative,neutral,MISS,@USER @USER Jeg synes det er afskyeligt. Han har slet ikke blik for målet. Spiller 100% på at få straffe. Og det værste er næsten at kommentatorerne også ser det men stadig siger at det er ok med straffe. Reglerne bør ændres. Ved overspil eller film skal der ikke være straffe.,[ 3.327799  -1.1428504 -2.524491 ],[0.9858888  0.01127845 0.00283277]
48,negative,negative,TRUE,"Rasmus Paludan kastede med koranen, og København endte i ildebrand og anholdelser: »Ytringsfriheden bliver misbrugt« ... mine damer og herrer, man skulle tro #dkmedier af alle kæmpede for ytringsfriheden ... #dkpol #SelvIdioterHarYtringsfrihed [LINK]",[ 3.0000417 -0.9265663 -2.5584686],[0.9769776  0.01925663 0.00376577]
49,neutral,neutral,TRUE,"@USER @USER @USER @USER @USER Stemningen i Tyskland er generelt uovertruffen, men hvordan ses der på, at mange af melodierne går igen hos størstedelen af klubberne? Ex i Danmark har der tidligere været fokus på at have sange på ""egne"" melodier, det virker ikke som tilfældet i bla BL.",[ 0.03555977  2.0793777  -2.4675803 ],[0.11361241 0.877091   0.00929664]
50,negative,negative,TRUE,"Et sted i Danmark 🤔
Region trodser klimamål: Sender 100 tons vasketøj på langfart 🤔
Det er resultatet af et udbud, der sparer regionen 29 millioner årligt. De mange ekstra kilometer er skidt for CO2-regnskabet. [LINK] #miljø #dkmedier #DKPol [LINK]",[ 1.6867582   0.10237509 -1.9509133 ],[0.8120918  0.16653915 0.02136901]
51,neutral,neutral,TRUE,"Hvem peger Stram Kurs og RP egentlig på som statsminister, @USER, @USER, eller hvad med @USER? Det spurgte jeg ham om igår. Det er jo ret relevant med snart 12000 vælgererklæringer. Se uddrag af min samtale her. #dkpol #dkmedier #stemKashif @USER @USER [LINK]",[-1.8280295  2.813408  -1.2932657],[0.00939847 0.97455794 0.01604361]
52,neutral,negative,MISS,@USER Hvad tænker du?,[-1.123767   2.180474  -1.3523854],[0.03445483 0.93813175 0.02741338]
53,negative,negative,TRUE,Hej @USER. Fair nok man ska se en reklame inden en video på jeres gratis site. Men når I afbryder et klip på under 13 min for at vise 4 min reklamer så mister I en bruger. Hva med at gøre indh. lettere tilgængeligt for de der allerede betaler for jeres tv-kanaler? #dkmedier,[ 1.8147163   0.45705014 -2.378562  ],[0.78594285 0.20219204 0.01186515]
54,negative,negative,TRUE,@USER @USER mener at socialdemokratiet har tabt sine rødder for flere år siden..... men de vil ikke vedkende sig dette #dkpol [LINK],[ 2.6676438 -0.4049343 -2.4460096],[0.95028514 0.04399976 0.00571508]
55,positive,positive,TRUE,"Møde i @USER i dag. Vi zoomer ind på indhold, laver overordnet målsætning for året samt specifikke, delmål måned for måned (hint hint til resten af klimaagendaen 😉) - og spiser træstammer 🌳 #dkgreen #dkpol #dkklima [LINK]",[-2.8298352  1.1001506  2.172058 ],[0.00498503 0.2537691  0.74124587]
56,positive,positive,TRUE,Når man er på besøg på en anden afdeling af ens virksomhed og kollegerne der behandler en som en spændende ny livsform og med stor respekt. Det er sgu sjovt :-D #arbejde #menneskerersjove #tillidsvalgt #hygge,[-2.2057621  -0.62497073  3.2905297 ],[0.00400569 0.01946283 0.9765315 ]
57,negative,negative,TRUE,"Er du mand,enlig,ufaglært+uden for arbejdsmarkedet, så får du formegentlig en dårligere sundhedsbehandling end den i arbejde,med samlever+med høj indkomst.Det kræver tid til faglighed+omsorg at udligne den ulighed! Invester i velfærd! #ulighedsstop #dkpol [LINK]",[ 0.6765267  -0.17798325 -1.0027627 ],[0.6203481  0.26395294 0.11569893]
58,neutral,positive,MISS,"@USER Ja, skat på fortjeneste ved salg af ejendom er mere rimelig. Højere skat ind på indkomst (jf. at det er en arbejdsfri indtægt).",[-2.1366434  1.12117    0.9057086],[0.02085631 0.5421107  0.43703303]
59,neutral,neutral,TRUE,"Stille Paludan demonstration i København torsdag aften. 
Færre end 10 personer mødte op for at lytte eller moddemonstrere. 
#paludan #rasmuspaludan #stramkurs #politidk #nyheder [LINK]",[-1.2313331  1.6807063 -0.3032082],[0.04561204 0.83900034 0.11538757]
60,neutral,positive,MISS,Forelskede Conte: Bliver Roma-træner en dag [LINK] #serieadk #roma,[-1.5882516   1.6398073   0.31022996],[0.03038924 0.7667398  0.20287095]
61,positive,positive,TRUE,@USER @USER @USER Opsigtsvækkende melding - og her tænker jeg ikke så meget på karrysovsen😎,[-2.8907797   0.29744548  2.9633133 ],[0.00267448 0.06484383 0.9324817 ]
62,negative,negative,TRUE,"“jeg træt af at høre .. at pengene er bedre brugt på test af vores børn, en styrket pæd. læreplan .. kompetenceløft m.v. Pædagogernes kompetencer fejler absolut intet. Hverken pædagogerne el. deres kompetencer r skyld i daginstitutionernes mangler” [LINK] #dkpol",[ 3.0239415 -0.8174238 -2.5702457],[0.97543496 0.02093701 0.00362805]
63,negative,neutral,MISS,"Satanismen og hele idéen om at indgå en pagt med, eller ligefrem sælge sin sjæl til djævlen, er en afgørende for hvordan vores musikkultur har udfoldet sig henover de seneste hundrede år. Tråd: [LINK]",[ 1.3902265  0.5161164 -1.9417746],[0.6882527  0.28716186 0.02458545]
64,neutral,negative,MISS,"Mange bilister er i tvivl om, hvorvidt de har overlæs på traileren, men en del vælger at køre alligevel. Det kan være både farligt og dyrt, så Rådet for Sikker Trafik og FDM kommer med gode råd til at undgå overlæs på traileren. [LINK] [LINK]",[ 0.4340292  1.5245185 -2.368112 ],[0.24774493 0.73722196 0.01503316]
65,neutral,neutral,TRUE,"@USER Jeg har ikke læst indholdet af studiet endnu, så den del kan jeg ikke sige noget om, MEN det er jo en meget vigtig information, at det handler om indtag for unge under 18 år! Det er DET, der bliver undersøgt.",[-1.9741119  1.7710078 -0.236367 ],[0.02040876 0.8635775  0.11601377]
66,neutral,negative,MISS,"@USER Helt enig. Men det er som oftest nemmest at skyde skylden på andre, når man ikke selv leverer. Mål kan også scores på andet end straffe.",[-0.02429838  1.6126348  -2.2038045 ],[0.1599365 0.8219751 0.0180884]
67,neutral,positive,MISS,@USER Det er søde Niels selv. Se også her: [LINK],[-1.8945843  1.5962594  0.635066 ],[0.02156904 0.7077584  0.27067247]
68,neutral,neutral,TRUE,RT @USER: vi har brug for flere kommunister på elefanter [LINK],[ 0.66076046  1.2850945  -2.5325494 ],[0.34387442 0.6420143  0.01411117]
69,negative,positive,MISS,"@USER Jeg ser de konservatives hånd til børnene på Sjælsmark som en voksende erkendelse hos de Konservative og også Venstre af, at Støjbergs virksomhed mindre og mindre handler om integration, men om en minister der har mistet fokus og nok ikke bliver en stemmemagnet. #dkpol #dkmedier",[ 1.8885926   0.31025437 -2.648206  ],[0.8216756  0.16952617 0.0087982 ]
70,neutral,neutral,TRUE,@USER Samme her. Og der var lige nogle rygter den anden dag omkring en norsk træner. Men det er gået lidt i sig igen.,[-1.2556652  2.0931993 -1.4040443],[0.03296795 0.9386103  0.02842182]
71,neutral,negative,MISS,"Hver borger i Gentofte tjener cirka dobbelt så meget som den gennemsnitlige danske lønmodtagers løn. Det er temmelig vildt.

I andre nyheder: De rigeste danskere, der bor i de dyreste huse med de største friværdistigninger, sparer mest op #dkpol #quellesurprise [LINK]",[-0.13297914  1.6604772  -1.8436989 ],[0.13906416 0.835802   0.02513385]
72,negative,negative,TRUE,@USER @USER @USER @USER Vrøvl,[ 1.1999251   0.63327265 -1.7748765 ],[0.61786395 0.35058945 0.03154663]
73,negative,negative,TRUE,"@USER Nej, men lad være med at lyve om at det er opstået helt af sig selv og ikke skyldes, at I har mulighed for at få opmærksomhed på et niveau, som ingen andre.",[ 2.8004684  -0.26779562 -2.8314688 ],[0.9523053  0.04428392 0.00341081]
74,positive,neutral,MISS,"@USER @USER Tja. Jeg tror nu alligevel, at det var bedst for alle at Bashkim tog videre. Han havde ikke fået tiden til at nå det her niveau med konkurrencen i FCK, tror jeg. Er dog stadig ked af, at skaderne ødelagde det for ham i FCK.",[-1.138256    0.23187962  0.4333277 ],[0.10256252 0.40367422 0.4937633 ]
75,neutral,positive,MISS,"Et bredt flertal er enige om, at alle store banker i Danmark skal inspiceres for hvidvask i år. “Er der flere sager derude, skal vi have dem frem i lyset nu, siger erhvervsminister @USER. #dkpol #dkbiz #hvidvask #forlig #Danskebank #Nordea

[LINK]",[-2.312322   2.6921494 -0.5892721],[0.00642344 0.9575951  0.03598145]
76,neutral,neutral,TRUE,"@USER Kører selv til Roskilde engang om måneden med min datter selv om vi bor i Horsens, fordi jeg ved at det er der hun får den bedste behandling.",[-2.5124116   2.422576    0.00361856],[0.00655949 0.9122381  0.08120231]
77,negative,neutral,MISS,"Så rigtigt formuleret @USER ISIS-KRIGERNE valgte ISLAMISK STAT, da de forlod Danmark og sluttede sig til IS.
De har derfor ingen rettigheder til at returnere til Danmark #dkmedier #dkpol @USER @USER @USER @USER @USER @USER [LINK]",[ 1.1698354  0.7352352 -1.9137977],[0.5905572  0.38239968 0.02704314]
78,neutral,neutral,TRUE,Det er virksomhedens andet påbud om lovliggørelse på få måneder ... [LINK],[-2.0970006  3.016165  -1.021073 ],[0.00587791 0.9768838  0.01723823]
79,neutral,neutral,TRUE,Avis: AGF vil handle hurtigt - Nicolai Poulsen-aftale en formalitet #sldk #transferdk [LINK],[-2.851753    2.4453957   0.38376722],[0.00442114 0.8831953  0.11238357]
80,neutral,positive,MISS,"Det svenske forsvar mod IT-angreb er faldefærdigt, ifølge en ny rapport fra Totalförsvarets forskningsinstitut. Nu åbner flere partier op for at indføre et cyberhjemmeværn med frivillige IT-eksperter. Det oplyser SVT Nyheter. (News Øresund). Læs mere: [LINK] [LINK]",[ 0.12775931  1.8879008  -2.2624526 ],[0.14482531 0.84190714 0.01326749]
81,neutral,negative,MISS,"2/4 @USER og @USER fremhæver begge tryghed i #sundhedsreform. Men den skaber kun større utryghed på det specialiserede socialområde, som er taget ud af forliget. Vi ved ikke, hvordan fremtiden ser ud! #dkpol #dkhandicap 
[LINK]",[ 0.7139021  1.1401925 -2.415813 ],[0.38830495 0.5947144  0.01698067]
82,neutral,positive,MISS,BILLEDSERIE Pressefotograf Jan Knudsen har udvalgt nogle af sine favoritfotos fra januars fotoopgaver. [LINK],[-2.1561885   1.6769731   0.91825956],[0.0145251 0.6711817 0.3142932]
83,neutral,positive,MISS,"@USER @USER Kære Caroline.
Skynd dig at trække dit tweet tilbage. Det er meget stødende ift. at Paris og verden græder over tabet af Notre Dame.
Jeg ønsker dig god kamp under alle omstændigheder.",[-0.48068848  0.06069338 -0.4098908 ],[0.26373094 0.45318988 0.28307927]
84,neutral,neutral,TRUE,Den største hurdle er at få sig selv til at slå på et andet menneske (Dette er en plus-artikel) [LINK],[-1.0104666   1.0869943  -0.46716022],[0.09202045 0.7495489  0.15843067]
85,positive,positive,TRUE,"Så er vi ved at være klar til Finals, hvor vi skal jagte sejren. Det kan vi selvfølgelig ikke gøre, uden en slagsang, som jeg har skrevet med inspiration fra Van Dijk sangen. Hør den via linket, og bliv forberedt på at støtte VFF!

Link: [LINK]",[-3.2593505  1.4877559  1.9131068],[0.00341766 0.39388627 0.60269606]
86,negative,negative,TRUE,"Krænkelser - Er der nogen, der i dag siger jødesmovs? Nej, vel. Så lær af det - og af vores forhold til hagekorset og det kristne kors [LINK]",[ 1.5761691  0.747247  -2.5969117],[0.68874115 0.300649   0.01060987]
87,negative,negative,TRUE,"@USER @USER At kalde brun hud unormalt er umildbart racisme. Svare til at sige rødt hår er unormalt, eller rødhårede er unormale. Vi kalder heller ikke noget hårfarvet hvis det er lyst =&gt; det ville være åbenlyst diskriminerende. Sjældent, eksotisk eller lignende ville nok være ok udtryk.",[ 2.6155293  -0.57247573 -2.1721218 ],[0.9527566  0.03930511 0.00793837]
88,positive,positive,TRUE,"@USER @USER Det var så lidt. Så må vi se, hvad vi kan dele 😊",[-3.01537    0.3457073  3.0052242],[0.00226427 0.06525677 0.93247896]
89,negative,negative,TRUE,"På tide, at forbrugerrådet , finansrådet eller bare nogen gør noget ved dette fænomen. Trygs koncept er fuldstændig sindssygt: Hvis min... [LINK]",[ 3.1510458 -1.0737202 -2.4061158],[0.9818471  0.01436321 0.00378965]
90,neutral,negative,MISS,"Her er min nye sang: 
""Jeg mødte rotterne den anden dag"".

En sang om korruptionen, nepotismen og flertalsdiktaturet der stikker sin klamme næse frem.

Giv den et lyt.

[LINK]

#jegmødterotternedenandendag #dkpol #nepotisme #steffenib [LINK]",[ 0.17398743  0.7102221  -1.0255867 ],[0.3321288  0.5677933  0.10007787]
91,positive,positive,TRUE,"I Faglige Seniorer er vi i øjenhøjde med vores læsere. På et år er vi gået fra 0 til 63.000 tilfredse abonnenter på vores nyhedsbrev. I denne uge kan de alle prøve tissetesten. Måske også relevant for natpissere på #dkpol 😀😀😀
#fagligsenior #natpisser
[LINK]",[-3.31437    1.0940645  2.6420562],[0.00213052 0.17500286 0.82286656]
92,negative,negative,TRUE,"@USER @USER @USER Netop, - så dermed har man også RET til et afslag, - HVER gang.

Ergo:

Husk, at dette er et sikkert tegn på, at man blot ønsker at snakke om noget ANDET end #Grøntvalg",[ 1.4917121   0.97820294 -2.77995   ],[0.6202125  0.37113026 0.00865728]
93,negative,negative,TRUE,Rygning ..hvorfor skal staten have lov til at tjene mere på cigaretterne de snakker om at doble prisen argumentet for tiden er det koster hospitalsvæsenet altså vi skal alle betale men feks. Alle de sports skader som sportsudøver får det koster også samfundet og Hvad med bil osen,[ 3.4489496 -1.2736586 -2.4764338],[0.98856944 0.00879032 0.00264025]
94,negative,negative,TRUE,"@USER [LINK]

“Tyske Politikere advarer DK, -det her burde i den grad få politikerne til at tage sagen alvorlig” 
Mette Brock #dkpol @USER burde gå godkendelserne fra 2002 igennem: islam trossamfund blev godkendt på forkert grundlag. og Stoppe Islam bøn foran FT.",[ 2.9035175 -0.6579483 -2.6089258],[0.9685855  0.02750509 0.00390944]
95,positive,positive,TRUE,Vi vinder sgu det EM🇩🇰🇩🇰🇩🇰,[-2.1884143 -0.1831328  2.280036 ],[0.01045482 0.07766035 0.9118848 ]
96,negative,negative,TRUE,"@USER Når det så er sagt, og konstateret, er alle højtider = konkurrencetid i den klassiske marketingtilgang. Alle tror, at alle vil have konkurrencer og så ender det med kaos og konkurrence om forbrugernes opmærksomhed og klik.",[ 2.843205  -0.5995679 -2.4809752],[0.9644613  0.03083952 0.00469919]
97,neutral,negative,MISS,"ja, det mente John jo naturligvis ikke, fordi han er som sagt ligeglad med cyklingen og alle andre sportsgrene (Muligvis ikke fodbold og håndbold), men alt andet der skal han bare skabe opmærksomhed og dækningen skal være så billig som muligt og ja kvaliteten bliver jo derefter.",[-0.70412475  1.3677992  -1.0690348 ],[0.10379534 0.8241438  0.07206087]
