,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
12,neutral,negative,MISS,"tbh Jeg antager altid, at de fleste lande uden af Europa er farlige, for folk som mig. Det er mere sikker, end at antage det modsatte.",[ 0.28244522  3.4382684  -3.5964413 ],[4.0827952e-02 9.5832807e-01 8.4407011e-04]
13,neutral,negative,MISS,"Det fortæller jo alt, DF byder nazilignende tilstande velkommen i folketinget.

Håber ikke at det overrasker nogen.

#dkpol",[ 0.17334485  3.5365136  -3.2956557 ],[0.03343173 0.96552694 0.00104134]
14,neutral,neutral,TRUE,"pinen er udsat til imorgen, det er en større omgang jeg er igennem.",[-2.493182   4.709943  -1.9525781],[7.4275449e-04 9.9798191e-01 1.2753418e-03]
15,positive,positive,TRUE,"Sikkert nok, og du har ret i, at der ""altid"" er mange Brøndby-folk med i Odense. Men den fine kulisse i dag skyldes også et pænt Odense-fremmøde.",[-1.8685783 -1.6445036  3.447652 ],[0.00485753 0.00607757 0.98906493]
16,negative,negative,TRUE,"Ligesom meget andet i livet så er der vel sagtens både gode, dårlige, indholdsrige, og uinteressante pressemøder - men I journalister bliver vel betalt for det ... Det er jeres arbejde eller ??",[ 4.6552305 -1.8783094 -3.0304954],[9.9809045e-01 1.4510743e-03 4.5845998e-04]
17,neutral,neutral,TRUE,Blågårdsgade 2. Look for Sasaa at Facebook,[-2.6975884  4.5316434 -1.6766224],[7.2309806e-04 9.9726969e-01 2.0072297e-03]
18,neutral,positive,MISS,"DAT fejrer 30 år med fly Det er i dag 30 år siden, at Kirsten og Jesper Rungholm lettede med deres første fly. I dag råder de over 22 fly og har mere end 500 ansatte.",[-2.3408172  2.256283   0.4009244],[0.00864228 0.85728157 0.13407613]
19,positive,positive,TRUE,"Sommerferien går til Montenegro. Er du sådan én, der har gode tips til det land, så vil jeg herre mega gerne have dem ☺️",[-1.8130325 -2.4440231  3.8778045],[0.00335939 0.00178741 0.9948532 ]
20,neutral,neutral,TRUE,"Og nej, det er ikke passivt.",[-0.7283891  4.2017813 -3.046212 ],[7.1683768e-03 9.9212569e-01 7.0599746e-04]
21,negative,negative,TRUE,"I at straffe to klubber for et problem, der veldokumenteret går på tværs af alle klubber. Det er en pop-reaktion, efter at de ikke har taget deres ansvar seriøst. Og det er problemet med DBU og især disciplinærudvalget. At de altid kun har moral, nær det er billigt og opportunt.",[ 4.2437725 -2.5336678 -2.151845 ],[0.9971999  0.001136   0.00166418]
22,neutral,neutral,TRUE,Kræft øger risiko for andre sygdomme senere i livet,[ 1.2214109  2.8466296 -3.6959865],[0.16428863 0.834509   0.00120229]
23,negative,negative,TRUE,"Hold nu op. Dansk Folkeparti vil ikke ud af EU. Partiet ønsker bare ikke, den danske befolkning får indflydelse. Det var tydeligt i 2015, hvor partiet argumenterede for, den ønskede tilvalgsordning ikke krævede en folkeafstemning, og var imod det, befolkningen ville have gavn af.",[ 4.441906  -1.0716462 -3.569247 ],[9.9565542e-01 4.0142443e-03 3.3030065e-04]
24,neutral,negative,MISS,"Selvom Danmark ikke er længere er med i det europæiske politisamarbejde, Europol, så bruger politiet Europols forbryder-database (EIS) som aldrig før. #dkpol",[-0.6245211  3.9054995 -3.0023975],[1.0654936e-02 9.8835689e-01 9.8821695e-04]
25,negative,negative,TRUE,"Hvis der er en embedsmand i statsministeriet, som pt . ikke har travlt med at føre valgkamp for V - kan du så ikke vise vores statsminister Ordensbekendtgørelsen? #dkpol",[ 4.5697556 -1.6515675 -3.1789894],[9.9758792e-01 1.9818232e-03 4.3024318e-04]
26,neutral,neutral,TRUE,"Milos.. Der er en himmelvid forskel på at bruge en sexuel orientering som skældsord, og et erhverv, uanset om det er luder/bilsælger/bankmand eller håndværker. Du kan skifte erhverv, det er umiddelbart nok sværere at sexualitet. Læs tipsbladets artikel om",[-1.4182383  4.339703  -2.7599013],[3.1450787e-03 9.9603277e-01 8.2215661e-04]
27,neutral,negative,MISS,"Det er jo nemt nok at mene noget drastisk, når man tilhører en gruppe, som ikke ryger og ellers har fint råd til at betale 90 kr. for en pakke.",[ 1.7950794  2.1483967 -3.847345 ],[0.4119758  0.5865641  0.00146015]
28,negative,negative,TRUE,"RT @USER: Du mener: Hvem bliver nummer tre ?

Først var det skolelærerne...",[ 4.813122  -2.1340146 -2.986871 ],[9.9863070e-01 9.6006790e-04 4.0917698e-04]
29,negative,neutral,MISS,"Mediernes rolle skal forklares forfra, skriver som kommentar til ""På sin vis er der tale om ytringsfrihed på speed. Men hvis de forpligtede, uafhængige medier samtidig svækkes, får vi et demokratisk problem"" #dkmedier",[ 4.672306  -1.4888785 -3.3784497],[9.9757725e-01 2.1046419e-03 3.1808839e-04]
30,positive,positive,TRUE,"Ved du overhovedet hvad det ord betyder?

Jeg er fuldstændig enig med @USER. Danmark har brug for en ny retning!",[-1.7175506 -1.9424388  3.7057972],[0.00437761 0.00349598 0.99212635]
31,neutral,negative,MISS,Der er noget skrivere har misforstået. Han skriver en nedsænkning vil give 7000 yderlige pladser og det er AGFS ønske. AGF har ikke noget ønske om at øge kapaciteten til 27000 #ultratwitteragf,[ 0.4096034  3.2981098 -3.647292 ],[5.2676607e-02 9.4641191e-01 9.1144524e-04]
32,negative,negative,TRUE,"Jeg finder det mere problematisk, at de antager den yngre generation ikke kender Michael Laudrup. Historielærer møgunger!!",[ 4.543434  -2.2380474 -2.6488564],[9.9811661e-01 1.1324555e-03 7.5094699e-04]
33,negative,negative,TRUE,"Hvorfor gør #dkpol ikke noget mere for at få flere elbiler på vejene, ladestandere sat op....",[ 4.3328714 -0.8783875 -3.458922 ],[9.9416637e-01 5.4229815e-03 4.1070141e-04]
34,neutral,positive,MISS,"Konkurrencestater kommer i forskellige varianter, og det samme gælder for den danske konkurrencestat 🇩🇰. Nysgerrig? Køb 'Konkurrencestatsministeren' her: #dkpol #dkøko",[-2.4394674  4.588535  -2.0304353],[8.8473607e-04 9.9778348e-01 1.3318466e-03]
35,neutral,neutral,TRUE,"Jo jo, men de kan jo ikke bruges som en overvældende del af holdets succes. De har ydet på visse områder, men har vel ikke været kæmpe profiler.",[-1.3694922  4.312422  -2.5805948],[0.00339203 0.99559766 0.00101038]
36,neutral,positive,MISS,Viacom letter på aftale med AT&amp;T og topper S&amp;P 500-indekset,[-1.5748445  2.708273  -0.6842153],[0.01317477 0.9547228  0.03210247]
37,positive,positive,TRUE,Det er flot! Træning er heller ikke en særligt stor del af vægttab. Du kan ikke træne dig ud af dårlige spisevaner du skal spise dig ud af dem. Træning er selvfølgelig godt for en masse andre ting så det er helt fint at træne (eller ej).,[-2.4621701  -0.11198958  2.718642  ],[0.00528221 0.05539701 0.9393208 ]
38,neutral,neutral,TRUE,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → #angst #stress #denmark,[-3.0757604  4.3419538 -1.0652523],[5.9748226e-04 9.9494100e-01 4.4614654e-03]
39,neutral,neutral,TRUE,Det er Robsons store udfordring. Han er dog ret bredt anerkendt som en af de største engelske spillere,[-2.3052073  3.7409658 -1.0348744],[0.00234162 0.9893175  0.00834093]
40,negative,negative,TRUE,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[ 4.442029  -2.333386  -2.4519665],[0.9978492  0.00113904 0.00101167]
41,neutral,neutral,TRUE,"Det er Torsdag og dermed Premier League i Dart, med runder igen før finalen strammer det til nu.
Se forslag på facebook side",[-3.1476855  4.103455  -0.727383 ],[7.032541e-04 9.913856e-01 7.911088e-03]
42,positive,neutral,MISS,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-2.5561738   0.72770584  1.972633  ],[0.00831069 0.2217214  0.7699679 ]
43,negative,negative,TRUE,Det vil sige at laveste fællesnævner hermed er dem det laver balladen.,[ 4.434724  -1.3955524 -3.2395952],[9.9660969e-01 2.9273063e-03 4.6303152e-04]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 4.067877  -2.638325  -1.9057066],[0.9962457  0.00121871 0.00253555]
45,negative,negative,TRUE,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[ 4.531743  -2.4468932 -2.4502258],[9.981433e-01 9.298431e-04 9.267495e-04]
46,negative,neutral,MISS,"Hvad sker der med i dag, kan ikke komme ind??",[ 3.8124292  -0.31618893 -3.2773988 ],[9.8334348e-01 1.5836861e-02 8.1965682e-04]
47,negative,negative,TRUE,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[ 4.6816072 -2.0811746 -2.9098475],[9.9834204e-01 1.1540919e-03 5.0390948e-04]
48,negative,negative,TRUE,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[ 2.826407   1.2642524 -3.6771657],[0.82563984 0.1731233  0.00123687]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 4.176821  -2.6740544 -1.9480795],[0.9967642  0.0010551  0.00218063]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 3.775916  -2.4437513 -1.8087469],[0.9942879  0.00197854 0.00373357]
51,negative,positive,MISS,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[ 4.825571  -1.7849528 -3.1752634],[9.9832147e-01 1.3438675e-03 3.3462021e-04]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 4.0569296 -2.3068209 -2.2165205],[0.9964044  0.0017167  0.00187893]
53,neutral,neutral,TRUE,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[-1.709236   3.6523137 -1.4204293],[0.00464275 0.98916    0.0061973 ]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 4.019951  -2.5785818 -1.9082272],[0.99599046 0.0013569  0.00265265]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 4.633312  -2.0757282 -2.8569233],[9.9822479e-01 1.2176684e-03 5.5752008e-04]
56,positive,negative,MISS,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[-2.021277   1.0677562  1.1946479],[0.0208846 0.4585389 0.5205765]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 4.325243  -2.5261467 -2.2343771],[0.99753165 0.00105537 0.00141293]
58,neutral,neutral,TRUE,Stormen Pabuk dræber to ældre og en fisker i Thailand,[ 1.4378753  1.9632783 -3.3902833],[0.37048817 0.62654746 0.00296437]
59,neutral,positive,MISS,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-2.6447186   3.1268804  -0.14711997],[0.00299219 0.96064293 0.03636484]
60,positive,positive,TRUE,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[-1.5873673 -0.5943407  2.4755046],[0.01617065 0.04365093 0.94017845]
61,negative,negative,TRUE,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[ 2.270332   2.0680969 -4.164943 ],[0.5499017  0.44921625 0.00088202]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-1.4304122 -2.5044544  3.477366 ],[0.00731636 0.00249945 0.99018425]
63,positive,positive,TRUE,Lækre detaljer i brilleetuier og pudseklude 😍,[-1.7682085 -2.4824824  3.86428  ],[0.00356067 0.00174312 0.99469614]
64,positive,positive,TRUE,Enig. En true detective podcast. det er lige dig ? :),[-1.9946843 -1.0501103  3.1462755],[0.00573226 0.01474174 0.97952604]
65,positive,negative,MISS,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[-0.43113384 -2.827093    3.2520945 ],[0.02447041 0.00222889 0.9733007 ]
66,negative,negative,TRUE,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[ 3.2878227  0.5836981 -3.6771562],[9.3644071e-01 6.2674925e-02 8.8435836e-04]
67,neutral,neutral,TRUE,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[-0.7851117  4.1512423 -3.0398936],[7.1242070e-03 9.9212849e-01 7.4730394e-04]
68,neutral,neutral,TRUE,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[-1.2755338  4.1712837 -2.4999373],[0.0042861  0.9944541  0.00125983]
69,neutral,positive,MISS,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-2.262673   3.338082  -0.7610734],[0.00362162 0.9801214  0.01625696]
70,neutral,negative,MISS,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[-0.62519044  0.55747706  0.43977684],[0.13959052 0.45549315 0.40491638]
71,negative,neutral,MISS,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[ 4.4846745 -1.9042745 -2.8906815],[9.9769884e-01 1.6761550e-03 6.2506209e-04]
72,neutral,neutral,TRUE,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[-1.1999996  4.1828785 -2.5486753],[0.00456814 0.99424607 0.00118582]
73,neutral,neutral,TRUE,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[-1.322005   4.4467483 -2.8459814],[3.1118125e-03 9.9621034e-01 6.7788945e-04]
74,neutral,neutral,TRUE,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[ 0.27904427  3.60693    -3.6040123 ],[3.4602173e-02 9.6468538e-01 7.1238255e-04]
75,negative,negative,TRUE,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[ 2.9747527 -0.7983574 -1.9148237],[0.97039795 0.02230021 0.00730187]
76,negative,negative,TRUE,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[ 4.539955  -1.2476323 -3.3640234],[9.9657708e-01 3.0548770e-03 3.6800755e-04]
77,neutral,neutral,TRUE,Jeg lukkede den faktisk ned inden et møde 😬,[-2.1228094   3.3941844  -0.89235973],[0.00394776 0.98253995 0.01351226]
78,neutral,neutral,TRUE,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[ 1.4299738  2.7896035 -3.8906646],[0.20409662 0.7949055  0.00099796]
79,negative,negative,TRUE,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 2.3693988  1.627667  -3.8159277],[0.6764308  0.3221761  0.00139306]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 4.4349146  -0.71087587 -3.688731  ],[9.9391693e-01 5.7884413e-03 2.9464261e-04]
81,negative,negative,TRUE,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[ 3.3820105  0.689323  -3.9675438],[9.3603021e-01 6.3368075e-02 6.0175412e-04]
82,neutral,negative,MISS,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[-0.5985701  3.9559467 -2.923847 ],[0.01039949 0.9885839  0.00101662]
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 2.800236    0.28173468 -2.7408168 ],[0.9220817  0.0743016  0.00361677]
84,neutral,neutral,TRUE,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[-1.8271034  3.724664  -1.5312707],[0.00384561 0.9909849  0.00516944]
85,negative,negative,TRUE,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[ 1.5759574  0.9335944 -2.0707898],[0.6442785  0.33892134 0.01680009]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-1.6760391  4.741561  -2.7395494],[1.6289919e-03 9.9780864e-01 5.6239602e-04]
87,negative,negative,TRUE,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[ 3.1737108   0.70248383 -3.9253318 ],[9.2139828e-01 7.7840775e-02 7.6097826e-04]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-1.4137117  4.2653265 -2.705034 ],[3.4020236e-03 9.9566263e-01 9.3523989e-04]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[-1.7079767  4.6583204 -2.7201478],[1.7144935e-03 9.9766243e-01 6.2309671e-04]
90,neutral,neutral,TRUE,"Nej, det gør der ikke. Se evt. her: :)",[-2.801878   4.549504  -1.5580413],[6.3987012e-04 9.9714053e-01 2.2196437e-03]
91,negative,negative,TRUE,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 3.2680683   0.00829428 -2.937324  ],[0.96115434 0.03690552 0.00194011]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-2.766508   4.684501  -1.7937517],[5.7962781e-04 9.9788707e-01 1.5332462e-03]
93,neutral,positive,MISS,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-1.1268213  3.8854535 -2.2374895],[0.00659737 0.9912299  0.00217277]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-1.3128043 -2.9808986  3.879903 ],[0.00552048 0.0010412  0.9934383 ]
95,negative,neutral,MISS,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[ 2.1577945  1.5738409 -3.37091  ],[0.6403442  0.35711294 0.00254289]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 4.5856996 -1.7181745 -3.110552 ],[9.977215e-01 1.825037e-03 4.534920e-04]
97,positive,positive,TRUE,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[-1.8093565 -2.4663436  4.07637  ],[0.00276715 0.00143452 0.9957983 ]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[-1.9362596  4.701071  -2.5582254],[1.3078869e-03 9.9799001e-01 7.0218876e-04]
99,positive,positive,TRUE,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-2.565957   0.8729247  1.8501599],[0.00870123 0.27106145 0.7202373 ]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-2.209351  -2.2094097  4.132338 ],[0.00175514 0.00175504 0.9964898 ]
101,negative,neutral,MISS,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 4.1870127 -0.4140997 -3.7588136],[9.8971212e-01 9.9373637e-03 3.5049376e-04]
102,positive,positive,TRUE,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-1.9295307 -2.3056474  4.0221176],[0.00259018 0.00177822 0.9956316 ]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 4.35149   -2.4922493 -2.2944143],[0.99764013 0.00106359 0.00129627]
104,neutral,neutral,TRUE,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-2.6421762  4.619604  -1.7858405],[7.0020894e-04 9.9765116e-01 1.6486539e-03]
105,neutral,negative,MISS,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[-1.5707961  4.185789  -2.5680087],[0.00314826 0.9956903  0.00116141]
106,negative,neutral,MISS,"forskerzonen: RT @USER: Ja, det er vildt, så stort universet er: Et lysår = ca. 9.400 mia. km. Det sorte hul i Messier 87('en nær galakse') = 55 mio. lysår væk. Det svarer altså til en afstand på 9.400 mia x 55 mio. km = 522.000.000.000 mia. km (Til …",[ 1.980476   1.8906908 -3.7058823],[0.5215071  0.47672397 0.00176891]
107,positive,neutral,MISS,RT @USER: Er du fra Syd- og Sønderjylland og tæt på #NotreDame lige nu? Så vil gerne tale med dig,[-2.0673468 -0.8221158  3.0182295],[0.00601877 0.02090763 0.97307366]
108,neutral,neutral,TRUE,Københavns Lufthavn starter historisk stor udbygning til 4 mia. kr. #dkbyg #dkpol #dkbiz,[-1.6443348  2.9347603 -0.8262465],[0.00993124 0.9675629  0.02250581]
