,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
23,negative,negative,TRUE,"Hold nu op. Dansk Folkeparti vil ikke ud af EU. Partiet ønsker bare ikke, den danske befolkning får indflydelse. Det var tydeligt i 2015, hvor partiet argumenterede for, den ønskede tilvalgsordning ikke krævede en folkeafstemning, og var imod det, befolkningen ville have gavn af.",[ 4.2733665 -0.7449866 -3.586346 ],[9.9304730e-01 6.5694181e-03 3.8330114e-04]
24,neutral,negative,MISS,"Selvom Danmark ikke er længere er med i det europæiske politisamarbejde, Europol, så bruger politiet Europols forbryder-database (EIS) som aldrig før. #dkpol",[-0.71640414  3.1770852  -2.344836  ],[0.01988938 0.97620755 0.00390303]
25,negative,negative,TRUE,"Hvis der er en embedsmand i statsministeriet, som pt . ikke har travlt med at føre valgkamp for V - kan du så ikke vise vores statsminister Ordensbekendtgørelsen? #dkpol",[ 4.370389  -1.0721499 -3.423814 ],[9.9528176e-01 4.3080575e-03 4.1017274e-04]
26,neutral,neutral,TRUE,"Milos.. Der er en himmelvid forskel på at bruge en sexuel orientering som skældsord, og et erhverv, uanset om det er luder/bilsælger/bankmand eller håndværker. Du kan skifte erhverv, det er umiddelbart nok sværere at sexualitet. Læs tipsbladets artikel om",[-1.1610317  3.4686751 -2.1432047],[0.00962848 0.9867656  0.00360583]
27,negative,negative,TRUE,"Det er jo nemt nok at mene noget drastisk, når man tilhører en gruppe, som ikke ryger og ellers har fint råd til at betale 90 kr. for en pakke.",[ 3.395093  0.487012 -3.713579],[9.4750953e-01 5.1715419e-02 7.7504426e-04]
28,negative,negative,TRUE,"RT @USER: Du mener: Hvem bliver nummer tre ?

Først var det skolelærerne...",[ 3.816985  -0.0048031 -3.7415018],[9.7808093e-01 2.1408848e-02 5.1022955e-04]
29,negative,neutral,MISS,"Mediernes rolle skal forklares forfra, skriver som kommentar til ""På sin vis er der tale om ytringsfrihed på speed. Men hvis de forpligtede, uafhængige medier samtidig svækkes, får vi et demokratisk problem"" #dkmedier",[ 4.39609   -0.9611028 -3.4944956],[9.9493742e-01 4.6902546e-03 3.7235557e-04]
30,positive,positive,TRUE,"Ved du overhovedet hvad det ord betyder?

Jeg er fuldstændig enig med @USER. Danmark har brug for en ny retning!",[-1.8588184 -0.9483145  2.8938315],[0.00837686 0.0208213  0.9708018 ]
31,neutral,negative,MISS,Der er noget skrivere har misforstået. Han skriver en nedsænkning vil give 7000 yderlige pladser og det er AGFS ønske. AGF har ikke noget ønske om at øge kapaciteten til 27000 #ultratwitteragf,[ 0.8730486  2.4092226 -3.1458151],[0.17653026 0.8202969  0.00317285]
32,negative,negative,TRUE,"Jeg finder det mere problematisk, at de antager den yngre generation ikke kender Michael Laudrup. Historielærer møgunger!!",[ 4.6207943 -1.495443  -3.275141 ],[9.9742752e-01 2.2010673e-03 3.7129605e-04]
33,negative,negative,TRUE,"Hvorfor gør #dkpol ikke noget mere for at få flere elbiler på vejene, ladestandere sat op....",[ 4.4266853 -1.3618906 -3.240672 ],[9.9648213e-01 3.0515664e-03 4.6620669e-04]
34,neutral,positive,MISS,"Konkurrencestater kommer i forskellige varianter, og det samme gælder for den danske konkurrencestat 🇩🇰. Nysgerrig? Køb 'Konkurrencestatsministeren' her: #dkpol #dkøko",[-2.3094337  3.5672193 -1.0898361],[0.00277009 0.98785084 0.00937903]
35,neutral,neutral,TRUE,"Jo jo, men de kan jo ikke bruges som en overvældende del af holdets succes. De har ydet på visse områder, men har vel ikke været kæmpe profiler.",[-0.5821958  3.0962882 -2.2166903],[0.02452099 0.9706961  0.00478284]
36,neutral,positive,MISS,Viacom letter på aftale med AT&amp;T og topper S&amp;P 500-indekset,[-2.7001946   2.9373846   0.12696046],[0.00334807 0.9400785  0.05657342]
37,positive,positive,TRUE,Det er flot! Træning er heller ikke en særligt stor del af vægttab. Du kan ikke træne dig ud af dårlige spisevaner du skal spise dig ud af dem. Træning er selvfølgelig godt for en masse andre ting så det er helt fint at træne (eller ej).,[-1.9841557  -0.64978474  2.6820037 ],[0.009002   0.03418607 0.9568119 ]
38,neutral,neutral,TRUE,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → #angst #stress #denmark,[-2.5755215   2.7133584   0.09175764],[0.00468336 0.92787284 0.06744374]
39,neutral,neutral,TRUE,Det er Robsons store udfordring. Han er dog ret bredt anerkendt som en af de største engelske spillere,[-2.5721605   3.0296474  -0.15672053],[0.00353219 0.95692605 0.03954179]
40,negative,negative,TRUE,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[ 4.1784205 -1.1965299 -2.9222252],[9.9457389e-01 4.6060192e-03 8.2009780e-04]
41,neutral,neutral,TRUE,"Det er Torsdag og dermed Premier League i Dart, med runder igen før finalen strammer det til nu.
Se forslag på facebook side",[-2.776004   2.2301636  0.8163862],[0.00535756 0.8000516  0.1945908 ]
42,positive,neutral,MISS,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-2.463792    0.17384055  2.3386352 ],[0.0073107  0.1022041  0.89048517]
43,negative,negative,TRUE,Det vil sige at laveste fællesnævner hermed er dem det laver balladen.,[ 4.33025   -1.2748313 -3.2232144],[9.9581414e-01 3.6637222e-03 5.2209623e-04]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 4.5491195 -2.0116243 -2.8401515],[9.9797148e-01 1.4119629e-03 6.1659300e-04]
45,negative,negative,TRUE,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[ 4.5010996 -1.4971248 -3.1581254],[9.9705386e-01 2.4758419e-03 4.7028321e-04]
46,negative,neutral,MISS,"Hvad sker der med i dag, kan ikke komme ind??",[ 2.3635354   0.70264345 -2.613128  ],[0.8355151  0.15872234 0.00576258]
47,negative,negative,TRUE,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[ 4.4461412 -1.0727888 -3.4610817],[9.9564087e-01 3.9926562e-03 3.6647089e-04]
48,negative,negative,TRUE,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[ 2.5310233   0.66438824 -2.6561558 ],[0.8618974  0.13328654 0.00481606]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 4.456407  -2.0007992 -2.7947316],[9.9772662e-01 1.5656062e-03 7.0775353e-04]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 3.975733  -1.8686551 -2.5066845],[0.99559337 0.00288334 0.00152336]
51,negative,positive,MISS,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[ 3.8408225  -0.71180564 -3.001262  ],[0.98852587 0.01041854 0.00105562]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 4.1865044 -1.6720022 -2.862679 ],[9.9629021e-01 2.8449115e-03 8.6489710e-04]
53,neutral,neutral,TRUE,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[-1.6011895   3.1053188  -0.99872935],[0.00881122 0.97509414 0.01609463]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 4.4176817 -1.9470717 -2.7935817],[9.9754661e-01 1.7169435e-03 7.3641259e-04]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 4.475959  -1.6283718 -3.1039786],[9.9726379e-01 2.2270654e-03 5.0919602e-04]
56,positive,negative,MISS,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[-1.0405465   0.47941938  0.8349822 ],[0.08266965 0.37797138 0.539359  ]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 4.5152373 -1.7739769 -2.9879801],[9.9759823e-01 1.8517600e-03 5.4998347e-04]
58,neutral,neutral,TRUE,Stormen Pabuk dræber to ældre og en fisker i Thailand,[ 0.8655101  1.133395  -1.8491786],[0.42133257 0.5507645  0.02790299]
59,positive,positive,TRUE,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-2.1051588   0.41184786  1.887903  ],[0.01479025 0.18327266 0.80193704]
60,positive,positive,TRUE,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[-1.6793001   0.16796422  1.7727766 ],[0.02570144 0.16300999 0.8112886 ]
61,neutral,negative,MISS,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[ 1.466562   2.1152163 -3.427723 ],[0.34241253 0.6550231  0.00256442]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-1.9503541 -1.6426729  3.191017 ],[0.00577    0.00784874 0.98638123]
63,positive,positive,TRUE,Lækre detaljer i brilleetuier og pudseklude 😍,[-2.1906734 -1.5626452  3.4162667],[0.00363394 0.00680968 0.9895564 ]
64,positive,positive,TRUE,Enig. En true detective podcast. det er lige dig ? :),[-2.3115761   0.25124252  2.1727552 ],[0.00974754 0.12644827 0.86380416]
65,positive,negative,MISS,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[-1.4253151 -1.7625167  3.0758219],[0.0108893  0.0077724  0.98133826]
66,negative,negative,TRUE,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[ 4.2715483 -0.7569089 -3.5628073],[9.9310315e-01 6.5037394e-03 3.9316696e-04]
67,neutral,neutral,TRUE,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[-0.930064   3.1024487 -1.6620638],[0.01727611 0.974415   0.00830888]
68,neutral,neutral,TRUE,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[-2.0589101   2.5116644  -0.10644592],[0.00955606 0.9231116  0.06733228]
69,neutral,positive,MISS,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-2.403243    2.0474136   0.61280775],[0.00933761 0.80007666 0.19058566]
70,positive,negative,MISS,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[-2.4578838  -0.30628902  2.8455627 ],[0.00474773 0.04082364 0.9544287 ]
71,negative,neutral,MISS,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[ 4.025028   -0.66530186 -3.379842  ],[9.903030e-01 9.094601e-03 6.023846e-04]
72,neutral,neutral,TRUE,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[-1.2063421  3.3770123 -2.0147748],[0.01007175 0.9854408  0.00448753]
73,neutral,neutral,TRUE,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[-1.3178977  2.832454  -1.2108921],[0.01525105 0.96777546 0.01697351]
74,neutral,neutral,TRUE,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[-0.44216776  3.2952023  -2.632332  ],[0.02320222 0.97420144 0.00259629]
75,negative,negative,TRUE,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[ 3.1865141 -0.9405852 -2.0444741],[0.9789738  0.01579045 0.00523578]
76,negative,negative,TRUE,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[ 3.6792397  -0.18795826 -3.2879627 ],[9.7860843e-01 2.0469451e-02 9.2212867e-04]
77,neutral,neutral,TRUE,Jeg lukkede den faktisk ned inden et møde 😬,[-1.6928613   1.917537    0.11640362],[0.02268256 0.83881867 0.13849874]
78,negative,neutral,MISS,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[ 2.8859222   0.95689136 -3.5600646 ],[0.87193394 0.12668236 0.00138365]
79,negative,negative,TRUE,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 2.0302267  1.6488475 -3.3741548],[0.59262216 0.4047129  0.00266492]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 4.186897  -0.6661011 -3.5003893],[9.9180412e-01 7.7409763e-03 4.5486222e-04]
81,negative,negative,TRUE,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[ 2.463092   1.300654  -3.5433016],[0.76034886 0.23777843 0.0018727 ]
82,negative,negative,TRUE,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[ 2.131034   1.0408175 -2.6733406],[0.7438608  0.25004414 0.00609506]
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 0.36989215 -0.4143367   0.34295678],[0.4115403  0.18785647 0.40060323]
84,neutral,neutral,TRUE,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[-2.2980814   1.9646219   0.60971624],[0.01107198 0.786129   0.20279899]
85,neutral,negative,MISS,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[ 0.2605683   0.32400462 -0.19132443],[0.37010798 0.39434698 0.23554504]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-0.9781964  3.45189   -2.2264528],[0.01173356 0.984899   0.00336759]
87,negative,negative,TRUE,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[ 3.2318168   0.53896284 -3.6972382 ],[9.3574566e-01 6.3338272e-02 9.1602519e-04]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-0.89086694  3.168161   -2.190061  ],[0.01689454 0.9784975  0.00460801]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[-1.3445835  3.3807068 -1.9068712],[0.00874637 0.98626906 0.00498459]
90,neutral,neutral,TRUE,"Nej, det gør der ikke. Se evt. her: :)",[-2.4412596  3.5429473 -0.9580856],[0.00248438 0.9865672  0.01094846]
91,negative,negative,TRUE,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 2.585955  -0.1333146 -2.0203762],[0.9294447  0.06127168 0.00928367]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-2.7041452  3.3616571 -0.3993215],[0.002263   0.9750563  0.02268075]
93,neutral,positive,MISS,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-2.4746072   2.8422391   0.04266904],[0.00460543 0.9383113  0.0570833 ]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-1.8770448 -1.8158351  3.3589945],[0.00526351 0.00559575 0.98914075]
95,neutral,neutral,TRUE,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[ 1.3562404  2.2152672 -3.3077123],[0.29671028 0.70049196 0.00279772]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 3.9211144  -0.34041998 -3.5437512 ],[9.8553860e-01 1.3896737e-02 5.6457758e-04]
97,positive,positive,TRUE,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[-2.2012236 -1.5077864  3.4760993],[0.00338792 0.00677779 0.9898343 ]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[-1.7561013  3.701118  -1.7690722],[0.00422955 0.9915953  0.00417504]
99,positive,positive,TRUE,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-2.6681194   0.62291217  2.1973422 ],[0.00634512 0.17049704 0.82315785]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-2.2839515 -1.4396466  3.3939912],[0.00338211 0.007868   0.98874986]
101,negative,neutral,MISS,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 3.8439367  -0.17969604 -3.5580893 ],[9.8183811e-01 1.7562991e-02 5.9893652e-04]
102,positive,positive,TRUE,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-2.357995  -1.3171579  3.4260113],[0.00304053 0.00860951 0.9883499 ]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 4.398059  -1.7812308 -2.9309785],[9.9727935e-01 2.0662618e-03 6.5441948e-04]
104,neutral,neutral,TRUE,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-2.6292467   2.2959552   0.62240046],[0.00607718 0.8369318  0.15699092]
105,neutral,negative,MISS,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[-1.2395684  3.6318245 -2.204894 ],[0.00758246 0.9895298  0.00288785]
106,neutral,neutral,TRUE,"forskerzonen: RT @USER: Ja, det er vildt, så stort universet er: Et lysår = ca. 9.400 mia. km. Det sorte hul i Messier 87('en nær galakse') = 55 mio. lysår væk. Det svarer altså til en afstand på 9.400 mia x 55 mio. km = 522.000.000.000 mia. km (Til …",[-0.52147895  2.791533   -2.0305307 ],[0.03485674 0.95743567 0.00770751]
107,positive,neutral,MISS,RT @USER: Er du fra Syd- og Sønderjylland og tæt på #NotreDame lige nu? Så vil gerne tale med dig,[-2.560923    0.42573798  2.2770226 ],[0.00680137 0.13479905 0.8583996 ]
108,neutral,neutral,TRUE,Københavns Lufthavn starter historisk stor udbygning til 4 mia. kr. #dkbyg #dkpol #dkbiz,[-2.609319   1.9293119  1.0077374],[0.0075878 0.7099348 0.2824774]
109,negative,negative,TRUE,"""Registreringsafgiften på biler og motorcykler skal sænkes fra 180 til 150 procent""
Den er jo allerede blevet sat til 150% ?
hvad er det her for noget fis?",[ 4.219968   -0.57230204 -3.5976894 ],[9.913788e-01 8.222111e-03 3.990930e-04]
