,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
10,negative,neutral,MISS,"BPA er verdens bedste kompensationsordning. Men den kan kun fungere, hvis de borgere der ønsker det, kan overdrage deres arbejdsgiveansvar. Den ret udhules fuldstændig, når kommunerne presser adm.bidraget i bund #dkpol @USER
[LINK]",[ 6.64898   -3.5372732 -3.2977078],[9.9991441e-01 3.7681581e-05 4.7881887e-05]
11,neutral,positive,MISS,"Ny opgørelse viser, at det i høj grad er TV 2-kanalerne, der har skruet op for produktionen af ny dansk tv-fiktion #dkmedier",[-3.3217113  6.856741  -3.0582945],[3.7976617e-05 9.9991250e-01 4.9421611e-05]
12,neutral,negative,MISS,"tbh Jeg antager altid, at de fleste lande uden af Europa er farlige, for folk som mig. Det er mere sikker, end at antage det modsatte.",[-0.41277343  1.995677   -1.1517396 ],[0.07940082 0.8826767  0.03792242]
13,neutral,negative,MISS,"Det fortæller jo alt, DF byder nazilignende tilstande velkommen i folketinget.

Håber ikke at det overrasker nogen.

#dkpol",[ 0.8787798  1.1283481 -1.5825787],[0.42215645 0.5418256  0.03601795]
14,neutral,neutral,TRUE,"pinen er udsat til imorgen, det er en større omgang jeg er igennem.",[-3.6852252  6.9796014 -2.7798712],[2.3350143e-05 9.9991894e-01 5.7740373e-05]
15,positive,positive,TRUE,"Sikkert nok, og du har ret i, at der ""altid"" er mange Brøndby-folk med i Odense. Men den fine kulisse i dag skyldes også et pænt Odense-fremmøde.",[-3.1804051 -4.1051254  6.910374 ],[4.1457686e-05 1.6443881e-05 9.9994206e-01]
16,negative,negative,TRUE,"Ligesom meget andet i livet så er der vel sagtens både gode, dårlige, indholdsrige, og uinteressante pressemøder - men I journalister bliver vel betalt for det ... Det er jeres arbejde eller ??",[ 6.0800977 -3.3814783 -2.7761376],[9.997799e-01 7.776675e-05 1.424591e-04]
17,neutral,neutral,TRUE,Blågårdsgade 2. Look for Sasaa at Facebook,[-4.1583104  6.9942107 -2.4043863],[1.4337697e-05 9.9990284e-01 8.2832179e-05]
18,neutral,positive,MISS,"DAT fejrer 30 år med fly Det er i dag 30 år siden, at Kirsten og Jesper Rungholm lettede med deres første fly. I dag råder de over 22 fly og har mere end 500 ansatte.",[-3.7596374  3.0359516  1.119555 ],[0.00097426 0.8708868  0.12813897]
19,positive,positive,TRUE,"Sommerferien går til Montenegro. Er du sådan én, der har gode tips til det land, så vil jeg herre mega gerne have dem ☺️",[-3.6546593 -3.8475308  7.110477 ],[2.1122427e-05 1.7417304e-05 9.9996150e-01]
20,neutral,neutral,TRUE,"Og nej, det er ikke passivt.",[-2.8862965  6.4807944 -3.065429 ],[8.5478292e-05 9.9984300e-01 7.1459435e-05]
21,negative,negative,TRUE,"I at straffe to klubber for et problem, der veldokumenteret går på tværs af alle klubber. Det er en pop-reaktion, efter at de ikke har taget deres ansvar seriøst. Og det er problemet med DBU og især disciplinærudvalget. At de altid kun har moral, nær det er billigt og opportunt.",[ 7.268333  -4.509463  -3.0423987],[9.9995911e-01 7.6727410e-06 3.3272714e-05]
22,neutral,neutral,TRUE,Kræft øger risiko for andre sygdomme senere i livet,[ 0.7498252  2.8848674 -3.1306493],[0.10550699 0.8923152  0.00217777]
23,negative,negative,TRUE,"Hold nu op. Dansk Folkeparti vil ikke ud af EU. Partiet ønsker bare ikke, den danske befolkning får indflydelse. Det var tydeligt i 2015, hvor partiet argumenterede for, den ønskede tilvalgsordning ikke krævede en folkeafstemning, og var imod det, befolkningen ville have gavn af.",[ 5.9235363 -2.5914614 -3.4156888],[9.9971181e-01 2.0038187e-04 8.7882225e-05]
24,neutral,negative,MISS,"Selvom Danmark ikke er længere er med i det europæiske politisamarbejde, Europol, så bruger politiet Europols forbryder-database (EIS) som aldrig før. #dkpol",[-0.36462727  3.8911235  -3.0678155 ],[1.3971024e-02 9.8509306e-01 9.3594083e-04]
25,negative,negative,TRUE,"Hvis der er en embedsmand i statsministeriet, som pt . ikke har travlt med at føre valgkamp for V - kan du så ikke vise vores statsminister Ordensbekendtgørelsen? #dkpol",[ 7.054727  -3.800696  -3.5216181],[9.9995518e-01 1.9298795e-05 2.5511270e-05]
26,neutral,neutral,TRUE,"Milos.. Der er en himmelvid forskel på at bruge en sexuel orientering som skældsord, og et erhverv, uanset om det er luder/bilsælger/bankmand eller håndværker. Du kan skifte erhverv, det er umiddelbart nok sværere at sexualitet. Læs tipsbladets artikel om",[-2.8264933  6.28881   -2.9319282],[1.09947025e-04 9.99791205e-01 9.89450200e-05]
27,negative,negative,TRUE,"Det er jo nemt nok at mene noget drastisk, når man tilhører en gruppe, som ikke ryger og ellers har fint råd til at betale 90 kr. for en pakke.",[ 4.87845    -0.62462103 -4.0584598 ],[9.9581194e-01 4.0571778e-03 1.3089611e-04]
28,negative,negative,TRUE,"RT @USER: Du mener: Hvem bliver nummer tre ?

Først var det skolelærerne...",[ 6.8797617 -3.1063032 -3.974158 ],[9.9993467e-01 4.6034005e-05 1.9327430e-05]
29,negative,neutral,MISS,"Mediernes rolle skal forklares forfra, skriver som kommentar til ""På sin vis er der tale om ytringsfrihed på speed. Men hvis de forpligtede, uafhængige medier samtidig svækkes, får vi et demokratisk problem"" #dkmedier",[ 2.8976507  -0.37998277 -2.1959412 ],[0.9579889  0.03613286 0.00587816]
30,positive,positive,TRUE,"Ved du overhovedet hvad det ord betyder?

Jeg er fuldstændig enig med @USER. Danmark har brug for en ny retning!",[-2.8578575 -1.9378304  4.9608455],[4.0157631e-04 1.0076986e-03 9.9859065e-01]
31,neutral,negative,MISS,Der er noget skrivere har misforstået. Han skriver en nedsænkning vil give 7000 yderlige pladser og det er AGFS ønske. AGF har ikke noget ønske om at øge kapaciteten til 27000 #ultratwitteragf,[ 0.09573951  3.0969977  -2.6824005 ],[0.04723001 0.9498344  0.00293553]
32,negative,negative,TRUE,"Jeg finder det mere problematisk, at de antager den yngre generation ikke kender Michael Laudrup. Historielærer møgunger!!",[ 6.865889  -3.4032133 -3.645501 ],[9.9993813e-01 3.4686364e-05 2.7222914e-05]
33,negative,negative,TRUE,"Hvorfor gør #dkpol ikke noget mere for at få flere elbiler på vejene, ladestandere sat op....",[ 5.530981  -1.7204398 -3.7674527],[9.9919993e-01 7.0859859e-04 9.1494316e-05]
34,neutral,positive,MISS,"Konkurrencestater kommer i forskellige varianter, og det samme gælder for den danske konkurrencestat 🇩🇰. Nysgerrig? Køb 'Konkurrencestatsministeren' her: #dkpol #dkøko",[-3.9044929  5.9634504 -1.5868651],[5.1779283e-05 9.9942255e-01 5.2564050e-04]
35,negative,neutral,MISS,"Jo jo, men de kan jo ikke bruges som en overvældende del af holdets succes. De har ydet på visse områder, men har vel ikke været kæmpe profiler.",[ 1.6399553  -0.9378842  -0.35058767],[0.8247021  0.06262615 0.11267181]
36,neutral,positive,MISS,Viacom letter på aftale med AT&amp;T og topper S&amp;P 500-indekset,[-3.9262547  4.8069234 -0.3765445],[1.6022503e-04 9.9426335e-01 5.5763493e-03]
37,positive,positive,TRUE,Det er flot! Træning er heller ikke en særligt stor del af vægttab. Du kan ikke træne dig ud af dårlige spisevaner du skal spise dig ud af dem. Træning er selvfølgelig godt for en masse andre ting så det er helt fint at træne (eller ej).,[-3.7298079 -3.741786   7.093227 ],[1.9934198e-05 1.9696847e-05 9.9996042e-01]
38,neutral,neutral,TRUE,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → #angst #stress #denmark,[-3.43568    4.5265145 -0.70681  ],[3.4641870e-04 9.9434799e-01 5.3055994e-03]
39,neutral,neutral,TRUE,Det er Robsons store udfordring. Han er dog ret bredt anerkendt som en af de største engelske spillere,[-2.8663278  4.9454494 -1.5828197],[4.041834e-04 9.981370e-01 1.458811e-03]
40,negative,negative,TRUE,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[ 6.5682983 -3.9303882 -2.7772856],[9.9988508e-01 2.7569466e-05 8.7340290e-05]
41,neutral,neutral,TRUE,"Det er Torsdag og dermed Premier League i Dart, med runder igen før finalen strammer det til nu.
Se forslag på facebook side",[-4.0318766  5.51428   -1.0156615],[7.1366259e-05 9.9847168e-01 1.4568612e-03]
42,positive,neutral,MISS,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-4.16305    1.383504   3.0937316],[5.9700100e-04 1.5304278e-01 8.4636021e-01]
43,negative,negative,TRUE,Det vil sige at laveste fællesnævner hermed er dem det laver balladen.,[ 6.621001  -3.167597  -3.6309917],[9.999087e-01 5.608235e-05 3.528391e-05]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 6.8113837 -4.272775  -2.752037 ],[9.9991441e-01 1.5352314e-05 7.0246031e-05]
45,negative,negative,TRUE,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[ 6.2528915 -3.5019789 -2.8514092],[9.9983072e-01 5.8001613e-05 1.1116781e-04]
46,negative,neutral,MISS,"Hvad sker der med i dag, kan ikke komme ind??",[ 7.0578465 -3.709602  -3.5528514],[9.9995422e-01 2.1073502e-05 2.4649758e-05]
47,negative,negative,TRUE,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[ 7.0693464 -3.7340674 -3.5830975],[9.9995601e-01 2.0329097e-05 2.3641951e-05]
48,positive,negative,MISS,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[-0.26815674 -2.1721869   2.768273  ],[0.04549651 0.00677748 0.947726  ]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 6.978519  -4.429853  -2.7578428],[9.9992979e-01 1.1101369e-05 5.9091017e-05]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 7.540897  -5.1654916 -2.744416 ],[9.9996293e-01 3.0315834e-06 3.4129454e-05]
51,negative,positive,MISS,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[ 6.8902736 -3.6467988 -3.4713452],[9.9994183e-01 2.6532762e-05 3.1621374e-05]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 7.204596  -4.504844  -2.9833694],[9.9995410e-01 8.2155148e-06 3.7618625e-05]
53,positive,neutral,MISS,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[-3.1545262 -3.2755942  6.281734 ],[7.9766207e-05 7.0670765e-05 9.9984956e-01]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 7.2729783 -4.6746    -2.8919656],[9.9995506e-01 6.4746023e-06 3.8494753e-05]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 7.0478406 -3.897647  -3.386161 ],[9.9995291e-01 1.7636585e-05 2.9413732e-05]
56,positive,negative,MISS,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[-3.1901894  -0.08504362  3.4974983 ],[0.00121098 0.02701997 0.9717691 ]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 6.0460944 -3.829071  -2.316623 ],[9.9971527e-01 5.1421681e-05 2.3334270e-04]
58,neutral,neutral,TRUE,Stormen Pabuk dræber to ældre og en fisker i Thailand,[ 0.19391502  2.0936477  -1.8814664 ],[0.12804726 0.8558817  0.01607103]
59,positive,positive,TRUE,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-4.130342   0.5231019  3.9004781],[3.1444494e-04 3.2999668e-02 9.6668589e-01]
60,positive,positive,TRUE,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[ 0.26907867 -0.43916318  0.5598986 ],[0.35335276 0.17402953 0.47261766]
61,negative,negative,TRUE,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[ 4.421088  -0.8110368 -3.4501712],[9.9430889e-01 5.3117569e-03 3.7938196e-04]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-0.29389328 -6.008455    5.720263  ],[2.4379315e-03 8.0393138e-06 9.9755400e-01]
63,positive,positive,TRUE,Lækre detaljer i brilleetuier og pudseklude 😍,[-3.5164375 -3.5021553  6.743236 ],[3.5014629e-05 3.5518304e-05 9.9992943e-01]
64,positive,positive,TRUE,Enig. En true detective podcast. det er lige dig ? :),[-3.3567758 -1.7462548  5.177053 ],[1.9646835e-04 9.8340621e-04 9.9882013e-01]
65,positive,negative,MISS,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[-2.9172719 -3.0982788  5.948076 ],[1.4116138e-04 1.1778928e-04 9.9974102e-01]
66,neutral,negative,MISS,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[ 0.06376136  0.94195163 -0.60101056],[0.25504145 0.61376756 0.13119099]
67,neutral,neutral,TRUE,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[-1.3849429  2.5807545 -0.6894521],[0.01793345 0.9461155  0.03595104]
68,neutral,neutral,TRUE,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[-2.8654938  2.4531274  0.8662411],[0.00405098 0.82681453 0.16913447]
69,positive,positive,TRUE,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-3.834176   1.3288909  2.8123682],[0.00105729 0.18470727 0.8142354 ]
70,positive,negative,MISS,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[-3.746194  -1.6825216  5.492761 ],[9.7095392e-05 7.6461013e-04 9.9913824e-01]
71,negative,neutral,MISS,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[ 5.587986  -3.0774496 -2.576059 ],[9.9954307e-01 1.7236559e-04 2.8457821e-04]
72,neutral,neutral,TRUE,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[-2.4408112  4.231094  -1.2739539],[0.00125927 0.994696   0.00404463]
73,neutral,neutral,TRUE,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[-0.08357425  0.27562395  0.21439072],[0.2645996  0.37895444 0.356446  ]
74,neutral,neutral,TRUE,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[-1.1816331  5.023102  -3.2756412],[2.0152722e-03 9.9773645e-01 2.4826609e-04]
75,negative,negative,TRUE,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[ 4.663215  -3.4162793 -1.1692836],[9.9676991e-01 3.0882683e-04 2.9212784e-03]
76,negative,negative,TRUE,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[ 6.3268685 -3.667768  -2.7886422],[9.9984443e-01 4.5636985e-05 1.0993003e-04]
77,neutral,neutral,TRUE,Jeg lukkede den faktisk ned inden et møde 😬,[-2.4219923  1.6737987  1.1158929],[0.0104733  0.62930715 0.36021954]
78,negative,neutral,MISS,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[ 6.1387343 -2.9530635 -3.3256571],[9.9980992e-01 1.1256407e-04 7.7550445e-05]
79,negative,negative,TRUE,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 4.0442395   0.00841248 -3.714346  ],[9.8222363e-01 1.7356928e-02 4.1946868e-04]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 3.8289287 -1.349715  -2.2936618],[0.99223244 0.00559187 0.00217574]
81,neutral,negative,MISS,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[ 1.1569957  2.5479827 -3.1770322],[0.19873092 0.7986627  0.00260628]
82,neutral,negative,MISS,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[-0.813462   2.6123853 -1.2885967],[0.03089234 0.9498987  0.0192089 ]
83,positive,positive,TRUE,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[-0.03325346 -2.1435823   2.3921854 ],[0.08046096 0.00975172 0.90978736]
84,positive,neutral,MISS,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[-3.2795663 -0.9093131  4.3849154],[4.6663822e-04 4.9930750e-03 9.9454027e-01]
85,positive,negative,MISS,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[-1.4216858 -1.7211866  3.3505886],[0.00833827 0.00618023 0.98548156]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-2.9235604  5.3964005 -1.9639099],[2.4339136e-04 9.9912113e-01 6.3544192e-04]
87,negative,negative,TRUE,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[ 4.808738  -1.3065134 -3.3993368],[9.9752480e-01 2.2034524e-03 2.7177043e-04]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-1.4969981  5.881986  -3.8155003],[6.2380690e-04 9.9931490e-01 6.1395614e-05]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[-3.3929853  6.724178  -2.8609354],[4.0376126e-05 9.9989080e-01 6.8737012e-05]
90,neutral,neutral,TRUE,"Nej, det gør der ikke. Se evt. her: :)",[-5.1981344   4.945281    0.63965034],[3.8809078e-05 9.8664898e-01 1.3312237e-02]
91,negative,negative,TRUE,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 3.4115572 -2.3707263 -0.7842238],[0.98218256 0.00302676 0.01479067]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-3.9746938  6.13534   -1.7414141],[4.0652347e-05 9.9958009e-01 3.7930335e-04]
93,neutral,positive,MISS,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-1.8133091  5.4284563 -3.0081012],[7.1537908e-04 9.9906796e-01 2.1659305e-04]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-3.472269  -3.6157148  6.842954 ],[3.3122906e-05 2.8696639e-05 9.9993813e-01]
95,neutral,neutral,TRUE,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[-1.2084812  4.069142  -2.3395293],[0.00507032 0.9932935  0.00163616]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 6.335593  -2.711856  -3.7223842],[9.9983954e-01 1.1767199e-04 4.2835727e-05]
97,positive,positive,TRUE,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[-3.6319857 -2.8384843  6.359754 ],[4.57697934e-05 1.01202684e-04 9.99853015e-01]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[-2.5881016  5.5904136 -2.530467 ],[2.8045615e-04 9.9942243e-01 2.9709522e-04]
99,positive,positive,TRUE,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-4.9490457  -0.26848933  5.297741  ],[3.5334913e-05 3.8101634e-03 9.9615449e-01]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-4.1833405 -2.304134   6.410278 ],[2.5070778e-05 1.6417116e-04 9.9981076e-01]
101,negative,neutral,MISS,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 5.5588803 -2.1079786 -3.397379 ],[9.9940324e-01 4.6780662e-04 1.2885076e-04]
102,positive,positive,TRUE,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-3.4976127 -3.1398745  6.4573207],[4.7487287e-05 6.7911169e-05 9.9988461e-01]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 7.1707025 -4.213137  -3.2307982],[9.9995828e-01 1.1377403e-05 3.0385580e-05]
104,positive,neutral,MISS,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-4.4589186 -0.7492677  5.3700576],[5.374677e-05 2.194993e-03 9.977513e-01]
105,neutral,negative,MISS,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[-2.4119127  6.1545095 -3.2178807],[1.9034016e-04 9.9972469e-01 8.5016422e-05]
106,negative,neutral,MISS,"forskerzonen: RT @USER: Ja, det er vildt, så stort universet er: Et lysår = ca. 9.400 mia. km. Det sorte hul i Messier 87('en nær galakse') = 55 mio. lysår væk. Det svarer altså til en afstand på 9.400 mia x 55 mio. km = 522.000.000.000 mia. km (Til …",[ 0.87515384 -0.07940109 -0.42537826],[0.6033655  0.23228574 0.16434881]
