,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
12,neutral,negative,MISS,"tbh Jeg antager altid, at de fleste lande uden af Europa er farlige, for folk som mig. Det er mere sikker, end at antage det modsatte.",[ 1.740192   4.068007  -5.4601417],[8.8839494e-02 9.1109425e-01 6.6304186e-05]
13,negative,negative,TRUE,"Det fortæller jo alt, DF byder nazilignende tilstande velkommen i folketinget.

Håber ikke at det overrasker nogen.

#dkpol",[ 4.2266493  1.7766145 -5.7787843],[9.2052567e-01 7.9432711e-02 4.1565316e-05]
14,neutral,neutral,TRUE,"pinen er udsat til imorgen, det er en større omgang jeg er igennem.",[-3.4505734  7.1180286 -3.3194494],[2.5709329e-05 9.9994493e-01 2.9311428e-05]
15,positive,positive,TRUE,"Sikkert nok, og du har ret i, at der ""altid"" er mange Brøndby-folk med i Odense. Men den fine kulisse i dag skyldes også et pænt Odense-fremmøde.",[-1.8467119 -4.2094927  5.750327 ],[5.016598e-04 4.723531e-05 9.994511e-01]
16,negative,negative,TRUE,"Ligesom meget andet i livet så er der vel sagtens både gode, dårlige, indholdsrige, og uinteressante pressemøder - men I journalister bliver vel betalt for det ... Det er jeres arbejde eller ??",[ 6.280616  -3.1322818 -3.2773056],[9.9984765e-01 8.1651568e-05 7.0628717e-05]
17,neutral,neutral,TRUE,Blågårdsgade 2. Look for Sasaa at Facebook,[-3.8186007  7.018064  -2.8864493],[1.9663748e-05 9.9993038e-01 4.9945258e-05]
18,neutral,positive,MISS,"DAT fejrer 30 år med fly Det er i dag 30 år siden, at Kirsten og Jesper Rungholm lettede med deres første fly. I dag råder de over 22 fly og har mere end 500 ansatte.",[-4.810779   5.463712  -0.3017732],[3.4393099e-05 9.9684167e-01 3.1239763e-03]
19,positive,positive,TRUE,"Sommerferien går til Montenegro. Er du sådan én, der har gode tips til det land, så vil jeg herre mega gerne have dem ☺️",[-2.575338 -4.23006   6.373412],[1.2987941e-04 2.4825818e-05 9.9984527e-01]
20,neutral,neutral,TRUE,"Og nej, det er ikke passivt.",[-2.5401282  6.7324467 -3.9577873],[9.3955241e-05 9.9988329e-01 2.2763528e-05]
21,negative,negative,TRUE,"I at straffe to klubber for et problem, der veldokumenteret går på tværs af alle klubber. Det er en pop-reaktion, efter at de ikke har taget deres ansvar seriøst. Og det er problemet med DBU og især disciplinærudvalget. At de altid kun har moral, nær det er billigt og opportunt.",[ 5.7554574 -3.0877368 -2.7629414],[9.9965596e-01 1.4431126e-04 1.9969039e-04]
22,neutral,neutral,TRUE,Kræft øger risiko for andre sygdomme senere i livet,[ 1.8017576  4.186442  -5.6510367],[8.4343955e-02 9.1560715e-01 4.8904243e-05]
23,negative,negative,TRUE,"Hold nu op. Dansk Folkeparti vil ikke ud af EU. Partiet ønsker bare ikke, den danske befolkning får indflydelse. Det var tydeligt i 2015, hvor partiet argumenterede for, den ønskede tilvalgsordning ikke krævede en folkeafstemning, og var imod det, befolkningen ville have gavn af.",[ 6.0039034 -2.7225106 -3.427319 ],[9.9975759e-01 1.6220393e-04 8.0161655e-05]
24,neutral,negative,MISS,"Selvom Danmark ikke er længere er med i det europæiske politisamarbejde, Europol, så bruger politiet Europols forbryder-database (EIS) som aldrig før. #dkpol",[-0.01298017  5.033299   -4.963324  ],[6.3918158e-03 9.9356294e-01 4.5260273e-05]
25,negative,negative,TRUE,"Hvis der er en embedsmand i statsministeriet, som pt . ikke har travlt med at føre valgkamp for V - kan du så ikke vise vores statsminister Ordensbekendtgørelsen? #dkpol",[ 6.381269  -2.653981  -3.8634043],[9.9984539e-01 1.1911701e-04 3.5540867e-05]
26,neutral,neutral,TRUE,"Milos.. Der er en himmelvid forskel på at bruge en sexuel orientering som skældsord, og et erhverv, uanset om det er luder/bilsælger/bankmand eller håndværker. Du kan skifte erhverv, det er umiddelbart nok sværere at sexualitet. Læs tipsbladets artikel om",[ 0.46958056  5.3631897  -5.460859  ],[7.4384320e-03 9.9254179e-01 1.9766241e-05]
27,negative,negative,TRUE,"Det er jo nemt nok at mene noget drastisk, når man tilhører en gruppe, som ikke ryger og ellers har fint råd til at betale 90 kr. for en pakke.",[ 5.50736    -0.04622128 -5.4247293 ],[9.9612361e-01 3.8585446e-03 1.7806042e-05]
28,negative,negative,TRUE,"RT @USER: Du mener: Hvem bliver nummer tre ?

Først var det skolelærerne...",[ 6.2301073 -1.4701369 -4.7854433],[9.9953103e-01 4.5250441e-04 1.6436275e-05]
29,negative,neutral,MISS,"Mediernes rolle skal forklares forfra, skriver som kommentar til ""På sin vis er der tale om ytringsfrihed på speed. Men hvis de forpligtede, uafhængige medier samtidig svækkes, får vi et demokratisk problem"" #dkmedier",[ 6.2760124 -1.6404065 -4.6953826],[9.9961829e-01 3.6456677e-04 1.7179784e-05]
30,positive,positive,TRUE,"Ved du overhovedet hvad det ord betyder?

Jeg er fuldstændig enig med @USER. Danmark har brug for en ny retning!",[-2.755841  -1.8982519  4.775266 ],[5.3518108e-04 1.2616732e-03 9.9820316e-01]
31,neutral,negative,MISS,Der er noget skrivere har misforstået. Han skriver en nedsænkning vil give 7000 yderlige pladser og det er AGFS ønske. AGF har ikke noget ønske om at øge kapaciteten til 27000 #ultratwitteragf,[ 0.21665001  5.413871   -5.3713517 ],[5.5013699e-03 9.9447799e-01 2.0588861e-05]
32,negative,negative,TRUE,"Jeg finder det mere problematisk, at de antager den yngre generation ikke kender Michael Laudrup. Historielærer møgunger!!",[ 5.8363714 -3.0648477 -2.8627944],[9.9969709e-01 1.3618144e-04 1.6667441e-04]
33,negative,negative,TRUE,"Hvorfor gør #dkpol ikke noget mere for at få flere elbiler på vejene, ladestandere sat op....",[ 5.069918   0.5586524 -5.416553 ],[9.8910749e-01 1.0864899e-02 2.7607492e-05]
34,neutral,positive,MISS,"Konkurrencestater kommer i forskellige varianter, og det samme gælder for den danske konkurrencestat 🇩🇰. Nysgerrig? Køb 'Konkurrencestatsministeren' her: #dkpol #dkøko",[-3.7543468  7.245139  -3.2000246],[1.6709522e-05 9.9995422e-01 2.9087281e-05]
35,negative,neutral,MISS,"Jo jo, men de kan jo ikke bruges som en overvældende del af holdets succes. De har ydet på visse områder, men har vel ikke været kæmpe profiler.",[ 3.2922428  2.4024122 -5.5221543],[7.0878059e-01 2.9111412e-01 1.0530958e-04]
36,neutral,positive,MISS,Viacom letter på aftale med AT&amp;T og topper S&amp;P 500-indekset,[-4.5590405  6.2627716 -1.2750169],[1.9948353e-05 9.9944776e-01 5.3228007e-04]
37,positive,positive,TRUE,Det er flot! Træning er heller ikke en særligt stor del af vægttab. Du kan ikke træne dig ud af dårlige spisevaner du skal spise dig ud af dem. Træning er selvfølgelig godt for en masse andre ting så det er helt fint at træne (eller ej).,[-3.0309093 -3.8515522  6.4024606],[7.9999925e-05 3.5211833e-05 9.9988472e-01]
38,neutral,neutral,TRUE,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → #angst #stress #denmark,[-4.3033366  6.3979597 -1.8169984],[2.2509144e-05 9.9970692e-01 2.7049656e-04]
39,neutral,neutral,TRUE,Det er Robsons store udfordring. Han er dog ret bredt anerkendt som en af de største engelske spillere,[-3.8799245  6.4162135 -2.1254387],[3.3755518e-05 9.9977118e-01 1.9512279e-04]
40,negative,negative,TRUE,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[ 5.9803195 -3.2984145 -2.794085 ],[9.9975210e-01 9.3366107e-05 1.5460263e-04]
41,neutral,neutral,TRUE,"Det er Torsdag og dermed Premier League i Dart, med runder igen før finalen strammer det til nu.
Se forslag på facebook side",[-4.5346255  6.6044908 -1.6792834],[1.4528716e-05 9.9973291e-01 2.5251458e-04]
42,neutral,neutral,TRUE,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-4.673657   2.9153035  2.1173453],[3.4878889e-04 6.8929702e-01 3.1035417e-01]
43,negative,negative,TRUE,Det vil sige at laveste fællesnævner hermed er dem det laver balladen.,[ 6.081178  -3.2099845 -3.0535295],[9.99799907e-01 9.22173203e-05 1.07835076e-04]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 5.827208  -3.3191001 -2.6241856],[9.9967992e-01 1.0657858e-04 2.1353425e-04]
45,negative,negative,TRUE,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[ 5.7136526 -3.0389755 -2.7564964],[9.9963236e-01 1.5798728e-04 2.0955659e-04]
46,negative,neutral,MISS,"Hvad sker der med i dag, kan ikke komme ind??",[ 6.300048  -2.5612257 -3.809182 ],[9.9981767e-01 1.4174850e-04 4.0694711e-05]
47,negative,negative,TRUE,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[ 5.887673  -3.0560827 -2.9432306],[9.9972337e-01 1.3051364e-04 1.4610564e-04]
48,negative,negative,TRUE,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[ 4.902904  -0.7556928 -3.668881 ],[9.9633670e-01 3.4746309e-03 1.8868058e-04]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 5.892697  -3.475497  -2.5376225],[9.9969661e-01 8.5371597e-05 2.1808573e-04]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 6.3931527 -3.9653554 -2.644597 ],[9.9984944e-01 3.1716969e-05 1.1882000e-04]
51,negative,positive,MISS,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[ 6.237761  -2.5453746 -3.801084 ],[9.998031e-01 1.532665e-04 4.366158e-05]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 6.3029838 -3.4910061 -3.0219142],[9.9985504e-01 5.5777771e-05 8.9163157e-05]
53,neutral,neutral,TRUE,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[-4.561354   6.572616  -1.5543848],[1.4603048e-05 9.9969006e-01 2.9536142e-04]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 5.9589133 -3.436691  -2.663945 ],[9.9973708e-01 8.3066669e-05 1.7989792e-04]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 6.092777  -3.1180143 -3.1069484],[9.9979907e-01 9.9934892e-05 1.0104687e-04]
56,positive,negative,MISS,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[-3.2417588 -1.3787584  4.6529803],[3.7166808e-04 2.3946723e-03 9.9723369e-01]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 6.075434  -3.1634161 -3.0524821],[9.99794304e-01 9.71692425e-05 1.08569286e-04]
58,neutral,neutral,TRUE,Stormen Pabuk dræber to ældre og en fisker i Thailand,[-1.0930444  5.7592793 -4.5212345],[1.0558446e-03 9.9890983e-01 3.4257515e-05]
59,positive,positive,TRUE,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-4.8953376  2.5488622  2.7141454],[2.6822949e-04 4.5864996e-01 5.4108185e-01]
60,negative,positive,MISS,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[ 3.306723   2.6989512 -5.6957345],[6.4738077e-01 3.5253954e-01 7.9697027e-05]
61,negative,negative,TRUE,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[ 5.889337  -0.7506662 -5.181807 ],[9.9867922e-01 1.3052968e-03 1.5534211e-05]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-0.8563127 -3.7437098  3.9867198],[7.818049e-03 4.356299e-04 9.917463e-01]
63,positive,positive,TRUE,Lækre detaljer i brilleetuier og pudseklude 😍,[-2.5058646 -4.3280053  6.351919 ],[1.4224646e-04 2.2998325e-05 9.9983478e-01]
64,positive,positive,TRUE,Enig. En true detective podcast. det er lige dig ? :),[-3.406999  -2.469635   5.8123546],[9.9067838e-05 2.5294404e-04 9.9964797e-01]
65,negative,negative,TRUE,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[ 2.752298  -3.8630009  1.2566473],[0.8160318  0.00109325 0.18287496]
66,negative,negative,TRUE,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[ 6.1364713 -2.5888786 -3.6640236],[9.9978226e-01 1.6238066e-04 5.5412082e-05]
67,neutral,neutral,TRUE,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[-1.9755303  5.468754  -2.955971 ],[5.8430491e-04 9.9919659e-01 2.1919949e-04]
68,neutral,neutral,TRUE,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[-3.9722185  6.8494663 -2.497337 ],[1.9959765e-05 9.9989283e-01 8.7234490e-05]
69,neutral,positive,MISS,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-5.008512   6.2407312 -1.0044986],[1.3007699e-05 9.9927396e-01 7.1305211e-04]
70,positive,negative,MISS,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[-3.119194   -0.12900741  3.5219274 ],[0.0012709  0.02527747 0.97345155]
71,negative,neutral,MISS,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[ 6.3186154 -2.5633209 -3.9419253],[9.9982625e-01 1.3885091e-04 3.4980676e-05]
72,neutral,neutral,TRUE,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[-3.2094767  6.685237  -3.0944366],[5.0435239e-05 9.9989295e-01 5.6584209e-05]
73,neutral,neutral,TRUE,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[-1.5812575  6.172349  -4.420302 ],[4.2899704e-04 9.9954587e-01 2.5088386e-05]
74,neutral,neutral,TRUE,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[ 2.1735516  3.8325322 -5.6943564],[1.5988910e-01 8.4004974e-01 6.1211031e-05]
75,negative,negative,TRUE,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[ 5.8066792 -3.0811343 -2.8249202],[9.9968374e-01 1.3801751e-04 1.7832269e-04]
76,negative,negative,TRUE,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[ 6.0363092 -3.236661  -2.959169 ],[9.9978215e-01 9.3908639e-05 1.2394215e-04]
77,neutral,neutral,TRUE,Jeg lukkede den faktisk ned inden et møde 😬,[-3.9279313  5.960996  -1.6739813],[5.0706250e-05 9.9946624e-01 4.8299163e-04]
78,negative,neutral,MISS,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[ 4.781229   0.3345804 -4.97728  ],[9.8836142e-01 1.1581394e-02 5.7128040e-05]
79,negative,negative,TRUE,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 3.2966015  2.7971947 -5.714209 ],[6.2227267e-01 3.7765139e-01 7.5968805e-05]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 6.4731984 -2.765251  -3.8622518],[9.9987030e-01 9.7215656e-05 3.2457476e-05]
81,negative,negative,TRUE,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[ 4.8479285   0.81221163 -5.5769663 ],[9.8260522e-01 1.7365584e-02 2.9167888e-05]
82,neutral,negative,MISS,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[-2.7856932  6.842355  -3.692484 ],[6.5849395e-05 9.9990761e-01 2.6591179e-05]
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 4.86108   -1.6824186 -2.901854 ],[9.9813879e-01 1.4367641e-03 4.2441572e-04]
84,positive,neutral,MISS,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[-3.864027  -1.0978017  5.0506163],[1.3410171e-04 2.1320172e-03 9.9773383e-01]
85,negative,negative,TRUE,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[ 5.2120385 -2.3727803 -2.7661366],[9.991498e-01 5.076748e-04 3.425730e-04]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-3.3048587  7.184461  -3.5733454],[2.7830758e-05 9.9995100e-01 2.1277598e-05]
87,negative,negative,TRUE,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[ 6.325422  -1.9740229 -4.500712 ],[9.9973148e-01 2.4858824e-04 1.9867957e-05]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-1.3743763  6.458699  -4.7160707],[3.9624181e-04 9.9958974e-01 1.4017825e-05]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[-3.3714838  7.070983  -3.4774637],[2.9165556e-05 9.9994457e-01 2.6232747e-05]
90,neutral,neutral,TRUE,"Nej, det gør der ikke. Se evt. her: :)",[-4.552058   6.8207    -2.0870447],[1.1502964e-05 9.9985313e-01 1.3531675e-04]
91,negative,negative,TRUE,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 6.1951823 -2.5837753 -3.6923528],[9.9979538e-01 1.5390699e-04 5.0793620e-05]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-3.6475356  7.1448503 -3.214185 ],[2.0554344e-05 9.9994779e-01 3.1703366e-05]
93,neutral,positive,MISS,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-1.4223808  5.814921  -4.0309215],[7.1869482e-04 9.9922836e-01 5.2926080e-05]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-2.037116  -4.5151253  6.2258115],[2.578307e-04 2.163462e-05 9.997205e-01]
95,neutral,neutral,TRUE,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[ 1.477894   4.332558  -5.5268817],[5.4438025e-02 9.4551265e-01 4.9404560e-05]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 6.5785866 -2.647808  -4.0662084],[9.9987769e-01 9.8395358e-05 2.3821625e-05]
97,positive,positive,TRUE,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[-2.499931  -3.2400806  5.6447945],[2.9013783e-04 1.3840813e-04 9.9957150e-01]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[-3.3985476  7.1632094 -3.5085673],[2.5886055e-05 9.9995089e-01 2.3189154e-05]
99,neutral,positive,MISS,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-5.54944    3.9369926  1.8155553],[6.7748806e-05 8.9290893e-01 1.0702337e-01]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-3.1352458 -2.7950213  5.815615 ],[1.2958513e-04 1.8210112e-04 9.9968839e-01]
101,negative,neutral,MISS,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 6.291695  -1.5978931 -4.7258897],[9.9960905e-01 3.7447727e-04 1.6404156e-05]
102,positive,positive,TRUE,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-2.532867  -3.8155754  6.0448966],[1.8820024e-04 5.2185176e-05 9.9975961e-01]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 5.837116  -3.280821  -2.6894727],[9.99692321e-01 1.09646964e-04 1.98068781e-04]
104,neutral,neutral,TRUE,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-5.462996    5.729575    0.12690711],[1.3725343e-05 9.9631184e-01 3.6744098e-03]
105,neutral,negative,MISS,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[-2.816395   7.1268578 -3.977056 ],[4.8047732e-05 9.9993694e-01 1.5052336e-05]
