,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
10,negative,neutral,MISS,"BPA er verdens bedste kompensationsordning. Men den kan kun fungere, hvis de borgere der ønsker det, kan overdrage deres arbejdsgiveansvar. Den ret udhules fuldstændig, når kommunerne presser adm.bidraget i bund #dkpol @USER
[LINK]",[ 7.67963   -4.066918  -3.9927707],[9.9998355e-01 7.9164784e-06 8.5257725e-06]
11,neutral,positive,MISS,"Ny opgørelse viser, at det i høj grad er TV 2-kanalerne, der har skruet op for produktionen af ny dansk tv-fiktion #dkmedier",[-3.1832082  7.6044145 -4.1174655],[2.0652975e-05 9.9997127e-01 8.1140888e-06]
12,negative,negative,TRUE,"tbh Jeg antager altid, at de fleste lande uden af Europa er farlige, for folk som mig. Det er mere sikker, end at antage det modsatte.",[ 7.353107  -2.2679074 -5.299317 ],[9.9993050e-01 6.6315690e-05 3.1995726e-06]
13,negative,negative,TRUE,"Det fortæller jo alt, DF byder nazilignende tilstande velkommen i folketinget.

Håber ikke at det overrasker nogen.

#dkpol",[ 4.265807   1.0674666 -5.0702424],[9.606904e-01 3.922490e-02 8.472049e-05]
14,neutral,neutral,TRUE,"pinen er udsat til imorgen, det er en større omgang jeg er igennem.",[-3.993613   6.1593924 -2.0694962],[3.8946902e-05 9.9969435e-01 2.6675116e-04]
15,positive,positive,TRUE,"Sikkert nok, og du har ret i, at der ""altid"" er mange Brøndby-folk med i Odense. Men den fine kulisse i dag skyldes også et pænt Odense-fremmøde.",[-1.8857647 -3.5168135  4.7488513],[1.3120219e-03 2.5679433e-04 9.9843115e-01]
16,negative,negative,TRUE,"Ligesom meget andet i livet så er der vel sagtens både gode, dårlige, indholdsrige, og uinteressante pressemøder - men I journalister bliver vel betalt for det ... Det er jeres arbejde eller ??",[ 7.8189454 -3.9961522 -4.1759   ],[9.9998641e-01 7.3920064e-06 6.1758810e-06]
17,neutral,neutral,TRUE,Blågårdsgade 2. Look for Sasaa at Facebook,[-4.443104   6.278338  -1.7456162],[2.2058983e-05 9.9965060e-01 3.2740788e-04]
18,neutral,positive,MISS,"DAT fejrer 30 år med fly Det er i dag 30 år siden, at Kirsten og Jesper Rungholm lettede med deres første fly. I dag råder de over 22 fly og har mere end 500 ansatte.",[-4.756073   2.825058   1.7964706],[3.7553464e-04 7.3636532e-01 2.6325920e-01]
19,positive,positive,TRUE,"Sommerferien går til Montenegro. Er du sådan én, der har gode tips til det land, så vil jeg herre mega gerne have dem ☺️",[-2.3360593 -2.8996766  4.6392393],[9.333182e-04 5.311951e-04 9.985355e-01]
20,neutral,neutral,TRUE,"Og nej, det er ikke passivt.",[-3.3026426  7.5344243 -3.8939562],[1.9656603e-05 9.9996948e-01 1.0881880e-05]
21,negative,negative,TRUE,"I at straffe to klubber for et problem, der veldokumenteret går på tværs af alle klubber. Det er en pop-reaktion, efter at de ikke har taget deres ansvar seriøst. Og det er problemet med DBU og især disciplinærudvalget. At de altid kun har moral, nær det er billigt og opportunt.",[ 7.583942  -4.2312903 -3.7399843],[9.9998057e-01 7.3909687e-06 1.2080169e-05]
22,negative,neutral,MISS,Kræft øger risiko for andre sygdomme senere i livet,[ 6.726122  -1.0422409 -5.6830564],[9.9957317e-01 4.2272449e-04 4.0792206e-06]
23,negative,negative,TRUE,"Hold nu op. Dansk Folkeparti vil ikke ud af EU. Partiet ønsker bare ikke, den danske befolkning får indflydelse. Det var tydeligt i 2015, hvor partiet argumenterede for, den ønskede tilvalgsordning ikke krævede en folkeafstemning, og var imod det, befolkningen ville have gavn af.",[ 7.791163  -3.668743  -4.4773793],[9.9998486e-01 1.0544346e-05 4.6971368e-06]
24,negative,negative,TRUE,"Selvom Danmark ikke er længere er med i det europæiske politisamarbejde, Europol, så bruger politiet Europols forbryder-database (EIS) som aldrig før. #dkpol",[ 5.738483  0.630576 -6.350056],[9.9398214e-01 6.0123308e-03 5.5897549e-06]
25,negative,negative,TRUE,"Hvis der er en embedsmand i statsministeriet, som pt . ikke har travlt med at føre valgkamp for V - kan du så ikke vise vores statsminister Ordensbekendtgørelsen? #dkpol",[ 7.744034  -4.0204854 -4.104751 ],[9.999851e-01 7.775494e-06 7.147126e-06]
26,neutral,neutral,TRUE,"Milos.. Der er en himmelvid forskel på at bruge en sexuel orientering som skældsord, og et erhverv, uanset om det er luder/bilsælger/bankmand eller håndværker. Du kan skifte erhverv, det er umiddelbart nok sværere at sexualitet. Læs tipsbladets artikel om",[ 0.21663411  6.2443986  -5.8861866 ],[2.4050667e-03 9.9758959e-01 5.3790541e-06]
27,negative,negative,TRUE,"Det er jo nemt nok at mene noget drastisk, når man tilhører en gruppe, som ikke ryger og ellers har fint råd til at betale 90 kr. for en pakke.",[ 7.4623423 -2.3926027 -5.267791 ],[9.9994457e-01 5.2484083e-05 2.9603930e-06]
28,negative,negative,TRUE,"RT @USER: Du mener: Hvem bliver nummer tre ?

Først var det skolelærerne...",[ 7.7019405 -3.1629136 -4.8385243],[9.9997735e-01 1.9118072e-05 3.5787857e-06]
29,negative,neutral,MISS,"Mediernes rolle skal forklares forfra, skriver som kommentar til ""På sin vis er der tale om ytringsfrihed på speed. Men hvis de forpligtede, uafhængige medier samtidig svækkes, får vi et demokratisk problem"" #dkmedier",[ 7.7397866 -3.484212  -4.588593 ],[9.9998224e-01 1.3349698e-05 4.4243052e-06]
30,positive,positive,TRUE,"Ved du overhovedet hvad det ord betyder?

Jeg er fuldstændig enig med @USER. Danmark har brug for en ny retning!",[-3.079232  -1.9877496  4.5931625],[4.6464120e-04 1.3840208e-03 9.9815136e-01]
31,negative,negative,TRUE,Der er noget skrivere har misforstået. Han skriver en nedsænkning vil give 7000 yderlige pladser og det er AGFS ønske. AGF har ikke noget ønske om at øge kapaciteten til 27000 #ultratwitteragf,[ 6.1360216 -0.0159268 -6.008954 ],[9.9786985e-01 2.1247931e-03 5.3036879e-06]
32,negative,negative,TRUE,"Jeg finder det mere problematisk, at de antager den yngre generation ikke kender Michael Laudrup. Historielærer møgunger!!",[ 7.791426  -3.8274279 -4.3133426],[9.9998558e-01 8.9947544e-06 5.5329842e-06]
33,negative,negative,TRUE,"Hvorfor gør #dkpol ikke noget mere for at få flere elbiler på vejene, ladestandere sat op....",[ 7.6973596 -3.2248487 -4.7872806],[9.9997818e-01 1.8052424e-05 3.7842535e-06]
34,neutral,positive,MISS,"Konkurrencestater kommer i forskellige varianter, og det samme gælder for den danske konkurrencestat 🇩🇰. Nysgerrig? Køb 'Konkurrencestatsministeren' her: #dkpol #dkøko",[-4.6213117  6.108708  -1.4617106],[2.1866457e-05 9.9946290e-01 5.1519985e-04]
35,negative,neutral,MISS,"Jo jo, men de kan jo ikke bruges som en overvældende del af holdets succes. De har ydet på visse områder, men har vel ikke været kæmpe profiler.",[ 7.7056384 -3.4216444 -4.5912633],[9.9998081e-01 1.4705305e-05 4.5657812e-06]
36,positive,positive,TRUE,Viacom letter på aftale med AT&amp;T og topper S&amp;P 500-indekset,[-3.9830244 -0.7047939  4.320333 ],[2.4600656e-04 6.5262537e-03 9.9322778e-01]
37,positive,positive,TRUE,Det er flot! Træning er heller ikke en særligt stor del af vægttab. Du kan ikke træne dig ud af dårlige spisevaner du skal spise dig ud af dem. Træning er selvfølgelig godt for en masse andre ting så det er helt fint at træne (eller ej).,[-2.18432   -2.5990083  4.200622 ],[0.00168205 0.00111108 0.99720687]
38,neutral,neutral,TRUE,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → #angst #stress #denmark,[-5.221743   5.905314  -0.6715448],[1.4688246e-05 9.9859506e-01 1.3902601e-03]
39,neutral,neutral,TRUE,Det er Robsons store udfordring. Han er dog ret bredt anerkendt som en af de største engelske spillere,[-4.8477073  6.5161986 -1.5093542],[1.1603029e-05 9.9966156e-01 3.2688855e-04]
40,negative,negative,TRUE,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[ 7.729546  -4.0997086 -3.996859 ],[9.999846e-01 7.288087e-06 8.077561e-06]
41,neutral,neutral,TRUE,"Det er Torsdag og dermed Premier League i Dart, med runder igen før finalen strammer det til nu.
Se forslag på facebook side",[-4.2640605  3.3286781  0.8419063],[4.6517199e-04 9.2277980e-01 7.6755024e-02]
42,positive,neutral,MISS,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-3.9115996   0.12418582  3.420559  ],[6.304116e-04 3.567332e-02 9.636963e-01]
43,negative,negative,TRUE,Det vil sige at laveste fællesnævner hermed er dem det laver balladen.,[ 7.414285 -4.173608 -3.674231],[9.9997544e-01 9.2775117e-06 1.5286496e-05]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 7.679774  -4.272514  -3.7911084],[9.99983191e-01 6.44436477e-06 1.04292185e-05]
45,negative,negative,TRUE,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[ 7.772822  -3.9721699 -4.1588626],[9.9998546e-01 7.9288238e-06 6.5785316e-06]
46,negative,neutral,MISS,"Hvad sker der med i dag, kan ikke komme ind??",[ 7.7748013 -3.6337245 -4.448362 ],[9.9998403e-01 1.1100266e-05 4.9151927e-06]
47,negative,negative,TRUE,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[ 7.7983623 -3.787347  -4.361283 ],[9.9998546e-01 9.2978798e-06 5.2375344e-06]
48,negative,negative,TRUE,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[ 6.8546624 -5.3163724 -1.7134676],[9.9980491e-01 5.1772840e-06 1.9003058e-04]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 7.6619983 -4.2444434 -3.78597  ],[9.9998248e-01 6.7466854e-06 1.0670943e-05]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 7.0271926 -4.186559  -3.252623 ],[9.9995220e-01 1.3486793e-05 3.4317214e-05]
51,negative,positive,MISS,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[ 7.7293167 -3.9817667 -4.122379 ],[9.999846e-01 8.202277e-06 7.126350e-06]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 7.4534664 -4.2795024 -3.5796041],[9.9997580e-01 8.0246418e-06 1.6158008e-05]
53,positive,neutral,MISS,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[-1.7136545 -2.765879   3.8981915],[0.00363639 0.00126968 0.99509394]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 7.4909005 -4.166042  -3.7165344],[9.9997771e-01 8.6585387e-06 1.3572607e-05]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 7.6965117 -4.031202  -4.0333586],[9.9998379e-01 8.0669925e-06 8.0496175e-06]
56,positive,negative,MISS,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[-3.0180497 -2.2251318  4.694837 ],[4.4638859e-04 9.8644546e-04 9.9856710e-01]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 7.7039833 -4.08598   -4.002553 ],[9.9998415e-01 7.5801422e-06 8.2396546e-06]
58,negative,neutral,MISS,Stormen Pabuk dræber to ældre og en fisker i Thailand,[ 4.7378316   0.30775267 -5.1826835 ],[9.8817879e-01 1.1772716e-02 4.8574748e-05]
59,positive,positive,TRUE,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-3.2501838 -0.8753955  3.699678 ],[9.4808836e-04 1.0190752e-02 9.8886114e-01]
60,negative,positive,MISS,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[ 7.3339915 -4.4757547 -3.0030456],[9.9996018e-01 7.4314794e-06 3.2408920e-05]
61,negative,negative,TRUE,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[ 6.9035034 -1.1163795 -5.830989 ],[9.9966824e-01 3.2874933e-04 2.9467017e-06]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[ 0.3940742 -3.9643714  2.958839 ],[7.1375556e-02 9.1348350e-04 9.2771095e-01]
63,positive,positive,TRUE,Lækre detaljer i brilleetuier og pudseklude 😍,[-2.2845604 -3.0735877  4.7423177],[8.8655407e-04 4.0274955e-04 9.9871075e-01]
64,positive,positive,TRUE,Enig. En true detective podcast. det er lige dig ? :),[-2.9507768 -2.458384   4.869768 ],[4.0097846e-04 6.5609178e-04 9.9894291e-01]
65,negative,negative,TRUE,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[ 4.043473  -6.3917766  1.9164821],[8.9347559e-01 2.6248925e-05 1.0649821e-01]
66,negative,negative,TRUE,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[ 7.6768184 -3.1529381 -4.813923 ],[9.9997640e-01 1.9800955e-05 3.7612272e-06]
67,neutral,neutral,TRUE,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[-1.3622459  6.1948028 -4.264967 ],[5.2212708e-04 9.9944931e-01 2.8651035e-05]
68,positive,neutral,MISS,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[-3.6490946  -0.34754917  3.6146507 ],[6.8693212e-04 1.8653346e-02 9.8065966e-01]
69,neutral,positive,MISS,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-4.129048   2.2991948  1.6005236],[0.00107768 0.6671733  0.33174902]
70,positive,negative,MISS,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[-2.9635599 -2.1248763  4.552345 ],[5.4337742e-04 1.2570051e-03 9.9819958e-01]
71,negative,neutral,MISS,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[ 7.755014 -4.130816 -4.021932],[9.9998546e-01 6.8872100e-06 7.6794659e-06]
72,neutral,neutral,TRUE,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[-3.3980215  7.4814935 -3.7384381],[1.8839652e-05 9.9996781e-01 1.3403915e-05]
73,neutral,neutral,TRUE,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[-2.4113612  4.2087636 -1.543111 ],[0.00132728 0.9955102  0.00316256]
74,negative,neutral,MISS,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[ 6.6910043  -0.68474436 -5.9896817 ],[9.9937111e-01 6.2586385e-04 3.1086715e-06]
75,negative,negative,TRUE,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[ 7.7551007 -4.3945136 -3.7521527],[9.9998474e-01 5.2903315e-06 1.0056726e-05]
76,negative,negative,TRUE,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[ 7.7241015 -4.2190866 -3.8840508],[9.999844e-01 6.503284e-06 9.091524e-06]
77,neutral,neutral,TRUE,Jeg lukkede den faktisk ned inden et møde 😬,[-5.6766295  5.7022576  0.1578863],[1.1389709e-05 9.9609452e-01 3.8941330e-03]
78,negative,neutral,MISS,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[ 7.657852  -3.7227738 -4.3138857],[9.9998224e-01 1.1414301e-05 6.3202260e-06]
79,negative,negative,TRUE,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 7.67876   -3.282462  -4.6773314],[9.9997830e-01 1.7361710e-05 4.3033656e-06]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 7.7565885 -3.8778422 -4.2216907],[9.9998486e-01 8.8557290e-06 6.2790350e-06]
81,negative,negative,TRUE,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[ 7.491395  -2.5899127 -5.1353254],[9.9995482e-01 4.1852767e-05 3.2829585e-06]
82,neutral,negative,MISS,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[ 1.037309   1.7503778 -2.4091625],[0.32551017 0.6641197  0.01037006]
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 7.6701694 -3.1903055 -4.710476 ],[9.9997663e-01 1.9201965e-05 4.1989788e-06]
84,positive,neutral,MISS,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[-3.9301338 -0.8754976  4.4092293],[2.3766310e-04 5.0416575e-03 9.9472070e-01]
85,negative,negative,TRUE,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[ 7.5755105 -3.8378775 -3.9994009],[9.9997950e-01 1.1046369e-05 9.3987710e-06]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-4.4334993  7.029133  -2.4462013],[1.05148765e-05 9.99912739e-01 7.67143792e-05]
87,negative,negative,TRUE,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[ 7.6589394 -3.1293092 -4.852348 ],[9.9997568e-01 2.0640149e-05 3.6847348e-06]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-2.8223488  6.8349385 -3.802002 ],[6.3952139e-05 9.9991202e-01 2.4010293e-05]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[-4.2144456  6.7661386 -2.453388 ],[1.7027169e-05 9.9988389e-01 9.9074117e-05]
90,neutral,neutral,TRUE,"Nej, det gør der ikke. Se evt. her: :)",[-4.187257   2.8275032  1.173643 ],[7.536613e-04 8.387795e-01 1.604669e-01]
91,negative,negative,TRUE,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 7.7834773 -3.8286371 -4.301389 ],[9.9998534e-01 9.0555868e-06 5.6442050e-06]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-4.634026   6.096617  -1.4434072],[2.1852476e-05 9.9944705e-01 5.3109089e-04]
93,neutral,positive,MISS,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-2.3763034  6.38964   -3.7209637],[1.5592428e-04 9.9980348e-01 4.0638286e-05]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-2.3566005 -2.9794443  4.755979 ],[8.1377197e-04 4.3652099e-04 9.9874973e-01]
95,neutral,neutral,TRUE,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[ 1.9715277  4.436129  -5.8165298],[7.8374758e-02 9.2159271e-01 3.2498694e-05]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 7.70606   -3.6961877 -4.355353 ],[9.9998307e-01 1.1170163e-05 5.7781340e-06]
97,positive,positive,TRUE,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[-2.8176196 -2.2648318  4.523833 ],[6.4696028e-04 1.1244764e-03 9.9822861e-01]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[-3.9368713  7.4344015 -3.318298 ],[1.1521382e-05 9.9996710e-01 2.1386883e-05]
99,positive,positive,TRUE,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-3.3481228 -0.6296424  3.5298882],[0.00101332 0.01535923 0.98362744]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-3.138299  -2.2379882  4.824856 ],[3.4763466e-04 8.5530890e-04 9.9879706e-01]
101,negative,neutral,MISS,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 7.708704  -3.5127912 -4.516652 ],[9.9998176e-01 1.3383166e-05 4.9044165e-06]
102,positive,positive,TRUE,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-2.2808201 -3.03496    4.7194953],[9.1037387e-04 4.2825361e-04 9.9866140e-01]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 7.5260105 -4.150539  -3.7714555],[9.9997914e-01 8.4904304e-06 1.2404054e-05]
104,positive,neutral,MISS,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-3.3698828 -0.8060423  3.7768703],[7.7883952e-04 1.0113696e-02 9.8910749e-01]
105,neutral,negative,MISS,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[ 0.06766705  6.2437654  -5.8274207 ],[2.0741986e-03 9.9792010e-01 5.7101338e-06]
