,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
51,negative,positive,MISS,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[ 5.204038  -2.6593642 -2.5531704],[9.9918848e-01 3.8425115e-04 4.2730151e-04]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 5.52715   -3.3923712 -2.2095113],[9.9943000e-01 1.3367600e-04 4.3627774e-04]
53,positive,neutral,MISS,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[-3.6041865 -1.9739915  5.150074 ],[1.5763570e-04 8.0471026e-04 9.9903762e-01]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 5.868316  -3.756611  -2.2234957],[9.9962807e-01 6.6036722e-05 3.0592087e-04]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 5.5770755 -3.1314113 -2.5037017],[9.9952555e-01 1.6509967e-04 3.0928364e-04]
56,positive,negative,MISS,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[-4.717069  -2.2289767  6.665168 ],[1.1394440e-05 1.3716958e-04 9.9985147e-01]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 5.5943837 -3.2511585 -2.4092815],[9.9952197e-01 1.4395353e-04 3.3407562e-04]
58,negative,neutral,MISS,Stormen Pabuk dræber to ældre og en fisker i Thailand,[ 1.7902174  0.633239  -2.1815827],[0.7500332  0.23583657 0.01413024]
59,positive,positive,TRUE,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-5.910116   1.8907801  4.1409783],[3.9024508e-05 9.5328644e-02 9.0463239e-01]
60,negative,positive,MISS,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[ 3.4054966 -0.8772261 -2.259095 ],[0.9830216  0.01357064 0.00340771]
61,negative,negative,TRUE,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[ 4.382231  -1.4355958 -2.821945 ],[9.9629623e-01 2.9630449e-03 7.4072095e-04]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-0.12627962 -4.99352     4.478177  ],[9.907230e-03 7.623190e-05 9.900165e-01]
63,positive,positive,TRUE,Lækre detaljer i brilleetuier og pudseklude 😍,[-3.0887742 -4.0893817  6.590441 ],[6.2565217e-05 2.3002482e-05 9.9991441e-01]
64,positive,positive,TRUE,Enig. En true detective podcast. det er lige dig ? :),[-3.759059  -3.1561546  6.454145 ],[3.6678965e-05 6.7027759e-05 9.9989629e-01]
65,negative,negative,TRUE,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[ 2.8575125 -3.7736468  1.0134498],[0.8624465  0.00113725 0.13641618]
66,negative,negative,TRUE,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[ 4.057184  -1.6484414 -2.2787874],[0.99492717 0.00331032 0.00176244]
67,neutral,neutral,TRUE,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[-0.0019134  1.8324096 -1.2958683],[0.1327126  0.8308996  0.03638772]
68,neutral,neutral,TRUE,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[-3.8835948  6.1176667 -1.6863247],[4.5322140e-05 9.9954683e-01 4.0791792e-04]
69,neutral,positive,MISS,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-5.927543  4.484001  1.594515],[2.8497701e-05 9.4729728e-01 5.2674241e-02]
70,positive,negative,MISS,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[-4.774447  -1.5989501  6.092288 ],[1.9073488e-05 4.5659480e-04 9.9952435e-01]
71,negative,neutral,MISS,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[ 4.660947  -2.5763674 -2.0749376],[9.9809688e-01 7.1787211e-04 1.1852642e-03]
72,neutral,neutral,TRUE,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[-3.1178424  5.4625287 -1.7412537],[1.8758060e-04 9.9906939e-01 7.4307504e-04]
73,neutral,neutral,TRUE,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[-1.485459   3.9867322 -2.0094745],[0.00417409 0.9933543  0.00247164]
74,neutral,neutral,TRUE,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[ 0.2024308  3.8386736 -3.481233 ],[2.5658051e-02 9.7369713e-01 6.4480584e-04]
75,negative,negative,TRUE,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[ 4.1490703 -2.6624606 -1.4011228],[0.995037   0.00109554 0.00386742]
76,negative,negative,TRUE,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[ 4.362595  -2.2619758 -2.00187  ],[0.9969602  0.00132332 0.00171643]
77,positive,neutral,MISS,Jeg lukkede den faktisk ned inden et møde 😬,[-5.604636   1.1559445  4.471092 ],[4.0611736e-05 3.5053741e-02 9.6490568e-01]
78,negative,neutral,MISS,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[ 5.536796 -2.653967 -2.955396],[9.9951804e-01 2.7706855e-04 2.0496438e-04]
79,negative,negative,TRUE,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 1.959064   1.2303832 -2.693817 ],[0.6702057  0.3234045  0.00638981]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 5.278257  -2.8355072 -2.4694731],[9.9926943e-01 2.9917120e-04 4.3140593e-04]
81,negative,negative,TRUE,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[ 4.7035413 -1.8391101 -2.771417 ],[9.9799627e-01 1.4377774e-03 5.6597299e-04]
82,neutral,negative,MISS,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[-2.6619318  6.0038304 -2.8450508],[1.7233370e-04 9.9968421e-01 1.4349697e-04]
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 2.914293  -0.8076812 -1.8061996],[0.9679634  0.02341133 0.00862532]
84,positive,neutral,MISS,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[-6.119595   2.5688128  3.8316019],[3.7158094e-05 2.2048596e-01 7.7947688e-01]
85,positive,negative,MISS,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[-1.5438893 -2.123988   3.8518918],[0.00450381 0.00252143 0.99297476]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-3.6382146  7.198139  -3.0761702],[1.9670168e-05 9.9994588e-01 3.4506487e-05]
87,negative,negative,TRUE,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[ 4.3309784 -1.4789431 -2.728356 ],[9.9615782e-01 2.9861485e-03 8.5604819e-04]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-0.85652596  5.363995   -3.897485  ],[1.9840759e-03 9.9792117e-01 9.4817049e-05]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[-2.553176   6.442156  -3.3352132],[1.2396484e-04 9.9981934e-01 5.6710607e-05]
90,positive,neutral,MISS,"Nej, det gør der ikke. Se evt. her: :)",[-4.768932    0.18722685  4.3388624 ],[1.0907019e-04 1.5493096e-02 9.8439783e-01]
91,negative,negative,TRUE,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 4.873807  -2.599275  -2.2337587],[9.9861491e-01 5.6738744e-04 8.1775163e-04]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-5.4518104  7.067299  -1.362708 ],[3.6553026e-06 9.9977809e-01 2.1817154e-04]
93,neutral,positive,MISS,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-3.2418723   2.7273529   0.99992144],[0.00216575 0.84724474 0.15058959]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-3.0319052 -4.387292   6.8824644],[4.945577e-05 1.275205e-05 9.999378e-01]
95,negative,neutral,MISS,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[ 1.9970033  1.2891905 -2.8542182],[0.66642696 0.32836238 0.00521067]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 5.7741427 -3.1505103 -2.70741  ],[9.9965978e-01 1.3302236e-04 2.0718605e-04]
97,positive,positive,TRUE,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[-3.5919228 -3.7332768  6.85233  ],[2.9113538e-05 2.5275833e-05 9.9994564e-01]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[-2.7498274  6.8437805 -3.6053867],[6.8156434e-05 9.9990284e-01 2.8969576e-05]
99,positive,positive,TRUE,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-5.2647176  2.3834991  2.7995288],[1.8951377e-04 3.9739189e-01 6.0241860e-01]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-3.8365881 -3.4886146  6.8464584],[2.2929145e-05 3.2472115e-05 9.9994457e-01]
101,negative,neutral,MISS,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 5.0357804 -2.461411  -2.5261114],[9.989266e-01 5.540446e-04 5.193329e-04]
102,positive,positive,TRUE,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-3.2490575 -4.0781     6.795069 ],[4.3437441e-05 1.8959010e-05 9.9993765e-01]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 6.1222568 -3.9233248 -2.381261 ],[9.997539e-01 4.336630e-05 2.027039e-04]
104,neutral,neutral,TRUE,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-5.138496   2.689269   2.5139396],[2.1663387e-04 5.4360259e-01 4.5618072e-01]
105,neutral,negative,MISS,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[-2.6183617  6.36447   -3.2162163],[1.2552238e-04 9.9980551e-01 6.9036090e-05]
106,negative,neutral,MISS,"forskerzonen: RT @USER: Ja, det er vildt, så stort universet er: Et lysår = ca. 9.400 mia. km. Det sorte hul i Messier 87('en nær galakse') = 55 mio. lysår væk. Det svarer altså til en afstand på 9.400 mia x 55 mio. km = 522.000.000.000 mia. km (Til …",[ 1.2694147  0.8375865 -1.7237564],[0.58842593 0.3820773  0.02949675]
