,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
11,neutral,positive,MISS,"Ny opgørelse viser, at det i høj grad er TV 2-kanalerne, der har skruet op for produktionen af ny dansk tv-fiktion #dkmedier",[-0.95425355  3.8274188  -3.6580358 ],[8.307671e-03 9.911361e-01 5.562137e-04]
12,negative,negative,TRUE,"tbh Jeg antager altid, at de fleste lande uden af Europa er farlige, for folk som mig. Det er mere sikker, end at antage det modsatte.",[ 1.4862155  1.232517  -3.1963053],[0.5601672  0.43464813 0.00518471]
13,negative,negative,TRUE,"Det fortæller jo alt, DF byder nazilignende tilstande velkommen i folketinget.

Håber ikke at det overrasker nogen.

#dkpol",[ 2.0167592 -2.409728   0.9618439],[0.73519766 0.00879033 0.25601196]
14,neutral,neutral,TRUE,"pinen er udsat til imorgen, det er en større omgang jeg er igennem.",[-1.6170218  1.8194793 -0.6514044],[0.02881476 0.89550596 0.07567932]
15,positive,positive,TRUE,"Sikkert nok, og du har ret i, at der ""altid"" er mange Brøndby-folk med i Odense. Men den fine kulisse i dag skyldes også et pænt Odense-fremmøde.",[-1.6710552 -3.693666   6.1898284],[3.8536481e-04 5.0987463e-05 9.9956363e-01]
16,negative,negative,TRUE,"Ligesom meget andet i livet så er der vel sagtens både gode, dårlige, indholdsrige, og uinteressante pressemøder - men I journalister bliver vel betalt for det ... Det er jeres arbejde eller ??",[ 5.6507497 -2.8335857 -2.2377503],[9.9941862e-01 2.0656062e-04 3.7481356e-04]
17,neutral,neutral,TRUE,Blågårdsgade 2. Look for Sasaa at Facebook,[-2.8686945  4.238006  -1.9243226],[8.1720256e-04 9.9708158e-01 2.1011902e-03]
18,positive,positive,TRUE,"DAT fejrer 30 år med fly Det er i dag 30 år siden, at Kirsten og Jesper Rungholm lettede med deres første fly. I dag råder de over 22 fly og har mere end 500 ansatte.",[-2.168453 -3.034379  6.019514],[2.7786862e-04 1.1688875e-04 9.9960524e-01]
19,positive,positive,TRUE,"Sommerferien går til Montenegro. Er du sådan én, der har gode tips til det land, så vil jeg herre mega gerne have dem ☺️",[-2.53842  -2.398686  5.565922],[3.0202794e-04 3.4732232e-04 9.9935061e-01]
20,neutral,neutral,TRUE,"Og nej, det er ikke passivt.",[ 0.08351675  2.9529936  -3.5611901 ],[0.05360803 0.94499123 0.00140073]
21,negative,negative,TRUE,"I at straffe to klubber for et problem, der veldokumenteret går på tværs af alle klubber. Det er en pop-reaktion, efter at de ikke har taget deres ansvar seriøst. Og det er problemet med DBU og især disciplinærudvalget. At de altid kun har moral, nær det er billigt og opportunt.",[ 3.5597951  -0.74714553 -2.5007973 ],[0.98443824 0.01326502 0.00229671]
22,neutral,neutral,TRUE,Kræft øger risiko for andre sygdomme senere i livet,[-2.4186165  4.0230546 -2.313726 ],[0.0015884  0.99664754 0.00176406]
23,negative,negative,TRUE,"Hold nu op. Dansk Folkeparti vil ikke ud af EU. Partiet ønsker bare ikke, den danske befolkning får indflydelse. Det var tydeligt i 2015, hvor partiet argumenterede for, den ønskede tilvalgsordning ikke krævede en folkeafstemning, og var imod det, befolkningen ville have gavn af.",[ 5.1128354 -1.7154665 -3.060862 ],[9.9863726e-01 1.0812196e-03 2.8158925e-04]
24,negative,negative,TRUE,"Selvom Danmark ikke er længere er med i det europæiske politisamarbejde, Europol, så bruger politiet Europols forbryder-database (EIS) som aldrig før. #dkpol",[ 5.075252  -1.6394126 -3.0188544],[9.9848408e-01 1.2111542e-03 3.0487039e-04]
25,negative,negative,TRUE,"Hvis der er en embedsmand i statsministeriet, som pt . ikke har travlt med at føre valgkamp for V - kan du så ikke vise vores statsminister Ordensbekendtgørelsen? #dkpol",[ 2.3746815  1.2930677 -3.828249 ],[0.74567246 0.2528187  0.00150886]
26,neutral,neutral,TRUE,"Milos.. Der er en himmelvid forskel på at bruge en sexuel orientering som skældsord, og et erhverv, uanset om det er luder/bilsælger/bankmand eller håndværker. Du kan skifte erhverv, det er umiddelbart nok sværere at sexualitet. Læs tipsbladets artikel om",[-3.1337745  2.8248515 -0.0147211],[0.00243485 0.9424768  0.05508837]
27,negative,negative,TRUE,"Det er jo nemt nok at mene noget drastisk, når man tilhører en gruppe, som ikke ryger og ellers har fint råd til at betale 90 kr. for en pakke.",[ 4.2426295  -0.90346843 -3.213153  ],[9.936406e-01 5.785052e-03 5.744129e-04]
28,negative,negative,TRUE,"RT @USER: Du mener: Hvem bliver nummer tre ?

Først var det skolelærerne...",[ 4.89296   -0.9807278 -3.6441405],[9.9700040e-01 2.8040463e-03 1.9546977e-04]
29,negative,neutral,MISS,"Mediernes rolle skal forklares forfra, skriver som kommentar til ""På sin vis er der tale om ytringsfrihed på speed. Men hvis de forpligtede, uafhængige medier samtidig svækkes, får vi et demokratisk problem"" #dkmedier",[ 3.0048664   0.33350772 -3.288852  ],[0.9337015  0.06457312 0.00172536]
30,positive,positive,TRUE,"Ved du overhovedet hvad det ord betyder?

Jeg er fuldstændig enig med @USER. Danmark har brug for en ny retning!",[-2.1051118  -0.94872755  3.2181265 ],[0.00477954 0.01519138 0.9800291 ]
31,neutral,negative,MISS,Der er noget skrivere har misforstået. Han skriver en nedsænkning vil give 7000 yderlige pladser og det er AGFS ønske. AGF har ikke noget ønske om at øge kapaciteten til 27000 #ultratwitteragf,[-0.3589803  3.4445848 -3.7207098],[2.1788627e-02 9.7745585e-01 7.5552560e-04]
32,negative,negative,TRUE,"Jeg finder det mere problematisk, at de antager den yngre generation ikke kender Michael Laudrup. Historielærer møgunger!!",[ 5.9872684 -3.179051  -2.2244003],[9.9962413e-01 1.0446120e-04 2.7136522e-04]
33,negative,negative,TRUE,"Hvorfor gør #dkpol ikke noget mere for at få flere elbiler på vejene, ladestandere sat op....",[ 4.022991   -0.24338818 -3.6748815 ],[9.8572052e-01 1.3832121e-02 4.4731161e-04]
34,positive,positive,TRUE,"Konkurrencestater kommer i forskellige varianter, og det samme gælder for den danske konkurrencestat 🇩🇰. Nysgerrig? Køb 'Konkurrencestatsministeren' her: #dkpol #dkøko",[-3.1545007 -1.6955668  5.3823   ],[1.9591306e-04 8.4269478e-04 9.9896133e-01]
35,neutral,neutral,TRUE,"Jo jo, men de kan jo ikke bruges som en overvældende del af holdets succes. De har ydet på visse områder, men har vel ikke været kæmpe profiler.",[-1.1756018  3.2527304 -3.070585 ],[0.01177275 0.9864575  0.00176969]
36,positive,positive,TRUE,Viacom letter på aftale med AT&amp;T og topper S&amp;P 500-indekset,[-4.078322   1.4034344  2.691548 ],[0.0008989  0.21597794 0.7831232 ]
37,positive,positive,TRUE,Det er flot! Træning er heller ikke en særligt stor del af vægttab. Du kan ikke træne dig ud af dårlige spisevaner du skal spise dig ud af dem. Træning er selvfølgelig godt for en masse andre ting så det er helt fint at træne (eller ej).,[-3.9879372  -0.01361953  4.3143444 ],[2.44661700e-04 1.30193755e-02 9.86736000e-01]
38,positive,neutral,MISS,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → #angst #stress #denmark,[-3.4170396 -1.3960007  5.258769 ],[1.7041629e-04 1.2859887e-03 9.9854362e-01]
39,positive,neutral,MISS,Det er Robsons store udfordring. Han er dog ret bredt anerkendt som en af de største engelske spillere,[-3.26427     0.65425694  1.8823943 ],[0.00448062 0.2254927  0.7700267 ]
40,negative,negative,TRUE,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[ 5.961661  -3.3374133 -2.0058517],[9.9956208e-01 9.1468843e-05 3.4638814e-04]
41,neutral,neutral,TRUE,"Det er Torsdag og dermed Premier League i Dart, med runder igen før finalen strammer det til nu.
Se forslag på facebook side",[-1.7073203   1.8102318  -0.59848505],[0.02650224 0.893174   0.08032368]
42,positive,neutral,MISS,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-2.0996268 -2.7663636  5.4232025],[5.4015912e-04 2.7730752e-04 9.9918252e-01]
43,neutral,negative,MISS,Det vil sige at laveste fællesnævner hermed er dem det laver balladen.,[ 0.8999537  3.1481633 -4.2906456],[9.5453270e-02 9.0401524e-01 5.3154753e-04]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 6.07188   -3.6107845 -1.8005857],[9.9955672e-01 6.2327475e-05 3.8092464e-04]
45,negative,negative,TRUE,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[ 2.5591311 -0.6905171 -1.5446277],[0.94759935 0.03675534 0.01564534]
46,neutral,neutral,TRUE,"Hvad sker der med i dag, kan ikke komme ind??",[-0.01003397  3.7025619  -4.0390086 ],[2.3822121e-02 9.7575402e-01 4.2385666e-04]
47,negative,negative,TRUE,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[ 5.7049403 -1.9377123 -3.3178864],[9.9940014e-01 4.7926710e-04 1.2055226e-04]
48,positive,negative,MISS,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[-0.8566786 -0.6335024  1.6411064],[0.06941754 0.08677476 0.8438077 ]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 3.4254684 -2.0415094 -1.0113168],[0.98419595 0.00415722 0.0116469 ]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 6.0609975 -3.81634   -1.6842747],[9.9951613e-01 5.1299914e-05 4.3257442e-04]
51,negative,positive,MISS,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[ 4.316263  -0.8313223 -3.18712  ],[9.9367553e-01 5.7766582e-03 5.4773025e-04]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 6.053782  -3.5019636 -1.959655 ],[9.9959832e-01 7.0764872e-05 3.3085214e-04]
53,neutral,neutral,TRUE,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[-2.582216   4.860706  -3.2228904],[5.8504881e-04 9.9910671e-01 3.0828378e-04]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 6.0069814 -3.7274306 -1.6995145],[9.9949110e-01 5.9180340e-05 4.4966635e-04]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 6.041405  -3.0698621 -2.383327 ],[9.9967039e-01 1.1037832e-04 2.1930176e-04]
56,neutral,negative,MISS,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[-0.7563603  4.227904  -4.246997 ],[6.7968704e-03 9.9299604e-01 2.0717851e-04]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 5.674878 -2.864582 -2.197612],[9.9942362e-01 1.9548308e-04 3.8086466e-04]
58,neutral,neutral,TRUE,Stormen Pabuk dræber to ældre og en fisker i Thailand,[-0.07107808  1.063941   -1.0780736 ],[0.22338642 0.69500715 0.0816064 ]
59,positive,positive,TRUE,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-2.620905  -2.5062785  5.872123 ],[2.0480296e-04 2.2967729e-04 9.9956554e-01]
60,neutral,positive,MISS,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[-0.11334206  0.35766858 -0.20046073],[0.28423783 0.45523876 0.2605234 ]
61,negative,negative,TRUE,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[ 4.2482314  -0.10101205 -3.9184237 ],[9.86971438e-01 1.27482945e-02 2.80266744e-04]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-1.591453  -3.5955884  5.944572 ],[5.3319125e-04 7.1861818e-05 9.9939489e-01]
63,positive,positive,TRUE,Lækre detaljer i brilleetuier og pudseklude 😍,[-2.1828675 -3.0321465  5.8063164],[3.3894661e-04 1.4497536e-04 9.9951613e-01]
64,positive,positive,TRUE,Enig. En true detective podcast. det er lige dig ? :),[-2.0843725 -1.9748169  4.537484 ],[0.00132722 0.00148089 0.99719197]
65,negative,negative,TRUE,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[ 1.2056762 -1.9736714  1.1789074],[0.49622893 0.02064947 0.48312166]
66,neutral,negative,MISS,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[ 1.4562956  1.4750485 -3.3169274],[0.49324673 0.5025838  0.00416946]
67,neutral,neutral,TRUE,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[-2.1003106  3.1248703 -1.7458764],[0.00531011 0.9871209  0.00756889]
68,neutral,neutral,TRUE,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[-3.7605317  5.2178507 -2.4502752],[1.2603188e-04 9.9940670e-01 4.6721569e-04]
69,positive,positive,TRUE,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-1.8417345   0.19639236  1.5035522 ],[0.02699425 0.20721371 0.765792  ]
70,neutral,negative,MISS,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[-3.3070707  2.1391501  0.6487148],[0.00350733 0.8132812  0.18321155]
71,negative,neutral,MISS,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[ 5.888877  -2.9399576 -2.2989736],[9.9957567e-01 1.4638668e-04 2.7789274e-04]
72,neutral,neutral,TRUE,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[-1.4632794  3.2573602 -2.3500113],[0.00879879 0.9875761  0.0036251 ]
73,neutral,neutral,TRUE,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[-1.4143075  3.9300678 -3.3365793],[4.7489414e-03 9.9455643e-01 6.9464772e-04]
74,negative,neutral,MISS,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[ 3.3563683  0.4980052 -3.9661899],[9.4515908e-01 5.4216761e-02 6.2424946e-04]
75,negative,negative,TRUE,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[ 4.8373466 -3.5841637 -0.6436344],[9.9563378e-01 2.1912099e-04 4.1470556e-03]
76,negative,negative,TRUE,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[ 1.1417927  -1.5912876   0.61900026],[0.60317945 0.03921795 0.35760263]
77,neutral,neutral,TRUE,Jeg lukkede den faktisk ned inden et møde 😬,[-2.5123255   2.4904637  -0.41171363],[0.00632916 0.9419542  0.05171663]
78,positive,neutral,MISS,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[ 0.10004369 -0.36602938  0.3004091 ],[0.35096207 0.22021519 0.42882273]
79,neutral,negative,MISS,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 1.2789054  2.1162515 -3.887445 ],[0.30157426 0.69670516 0.00172059]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 4.9151726 -1.5447919 -2.9549367],[9.9805695e-01 1.5618104e-03 3.8125025e-04]
81,negative,negative,TRUE,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[ 2.0239866  1.7879674 -3.9942439],[0.55797356 0.44066828 0.00135809]
82,negative,negative,TRUE,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[ 3.770461  -0.5086797 -2.9924388],[0.9852116  0.01364967 0.00113878]
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 4.933097 -3.246962 -1.241738],[9.9764425e-01 2.7952524e-04 2.0762472e-03]
84,neutral,neutral,TRUE,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[-1.9836301  3.591289  -2.4577508],[0.0037686 0.9938857 0.0023457]
85,negative,negative,TRUE,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[ 3.758767  -1.3033395 -2.2582772],[0.9913072  0.00627716 0.00241568]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-3.6521907  4.8333774 -1.9913225],[2.0615953e-04 9.9870861e-01 1.0851987e-03]
87,negative,negative,TRUE,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[ 5.057424  -1.5324106 -3.2572455],[9.9838352e-01 1.3720456e-03 2.4450192e-04]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-1.0759357  3.8919802 -3.592967 ],[6.9057080e-03 9.9253696e-01 5.5728259e-04]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[-1.6030868  3.7064686 -2.6068373],[0.00491094 0.9932893  0.00179987]
90,neutral,neutral,TRUE,"Nej, det gør der ikke. Se evt. her: :)",[-1.6878844  3.108362  -1.9882169],[0.0081436  0.9858255  0.00603093]
91,negative,negative,TRUE,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 1.6990304   0.15525573 -1.8015783 ],[0.8040185  0.17171699 0.02426448]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-3.2526562  3.8482294 -1.4381828],[8.195523e-04 9.941502e-01 5.030283e-03]
93,positive,positive,TRUE,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-2.957627   -0.40240902  3.2361164 ],[0.0019859  0.02556669 0.97244734]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-2.2788599 -3.3539324  6.4182844],[1.6702474e-04 5.7001052e-05 9.9977595e-01]
95,negative,neutral,MISS,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[ 1.9067911  1.1481962 -3.1206846],[0.67802155 0.3175338  0.00444466]
96,neutral,neutral,TRUE,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 1.270022   2.1422381 -3.7244081],[0.29420573 0.70380086 0.00199341]
97,positive,positive,TRUE,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[-1.982644  -3.2614892  5.899366 ],[3.77291493e-04 1.05022315e-04 9.99517679e-01]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[-1.4809295  4.680358  -3.976458 ],[2.1047299e-03 9.9772173e-01 1.7354089e-04]
99,neutral,positive,MISS,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-3.3868334  4.3964577 -1.8052912],[4.1562365e-04 9.9756348e-01 2.0209486e-03]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-1.9443258 -3.6934447  6.4663534],[2.2242068e-04 3.8684993e-05 9.9973887e-01]
101,neutral,neutral,TRUE,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 0.98663133  2.6983871  -4.1710405 ],[0.15280163 0.84631896 0.00087939]
102,positive,positive,TRUE,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-1.875899  -3.2928762  5.783889 ],[4.7113161e-04 1.1422384e-04 9.9941468e-01]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 5.837687  -3.0613241 -2.309659 ],[9.9957412e-01 1.3646566e-04 2.8937927e-04]
104,neutral,neutral,TRUE,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-2.2434983  3.971334  -2.7618237],[0.00199319 0.99681985 0.00118698]
105,neutral,negative,MISS,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[-0.605048   2.7222924 -2.6310134],[0.03448752 0.96096474 0.00454775]
106,negative,neutral,MISS,"forskerzonen: RT @USER: Ja, det er vildt, så stort universet er: Et lysår = ca. 9.400 mia. km. Det sorte hul i Messier 87('en nær galakse') = 55 mio. lysår væk. Det svarer altså til en afstand på 9.400 mia x 55 mio. km = 522.000.000.000 mia. km (Til …",[ 2.0407135  1.82176   -4.3701873],[0.5540158  0.44507366 0.00091055]
107,neutral,neutral,TRUE,RT @USER: Er du fra Syd- og Sønderjylland og tæt på #NotreDame lige nu? Så vil gerne tale med dig,[-2.4839387  1.5265117  0.7999775],[0.01206975 0.6659087  0.32202154]
108,positive,neutral,MISS,Københavns Lufthavn starter historisk stor udbygning til 4 mia. kr. #dkbyg #dkpol #dkbiz,[-2.7735379 -1.6555114  5.025011 ],[4.0964779e-04 1.2530353e-03 9.9833727e-01]
