,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
37,positive,positive,TRUE,Det er flot! Træning er heller ikke en særligt stor del af vægttab. Du kan ikke træne dig ud af dårlige spisevaner du skal spise dig ud af dem. Træning er selvfølgelig godt for en masse andre ting så det er helt fint at træne (eller ej).,[-3.2417903 -1.7826959  3.0264313],[0.00187673 0.00807383 0.9900495 ]
38,positive,neutral,MISS,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → #angst #stress #denmark,[-4.344357   1.2225455  1.6236825],[0.00153055 0.40042537 0.5980441 ]
39,neutral,neutral,TRUE,Det er Robsons store udfordring. Han er dog ret bredt anerkendt som en af de største engelske spillere,[-2.9040573  6.200255  -2.288595 ],[1.1115012e-04 9.9968314e-01 2.0568463e-04]
40,positive,negative,MISS,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[-0.54377854 -3.5629172   2.888267  ],[0.03126103 0.00152689 0.9672121 ]
41,positive,neutral,MISS,"Det er Torsdag og dermed Premier League i Dart, med runder igen før finalen strammer det til nu.
Se forslag på facebook side",[-1.8123407 -3.6662128  3.5306516],[4.7552427e-03 7.4481149e-04 9.9449992e-01]
42,neutral,neutral,TRUE,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-3.9938188   4.1093197  -0.44823167],[2.9935801e-04 9.8932499e-01 1.0375751e-02]
43,neutral,negative,MISS,Det vil sige at laveste fællesnævner hermed er dem det laver balladen.,[-2.7818851  6.30827   -2.403418 ],[1.1273935e-04 9.9972266e-01 1.6460443e-04]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 5.323657  -1.9706467 -2.4879906],[9.9891686e-01 6.7866175e-04 4.0455165e-04]
45,negative,negative,TRUE,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[ 5.297736  -1.9276487 -2.4549901],[9.9884391e-01 7.2703103e-04 4.2907309e-04]
46,negative,neutral,MISS,"Hvad sker der med i dag, kan ikke komme ind??",[ 5.0596976 -1.407124  -2.4928339],[9.9792540e-01 1.5509332e-03 5.2369136e-04]
47,negative,negative,TRUE,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[ 4.31027    0.4834826 -2.0925581],[0.9771004  0.02128073 0.00161892]
48,negative,negative,TRUE,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[ 5.3170967 -1.9923544 -2.4371245],[9.9890304e-01 6.6845020e-04 4.2845772e-04]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 5.1866097 -2.0199063 -2.4378018],[9.9877137e-01 7.4082537e-04 4.8778250e-04]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 5.2987967 -1.930553  -2.4302702],[9.9883646e-01 7.2414870e-04 4.3934261e-04]
51,negative,positive,MISS,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[ 5.1938596 -1.5037493 -2.1078694],[9.9809545e-01 1.2315087e-03 6.7308726e-04]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 5.327607  -1.9893355 -2.4929333],[9.9893552e-01 6.6348276e-04 4.0097741e-04]
53,negative,neutral,MISS,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[ 1.5851356 -0.7253351  0.3890436],[0.71347636 0.07078724 0.21573639]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 5.328402  -1.9862751 -2.4924672],[9.9893421e-01 6.6498667e-04 4.0084499e-04]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 5.355306  -1.98996   -2.4815428],[9.9896049e-01 6.4497028e-04 3.9450085e-04]
56,neutral,negative,MISS,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[-2.0257325  6.1812415 -2.9319093],[2.7264038e-04 9.9961722e-01 1.1016477e-04]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 5.3636518 -1.9661189 -2.5005994],[9.989611e-01 6.550428e-04 3.838378e-04]
58,neutral,neutral,TRUE,Stormen Pabuk dræber to ældre og en fisker i Thailand,[ 1.0175452  1.4505962 -0.9107943],[0.3721146  0.5737839  0.05410152]
59,positive,positive,TRUE,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-3.661408  -1.0194689  2.64931  ],[0.00176841 0.02482916 0.97340244]
60,negative,positive,MISS,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[ 4.7526608 -1.2218878 -1.6396604],[0.9958007  0.00253197 0.00166733]
61,neutral,negative,MISS,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[ 0.1235051  4.806018  -2.977036 ],[9.1670593e-03 9.9042016e-01 4.1274526e-04]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-2.2410982 -3.8208642  3.8020024],[2.367408e-03 4.877411e-04 9.971449e-01]
63,positive,positive,TRUE,Lækre detaljer i brilleetuier og pudseklude 😍,[-2.252441  -3.8060672  3.8113537],[2.3190258e-03 4.9042678e-04 9.9719054e-01]
64,neutral,positive,MISS,Enig. En true detective podcast. det er lige dig ? :),[-3.3121498  5.40037   -1.504749 ],[1.6432143e-04 9.9883419e-01 1.0014708e-03]
65,negative,negative,TRUE,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[ 5.300111  -1.9458773 -2.3607712],[9.9881750e-01 7.1218627e-04 4.7033513e-04]
66,negative,negative,TRUE,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[ 3.9594765  0.5421842 -2.1480007],[0.96615815 0.03169108 0.00215082]
67,negative,neutral,MISS,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[ 2.0827951  1.6411041 -1.8629477],[0.6015815  0.3867858  0.01163269]
68,neutral,neutral,TRUE,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[-3.2877083  5.012935  -1.3991365],[2.4788835e-04 9.9811363e-01 1.6385232e-03]
69,neutral,positive,MISS,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-2.8082535  6.186048  -2.3635411],[1.2407561e-04 9.9968243e-01 1.9356314e-04]
70,positive,negative,MISS,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[-2.6342807 -3.0955236  3.6447084],[0.00186958 0.00117877 0.9969516 ]
71,negative,neutral,MISS,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[ 3.734275   -0.14277859 -0.8370275 ],[0.96987915 0.0200879  0.01003289]
72,neutral,neutral,TRUE,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[-3.5942078  5.302208  -1.7999794],[1.3674737e-04 9.9904078e-01 8.2251255e-04]
73,neutral,neutral,TRUE,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[-2.1808076  3.8749247 -1.4058741],[0.00232709 0.99262214 0.00505082]
74,neutral,neutral,TRUE,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[-2.0612226  3.9677382 -1.1088259],[0.00238735 0.9914248  0.0061878 ]
75,negative,negative,TRUE,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[ 5.282728  -1.8697176 -2.329457 ],[9.9872428e-01 7.8194810e-04 4.9375946e-04]
76,negative,negative,TRUE,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[ 5.380686  -1.8914057 -2.4653332],[9.9891520e-01 6.9390418e-04 3.9088223e-04]
77,neutral,neutral,TRUE,Jeg lukkede den faktisk ned inden et møde 😬,[ 0.5136345  4.0361276 -2.5376372],[0.02864011 0.9700052  0.00135464]
78,negative,neutral,MISS,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[ 5.248899  -1.4572816 -2.4605427],[9.9833089e-01 1.2212858e-03 4.4782314e-04]
79,negative,negative,TRUE,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 4.664315  -0.3219467 -2.1355948],[0.9921176  0.00677731 0.0011051 ]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 5.3100967 -1.8469255 -2.5019648],[9.9881721e-01 7.7844987e-04 4.0434385e-04]
81,negative,negative,TRUE,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[ 5.2094235 -1.9694128 -2.4757533],[9.9877936e-01 7.6162390e-04 4.5902850e-04]
82,negative,negative,TRUE,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[ 5.310219  -1.862612  -2.4516115],[9.9880862e-01 7.6623424e-04 4.2516962e-04]
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 5.024719  -1.3108517 -2.2245684],[9.9752325e-01 1.7677450e-03 7.0892036e-04]
84,neutral,neutral,TRUE,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[-1.919031   5.9819026 -2.5476868],[3.7018725e-04 9.9943238e-01 1.9742390e-04]
85,negative,negative,TRUE,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[ 5.2324004 -1.5835339 -2.336719 ],[9.9839032e-01 1.0944041e-03 5.1531586e-04]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-1.8223985  6.146809  -2.8395002],[3.4579006e-04 9.9952912e-01 1.2505210e-04]
87,negative,negative,TRUE,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[ 4.88163   -0.2047258 -2.2794206],[9.930912e-01 6.137803e-03 7.708756e-04]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-2.964394   6.2327743 -2.3353486],[1.01296406e-04 9.99708712e-01 1.90013743e-04]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[-3.082452   6.2984304 -2.3968222],[8.4299565e-05 9.9974841e-01 1.6733645e-04]
90,neutral,neutral,TRUE,"Nej, det gør der ikke. Se evt. her: :)",[-0.20725271  4.232995   -2.2074997 ],[0.01163721 0.9867883  0.00157454]
91,negative,negative,TRUE,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 5.1493773 -1.7876126 -2.43384  ],[9.985221e-01 9.697533e-04 5.081689e-04]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-4.0457206  5.0889115 -1.4059241],[1.0769042e-04 9.9838352e-01 1.5087804e-03]
93,positive,positive,TRUE,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-4.086416  -0.1665377  1.424967 ],[0.00334574 0.16860628 0.828048  ]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-2.4067197 -3.668579   3.810188 ],[1.9903106e-03 5.6351058e-04 9.9744618e-01]
95,negative,neutral,MISS,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[ 2.0263364  1.877864  -1.9121679],[0.5314905  0.45815745 0.01035201]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 5.2883606 -1.9369767 -2.457983 ],[9.9884111e-01 7.2706357e-04 4.3181935e-04]
97,positive,positive,TRUE,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[-2.7643423 -2.8483021  3.5728827],[0.00176322 0.00162122 0.9966156 ]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[ 0.88170415  3.6288252  -2.5378964 ],[0.06013089 0.9379013  0.00196781]
99,neutral,positive,MISS,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-2.8842793  5.1389785 -1.4755205],[3.2720447e-04 9.9833435e-01 1.3385529e-03]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-2.2677653 -3.7465103  3.7921612],[2.3278992e-03 5.3058309e-04 9.9714154e-01]
101,negative,neutral,MISS,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 4.4262886   0.45657596 -2.2798672 ],[0.980294   0.01850683 0.00119925]
102,positive,positive,TRUE,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-2.7097967 -3.1955435  3.7237704],[1.6025505e-03 9.8594918e-04 9.9741155e-01]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 4.5592594   0.09005693 -2.0548818 ],[0.987364   0.01131168 0.00132432]
104,neutral,neutral,TRUE,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-3.3485763  5.2333794 -1.9458601],[1.8728011e-04 9.9905115e-01 7.6152425e-04]
105,neutral,negative,MISS,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[-2.8118918  6.329389  -2.2809455],[1.0711896e-04 9.9971062e-01 1.8216023e-04]
106,negative,neutral,MISS,"forskerzonen: RT @USER: Ja, det er vildt, så stort universet er: Et lysår = ca. 9.400 mia. km. Det sorte hul i Messier 87('en nær galakse') = 55 mio. lysår væk. Det svarer altså til en afstand på 9.400 mia x 55 mio. km = 522.000.000.000 mia. km (Til …",[ 5.414688  -1.6349707 -2.438313 ],[9.9874520e-01 8.6661620e-04 3.8809647e-04]
