,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
14,negative,neutral,MISS,"pinen er udsat til imorgen, det er en større omgang jeg er igennem.",[ 9.46071   -5.036229  -3.4552622],[9.9999702e-01 5.0589244e-07 2.4584617e-06]
15,positive,positive,TRUE,"Sikkert nok, og du har ret i, at der ""altid"" er mange Brøndby-folk med i Odense. Men den fine kulisse i dag skyldes også et pænt Odense-fremmøde.",[-6.171537 -4.056145  9.022834],[2.5186500e-07 2.0886725e-06 9.9999762e-01]
16,negative,negative,TRUE,"Ligesom meget andet i livet så er der vel sagtens både gode, dårlige, indholdsrige, og uinteressante pressemøder - men I journalister bliver vel betalt for det ... Det er jeres arbejde eller ??",[10.448441  -4.6591363 -4.6888456],[9.999995e-01 2.747026e-07 2.666613e-07]
17,neutral,neutral,TRUE,Blågårdsgade 2. Look for Sasaa at Facebook,[-5.9927697  7.9593887 -3.6387649],[8.7226897e-07 9.9998999e-01 9.1829315e-06]
18,neutral,positive,MISS,"DAT fejrer 30 år med fly Det er i dag 30 år siden, at Kirsten og Jesper Rungholm lettede med deres første fly. I dag råder de over 22 fly og har mere end 500 ansatte.",[-7.566631  6.187331 -1.191976],[1.0628181e-06 9.9937528e-01 6.2364317e-04]
19,positive,positive,TRUE,"Sommerferien går til Montenegro. Er du sådan én, der har gode tips til det land, så vil jeg herre mega gerne have dem ☺️",[-6.8615932 -3.0809972  8.31731  ],[2.5578848e-07 1.1214318e-05 9.9998856e-01]
20,neutral,neutral,TRUE,"Og nej, det er ikke passivt.",[-4.213918   7.395771  -3.9366512],[9.0775102e-06 9.9997902e-01 1.1977948e-05]
21,negative,negative,TRUE,"I at straffe to klubber for et problem, der veldokumenteret går på tværs af alle klubber. Det er en pop-reaktion, efter at de ikke har taget deres ansvar seriøst. Og det er problemet med DBU og især disciplinærudvalget. At de altid kun har moral, nær det er billigt og opportunt.",[10.812425  -4.7396126 -4.6240277],[9.9999964e-01 1.7613105e-07 1.9771224e-07]
22,neutral,neutral,TRUE,Kræft øger risiko for andre sygdomme senere i livet,[-4.3076653  6.3299894 -3.546412 ],[2.3993429e-05 9.9992466e-01 5.1368923e-05]
23,negative,negative,TRUE,"Hold nu op. Dansk Folkeparti vil ikke ud af EU. Partiet ønsker bare ikke, den danske befolkning får indflydelse. Det var tydeligt i 2015, hvor partiet argumenterede for, den ønskede tilvalgsordning ikke krævede en folkeafstemning, og var imod det, befolkningen ville have gavn af.",[10.360347  -3.9350007 -5.31305  ],[9.9999928e-01 6.1888397e-07 1.5600187e-07]
24,neutral,negative,MISS,"Selvom Danmark ikke er længere er med i det europæiske politisamarbejde, Europol, så bruger politiet Europols forbryder-database (EIS) som aldrig før. #dkpol",[-4.9739127  9.402129  -5.237522 ],[5.709053e-07 9.999989e-01 4.386112e-07]
25,negative,negative,TRUE,"Hvis der er en embedsmand i statsministeriet, som pt . ikke har travlt med at føre valgkamp for V - kan du så ikke vise vores statsminister Ordensbekendtgørelsen? #dkpol",[10.679989  -4.1353993 -5.227462 ],[9.9999952e-01 3.6792443e-07 1.2344735e-07]
26,negative,neutral,MISS,"Milos.. Der er en himmelvid forskel på at bruge en sexuel orientering som skældsord, og et erhverv, uanset om det er luder/bilsælger/bankmand eller håndværker. Du kan skifte erhverv, det er umiddelbart nok sværere at sexualitet. Læs tipsbladets artikel om",[ 7.67672   -3.9857643 -2.712398 ],[9.9996066e-01 8.6105410e-06 3.0764240e-05]
27,neutral,negative,MISS,"Det er jo nemt nok at mene noget drastisk, når man tilhører en gruppe, som ikke ryger og ellers har fint råd til at betale 90 kr. for en pakke.",[ 2.9307897  3.8395586 -7.071279 ],[2.8724808e-01 7.1273887e-01 1.3014098e-05]
28,neutral,negative,MISS,"RT @USER: Du mener: Hvem bliver nummer tre ?

Først var det skolelærerne...",[-0.9868877  7.026263  -6.533394 ],[3.3096975e-04 9.9966776e-01 1.2911343e-06]
29,negative,neutral,MISS,"Mediernes rolle skal forklares forfra, skriver som kommentar til ""På sin vis er der tale om ytringsfrihed på speed. Men hvis de forpligtede, uafhængige medier samtidig svækkes, får vi et demokratisk problem"" #dkmedier",[ 9.445168  -3.407677  -5.2279716],[9.9999690e-01 2.6186613e-06 4.2416531e-07]
30,positive,positive,TRUE,"Ved du overhovedet hvad det ord betyder?

Jeg er fuldstændig enig med @USER. Danmark har brug for en ny retning!",[ 0.05892708 -1.7303196   1.6903429 ],[0.15928152 0.02661372 0.8141048 ]
31,neutral,negative,MISS,Der er noget skrivere har misforstået. Han skriver en nedsænkning vil give 7000 yderlige pladser og det er AGFS ønske. AGF har ikke noget ønske om at øge kapaciteten til 27000 #ultratwitteragf,[-4.0916505  9.564254  -6.1198096],[1.1730468e-06 9.9999869e-01 1.5434674e-07]
32,negative,negative,TRUE,"Jeg finder det mere problematisk, at de antager den yngre generation ikke kender Michael Laudrup. Historielærer møgunger!!",[10.769784  -4.4877567 -4.63872  ],[9.9999952e-01 2.3644712e-07 2.0331588e-07]
33,negative,negative,TRUE,"Hvorfor gør #dkpol ikke noget mere for at få flere elbiler på vejene, ladestandere sat op....",[10.044386  -3.1513593 -5.945332 ],[9.9999797e-01 1.8584876e-06 1.1369806e-07]
34,neutral,positive,MISS,"Konkurrencestater kommer i forskellige varianter, og det samme gælder for den danske konkurrencestat 🇩🇰. Nysgerrig? Køb 'Konkurrencestatsministeren' her: #dkpol #dkøko",[-7.036686   5.8665614 -1.072297 ],[2.4875326e-06 9.9902904e-01 9.6843427e-04]
35,negative,neutral,MISS,"Jo jo, men de kan jo ikke bruges som en overvældende del af holdets succes. De har ydet på visse områder, men har vel ikke været kæmpe profiler.",[ 3.9672294  3.3769343 -7.9606795],[6.4343017e-01 3.5656565e-01 4.2488987e-06]
36,neutral,positive,MISS,Viacom letter på aftale med AT&amp;T og topper S&amp;P 500-indekset,[-5.8828416  9.5495    -4.795871 ],[1.9852646e-07 9.9999917e-01 5.8868642e-07]
37,positive,positive,TRUE,Det er flot! Træning er heller ikke en særligt stor del af vægttab. Du kan ikke træne dig ud af dårlige spisevaner du skal spise dig ud af dem. Træning er selvfølgelig godt for en masse andre ting så det er helt fint at træne (eller ej).,[-5.8261027   0.90792227  3.1964648 ],[1.0953436e-04 9.2066236e-02 9.0782422e-01]
38,positive,neutral,MISS,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → #angst #stress #denmark,[-6.175704  -2.9018962  7.8498106],[8.1056299e-07 2.1408356e-05 9.9997783e-01]
39,neutral,neutral,TRUE,Det er Robsons store udfordring. Han er dog ret bredt anerkendt som en af de største engelske spillere,[-5.4809494  9.695171  -5.145594 ],[2.5650408e-07 9.9999940e-01 3.5870497e-07]
40,negative,negative,TRUE,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[10.576153  -4.7027473 -4.610646 ],[9.999995e-01 2.314503e-07 2.537799e-07]
41,neutral,neutral,TRUE,"Det er Torsdag og dermed Premier League i Dart, med runder igen før finalen strammer det til nu.
Se forslag på facebook side",[-5.8622384  9.314759  -4.861389 ],[2.5627901e-07 9.9999905e-01 6.9723075e-07]
42,neutral,neutral,TRUE,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-7.9107976  4.5486217  1.1611949],[3.7541074e-06 9.6730566e-01 3.2690603e-02]
43,negative,negative,TRUE,Det vil sige at laveste fællesnævner hermed er dem det laver balladen.,[10.496685 -4.200391 -5.145908],[9.9999952e-01 4.1413398e-07 1.6088215e-07]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[10.483834  -5.22103   -3.6691034],[9.9999917e-01 1.5116932e-07 7.1360324e-07]
45,negative,negative,TRUE,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[10.594895  -4.700475  -4.6375823],[9.9999952e-01 2.2766955e-07 2.4244821e-07]
46,neutral,neutral,TRUE,"Hvad sker der med i dag, kan ikke komme ind??",[-0.13054965  7.045235   -7.282906  ],[7.6430029e-04 9.9923515e-01 5.9845991e-07]
47,negative,negative,TRUE,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[ 5.2911115  1.9100937 -7.4604716],[9.6710336e-01 3.2893915e-02 2.8024040e-06]
48,negative,negative,TRUE,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[10.312295  -4.2490954 -4.8852973],[9.9999928e-01 4.7431666e-07 2.5105533e-07]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[10.709837  -4.717119  -4.4404893],[9.9999952e-01 1.9959876e-07 2.6320669e-07]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[10.709824  -4.925894  -4.3443713],[9.9999964e-01 1.6199218e-07 2.8976493e-07]
51,neutral,positive,MISS,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[ 1.2432665  3.698802  -5.091132 ],[7.9023615e-02 9.2083621e-01 1.4020468e-04]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[10.731856  -4.9083514 -4.3596234],[9.9999964e-01 1.6126650e-07 2.7915999e-07]
53,positive,neutral,MISS,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[-4.8216248 -5.4607744  9.544408 ],[5.7664823e-07 3.0432091e-07 9.9999917e-01]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[10.761752  -4.933322  -4.2661147],[9.9999964e-01 1.5265667e-07 2.9749549e-07]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[10.564058  -4.269565  -5.1008124],[9.9999952e-01 3.6127574e-07 1.5733767e-07]
56,negative,negative,TRUE,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[ 3.8751338  -0.09299245 -3.3925412 ],[9.807704e-01 1.854522e-02 6.843153e-04]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[10.69771  -5.18258  -3.883142],[9.9999940e-01 1.2684619e-07 4.6517454e-07]
58,neutral,neutral,TRUE,Stormen Pabuk dræber to ældre og en fisker i Thailand,[-3.0953977  8.92385   -6.30248  ],[6.0270409e-06 9.9999368e-01 2.4394183e-07]
59,positive,positive,TRUE,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-4.5586324 -4.629629   8.223336 ],[2.810988e-06 2.618338e-06 9.999945e-01]
60,positive,positive,TRUE,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[-3.0511749 -1.3909159  3.4719214],[0.00145572 0.00765809 0.9908862 ]
61,neutral,negative,MISS,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[-7.0236306  5.941882  -0.3347399],[2.3352457e-06 9.9812144e-01 1.8762087e-03]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-5.2246876 -4.6098213  9.259212 ],[5.1253312e-07 9.4788345e-07 9.9999857e-01]
63,positive,positive,TRUE,Lækre detaljer i brilleetuier og pudseklude 😍,[-5.4142013 -4.91415    9.565179 ],[3.1227538e-07 5.1488104e-07 9.9999917e-01]
64,positive,positive,TRUE,Enig. En true detective podcast. det er lige dig ? :),[-6.952171  -2.8108525  8.63593  ],[1.6989057e-07 1.0683673e-05 9.9998915e-01]
65,negative,negative,TRUE,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[10.7303505 -5.107707  -3.9007406],[9.9999940e-01 1.3231795e-07 4.4238215e-07]
66,negative,negative,TRUE,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[10.71963   -4.5075216 -4.5853543],[9.9999952e-01 2.4374279e-07 2.2549101e-07]
67,negative,neutral,MISS,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[ 2.4270055  1.3014017 -4.202706 ],[0.7542746  0.24472931 0.00099605]
68,neutral,neutral,TRUE,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[-7.0238132  2.9618883  2.5242758],[2.7985616e-05 6.0767299e-01 3.9229903e-01]
69,neutral,positive,MISS,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-5.098598   7.5365214 -3.5809593],[3.2555884e-06 9.9998188e-01 1.4850168e-05]
70,positive,negative,MISS,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[-5.845421  -3.6456554  8.129117 ],[8.5296574e-07 7.6962206e-06 9.9999142e-01]
71,neutral,neutral,TRUE,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[-6.8555923   5.2611103   0.19548216],[5.4331113e-06 9.9372417e-01 6.2703462e-03]
72,neutral,neutral,TRUE,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[-4.2308507  8.170996  -5.130124 ],[4.1109693e-06 9.9999428e-01 1.6726096e-06]
73,positive,neutral,MISS,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[-3.9336455   0.69885695  2.1281235 ],[0.00187651 0.19285043 0.805273  ]
74,neutral,neutral,TRUE,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[-3.54375   8.856162 -5.961717],[4.1189332e-06 9.9999547e-01 3.6700763e-07]
75,negative,negative,TRUE,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[10.045079  -5.394397  -2.8205519],[9.9999714e-01 1.9711493e-07 2.5853903e-06]
76,neutral,negative,MISS,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[-2.2626083  8.22445   -6.6252346],[2.7894339e-05 9.9997175e-01 3.5550983e-07]
77,positive,neutral,MISS,Jeg lukkede den faktisk ned inden et møde 😬,[-5.3219256 -0.9385438  5.365972 ],[2.2777285e-05 1.8246538e-03 9.9815255e-01]
78,neutral,neutral,TRUE,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[-3.6630828  6.067541  -3.6148024],[5.9427945e-05 9.9987817e-01 6.2367566e-05]
79,neutral,negative,MISS,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 1.9211428  5.0184345 -7.263513 ],[4.321892e-02 9.567766e-01 4.434333e-06]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[10.733192  -4.712701  -4.5558896],[9.9999952e-01 1.9585450e-07 2.2910577e-07]
81,neutral,negative,MISS,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[-5.59098    7.6389327 -3.3339498],[1.7960305e-06 9.9998105e-01 1.7160484e-05]
82,neutral,negative,MISS,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[-4.2360787  9.489724  -5.786071 ],[1.0938526e-06 9.9999869e-01 2.3216992e-07]
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[10.695531  -4.8709936 -4.3354096],[9.9999964e-01 1.7359778e-07 2.9658221e-07]
84,neutral,neutral,TRUE,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[-2.6345208  7.2171655 -4.8306203],[5.2655232e-05 9.9994147e-01 5.8571686e-06]
85,neutral,negative,MISS,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[ 1.9681778  4.1535764 -6.5069165],[1.0106725e-01 8.9891160e-01 2.1082580e-05]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-4.759886  9.46263  -5.459712],[6.656398e-07 9.999989e-01 3.306044e-07]
87,neutral,negative,MISS,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[-1.092279   7.437598  -6.9917946],[1.9744021e-04 9.9980193e-01 5.4113832e-07]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-5.943211   8.417521  -3.7558486],[5.7970948e-07 9.9999428e-01 5.1661846e-06]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[ 0.08684061  6.3001947  -7.404754  ],[1.9985053e-03 9.9800044e-01 1.1146724e-06]
90,neutral,neutral,TRUE,"Nej, det gør der ikke. Se evt. her: :)",[-4.7807775  9.233001  -5.119783 ],[8.2014873e-07 9.9999857e-01 5.8433892e-07]
91,negative,negative,TRUE,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[10.065225  -3.313989  -5.5988746],[9.9999833e-01 1.5469660e-06 1.5745906e-07]
92,positive,neutral,MISS,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-6.132268  -1.3746835  6.484121 ],[3.3159117e-06 3.8618507e-04 9.9961048e-01]
93,neutral,positive,MISS,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-5.9976745  8.60311   -4.0337853],[4.559932e-07 9.999963e-01 3.249856e-06]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-5.361258  -5.3030205  9.881888 ],[2.3987513e-07 2.5425979e-07 9.9999952e-01]
95,negative,neutral,MISS,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[10.483122  -4.3777804 -4.930327 ],[9.9999940e-01 3.5155372e-07 2.0231320e-07]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 3.830427   2.1135094 -6.218617 ],[8.4770030e-01 1.5226305e-01 3.6643596e-05]
97,positive,positive,TRUE,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[-5.425941 -5.225025  9.666371],[2.7892790e-07 3.4099534e-07 9.9999940e-01]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[-5.6093554  9.547831  -4.935698 ],[2.614070e-07 9.999993e-01 5.127237e-07]
99,neutral,positive,MISS,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-7.186378   3.614682   1.5811782],[1.8019240e-05 8.8425416e-01 1.1572778e-01]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-5.1534753 -5.387698   9.633457 ],[3.785443e-07 2.994986e-07 9.999993e-01]
101,neutral,neutral,TRUE,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 0.5692494  6.1305857 -6.451796 ],[3.8289055e-03 9.9616760e-01 3.4187967e-06]
102,positive,positive,TRUE,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-5.36245  -5.222866  9.751059],[2.7307786e-07 3.1398352e-07 9.9999940e-01]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[10.477874  -3.6765044 -5.3890147],[9.9999917e-01 7.1257637e-07 1.2855759e-07]
104,neutral,neutral,TRUE,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-5.3757386  9.733534  -5.087133 ],[2.7423715e-07 9.9999940e-01 3.6598703e-07]
105,negative,negative,TRUE,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[ 4.285639   2.9550867 -7.3933263],[7.9092664e-01 2.0906664e-01 6.6992516e-06]
