,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
30,positive,negative,MISS,Lyt med på vores podcast #AOFoplyser hvor vi præsenterer alle spidskandidater til #ep2019dk ITunes: [LINK] SoundCloud: [LINK] #dkpol [LINK],[-1.1563478 -1.1548     1.8051372],[0.04688628 0.04695891 0.90615475]
31,positive,positive,TRUE,Eriksen om sejrsmål: Det var ren lettelse [LINK] #pldk,[-1.9828141 -2.5499346  3.7320814],[0.00327955 0.00186002 0.99486035]
32,positive,negative,MISS,"Anmeldelse: Carl Holst knockoutet af politik, pressen, politiet og pøbelen (Dette er en plus-artikel) [LINK]",[-2.3101656 -2.4632962  3.927468 ],[0.0019474  0.00167091 0.99638164]
33,positive,positive,TRUE,"Ungdommens (og mange andres) ønske til et nyt folketing: bevar adgangen til natur, så alle børn og unge kan komme ud og få oplevelser, der styrker dem [LINK] 
#friluftslivforalle #dkgreen #dkpol #fv19 Tak til @USER for at give ungdommens ønske videre",[-1.8724297 -2.6694891  3.7159407],[0.00372093 0.00167684 0.99460214]
34,neutral,neutral,TRUE,Lørdagens transferrygter: United genoptager jagten på Juventus-spiller [LINK] #pldk,[-0.7339418  1.558499  -1.3337183],[0.08735146 0.86469823 0.04795022]
35,positive,positive,TRUE,Guardiola: Medierne vil have Liverpool til at vinde mesterskabet [LINK] #pldk,[-2.0414648   0.47253472  0.9110465 ],[0.03076143 0.3800342  0.5892043 ]
36,positive,positive,TRUE,"🤔 TÆNK DIG GRUNDIGT OM, FØR DU SKAL STEMME 🤔

💚🙏❤️

PS: Jeg kan ikke finde Mette på nogen af billederne. Hvordan kan det være? Hvilken ‘blok’ er hun og S en del af?

#dkpol
#dkmedier
#alternativet
#dereretalternativ 
#grøntvalg 
#tidtilforandring
#derforuffe [LINK]",[-2.0455494 -2.5232894  3.7560744],[0.00300791 0.00186546 0.9951266 ]
37,positive,positive,TRUE,"@USER Ja, han løber de unge gutter op 😉",[-2.8022757 -1.5601078  3.5106373],[0.0017982  0.00622736 0.9919744 ]
38,negative,negative,TRUE,"@USER Hvis man som stat mener, at en som Rasmus Paludan skal beskyttes for hans tydelig provokation af den muslimske minoritet, jamen så er det klart at minoriteten reagere som de gør. De er ikke de skyldige i denne sag.",[ 5.323861  -3.2252858 -2.5686078],[9.994330e-01 1.936005e-04 3.733344e-04]
39,neutral,neutral,TRUE,@USER Og det er blandt andet derfor det er en skøn artikel 😉,[-3.4159226  4.1597815 -1.8837888],[5.1128381e-04 9.9712247e-01 2.3662422e-03]
40,positive,positive,TRUE,Trump vil erklære nødretstilstand for at få grænsemur: Vi har en invasion af narko og en invasion af mennesker [LINK] [LINK],[-2.8894765 -0.6988891  2.8346453],[0.00316351 0.02828323 0.9685533 ]
41,neutral,negative,MISS,"@USER Stå til højre, gå til venstre.",[-3.1440103  3.9046762 -1.835011 ],[8.6501607e-04 9.9593228e-01 3.2026938e-03]
42,negative,negative,TRUE,"Kan vi ikke udvise empati og respekt for mennesket, er vi et fattigt folk. [LINK]",[ 5.3738904 -3.7641938 -2.1896582],[9.9937385e-01 1.0742574e-04 5.1870517e-04]
43,neutral,neutral,TRUE,Som 15-årig tilsluttede hun sig IS: Nu er hun gravid og vil hjem [LINK] [LINK],[-3.1804683  4.215893  -2.1566777],[6.1206025e-04 9.9768412e-01 1.7038089e-03]
44,positive,positive,TRUE,@USER @USER @USER @USER Populaert eller ej...farligt naar politikere lukker medier de ikke kan lide..saa er vi paa vej mod bogbraendinger...DF handler som vanligt helt uden moralsk kompas. #dkpol,[-2.2472522 -1.9139937  3.4492857],[0.00333078 0.00464813 0.99202114]
45,positive,neutral,MISS,@USER Han er født og opvokset i England. Faderen er skotte.,[-2.2214909 -2.3623173  3.782815 ],[0.00245677 0.00213405 0.9954092 ]
46,negative,negative,TRUE,"@USER kan i ikke droppe den forespørgsel efter lokation når man går ind på jeres side? Det crasher min Firefox på android.
Lav i stedet en knap, for dem der ikke ved hvor de er.",[ 5.476564  -3.4572937 -2.5197375],[9.9953175e-01 1.3178664e-04 3.3654791e-04]
47,negative,negative,TRUE,Advarsel: Flere bilister fik falske p-bøder i midtbyen [LINK],[ 5.282075  -3.3723116 -2.371585 ],[9.9935168e-01 1.7424730e-04 4.7399758e-04]
48,neutral,neutral,TRUE,"Mange vil have #sundhedsreform til at handle om struktur. Husk nu - det handler om patienterne. Om nærheden i behandlingen og om, at færre i fremtiden skal ende imellem to stole, når de går fra en myndighed til en anden. Det SKAL vi kunne løse #dkpol #sundpol",[-3.2135594  4.226451  -2.132823 ],[5.8592117e-04 9.9768746e-01 1.7266207e-03]
49,negative,negative,TRUE,"@USER Aha ;) - den er helt sikkert 👎
Jeg har skrevet om det her i årevis.

Det er på høje tid, at vi får det stoppet.

[LINK]",[ 5.132974  -3.040115  -2.5170608],[9.9924242e-01 2.8193140e-04 4.7566686e-04]
50,positive,negative,MISS,"Så er der sat punktum for en stærk dansk lobbyindsats i EU. Danmark kan påvirke rigtig meget, især når vi er mange, der arbejder sammen! #dkpol #dkbiz #eupoldk [LINK]",[-2.6388645 -1.2125039  3.1216435],[0.00309911 0.01290321 0.9839977 ]
51,negative,negative,TRUE,"Aboubakar Keita er i øvrigt begyndt at spille nede i Belgien. Godt 300 minutter siden slut-marts. Men mon ikke det er too little, too late for Ståle.",[ 3.8499267 -3.08619   -1.1438537],[9.9230754e-01 9.6455967e-04 6.7278324e-03]
52,positive,positive,TRUE,"Jeg er altså ikke helt færdig med @USER. Hans konstante pres på målmand og forsvar giver en ekstra dimension. 

Allerede nu er han nummer to på vores topscorerliste (4 mål).

Han kan blive en af vores vigtigste signings længe og en frygtindgydende angriber i playoff. #vejleb [LINK]",[-2.0542212 -2.5395346  3.775205 ],[0.00292587 0.00180088 0.9952733 ]
53,neutral,neutral,TRUE,@USER @USER Er så bra at de sender dette 🤩 Og det ikke mange vet er at norske Quick Style har laget koreografien til Save me og Blood sweat and tears! 🤩,[-0.25661334  1.776192   -2.1934133 ],[0.11389989 0.8696798  0.01642033]
54,negative,negative,TRUE,"@USER @USER Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[ 5.7217984 -3.5001187 -2.7370946],[9.9968934e-01 9.8818287e-05 2.1194080e-04]
55,neutral,neutral,TRUE,"@USER @USER Skandaløst ringe dommerpræstation over hele linjen. Hvis TVW og Okore er offside, så hedder jeg Henning, og hvis Arajuuri ikke laver hands, er der lang vej hjem, som Wafande ville sige det...",[-0.32950982  1.9819127  -2.4022202 ],[0.08916939 0.89960915 0.01122145]
56,negative,negative,TRUE,"DF frygter at S skifter side i udlændingedebatten...
Det kan jeg også frygte - men det kommer helt an på hvilke områder der skiftes - paradigmeskiftet er sygt - lige nu får Radikale det uanset hvem der bli'r statsminister. 
[LINK]
#dkpol #dkmedier",[ 4.971649  -3.3824582 -2.0524828],[9.9887568e-01 2.3516297e-04 8.8913931e-04]
57,negative,negative,TRUE,"Hay Mamita! Con todo respeto pero estás repitiendo lo mismo y lo mismo como LORO lo de tu campaña y sabes que no es verdad. Llegas con las manos sucias.

Esperemos que devuelvas la legitimidad a la Capital y la saques del Letargo que trae. Empiezas mal. [LINK]",[ 4.360414  -2.2280746 -2.5458307],[0.99762803 0.00137285 0.00099914]
58,positive,positive,TRUE,"Det skal være lettere for syge borgere at få et fastholdelsesfleksjob på deres nuværende arbejdsplads. Del denne video fra VærdigReform og hjælp os med at råbe politikerne op.
#værdigreform #dkpol #sundpol #arbejdsforhold [LINK]",[-2.0062175 -2.5313036  3.7257557],[0.00322405 0.00190704 0.9948689 ]
59,neutral,neutral,TRUE,"Nikolaj Øris blev far i nat, erfarer TV 2 SPORT. DHF's sportschef bekræfter, at højrebacken er tilbage i lejren og spiller i aften mod Saudi-Arabien #hndbld #vmtv2 [LINK]",[-3.38856    3.642362  -1.3481172],[8.7737228e-04 9.9237204e-01 6.7505133e-03]
60,negative,negative,TRUE,"@USER @USER Man kan jo tage den “set ovenfra” med fokus på, hvor stor en rolle diverse eksperter rent faktisk har på tonen og måden hvorpå fodbolddanmark opfører sig. Vil man have et bodegabøvet Stig Tøfting-fodbolddanmark?",[ 5.6563735 -3.6136653 -2.5790272],[9.996408e-01 9.417104e-05 2.650054e-04]
61,positive,positive,TRUE,@USER Mon ikke han sagde tredjeland og ikke tredjeRANGSland? USA er i øvrigt også et tredjeland i EU-jargon.,[-2.1985395 -2.410199   3.7926202],[0.0024895 0.0020146 0.9954959]
62,negative,negative,TRUE,"@USER du er så ærlig som du er og fordi du tør stå frem og vise hvem du er. Jeg ved ikke om det er dumt at sige det her, men jeg fandt dig på twitter efter at jeg havde set indslaget på TV2, fordi jeg synes hende der sad der på skærmen var skide sej og nu ved jeg at hun ER skide sej!",[ 1.4452319  -0.07272718 -1.7801552 ],[0.79434484 0.17408758 0.03156758]
63,negative,negative,TRUE,"Foreningen Far har bedt #civilstyrelsen direktør undersøge, hvorfor Foreningen Far ikke anerkendes som retshjælpsinstitution, mens Danner, Mødrehjælpen og Dansk Kvindesamfund gør. Det er lige lovlig absurd! #dkpol #dkmedier #dkpolitik @USER #Danmark [LINK]",[ 5.6377554 -3.617     -2.536383 ],[9.9962270e-01 9.5619631e-05 2.8174295e-04]
64,positive,negative,MISS,@USER Der røg den fredag aften :-) tak,[-2.9221933 -1.2982305  3.3984747],[0.0017793  0.00902668 0.98919404]
65,neutral,neutral,TRUE,"Kommentar: Det er vel ikke en naturlov, at Tyskland og Frankrig skal ligge i struben på hinanden [LINK] [LINK]",[-1.0221868  2.3118699 -2.0234883],[0.03399128 0.9535203  0.01248843]
66,negative,negative,TRUE,"@USER @USER Men de ting forsvinder jo heller ikke Patrick, det gør de ikke. Nu ved jeg ikke hvor du kommer fra i landet, eller hvem du kender, men sandheden er at den slags ikke forsvinder. Mit bud er at du har set det hele fra en side og det er jo aldrig godt. Nu kan du se Paludan...",[ 1.8869473 -3.1396224  0.6874511],[0.76458025 0.00501662 0.23040317]
67,negative,negative,TRUE,"Ved dårligt hva man efterhånden ska sige!?

Igen, igen... igen... slås det fast at vores regering er ude i BEVIDST manipulation for at ramme udlændinge!... &amp; surprise... S støtter dem sgu!?

Ideologi ind.
Fakta ud.

Nu må det faneme være nok!

#dkpol
[LINK]",[ 5.3025293 -3.1541388 -2.5953064],[9.9941635e-01 2.1235489e-04 3.7132995e-04]
68,neutral,neutral,TRUE,"""... jeg synes, der er en tendens til, at mode bliver hysterick og grinagtigt. Hvis noget tøj er fedt of lækkert, så er det fedt og lækkert meget længere tid end en sæson og jeg har meget svært ved at tage det seriøst, når det bliver dikterende."" [LINK]",[-3.151202   4.2160425 -2.183189 ],[6.3016015e-04 9.9771082e-01 1.6590282e-03]
69,negative,positive,MISS,"@USER De sidste 30 år har forskere i politik forsøgt at komme op med bedre, men synes ikke det er lykkedes. Hvis man skal stille et mere interessant spørgsmål er det om en overgang var ved at opstå en ny kløft imellem land og by.",[ 2.0594811 -3.6087224  0.8001065],[0.7768284  0.00268322 0.22048835]
70,positive,positive,TRUE,"@USER @USER Nej, det er det svar, jeg mener man skal insistere på at få - og dernæst om man mener det er i orden at gøre brug af den slags oplysninger, selvom man ikke aktivt har gjort noget (ulovligt) for at fremskaffe dem.",[-2.429526  -2.1160965  3.7562263],[0.00204857 0.00280266 0.99514884]
71,negative,negative,TRUE,"@USER @USER Nok har han været bænkspiller, men det er trods alt under et år siden han blev udtaget til VM. Og ville blive overrasket hvis han ikke spiller fra start i pokalen. Selvom det selvfølgelig ville være smukt at stoppe med et mesterskab",[ 5.615775  -3.4371896 -2.6823964],[9.99634027e-01 1.17000636e-04 2.48880417e-04]
72,neutral,neutral,TRUE,"Patienterne venter - kan det være anderledes? Ja! På #patient19 deler @USER erfaringer fra #sikkertopflow. Målet er bedre #patientsikkerhed, reduktion af aflysninger og bedre OPflow. Læs blog om #sikkertflow af @USER ➤ [LINK]",[-3.1300757  4.168805  -2.1371527],[6.7460776e-04 9.9750453e-01 1.8208417e-03]
73,neutral,neutral,TRUE,Intet mindre end GENIALT afsnit af #hergårdetgodt Panda Special! Sammenligningen mellem @USER og pandaens parringsritualer var noget af det bedste danske satire i nyere tid! @USER I skal nok ikke regne med at kunne lave en #ikinagårdetgodt sæson 2 #freetibet,[-3.0524976  4.0247965 -2.0535927],[8.4141520e-04 9.9687386e-01 2.2847007e-03]
74,neutral,neutral,TRUE,"@USER @USER @USER Men hvor de stadig ønsker koranen over de danske regler og love... er det det vi skal bygge Danmarks fremtid på. 
Ps. Folk der er kommet her for at få asyl, skal hjem og hjælpe med genopbygningen, med den viden og erfaring de har samlet i Europa... for hvem skulle ellers ?",[-3.3406723  4.141554  -1.9075177],[5.6136167e-04 9.9708539e-01 2.3531739e-03]
75,negative,negative,TRUE,"@USER @USER @USER @USER @USER Han står ikke for det nu, fordi han er / var ansat til noget andet og det er nogle spillere med andre kompetencer. Ved evt BIF er der andre spillere og sikkert krav om noget andet",[ 5.5772266 -3.502331  -2.5742557],[9.9959797e-01 1.1392621e-04 2.8819169e-04]
76,negative,positive,MISS,"@USER @USER ""Du er ikke vigtig""? Når du nu har sovet på det, synes du så selv at det er en ret relevant ""satire"" at rette imod folk der fortæller om sårbarhed?

Person: Mit selvværd har det nogen gange svært.
Heino: DU ER IKKE VIGTIG HA HA HA HA HA!!!",[ 5.5709167 -3.584192  -2.50393  ],[9.99583304e-01 1.05634535e-04 3.11141426e-04]
77,neutral,negative,MISS,"Seneste nyt fra Danmark og Verden #nyheder: Politiet undersøger mistænkeligt forhold på Nørrebro Politiet undersøger et mistænkeligt forhold på Blågårds Plads, hvor den kontroversielle partistifter og islamkritiker Rasmus Paludan ventes at holde en demon… [LINK]",[-3.2248323  3.9819095 -1.8399148],[7.3883287e-04 9.9630982e-01 2.9512660e-03]
78,negative,negative,TRUE,"@USER @USER @USER @USER Men det ønsker konservative ikke at have skatteindtægter på.
At sætte prisen på tobak op vil bare få folk til at ryge polske Prince. De gange jeg har været i Norge har jeg jo også haft tobak med til vennerne.",[ 5.4007635 -3.4813635 -2.4191594],[9.9945980e-01 1.3877354e-04 4.0143568e-04]
79,neutral,negative,MISS,"@USER @USER Det var ikke for at forklejne hans generelle udvikling som du+FD utvivlsomt ved mere om. Men jeg vil gerne vædde en Lyngbypølse på, at min. 90% af hans afslutninger nu er inde i feltet, måske endda +75% fra Dangerzone. Så kommer han også automatisk til at ligne en bedre afslutter",[-3.0789454  4.140312  -2.193408 ],[7.3051418e-04 9.9749857e-01 1.7709755e-03]
80,positive,negative,MISS,"@USER Ja , hun kan det hele ! Det er en fornøjelse at lytte til hende !Jeg elsker musikkens verden. Der færdes Jeg med sikkerhed ! ✨🎵❤🌹",[-1.9299526 -2.1693234  3.3359385],[0.00511755 0.00402814 0.99085426]
81,neutral,neutral,TRUE,"@USER @USER @USER @USER Virkelig? Gå lige ind i din nærmeste kirke, tag et billede af Jesus-figur og læg det op her. Så skal vi se om det ikke er en hvid person.",[-3.5485413   2.6760702  -0.15527664],[0.0018664  0.942584   0.05554971]
82,negative,neutral,MISS,"@USER @USER ... Ja - Der er en grund til at man fx fra elitedommer gruppen anbefaler dommerne ikke at udtale sig i 24 timer efter kampen...

Som jeg har skrevet har jeg forståelse for at pulsen er høj, men historien viser at det ikke er umuligt at udtale sig kritisk på en saglig måde! 😊",[ 5.235613  -3.7105343 -2.0623384],[9.9919349e-01 1.3013296e-04 6.7637826e-04]
83,positive,negative,MISS,Stormen Pabuk dræber to ældre og en fisker i Thailand [LINK] [LINK],[-2.2739975 -2.3703825  3.8169572],[0.00225352 0.00204645 0.9957001 ]
84,neutral,neutral,TRUE,"[LINK] - En bilist havde taget sin nummerplade af og lagt den ind i bilen sammen med amfetamin og anabolske steroider.
#nyheder til #slagelse [LINK]",[-2.1102426  3.2101653 -1.9561249],[0.00483948 0.9895146  0.00564587]
85,positive,neutral,MISS,"Vietnam er fyldt med små skatte som smuk natur, templer og magiske stunde tidligt op morgenen når du bevæger dig ned på det lokale marked👣✈️☀️ #myanmar#burma#vietnam#philippines#filippinerne#thailand#gapyear#travel#destinations#culture#bagan#yagoon#s… [LINK] [LINK]",[-2.0584354 -2.55367    3.7851045],[0.0028851  0.00175826 0.9953566 ]
86,neutral,neutral,TRUE,"@USER Er det ikke lige lovlig tidligt, her 8 mdr før forhandlingerne overhovedet begynder, at “være klar til konflikt”?",[-3.517423   3.4319232 -0.9507818],[9.4653061e-04 9.8672765e-01 1.2325735e-02]
87,neutral,neutral,TRUE,Regeringen har nu skåret 6.452.096.227 DKK på uddannelse siden 2015. Det svarer til 9 millioner kroner om dagen! Følg nedskæringerne live på [LINK] #dkpol #uddpol #fv19 #Stop2pctNU,[-3.0531123  2.8664076 -0.6637887],[0.00260322 0.9690057  0.02839106]
88,positive,positive,TRUE,".@USER
.@USER
.@USER
.@USER
Anders Thomsen gav det polske publikum fuld valuta for pengene i årets SEC-kvalrunde 2 i Poznan. Een efter een fightede han sig helt op til det afgørende race-off og vandt det. Er videre til SEC-CH
copyright: sportxpress [LINK]",[-2.201794  -2.3482563  3.7482996],[0.00259301 0.00223973 0.99516726]
89,negative,negative,TRUE,"@USER Hvis du har 5 DBs på banen, skal dine LBs stadig gøre rigtigt meget i kastespillet, da NFL-angrebene strækker på alle leder og kanter, og TEs og RBs er super atletiske. Nickel har været det nye base i flere år, og dårlige LBs i opdækningen har kostet dyrt de sidste par år",[ 1.8501503  -1.3107636  -0.93359435],[0.90563834 0.03838728 0.05597444]
90,positive,positive,TRUE,"Først lukker de DRK, men ok, jeg r jo ik kultur/historieinteresseret. 
De kom efter P6Beat, jeg protesterede ik, for jeg ejer ik rytmesans.
Så gik de efter #24syv jeg protesterede ik, jeg lytter lydbog. 
Når de kommer efter mig, r der ik flere tilbage t at fortælle nyheden
#dkpol [LINK]",[-2.0039544 -2.5265906  3.7380877],[0.0031919  0.00189265 0.9949155 ]
91,negative,positive,MISS,"@USER Løbehjulene har en holdbarhed på en lille måned i gennemsnit. Så smides de til skrot. Der er er ca 400 løbehjul i København. Det giver mindst (400x12) 4800 elløbehjul til skrot om året. 
I den tid, de kører, samles de op og leveres af biler.
Det er ikke grønt i min optik. #dkpol",[ 3.9136088  -3.7012475  -0.79034996],[9.9053800e-01 4.8840616e-04 8.9736255e-03]
92,neutral,neutral,TRUE,@USER @USER Gibber ikke glipper. Stavekontrol foreslog “fupper” 😳,[-2.3430612   1.7028837   0.02087833],[0.01453532 0.8309142  0.15455052]
93,neutral,negative,MISS,@USER @USER @USER @USER @USER Morbidt!,[-3.21956    3.3806708 -1.1567498],[0.00134385 0.9880827  0.01057345]
