,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
19,positive,positive,TRUE,"Sommerferien går til Montenegro. Er du sådan én, der har gode tips til det land, så vil jeg herre mega gerne have dem ☺️",[-5.0320115 -2.246191   6.503327 ],[9.7767188e-06 1.5851112e-04 9.9983168e-01]
20,neutral,neutral,TRUE,"Og nej, det er ikke passivt.",[-2.2530303  5.6147037 -3.6333508],[3.8271764e-04 9.9952102e-01 9.6252690e-05]
21,negative,negative,TRUE,"I at straffe to klubber for et problem, der veldokumenteret går på tværs af alle klubber. Det er en pop-reaktion, efter at de ikke har taget deres ansvar seriøst. Og det er problemet med DBU og især disciplinærudvalget. At de altid kun har moral, nær det er billigt og opportunt.",[ 7.7881007 -3.7081923 -3.2000804],[9.9997294e-01 1.0167439e-05 1.6899810e-05]
22,neutral,neutral,TRUE,Kræft øger risiko for andre sygdomme senere i livet,[-2.4605725  4.481063  -1.8252031],[9.6399663e-04 9.9721622e-01 1.8197548e-03]
23,neutral,negative,MISS,"Hold nu op. Dansk Folkeparti vil ikke ud af EU. Partiet ønsker bare ikke, den danske befolkning får indflydelse. Det var tydeligt i 2015, hvor partiet argumenterede for, den ønskede tilvalgsordning ikke krævede en folkeafstemning, og var imod det, befolkningen ville have gavn af.",[-3.8489387  4.7121944 -0.9165197],[1.9068057e-04 9.9622959e-01 3.5796450e-03]
24,neutral,negative,MISS,"Selvom Danmark ikke er længere er med i det europæiske politisamarbejde, Europol, så bruger politiet Europols forbryder-database (EIS) som aldrig før. #dkpol",[-3.722886   6.932199  -2.9640365],[2.3578896e-05 9.9992609e-01 5.0360202e-05]
25,negative,negative,TRUE,"Hvis der er en embedsmand i statsministeriet, som pt . ikke har travlt med at føre valgkamp for V - kan du så ikke vise vores statsminister Ordensbekendtgørelsen? #dkpol",[ 4.945521   1.4073468 -5.5361333],[9.7172821e-01 2.8244590e-02 2.7253373e-05]
26,neutral,neutral,TRUE,"Milos.. Der er en himmelvid forskel på at bruge en sexuel orientering som skældsord, og et erhverv, uanset om det er luder/bilsælger/bankmand eller håndværker. Du kan skifte erhverv, det er umiddelbart nok sværere at sexualitet. Læs tipsbladets artikel om",[-2.197433  4.581565 -1.925417],[0.00113443 0.99737656 0.00148906]
27,negative,negative,TRUE,"Det er jo nemt nok at mene noget drastisk, når man tilhører en gruppe, som ikke ryger og ellers har fint råd til at betale 90 kr. for en pakke.",[ 4.034612   1.3430396 -4.3299356],[9.3632323e-01 6.3458622e-02 2.1814683e-04]
28,neutral,negative,MISS,"RT @USER: Du mener: Hvem bliver nummer tre ?

Først var det skolelærerne...",[-1.1365609  5.816975  -3.950242 ],[9.5428515e-04 9.9898845e-01 5.7241603e-05]
29,negative,neutral,MISS,"Mediernes rolle skal forklares forfra, skriver som kommentar til ""På sin vis er der tale om ytringsfrihed på speed. Men hvis de forpligtede, uafhængige medier samtidig svækkes, får vi et demokratisk problem"" #dkmedier",[ 7.050882  -3.393392  -2.5544944],[9.9990356e-01 2.9111703e-05 6.7359091e-05]
30,neutral,positive,MISS,"Ved du overhovedet hvad det ord betyder?

Jeg er fuldstændig enig med @USER. Danmark har brug for en ny retning!",[-1.7001895  3.071003  -1.0811887],[0.00827013 0.9763716  0.01535823]
31,neutral,negative,MISS,Der er noget skrivere har misforstået. Han skriver en nedsænkning vil give 7000 yderlige pladser og det er AGFS ønske. AGF har ikke noget ønske om at øge kapaciteten til 27000 #ultratwitteragf,[-0.9811971  3.790882  -1.7371737],[0.00835881 0.98771626 0.0039249 ]
32,negative,negative,TRUE,"Jeg finder det mere problematisk, at de antager den yngre generation ikke kender Michael Laudrup. Historielærer møgunger!!",[ 4.767347   -0.30649534 -3.7826176 ],[9.9358940e-01 6.2182094e-03 1.9231110e-04]
33,neutral,negative,MISS,"Hvorfor gør #dkpol ikke noget mere for at få flere elbiler på vejene, ladestandere sat op....",[-0.17186612  5.188346   -4.5764737 ],[4.6776570e-03 9.9526513e-01 5.7165144e-05]
34,positive,positive,TRUE,"Konkurrencestater kommer i forskellige varianter, og det samme gælder for den danske konkurrencestat 🇩🇰. Nysgerrig? Køb 'Konkurrencestatsministeren' her: #dkpol #dkøko",[-4.1881337 -3.281832   6.722514 ],[1.8261569e-05 4.5200188e-05 9.9993658e-01]
35,neutral,neutral,TRUE,"Jo jo, men de kan jo ikke bruges som en overvældende del af holdets succes. De har ydet på visse områder, men har vel ikke været kæmpe profiler.",[-0.7554823   1.0296208  -0.15080437],[0.11375455 0.67799926 0.2082462 ]
36,neutral,positive,MISS,Viacom letter på aftale med AT&amp;T og topper S&amp;P 500-indekset,[-3.8854513   4.0751696  -0.19614221],[3.4401275e-04 9.8588955e-01 1.3766424e-02]
37,positive,positive,TRUE,Det er flot! Træning er heller ikke en særligt stor del af vægttab. Du kan ikke træne dig ud af dårlige spisevaner du skal spise dig ud af dem. Træning er selvfølgelig godt for en masse andre ting så det er helt fint at træne (eller ej).,[-4.500091  -2.377697   5.9324512],[2.9449953e-05 2.4593982e-04 9.9972457e-01]
38,neutral,neutral,TRUE,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → #angst #stress #denmark,[-4.0569205  3.1871467  0.8267481],[6.5236248e-04 9.1316104e-01 8.6186513e-02]
39,positive,neutral,MISS,Det er Robsons store udfordring. Han er dog ret bredt anerkendt som en af de største engelske spillere,[-3.9687889 -3.2078214  6.613435 ],[2.5360861e-05 5.4281005e-05 9.9992037e-01]
40,negative,negative,TRUE,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[ 5.6508985 -3.6241546 -1.4767805],[9.9910444e-01 9.3649738e-05 8.0186140e-04]
41,neutral,neutral,TRUE,"Det er Torsdag og dermed Premier League i Dart, med runder igen før finalen strammer det til nu.
Se forslag på facebook side",[-4.2392488  3.705295   0.4700565],[3.4105004e-04 9.6181083e-01 3.7848040e-02]
42,neutral,neutral,TRUE,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-4.8092303  3.0228844  1.62069  ],[3.1833164e-04 8.0227643e-01 1.9740528e-01]
43,neutral,negative,MISS,Det vil sige at laveste fællesnævner hermed er dem det laver balladen.,[ 1.0647268  4.080927  -4.4342813],[4.6690430e-02 9.5311856e-01 1.9100246e-04]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 4.108831  -5.7954707  1.5332948],[9.2922729e-01 4.6423556e-05 7.0726283e-02]
45,negative,negative,TRUE,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[ 3.3160307 -4.109994   0.6635823],[9.336423e-01 5.560311e-04 6.580165e-02]
46,neutral,neutral,TRUE,"Hvad sker der med i dag, kan ikke komme ind??",[-2.120284   5.3747606 -2.703244 ],[5.5535085e-04 9.9913460e-01 3.1002096e-04]
47,positive,negative,MISS,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[-3.5939217  1.0545399  2.1223416],[0.00244384 0.25519615 0.74236   ]
48,neutral,negative,MISS,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[-0.82988894  5.325617   -4.4559693 ],[2.1171561e-03 9.9782640e-01 5.6359397e-05]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 6.4276824 -3.0225017 -2.7101908],[9.9981385e-01 7.8660458e-05 1.0749579e-04]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 7.7912073 -4.3060484 -2.9296684],[9.9997234e-01 5.5746368e-06 2.2078564e-05]
51,negative,positive,MISS,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[ 3.1382787  1.4593458 -4.0897403],[8.4224790e-01 1.5714067e-01 6.1143638e-04]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 6.8580065 -2.4603765 -3.6633668],[9.9988329e-01 8.9748442e-05 2.6950993e-05]
53,positive,neutral,MISS,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[-2.8059287 -1.9882003  4.8586555],[4.6843418e-04 1.0611666e-03 9.9847037e-01]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 7.8997707 -2.6038566 -4.3444266],[9.9996781e-01 2.7435854e-05 4.8128072e-06]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 7.698747  -4.377157  -2.5488846],[9.9995887e-01 5.6948634e-06 3.5439869e-05]
56,positive,negative,MISS,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[-2.8064463 -1.2631782  3.709362 ],[0.00146752 0.00686781 0.9916646 ]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 7.7152524 -4.301056  -2.7677464],[9.999659e-01 6.044620e-06 2.800765e-05]
58,neutral,neutral,TRUE,Stormen Pabuk dræber to ældre og en fisker i Thailand,[-1.9411     6.0954084 -3.1453228],[3.2330028e-04 9.9957973e-01 9.6965865e-05]
59,positive,positive,TRUE,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-4.41476   -2.2943366  6.2810025],[2.2635890e-05 1.8866254e-04 9.9978870e-01]
60,neutral,positive,MISS,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[ 1.0988128  2.4400973 -3.1744795],[0.20670176 0.7904177  0.00288056]
61,neutral,negative,MISS,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[-0.97973883  5.357786   -4.073076  ],[1.7654103e-03 9.9815446e-01 8.0061967e-05]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-2.4910069 -4.397874   6.310778 ],[1.5043833e-04 2.2346847e-05 9.9982721e-01]
63,positive,positive,TRUE,Lækre detaljer i brilleetuier og pudseklude 😍,[-4.5383086 -2.147408   6.009696 ],[2.6237602e-05 2.8660160e-04 9.9968719e-01]
64,neutral,positive,MISS,Enig. En true detective podcast. det er lige dig ? :),[-2.8891225   2.505435    0.53556687],[0.00396955 0.87411326 0.12191716]
65,positive,negative,MISS,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[-1.8318607 -4.666618   5.902026 ],[4.3753666e-04 2.5697755e-05 9.9953675e-01]
66,neutral,negative,MISS,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[-0.04819519  4.3756504  -3.6993356 ],[1.1842388e-02 9.8785013e-01 3.0744643e-04]
67,neutral,neutral,TRUE,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[-2.254848   4.7079287 -2.1136312],[9.4454124e-04 9.9796754e-01 1.0878039e-03]
68,positive,neutral,MISS,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[-1.9246292 -2.049084   3.1732664],[0.0060401  0.00533328 0.98862666]
69,positive,positive,TRUE,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-3.142356  -1.1648632  4.2464066],[6.1503355e-04 4.4433759e-03 9.9494153e-01]
70,positive,negative,MISS,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[-0.939806  -3.1925302  3.8117566],[8.5565047e-03 8.9939556e-04 9.9054408e-01]
71,neutral,neutral,TRUE,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[ 0.23354365  1.4608516  -1.6034471 ],[0.21875481 0.7463984  0.03484678]
72,neutral,neutral,TRUE,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[ 0.9344702  2.490917  -3.1708841],[0.17365855 0.8234788  0.00286262]
73,neutral,neutral,TRUE,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[-2.2877145  2.079975  -0.0676327],[0.01122722 0.88539165 0.10338114]
74,neutral,neutral,TRUE,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[-3.8113346  1.990926   1.4195582],[0.00192676 0.6378474  0.36022586]
75,negative,negative,TRUE,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[ 4.8849044 -0.837242  -3.4284985],[9.9649447e-01 3.2612060e-03 2.4434857e-04]
76,negative,negative,TRUE,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[ 4.1351333  -0.85576546 -3.031256  ],[9.924852e-01 6.748454e-03 7.663033e-04]
77,neutral,neutral,TRUE,Jeg lukkede den faktisk ned inden et møde 😬,[-0.27905318  3.8034654  -3.281043  ],[1.6571572e-02 9.8260498e-01 8.2340988e-04]
78,neutral,neutral,TRUE,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[-1.0422708  3.5675163 -1.7183404],[0.00980667 0.9852055  0.00498779]
79,neutral,negative,MISS,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[-0.24357074  5.2820835  -4.0491443 ],[3.967108e-03 9.959447e-01 8.825398e-05]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 5.0711055 -1.6144264 -2.8434448],[9.983884e-01 1.246838e-03 3.647993e-04]
81,neutral,negative,MISS,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[-0.17214262  3.5164397  -2.6281805 ],[0.02434636 0.97356534 0.00208829]
82,negative,negative,TRUE,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[ 4.011733  -1.6877244 -1.9265565],[0.9940513  0.00332787 0.00262085]
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 4.5496235 -3.065896  -1.1579436],[9.9620110e-01 4.9087271e-04 3.3081262e-03]
84,negative,neutral,MISS,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[ 1.2571474  0.7396027 -1.7794682],[0.60828024 0.3625241  0.02919566]
85,neutral,negative,MISS,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[-3.3020716  2.1865673  1.2626563],[0.00295016 0.71372646 0.28332338]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-3.5685906  6.9085083 -3.0969896],[2.817229e-05 9.999267e-01 4.514770e-05]
87,neutral,negative,MISS,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[ 0.93574125  2.3872721  -2.856452  ],[0.18895762 0.80678207 0.00426026]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-1.2388848  6.148864  -4.4147277],[6.1838882e-04 9.9935573e-01 2.5823249e-05]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[ 1.0574733  5.505309  -5.482554 ],[1.1568278e-02 9.8841500e-01 1.6709782e-05]
90,positive,neutral,MISS,"Nej, det gør der ikke. Se evt. her: :)",[-4.21094  -1.27253   5.062035],[9.3753551e-05 1.7706096e-03 9.9813557e-01]
91,negative,negative,TRUE,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 5.7383027 -3.4821107 -2.1307886],[9.995189e-01 9.895015e-05 3.821978e-04]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-5.1979938   6.1886625  -0.61579573],[1.1333187e-05 9.9888116e-01 1.1075803e-03]
93,neutral,positive,MISS,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-4.0562406  5.8837    -1.6076952],[4.8180973e-05 9.9939430e-01 5.5752631e-04]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-3.9743035 -4.3077846  7.522459 ],[1.0162768e-05 7.2808607e-06 9.9998260e-01]
95,neutral,neutral,TRUE,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[-0.04639363  5.3615627  -4.599706  ],[4.4605918e-03 9.9549234e-01 4.6980065e-05]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 2.592671   2.1129386 -4.0191255],[0.6171721  0.38199812 0.00082974]
97,positive,positive,TRUE,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[-4.202411  -3.213656   6.5611463],[2.1154974e-05 5.6862173e-05 9.9992192e-01]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[-3.8501184   4.6247993  -0.13563469],[2.0682249e-04 9.9130577e-01 8.4874518e-03]
99,positive,positive,TRUE,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-4.7619853   0.20046614  3.524876  ],[2.4299599e-04 3.4734771e-02 9.6502221e-01]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-4.0397973 -3.8082798  7.2088203],[1.3024913e-05 1.6418040e-05 9.9997056e-01]
101,negative,neutral,MISS,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 3.2830937  2.1214375 -4.426824 ],[7.6137352e-01 2.3828514e-01 3.4136811e-04]
102,positive,positive,TRUE,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-3.6799793 -4.392707   7.0075145],[2.2827875e-05 1.1192633e-05 9.9996603e-01]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 5.603962  -1.9416982 -3.192667 ],[9.9932075e-01 5.2803953e-04 1.5113933e-04]
104,positive,neutral,MISS,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-5.7504344 -1.5444195  6.598841 ],[4.3316127e-06 2.9060198e-04 9.9970502e-01]
105,neutral,negative,MISS,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[-2.223992   5.968758  -3.4627185],[2.765534e-04 9.996433e-01 8.013216e-05]
106,negative,neutral,MISS,"forskerzonen: RT @USER: Ja, det er vildt, så stort universet er: Et lysår = ca. 9.400 mia. km. Det sorte hul i Messier 87('en nær galakse') = 55 mio. lysår væk. Det svarer altså til en afstand på 9.400 mia x 55 mio. km = 522.000.000.000 mia. km (Til …",[ 3.9493048  0.8450045 -4.132859 ],[9.5678675e-01 4.2917527e-02 2.9564873e-04]
