,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
38,neutral,neutral,TRUE,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → #angst #stress #denmark,[-4.754142   6.277585  -1.6167284],[1.6173834e-05 9.9961108e-01 3.7271282e-04]
39,positive,neutral,MISS,Det er Robsons store udfordring. Han er dog ret bredt anerkendt som en af de største engelske spillere,[-4.935361  -2.567445   6.8559065],[7.5697108e-06 8.0807593e-05 9.9991167e-01]
40,negative,negative,TRUE,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[ 5.5077896  -5.5259495   0.29297054],[9.9457800e-01 1.6060048e-05 5.4059466e-03]
41,neutral,neutral,TRUE,"Det er Torsdag og dermed Premier League i Dart, med runder igen før finalen strammer det til nu.
Se forslag på facebook side",[-1.9002558  4.149843  -1.98268  ],[0.002347   0.9954918  0.00216131]
42,neutral,neutral,TRUE,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-5.97289    3.724705   1.6176935],[5.4767897e-05 8.9153397e-01 1.0841129e-01]
43,negative,negative,TRUE,Det vil sige at laveste fællesnævner hermed er dem det laver balladen.,[ 3.0930264  3.0431926 -5.1359253],[5.1238585e-01 4.8747748e-01 1.3671271e-04]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 3.5351286 -7.24426    3.4523444],[5.2067858e-01 1.0842784e-05 4.7931057e-01]
45,negative,negative,TRUE,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[ 5.608073   -5.7400503   0.29250714],[9.950978e-01 1.173379e-05 4.890404e-03]
46,neutral,neutral,TRUE,"Hvad sker der med i dag, kan ikke komme ind??",[-0.8535823  5.915479  -4.497986 ],[1.1474196e-03 9.9882251e-01 2.9990088e-05]
47,neutral,negative,MISS,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[-1.9176162  3.4513416 -1.5123922],[0.00460535 0.9884884  0.00690636]
48,neutral,negative,MISS,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[ 1.0323684  3.2519605 -4.079646 ],[9.7947024e-02 9.0146291e-01 5.9002644e-04]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 4.022616   -0.03566989 -2.8865724 ],[9.8205078e-01 1.6968476e-02 9.8064449e-04]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 8.915144  -5.065968  -3.0242357],[9.9999261e-01 8.4737803e-07 6.5281492e-06]
51,negative,positive,MISS,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[ 5.0738745   0.71836895 -5.0101433 ],[9.8728603e-01 1.2672755e-02 4.1210675e-05]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 8.616575 -4.163341 -3.642732],[9.9999237e-01 2.8167567e-06 4.7407530e-06]
53,negative,neutral,MISS,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[ 0.9766529  -0.7394361   0.26285952],[0.5989636  0.1076744  0.29336202]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 8.946436  -3.848478  -4.0138783],[9.9999487e-01 2.7748347e-06 2.3518251e-06]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 8.809768  -4.8162255 -3.0467136],[9.9999177e-01 1.2086556e-06 7.0923788e-06]
56,positive,negative,MISS,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[-1.6836398  0.8776214  0.8994944],[0.03677727 0.47634447 0.48687834]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 8.542604  -5.196607  -2.5655258],[9.99983907e-01 1.07926724e-06 1.49897105e-05]
58,neutral,neutral,TRUE,Stormen Pabuk dræber to ældre og en fisker i Thailand,[-1.3962919  7.1088223 -4.599709 ],[2.0238773e-04 9.9978942e-01 8.2216302e-06]
59,positive,positive,TRUE,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-5.363651  -1.6001482  6.206793 ],[9.4371126e-06 4.0673147e-04 9.9958378e-01]
60,neutral,positive,MISS,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[-1.1682974  3.2569306 -2.1703682],[0.0117787  0.9838971  0.00432418]
61,neutral,negative,MISS,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[ 0.97686213  5.2797837  -5.7711005 ],[1.3348174e-02 9.8663622e-01 1.5660982e-05]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-4.318281 -3.699911  6.864354],[1.3913165e-05 2.5821453e-05 9.9996030e-01]
63,positive,positive,TRUE,Lækre detaljer i brilleetuier og pudseklude 😍,[-5.140233  -1.727687   5.9463067],[1.5309759e-05 4.6453509e-04 9.9952018e-01]
64,neutral,positive,MISS,Enig. En true detective podcast. det er lige dig ? :),[-2.1052427  4.610697  -2.1544976],[0.00120859 0.99764097 0.0011505 ]
65,positive,negative,MISS,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[-3.0789962 -5.319042   7.485779 ],[2.5808567e-05 2.7474161e-06 9.9997139e-01]
66,neutral,negative,MISS,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[-0.8370419  5.6369386 -4.2494574],[1.5406157e-03 9.9840862e-01 5.0780960e-05]
67,neutral,neutral,TRUE,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[-1.5987428  5.7855945 -3.612441 ],[6.2046526e-04 9.9929667e-01 8.2828476e-05]
68,positive,neutral,MISS,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[-3.5567286 -3.671641   5.897174 ],[7.837148e-05 6.986376e-05 9.998517e-01]
69,positive,positive,TRUE,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-5.1377697 -1.6742435  6.341472 ],[1.0339047e-05 3.3011942e-04 9.9965954e-01]
70,positive,negative,MISS,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[-1.6854506 -4.5340886  5.640011 ],[6.5809733e-04 3.8119088e-05 9.9930382e-01]
71,neutral,neutral,TRUE,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[-3.2415879  6.462605  -2.9275575],[6.1018243e-05 9.9985540e-01 8.3529805e-05]
72,neutral,neutral,TRUE,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[ 0.11344017  4.1805654  -3.7475278 ],[1.6832205e-02 9.8281348e-01 3.5427793e-04]
73,positive,neutral,MISS,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[-2.573527    0.24125293  1.7235023 ],[0.01096844 0.18305779 0.80597377]
74,neutral,neutral,TRUE,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[-4.4193897   3.586901    0.42557803],[3.1970665e-04 9.5904595e-01 4.0634442e-02]
75,negative,negative,TRUE,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[ 6.2152605 -1.9870183 -3.5573266],[9.9966908e-01 2.7393765e-04 5.6973873e-05]
76,negative,negative,TRUE,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[ 5.1901236 -2.0201728 -2.847937 ],[9.9893922e-01 7.3815405e-04 3.2259192e-04]
77,neutral,neutral,TRUE,Jeg lukkede den faktisk ned inden et møde 😬,[-0.5096399  4.979688  -4.177431 ],[4.1131955e-03 9.9578178e-01 1.0502135e-04]
78,neutral,neutral,TRUE,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[-3.031983   1.9581238  1.3248566],[0.00442552 0.650339   0.34523547]
79,neutral,negative,MISS,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[-1.9584845  7.1906905 -4.6346107],[1.06295425e-04 9.99886394e-01 7.31623413e-06]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 5.5721884 -2.4858017 -2.537921 ],[9.993832e-01 3.163672e-04 3.003007e-04]
81,neutral,negative,MISS,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[-2.1560478  4.7935433 -2.3161693],[9.5732673e-04 9.9822694e-01 8.1568101e-04]
82,negative,negative,TRUE,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[ 7.7139482 -4.34062   -2.8249593],[9.9996769e-01 5.8177288e-06 2.6484782e-05]
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 7.087247  -3.8435326 -2.7732172],[9.9992990e-01 1.7897499e-05 5.2194460e-05]
84,neutral,neutral,TRUE,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[-3.614317   4.7137465 -1.2161063],[2.4094059e-04 9.9710792e-01 2.6511832e-03]
85,neutral,negative,MISS,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[-2.815991    3.5965476  -0.65162385],[0.00161512 0.9843187  0.01406625]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-5.5345917  6.6839085 -0.8973081],[4.9357063e-06 9.9948537e-01 5.0967792e-04]
87,neutral,negative,MISS,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[ 2.9551556  3.2596292 -5.509866 ],[4.244263e-01 5.754843e-01 8.943142e-05]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-2.6347437  8.109115  -4.704472 ],[2.157700e-05 9.999757e-01 2.723449e-06]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[-0.36324286  7.077583   -6.1003714 ],[5.8645540e-04 9.9941170e-01 1.8907401e-06]
90,positive,neutral,MISS,"Nej, det gør der ikke. Se evt. her: :)",[-5.6879272  1.8894591  3.7678564],[6.7859197e-05 1.3256410e-01 8.6736804e-01]
91,negative,negative,TRUE,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 6.2582245 -0.8296785 -4.810464 ],[9.9914992e-01 8.3443691e-04 1.5579746e-05]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-4.951376   7.8935437 -2.5539932],[2.6394214e-06 9.9996841e-01 2.9018760e-05]
93,neutral,positive,MISS,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-3.5761943  6.2943654 -2.595376 ],[5.1664014e-05 9.9981064e-01 1.3776912e-04]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-4.290033 -4.829946  8.152387],[3.947511e-06 2.300605e-06 9.999938e-01]
95,neutral,neutral,TRUE,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[-3.0315933  7.8514442 -4.3465424],[1.8773555e-05 9.9997628e-01 5.0404747e-06]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 3.5168054  2.3802154 -5.0284247],[7.5694162e-01 2.4291122e-01 1.4720284e-04]
97,positive,positive,TRUE,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[-5.0545263 -2.3585432  6.075119 ],[1.4667485e-05 2.1737329e-04 9.9976796e-01]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[-4.4478836  6.609056  -1.5198352],[1.5772372e-05 9.9968946e-01 2.9480347e-04]
99,positive,positive,TRUE,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-5.850317   1.3556178  3.3787594],[8.6673659e-05 1.1678441e-01 8.8312888e-01]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-4.186421  -4.5003705  7.782462 ],[6.3383350e-06 4.6305076e-06 9.9998903e-01]
101,negative,neutral,MISS,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 3.1560678  2.8642957 -4.8455024],[5.7232016e-01 4.2748809e-01 1.9169090e-04]
102,positive,positive,TRUE,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-3.677939  -5.064985   7.5698113],[1.3036381e-05 3.2566468e-06 9.9998367e-01]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 6.3925276 -3.6181738 -2.515822 ],[9.9981982e-01 4.4908593e-05 1.3523044e-04]
104,positive,neutral,MISS,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-6.207822  -2.4620717  7.583108 ],[1.0248398e-06 4.3392505e-05 9.9995553e-01]
105,neutral,negative,MISS,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[-1.0276098  5.695145  -4.291497 ],[1.2017176e-03 9.9875236e-01 4.5953009e-05]
106,negative,neutral,MISS,"forskerzonen: RT @USER: Ja, det er vildt, så stort universet er: Et lysår = ca. 9.400 mia. km. Det sorte hul i Messier 87('en nær galakse') = 55 mio. lysår væk. Det svarer altså til en afstand på 9.400 mia x 55 mio. km = 522.000.000.000 mia. km (Til …",[ 3.6111586  1.000389  -4.026088 ],[9.3113321e-01 6.8417773e-02 4.4894958e-04]
