,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
11,neutral,positive,MISS,"Ny opgørelse viser, at det i høj grad er TV 2-kanalerne, der har skruet op for produktionen af ny dansk tv-fiktion #dkmedier",[-3.3536153  6.736414  -3.147151 ],[4.1487379e-05 9.9990749e-01 5.1001403e-05]
12,negative,negative,TRUE,"tbh Jeg antager altid, at de fleste lande uden af Europa er farlige, for folk som mig. Det er mere sikker, end at antage det modsatte.",[ 5.4941025  -0.15948279 -4.861966  ],[9.9647576e-01 3.4925754e-03 3.1687159e-05]
13,negative,negative,TRUE,"Det fortæller jo alt, DF byder nazilignende tilstande velkommen i folketinget.

Håber ikke at det overrasker nogen.

#dkpol",[ 4.747863  -2.2450197 -2.3200073],[9.9823272e-01 9.1677223e-04 8.5054018e-04]
14,negative,neutral,MISS,"pinen er udsat til imorgen, det er en større omgang jeg er igennem.",[ 3.2029965  -2.9655967   0.09384208],[0.9553537  0.00200068 0.04264573]
15,positive,positive,TRUE,"Sikkert nok, og du har ret i, at der ""altid"" er mange Brøndby-folk med i Odense. Men den fine kulisse i dag skyldes også et pænt Odense-fremmøde.",[-3.2885807 -4.4741106  6.8620296],[3.9050261e-05 1.1933145e-05 9.9994898e-01]
16,negative,negative,TRUE,"Ligesom meget andet i livet så er der vel sagtens både gode, dårlige, indholdsrige, og uinteressante pressemøder - men I journalister bliver vel betalt for det ... Det er jeres arbejde eller ??",[ 5.9479604 -3.2284725 -1.7058105],[9.9942267e-01 1.0338919e-04 4.7397855e-04]
17,neutral,neutral,TRUE,Blågårdsgade 2. Look for Sasaa at Facebook,[-4.9694524  3.342393   1.8054597],[2.0208451e-04 8.2285213e-01 1.7694578e-01]
18,neutral,positive,MISS,"DAT fejrer 30 år med fly Det er i dag 30 år siden, at Kirsten og Jesper Rungholm lettede med deres første fly. I dag råder de over 22 fly og har mere end 500 ansatte.",[-2.7663057  4.841723  -1.9856957],[4.956665e-04 9.984224e-01 1.081942e-03]
19,positive,positive,TRUE,"Sommerferien går til Montenegro. Er du sådan én, der har gode tips til det land, så vil jeg herre mega gerne have dem ☺️",[-5.054704  -2.8234339  6.9935975],[5.8541368e-06 5.4511867e-05 9.9993968e-01]
20,neutral,neutral,TRUE,"Og nej, det er ikke passivt.",[ 0.55082065  5.1972966  -5.4272413 ],[9.5039336e-03 9.9047196e-01 2.4080404e-05]
21,negative,negative,TRUE,"I at straffe to klubber for et problem, der veldokumenteret går på tværs af alle klubber. Det er en pop-reaktion, efter at de ikke har taget deres ansvar seriøst. Og det er problemet med DBU og især disciplinærudvalget. At de altid kun har moral, nær det er billigt og opportunt.",[ 8.328222  -4.5589814 -2.896469 ],[9.9998415e-01 2.5301827e-06 1.3340484e-05]
22,neutral,neutral,TRUE,Kræft øger risiko for andre sygdomme senere i livet,[-2.5450356  5.28844   -2.5195382],[3.9592787e-04 9.9919790e-01 4.0615280e-04]
23,neutral,negative,MISS,"Hold nu op. Dansk Folkeparti vil ikke ud af EU. Partiet ønsker bare ikke, den danske befolkning får indflydelse. Det var tydeligt i 2015, hvor partiet argumenterede for, den ønskede tilvalgsordning ikke krævede en folkeafstemning, og var imod det, befolkningen ville have gavn af.",[-1.1896808  5.164945  -3.7327304],[1.7354314e-03 9.9812812e-01 1.3645043e-04]
24,neutral,negative,MISS,"Selvom Danmark ikke er længere er med i det europæiske politisamarbejde, Europol, så bruger politiet Europols forbryder-database (EIS) som aldrig før. #dkpol",[-3.030855   7.4507737 -4.087788 ],[2.8045952e-05 9.9996221e-01 9.7465263e-06]
25,negative,negative,TRUE,"Hvis der er en embedsmand i statsministeriet, som pt . ikke har travlt med at føre valgkamp for V - kan du så ikke vise vores statsminister Ordensbekendtgørelsen? #dkpol",[ 7.069312   -0.47515038 -5.5215125 ],[9.9946779e-01 5.2874989e-04 3.4012876e-06]
26,neutral,neutral,TRUE,"Milos.. Der er en himmelvid forskel på at bruge en sexuel orientering som skældsord, og et erhverv, uanset om det er luder/bilsælger/bankmand eller håndværker. Du kan skifte erhverv, det er umiddelbart nok sværere at sexualitet. Læs tipsbladets artikel om",[-0.5272825  4.4308906 -3.2365937],[6.9734976e-03 9.9256223e-01 4.6431384e-04]
27,negative,negative,TRUE,"Det er jo nemt nok at mene noget drastisk, når man tilhører en gruppe, som ikke ryger og ellers har fint råd til at betale 90 kr. for en pakke.",[ 4.4689217  1.4301863 -5.0607486],[9.5422745e-01 4.5703128e-02 6.9337555e-05]
28,neutral,negative,MISS,"RT @USER: Du mener: Hvem bliver nummer tre ?

Først var det skolelærerne...",[ 1.4400682  5.239186  -5.7787375],[2.1899814e-02 9.7808415e-01 1.6045487e-05]
29,negative,neutral,MISS,"Mediernes rolle skal forklares forfra, skriver som kommentar til ""På sin vis er der tale om ytringsfrihed på speed. Men hvis de forpligtede, uafhængige medier samtidig svækkes, får vi et demokratisk problem"" #dkmedier",[ 8.322463  -4.5501056 -2.6551266],[9.9998033e-01 2.5674747e-06 1.7079881e-05]
30,neutral,positive,MISS,"Ved du overhovedet hvad det ord betyder?

Jeg er fuldstændig enig med @USER. Danmark har brug for en ny retning!",[ 0.14718467  2.0458994  -2.0057495 ],[0.12831289 0.85678446 0.01490262]
31,neutral,negative,MISS,Der er noget skrivere har misforstået. Han skriver en nedsænkning vil give 7000 yderlige pladser og det er AGFS ønske. AGF har ikke noget ønske om at øge kapaciteten til 27000 #ultratwitteragf,[ 1.567192   2.9750102 -3.8373895],[0.19640483 0.8027121  0.00088302]
32,negative,negative,TRUE,"Jeg finder det mere problematisk, at de antager den yngre generation ikke kender Michael Laudrup. Historielærer møgunger!!",[ 5.804414  -1.8677638 -3.3105032],[9.99424696e-01 4.65335062e-04 1.09949186e-04]
33,neutral,negative,MISS,"Hvorfor gør #dkpol ikke noget mere for at få flere elbiler på vejene, ladestandere sat op....",[ 1.9193414  3.7972226 -5.2499776],[1.3261889e-01 8.6727893e-01 1.0209622e-04]
34,positive,positive,TRUE,"Konkurrencestater kommer i forskellige varianter, og det samme gælder for den danske konkurrencestat 🇩🇰. Nysgerrig? Køb 'Konkurrencestatsministeren' her: #dkpol #dkøko",[-3.3286693 -4.57617    7.1097684],[2.9283830e-05 8.4109552e-06 9.9996233e-01]
35,positive,neutral,MISS,"Jo jo, men de kan jo ikke bruges som en overvældende del af holdets succes. De har ydet på visse områder, men har vel ikke været kæmpe profiler.",[-1.5052302  -0.64529437  1.7522956 ],[0.03407367 0.0805164  0.88541   ]
36,neutral,positive,MISS,Viacom letter på aftale med AT&amp;T og topper S&amp;P 500-indekset,[-4.064794   6.953632  -3.0686612],[1.6395777e-05 9.9993920e-01 4.4396325e-05]
37,positive,positive,TRUE,Det er flot! Træning er heller ikke en særligt stor del af vægttab. Du kan ikke træne dig ud af dårlige spisevaner du skal spise dig ud af dem. Træning er selvfølgelig godt for en masse andre ting så det er helt fint at træne (eller ej).,[-4.7750893 -1.6930174  5.4167275],[3.744376e-05 8.164056e-04 9.991461e-01]
38,neutral,neutral,TRUE,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → #angst #stress #denmark,[-3.8710306  6.1204705 -2.2240784],[4.5774461e-05 9.9971658e-01 2.3762122e-04]
39,positive,neutral,MISS,Det er Robsons store udfordring. Han er dog ret bredt anerkendt som en af de største engelske spillere,[-4.6755047 -2.2345643  6.4268336],[1.5074183e-05 1.7310951e-04 9.9981183e-01]
40,negative,negative,TRUE,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[ 6.2570896  -5.201646   -0.54218245],[9.9887604e-01 1.0544986e-05 1.1133335e-03]
41,neutral,neutral,TRUE,"Det er Torsdag og dermed Premier League i Dart, med runder igen før finalen strammer det til nu.
Se forslag på facebook side",[ 0.15371095  2.619706   -2.5095963 ],[0.07785184 0.9167205  0.00542762]
42,neutral,neutral,TRUE,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-5.293211    3.9537225   0.90705323],[9.2025250e-05 9.5455062e-01 4.5357317e-02]
43,negative,negative,TRUE,Det vil sige at laveste fællesnævner hermed er dem det laver balladen.,[ 5.325001    0.67859125 -4.9112353 ],[9.9046004e-01 9.5044496e-03 3.5505520e-05]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 3.7010853 -7.00586    3.0551682],[6.5608013e-01 1.4688911e-05 3.4390512e-01]
45,negative,negative,TRUE,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[ 6.3498816  -5.604007   -0.51806766],[9.9895406e-01 6.4274386e-06 1.0395204e-03]
46,neutral,neutral,TRUE,"Hvad sker der med i dag, kan ikke komme ind??",[ 1.2371395  4.7457924 -5.3427477],[2.9065853e-02 9.7089368e-01 4.0343577e-05]
47,neutral,negative,MISS,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[ 0.87324923  1.8609943  -2.470575  ],[0.2687829  0.72172856 0.00948849]
48,negative,negative,TRUE,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[ 3.1464326  1.2013553 -4.093398 ],[8.7436008e-01 1.2501265e-01 6.2729482e-04]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 5.9713774 -2.0241356 -2.8409705],[9.9951434e-01 3.3680760e-04 1.4881104e-04]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 8.589935  -5.2274117 -2.609932 ],[9.9998534e-01 9.9815099e-07 1.3675812e-05]
51,negative,positive,MISS,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[ 6.457014  -0.5693445 -5.1209044],[9.991033e-01 8.873636e-04 9.362333e-06]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 8.378679  -4.4485183 -3.2197828],[9.9998808e-01 2.6866649e-06 9.1800857e-06]
53,positive,neutral,MISS,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[-0.03213738 -2.9661994   3.2365043 ],[0.03659143 0.00194595 0.9614627 ]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 8.659092  -4.0372615 -3.6825237],[9.9999249e-01 3.0622475e-06 4.3661753e-06]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 8.488551  -4.9890237 -2.6280327],[9.9998367e-01 1.4020269e-06 1.4863527e-05]
56,positive,negative,MISS,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[-0.07298626 -1.397096    1.4782442 ],[0.16713156 0.04446363 0.78840476]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 8.291894  -5.182048  -2.4555542],[9.9997711e-01 1.4071212e-06 2.1499714e-05]
58,neutral,neutral,TRUE,Stormen Pabuk dræber to ældre og en fisker i Thailand,[-0.0746335  6.148937  -4.947786 ],[1.9782034e-03 9.9800664e-01 1.5131696e-05]
59,positive,positive,TRUE,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-4.8087425   0.23807405  4.1628985 ],[1.2448576e-04 1.9360851e-02 9.8051471e-01]
60,neutral,positive,MISS,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[ 1.5214646  2.0773702 -3.334183 ],[0.36346406 0.63370657 0.00282931]
61,negative,negative,TRUE,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[ 3.7365558  2.7121575 -5.8590055],[7.3579162e-01 2.6415834e-01 5.0055940e-05]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-3.2392728 -2.3224087  4.5563636],[4.109348e-04 1.027926e-03 9.985612e-01]
63,positive,positive,TRUE,Lækre detaljer i brilleetuier og pudseklude 😍,[-4.2866673 -1.6230543  5.182663 ],[7.7091798e-05 1.1061151e-03 9.9881685e-01]
64,neutral,positive,MISS,Enig. En true detective podcast. det er lige dig ? :),[ 0.46017373  3.5082622  -3.5452616 ],[4.5262717e-02 9.5391268e-01 8.2452164e-04]
65,positive,negative,MISS,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[ 0.24931838 -6.203036    5.6136584 ],[4.6587097e-03 7.3458782e-06 9.9533397e-01]
66,neutral,negative,MISS,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[ 0.19446056  4.817279   -4.379148  ],[9.7284941e-03 9.9017102e-01 1.0040445e-04]
67,neutral,neutral,TRUE,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[ 0.9857236  3.6148944 -4.053917 ],[6.7255154e-02 9.3230921e-01 4.3554953e-04]
68,positive,neutral,MISS,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[-2.7358155 -3.6305528  5.1852164],[3.6284194e-04 1.4829893e-04 9.9948883e-01]
69,positive,positive,TRUE,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-3.0444891 -1.9945058  4.892384 ],[3.5683007e-04 1.0196789e-03 9.9862349e-01]
70,positive,negative,MISS,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[-0.5370198 -4.0866017  4.193391 ],[8.7434892e-03 2.5125843e-04 9.9100530e-01]
71,neutral,neutral,TRUE,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[-1.446805   5.1330905 -3.2530134],[1.385755e-03 9.983866e-01 2.276461e-04]
72,negative,neutral,MISS,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[ 1.7345889  1.4666245 -2.7634797],[0.5630423  0.43069082 0.00626693]
73,positive,neutral,MISS,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[-1.2865691  -0.02546592  0.8527593 ],[0.07678696 0.27100518 0.6522078 ]
74,neutral,neutral,TRUE,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[-3.438156   3.7102232 -0.6144702],[7.7526498e-04 9.8617017e-01 1.3054538e-02]
75,negative,negative,TRUE,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[ 6.529112  -2.486843  -3.4790006],[9.99833465e-01 1.21436206e-04 4.50256412e-05]
76,negative,negative,TRUE,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[ 6.2399454 -3.212356  -2.7086926],[9.9979156e-01 7.8492340e-05 1.2988692e-04]
77,neutral,neutral,TRUE,Jeg lukkede den faktisk ned inden et møde 😬,[ 2.602502   2.9325113 -4.993054 ],[4.1815045e-01 5.8163929e-01 2.1019603e-04]
78,neutral,neutral,TRUE,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[-0.39815027  1.840873   -0.68344575],[0.08979924 0.84269047 0.06751036]
79,neutral,negative,MISS,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[-0.7301729  6.4397087 -5.02451  ],[7.6881406e-04 9.9922073e-01 1.0490949e-05]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 6.147816  -2.873526  -2.7108264],[9.9973720e-01 1.2077212e-04 1.4211053e-04]
81,neutral,negative,MISS,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[-1.5503287  4.1237583 -2.2215972],[0.00341608 0.99483806 0.00174582]
82,negative,negative,TRUE,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[ 7.4320216 -4.4356155 -2.5667033],[9.9994755e-01 7.0133851e-06 4.5455472e-05]
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 7.0229626 -4.0834384 -2.5229037],[9.99913454e-01 1.50145925e-05 7.14900307e-05]
84,neutral,neutral,TRUE,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[-1.398985   4.1454763 -2.717377 ],[0.00388978 0.9950695  0.00104077]
85,neutral,negative,MISS,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[-1.4381115  3.1464856 -1.5351088],[0.01001289 0.9808998  0.00908728]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-3.9731288  5.0863185 -0.8689763],[1.1597314e-04 9.9729902e-01 2.5850788e-03]
87,negative,negative,TRUE,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[ 3.718499   2.2008564 -5.255709 ],[8.2010591e-01 1.7979027e-01 1.0385346e-04]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-1.4193045  7.1327066 -4.8283925],[1.9311764e-04 9.9980050e-01 6.3866596e-06]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[ 3.367531   3.8929825 -6.5070333],[3.7157130e-01 6.2840962e-01 1.9123761e-05]
90,neutral,neutral,TRUE,"Nej, det gør der ikke. Se evt. her: :)",[-4.541041   2.6253505  2.184675 ],[4.6954292e-04 6.0813427e-01 3.9139616e-01]
91,negative,negative,TRUE,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 6.07304    -0.99892485 -4.5427656 ],[9.991277e-01 8.478241e-04 2.450390e-05]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-3.8826687  7.744914  -3.30865  ],[8.9164969e-06 9.9997520e-01 1.5830234e-05]
93,neutral,positive,MISS,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-2.516676   5.6047673 -2.984608 ],[2.9695622e-04 9.9951708e-01 1.8598240e-04]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-3.9266102 -4.8209743  7.952518 ],[6.9335529e-06 2.8349039e-06 9.9999022e-01]
95,neutral,neutral,TRUE,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[-1.5944532  7.0743723 -4.875971 ],[1.7183025e-04 9.9982172e-01 6.4558653e-06]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 3.9116647  2.1133459 -5.123944 ],[8.5785651e-01 1.4204131e-01 1.0216445e-04]
97,positive,positive,TRUE,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[-3.7876918 -2.1867518  4.8334956],[1.800528e-04 8.926458e-04 9.989273e-01]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[-3.177323   5.8905344 -2.079128 ],[1.1526016e-04 9.9953914e-01 3.4563625e-04]
99,neutral,positive,MISS,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-5.050064   2.8797407  1.3810697],[2.9405174e-04 8.1713575e-01 1.8257011e-01]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-3.6356392 -4.4677663  7.3512197],[1.6922226e-05 7.3632418e-06 9.9997568e-01]
101,negative,neutral,MISS,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 3.662474   2.2591994 -4.8234954],[8.0257010e-01 1.9726433e-01 1.6560491e-04]
102,positive,positive,TRUE,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-2.983954  -4.951103   6.9284835],[4.955170e-05 6.930049e-06 9.999435e-01]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 7.1723413 -3.9751525 -2.7780385],[9.9993789e-01 1.4410471e-05 4.7706526e-05]
104,positive,neutral,MISS,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-5.941969  -2.2634892  7.3112497],[1.7545647e-06 6.9456451e-05 9.9992883e-01]
105,neutral,negative,MISS,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[ 0.31205955  4.6215496  -4.5007987 ],[1.3260723e-02 9.8663157e-01 1.0773809e-04]
