,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
22,neutral,neutral,TRUE,Kræft øger risiko for andre sygdomme senere i livet,[-0.9248269  2.362462  -1.2111825],[0.03506166 0.9386073  0.02633115]
23,neutral,negative,MISS,"Hold nu op. Dansk Folkeparti vil ikke ud af EU. Partiet ønsker bare ikke, den danske befolkning får indflydelse. Det var tydeligt i 2015, hvor partiet argumenterede for, den ønskede tilvalgsordning ikke krævede en folkeafstemning, og var imod det, befolkningen ville have gavn af.",[-0.13435248  1.2032756  -0.7877425 ],[0.1876076  0.71478415 0.0976083 ]
24,neutral,negative,MISS,"Selvom Danmark ikke er længere er med i det europæiske politisamarbejde, Europol, så bruger politiet Europols forbryder-database (EIS) som aldrig før. #dkpol",[-1.001751   2.9755542 -1.4025038],[0.01816767 0.9696633  0.01216899]
25,negative,negative,TRUE,"Hvis der er en embedsmand i statsministeriet, som pt . ikke har travlt med at føre valgkamp for V - kan du så ikke vise vores statsminister Ordensbekendtgørelsen? #dkpol",[ 4.087583  -0.1281628 -3.5535443],[9.8498720e-01 1.4539699e-02 4.7307616e-04]
26,negative,neutral,MISS,"Milos.. Der er en himmelvid forskel på at bruge en sexuel orientering som skældsord, og et erhverv, uanset om det er luder/bilsælger/bankmand eller håndværker. Du kan skifte erhverv, det er umiddelbart nok sværere at sexualitet. Læs tipsbladets artikel om",[ 1.5289509  1.1480106 -1.6538516],[0.57981503 0.3961405  0.0240445 ]
27,negative,negative,TRUE,"Det er jo nemt nok at mene noget drastisk, når man tilhører en gruppe, som ikke ryger og ellers har fint råd til at betale 90 kr. for en pakke.",[ 3.882141   -0.77660775 -2.7015116 ],[0.98925555 0.00937648 0.00136793]
28,neutral,negative,MISS,"RT @USER: Du mener: Hvem bliver nummer tre ?

Først var det skolelærerne...",[ 0.96189636  2.456231   -2.4954238 ],[0.18221956 0.8120379  0.00574249]
29,negative,neutral,MISS,"Mediernes rolle skal forklares forfra, skriver som kommentar til ""På sin vis er der tale om ytringsfrihed på speed. Men hvis de forpligtede, uafhængige medier samtidig svækkes, får vi et demokratisk problem"" #dkmedier",[ 3.6398823 -1.7338682 -1.2804601],[0.9882073  0.00458203 0.00721058]
30,positive,positive,TRUE,"Ved du overhovedet hvad det ord betyder?

Jeg er fuldstændig enig med @USER. Danmark har brug for en ny retning!",[-0.38377824 -0.5685528   0.89139956],[0.18482137 0.15364048 0.6615381 ]
31,negative,negative,TRUE,Der er noget skrivere har misforstået. Han skriver en nedsænkning vil give 7000 yderlige pladser og det er AGFS ønske. AGF har ikke noget ønske om at øge kapaciteten til 27000 #ultratwitteragf,[ 3.1937253 -0.123844  -2.4066527],[0.9615965  0.03484904 0.00355451]
32,negative,negative,TRUE,"Jeg finder det mere problematisk, at de antager den yngre generation ikke kender Michael Laudrup. Historielærer møgunger!!",[ 1.0935087   0.5695524  -0.87348497],[0.5773506  0.3418915  0.08075792]
33,neutral,negative,MISS,"Hvorfor gør #dkpol ikke noget mere for at få flere elbiler på vejene, ladestandere sat op....",[ 1.9669149  2.1584182 -3.1364262],[0.45103043 0.5462289  0.00274065]
34,positive,positive,TRUE,"Konkurrencestater kommer i forskellige varianter, og det samme gælder for den danske konkurrencestat 🇩🇰. Nysgerrig? Køb 'Konkurrencestatsministeren' her: #dkpol #dkøko",[-3.3210425   0.74269617  2.633403  ],[0.00224894 0.13086891 0.86688215]
35,neutral,neutral,TRUE,"Jo jo, men de kan jo ikke bruges som en overvældende del af holdets succes. De har ydet på visse områder, men har vel ikke været kæmpe profiler.",[-0.07405759  1.0793462  -0.7952992 ],[0.21481773 0.680749   0.10443327]
36,neutral,positive,MISS,Viacom letter på aftale med AT&amp;T og topper S&amp;P 500-indekset,[-2.1398401   2.5511463  -0.42564458],[0.00865704 0.9432771  0.04806572]
37,positive,positive,TRUE,Det er flot! Træning er heller ikke en særligt stor del af vægttab. Du kan ikke træne dig ud af dårlige spisevaner du skal spise dig ud af dem. Træning er selvfølgelig godt for en masse andre ting så det er helt fint at træne (eller ej).,[-3.0120795 -0.9022821  3.2966483],[0.00179021 0.01476313 0.98344666]
38,positive,neutral,MISS,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → #angst #stress #denmark,[-2.7912147  1.0467703  1.6075977],[0.00776482 0.36053464 0.6317005 ]
39,positive,neutral,MISS,Det er Robsons store udfordring. Han er dog ret bredt anerkendt som en af de største engelske spillere,[-3.0829527  1.5063109  1.9518135],[0.00395123 0.38888797 0.6071608 ]
40,negative,negative,TRUE,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[ 3.4530194 -1.5228356 -1.5208062],[0.98636913 0.00680853 0.00682236]
41,neutral,neutral,TRUE,"Det er Torsdag og dermed Premier League i Dart, med runder igen før finalen strammer det til nu.
Se forslag på facebook side",[-1.4143968   1.6902021   0.14103968],[0.03566661 0.79537517 0.16895825]
42,positive,neutral,MISS,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-2.9384902  1.4575034  1.6239393],[0.00561984 0.45591018 0.53847   ]
43,negative,negative,TRUE,Det vil sige at laveste fællesnævner hermed er dem det laver balladen.,[ 2.0999086  1.1327386 -2.7827623],[0.7205992 0.2739411 0.0054598]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 2.615452  -3.0618396  0.084477 ],[0.9233574  0.00316048 0.07348207]
45,negative,negative,TRUE,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[ 1.2695191  -1.8750204   0.29715362],[0.703594   0.03031559 0.2660904 ]
46,neutral,neutral,TRUE,"Hvad sker der med i dag, kan ikke komme ind??",[ 1.1729693  2.7527626 -2.8433733],[0.17030056 0.8266308  0.0030686 ]
47,neutral,negative,MISS,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[-0.81169784  1.1340628  -0.26498383],[0.10281169 0.7195743  0.17761408]
48,negative,negative,TRUE,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[ 1.6328202   0.48492536 -2.2343905 ],[0.7472609  0.23710892 0.01563018]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 3.5681965 -1.1951973 -1.8955687],[0.987387   0.00842892 0.00418412]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 4.8740306 -2.661892  -2.1531432],[9.9858105e-01 5.3281168e-04 8.8617700e-04]
51,negative,positive,MISS,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[ 1.8207886  0.7710459 -2.255325 ],[0.73152834 0.25605527 0.01241645]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 3.9676528 -1.1238977 -2.3580353],[0.9921244  0.00610006 0.00177564]
53,positive,neutral,MISS,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[ 0.6874901 -1.955965   1.2285869],[0.3585508  0.02549838 0.6159508 ]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 5.4182873 -2.5989137 -2.5664818],[9.9933016e-01 3.2952099e-04 3.4038303e-04]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 5.057928  -2.4997492 -2.309365 ],[9.988476e-01 5.214849e-04 6.308475e-04]
56,neutral,negative,MISS,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[-0.70633346  1.1128308   0.17745401],[0.10431063 0.6432526  0.25243676]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 5.249907  -2.5303645 -2.2781162],[9.990452e-01 4.174997e-04 5.372868e-04]
58,neutral,neutral,TRUE,Stormen Pabuk dræber to ældre og en fisker i Thailand,[-0.68072045  3.698576   -2.054982  ],[0.01234036 0.98453724 0.00312244]
59,positive,positive,TRUE,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-3.0306447   0.09875499  3.0129554 ],[0.00224584 0.05134047 0.9464137 ]
60,neutral,positive,MISS,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[ 0.06233852  1.0468246  -1.2214023 ],[0.2529446  0.67699    0.07006544]
61,neutral,negative,MISS,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[ 1.0701934  1.7481672 -2.4509876],[0.33339483 0.65674853 0.00985665]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-1.6690159  -0.86851084  2.7794147 ],[0.0112715  0.02509786 0.9636306 ]
63,positive,positive,TRUE,Lækre detaljer i brilleetuier og pudseklude 😍,[-2.6155164  -0.11958446  2.6380227 ],[0.00489297 0.05936655 0.9357404 ]
64,neutral,positive,MISS,Enig. En true detective podcast. det er lige dig ? :),[-0.2503106  1.4039077 -0.8720905],[0.1477983  0.7728358  0.07936587]
65,positive,negative,MISS,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[-1.1125526 -2.1092691  2.7625525],[0.02017885 0.0074478  0.9723734 ]
66,neutral,negative,MISS,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[ 0.4060573  1.6603678 -1.6548398],[0.21585402 0.75665915 0.02748679]
67,neutral,neutral,TRUE,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[-0.07512423  1.7586472  -1.1960268 ],[0.1318665  0.8251469  0.04298656]
68,positive,neutral,MISS,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[-1.6053643 -0.8547651  1.6887194],[0.03325466 0.07044231 0.89630306]
69,positive,positive,TRUE,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-1.5659949   0.04724245  1.6142007 ],[0.03325519 0.16690892 0.79983586]
70,positive,negative,MISS,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[-1.3121201 -1.5163404  2.089147 ],[0.03142937 0.02562382 0.94294685]
71,neutral,neutral,TRUE,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[-0.2216878   0.4074034  -0.06498241],[0.24718481 0.4636952  0.28911993]
72,negative,neutral,MISS,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[ 2.5813313  0.4949719 -2.3231406],[0.8837423  0.10970623 0.0065515 ]
73,neutral,neutral,TRUE,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[-0.8959167   0.46092558  0.12402359],[0.13060051 0.50724053 0.362159  ]
74,positive,neutral,MISS,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[-0.8683281  -0.01869623  0.5302142 ],[0.1353532  0.3165621  0.54808474]
75,negative,negative,TRUE,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[ 2.723708  -0.5334002 -1.8265817],[0.953231   0.03669898 0.01007007]
76,negative,negative,TRUE,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[ 1.9950185 -0.5199894 -1.2783384],[0.89386165 0.07227968 0.03385863]
77,neutral,neutral,TRUE,Jeg lukkede den faktisk ned inden et møde 😬,[-0.13568085  2.670988   -2.020849  ],[0.05647648 0.93495023 0.00857333]
78,negative,neutral,MISS,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[ 1.9808582   0.67563736 -1.5753641 ],[0.76943254 0.2086029  0.02196457]
79,neutral,negative,MISS,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 1.3363427  1.9773182 -2.463083 ],[0.34238186 0.6499544  0.00766375]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 4.4183764 -1.3886216 -2.5787938],[9.9609441e-01 2.9946992e-03 9.1089430e-04]
81,neutral,negative,MISS,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[-0.20948774  1.7855943  -0.96555376],[0.11334891 0.8334327  0.05321842]
82,negative,negative,TRUE,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[ 2.7821655  -0.24735145 -1.721126  ],[0.94392025 0.04562815 0.01045155]
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 1.2530384  -2.0442324   0.44288617],[0.6748666  0.02495924 0.30017415]
84,negative,neutral,MISS,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[ 1.7023537  0.3023695 -1.9639617],[0.7860576  0.19384247 0.02009989]
85,neutral,negative,MISS,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[-1.3483357   1.4749581   0.35169804],[0.04290679 0.7222157  0.23487744]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-1.5464007   2.8761344  -0.97459817],[0.01161728 0.9678031  0.02057951]
87,negative,negative,TRUE,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[ 1.1949397   0.54823744 -1.5378189 ],[0.629402   0.32966197 0.04093608]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-0.18281761  3.6132145  -3.0055468 ],[0.02193771 0.97675824 0.00130405]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[ 1.5799977  2.0635223 -2.8511918],[0.37969673 0.61578476 0.00451852]
90,positive,neutral,MISS,"Nej, det gør der ikke. Se evt. her: :)",[-3.046559   -0.60963327  3.5868285 ],[0.00129451 0.01480643 0.98389906]
91,negative,negative,TRUE,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 2.3736532 -1.4717966 -1.1319033],[0.9511067  0.0203316  0.02856179]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-3.4204183   3.699241    0.10561962],[7.8677060e-04 9.7247159e-01 2.6741577e-02]
93,neutral,positive,MISS,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-2.364857   3.328774  -0.7367862],[0.00329963 0.97989196 0.01680845]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-3.205368  -2.1645992  4.762582 ],[3.4592926e-04 9.7946171e-04 9.9867463e-01]
95,neutral,neutral,TRUE,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[ 0.49139524  2.4794807  -2.4415593 ],[0.11969194 0.8739357  0.00637234]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 1.6701045  0.3922675 -1.7201927],[0.76199883 0.21232283 0.02567834]
97,positive,positive,TRUE,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[-3.1240118  -0.06323922  2.764869  ],[0.00260862 0.0556784  0.941713  ]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[-1.6830794  2.372591   0.3928039],[0.01499353 0.8654843  0.11952221]
99,positive,positive,TRUE,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-3.0694475   0.88664865  1.312758  ],[0.00750372 0.39209136 0.6004049 ]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-3.3194275 -1.6407176  4.610204 ],[3.5909712e-04 1.9242717e-03 9.9771667e-01]
101,negative,neutral,MISS,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 2.6535501  1.1366873 -2.9587595],[0.81762695 0.17938662 0.00298648]
102,positive,positive,TRUE,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-3.153045  -1.2819247  3.7549481],[9.9232572e-04 6.4457217e-03 9.9256200e-01]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 3.2233744 -1.4627384 -1.7944542],[0.9844057  0.00907865 0.00651567]
104,positive,neutral,MISS,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-4.0659447 -0.0593587  4.0072923],[3.0642658e-04 1.6840868e-02 9.8285276e-01]
105,neutral,negative,MISS,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[-0.20042334  2.2981095  -1.7167171 ],[0.0747152  0.908883   0.01640178]
106,negative,neutral,MISS,"forskerzonen: RT @USER: Ja, det er vildt, så stort universet er: Et lysår = ca. 9.400 mia. km. Det sorte hul i Messier 87('en nær galakse') = 55 mio. lysår væk. Det svarer altså til en afstand på 9.400 mia x 55 mio. km = 522.000.000.000 mia. km (Til …",[ 2.579191  -0.7181357 -1.8321056],[0.9531785  0.03525036 0.01157104]
107,positive,neutral,MISS,RT @USER: Er du fra Syd- og Sønderjylland og tæt på #NotreDame lige nu? Så vil gerne tale med dig,[-3.6682754   0.52876186  2.7773159 ],[0.00143388 0.09533736 0.90322876]
108,neutral,neutral,TRUE,Københavns Lufthavn starter historisk stor udbygning til 4 mia. kr. #dkbyg #dkpol #dkbiz,[-2.491221    3.0250173   0.05859065],[0.00380949 0.9474112  0.04877933]
109,neutral,negative,MISS,"""Registreringsafgiften på biler og motorcykler skal sænkes fra 180 til 150 procent""
Den er jo allerede blevet sat til 150% ?
hvad er det her for noget fis?",[ 0.82204616  1.888217   -1.608115  ],[0.2504847  0.727467   0.02204832]
110,negative,negative,TRUE,Kan der ikke komme nogle max-grænser på hvor meget cykellygter må lyse? Jeg er træt af at få brændt sorte pletter i mit syn af blinkende LED-lygter...!,[ 2.1094036  1.2615894 -2.019808 ],[0.69230705 0.2965499  0.01114307]
