,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
13,positive,negative,MISS,"Det fortæller jo alt, DF byder nazilignende tilstande velkommen i folketinget.

Håber ikke at det overrasker nogen.

#dkpol",[-0.7253461 -2.4807882  2.6358013],[0.03333881 0.00576197 0.96089923]
14,neutral,neutral,TRUE,"pinen er udsat til imorgen, det er en større omgang jeg er igennem.",[-0.40721363  1.7796773  -0.7576139 ],[0.094234 0.839387 0.066379]
15,positive,positive,TRUE,"Sikkert nok, og du har ret i, at der ""altid"" er mange Brøndby-folk med i Odense. Men den fine kulisse i dag skyldes også et pænt Odense-fremmøde.",[-3.232272  -1.9850708  4.345978 ],[5.1028613e-04 1.7760962e-03 9.9771357e-01]
16,negative,negative,TRUE,"Ligesom meget andet i livet så er der vel sagtens både gode, dårlige, indholdsrige, og uinteressante pressemøder - men I journalister bliver vel betalt for det ... Det er jeres arbejde eller ??",[ 5.371596  -2.3577013 -2.1267693],[9.9900728e-01 4.3931653e-04 5.5343920e-04]
17,positive,neutral,MISS,Blågårdsgade 2. Look for Sasaa at Facebook,[-3.3312638  -0.24469838  3.281488  ],[0.00130305 0.02853903 0.9701579 ]
18,neutral,positive,MISS,"DAT fejrer 30 år med fly Det er i dag 30 år siden, at Kirsten og Jesper Rungholm lettede med deres første fly. I dag råder de over 22 fly og har mere end 500 ansatte.",[-3.0241406  4.0063853 -0.9718897],[8.7764673e-04 9.9228960e-01 6.8328381e-03]
19,positive,positive,TRUE,"Sommerferien går til Montenegro. Er du sådan én, der har gode tips til det land, så vil jeg herre mega gerne have dem ☺️",[-4.195618  -1.7329594  5.2093086],[8.2231338e-05 9.6506433e-04 9.9895263e-01]
20,neutral,neutral,TRUE,"Og nej, det er ikke passivt.",[-0.23562877  3.018702   -3.1855555 ],[0.03709939 0.96095866 0.00194191]
21,negative,negative,TRUE,"I at straffe to klubber for et problem, der veldokumenteret går på tværs af alle klubber. Det er en pop-reaktion, efter at de ikke har taget deres ansvar seriøst. Og det er problemet med DBU og især disciplinærudvalget. At de altid kun har moral, nær det er billigt og opportunt.",[ 6.9923444 -3.1711645 -3.0422606],[9.9991763e-01 3.8548562e-05 4.3852127e-05]
22,neutral,neutral,TRUE,Kræft øger risiko for andre sygdomme senere i livet,[-1.059244   3.5199904 -2.0215423],[0.01011922 0.9860151  0.00386569]
23,neutral,negative,MISS,"Hold nu op. Dansk Folkeparti vil ikke ud af EU. Partiet ønsker bare ikke, den danske befolkning får indflydelse. Det var tydeligt i 2015, hvor partiet argumenterede for, den ønskede tilvalgsordning ikke krævede en folkeafstemning, og var imod det, befolkningen ville have gavn af.",[-0.977479   2.911919  -1.9223984],[0.01989252 0.9723751  0.00773244]
24,neutral,negative,MISS,"Selvom Danmark ikke er længere er med i det europæiske politisamarbejde, Europol, så bruger politiet Europols forbryder-database (EIS) som aldrig før. #dkpol",[-2.9791348  5.964688  -2.5972803],[1.3049906e-04 9.9967837e-01 1.9118107e-04]
25,negative,negative,TRUE,"Hvis der er en embedsmand i statsministeriet, som pt . ikke har travlt med at føre valgkamp for V - kan du så ikke vise vores statsminister Ordensbekendtgørelsen? #dkpol",[ 6.012669   -0.31372216 -5.0033865 ],[9.9819833e-01 1.7852541e-03 1.6406068e-05]
26,neutral,neutral,TRUE,"Milos.. Der er en himmelvid forskel på at bruge en sexuel orientering som skældsord, og et erhverv, uanset om det er luder/bilsælger/bankmand eller håndværker. Du kan skifte erhverv, det er umiddelbart nok sværere at sexualitet. Læs tipsbladets artikel om",[ 1.5642303  2.6222396 -3.4437175],[0.25724694 0.7410335  0.0017196 ]
27,negative,negative,TRUE,"Det er jo nemt nok at mene noget drastisk, når man tilhører en gruppe, som ikke ryger og ellers har fint råd til at betale 90 kr. for en pakke.",[ 4.597244   0.5599371 -4.220017 ],[9.8251802e-01 1.7336462e-02 1.4556362e-04]
28,neutral,negative,MISS,"RT @USER: Du mener: Hvem bliver nummer tre ?

Først var det skolelærerne...",[ 0.51094186  4.2999334  -3.8329592 ],[2.2111775e-02 9.7760105e-01 2.8713842e-04]
29,negative,neutral,MISS,"Mediernes rolle skal forklares forfra, skriver som kommentar til ""På sin vis er der tale om ytringsfrihed på speed. Men hvis de forpligtede, uafhængige medier samtidig svækkes, får vi et demokratisk problem"" #dkmedier",[ 6.588256  -2.8793788 -2.7209818],[9.9983203e-01 7.7301112e-05 9.0568370e-05]
30,neutral,positive,MISS,"Ved du overhovedet hvad det ord betyder?

Jeg er fuldstændig enig med @USER. Danmark har brug for en ny retning!",[ 1.1420388  1.1467624 -1.9853108],[0.48814574 0.490457   0.02139729]
31,neutral,negative,MISS,Der er noget skrivere har misforstået. Han skriver en nedsænkning vil give 7000 yderlige pladser og det er AGFS ønske. AGF har ikke noget ønske om at øge kapaciteten til 27000 #ultratwitteragf,[ 1.5184294  2.71092   -3.3463602],[0.23239644 0.765811   0.00179258]
32,neutral,negative,MISS,"Jeg finder det mere problematisk, at de antager den yngre generation ikke kender Michael Laudrup. Historielærer møgunger!!",[ 1.0325414  1.4709624 -1.7605656],[0.38292345 0.5936299  0.02344666]
33,negative,negative,TRUE,"Hvorfor gør #dkpol ikke noget mere for at få flere elbiler på vejene, ladestandere sat op....",[ 2.789346   2.7212949 -4.749402 ],[5.1686406e-01 4.8286098e-01 2.7500445e-04]
34,positive,positive,TRUE,"Konkurrencestater kommer i forskellige varianter, og det samme gælder for den danske konkurrencestat 🇩🇰. Nysgerrig? Køb 'Konkurrencestatsministeren' her: #dkpol #dkøko",[-4.099281 -1.752433  5.179929],[9.3245231e-05 9.7465195e-04 9.9893206e-01]
35,neutral,neutral,TRUE,"Jo jo, men de kan jo ikke bruges som en overvældende del af holdets succes. De har ydet på visse områder, men har vel ikke været kæmpe profiler.",[-0.7944666   1.1988925  -0.49340168],[0.10318378 0.7573843  0.13943194]
36,neutral,positive,MISS,Viacom letter på aftale med AT&amp;T og topper S&amp;P 500-indekset,[-2.5841131  4.025445  -1.5923231],[0.00134075 0.99504447 0.00361474]
37,positive,positive,TRUE,Det er flot! Træning er heller ikke en særligt stor del af vægttab. Du kan ikke træne dig ud af dårlige spisevaner du skal spise dig ud af dem. Træning er selvfølgelig godt for en masse andre ting så det er helt fint at træne (eller ej).,[-3.2151368 -1.6805822  4.193632 ],[6.0385303e-04 2.8014302e-03 9.9659473e-01]
38,neutral,neutral,TRUE,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → #angst #stress #denmark,[-2.8896706   3.1123185   0.02234454],[0.00236057 0.95421946 0.04341998]
39,positive,neutral,MISS,Det er Robsons store udfordring. Han er dog ret bredt anerkendt som en af de største engelske spillere,[-3.820544  -1.0413715  4.469179 ],[2.5001011e-04 4.0265862e-03 9.9572337e-01]
40,negative,negative,TRUE,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[ 4.112436  -2.4149027 -1.4833109],[0.9948501  0.00145536 0.0036945 ]
41,positive,neutral,MISS,"Det er Torsdag og dermed Premier League i Dart, med runder igen før finalen strammer det til nu.
Se forslag på facebook side",[-2.5264685   0.84915614  1.3846726 ],[0.01246907 0.3646272  0.62290376]
42,positive,neutral,MISS,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-4.4894023  1.1643547  2.7579358],[5.9146277e-04 1.6878079e-01 8.3062780e-01]
43,neutral,negative,MISS,Det vil sige at laveste fællesnævner hermed er dem det laver balladen.,[ 1.3698292  3.2502825 -4.1138887],[1.3226409e-01 8.6718649e-01 5.4940634e-04]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 4.0242486  -4.3764277   0.33936903],[9.7530055e-01 2.1916485e-04 2.4480239e-02]
45,negative,negative,TRUE,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[ 2.001023  -1.8906434 -0.1969467],[0.8838298  0.01804012 0.09813017]
46,neutral,neutral,TRUE,"Hvad sker der med i dag, kan ikke komme ind??",[ 0.7461778  4.213167  -4.2424326],[3.0259972e-02 9.6953380e-01 2.0622562e-04]
47,neutral,negative,MISS,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[-1.0642169   1.0859822  -0.09131681],[0.08175162 0.7019658  0.21628256]
48,neutral,negative,MISS,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[ 0.3049859  4.2440996 -4.526923 ],[1.9090883e-02 9.8075688e-01 1.5217895e-04]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 3.643409   0.8515613 -3.6292202],[9.4161773e-01 5.7728544e-02 6.5375026e-04]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 7.063148  -3.760547  -2.7745724],[9.9992669e-01 1.9920355e-05 5.3394961e-05]
51,negative,positive,MISS,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[ 2.5315607  2.0043883 -4.0148363],[0.6282563  0.37084195 0.00090172]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 6.0650764 -1.7492208 -3.8222861],[9.9954551e-01 4.0373503e-04 5.0789695e-05]
53,positive,neutral,MISS,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[-2.9174984 -2.9722624  5.513453 ],[2.1792155e-04 2.0630803e-04 9.9957579e-01]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 7.2182803 -2.498249  -3.8694606],[9.9992442e-01 6.0274262e-05 1.5297572e-05]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 7.0098653 -3.638313  -2.8739543],[9.9992526e-01 2.3742286e-05 5.0989322e-05]
56,positive,negative,MISS,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[ 0.6935786 -3.0961409  2.0727644],[0.20022953 0.00452558 0.7952449 ]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 7.080345  -3.1931028 -3.2908225],[9.9993408e-01 3.4535806e-05 3.1320615e-05]
58,neutral,neutral,TRUE,Stormen Pabuk dræber to ældre og en fisker i Thailand,[ 0.78954035  4.1799393  -3.7981555 ],[3.258606e-02 9.670824e-01 3.316048e-04]
59,positive,positive,TRUE,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-3.9818683 -1.2790617  4.794346 ],[1.5398285e-04 2.2976641e-03 9.9754840e-01]
60,neutral,positive,MISS,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[ 0.71208835  2.7470984  -3.4037576 ],[0.11535832 0.8827599  0.00188174]
61,neutral,negative,MISS,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[ 0.8382579  3.4422836 -4.079634 ],[6.8845086e-02 9.3065131e-01 5.0356967e-04]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-3.0703056 -1.7634399  4.057004 ],[7.9986162e-04 2.9551492e-03 9.9624497e-01]
63,positive,positive,TRUE,Lækre detaljer i brilleetuier og pudseklude 😍,[-3.7941296 -1.3380376  4.4339275],[2.6615497e-04 3.1031424e-03 9.9663073e-01]
64,neutral,positive,MISS,Enig. En true detective podcast. det er lige dig ? :),[-0.9991677  3.2134986 -2.0138555],[0.01451402 0.9802244  0.00526156]
65,positive,negative,MISS,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[-1.5163186 -2.797587   4.474989 ],[2.4924309e-03 6.9211016e-04 9.9681550e-01]
66,neutral,negative,MISS,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[ 0.4054536  2.9609144 -3.1320496],[0.07190977 0.9259987  0.00209156]
67,negative,neutral,MISS,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[ 1.6985061  1.6955451 -2.8022747],[0.49797234 0.49650002 0.00552765]
68,positive,neutral,MISS,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[-2.2112536 -1.5281333  2.7890906],[0.00660309 0.01307442 0.98032254]
69,positive,positive,TRUE,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-1.9990579 -0.9171778  2.6997607],[0.00878985 0.025932   0.96527815]
70,positive,negative,MISS,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[ 0.09940213 -2.1781971   1.5824767 ],[0.18152103 0.01861136 0.7998676 ]
71,neutral,neutral,TRUE,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[ 0.5625758  1.1741265 -1.6302414],[0.33842215 0.62380934 0.03776855]
72,negative,neutral,MISS,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[ 3.2574925  0.8446718 -3.2440298],[0.9165369  0.08208716 0.00137586]
73,negative,neutral,MISS,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[ 0.52950335 -0.1943315  -0.7421398 ],[0.56648886 0.2746843  0.1588268 ]
74,neutral,neutral,TRUE,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[-2.0584824   0.96334434  0.5533377 ],[0.02844741 0.58399004 0.38756257]
75,negative,negative,TRUE,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[ 3.7857044  -0.02514678 -3.2741723 ],[9.7752839e-01 2.1632057e-02 8.3958375e-04]
76,negative,negative,TRUE,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[ 3.3727794   0.25737774 -3.2626348 ],[0.95632124 0.04242306 0.00125568]
77,neutral,neutral,TRUE,Jeg lukkede den faktisk ned inden et møde 😬,[ 1.0503626  3.297144  -3.923564 ],[9.5564261e-02 9.0377486e-01 6.6091662e-04]
78,neutral,neutral,TRUE,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[ 0.50648206  1.6896001  -1.3073542 ],[0.22585778 0.7373212  0.03682103]
79,neutral,negative,MISS,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 0.6966771  4.5332913 -4.002153 ],[2.1107147e-02 9.7870070e-01 1.9220008e-04]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 5.8343577 -2.3672516 -2.9059768],[9.9956602e-01 2.7409283e-04 1.5993092e-04]
81,neutral,negative,MISS,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[-0.7745105  3.3120298 -1.8541926],[0.01642757 0.9779919  0.0055805 ]
82,negative,negative,TRUE,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[ 5.8978353 -2.1519146 -3.062756 ],[9.9955267e-01 3.1903913e-04 1.2831289e-04]
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 5.401426  -2.1712317 -2.894978 ],[9.9923694e-01 5.1393127e-04 2.4922183e-04]
84,negative,neutral,MISS,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[ 1.1027313   0.21803191 -1.5550672 ],[0.67433584 0.27839163 0.04727255]
85,neutral,negative,MISS,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[-2.6509383  1.7082831  1.1434293],[0.00808758 0.63241845 0.35949397]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-0.94793165  4.2961035  -2.9830773 ],[5.247591e-03 9.940667e-01 6.856581e-04]
87,negative,negative,TRUE,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[ 3.0302374  2.1595592 -4.5441494],[7.0463175e-01 2.9500645e-01 3.6178282e-04]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[ 1.3560174  4.6703744 -5.0990443],[3.507999e-02 9.648648e-01 5.516477e-05]
89,negative,neutral,MISS,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[ 3.252556   2.4922042 -4.9112444],[6.8129790e-01 3.1850809e-01 1.9401872e-04]
90,positive,neutral,MISS,"Nej, det gør der ikke. Se evt. her: :)",[-3.9824286  -0.49167147  4.244073  ],[2.650733e-04 8.697261e-03 9.910377e-01]
91,negative,negative,TRUE,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 4.823096  -2.7870893 -1.964599 ],[9.9837959e-01 4.9457740e-04 1.1257377e-03]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-4.1804223   5.068211   -0.63236886],[9.5913128e-05 9.9657154e-01 3.3325602e-03]
93,neutral,positive,MISS,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-2.3328028  4.751199  -2.0922065],[8.368175e-04 9.980988e-01 1.064438e-03]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-3.8512938 -3.3379772  6.2993207],[3.9047995e-05 6.5242340e-05 9.9989569e-01]
95,neutral,neutral,TRUE,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[ 0.52227557  4.642102   -4.432125  ],[1.5985778e-02 9.8390144e-01 1.1273666e-04]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 2.6367722   0.86169887 -3.0357013 ],[0.8525801  0.14448762 0.00293232]
97,positive,positive,TRUE,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[-4.5231285  0.8147737  3.0577006],[4.609720e-04 9.591707e-02 9.036219e-01]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[-2.884451   5.220131  -1.0426393],[3.0148585e-04 9.9779677e-01 1.9017593e-03]
99,positive,positive,TRUE,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-4.0015073   0.42207778  2.580955  ],[0.0012396  0.10337628 0.8953842 ]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-4.0613365 -2.6500304  6.036248 ],[4.1170249e-05 1.6885193e-04 9.9979001e-01]
101,negative,neutral,MISS,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 3.562074   1.9682454 -4.528744 ],[8.3094251e-01 1.6880293e-01 2.5455008e-04]
102,positive,positive,TRUE,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-3.5771806 -1.8486553  4.103771 ],[4.6012682e-04 2.5915923e-03 9.9694830e-01]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 5.06687   -1.9549263 -2.828505 ],[9.9873704e-01 8.9109456e-04 3.7199169e-04]
104,positive,neutral,MISS,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-5.399107   -0.89329237  5.6103663 ],[1.6519203e-05 1.4956834e-03 9.9848783e-01]
105,neutral,negative,MISS,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[-0.30567142  4.1529994  -3.3459136 ],[1.1438972e-02 9.8801398e-01 5.4704951e-04]
106,negative,neutral,MISS,"forskerzonen: RT @USER: Ja, det er vildt, så stort universet er: Et lysår = ca. 9.400 mia. km. Det sorte hul i Messier 87('en nær galakse') = 55 mio. lysår væk. Det svarer altså til en afstand på 9.400 mia x 55 mio. km = 522.000.000.000 mia. km (Til …",[ 3.6303973  0.0155997 -3.2757041],[0.97283465 0.02619102 0.00097445]
107,neutral,neutral,TRUE,RT @USER: Er du fra Syd- og Sønderjylland og tæt på #NotreDame lige nu? Så vil gerne tale med dig,[-4.485338   3.1432786  1.2524414],[4.2237251e-04 8.6848390e-01 1.3109364e-01]
