,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
10,neutral,neutral,TRUE,"BPA er verdens bedste kompensationsordning. Men den kan kun fungere, hvis de borgere der ønsker det, kan overdrage deres arbejdsgiveansvar. Den ret udhules fuldstændig, når kommunerne presser adm.bidraget i bund #dkpol @USER
[LINK]",[-2.5092163  4.620759  -1.5189608],[7.9837895e-04 9.9705243e-01 2.1491738e-03]
11,neutral,positive,MISS,"Ny opgørelse viser, at det i høj grad er TV 2-kanalerne, der har skruet op for produktionen af ny dansk tv-fiktion #dkmedier",[-3.5122504  5.494438  -1.7871699],[1.2248778e-04 9.9919003e-01 6.8752083e-04]
12,negative,negative,TRUE,"tbh Jeg antager altid, at de fleste lande uden af Europa er farlige, for folk som mig. Det er mere sikker, end at antage det modsatte.",[ 1.9090263  1.206646  -2.7375152],[0.6644521  0.32917267 0.00637524]
13,negative,negative,TRUE,"Det fortæller jo alt, DF byder nazilignende tilstande velkommen i folketinget.

Håber ikke at det overrasker nogen.

#dkpol",[ 2.2127664  -2.5609949   0.28613928],[0.86648566 0.00732054 0.12619375]
14,neutral,neutral,TRUE,"pinen er udsat til imorgen, det er en større omgang jeg er igennem.",[-1.6718857  1.0629097  1.0582534],[0.03150438 0.48537523 0.4831204 ]
15,positive,positive,TRUE,"Sikkert nok, og du har ret i, at der ""altid"" er mange Brøndby-folk med i Odense. Men den fine kulisse i dag skyldes også et pænt Odense-fremmøde.",[-3.3154893 -3.3475292  5.91179  ],[9.8301309e-05 9.5201685e-05 9.9980646e-01]
16,negative,negative,TRUE,"Ligesom meget andet i livet så er der vel sagtens både gode, dårlige, indholdsrige, og uinteressante pressemøder - men I journalister bliver vel betalt for det ... Det er jeres arbejde eller ??",[ 5.698996  -3.4259074 -1.5230242],[9.9916148e-01 1.0882793e-04 7.2971318e-04]
17,positive,neutral,MISS,Blågårdsgade 2. Look for Sasaa at Facebook,[-4.9907327  1.091016   3.6074753],[1.7062735e-04 7.4699610e-02 9.2512983e-01]
18,neutral,positive,MISS,"DAT fejrer 30 år med fly Det er i dag 30 år siden, at Kirsten og Jesper Rungholm lettede med deres første fly. I dag råder de over 22 fly og har mere end 500 ansatte.",[-3.2876842   3.356779   -0.00810091],[0.00125615 0.9653746  0.03336929]
19,positive,positive,TRUE,"Sommerferien går til Montenegro. Er du sådan én, der har gode tips til det land, så vil jeg herre mega gerne have dem ☺️",[-4.572404  -2.2927547  6.1011996],[2.3142207e-05 2.2617452e-04 9.9975067e-01]
20,neutral,neutral,TRUE,"Og nej, det er ikke passivt.",[-1.5748054  4.198268  -2.8841958],[3.0979482e-03 9.9606568e-01 8.3639810e-04]
21,negative,negative,TRUE,"I at straffe to klubber for et problem, der veldokumenteret går på tværs af alle klubber. Det er en pop-reaktion, efter at de ikke har taget deres ansvar seriøst. Og det er problemet med DBU og især disciplinærudvalget. At de altid kun har moral, nær det er billigt og opportunt.",[ 7.296346  -3.7424765 -2.7661862],[9.9994123e-01 1.6064785e-05 4.2645395e-05]
22,neutral,neutral,TRUE,Kræft øger risiko for andre sygdomme senere i livet,[-1.9989337  3.952674  -1.8203716],[0.00258688 0.9943205  0.00309261]
23,neutral,negative,MISS,"Hold nu op. Dansk Folkeparti vil ikke ud af EU. Partiet ønsker bare ikke, den danske befolkning får indflydelse. Det var tydeligt i 2015, hvor partiet argumenterede for, den ønskede tilvalgsordning ikke krævede en folkeafstemning, og var imod det, befolkningen ville have gavn af.",[-3.2380707  4.0991483 -0.9891365],[6.4644945e-04 9.9322671e-01 6.1268085e-03]
24,neutral,negative,MISS,"Selvom Danmark ikke er længere er med i det europæiske politisamarbejde, Europol, så bruger politiet Europols forbryder-database (EIS) som aldrig før. #dkpol",[-2.9655962  6.2173066 -2.8749719],[1.0275957e-04 9.9978477e-01 1.1250715e-04]
25,negative,negative,TRUE,"Hvis der er en embedsmand i statsministeriet, som pt . ikke har travlt med at føre valgkamp for V - kan du så ikke vise vores statsminister Ordensbekendtgørelsen? #dkpol",[ 5.985469   -0.20134325 -5.0243745 ],[9.9793136e-01 2.0521185e-03 1.6503887e-05]
26,neutral,neutral,TRUE,"Milos.. Der er en himmelvid forskel på at bruge en sexuel orientering som skældsord, og et erhverv, uanset om det er luder/bilsælger/bankmand eller håndværker. Du kan skifte erhverv, det er umiddelbart nok sværere at sexualitet. Læs tipsbladets artikel om",[-1.7472633  3.557751  -1.4036227],[0.00490788 0.98817164 0.00692046]
27,negative,negative,TRUE,"Det er jo nemt nok at mene noget drastisk, når man tilhører en gruppe, som ikke ryger og ellers har fint råd til at betale 90 kr. for en pakke.",[ 5.1925325 -1.0670328 -3.3781877],[9.9790275e-01 1.9080666e-03 1.8917839e-04]
28,neutral,negative,MISS,"RT @USER: Du mener: Hvem bliver nummer tre ?

Først var det skolelærerne...",[-0.19461864  4.476593   -3.3686256 ],[9.2705088e-03 9.9034166e-01 3.8783756e-04]
29,negative,neutral,MISS,"Mediernes rolle skal forklares forfra, skriver som kommentar til ""På sin vis er der tale om ytringsfrihed på speed. Men hvis de forpligtede, uafhængige medier samtidig svækkes, får vi et demokratisk problem"" #dkmedier",[ 6.533676  -3.6319978 -1.8075672],[9.9972314e-01 3.8457722e-05 2.3840953e-04]
30,neutral,positive,MISS,"Ved du overhovedet hvad det ord betyder?

Jeg er fuldstændig enig med @USER. Danmark har brug for en ny retning!",[-0.33814254  0.62840974 -0.16775192],[0.20770015 0.5460157  0.24628419]
31,neutral,negative,MISS,Der er noget skrivere har misforstået. Han skriver en nedsænkning vil give 7000 yderlige pladser og det er AGFS ønske. AGF har ikke noget ønske om at øge kapaciteten til 27000 #ultratwitteragf,[-1.5629611   2.400583   -0.02575299],[0.01715408 0.9030523  0.07979369]
32,negative,negative,TRUE,"Jeg finder det mere problematisk, at de antager den yngre generation ikke kender Michael Laudrup. Historielærer møgunger!!",[ 5.7320004 -3.4136045 -1.9288318],[9.99422789e-01 1.06626074e-04 4.70643456e-04]
33,neutral,negative,MISS,"Hvorfor gør #dkpol ikke noget mere for at få flere elbiler på vejene, ladestandere sat op....",[ 0.15589389  4.2197676  -4.0776153 ],[1.6887948e-02 9.8286718e-01 2.4489927e-04]
34,positive,positive,TRUE,"Konkurrencestater kommer i forskellige varianter, og det samme gælder for den danske konkurrencestat 🇩🇰. Nysgerrig? Køb 'Konkurrencestatsministeren' her: #dkpol #dkøko",[-4.577883  -1.5669053  5.435546 ],[4.4751636e-05 9.0878241e-04 9.9904650e-01]
35,positive,neutral,MISS,"Jo jo, men de kan jo ikke bruges som en overvældende del af holdets succes. De har ydet på visse områder, men har vel ikke været kæmpe profiler.",[-1.4816515  -0.23376106  1.3984646 ],[0.0448444  0.15619248 0.7989631 ]
36,neutral,positive,MISS,Viacom letter på aftale med AT&amp;T og topper S&amp;P 500-indekset,[-3.6964815  1.8131497  1.7084053],[0.00212517 0.525044   0.47283077]
37,positive,positive,TRUE,Det er flot! Træning er heller ikke en særligt stor del af vægttab. Du kan ikke træne dig ud af dårlige spisevaner du skal spise dig ud af dem. Træning er selvfølgelig godt for en masse andre ting så det er helt fint at træne (eller ej).,[-4.2406497 -2.143767   5.439922 ],[6.2450112e-05 5.0839107e-04 9.9942917e-01]
38,neutral,neutral,TRUE,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → #angst #stress #denmark,[-3.5187557  3.047455   0.5507501],[0.00129836 0.92271084 0.0759907 ]
39,positive,neutral,MISS,Det er Robsons store udfordring. Han er dog ret bredt anerkendt som en af de største engelske spillere,[-4.416665  -1.004746   5.2950387],[6.0455699e-05 1.8332222e-03 9.9810636e-01]
40,negative,negative,TRUE,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[ 4.704333  -3.0373554 -1.2819408],[9.9706131e-01 4.3306130e-04 2.5056258e-03]
41,neutral,neutral,TRUE,"Det er Torsdag og dermed Premier League i Dart, med runder igen før finalen strammer det til nu.
Se forslag på facebook side",[-3.221506    3.4795005  -0.17989095],[0.00119737 0.9737309  0.0250718 ]
42,neutral,neutral,TRUE,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-4.4052877  2.4636695  1.7238625],[0.00070324 0.6764776  0.32281917]
43,neutral,negative,MISS,Det vil sige at laveste fællesnævner hermed er dem det laver balladen.,[ 1.3933264  3.2539322 -3.8740706],[1.3453904e-01 8.6476713e-01 6.9381995e-04]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 3.3780684 -5.575237   1.9913527],[7.9998457e-01 1.0344526e-04 1.9991189e-01]
45,negative,negative,TRUE,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[ 2.438863  -3.5875146  0.9779703],[0.8100818  0.00195572 0.18796252]
46,neutral,neutral,TRUE,"Hvad sker der med i dag, kan ikke komme ind??",[-1.0229291  4.6816926 -3.0170243],[3.3179815e-03 9.9623030e-01 4.5169928e-04]
47,positive,negative,MISS,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[-3.183586    0.63988876  2.3150504 ],[0.00343499 0.15719539 0.83936965]
48,negative,negative,TRUE,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[ 1.8745947   0.32134008 -2.3413572 ],[0.81545013 0.17251526 0.01203463]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 3.9616997 -0.999887  -2.2611842],[0.9910947  0.00693945 0.00196585]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 7.477133  -4.1410313 -2.79011  ],[9.9995613e-01 9.0007024e-06 3.4751556e-05]
51,negative,positive,MISS,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[ 2.5753229  1.5598009 -3.7647393],[0.7331499  0.26555666 0.00129342]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 6.57075   -2.4503984 -3.465701 ],[9.9983537e-01 1.2080737e-04 4.3767635e-05]
53,positive,neutral,MISS,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[-2.3699076 -4.4709654  6.414866 ],[1.5301944e-04 1.8718398e-05 9.9982822e-01]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 7.6702065 -3.2363107 -3.6433768],[9.9996948e-01 1.8337772e-05 1.2205622e-05]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 7.0556293 -3.8781097 -2.445422 ],[9.9990737e-01 1.7844211e-05 7.4766285e-05]
56,positive,negative,MISS,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[-1.90155   -1.1600103  2.8909745],[0.00808377 0.01696917 0.97494704]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 7.539003  -4.1213303 -2.7860017],[9.9995863e-01 8.6290602e-06 3.2801185e-05]
58,neutral,neutral,TRUE,Stormen Pabuk dræber to ældre og en fisker i Thailand,[-1.5254341  5.9135795 -3.302323 ],[5.8746111e-04 9.9931324e-01 9.9377045e-05]
59,positive,positive,TRUE,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-3.8947363 -1.5198516  5.2182918],[1.10077955e-04 1.18331239e-03 9.98706579e-01]
60,negative,positive,MISS,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[ 1.7685418  1.0151412 -2.6511152],[0.6743992  0.31748217 0.00811866]
61,neutral,negative,MISS,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[ 1.6743509  3.431462  -4.6151986],[1.4711234e-01 8.5261464e-01 2.7298109e-04]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-3.269937  -3.3347273  5.982943 ],[9.5817457e-05 8.9806214e-05 9.9981445e-01]
63,positive,positive,TRUE,Lækre detaljer i brilleetuier og pudseklude 😍,[-4.26598  -1.199168  4.87835 ],[1.06568055e-04 2.28837039e-03 9.97605085e-01]
64,neutral,positive,MISS,Enig. En true detective podcast. det er lige dig ? :),[-1.5091178   2.6924965  -0.97612095],[0.01438888 0.961092   0.02451911]
65,positive,negative,MISS,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[-0.35140672 -4.4240694   4.437214  ],[8.2540568e-03 1.4058288e-04 9.9160540e-01]
66,neutral,negative,MISS,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[-0.7973701  4.6326284 -3.2947917],[4.3624085e-03 9.9527860e-01 3.5901269e-04]
67,neutral,neutral,TRUE,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[-2.394843   4.6160884 -1.6888485],[8.9951314e-04 9.9727827e-01 1.8222881e-03]
68,positive,neutral,MISS,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[-1.5150337 -2.6235979  3.2017856],[0.00883844 0.00291697 0.98824453]
69,positive,positive,TRUE,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-3.5897667 -2.1237833  5.4283533],[1.2111551e-04 5.2464829e-04 9.9935418e-01]
70,positive,negative,MISS,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[-0.42223084 -2.8422391   2.7312636 ],[0.04080521 0.00362844 0.9555663 ]
71,neutral,neutral,TRUE,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[-3.308495    3.5987425  -0.29299986],[0.00097955 0.97903854 0.01998194]
72,negative,neutral,MISS,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[ 1.5235742  1.4941676 -2.3148391],[0.5018697  0.48732623 0.01080412]
73,positive,neutral,MISS,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[-1.5913873 -0.6600616  1.6438011],[0.03454347 0.0876669  0.8777896 ]
74,positive,neutral,MISS,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[-3.201799   1.3286481  1.5654074],[0.00473059 0.43899852 0.55627084]
75,negative,negative,TRUE,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[ 2.7976112  0.3607104 -2.8227835],[0.9165444  0.08013474 0.00332083]
76,negative,negative,TRUE,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[ 1.9881567  1.3023236 -2.9481764],[0.66187847 0.33336863 0.00475287]
77,neutral,neutral,TRUE,Jeg lukkede den faktisk ned inden et møde 😬,[-0.01614267  3.225104   -2.9966428 ],[0.0375709  0.96052176 0.00190738]
78,neutral,neutral,TRUE,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[-0.07811769  2.6840026  -1.6677243 ],[0.05869446 0.9293316  0.01197401]
79,neutral,negative,MISS,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 0.42996356  4.366431   -3.745277  ],[1.913778e-02 9.805680e-01 2.941764e-04]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 5.2092338 -2.2343853 -2.5529642],[9.9899024e-01 5.8457290e-04 4.2509063e-04]
81,neutral,negative,MISS,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[-1.5671357  3.1086137 -1.2232723],[0.00911383 0.9780321  0.01285402]
82,negative,negative,TRUE,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[ 4.4248977 -2.6601255 -1.1540427],[9.9540710e-01 8.3370879e-04 3.7592198e-03]
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 3.5491822 -2.7035186 -0.6993386],[0.984048   0.00189454 0.01405747]
84,neutral,neutral,TRUE,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[-0.8534703   1.5430433  -0.77949417],[0.07656036 0.841001   0.08243874]
85,neutral,negative,MISS,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[-1.9719837  1.6448131  0.637766 ],[0.01929988 0.7183058  0.2623943 ]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-3.221054   6.3336945 -2.8529186],[7.08516891e-05 9.99826849e-01 1.02383376e-04]
87,neutral,negative,MISS,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[ 0.535896   3.2362044 -3.218207 ],[0.06286248 0.9356652  0.00147233]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-0.3487123  5.910733  -4.806892 ],[1.9086134e-03 9.9806923e-01 2.2108303e-05]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[ 1.9348503  3.9450233 -5.0206103],[1.18125662e-01 8.81761789e-01 1.12622765e-04]
90,positive,neutral,MISS,"Nej, det gør der ikke. Se evt. her: :)",[-3.7386541 -0.5191351  4.2795897],[3.2659917e-04 8.1702340e-03 9.9150324e-01]
91,negative,negative,TRUE,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 4.936494  -3.8244045 -1.151101 ],[9.9757832e-01 1.5636411e-04 2.2653642e-03]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-4.4203134  5.91805   -1.0485723],[3.233571e-05 9.990257e-01 9.419136e-04]
93,neutral,positive,MISS,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-3.086126   5.117366  -1.8251715],[2.733573e-04 9.987620e-01 9.646202e-04]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-3.603609  -4.2458153  7.142284 ],[2.1532949e-05 1.1329138e-05 9.9996710e-01]
95,neutral,neutral,TRUE,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[ 1.1082126  4.2181997 -4.5296054],[4.2690676e-02 9.5715731e-01 1.5200576e-04]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 1.9087957  1.7941774 -3.0396223],[0.5266481  0.46961552 0.00373637]
97,positive,positive,TRUE,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[-3.8522568 -2.0066671  4.9926867],[1.4395641e-04 9.1150828e-04 9.9894458e-01]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[-3.1999924  4.812455  -0.8183119],[3.3002015e-04 9.9609816e-01 3.5718333e-03]
99,positive,positive,TRUE,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-4.6189637  -0.62253106  4.1294575 ],[1.5732835e-04 8.5592447e-03 9.9128342e-01]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-4.0004716 -3.141613   6.561558 ],[2.587804e-05 6.108417e-05 9.999130e-01]
101,negative,neutral,MISS,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 3.0915544  1.6946924 -3.6679559],[0.80094075 0.19813031 0.00092893]
102,positive,positive,TRUE,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-3.5394661 -3.9343555  6.361819 ],[5.0106035e-05 3.3759185e-05 9.9991608e-01]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 5.8117375 -2.5521333 -2.8617182],[9.9959594e-01 2.3304597e-04 1.7099772e-04]
104,positive,neutral,MISS,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-5.409083  -1.415206   6.2469497],[8.6624632e-06 4.7006743e-04 9.9952126e-01]
105,neutral,negative,MISS,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[-1.3492519  4.5331564 -2.9107816],[2.7786905e-03 9.9663830e-01 5.8301038e-04]
106,negative,neutral,MISS,"forskerzonen: RT @USER: Ja, det er vildt, så stort universet er: Et lysår = ca. 9.400 mia. km. Det sorte hul i Messier 87('en nær galakse') = 55 mio. lysår væk. Det svarer altså til en afstand på 9.400 mia x 55 mio. km = 522.000.000.000 mia. km (Til …",[ 3.4762714  0.6023715 -3.5208554],[9.4572240e-01 5.3412735e-02 8.6486875e-04]
107,positive,neutral,MISS,RT @USER: Er du fra Syd- og Sønderjylland og tæt på #NotreDame lige nu? Så vil gerne tale med dig,[-4.590506   1.8812511  2.6848116],[4.7805056e-04 3.0911657e-01 6.9040537e-01]
