,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
24,neutral,negative,MISS,"Selvom Danmark ikke er længere er med i det europæiske politisamarbejde, Europol, så bruger politiet Europols forbryder-database (EIS) som aldrig før. #dkpol",[-5.3319345  9.1549425 -3.598462 ],[5.1100790e-07 9.9999666e-01 2.8924462e-06]
25,negative,negative,TRUE,"Hvis der er en embedsmand i statsministeriet, som pt . ikke har travlt med at føre valgkamp for V - kan du så ikke vise vores statsminister Ordensbekendtgørelsen? #dkpol",[ 8.806862  -0.9715341 -6.465892 ],[9.9994314e-01 5.6659406e-05 2.3286414e-07]
26,neutral,neutral,TRUE,"Milos.. Der er en himmelvid forskel på at bruge en sexuel orientering som skældsord, og et erhverv, uanset om det er luder/bilsælger/bankmand eller håndværker. Du kan skifte erhverv, det er umiddelbart nok sværere at sexualitet. Læs tipsbladets artikel om",[-0.04830141  5.332948   -4.542756  ],[4.5807525e-03 9.9536812e-01 5.1170548e-05]
27,negative,negative,TRUE,"Det er jo nemt nok at mene noget drastisk, når man tilhører en gruppe, som ikke ryger og ellers har fint råd til at betale 90 kr. for en pakke.",[ 9.292887  -3.5350027 -4.345037 ],[9.9999607e-01 2.6848297e-06 1.1943265e-06]
28,neutral,negative,MISS,"RT @USER: Du mener: Hvem bliver nummer tre ?

Først var det skolelærerne...",[ 2.4867191  5.2069373 -6.598201 ],[6.1790381e-02 9.3820256e-01 7.0047158e-06]
29,negative,neutral,MISS,"Mediernes rolle skal forklares forfra, skriver som kommentar til ""På sin vis er der tale om ytringsfrihed på speed. Men hvis de forpligtede, uafhængige medier samtidig svækkes, får vi et demokratisk problem"" #dkmedier",[10.073206  -5.0076013 -3.531109 ],[9.9999857e-01 2.8215533e-07 1.2351524e-06]
30,neutral,positive,MISS,"Ved du overhovedet hvad det ord betyder?

Jeg er fuldstændig enig med @USER. Danmark har brug for en ny retning!",[ 0.7217199  2.9229248 -3.1468606],[0.09943539 0.89848757 0.00207701]
31,negative,negative,TRUE,Der er noget skrivere har misforstået. Han skriver en nedsænkning vil give 7000 yderlige pladser og det er AGFS ønske. AGF har ikke noget ønske om at øge kapaciteten til 27000 #ultratwitteragf,[ 7.8352737 -1.0913829 -5.4066825],[9.9986541e-01 1.3278340e-04 1.7743236e-06]
32,negative,negative,TRUE,"Jeg finder det mere problematisk, at de antager den yngre generation ikke kender Michael Laudrup. Historielærer møgunger!!",[ 9.519651  -3.8116193 -4.2846527],[9.9999738e-01 1.6229374e-06 1.0112669e-06]
33,neutral,negative,MISS,"Hvorfor gør #dkpol ikke noget mere for at få flere elbiler på vejene, ladestandere sat op....",[ 2.109309  5.270454 -6.414494],[4.0654041e-02 9.5933777e-01 8.0772425e-06]
34,positive,positive,TRUE,"Konkurrencestater kommer i forskellige varianter, og det samme gælder for den danske konkurrencestat 🇩🇰. Nysgerrig? Køb 'Konkurrencestatsministeren' her: #dkpol #dkøko",[-5.2622933 -3.1736379  7.2382917],[3.7243456e-06 3.0070560e-05 9.9996614e-01]
35,negative,neutral,MISS,"Jo jo, men de kan jo ikke bruges som en overvældende del af holdets succes. De har ydet på visse områder, men har vel ikke været kæmpe profiler.",[ 1.6726075 -1.8682891  0.1583453],[0.8006676  0.02320921 0.17612319]
36,neutral,positive,MISS,Viacom letter på aftale med AT&amp;T og topper S&amp;P 500-indekset,[-6.403458   8.951565  -2.7469285],[2.1448393e-07 9.9999142e-01 8.3062569e-06]
37,positive,positive,TRUE,Det er flot! Træning er heller ikke en særligt stor del af vægttab. Du kan ikke træne dig ud af dårlige spisevaner du skal spise dig ud af dem. Træning er selvfølgelig godt for en masse andre ting så det er helt fint at træne (eller ej).,[-5.7279415 -2.5169368  6.9435945],[3.1389679e-06 7.7858909e-05 9.9991894e-01]
38,neutral,neutral,TRUE,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → #angst #stress #denmark,[-4.1535306  6.54014   -2.1276   ],[2.2683678e-05 9.9980539e-01 1.7201404e-04]
39,positive,neutral,MISS,Det er Robsons store udfordring. Han er dog ret bredt anerkendt som en af de største engelske spillere,[-5.5179696 -3.0937796  7.7914767],[1.6587161e-06 1.8732020e-05 9.9997962e-01]
40,negative,negative,TRUE,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[ 6.161694  -3.4204636 -1.8797569],[9.9960941e-01 6.8921116e-05 3.2171607e-04]
41,neutral,neutral,TRUE,"Det er Torsdag og dermed Premier League i Dart, med runder igen før finalen strammer det til nu.
Se forslag på facebook side",[-2.8789206  1.6801313  1.0155885],[0.00686696 0.65574604 0.33738706]
42,neutral,neutral,TRUE,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-6.7608304  4.7623224  1.2995467],[9.5973419e-06 9.6960056e-01 3.0389845e-02]
43,negative,negative,TRUE,Det vil sige at laveste fællesnævner hermed er dem det laver balladen.,[ 8.126186  -1.1187321 -5.604636 ],[9.9990237e-01 9.6591830e-05 1.0882711e-06]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 8.029455   -7.1927185  -0.09585016],[9.9970382e-01 2.4488679e-07 2.9586678e-04]
45,negative,negative,TRUE,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[ 8.82205   -4.242572  -3.6226845],[9.9999392e-01 2.1188691e-06 3.9383813e-06]
46,neutral,neutral,TRUE,"Hvad sker der med i dag, kan ikke komme ind??",[ 1.7845646  5.971105  -6.858394 ],[1.4971189e-02 9.8502618e-01 2.6403836e-06]
47,negative,negative,TRUE,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[ 6.664555  -0.5264794 -5.1767526],[9.9924016e-01 7.5273716e-04 7.1954064e-06]
48,negative,negative,TRUE,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[ 4.2754297  3.2262115 -6.7508383],[7.4061590e-01 2.5937214e-01 1.2048851e-05]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 8.288921  -1.7169224 -5.075571 ],[9.9995327e-01 4.5133274e-05 1.5698365e-06]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[10.237266  -5.4110723 -3.4880102],[9.9999881e-01 1.5996041e-07 1.0944298e-06]
51,negative,positive,MISS,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[ 7.998615   -0.35617575 -6.3130393 ],[9.9976414e-01 2.3521124e-04 6.0873066e-07]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[10.011392  -4.3048167 -4.2964153],[9.9999881e-01 6.0610711e-07 6.1122046e-07]
53,positive,neutral,MISS,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[-3.82834   -5.6664314  8.537908 ],[4.2599545e-06 6.7784725e-07 9.9999511e-01]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[10.273449  -4.70158   -4.1197896],[9.9999905e-01 3.1363686e-07 5.6117165e-07]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[10.166788  -5.363944  -3.4596524],[9.9999857e-01 1.7992359e-07 1.2081244e-06]
56,negative,negative,TRUE,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[ 5.883993 -2.946185 -2.109935],[9.9951649e-01 1.4618144e-04 3.3734259e-04]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[10.00408   -5.113337  -3.6128519],[9.9999857e-01 2.7201247e-07 1.2196663e-06]
58,neutral,neutral,TRUE,Stormen Pabuk dræber to ældre og en fisker i Thailand,[-0.48903272  6.893763   -5.2326055 ],[6.2147004e-04 9.9937314e-01 5.4114380e-06]
59,positive,positive,TRUE,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-5.9913535 -1.4595534  6.5008955],[3.7543282e-06 3.4887344e-04 9.9964738e-01]
60,neutral,positive,MISS,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[ 2.007379   4.9485207 -6.2660174],[5.01562133e-02 9.49830949e-01 1.28007105e-05]
61,neutral,negative,MISS,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[ 4.042215   4.098984  -7.1440454],[4.8580831e-01 5.1418495e-01 6.7349451e-06]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-4.155702  -4.8187222  7.9035883],[5.7904604e-06 2.9837790e-06 9.9999118e-01]
63,positive,positive,TRUE,Lækre detaljer i brilleetuier og pudseklude 😍,[-5.789958  -3.397246   7.9557924],[1.0722373e-06 1.1733629e-05 9.9998724e-01]
64,neutral,positive,MISS,Enig. En true detective podcast. det er lige dig ? :),[-3.6305475  8.192229  -4.3340926],[7.3354795e-06 9.9998903e-01 3.6298022e-06]
65,positive,negative,MISS,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[-2.414688  -5.6388974  7.5296164],[4.7997848e-05 1.9097004e-06 9.9995005e-01]
66,neutral,negative,MISS,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[-2.61323    8.53413   -5.3712726],[1.4413068e-05 9.9998462e-01 9.1401535e-07]
67,neutral,neutral,TRUE,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[-3.7920015  8.812318  -4.641475 ],[3.3574652e-06 9.9999523e-01 1.4357872e-06]
68,positive,neutral,MISS,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[-4.4458833 -4.185185   7.257984 ],[8.2616534e-06 1.0722271e-05 9.9998105e-01]
69,positive,positive,TRUE,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-3.175678  -4.3316817  7.100727 ],[3.4434532e-05 1.0837973e-05 9.9995470e-01]
70,positive,negative,MISS,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[ 0.5112431 -1.4430029  0.9119834],[0.37956417 0.05377333 0.56666255]
71,neutral,neutral,TRUE,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[-3.4784312  7.913515  -3.9915466],[1.1285803e-05 9.9998188e-01 6.7559981e-06]
72,neutral,neutral,TRUE,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[ 0.5909758  5.239253  -4.85602  ],[9.486831e-03 9.904723e-01 4.088095e-05]
73,neutral,neutral,TRUE,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[-2.0113857  3.7655444 -2.0203574],[0.00307922 0.993869   0.00305171]
74,neutral,neutral,TRUE,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[-5.5777826  6.464743  -1.3141526],[5.8859027e-06 9.9957591e-01 4.1829649e-04]
75,negative,negative,TRUE,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[ 8.497181  -2.2894588 -4.922317 ],[9.9997795e-01 2.0673409e-05 1.4858546e-06]
76,negative,negative,TRUE,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[ 3.8532302  2.929167  -5.886953 ],[7.1583915e-01 2.8411874e-01 4.2141284e-05]
77,negative,neutral,MISS,Jeg lukkede den faktisk ned inden et møde 😬,[ 6.364925   0.5003845 -5.809886 ],[9.9716455e-01 2.8302788e-03 5.1441530e-06]
78,neutral,neutral,TRUE,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[-1.4413338  4.8916326 -2.8132713],[1.7728067e-03 9.9777752e-01 4.4961067e-04]
79,negative,negative,TRUE,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 6.471585   1.1135126 -6.260889 ],[9.9530917e-01 4.6878830e-03 2.9397816e-06]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 8.9817095 -2.688506  -4.9396486],[9.9999046e-01 8.5444790e-06 8.9955324e-07]
81,neutral,negative,MISS,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[ 0.03977856  3.300846   -2.5921254 ],[0.03683336 0.9605168  0.00264984]
82,negative,negative,TRUE,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[ 9.299657  -4.0261188 -3.9448247],[9.9999654e-01 1.6318787e-06 1.7700805e-06]
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 9.073084 -4.338823 -3.565564],[9.9999523e-01 1.4972028e-06 3.2441644e-06]
84,neutral,neutral,TRUE,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[-2.0486677  5.882708  -3.6489632],[3.5913681e-04 9.9956840e-01 7.2487004e-05]
85,neutral,negative,MISS,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[ 2.3692017  3.7257113 -5.055669 ],[2.0478316e-01 7.9509479e-01 1.2209958e-04]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-5.7111716  8.778657  -2.8567302],[5.094993e-07 9.999907e-01 8.847313e-06]
87,neutral,negative,MISS,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[ 1.3400079  5.0430565 -5.70406  ],[2.4054840e-02 9.7592419e-01 2.0989537e-05]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-2.7806158  8.773574  -5.4055777],[9.5956575e-06 9.9998975e-01 6.9513362e-07]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[-2.7262342  9.038693  -5.9723577],[7.7723662e-06 9.9999189e-01 3.0253793e-07]
90,positive,neutral,MISS,"Nej, det gør der ikke. Se evt. her: :)",[-5.6394453 -1.1335634  6.0729733],[8.1853213e-06 7.4116566e-04 9.9925059e-01]
91,negative,negative,TRUE,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 9.278128  -3.5070894 -4.614044 ],[9.999962e-01 2.801877e-06 9.262000e-07]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-5.848415   8.926511  -2.9442856],[3.8311424e-07 9.9999261e-01 6.9915823e-06]
93,neutral,positive,MISS,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-4.7334733  7.970862  -3.0650628],[3.0378690e-06 9.9998093e-01 1.6112035e-05]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-4.556985  -5.4609694  8.863703 ],[1.4841183e-06 6.0099768e-07 9.9999797e-01]
95,negative,neutral,MISS,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[ 4.209639   3.4997873 -6.6315947],[6.7035961e-01 3.2962728e-01 1.3122593e-05]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 6.479532   1.4658517 -6.623946 ],[9.9339551e-01 6.6025034e-03 2.0246700e-06]
97,positive,positive,TRUE,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[-4.5983768 -2.6992555  6.2051296],[2.0324916e-05 1.3577103e-04 9.9984384e-01]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[-5.9408092  9.272637  -2.8453317],[2.4710502e-07 9.9999428e-01 5.4604725e-06]
99,positive,positive,TRUE,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-6.1909757  0.4177473  4.273731 ],[2.7933986e-05 2.0714028e-02 9.7925800e-01]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-4.91192  -4.166156  8.116208],[2.1976225e-06 4.6327000e-06 9.9999321e-01]
101,neutral,neutral,TRUE,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 3.0839922  4.372059  -6.2267027],[2.161760e-01 7.838044e-01 1.955348e-05]
102,positive,positive,TRUE,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-5.09458  -4.836658  8.572115],[1.1604562e-06 1.5019053e-06 9.9999738e-01]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 8.821905  -3.2600305 -4.3634577],[9.9999249e-01 5.6608110e-06 1.8778738e-06]
104,positive,neutral,MISS,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-6.0933185 -3.8332047  8.618704 ],[4.0798838e-07 3.9102379e-06 9.9999571e-01]
105,neutral,negative,MISS,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[ 0.4530571  6.3113675 -6.1349   ],[2.8479209e-03 9.9714822e-01 3.9211563e-06]
