,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
44,positive,positive,TRUE,@USER @USER @USER @USER Populaert eller ej...farligt naar politikere lukker medier de ikke kan lide..saa er vi paa vej mod bogbraendinger...DF handler som vanligt helt uden moralsk kompas. #dkpol,[-2.8559992 -4.1179953  5.096357 ],[3.5167340e-04 9.9554731e-05 9.9954873e-01]
45,positive,neutral,MISS,@USER Han er født og opvokset i England. Faderen er skotte.,[-4.487627  -4.202503   6.3734045],[1.9190862e-05 2.5522442e-05 9.9995530e-01]
46,negative,negative,TRUE,"@USER kan i ikke droppe den forespørgsel efter lokation når man går ind på jeres side? Det crasher min Firefox på android.
Lav i stedet en knap, for dem der ikke ved hvor de er.",[ 8.076097  -4.8214774 -4.7705483],[9.9999487e-01 2.5041065e-06 2.6349394e-06]
47,negative,negative,TRUE,Advarsel: Flere bilister fik falske p-bøder i midtbyen [LINK],[ 7.895548 -4.886669 -4.504596],[9.9999297e-01 2.8102868e-06 4.1179642e-06]
48,neutral,neutral,TRUE,"Mange vil have #sundhedsreform til at handle om struktur. Husk nu - det handler om patienterne. Om nærheden i behandlingen og om, at færre i fremtiden skal ende imellem to stole, når de går fra en myndighed til en anden. Det SKAL vi kunne løse #dkpol #sundpol",[-5.0320873  6.1133227 -3.8344195],[1.4440515e-05 9.9993777e-01 4.7832527e-05]
49,negative,negative,TRUE,"@USER Aha ;) - den er helt sikkert 👎
Jeg har skrevet om det her i årevis.

Det er på høje tid, at vi får det stoppet.

[LINK]",[ 7.6576924 -4.6280212 -4.395778 ],[9.9998951e-01 4.6171926e-06 5.8242458e-06]
50,positive,negative,MISS,"Så er der sat punktum for en stærk dansk lobbyindsats i EU. Danmark kan påvirke rigtig meget, især når vi er mange, der arbejder sammen! #dkpol #dkbiz #eupoldk [LINK]",[-4.9847794 -2.5729227  5.26497  ],[3.5351175e-05 3.9433007e-04 9.9957031e-01]
51,negative,negative,TRUE,"Aboubakar Keita er i øvrigt begyndt at spille nede i Belgien. Godt 300 minutter siden slut-marts. Men mon ikke det er too little, too late for Ståle.",[ 8.064469  -4.8615966 -4.6974173],[9.9999475e-01 2.4337662e-06 2.8680108e-06]
52,positive,positive,TRUE,"Jeg er altså ikke helt færdig med @USER. Hans konstante pres på målmand og forsvar giver en ekstra dimension. 

Allerede nu er han nummer to på vores topscorerliste (4 mål).

Han kan blive en af vores vigtigste signings længe og en frygtindgydende angriber i playoff. #vejleb [LINK]",[-4.161475  -4.397256   6.2765517],[2.9295434e-05 2.3142042e-05 9.9994755e-01]
53,neutral,neutral,TRUE,@USER @USER Er så bra at de sender dette 🤩 Og det ikke mange vet er at norske Quick Style har laget koreografien til Save me og Blood sweat and tears! 🤩,[-4.306034  5.789896 -3.928394],[4.1242900e-05 9.9989855e-01 6.0166683e-05]
54,negative,negative,TRUE,"@USER @USER Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[ 8.00513   -4.7335334 -4.746158 ],[9.9999416e-01 2.9353953e-06 2.8985694e-06]
55,negative,neutral,MISS,"@USER @USER Skandaløst ringe dommerpræstation over hele linjen. Hvis TVW og Okore er offside, så hedder jeg Henning, og hvis Arajuuri ikke laver hands, er der lang vej hjem, som Wafande ville sige det...",[ 7.143023  -3.771188  -4.8140826],[9.9997532e-01 1.8197325e-05 6.4133401e-06]
56,negative,negative,TRUE,"DF frygter at S skifter side i udlændingedebatten...
Det kan jeg også frygte - men det kommer helt an på hvilke områder der skiftes - paradigmeskiftet er sygt - lige nu får Radikale det uanset hvem der bli'r statsminister. 
[LINK]
#dkpol #dkmedier",[ 7.134464  -4.9118047 -3.6842768],[9.9997413e-01 5.8662536e-06 2.0020241e-05]
57,negative,negative,TRUE,"Hay Mamita! Con todo respeto pero estás repitiendo lo mismo y lo mismo como LORO lo de tu campaña y sabes que no es verdad. Llegas con las manos sucias.

Esperemos que devuelvas la legitimidad a la Capital y la saques del Letargo que trae. Empiezas mal. [LINK]",[ 7.574112 -4.656239 -4.302296],[9.9998820e-01 4.8800148e-06 6.9524294e-06]
58,positive,positive,TRUE,"Det skal være lettere for syge borgere at få et fastholdelsesfleksjob på deres nuværende arbejdsplads. Del denne video fra VærdigReform og hjælp os med at råbe politikerne op.
#værdigreform #dkpol #sundpol #arbejdsforhold [LINK]",[-3.9928381 -4.408112   6.151077 ],[3.931201e-05 2.595220e-05 9.999347e-01]
59,neutral,neutral,TRUE,"Nikolaj Øris blev far i nat, erfarer TV 2 SPORT. DHF's sportschef bekræfter, at højrebacken er tilbage i lejren og spiller i aften mod Saudi-Arabien #hndbld #vmtv2 [LINK]",[-5.3614388  3.9094815 -1.1451119],[9.3516464e-05 9.9356753e-01 6.3389195e-03]
60,negative,negative,TRUE,"@USER @USER Man kan jo tage den “set ovenfra” med fokus på, hvor stor en rolle diverse eksperter rent faktisk har på tonen og måden hvorpå fodbolddanmark opfører sig. Vil man have et bodegabøvet Stig Tøfting-fodbolddanmark?",[ 7.8184595 -4.6516833 -4.6581755],[9.9999237e-01 3.8395710e-06 3.8147227e-06]
61,positive,positive,TRUE,@USER Mon ikke han sagde tredjeland og ikke tredjeRANGSland? USA er i øvrigt også et tredjeland i EU-jargon.,[-4.4918084 -4.176867   6.3403783],[1.9752440e-05 2.7064380e-05 9.9995315e-01]
62,negative,negative,TRUE,"@USER du er så ærlig som du er og fordi du tør stå frem og vise hvem du er. Jeg ved ikke om det er dumt at sige det her, men jeg fandt dig på twitter efter at jeg havde set indslaget på TV2, fordi jeg synes hende der sad der på skærmen var skide sej og nu ved jeg at hun ER skide sej!",[ 5.96762   -2.9184594 -4.2679315],[9.9982589e-01 1.3827668e-04 3.5865814e-05]
63,negative,negative,TRUE,"Foreningen Far har bedt #civilstyrelsen direktør undersøge, hvorfor Foreningen Far ikke anerkendes som retshjælpsinstitution, mens Danner, Mødrehjælpen og Dansk Kvindesamfund gør. Det er lige lovlig absurd! #dkpol #dkmedier #dkpolitik @USER #Danmark [LINK]",[ 8.102163  -5.0036917 -4.6503696],[9.9999511e-01 2.0332809e-06 2.8949642e-06]
64,positive,negative,MISS,@USER Der røg den fredag aften :-) tak,[-5.166762  -3.1311357  5.8453155],[1.6498847e-05 1.2633244e-04 9.9985719e-01]
65,neutral,neutral,TRUE,"Kommentar: Det er vel ikke en naturlov, at Tyskland og Frankrig skal ligge i struben på hinanden [LINK] [LINK]",[-3.0190067  4.744011  -3.7918038],[4.249075e-04 9.993788e-01 1.961883e-04]
66,positive,negative,MISS,"@USER @USER Men de ting forsvinder jo heller ikke Patrick, det gør de ikke. Nu ved jeg ikke hvor du kommer fra i landet, eller hvem du kender, men sandheden er at den slags ikke forsvinder. Mit bud er at du har set det hele fra en side og det er jo aldrig godt. Nu kan du se Paludan...",[-4.541554  -1.0094328  3.5570688],[3.0073992e-04 1.0284237e-02 9.8941505e-01]
67,negative,negative,TRUE,"Ved dårligt hva man efterhånden ska sige!?

Igen, igen... igen... slås det fast at vores regering er ude i BEVIDST manipulation for at ramme udlændinge!... &amp; surprise... S støtter dem sgu!?

Ideologi ind.
Fakta ud.

Nu må det faneme være nok!

#dkpol
[LINK]",[ 7.857114  -4.8132405 -4.5004063],[9.9999261e-01 3.1429074e-06 4.2972833e-06]
68,neutral,neutral,TRUE,"""... jeg synes, der er en tendens til, at mode bliver hysterick og grinagtigt. Hvis noget tøj er fedt of lækkert, så er det fedt og lækkert meget længere tid end en sæson og jeg har meget svært ved at tage det seriøst, når det bliver dikterende."" [LINK]",[-4.7155166  6.228399  -4.1992507],[1.7664343e-05 9.9995279e-01 2.9601169e-05]
69,negative,positive,MISS,"@USER De sidste 30 år har forskere i politik forsøgt at komme op med bedre, men synes ikke det er lykkedes. Hvis man skal stille et mere interessant spørgsmål er det om en overgang var ved at opstå en ny kløft imellem land og by.",[ 7.586252  -5.0820036 -4.0680785],[9.9998820e-01 3.1494976e-06 8.6812679e-06]
70,positive,positive,TRUE,"@USER @USER Nej, det er det svar, jeg mener man skal insistere på at få - og dernæst om man mener det er i orden at gøre brug af den slags oplysninger, selvom man ikke aktivt har gjort noget (ulovligt) for at fremskaffe dem.",[-4.811222  -3.5317388  6.0226355],[1.9718602e-05 7.0884038e-05 9.9990940e-01]
71,negative,negative,TRUE,"@USER @USER Nok har han været bænkspiller, men det er trods alt under et år siden han blev udtaget til VM. Og ville blive overrasket hvis han ikke spiller fra start i pokalen. Selvom det selvfølgelig ville være smukt at stoppe med et mesterskab",[ 8.119307  -4.8897176 -4.755081 ],[9.9999523e-01 2.2400138e-06 2.5628453e-06]
72,neutral,neutral,TRUE,"Patienterne venter - kan det være anderledes? Ja! På #patient19 deler @USER erfaringer fra #sikkertopflow. Målet er bedre #patientsikkerhed, reduktion af aflysninger og bedre OPflow. Læs blog om #sikkertflow af @USER ➤ [LINK]",[-4.852481   6.1747303 -4.015205 ],[1.6252483e-05 9.9994624e-01 3.7544283e-05]
73,neutral,neutral,TRUE,Intet mindre end GENIALT afsnit af #hergårdetgodt Panda Special! Sammenligningen mellem @USER og pandaens parringsritualer var noget af det bedste danske satire i nyere tid! @USER I skal nok ikke regne med at kunne lave en #ikinagårdetgodt sæson 2 #freetibet,[-1.6955758  3.7051964 -3.7925873],[4.4903406e-03 9.9495810e-01 5.5151677e-04]
74,positive,neutral,MISS,"@USER @USER @USER Men hvor de stadig ønsker koranen over de danske regler og love... er det det vi skal bygge Danmarks fremtid på. 
Ps. Folk der er kommet her for at få asyl, skal hjem og hjælpe med genopbygningen, med den viden og erfaring de har samlet i Europa... for hvem skulle ellers ?",[-6.0048575  1.4622995  1.755658 ],[2.4409652e-04 4.2707756e-01 5.7267833e-01]
75,negative,negative,TRUE,"@USER @USER @USER @USER @USER Han står ikke for det nu, fordi han er / var ansat til noget andet og det er nogle spillere med andre kompetencer. Ved evt BIF er der andre spillere og sikkert krav om noget andet",[ 8.051389 -4.982237 -4.600547],[9.9999464e-01 2.1855765e-06 3.2013404e-06]
76,negative,positive,MISS,"@USER @USER ""Du er ikke vigtig""? Når du nu har sovet på det, synes du så selv at det er en ret relevant ""satire"" at rette imod folk der fortæller om sårbarhed?

Person: Mit selvværd har det nogen gange svært.
Heino: DU ER IKKE VIGTIG HA HA HA HA HA!!!",[ 7.951368  -4.7497554 -4.6655545],[9.9999356e-01 3.0476808e-06 3.3154115e-06]
77,neutral,negative,MISS,"Seneste nyt fra Danmark og Verden #nyheder: Politiet undersøger mistænkeligt forhold på Nørrebro Politiet undersøger et mistænkeligt forhold på Blågårds Plads, hvor den kontroversielle partistifter og islamkritiker Rasmus Paludan ventes at holde en demon… [LINK]",[-4.925338   6.0329685 -3.8100278],[1.7411547e-05 9.9992943e-01 5.3114152e-05]
78,negative,negative,TRUE,"@USER @USER @USER @USER Men det ønsker konservative ikke at have skatteindtægter på.
At sætte prisen på tobak op vil bare få folk til at ryge polske Prince. De gange jeg har været i Norge har jeg jo også haft tobak med til vennerne.",[ 7.1018877 -4.016683  -4.367272 ],[9.9997473e-01 1.4833898e-05 1.0447108e-05]
79,neutral,negative,MISS,"@USER @USER Det var ikke for at forklejne hans generelle udvikling som du+FD utvivlsomt ved mere om. Men jeg vil gerne vædde en Lyngbypølse på, at min. 90% af hans afslutninger nu er inde i feltet, måske endda +75% fra Dangerzone. Så kommer han også automatisk til at ligne en bedre afslutter",[-5.022197   6.0956607 -3.8358417],[1.4843915e-05 9.9993646e-01 4.8615610e-05]
80,positive,negative,MISS,"@USER Ja , hun kan det hele ! Det er en fornøjelse at lytte til hende !Jeg elsker musikkens verden. Der færdes Jeg med sikkerhed ! ✨🎵❤🌹",[-4.0720615 -2.569294   4.719645 ],[1.5186162e-04 6.8248244e-04 9.9916565e-01]
81,neutral,neutral,TRUE,"@USER @USER @USER @USER Virkelig? Gå lige ind i din nærmeste kirke, tag et billede af Jesus-figur og læg det op her. Så skal vi se om det ikke er en hvid person.",[-5.557716   4.295138  -1.4850525],[5.2432209e-05 9.9686915e-01 3.0784586e-03]
82,negative,neutral,MISS,"@USER @USER ... Ja - Der er en grund til at man fx fra elitedommer gruppen anbefaler dommerne ikke at udtale sig i 24 timer efter kampen...

Som jeg har skrevet har jeg forståelse for at pulsen er høj, men historien viser at det ikke er umuligt at udtale sig kritisk på en saglig måde! 😊",[ 7.9810886 -4.8238    -4.6645503],[9.9999404e-01 2.7472927e-06 3.2215582e-06]
83,positive,negative,MISS,Stormen Pabuk dræber to ældre og en fisker i Thailand [LINK] [LINK],[-4.214781 -4.246281  6.211405],[2.9644203e-05 2.8724970e-05 9.9994159e-01]
84,negative,neutral,MISS,"[LINK] - En bilist havde taget sin nummerplade af og lagt den ind i bilen sammen med amfetamin og anabolske steroider.
#nyheder til #slagelse [LINK]",[ 3.7079728 -0.7649989 -4.35309  ],[9.8840708e-01 1.1281032e-02 3.1193261e-04]
85,positive,neutral,MISS,"Vietnam er fyldt med små skatte som smuk natur, templer og magiske stunde tidligt op morgenen når du bevæger dig ned på det lokale marked👣✈️☀️ #myanmar#burma#vietnam#philippines#filippinerne#thailand#gapyear#travel#destinations#culture#bagan#yagoon#s… [LINK] [LINK]",[-4.22249   -4.3137155  6.2760835],[2.7574311e-05 2.5170155e-05 9.9994731e-01]
86,neutral,neutral,TRUE,"@USER Er det ikke lige lovlig tidligt, her 8 mdr før forhandlingerne overhovedet begynder, at “være klar til konflikt”?",[-5.3387775  5.2673097 -2.6528304],[2.4755207e-05 9.9961203e-01 3.6321039e-04]
87,neutral,neutral,TRUE,Regeringen har nu skåret 6.452.096.227 DKK på uddannelse siden 2015. Det svarer til 9 millioner kroner om dagen! Følg nedskæringerne live på [LINK] #dkpol #uddpol #fv19 #Stop2pctNU,[-4.97974    5.7858796 -3.4592967],[2.1110563e-05 9.9988234e-01 9.6565025e-05]
88,positive,positive,TRUE,".@USER
.@USER
.@USER
.@USER
Anders Thomsen gav det polske publikum fuld valuta for pengene i årets SEC-kvalrunde 2 i Poznan. Een efter een fightede han sig helt op til det afgørende race-off og vandt det. Er videre til SEC-CH
copyright: sportxpress [LINK]",[-4.0694094 -4.3678184  6.1810627],[3.5338639e-05 2.6221182e-05 9.9993849e-01]
89,negative,negative,TRUE,"@USER Hvis du har 5 DBs på banen, skal dine LBs stadig gøre rigtigt meget i kastespillet, da NFL-angrebene strækker på alle leder og kanter, og TEs og RBs er super atletiske. Nickel har været det nye base i flere år, og dårlige LBs i opdækningen har kostet dyrt de sidste par år",[ 8.142596  -4.9809318 -4.740188 ],[9.9999547e-01 1.9976640e-06 2.5414179e-06]
90,positive,positive,TRUE,"Først lukker de DRK, men ok, jeg r jo ik kultur/historieinteresseret. 
De kom efter P6Beat, jeg protesterede ik, for jeg ejer ik rytmesans.
Så gik de efter #24syv jeg protesterede ik, jeg lytter lydbog. 
Når de kommer efter mig, r der ik flere tilbage t at fortælle nyheden
#dkpol [LINK]",[-4.1284013 -4.3925476  6.2700815],[3.0477035e-05 2.3402143e-05 9.9994612e-01]
