,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
10,neutral,neutral,TRUE,"Søndag kl. 12.00 går det løs ude mod Hobro IK på DS Arena.

Nicolai Poulsen er ude med karantæne, mens Mads Aaquist er skadet. Kevin Conboy døjer lidt med en skade og starter på bænken. På bænken sidder også U19-spilleren Tobias Klysner, der kan få debut #randersfc #sldk [LINK]",[-3.650519   5.002505  -3.1372015],[1.7451674e-04 9.9953389e-01 2.9158682e-04]
11,positive,positive,TRUE,Fredagens Sikre valg fra den franske liga.. Så blev det weekend igen og foråret ser ud til virkelig at have taget godt fat i Danmark og det er jo noget der får humøret til at stige helt automatisk. [LINK],[-3.2890236 -2.5463512  4.5393276],[3.9779031e-04 8.3597354e-04 9.9876630e-01]
12,positive,positive,TRUE,"@USER @USER Paludan er vanvittig,men det virkelig problem er at vi har mennesker i vores samfund, der ikke vil acceptere de helt grundlæggende friheder om retten til at ytrer sig. I et sekulært samfund, skal religion kun tåle at bliver hånet, latterliggjort og kritiseret i enhver form #dkpol",[-3.042466  -2.8678806  4.6124187],[4.7323352e-04 5.6350388e-04 9.9896324e-01]
13,neutral,neutral,TRUE,Hvad betyder politiske beslutninger for vores velfærd i de danske byer? Vi bidrager gerne med uafhængig byøkonomisk viden til dit #fmdk arrangement. #dkbiz #uddpol #dktrp #dkbolig #dkforsk. Kontakt:[LINK] [LINK],[-3.680025   2.1809971  0.2023026],[0.00249613 0.8763489  0.12115487]
14,positive,neutral,MISS,Når man er på besøg på en anden afdeling af ens virksomhed og kollegerne der behandler en som en spændende ny livsform og med stor respekt. Det er sgu sjovt :-D #arbejde #menneskerersjove #tillidsvalgt #hygge,[-2.8750644 -1.7326288  3.595209 ],[0.00153895 0.00482367 0.99363744]
15,neutral,positive,MISS,"@USER I at straffe to klubber for et problem, der veldokumenteret går på tværs af alle klubber. Det er en pop-reaktion, efter at de ikke har taget deres ansvar seriøst. Og det er problemet med DBU og især disciplinærudvalget. At de altid kun har moral, nær det er billigt og opportunt.",[-3.3767118  4.623058  -2.8600254],[3.3523882e-04 9.9910271e-01 5.6201557e-04]
16,negative,negative,TRUE,"""Nu er det op til May-regeringen selv at vælge enten den ansvarlige kurs, som EU har skitseret – eller at fortsætte kursen mod Hard Brexit""

Professor Derek Beach: May insisterer på at føre Storbritannien mod afgrunden (abon): [LINK] #dkpol #eudk [LINK]",[ 6.372668  -3.747039  -3.4837914],[9.9990726e-01 4.0274186e-05 5.2402756e-05]
17,neutral,neutral,TRUE,"Hvis du ikke er i fanzonen og gerne vil høre @USER-live. Så kan du nå det endnu. I panelet er @USER, @USER, @USER og Kasper Fisker. Skynd dig💛💙 [LINK]",[-3.382883   4.5769773 -2.7825794],[3.4885807e-04 9.9901533e-01 6.3585385e-04]
18,positive,positive,TRUE,"@USER @USER Ved ikke om det er fair eller ej, men som forbruger mener jeg det er fair nok. Kvickly vil også gerne selv sammenligne sig med andre. Så syntes jeg Rema er en del over discountniveauet. Jeg lægger også stortset alle indkøb i Rema og er iøvrigt tidligere Coop ansat 😉",[-2.9325461 -2.6948624  4.4035573],[6.5062288e-04 8.2519033e-04 9.9852425e-01]
19,negative,negative,TRUE,"@USER Men fair nok. Det er muligvis blevet bedre. Synes det, at det er underligt at sætte Messi under loop efter én gang, hvor han giver efter for de utallige svinestreger, han bliver udsat for. Jeg synes bestemt ikke det er kendetegnene for hans spil.",[ 4.056705  -1.6580526 -3.0716827],[9.9591774e-01 3.2834911e-03 7.9873769e-04]
20,neutral,neutral,TRUE,@USER @USER @USER Bekræfte hvad?,[-2.8542628  4.550608  -3.3102474],[6.0767867e-04 9.9900717e-01 3.8516105e-04]
21,negative,negative,TRUE,"Denne artikel om Socialdemokratiets (kommende?) kulturpolitik er blevet diskuteret grundigt de seneste dage. Det er skønt, at kulturpolitik, der ellers ofte er i bunden af vælgernes prioriterede... [LINK]",[ 6.5697265 -3.981622  -3.4850016],[9.9993086e-01 2.6156371e-05 4.2979096e-05]
22,neutral,neutral,TRUE,@USER @USER Har du et link?,[-3.5135946  4.7549996 -2.9022744],[2.5625859e-04 9.9927157e-01 4.7224958e-04]
23,positive,positive,TRUE,"@USER @USER Uhh jeg er helt klar over grunden, det ændrer ikke på et grundfundament i et demokrati, er at, de folkevalgte stiller sig selv til rådighed for befolkningen igennem #dkmedier især når der er truffet upopulære beslutninger.",[-3.0443058 -2.7789643  4.5394177],[5.0806825e-04 6.6245790e-04 9.9882942e-01]
24,positive,neutral,MISS,"@USER Ej.. Nu må den ""jeg føler mig krænket""-plage, der har ramt landet, simpelthen stoppe!!! Kan ikke holde det ud.. Det er SATIRE.. Slå det op, læs om det, hvis I ikke forstår det..!!!",[-3.4589546 -1.6254301  3.8924396],[6.3872314e-04 3.9957850e-03 9.9536550e-01]
25,positive,neutral,MISS,"Virkeligheden kalder @USER
[LINK]
Lytter du?
225 timers reglen er utroligt stressende. Det skubber en stor andel længere væk fra job. Endda #ptsd ramte kan omfattet af 225 timers reglen! #Vejle 
#dksocial #225timer #365timer #kontanthjælpsloftet",[-2.7891593 -2.9903393  4.483255 ],[6.9355802e-04 5.6716753e-04 9.9873930e-01]
26,positive,positive,TRUE,"RT @USER: Der findes gode mennesker
Der findes onde mennesker
Og så er der dem som mig
😂😂😂😂",[-2.8151813 -2.8950121  4.4485884],[6.995202e-04 6.458479e-04 9.986546e-01]
27,positive,negative,MISS,"Finland tager prisen for mest fucked up valgsystem i Nordeuropa. Ingen som helst sammenhæng mellem frem- og tilbagegang og mandattal. Det er helt fjollet. #vaalit19 

 [LINK]",[-1.4112777 -0.6535784  1.3503906],[0.05274377 0.11252157 0.8347346 ]
28,neutral,neutral,TRUE,"Har du booket sommerferien? Super! Næste trin er at opkvalificere dig inden det bliver alt for varmt. Læs mere om tilbud på Leading SAFe (SA), Product Owner og Scrum Master kurser: [LINK] #agile #training #summer [LINK]",[-3.376225   4.9907556 -3.3995774],[2.3230951e-04 9.9954069e-01 2.2694732e-04]
29,negative,negative,TRUE,Denne her perspektivering på lønudviklingen i #pldk bliver du næppe overrasket over. Men du bliver bestemt heller ikke dummere af at læse den [LINK],[ 1.8847915   0.24514835 -2.8344238 ],[0.8312749  0.16130827 0.00741678]
30,neutral,negative,MISS,Lyt med på vores podcast #AOFoplyser hvor vi præsenterer alle spidskandidater til #ep2019dk ITunes: [LINK] SoundCloud: [LINK] #dkpol [LINK],[-0.8498655  2.4614294 -2.5138886],[0.03495283 0.95842797 0.00661921]
31,positive,positive,TRUE,Eriksen om sejrsmål: Det var ren lettelse [LINK] #pldk,[-2.6811466 -2.7900727  4.2784925],[9.477324e-04 8.499232e-04 9.982023e-01]
32,positive,negative,MISS,"Anmeldelse: Carl Holst knockoutet af politik, pressen, politiet og pøbelen (Dette er en plus-artikel) [LINK]",[-3.826712  -1.6653662  4.1601605],[3.3878040e-04 2.9415681e-03 9.9671966e-01]
33,positive,positive,TRUE,"Ungdommens (og mange andres) ønske til et nyt folketing: bevar adgangen til natur, så alle børn og unge kan komme ud og få oplevelser, der styrker dem [LINK] 
#friluftslivforalle #dkgreen #dkpol #fv19 Tak til @USER for at give ungdommens ønske videre",[-2.6685271 -2.8589041  4.3042817],[9.3541626e-04 7.7325926e-04 9.9829131e-01]
34,neutral,neutral,TRUE,Lørdagens transferrygter: United genoptager jagten på Juventus-spiller [LINK] #pldk,[-1.6150614  3.0816133 -2.5231078],[0.00901019 0.9873559  0.00363391]
35,neutral,positive,MISS,Guardiola: Medierne vil have Liverpool til at vinde mesterskabet [LINK] #pldk,[ 0.33689806  1.1238161  -2.153033  ],[0.30492157 0.66979563 0.02528277]
36,positive,positive,TRUE,"🤔 TÆNK DIG GRUNDIGT OM, FØR DU SKAL STEMME 🤔

💚🙏❤️

PS: Jeg kan ikke finde Mette på nogen af billederne. Hvordan kan det være? Hvilken ‘blok’ er hun og S en del af?

#dkpol
#dkmedier
#alternativet
#dereretalternativ 
#grøntvalg 
#tidtilforandring
#derforuffe [LINK]",[-2.8068357 -2.7044938  4.308772 ],[8.1093836e-04 8.9832704e-04 9.9829072e-01]
37,positive,positive,TRUE,"@USER Ja, han løber de unge gutter op 😉",[-3.5090842 -1.140996   3.4599092],[9.303807e-04 9.933635e-03 9.891360e-01]
38,negative,negative,TRUE,"@USER Hvis man som stat mener, at en som Rasmus Paludan skal beskyttes for hans tydelig provokation af den muslimske minoritet, jamen så er det klart at minoriteten reagere som de gør. De er ikke de skyldige i denne sag.",[ 5.5025754 -2.94962   -3.312913 ],[9.996383e-01 2.133542e-04 1.483627e-04]
39,neutral,neutral,TRUE,@USER Og det er blandt andet derfor det er en skøn artikel 😉,[-3.2064292  4.866007  -3.3890882],[3.1184385e-04 9.9942845e-01 2.5978242e-04]
40,neutral,positive,MISS,Trump vil erklære nødretstilstand for at få grænsemur: Vi har en invasion af narko og en invasion af mennesker [LINK] [LINK],[-3.8771665  4.436077  -2.2545428],[2.4488289e-04 9.9851447e-01 1.2406665e-03]
41,neutral,negative,MISS,"@USER Stå til højre, gå til venstre.",[-2.7893534  4.444759  -3.1939592],[7.2068057e-04 9.9879837e-01 4.8086667e-04]
42,negative,negative,TRUE,"Kan vi ikke udvise empati og respekt for mennesket, er vi et fattigt folk. [LINK]",[ 5.745476  -3.2759595 -3.2590773],[9.9975640e-01 1.2076327e-04 1.2281929e-04]
43,neutral,neutral,TRUE,Som 15-årig tilsluttede hun sig IS: Nu er hun gravid og vil hjem [LINK] [LINK],[-4.028712   4.034378  -1.6742938],[3.1381252e-04 9.9638110e-01 3.3050720e-03]
44,positive,positive,TRUE,@USER @USER @USER @USER Populaert eller ej...farligt naar politikere lukker medier de ikke kan lide..saa er vi paa vej mod bogbraendinger...DF handler som vanligt helt uden moralsk kompas. #dkpol,[-2.582678  -2.7879798  4.199056 ],[1.1319761e-03 9.2188356e-04 9.9794620e-01]
45,positive,neutral,MISS,@USER Han er født og opvokset i England. Faderen er skotte.,[-3.216069  -2.5603077  4.5139594],[4.3886734e-04 8.4552524e-04 9.9871564e-01]
46,negative,negative,TRUE,"@USER kan i ikke droppe den forespørgsel efter lokation når man går ind på jeres side? Det crasher min Firefox på android.
Lav i stedet en knap, for dem der ikke ved hvor de er.",[ 6.56305   -3.9589949 -3.4771078],[9.9992943e-01 2.6934145e-05 4.3609834e-05]
47,negative,negative,TRUE,Advarsel: Flere bilister fik falske p-bøder i midtbyen [LINK],[ 7.142984  -4.4975677 -3.6129858],[9.9996984e-01 8.8015595e-06 2.1317117e-05]
48,neutral,neutral,TRUE,"Mange vil have #sundhedsreform til at handle om struktur. Husk nu - det handler om patienterne. Om nærheden i behandlingen og om, at færre i fremtiden skal ende imellem to stole, når de går fra en myndighed til en anden. Det SKAL vi kunne løse #dkpol #sundpol",[-3.4297166  5.0209556 -3.3777432],[2.1366290e-04 9.9956125e-01 2.2506130e-04]
49,negative,negative,TRUE,"@USER Aha ;) - den er helt sikkert 👎
Jeg har skrevet om det her i årevis.

Det er på høje tid, at vi får det stoppet.

[LINK]",[ 6.836017  -4.179615  -3.5558493],[9.9995291e-01 1.6441865e-05 3.0679566e-05]
50,positive,negative,MISS,"Så er der sat punktum for en stærk dansk lobbyindsats i EU. Danmark kan påvirke rigtig meget, især når vi er mange, der arbejder sammen! #dkpol #dkbiz #eupoldk [LINK]",[-2.9696164 -2.4637008  4.252315 ],[7.2897476e-04 1.2090073e-03 9.9806195e-01]
51,negative,negative,TRUE,"Aboubakar Keita er i øvrigt begyndt at spille nede i Belgien. Godt 300 minutter siden slut-marts. Men mon ikke det er too little, too late for Ståle.",[ 5.708995  -3.399701  -3.0141635],[9.99726593e-01 1.10668705e-04 1.62727869e-04]
52,positive,positive,TRUE,"Jeg er altså ikke helt færdig med @USER. Hans konstante pres på målmand og forsvar giver en ekstra dimension. 

Allerede nu er han nummer to på vores topscorerliste (4 mål).

Han kan blive en af vores vigtigste signings længe og en frygtindgydende angriber i playoff. #vejleb [LINK]",[-2.9875345 -2.7974699  4.512622 ],[5.5232306e-04 6.6793943e-04 9.9877971e-01]
53,neutral,neutral,TRUE,@USER @USER Er så bra at de sender dette 🤩 Og det ikke mange vet er at norske Quick Style har laget koreografien til Save me og Blood sweat and tears! 🤩,[-2.8758593  4.6181064 -3.376123 ],[5.5593508e-04 9.9910694e-01 3.3710274e-04]
54,negative,negative,TRUE,"@USER @USER Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[ 6.264611  -3.7110512 -3.3751717],[9.9988842e-01 4.6513229e-05 6.5079985e-05]
55,negative,neutral,MISS,"@USER @USER Skandaløst ringe dommerpræstation over hele linjen. Hvis TVW og Okore er offside, så hedder jeg Henning, og hvis Arajuuri ikke laver hands, er der lang vej hjem, som Wafande ville sige det...",[ 2.6961155  -0.18942302 -3.3928998 ],[0.9450971  0.05275978 0.00214314]
56,negative,negative,TRUE,"DF frygter at S skifter side i udlændingedebatten...
Det kan jeg også frygte - men det kommer helt an på hvilke områder der skiftes - paradigmeskiftet er sygt - lige nu får Radikale det uanset hvem der bli'r statsminister. 
[LINK]
#dkpol #dkmedier",[ 7.1607666 -4.445723  -3.69266  ],[9.9997163e-01 9.1065413e-06 1.9337675e-05]
57,negative,negative,TRUE,"Hay Mamita! Con todo respeto pero estás repitiendo lo mismo y lo mismo como LORO lo de tu campaña y sabes que no es verdad. Llegas con las manos sucias.

Esperemos que devuelvas la legitimidad a la Capital y la saques del Letargo que trae. Empiezas mal. [LINK]",[ 6.1338286 -3.7065241 -3.1927762],[9.9985766e-01 5.3250933e-05 8.9011308e-05]
58,positive,positive,TRUE,"Det skal være lettere for syge borgere at få et fastholdelsesfleksjob på deres nuværende arbejdsplads. Del denne video fra VærdigReform og hjælp os med at råbe politikerne op.
#værdigreform #dkpol #sundpol #arbejdsforhold [LINK]",[-2.8819065 -2.7920365  4.421522 ],[6.7227881e-04 7.3549454e-04 9.9859220e-01]
59,positive,neutral,MISS,"Nikolaj Øris blev far i nat, erfarer TV 2 SPORT. DHF's sportschef bekræfter, at højrebacken er tilbage i lejren og spiller i aften mod Saudi-Arabien #hndbld #vmtv2 [LINK]",[-3.7186096 -0.9408532  3.416725 ],[7.8576826e-04 1.2637428e-02 9.8657680e-01]
60,negative,negative,TRUE,"@USER @USER Man kan jo tage den “set ovenfra” med fokus på, hvor stor en rolle diverse eksperter rent faktisk har på tonen og måden hvorpå fodbolddanmark opfører sig. Vil man have et bodegabøvet Stig Tøfting-fodbolddanmark?",[ 6.0899844 -3.5901873 -3.319814 ],[9.9985564e-01 6.2501735e-05 8.1905622e-05]
61,positive,positive,TRUE,@USER Mon ikke han sagde tredjeland og ikke tredjeRANGSland? USA er i øvrigt også et tredjeland i EU-jargon.,[-3.2709792 -2.650327   4.607986 ],[3.7821502e-04 7.0353318e-04 9.9891829e-01]
62,negative,negative,TRUE,"@USER du er så ærlig som du er og fordi du tør stå frem og vise hvem du er. Jeg ved ikke om det er dumt at sige det her, men jeg fandt dig på twitter efter at jeg havde set indslaget på TV2, fordi jeg synes hende der sad der på skærmen var skide sej og nu ved jeg at hun ER skide sej!",[ 5.563564  -3.0813801 -3.2210672],[9.9967098e-01 1.7595659e-04 1.5301726e-04]
63,negative,negative,TRUE,"Foreningen Far har bedt #civilstyrelsen direktør undersøge, hvorfor Foreningen Far ikke anerkendes som retshjælpsinstitution, mens Danner, Mødrehjælpen og Dansk Kvindesamfund gør. Det er lige lovlig absurd! #dkpol #dkmedier #dkpolitik @USER #Danmark [LINK]",[ 6.8570476 -4.279106  -3.4881203],[9.9995327e-01 1.4575027e-05 3.2146247e-05]
64,positive,negative,MISS,@USER Der røg den fredag aften :-) tak,[-3.8387785   0.03915409  2.5294435 ],[0.00158142 0.07642069 0.9219979 ]
65,negative,neutral,MISS,"Kommentar: Det er vel ikke en naturlov, at Tyskland og Frankrig skal ligge i struben på hinanden [LINK] [LINK]",[ 3.6854038 -1.2972792 -3.089481 ],[0.9920657  0.00680125 0.00113304]
66,negative,negative,TRUE,"@USER @USER Men de ting forsvinder jo heller ikke Patrick, det gør de ikke. Nu ved jeg ikke hvor du kommer fra i landet, eller hvem du kender, men sandheden er at den slags ikke forsvinder. Mit bud er at du har set det hele fra en side og det er jo aldrig godt. Nu kan du se Paludan...",[ 4.751279  -2.7876542 -2.588819 ],[9.9882048e-01 5.3133751e-04 6.4822147e-04]
67,negative,negative,TRUE,"Ved dårligt hva man efterhånden ska sige!?

Igen, igen... igen... slås det fast at vores regering er ude i BEVIDST manipulation for at ramme udlændinge!... &amp; surprise... S støtter dem sgu!?

Ideologi ind.
Fakta ud.

Nu må det faneme være nok!

#dkpol
[LINK]",[ 6.891773  -4.2029214 -3.5934215],[9.9995697e-01 1.5192067e-05 2.7945953e-05]
68,neutral,neutral,TRUE,"""... jeg synes, der er en tendens til, at mode bliver hysterick og grinagtigt. Hvis noget tøj er fedt of lækkert, så er det fedt og lækkert meget længere tid end en sæson og jeg har meget svært ved at tage det seriøst, når det bliver dikterende."" [LINK]",[-3.011477   4.6151595 -3.2161071],[4.8686657e-04 9.9911636e-01 3.9677133e-04]
69,negative,positive,MISS,"@USER De sidste 30 år har forskere i politik forsøgt at komme op med bedre, men synes ikke det er lykkedes. Hvis man skal stille et mere interessant spørgsmål er det om en overgang var ved at opstå en ny kløft imellem land og by.",[ 6.507209  -4.45102   -2.9890654],[9.9990749e-01 1.7412511e-05 7.5124306e-05]
70,positive,positive,TRUE,"@USER @USER Nej, det er det svar, jeg mener man skal insistere på at få - og dernæst om man mener det er i orden at gøre brug af den slags oplysninger, selvom man ikke aktivt har gjort noget (ulovligt) for at fremskaffe dem.",[-3.275653  -2.5512874  4.5484567],[3.9948511e-04 8.2430639e-04 9.9877626e-01]
71,negative,negative,TRUE,"@USER @USER Nok har han været bænkspiller, men det er trods alt under et år siden han blev udtaget til VM. Og ville blive overrasket hvis han ikke spiller fra start i pokalen. Selvom det selvfølgelig ville være smukt at stoppe med et mesterskab",[ 6.127867  -3.5230434 -3.4024878],[9.998630e-01 6.435812e-05 7.260386e-05]
72,neutral,neutral,TRUE,"Patienterne venter - kan det være anderledes? Ja! På #patient19 deler @USER erfaringer fra #sikkertopflow. Målet er bedre #patientsikkerhed, reduktion af aflysninger og bedre OPflow. Læs blog om #sikkertflow af @USER ➤ [LINK]",[-3.474243   4.8822722 -3.123693 ],[2.3472804e-04 9.9943203e-01 3.3327809e-04]
73,negative,neutral,MISS,Intet mindre end GENIALT afsnit af #hergårdetgodt Panda Special! Sammenligningen mellem @USER og pandaens parringsritualer var noget af det bedste danske satire i nyere tid! @USER I skal nok ikke regne med at kunne lave en #ikinagårdetgodt sæson 2 #freetibet,[ 3.3700585 -1.2274867 -2.7418623],[0.9878564  0.00995418 0.00218938]
74,neutral,neutral,TRUE,"@USER @USER @USER Men hvor de stadig ønsker koranen over de danske regler og love... er det det vi skal bygge Danmarks fremtid på. 
Ps. Folk der er kommet her for at få asyl, skal hjem og hjælpe med genopbygningen, med den viden og erfaring de har samlet i Europa... for hvem skulle ellers ?",[-3.4152465  4.86565   -3.151244 ],[2.531622e-04 9.994172e-01 3.296506e-04]
75,negative,negative,TRUE,"@USER @USER @USER @USER @USER Han står ikke for det nu, fordi han er / var ansat til noget andet og det er nogle spillere med andre kompetencer. Ved evt BIF er der andre spillere og sikkert krav om noget andet",[ 7.050199  -4.458475  -3.5402439],[9.9996483e-01 1.0042246e-05 2.5154397e-05]
76,negative,positive,MISS,"@USER @USER ""Du er ikke vigtig""? Når du nu har sovet på det, synes du så selv at det er en ret relevant ""satire"" at rette imod folk der fortæller om sårbarhed?

Person: Mit selvværd har det nogen gange svært.
Heino: DU ER IKKE VIGTIG HA HA HA HA HA!!!",[ 6.173592  -3.6238673 -3.3506625],[9.998714e-01 5.558550e-05 7.304876e-05]
77,neutral,negative,MISS,"Seneste nyt fra Danmark og Verden #nyheder: Politiet undersøger mistænkeligt forhold på Nørrebro Politiet undersøger et mistænkeligt forhold på Blågårds Plads, hvor den kontroversielle partistifter og islamkritiker Rasmus Paludan ventes at holde en demon… [LINK]",[-2.9533367  4.585256  -3.2171955],[5.3164567e-04 9.9905998e-01 4.0834746e-04]
78,negative,negative,TRUE,"@USER @USER @USER @USER Men det ønsker konservative ikke at have skatteindtægter på.
At sætte prisen på tobak op vil bare få folk til at ryge polske Prince. De gange jeg har været i Norge har jeg jo også haft tobak med til vennerne.",[ 5.9487357 -3.3903944 -3.3280718],[9.9981862e-01 8.7899905e-05 9.3552364e-05]
79,neutral,negative,MISS,"@USER @USER Det var ikke for at forklejne hans generelle udvikling som du+FD utvivlsomt ved mere om. Men jeg vil gerne vædde en Lyngbypølse på, at min. 90% af hans afslutninger nu er inde i feltet, måske endda +75% fra Dangerzone. Så kommer han også automatisk til at ligne en bedre afslutter",[-3.13193    4.775376  -3.3303196],[3.6779849e-04 9.9933064e-01 3.0161312e-04]
80,neutral,negative,MISS,"@USER Ja , hun kan det hele ! Det er en fornøjelse at lytte til hende !Jeg elsker musikkens verden. Der færdes Jeg med sikkerhed ! ✨🎵❤🌹",[-1.0060755  1.423211  -1.109531 ],[0.07545748 0.8565013  0.06804123]
81,neutral,neutral,TRUE,"@USER @USER @USER @USER Virkelig? Gå lige ind i din nærmeste kirke, tag et billede af Jesus-figur og læg det op her. Så skal vi se om det ikke er en hvid person.",[-1.9957277  3.7792363 -3.1061895],[0.00309155 0.9958901  0.00101838]
82,negative,neutral,MISS,"@USER @USER ... Ja - Der er en grund til at man fx fra elitedommer gruppen anbefaler dommerne ikke at udtale sig i 24 timer efter kampen...

Som jeg har skrevet har jeg forståelse for at pulsen er høj, men historien viser at det ikke er umuligt at udtale sig kritisk på en saglig måde! 😊",[ 2.8180256  -3.8682969   0.13018878],[0.9352124  0.00116702 0.06362056]
83,positive,negative,MISS,Stormen Pabuk dræber to ældre og en fisker i Thailand [LINK] [LINK],[-2.9175034 -2.3853042  4.1366305],[8.6181855e-04 1.4673952e-03 9.9767083e-01]
84,neutral,neutral,TRUE,"[LINK] - En bilist havde taget sin nummerplade af og lagt den ind i bilen sammen med amfetamin og anabolske steroider.
#nyheder til #slagelse [LINK]",[ 0.62354904  1.2701969  -2.7376912 ],[0.33969438 0.6485208  0.01178475]
85,positive,neutral,MISS,"Vietnam er fyldt med små skatte som smuk natur, templer og magiske stunde tidligt op morgenen når du bevæger dig ned på det lokale marked👣✈️☀️ #myanmar#burma#vietnam#philippines#filippinerne#thailand#gapyear#travel#destinations#culture#bagan#yagoon#s… [LINK] [LINK]",[-3.0876296 -2.65113    4.4870324],[5.1262352e-04 7.9317298e-04 9.9869424e-01]
86,neutral,neutral,TRUE,"@USER Er det ikke lige lovlig tidligt, her 8 mdr før forhandlingerne overhovedet begynder, at “være klar til konflikt”?",[-3.4134884  4.9275136 -3.2571514],[2.3840996e-04 9.9948275e-01 2.7875367e-04]
87,neutral,neutral,TRUE,Regeringen har nu skåret 6.452.096.227 DKK på uddannelse siden 2015. Det svarer til 9 millioner kroner om dagen! Følg nedskæringerne live på [LINK] #dkpol #uddpol #fv19 #Stop2pctNU,[-2.908912   4.523599  -3.1516054],[5.910755e-04 9.989452e-01 4.637061e-04]
88,positive,positive,TRUE,".@USER
.@USER
.@USER
.@USER
Anders Thomsen gav det polske publikum fuld valuta for pengene i årets SEC-kvalrunde 2 i Poznan. Een efter een fightede han sig helt op til det afgørende race-off og vandt det. Er videre til SEC-CH
copyright: sportxpress [LINK]",[-3.1243188 -2.6853812  4.5293283],[4.7373777e-04 7.3479535e-04 9.9879152e-01]
89,negative,negative,TRUE,"@USER Hvis du har 5 DBs på banen, skal dine LBs stadig gøre rigtigt meget i kastespillet, da NFL-angrebene strækker på alle leder og kanter, og TEs og RBs er super atletiske. Nickel har været det nye base i flere år, og dårlige LBs i opdækningen har kostet dyrt de sidste par år",[ 6.989654  -4.3334956 -3.6166537],[9.9996316e-01 1.2089340e-05 2.4758425e-05]
90,positive,positive,TRUE,"Først lukker de DRK, men ok, jeg r jo ik kultur/historieinteresseret. 
De kom efter P6Beat, jeg protesterede ik, for jeg ejer ik rytmesans.
Så gik de efter #24syv jeg protesterede ik, jeg lytter lydbog. 
Når de kommer efter mig, r der ik flere tilbage t at fortælle nyheden
#dkpol [LINK]",[-2.8757162 -2.774201   4.434812 ],[6.6752371e-04 7.3884655e-04 9.9859363e-01]
91,positive,positive,TRUE,"@USER Løbehjulene har en holdbarhed på en lille måned i gennemsnit. Så smides de til skrot. Der er er ca 400 løbehjul i København. Det giver mindst (400x12) 4800 elløbehjul til skrot om året. 
I den tid, de kører, samles de op og leveres af biler.
Det er ikke grønt i min optik. #dkpol",[-2.0707042 -1.9862796  3.1253183],[0.00547523 0.00595755 0.98856723]
