,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
16,negative,negative,TRUE,"Ligesom meget andet i livet så er der vel sagtens både gode, dårlige, indholdsrige, og uinteressante pressemøder - men I journalister bliver vel betalt for det ... Det er jeres arbejde eller ??",[ 7.0848155 -3.1897013 -4.2132416],[9.9995315e-01 3.4499564e-05 1.2396401e-05]
17,neutral,neutral,TRUE,Blågårdsgade 2. Look for Sasaa at Facebook,[-3.472767   5.8339715 -2.382907 ],[9.0777452e-05 9.9963927e-01 2.6995922e-04]
18,neutral,positive,MISS,"DAT fejrer 30 år med fly Det er i dag 30 år siden, at Kirsten og Jesper Rungholm lettede med deres første fly. I dag råder de over 22 fly og har mere end 500 ansatte.",[-4.0585833  5.471796  -1.4686368],[7.2536604e-05 9.9896061e-01 9.6684491e-04]
19,positive,positive,TRUE,"Sommerferien går til Montenegro. Er du sådan én, der har gode tips til det land, så vil jeg herre mega gerne have dem ☺️",[-4.4168043  -0.83194333  5.473217  ],[5.0582894e-05 1.8234294e-03 9.9812597e-01]
20,neutral,neutral,TRUE,"Og nej, det er ikke passivt.",[-3.258791  6.188582 -3.028058],[7.8882535e-05 9.9982172e-01 9.9354249e-05]
21,negative,negative,TRUE,"I at straffe to klubber for et problem, der veldokumenteret går på tværs af alle klubber. Det er en pop-reaktion, efter at de ikke har taget deres ansvar seriøst. Og det er problemet med DBU og især disciplinærudvalget. At de altid kun har moral, nær det er billigt og opportunt.",[ 7.0738297 -3.339364  -4.0716085],[9.9995553e-01 3.0032268e-05 1.4440371e-05]
22,neutral,neutral,TRUE,Kræft øger risiko for andre sygdomme senere i livet,[-2.2680607  5.6457515 -3.5024657],[3.6548544e-04 9.9952817e-01 1.0635913e-04]
23,negative,negative,TRUE,"Hold nu op. Dansk Folkeparti vil ikke ud af EU. Partiet ønsker bare ikke, den danske befolkning får indflydelse. Det var tydeligt i 2015, hvor partiet argumenterede for, den ønskede tilvalgsordning ikke krævede en folkeafstemning, og var imod det, befolkningen ville have gavn af.",[ 4.3321147  1.3077873 -5.8130965],[9.5362544e-01 4.6337135e-02 3.7442824e-05]
24,neutral,negative,MISS,"Selvom Danmark ikke er længere er med i det europæiske politisamarbejde, Europol, så bruger politiet Europols forbryder-database (EIS) som aldrig før. #dkpol",[-3.2418962  6.250422  -3.0971377],[7.5416785e-05 9.9983740e-01 8.7163709e-05]
25,negative,negative,TRUE,"Hvis der er en embedsmand i statsministeriet, som pt . ikke har travlt med at føre valgkamp for V - kan du så ikke vise vores statsminister Ordensbekendtgørelsen? #dkpol",[ 6.879303  -2.5039382 -4.5642858],[9.9990511e-01 8.4114086e-05 1.0716959e-05]
26,neutral,neutral,TRUE,"Milos.. Der er en himmelvid forskel på at bruge en sexuel orientering som skældsord, og et erhverv, uanset om det er luder/bilsælger/bankmand eller håndværker. Du kan skifte erhverv, det er umiddelbart nok sværere at sexualitet. Læs tipsbladets artikel om",[-0.82497174  5.5365176  -4.8872232 ],[1.7237654e-03 9.9824667e-01 2.9666406e-05]
27,neutral,negative,MISS,"Det er jo nemt nok at mene noget drastisk, når man tilhører en gruppe, som ikke ryger og ellers har fint råd til at betale 90 kr. for en pakke.",[ 1.6101036  3.563402  -5.531547 ],[1.24181956e-01 8.75719845e-01 9.82831625e-05]
28,neutral,negative,MISS,"RT @USER: Du mener: Hvem bliver nummer tre ?

Først var det skolelærerne...",[-2.334259  6.141661 -3.858808],[2.0837452e-04 9.9974626e-01 4.5367120e-05]
29,negative,neutral,MISS,"Mediernes rolle skal forklares forfra, skriver som kommentar til ""På sin vis er der tale om ytringsfrihed på speed. Men hvis de forpligtede, uafhængige medier samtidig svækkes, får vi et demokratisk problem"" #dkmedier",[ 5.6988134  -0.47468212 -5.371025  ],[9.9790490e-01 2.0795723e-03 1.5542448e-05]
30,positive,positive,TRUE,"Ved du overhovedet hvad det ord betyder?

Jeg er fuldstændig enig med @USER. Danmark har brug for en ny retning!",[-4.2638345 -1.2902443  5.7176557],[4.6204164e-05 9.0384675e-04 9.9904996e-01]
31,neutral,negative,MISS,Der er noget skrivere har misforstået. Han skriver en nedsænkning vil give 7000 yderlige pladser og det er AGFS ønske. AGF har ikke noget ønske om at øge kapaciteten til 27000 #ultratwitteragf,[-0.5649852  5.4245515 -5.0368004],[2.4984945e-03 9.9747294e-01 2.8549201e-05]
32,negative,negative,TRUE,"Jeg finder det mere problematisk, at de antager den yngre generation ikke kender Michael Laudrup. Historielærer møgunger!!",[ 6.421931  -3.4113603 -3.0955873],[9.998728e-01 5.362913e-05 7.354264e-05]
33,negative,negative,TRUE,"Hvorfor gør #dkpol ikke noget mere for at få flere elbiler på vejene, ladestandere sat op....",[ 7.0336375 -2.9993823 -4.3221335],[9.9994445e-01 4.3922864e-05 1.1701112e-05]
34,positive,positive,TRUE,"Konkurrencestater kommer i forskellige varianter, og det samme gælder for den danske konkurrencestat 🇩🇰. Nysgerrig? Køb 'Konkurrencestatsministeren' her: #dkpol #dkøko",[-5.2397747  2.246177   3.244691 ],[1.5099284e-04 2.6919305e-01 7.3065597e-01]
35,negative,neutral,MISS,"Jo jo, men de kan jo ikke bruges som en overvældende del af holdets succes. De har ydet på visse områder, men har vel ikke været kæmpe profiler.",[ 6.1651726 -1.186151  -5.06536  ],[9.99345481e-01 6.41322345e-04 1.32543155e-05]
36,neutral,positive,MISS,Viacom letter på aftale med AT&amp;T og topper S&amp;P 500-indekset,[-3.1969981  6.2399735 -3.1387587],[7.970837e-05 9.998357e-01 8.448834e-05]
37,positive,positive,TRUE,Det er flot! Træning er heller ikke en særligt stor del af vægttab. Du kan ikke træne dig ud af dårlige spisevaner du skal spise dig ud af dem. Træning er selvfølgelig godt for en masse andre ting så det er helt fint at træne (eller ej).,[-4.4531393  -0.34367445  5.092339  ],[7.1208568e-05 4.3376074e-03 9.9559116e-01]
38,neutral,neutral,TRUE,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → #angst #stress #denmark,[-3.7703977  5.7188725 -2.0188284],[7.5620599e-05 9.9948847e-01 4.3584994e-04]
39,neutral,neutral,TRUE,Det er Robsons store udfordring. Han er dog ret bredt anerkendt som en af de største engelske spillere,[-4.5456743  3.6870685  1.133348 ],[2.4656052e-04 9.2759430e-01 7.2159141e-02]
40,negative,negative,TRUE,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[ 7.071938  -3.3863947 -4.0371637],[9.9995625e-01 2.8706794e-05 1.4974737e-05]
41,neutral,neutral,TRUE,"Det er Torsdag og dermed Premier League i Dart, med runder igen før finalen strammer det til nu.
Se forslag på facebook side",[-2.768595   6.014137  -3.2759664],[1.5332086e-04 9.9975437e-01 9.2310875e-05]
42,neutral,neutral,TRUE,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-3.5989037  6.039842  -2.5216134],[6.5137974e-05 9.9974352e-01 1.9129147e-04]
43,neutral,negative,MISS,Det vil sige at laveste fællesnævner hermed er dem det laver balladen.,[-3.1152081  6.2921934 -3.28519  ],[8.2101578e-05 9.9984860e-01 6.9267524e-05]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 7.051482  -3.5200367 -3.885435 ],[9.9995661e-01 2.5634736e-05 1.7788459e-05]
45,negative,negative,TRUE,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[ 7.0726814 -3.332203  -4.1158805],[9.9995589e-01 3.0282868e-05 1.3830883e-05]
46,neutral,neutral,TRUE,"Hvad sker der med i dag, kan ikke komme ind??",[-3.0368996  6.1716633 -3.2068145],[1.00159414e-04 9.99815404e-01 8.45081377e-05]
47,negative,negative,TRUE,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[ 7.025768  -3.2908585 -4.108555 ],[9.9995244e-01 3.3076944e-05 1.4601727e-05]
48,negative,negative,TRUE,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[ 6.617459  -3.6502187 -3.148703 ],[9.9990797e-01 3.4734770e-05 5.7354806e-05]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 7.073031  -3.3550925 -4.0553784],[9.9995577e-01 2.9587231e-05 1.4688384e-05]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 7.049877  -3.4694233 -3.9391131],[9.9995601e-01 2.7008893e-05 1.6885848e-05]
51,neutral,positive,MISS,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[-2.6321688  6.0762196 -3.4849565],[1.6515536e-04 9.9976438e-01 7.0393340e-05]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 7.079564  -3.4151185 -4.0046287],[9.9995697e-01 2.7682077e-05 1.5352454e-05]
53,negative,neutral,MISS,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[ 6.8809223 -2.7620366 -4.421138 ],[9.9992275e-01 6.4875800e-05 1.2346507e-05]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 7.0650797 -3.4759884 -3.9441543],[9.9995697e-01 2.6427353e-05 1.6547485e-05]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 7.061783  -3.4415758 -3.974175 ],[9.999565e-01 2.744292e-05 1.611112e-05]
56,neutral,negative,MISS,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[-1.2351116  5.429828  -4.2637677],[1.2731317e-03 9.9866533e-01 6.1594903e-05]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 7.062704  -3.4347203 -3.9855647],[9.9995637e-01 2.7606269e-05 1.5913974e-05]
58,neutral,neutral,TRUE,Stormen Pabuk dræber to ældre og en fisker i Thailand,[-2.3612278  6.062194  -3.8290782],[2.1960234e-04 9.9972969e-01 5.0600866e-05]
59,neutral,positive,MISS,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-4.180786  5.108855 -0.818313],[9.2122165e-05 9.9724919e-01 2.6586882e-03]
60,neutral,positive,MISS,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[ 0.28980738  1.1254537  -1.3023646 ],[0.28491756 0.6571066  0.05797593]
61,neutral,negative,MISS,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[-2.1092014  6.0750327 -4.020726 ],[2.7892855e-04 9.9967980e-01 4.1240957e-05]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-4.304221  -1.4254878  5.893921 ],[3.7213405e-05 6.6209078e-04 9.9930072e-01]
63,neutral,positive,MISS,Lækre detaljer i brilleetuier og pudseklude 😍,[-4.919721   2.597641   2.5946162],[2.7211924e-04 5.0061995e-01 4.9910796e-01]
64,positive,positive,TRUE,Enig. En true detective podcast. det er lige dig ? :),[-4.522698   1.8817837  2.9628382],[4.1882577e-04 2.5320044e-01 7.4638075e-01]
65,negative,negative,TRUE,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[ 7.0208073 -3.3723137 -3.9807882],[9.9995267e-01 3.0641106e-05 1.6674285e-05]
66,negative,negative,TRUE,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[ 4.9888744   0.49601045 -5.653141  ],[9.8891199e-01 1.1064494e-02 2.3625937e-05]
67,neutral,neutral,TRUE,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[ 0.3733454  4.7964916 -5.484066 ],[1.1853820e-02 9.8811227e-01 3.3885735e-05]
68,neutral,neutral,TRUE,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[-3.6771011  6.035749  -2.4878225],[6.0485323e-05 9.9974078e-01 1.9867699e-04]
69,neutral,positive,MISS,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-4.596151    4.081411    0.64666456],[1.6501869e-04 9.6861309e-01 3.1221876e-02]
70,positive,negative,MISS,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[-4.6493664   0.05048139  4.953432  ],[6.7037217e-05 7.3694289e-03 9.9256355e-01]
71,negative,neutral,MISS,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[ 6.5640574 -1.6541232 -5.039156 ],[9.9972123e-01 2.6963014e-04 9.1341353e-06]
72,neutral,neutral,TRUE,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[-4.2149944  3.4674423  0.9383656],[4.2663695e-04 9.2576003e-01 7.3813267e-02]
73,negative,neutral,MISS,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[ 4.1837177 -2.9753509 -1.2132651],[9.9472010e-01 7.7367201e-04 4.5063104e-03]
74,neutral,neutral,TRUE,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[ 0.3378089  4.944419  -5.499506 ],[9.8866038e-03 9.9008465e-01 2.8835891e-05]
75,neutral,negative,MISS,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[ 0.5992524  4.357404  -5.1666927],[2.2793451e-02 9.7713506e-01 7.1398914e-05]
76,neutral,negative,MISS,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[ 0.7069543  4.548531  -5.472984 ],[2.1007979e-02 9.7894853e-01 4.3498196e-05]
77,positive,neutral,MISS,Jeg lukkede den faktisk ned inden et møde 😬,[-4.3317966  -0.46639496  5.173929  ],[7.4155563e-05 3.5388845e-03 9.9638700e-01]
78,negative,neutral,MISS,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[ 6.9661536 -2.9405043 -4.2052736],[9.9993610e-01 4.9838538e-05 1.4069648e-05]
79,negative,negative,TRUE,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 6.478961  -1.4982963 -5.1650085],[9.9964809e-01 3.4305864e-04 8.7687049e-06]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 6.993628  -2.6780941 -4.548437 ],[9.999273e-01 6.303660e-05 9.712106e-06]
81,neutral,negative,MISS,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[-1.3228921  5.677371  -4.491792 ],[9.107768e-04 9.990509e-01 3.829802e-05]
82,negative,negative,TRUE,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[ 6.9212127 -2.4440312 -4.745442 ],[9.999058e-01 8.564172e-05 8.574236e-06]
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 7.069309  -3.4258926 -3.9777627],[9.9995637e-01 2.7667676e-05 1.5933048e-05]
84,neutral,neutral,TRUE,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[-3.1266413  5.779368  -2.6119242],[1.3552261e-04 9.9963772e-01 2.2675171e-04]
85,negative,negative,TRUE,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[ 6.7318597 -2.5290074 -4.3772497],[9.9988985e-01 9.5062380e-05 1.4973629e-05]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-3.2661839  6.2433925 -3.0878587],[7.412634e-05 9.998373e-01 8.859689e-05]
87,neutral,negative,MISS,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[ 0.724033   4.3369565 -5.3643246],[2.6262881e-02 9.7367758e-01 5.9593996e-05]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-3.0717177  6.2902675 -3.304951 ],[8.5916108e-05 9.9984598e-01 6.8042864e-05]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[-3.026231   6.278598  -3.3526669],[9.0969595e-05 9.9984336e-01 6.5633700e-05]
90,neutral,neutral,TRUE,"Nej, det gør der ikke. Se evt. her: :)",[-0.80216086  5.2887015  -4.6813745 ],[2.2582395e-03 9.9769515e-01 4.6671208e-05]
91,negative,negative,TRUE,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 6.777157  -2.1093676 -4.89138  ],[9.9985313e-01 1.3821901e-04 8.5576585e-06]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-4.109768   5.3215756 -1.1430955],[8.0040372e-05 9.9836498e-01 1.5549568e-03]
93,neutral,positive,MISS,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-3.2349725  6.235809  -3.1338232],[7.7058656e-05 9.9983764e-01 8.5260930e-05]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-4.3162346 -1.1563075  5.6820188],[4.5428558e-05 1.0706994e-03 9.9888390e-01]
95,neutral,neutral,TRUE,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[-2.251566   6.0012717 -3.7788155],[2.6043554e-04 9.9968302e-01 5.6548917e-05]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 7.072707  -3.1865857 -4.1770906],[9.9995196e-01 3.5028774e-05 1.3009303e-05]
97,positive,positive,TRUE,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[-4.176182  -1.4585431  5.8493776],[4.422265e-05 6.697309e-04 9.992861e-01]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[-2.8489666  6.2610254 -3.5062609],[1.1053704e-04 9.9983215e-01 5.7286012e-05]
99,neutral,positive,MISS,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-4.4300957   5.0042567  -0.56874096],[7.9621655e-05 9.9613589e-01 3.7843953e-03]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-4.3367796 -1.06072    5.598147 ],[4.8388072e-05 1.2808939e-03 9.9867070e-01]
101,negative,neutral,MISS,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 6.832077  -2.2772124 -4.753071 ],[9.99880075e-01 1.10620065e-04 9.30212445e-06]
102,positive,positive,TRUE,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-4.3686666 -1.1308436  5.7148857],[4.1714677e-05 1.0628147e-03 9.9889541e-01]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 7.0543756 -2.934876  -4.3722944],[9.99943256e-01 4.58879149e-05 1.09002285e-05]
104,neutral,neutral,TRUE,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-5.068903   3.3697762  1.9217529],[1.7513511e-04 8.0955219e-01 1.9027264e-01]
105,neutral,negative,MISS,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[-1.5949254  5.80386   -4.2981663],[6.1159616e-04 9.9934739e-01 4.0969662e-05]
