,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
10,negative,neutral,MISS,"BPA er verdens bedste kompensationsordning. Men den kan kun fungere, hvis de borgere der ønsker det, kan overdrage deres arbejdsgiveansvar. Den ret udhules fuldstændig, når kommunerne presser adm.bidraget i bund #dkpol @USER
[LINK]",[ 6.134367  -2.7621307 -3.695203 ],[9.9980932e-01 1.3684134e-04 5.3825646e-05]
11,neutral,positive,MISS,"Ny opgørelse viser, at det i høj grad er TV 2-kanalerne, der har skruet op for produktionen af ny dansk tv-fiktion #dkmedier",[-1.8988811  5.2607756 -3.0066228],[7.7651849e-04 9.9896693e-01 2.5648702e-04]
12,negative,negative,TRUE,"tbh Jeg antager altid, at de fleste lande uden af Europa er farlige, for folk som mig. Det er mere sikker, end at antage det modsatte.",[ 4.9461155 -1.1790828 -3.8710566],[9.9767023e-01 2.1819621e-03 1.4782159e-04]
13,negative,negative,TRUE,"Det fortæller jo alt, DF byder nazilignende tilstande velkommen i folketinget.

Håber ikke at det overrasker nogen.

#dkpol",[ 5.864822  -2.9702377 -3.1979215],[9.99738634e-01 1.45501879e-04 1.15874296e-04]
14,neutral,neutral,TRUE,"pinen er udsat til imorgen, det er en større omgang jeg er igennem.",[ 2.0855305  2.700954  -4.7988253],[3.506971e-01 6.489439e-01 3.590000e-04]
15,positive,positive,TRUE,"Sikkert nok, og du har ret i, at der ""altid"" er mange Brøndby-folk med i Odense. Men den fine kulisse i dag skyldes også et pænt Odense-fremmøde.",[-3.243458 -2.817725  6.004517],[9.6282973e-05 1.4738158e-04 9.9975628e-01]
16,negative,negative,TRUE,"Ligesom meget andet i livet så er der vel sagtens både gode, dårlige, indholdsrige, og uinteressante pressemøder - men I journalister bliver vel betalt for det ... Det er jeres arbejde eller ??",[ 6.126524  -2.7105527 -3.740638 ],[9.9980301e-01 1.4521819e-04 5.1839470e-05]
17,neutral,neutral,TRUE,Blågårdsgade 2. Look for Sasaa at Facebook,[-3.2641861   3.3899918   0.07922905],[0.00124172 0.9635982  0.03516009]
18,neutral,positive,MISS,"DAT fejrer 30 år med fly Det er i dag 30 år siden, at Kirsten og Jesper Rungholm lettede med deres første fly. I dag råder de over 22 fly og har mere end 500 ansatte.",[-2.9108293  4.40293   -1.3302796],[6.6371739e-04 9.9611229e-01 3.2240888e-03]
19,positive,positive,TRUE,"Sommerferien går til Montenegro. Er du sådan én, der har gode tips til det land, så vil jeg herre mega gerne have dem ☺️",[-3.344478  -2.732887   6.0433183],[8.3719846e-05 1.5432603e-04 9.9976200e-01]
20,neutral,neutral,TRUE,"Og nej, det er ikke passivt.",[-2.3309317  5.1743402 -2.5077903],[5.4962048e-04 9.9898988e-01 4.6052592e-04]
21,negative,negative,TRUE,"I at straffe to klubber for et problem, der veldokumenteret går på tværs af alle klubber. Det er en pop-reaktion, efter at de ikke har taget deres ansvar seriøst. Og det er problemet med DBU og især disciplinærudvalget. At de altid kun har moral, nær det er billigt og opportunt.",[ 6.111921  -2.7450132 -3.6692445],[9.9980122e-01 1.4236273e-04 5.6494686e-05]
22,neutral,neutral,TRUE,Kræft øger risiko for andre sygdomme senere i livet,[-1.7410842  4.9420986 -2.8833158],[1.2497240e-03 9.9835145e-01 3.9879439e-04]
23,negative,negative,TRUE,"Hold nu op. Dansk Folkeparti vil ikke ud af EU. Partiet ønsker bare ikke, den danske befolkning får indflydelse. Det var tydeligt i 2015, hvor partiet argumenterede for, den ønskede tilvalgsordning ikke krævede en folkeafstemning, og var imod det, befolkningen ville have gavn af.",[ 5.477416  -0.9235404 -4.675282 ],[9.9830389e-01 1.6571530e-03 3.8904676e-05]
24,neutral,negative,MISS,"Selvom Danmark ikke er længere er med i det europæiske politisamarbejde, Europol, så bruger politiet Europols forbryder-database (EIS) som aldrig før. #dkpol",[-2.1504333  5.2343683 -2.6953661],[6.2000565e-04 9.9902046e-01 3.5952954e-04]
25,negative,negative,TRUE,"Hvis der er en embedsmand i statsministeriet, som pt . ikke har travlt med at føre valgkamp for V - kan du så ikke vise vores statsminister Ordensbekendtgørelsen? #dkpol",[ 6.032004  -2.593678  -3.6760051],[9.9975985e-01 1.7939473e-04 6.0780050e-05]
26,negative,neutral,MISS,"Milos.. Der er en himmelvid forskel på at bruge en sexuel orientering som skældsord, og et erhverv, uanset om det er luder/bilsælger/bankmand eller håndværker. Du kan skifte erhverv, det er umiddelbart nok sværere at sexualitet. Læs tipsbladets artikel om",[ 4.20374    0.7457609 -5.125757 ],[9.6938479e-01 3.0529164e-02 8.6049236e-05]
27,negative,negative,TRUE,"Det er jo nemt nok at mene noget drastisk, når man tilhører en gruppe, som ikke ryger og ellers har fint råd til at betale 90 kr. for en pakke.",[ 5.629877  -1.5986997 -4.2520323],[9.9922395e-01 7.2498986e-04 5.1050985e-05]
28,neutral,negative,MISS,"RT @USER: Du mener: Hvem bliver nummer tre ?

Først var det skolelærerne...",[-1.3882945  5.0997033 -3.2426913],[1.5189194e-03 9.9824333e-01 2.3778278e-04]
29,negative,neutral,MISS,"Mediernes rolle skal forklares forfra, skriver som kommentar til ""På sin vis er der tale om ytringsfrihed på speed. Men hvis de forpligtede, uafhængige medier samtidig svækkes, får vi et demokratisk problem"" #dkmedier",[ 5.797617  -1.6203214 -4.4318423],[9.9936396e-01 6.0000381e-04 3.6068304e-05]
30,positive,positive,TRUE,"Ved du overhovedet hvad det ord betyder?

Jeg er fuldstændig enig med @USER. Danmark har brug for en ny retning!",[-3.1460063 -2.9676626  5.965546 ],[1.10356494e-04 1.31902067e-04 9.99757707e-01]
31,neutral,negative,MISS,Der er noget skrivere har misforstået. Han skriver en nedsænkning vil give 7000 yderlige pladser og det er AGFS ønske. AGF har ikke noget ønske om at øge kapaciteten til 27000 #ultratwitteragf,[ 1.8560845  3.1339927 -4.873201 ],[2.1784975e-01 7.8188980e-01 2.6041473e-04]
32,negative,negative,TRUE,"Jeg finder det mere problematisk, at de antager den yngre generation ikke kender Michael Laudrup. Historielærer møgunger!!",[ 4.087594  -2.814775  -1.2718179],[0.9943234  0.00099969 0.00467697]
33,negative,negative,TRUE,"Hvorfor gør #dkpol ikke noget mere for at få flere elbiler på vejene, ladestandere sat op....",[ 6.03834   -2.3349793 -3.931524 ],[9.9972242e-01 2.3088351e-04 4.6775946e-05]
34,neutral,positive,MISS,"Konkurrencestater kommer i forskellige varianter, og det samme gælder for den danske konkurrencestat 🇩🇰. Nysgerrig? Køb 'Konkurrencestatsministeren' her: #dkpol #dkøko",[-3.4106724   3.6823099   0.14567706],[8.0675964e-04 9.7092843e-01 2.8264876e-02]
35,negative,neutral,MISS,"Jo jo, men de kan jo ikke bruges som en overvældende del af holdets succes. De har ydet på visse områder, men har vel ikke været kæmpe profiler.",[ 5.9255295 -2.3241544 -3.7828538],[9.9967802e-01 2.6125714e-04 6.0752303e-05]
36,neutral,positive,MISS,Viacom letter på aftale med AT&amp;T og topper S&amp;P 500-indekset,[-2.177358   5.227336  -2.7102144],[6.0780370e-04 9.9903548e-01 3.5673563e-04]
37,positive,positive,TRUE,Det er flot! Træning er heller ikke en særligt stor del af vægttab. Du kan ikke træne dig ud af dårlige spisevaner du skal spise dig ud af dem. Træning er selvfølgelig godt for en masse andre ting så det er helt fint at træne (eller ej).,[-3.4812384 -2.4676986  6.017115 ],[7.4954027e-05 2.0652373e-04 9.9971849e-01]
38,neutral,neutral,TRUE,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → #angst #stress #denmark,[-2.7676094  4.679475  -1.6022875],[5.8171217e-04 9.9755269e-01 1.8655256e-03]
39,positive,neutral,MISS,Det er Robsons store udfordring. Han er dog ret bredt anerkendt som en af de største engelske spillere,[-4.088047  -0.3848443  4.9605308],[1.1698626e-04 4.7469605e-03 9.9513608e-01]
40,negative,negative,TRUE,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[ 6.0969324 -2.8224812 -3.5926752],[9.9980444e-01 1.3374050e-04 6.1911582e-05]
41,neutral,neutral,TRUE,"Det er Torsdag og dermed Premier League i Dart, med runder igen før finalen strammer det til nu.
Se forslag på facebook side",[-2.1884174  5.0460315 -2.4488099],[7.2038453e-04 9.9872428e-01 5.5523560e-04]
42,neutral,neutral,TRUE,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-2.5957236  4.9795127 -1.9978743],[5.1225862e-04 9.9855644e-01 9.3139085e-04]
43,neutral,negative,MISS,Det vil sige at laveste fællesnævner hermed er dem det laver balladen.,[-2.0181541  5.187517  -2.8592746],[7.4157584e-04 9.9893874e-01 3.1978750e-04]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 6.012397  -3.0157495 -3.3424642],[9.9979347e-01 1.1995987e-04 8.6525804e-05]
45,negative,negative,TRUE,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[ 6.102026  -2.8023982 -3.669401 ],[9.9980718e-01 1.3576061e-04 5.7047855e-05]
46,neutral,neutral,TRUE,"Hvad sker der med i dag, kan ikke komme ind??",[-0.7551893  4.737378  -3.6834748],[4.099478e-03 9.956813e-01 2.192757e-04]
47,negative,negative,TRUE,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[ 6.032424  -2.6954565 -3.707227 ],[9.9977916e-01 1.6196968e-04 5.8888098e-05]
48,positive,negative,MISS,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[ 0.308691  -3.1586938  2.7849853],[0.07734973 0.0024132  0.92023706]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 6.0608325 -2.8126512 -3.5308084],[9.9979168e-01 1.4002467e-04 6.8283058e-05]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 6.069006  -2.8573325 -3.5446775],[9.9980050e-01 1.3281708e-04 6.6794935e-05]
51,neutral,positive,MISS,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[-2.3277628  5.141817  -2.463863 ],[5.6955969e-04 9.9893337e-01 4.9708615e-04]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 6.0728073 -2.892147  -3.5064197],[9.9980313e-01 1.2778629e-04 6.9136739e-05]
53,positive,neutral,MISS,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[-0.6892098 -1.5483036  2.441811 ],[0.04111691 0.01741489 0.94146824]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 6.0906286 -2.911045  -3.5203576],[9.9980980e-01 1.2318000e-04 6.6975954e-05]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 6.1039014 -2.8107243 -3.6274397],[9.9980623e-01 1.3438269e-04 5.9381066e-05]
56,negative,negative,TRUE,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[ 2.1099002  1.9581524 -4.002455 ],[0.5372242  0.46158564 0.00119013]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 6.103125  -2.830233  -3.6263578],[9.9980861e-01 1.3188904e-04 5.9491678e-05]
58,neutral,neutral,TRUE,Stormen Pabuk dræber to ældre og en fisker i Thailand,[-1.4759945  4.9987984 -3.3025699],[1.5390632e-03 9.9821317e-01 2.4773346e-04]
59,neutral,positive,MISS,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-3.3192554   3.9358127  -0.32403874],[6.9625833e-04 9.8538578e-01 1.3917984e-02]
60,positive,positive,TRUE,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[-2.4641807   0.67480445  2.302354  ],[0.00706256 0.16300687 0.8299306 ]
61,neutral,negative,MISS,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[ 0.6257375  3.9871616 -4.4042897],[3.3515699e-02 9.6626508e-01 2.1914695e-04]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-2.659544  -3.3537247  5.666414 ],[2.4206087e-04 1.2090544e-04 9.9963701e-01]
63,neutral,positive,MISS,Lækre detaljer i brilleetuier og pudseklude 😍,[-3.8840277  2.3800094  1.73451  ],[0.00124716 0.6551775  0.34357542]
64,positive,positive,TRUE,Enig. En true detective podcast. det er lige dig ? :),[-3.7452505 -1.2868869  4.9268384],[1.7092950e-04 1.9974264e-03 9.9783164e-01]
65,negative,negative,TRUE,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[ 5.6001024 -2.6107404 -3.2419403],[9.9958402e-01 2.7157855e-04 1.4446706e-04]
66,negative,negative,TRUE,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[ 4.7994604e+00  1.5806276e-03 -4.9881835e+00],[9.9176496e-01 8.1792995e-03 5.5678724e-05]
67,negative,neutral,MISS,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[ 3.0828023  1.8844513 -5.0823913],[7.6806349e-01 2.3171803e-01 2.1842311e-04]
68,neutral,neutral,TRUE,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[-2.651155  4.962519 -1.996762],[4.9294322e-04 9.9855870e-01 9.4841036e-04]
69,positive,positive,TRUE,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-4.088008   0.5882121  3.844207 ],[3.4554812e-04 3.7099235e-02 9.6255523e-01]
70,positive,negative,MISS,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[-3.7835054 -1.9035403  5.899649 ],[6.2295228e-05 4.0823815e-04 9.9952948e-01]
71,negative,neutral,MISS,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[ 5.7919006 -2.2957175 -3.6202502],[9.9961108e-01 3.0720144e-04 8.1693150e-05]
72,neutral,neutral,TRUE,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[-3.0244703  2.3848763  0.8115741],[0.00369239 0.82519567 0.171112  ]
73,positive,neutral,MISS,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[-1.7598568 -2.1936574  4.2974334],[0.00233174 0.00151106 0.9961572 ]
74,neutral,neutral,TRUE,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[-1.4022328  5.110377  -3.289656 ],[1.4820672e-03 9.9829346e-01 2.2447617e-04]
75,negative,negative,TRUE,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[ 3.1781523   0.07385078 -3.2486901 ],[0.9555905  0.04286382 0.00154572]
76,neutral,negative,MISS,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[ 0.8657596  3.7912116 -4.3774786],[5.0895937e-02 9.4883513e-01 2.6888953e-04]
77,positive,neutral,MISS,Jeg lukkede den faktisk ned inden et møde 😬,[-3.1719677 -2.7717347  5.99089  ],[1.0483538e-04 1.5643249e-04 9.9973875e-01]
78,negative,neutral,MISS,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[ 5.9363685 -2.8870668 -3.2507424],[9.9975044e-01 1.4720499e-04 1.0232459e-04]
79,negative,negative,TRUE,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 6.060412  -2.3462543 -3.9734597],[9.997328e-01 2.233137e-04 4.387619e-05]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 6.1009903 -2.4676971 -3.8945415],[9.9976438e-01 1.8991706e-04 4.5592482e-05]
81,neutral,negative,MISS,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[-0.670762   4.697363  -3.7013497],[4.6401848e-03 9.9513572e-01 2.2406188e-04]
82,negative,negative,TRUE,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[ 6.0163035 -2.0388541 -4.271956 ],[9.9964869e-01 3.1734881e-04 3.4018336e-05]
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 6.0530567 -2.939733  -3.4251351],[9.9979919e-01 1.2427782e-04 7.6486809e-05]
84,neutral,neutral,TRUE,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[-2.097908   3.7645044 -1.042916 ],[0.00281339 0.9891067  0.00807992]
85,negative,negative,TRUE,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[ 5.1768265 -1.9340273 -3.313381 ],[9.9897927e-01 8.1536488e-04 2.0526085e-04]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-2.236479   5.23294   -2.6684434],[5.6972337e-04 9.9906033e-01 3.6988308e-04]
87,negative,negative,TRUE,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[ 5.5420723 -1.5077299 -4.2273273],[9.9907601e-01 8.6677884e-04 5.7121841e-05]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-1.9040275  5.12733   -2.8913534],[8.8266085e-04 9.9878854e-01 3.2885434e-04]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[-2.0892646  5.2502728 -2.7897198],[6.4872036e-04 9.9902928e-01 3.2199855e-04]
90,neutral,neutral,TRUE,"Nej, det gør der ikke. Se evt. her: :)",[-1.6689     5.002264  -3.1184227],[1.2649444e-03 9.9843818e-01 2.9686009e-04]
91,negative,negative,TRUE,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 6.0916395 -2.4108405 -3.9630253],[9.9975401e-01 2.0291455e-04 4.2974203e-05]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-2.66208    4.8219504 -2.0050097],[5.6106411e-04 9.9835664e-01 1.0823673e-03]
93,neutral,positive,MISS,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-2.1361864  5.085862  -2.7244694],[7.294761e-04 9.988655e-01 4.050636e-04]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-3.1654084 -2.8778908  6.002632 ],[1.04295366e-04 1.39037598e-04 9.99756634e-01]
95,neutral,neutral,TRUE,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[-1.5322746  5.0828123 -3.0655925],[1.3378185e-03 9.9837339e-01 2.8872583e-04]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 6.061603  -2.5930471 -3.7285032],[9.9976975e-01 1.7427430e-04 5.5990073e-05]
97,positive,positive,TRUE,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[-2.9385054 -3.080144   5.8852935],[1.4714766e-04 1.2771468e-04 9.9972516e-01]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[-1.8939623  5.231868  -2.9793975],[8.032013e-04 9.989255e-01 2.712850e-04]
99,positive,positive,TRUE,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-4.0701256  1.8186516  2.4149382],[0.00098305 0.3548445  0.64417243]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-3.2429261 -2.8096724  6.0302553],[9.3886811e-05 1.4479864e-04 9.9976128e-01]
101,negative,neutral,MISS,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 5.9837503 -1.9861066 -4.2871113],[9.9961984e-01 3.4559690e-04 3.4614364e-05]
102,positive,positive,TRUE,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-3.0960717 -2.9339478  5.9994006],[1.12145164e-04 1.31883338e-04 9.99755919e-01]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 6.0985737 -2.4932399 -3.8688834],[9.9976760e-01 1.8557593e-04 4.6890793e-05]
104,neutral,neutral,TRUE,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-3.727245   3.1074193  0.738275 ],[0.00098282 0.91354513 0.08547197]
105,neutral,negative,MISS,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[-0.5054769  4.4368715 -3.5919652],[7.084936e-03 9.925916e-01 3.235124e-04]
