,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
15,positive,positive,TRUE,"Sikkert nok, og du har ret i, at der ""altid"" er mange Brøndby-folk med i Odense. Men den fine kulisse i dag skyldes også et pænt Odense-fremmøde.",[-3.653386  -2.7938318  6.5519915],[3.6966376e-05 8.7318556e-05 9.9987566e-01]
16,negative,negative,TRUE,"Ligesom meget andet i livet så er der vel sagtens både gode, dårlige, indholdsrige, og uinteressante pressemøder - men I journalister bliver vel betalt for det ... Det er jeres arbejde eller ??",[ 6.779157  -2.8871346 -4.1766267],[9.9991918e-01 6.3379317e-05 1.7455344e-05]
17,neutral,neutral,TRUE,Blågårdsgade 2. Look for Sasaa at Facebook,[-2.978889  5.011354 -1.636539],[3.3819862e-04 9.9836713e-01 1.2946341e-03]
18,neutral,positive,MISS,"DAT fejrer 30 år med fly Det er i dag 30 år siden, at Kirsten og Jesper Rungholm lettede med deres første fly. I dag råder de over 22 fly og har mere end 500 ansatte.",[-3.8670824   4.20385    -0.08343533],[3.0816070e-04 9.8614013e-01 1.3551716e-02]
19,positive,positive,TRUE,"Sommerferien går til Montenegro. Er du sådan én, der har gode tips til det land, så vil jeg herre mega gerne have dem ☺️",[-3.7207353 -2.6162624  6.492813 ],[3.66647037e-05 1.10640656e-04 9.99852657e-01]
20,neutral,neutral,TRUE,"Og nej, det er ikke passivt.",[-3.036558   5.132152  -1.8547301],[2.830417e-04 9.987942e-01 9.228086e-04]
21,negative,negative,TRUE,"I at straffe to klubber for et problem, der veldokumenteret går på tværs af alle klubber. Det er en pop-reaktion, efter at de ikke har taget deres ansvar seriøst. Og det er problemet med DBU og især disciplinærudvalget. At de altid kun har moral, nær det er billigt og opportunt.",[ 6.8001    -3.1116261 -4.01936  ],[9.9993038e-01 4.9586321e-05 2.0004976e-05]
22,neutral,neutral,TRUE,Kræft øger risiko for andre sygdomme senere i livet,[-1.7237096  4.3017616 -2.3561985],[0.0024075  0.9963135  0.00127903]
23,negative,negative,TRUE,"Hold nu op. Dansk Folkeparti vil ikke ud af EU. Partiet ønsker bare ikke, den danske befolkning får indflydelse. Det var tydeligt i 2015, hvor partiet argumenterede for, den ønskede tilvalgsordning ikke krævede en folkeafstemning, og var imod det, befolkningen ville have gavn af.",[ 5.3322673 -0.3723576 -5.0050483],[9.9664837e-01 3.3193629e-03 3.2292588e-05]
24,neutral,negative,MISS,"Selvom Danmark ikke er længere er med i det europæiske politisamarbejde, Europol, så bruger politiet Europols forbryder-database (EIS) som aldrig før. #dkpol",[-3.0391753  5.22896   -1.9800621],[2.5630789e-04 9.9900454e-01 7.3914387e-04]
25,negative,negative,TRUE,"Hvis der er en embedsmand i statsministeriet, som pt . ikke har travlt med at føre valgkamp for V - kan du så ikke vise vores statsminister Ordensbekendtgørelsen? #dkpol",[ 5.582275 -0.791895 -4.890531],[9.9826968e-01 1.7020846e-03 2.8246592e-05]
26,neutral,neutral,TRUE,"Milos.. Der er en himmelvid forskel på at bruge en sexuel orientering som skældsord, og et erhverv, uanset om det er luder/bilsælger/bankmand eller håndværker. Du kan skifte erhverv, det er umiddelbart nok sværere at sexualitet. Læs tipsbladets artikel om",[ 1.1770386  3.3743937 -4.731835 ],[9.9961102e-02 8.9976752e-01 2.7141877e-04]
27,neutral,negative,MISS,"Det er jo nemt nok at mene noget drastisk, når man tilhører en gruppe, som ikke ryger og ellers har fint råd til at betale 90 kr. for en pakke.",[ 1.7994547  2.4517875 -4.463699 ],[3.4224072e-01 6.5710717e-01 6.5204664e-04]
28,neutral,negative,MISS,"RT @USER: Du mener: Hvem bliver nummer tre ?

Først var det skolelærerne...",[-2.463721   5.1870666 -2.478496 ],[4.7522067e-04 9.9905652e-01 4.6825080e-04]
29,negative,neutral,MISS,"Mediernes rolle skal forklares forfra, skriver som kommentar til ""På sin vis er der tale om ytringsfrihed på speed. Men hvis de forpligtede, uafhængige medier samtidig svækkes, får vi et demokratisk problem"" #dkmedier",[ 5.3205647  -0.44055876 -4.9643235 ],[9.9682838e-01 3.1375901e-03 3.4036912e-05]
30,positive,positive,TRUE,"Ved du overhovedet hvad det ord betyder?

Jeg er fuldstændig enig med @USER. Danmark har brug for en ny retning!",[-3.5217779 -2.8961449  6.490863 ],[4.482388e-05 8.379507e-05 9.998714e-01]
31,neutral,negative,MISS,Der er noget skrivere har misforstået. Han skriver en nedsænkning vil give 7000 yderlige pladser og det er AGFS ønske. AGF har ikke noget ønske om at øge kapaciteten til 27000 #ultratwitteragf,[-1.2380451  4.8388963 -3.433679 ],[2.2893467e-03 9.9745589e-01 2.5477679e-04]
32,negative,negative,TRUE,"Jeg finder det mere problematisk, at de antager den yngre generation ikke kender Michael Laudrup. Historielærer møgunger!!",[ 6.4169173 -3.2247622 -3.3921268],[9.9988008e-01 6.4956046e-05 5.4945776e-05]
33,negative,negative,TRUE,"Hvorfor gør #dkpol ikke noget mere for at få flere elbiler på vejene, ladestandere sat op....",[ 6.5235705 -2.28821   -4.3839884],[9.9983263e-01 1.4894280e-04 1.8316179e-05]
34,positive,positive,TRUE,"Konkurrencestater kommer i forskellige varianter, og det samme gælder for den danske konkurrencestat 🇩🇰. Nysgerrig? Køb 'Konkurrencestatsministeren' her: #dkpol #dkøko",[-4.7738624  0.8925282  4.322404 ],[1.0855520e-04 3.1371299e-02 9.6852016e-01]
35,negative,neutral,MISS,"Jo jo, men de kan jo ikke bruges som en overvældende del af holdets succes. De har ydet på visse områder, men har vel ikke været kæmpe profiler.",[ 5.9884653 -1.6308273 -4.4003973],[9.9947864e-01 4.9063296e-04 3.0757274e-05]
36,neutral,positive,MISS,Viacom letter på aftale med AT&amp;T og topper S&amp;P 500-indekset,[-3.007117   5.2926245 -2.1308904],[2.4837101e-04 9.9915516e-01 5.9654249e-04]
37,positive,positive,TRUE,Det er flot! Træning er heller ikke en særligt stor del af vægttab. Du kan ikke træne dig ud af dårlige spisevaner du skal spise dig ud af dem. Træning er selvfølgelig godt for en masse andre ting så det er helt fint at træne (eller ej).,[-3.8319087 -2.0623083  6.2199435],[4.3093070e-05 2.5289215e-04 9.9970394e-01]
38,neutral,neutral,TRUE,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → #angst #stress #denmark,[-3.293526   4.708628  -1.0943135],[3.3362195e-04 9.9665785e-01 3.0085726e-03]
39,positive,neutral,MISS,Det er Robsons store udfordring. Han er dog ret bredt anerkendt som en af de største engelske spillere,[-4.5292897  1.0132929  3.9384346],[1.9940146e-04 5.0914459e-02 9.4888616e-01]
40,negative,negative,TRUE,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[ 6.794417  -3.1733313 -3.971261 ],[9.9993205e-01 4.6884823e-05 2.1110365e-05]
41,neutral,neutral,TRUE,"Det er Torsdag og dermed Premier League i Dart, med runder igen før finalen strammer det til nu.
Se forslag på facebook side",[-2.1528904  4.785517  -2.2752838],[9.6804299e-04 9.9817550e-01 8.5652486e-04]
42,neutral,neutral,TRUE,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-3.4161572  4.7447414 -1.0193639],[2.846312e-04 9.965879e-01 3.127494e-03]
43,neutral,negative,MISS,Det vil sige at laveste fællesnævner hermed er dem det laver balladen.,[-2.9825256  5.396593  -2.2489235],[2.2944978e-04 9.9929273e-01 4.7784514e-04]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 6.7645593 -3.305215  -3.8157215],[9.9993229e-01 4.2337288e-05 2.5410502e-05]
45,negative,negative,TRUE,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[ 6.798331  -3.1215613 -4.0526376],[9.9993134e-01 4.9183080e-05 1.9384495e-05]
46,neutral,neutral,TRUE,"Hvad sker der med i dag, kan ikke komme ind??",[-2.8515568  5.1723957 -2.0513618],[3.271773e-04 9.989446e-01 7.282882e-04]
47,negative,negative,TRUE,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[ 6.6035156 -3.0300016 -3.9081454],[9.9990737e-01 6.5490203e-05 2.7214679e-05]
48,negative,negative,TRUE,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[ 1.7073693 -2.8130236  1.1898575],[0.62232155 0.00677381 0.37090465]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 6.7998815 -3.134083  -3.99297  ],[9.9993098e-01 4.8495785e-05 2.0544436e-05]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 6.7726874 -3.2111473 -3.9160807],[9.9993110e-01 4.6136596e-05 2.2798009e-05]
51,neutral,positive,MISS,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[-2.8503585  5.1615696 -2.0504515],[3.3113078e-04 9.9893194e-01 7.3687709e-04]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 6.8033876 -3.2274714 -3.9231558],[9.9993408e-01 4.4017426e-05 2.1952943e-05]
53,negative,neutral,MISS,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[ 2.8879006  0.577276  -3.5887713],[0.90848124 0.09012068 0.00139808]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 6.789951  -3.2494817 -3.8946524],[9.9993348e-01 4.3641634e-05 2.2893233e-05]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 6.7909856 -3.1824262 -3.9585547],[9.9993193e-01 4.6620062e-05 2.1453809e-05]
56,neutral,negative,MISS,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[ 0.9543733  3.0792942 -4.039848 ],[1.0662104e-01 8.9265639e-01 7.2257046e-04]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 6.7879004 -3.1817281 -3.965712 ],[9.9993181e-01 4.6796766e-05 2.1366619e-05]
58,neutral,neutral,TRUE,Stormen Pabuk dræber to ældre og en fisker i Thailand,[-1.6936493  4.5701528 -2.7306855],[1.8990953e-03 9.9742764e-01 6.7323633e-04]
59,neutral,positive,MISS,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-3.442282    4.5032835  -0.71054924],[3.5218868e-04 9.9423838e-01 5.4094316e-03]
60,neutral,positive,MISS,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[ 0.3329503  1.8225619 -2.0025582],[0.18076208 0.8017472  0.01749077]
61,neutral,negative,MISS,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[-2.4140022  5.1622014 -2.5299487],[5.1200722e-04 9.9903202e-01 4.5595405e-04]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-3.3371053 -3.1373825  6.5132065],[5.2724605e-05 6.4380096e-05 9.9988294e-01]
63,neutral,positive,MISS,Lækre detaljer i brilleetuier og pudseklude 😍,[-3.5901258  4.2117724 -0.2681404],[4.0421120e-04 9.8839289e-01 1.1202843e-02]
64,neutral,positive,MISS,Enig. En true detective podcast. det er lige dig ? :),[-3.3206022  3.271593   0.4516228],[0.00129223 0.9425259  0.05618181]
65,negative,negative,TRUE,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[ 6.742688  -3.17317   -3.9191709],[9.9992728e-01 4.9381688e-05 2.3419720e-05]
66,negative,negative,TRUE,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[ 5.9815936 -1.3500919 -4.7635427],[9.9932444e-01 6.5402739e-04 2.1535408e-05]
67,neutral,neutral,TRUE,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[ 1.4303868  3.4058008 -4.9559836],[1.2178357e-01 8.7801135e-01 2.0512730e-04]
68,neutral,neutral,TRUE,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[-3.581651    4.69964    -0.89112777],[2.5220495e-04 9.9603039e-01 3.7173475e-03]
69,neutral,positive,MISS,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-3.7817822  3.8861375  0.2543135],[4.5532521e-04 9.7377104e-01 2.5773639e-02]
70,positive,negative,MISS,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[-4.0933795 -1.4095935  5.955775 ],[4.3193089e-05 6.3236477e-04 9.9932444e-01]
71,negative,neutral,MISS,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[ 6.481535  -2.126317  -4.4691687],[9.9979991e-01 1.8262930e-04 1.7542156e-05]
72,positive,neutral,MISS,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[-3.9689844  0.7029915  3.7338796],[4.305539e-04 4.602997e-02 9.535395e-01]
73,positive,neutral,MISS,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[ 0.99481094 -2.382252    1.5179312 ],[0.36745363 0.01254766 0.6199987 ]
74,neutral,neutral,TRUE,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[-2.36773    5.3360043 -2.7687664],[4.5079977e-04 9.9924743e-01 3.0186717e-04]
75,neutral,negative,MISS,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[-1.5240787  4.6252713 -2.8077705],[2.1290642e-03 9.9728107e-01 5.8977806e-04]
76,neutral,negative,MISS,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[-1.0192267  4.7586737 -3.600738 ],[3.0849371e-03 9.9668175e-01 2.3340510e-04]
77,positive,neutral,MISS,Jeg lukkede den faktisk ned inden et møde 😬,[-3.5783696 -2.3346481  6.2455378],[5.4128497e-05 1.8774465e-04 9.9975818e-01]
78,negative,neutral,MISS,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[ 6.707636  -3.10744   -3.7995338],[9.9991810e-01 5.4617416e-05 2.7337488e-05]
79,negative,negative,TRUE,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 6.650602  -2.3202043 -4.526601 ],[9.9985898e-01 1.2704781e-04 1.3987545e-05]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 6.6939354 -2.5155988 -4.3846583],[9.9988437e-01 1.0006913e-04 1.5437518e-05]
81,neutral,negative,MISS,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[ 0.07752575  4.0192337  -4.14308   ],[1.9039938e-02 9.8068041e-01 2.7969186e-04]
82,negative,negative,TRUE,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[ 5.573869   -0.55455106 -5.1373067 ],[9.9780256e-01 2.1752312e-03 2.2245389e-05]
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 6.7932954 -3.2070575 -3.9171176],[9.9993229e-01 4.5380839e-05 2.2309887e-05]
84,neutral,neutral,TRUE,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[-2.0258396  2.923603  -0.5697682],[0.00683128 0.9638688  0.02929989]
85,negative,negative,TRUE,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[ 5.6484523 -1.7275342 -3.9227295],[9.9930465e-01 6.2567339e-04 6.9660455e-05]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-3.0703895  5.304365  -2.0803332],[2.3042021e-04 9.9914932e-01 6.2014983e-04]
87,neutral,negative,MISS,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[ 2.0821834  2.4260259 -4.6927476],[4.1467988e-01 5.8484650e-01 4.7358492e-04]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-2.9342084  5.2715764 -2.154076 ],[2.7283226e-04 9.9913186e-01 5.9525477e-04]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[-2.8813326  5.340542  -2.298745 ],[2.6850961e-04 9.9925071e-01 4.8081088e-04]
90,neutral,neutral,TRUE,"Nej, det gør der ikke. Se evt. her: :)",[-1.8971194  5.1162558 -3.030294 ],[8.9869747e-04 9.9881196e-01 2.8938925e-04]
91,negative,negative,TRUE,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 6.740031  -2.7015471 -4.29232  ],[9.9990439e-01 7.9347505e-05 1.6168493e-05]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-3.8287637  4.1451454  0.0701948],[3.3846221e-04 9.8295814e-01 1.6703459e-02]
93,neutral,positive,MISS,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-3.1217053  5.2317076 -1.9451613],[2.3535591e-04 9.9900144e-01 7.6329341e-04]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-3.512307  -2.87488    6.4998755],[4.4844397e-05 8.4827945e-05 9.9987030e-01]
95,neutral,neutral,TRUE,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[-1.8984326  4.7982984 -2.5875201],[1.2326560e-03 9.9814856e-01 6.1883515e-04]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 6.7921424 -3.0453296 -4.0263915],[9.9992657e-01 5.3408250e-05 2.0023432e-05]
97,positive,positive,TRUE,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[-3.2736852 -3.0709348  6.428291 ],[6.115421e-05 7.489963e-05 9.998640e-01]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[-2.6866715  5.2490234 -2.3404956],[3.5743474e-04 9.9913728e-01 5.0528796e-04]
99,neutral,positive,MISS,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-4.129765   3.7110329  0.7540545],[3.7378047e-04 9.5023692e-01 4.9389258e-02]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-3.581932  -2.7721624  6.4959664],[4.1991876e-05 9.4372037e-05 9.9986362e-01]
101,negative,neutral,MISS,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 6.558159  -2.2123938 -4.5259137],[9.9982941e-01 1.5521128e-04 1.5352340e-05]
102,positive,positive,TRUE,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-3.5424483 -2.8316917  6.515686 ],[4.2830325e-05 8.7182430e-05 9.9986994e-01]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 6.7404504 -2.635971  -4.3211784],[9.9989963e-01 8.4689294e-05 1.5701902e-05]
104,neutral,neutral,TRUE,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-4.475976   3.0985425  1.816513 ],[4.0170029e-04 7.8248066e-01 2.1711773e-01]
105,neutral,negative,MISS,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[-0.8031324  4.473729  -3.5580003],[5.0808317e-03 9.9459594e-01 3.2322935e-04]
