,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 5.9417267 -2.8771796 -3.4128356],[9.997656e-01 1.478753e-04 8.654923e-05]
45,negative,negative,TRUE,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[ 6.008691  -2.6972759 -3.6808658],[9.9977261e-01 1.6555710e-04 6.1912804e-05]
46,neutral,neutral,TRUE,"Hvad sker der med i dag, kan ikke komme ind??",[-1.4299983  4.998933  -3.1246834],[1.6110969e-03 9.9809295e-01 2.9588933e-04]
47,negative,negative,TRUE,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[ 5.9515495 -2.4608052 -3.8598912],[9.9972314e-01 2.2204481e-04 5.4805645e-05]
48,negative,negative,TRUE,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[ 1.4408883 -2.7886176  1.3048071],[0.52984864 0.00771437 0.46243694]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 5.9534698 -2.7167664 -3.510247 ],[9.9975079e-01 1.7157572e-04 7.7598248e-05]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 5.982516  -2.748159  -3.5635264],[9.9976701e-01 1.6151577e-04 7.1466951e-05]
51,neutral,positive,MISS,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[-2.145941   5.0931454 -2.5351944],[7.1710389e-04 9.9879694e-01 4.8588260e-04]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 5.962671  -2.821303  -3.4638405],[9.9976629e-01 1.5313244e-04 8.0540893e-05]
53,neutral,neutral,TRUE,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[ 0.42182282  0.73092765 -0.92073077],[0.38118717 0.51925516 0.09955766]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 5.9983006 -2.823556  -3.513982 ],[9.9977869e-01 1.4744168e-04 7.3921728e-05]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 6.012279  -2.7151718 -3.629035 ],[9.9977297e-01 1.6203821e-04 6.4972883e-05]
56,neutral,negative,MISS,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[ 0.9618106  3.0988576 -3.8433044],[1.0545671e-01 8.9367986e-01 8.6345425e-04]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 6.0129704 -2.716765  -3.6484406],[9.9977475e-01 1.6166881e-04 6.3680222e-05]
58,neutral,neutral,TRUE,Stormen Pabuk dræber to ældre og en fisker i Thailand,[-1.473002   4.933378  -3.1782448],[1.6477751e-03 9.9805272e-01 2.9944733e-04]
59,neutral,positive,MISS,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-2.6733515  4.7016187 -1.6427561],[6.2525505e-04 9.9762231e-01 1.7524243e-03]
60,neutral,positive,MISS,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[-1.2576743  3.7666748 -1.8140837],[0.00650853 0.98976034 0.0037311 ]
61,neutral,negative,MISS,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[-0.6755682  4.6703005 -3.5481708],[4.7439109e-03 9.9498785e-01 2.6827544e-04]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-2.508006  -3.3501463  5.443856 ],[3.5182896e-04 1.5156346e-04 9.9949658e-01]
63,neutral,positive,MISS,Lækre detaljer i brilleetuier og pudseklude 😍,[-2.8728044  4.3305254 -1.1408879],[7.4043911e-04 9.9507505e-01 4.1845744e-03]
64,neutral,positive,MISS,Enig. En true detective podcast. det er lige dig ? :),[-3.2461314   3.4318802   0.12041134],[0.00121254 0.96365035 0.03513717]
65,negative,negative,TRUE,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[ 5.360827  -2.233201  -3.3359802],[9.9932992e-01 5.0311169e-04 1.6700658e-04]
66,negative,negative,TRUE,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[ 3.5949142  1.4096597 -5.0739255],[8.9877868e-01 1.0106686e-01 1.5446270e-04]
67,negative,neutral,MISS,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[ 2.8252597  2.0489755 -4.9202394],[6.8467581e-01 3.1502792e-01 2.9624935e-04]
68,neutral,neutral,TRUE,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[-2.4182103  4.9956045 -2.2120929],[6.0205761e-04 9.9865806e-01 7.3986693e-04]
69,neutral,positive,MISS,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-3.1863322  3.6199327 -0.056646 ],[0.00107833 0.97426355 0.02465804]
70,positive,negative,MISS,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[-3.8170788 -1.544999   5.6927757],[7.4059120e-05 7.1834004e-04 9.9920768e-01]
71,negative,neutral,MISS,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[ 5.7862096 -1.9455506 -3.9778037],[9.9950409e-01 4.3845380e-04 5.7454952e-05]
72,neutral,neutral,TRUE,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[-2.500144   3.7183032 -0.9624958],[0.00197014 0.9888615  0.00916833]
73,positive,neutral,MISS,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[-0.38874084 -1.7441132   2.319579  ],[0.06149345 0.01585616 0.9226504 ]
74,neutral,neutral,TRUE,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[-1.4499252  5.0530214 -3.1130652],[1.4963471e-03 9.9822003e-01 2.8362212e-04]
75,negative,negative,TRUE,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[ 2.8324068  1.5821121 -4.3488264],[7.7689153e-01 2.2251755e-01 5.9100392e-04]
76,neutral,negative,MISS,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[-0.14999062  4.3832436  -3.7628455 ],[1.0628572e-02 9.8908466e-01 2.8670268e-04]
77,positive,neutral,MISS,Jeg lukkede den faktisk ned inden et møde 😬,[-3.081482  -2.6793814  5.8538766],[1.3160752e-04 1.9674801e-04 9.9967170e-01]
78,negative,neutral,MISS,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[ 5.8126664 -2.7608488 -3.2493422],[9.9969506e-01 1.8898933e-04 1.1595435e-04]
79,negative,negative,TRUE,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 5.9452515 -2.1680846 -4.044921 ],[9.9965465e-01 2.9941442e-04 4.5832472e-05]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 5.988229  -2.295621  -3.9537578],[9.9969935e-01 2.5248708e-04 4.8097190e-05]
81,neutral,negative,MISS,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[-0.7548178  4.667182  -3.5036557],[4.3976279e-03 9.9532098e-01 2.8145796e-04]
82,negative,negative,TRUE,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[ 5.853189  -1.7444903 -4.402717 ],[9.9946350e-01 5.0134514e-04 3.5130430e-05]
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 5.9941463 -2.7952495 -3.5069165],[9.9977297e-01 1.5230532e-04 7.4755379e-05]
84,neutral,neutral,TRUE,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[-1.9132696  4.5075636 -1.9984984],[0.00162224 0.996888   0.0014897 ]
85,negative,negative,TRUE,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[ 5.203866  -1.673739  -3.6459017],[9.9882740e-01 1.0294010e-03 1.4324689e-04]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-2.126161   5.1440725 -2.6306763],[6.9517345e-04 9.9888510e-01 4.1974449e-04]
87,negative,negative,TRUE,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[ 5.2235274 -0.9999034 -4.4176044],[9.9795675e-01 1.9783820e-03 6.4866603e-05]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-1.8165145  5.051941  -2.8377128],[1.0386131e-03 9.9858737e-01 3.7407011e-04]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[-2.0134513  5.163352  -2.7069263],[7.6323160e-04 9.9885523e-01 3.8149080e-04]
90,neutral,neutral,TRUE,"Nej, det gør der ikke. Se evt. her: :)",[-1.6315148  4.999524  -3.04441  ],[1.3166337e-03 9.9836284e-01 3.2051795e-04]
91,negative,negative,TRUE,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 5.9732614 -2.216047  -4.0434237],[9.9967778e-01 2.7751640e-04 4.4634307e-05]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-2.379411   5.0016937 -2.340085 ],[6.2212197e-04 9.9873084e-01 6.4707472e-04]
93,neutral,positive,MISS,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-2.0008705  5.0339227 -2.7233148],[8.7954983e-04 9.9869341e-01 4.2707755e-04]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-3.10637   -2.8123772  5.8969707],[1.2296280e-04 1.6498836e-04 9.9971205e-01]
95,neutral,neutral,TRUE,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[-1.5275638  4.9907765 -2.9084225],[1.4733955e-03 9.9815613e-01 3.7035646e-04]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 5.947557 -2.407627 -3.80075 ],[9.9970645e-01 2.3510505e-04 5.8376289e-05]
97,positive,positive,TRUE,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[-2.8321755 -3.034701   5.737466 ],[1.8971534e-04 1.5493391e-04 9.9965537e-01]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[-1.8295445  5.1496325 -2.8815603],[9.2990103e-04 9.9874532e-01 3.2475218e-04]
99,neutral,positive,MISS,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-3.314558    3.7490401  -0.21600315],[8.3906099e-04 9.8056233e-01 1.8598538e-02]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-3.1964486 -2.7315774  5.922378 ],[1.09552035e-04 1.74385990e-04 9.99715984e-01]
101,negative,neutral,MISS,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 5.81073   -1.6636281 -4.434173 ],[9.9939740e-01 5.6710793e-04 3.5516743e-05]
102,positive,positive,TRUE,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-3.0289435 -2.8671417  5.8887596],[1.3395655e-04 1.5748305e-04 9.9970859e-01]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 5.986215  -2.2872715 -3.96347  ],[9.9969721e-01 2.5511658e-04 4.7728205e-05]
104,neutral,neutral,TRUE,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-2.754882   4.641114  -1.7054219],[6.1225618e-04 9.9763906e-01 1.7486698e-03]
105,neutral,negative,MISS,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[-0.64167386  4.5235996  -3.464813  ],[5.677147e-03 9.939855e-01 3.373311e-04]
