,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
39,neutral,neutral,TRUE,Det er Robsons store udfordring. Han er dog ret bredt anerkendt som en af de største engelske spillere,[-2.2595272  3.8487077 -0.7483232],[0.00219743 0.9878434  0.00995917]
40,negative,negative,TRUE,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[ 5.2099447 -2.2339115 -3.2851431],[9.9921107e-01 5.8456330e-04 2.0430904e-04]
41,neutral,neutral,TRUE,"Det er Torsdag og dermed Premier League i Dart, med runder igen før finalen strammer det til nu.
Se forslag på facebook side",[-1.9169183  4.3650904 -1.7148359],[0.0018619  0.9958592  0.00227887]
42,neutral,neutral,TRUE,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-2.1201036  4.415057  -1.611999 ],[0.00144591 0.99615085 0.0024033 ]
43,neutral,negative,MISS,Det vil sige at laveste fællesnævner hermed er dem det laver balladen.,[-1.5167778  4.5511494 -2.4750736],[2.3085712e-03 9.9680603e-01 8.8544318e-04]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 5.098232  -2.473333  -3.0167153],[9.9918681e-01 5.1446754e-04 2.9879264e-04]
45,negative,negative,TRUE,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[ 5.2010503 -2.2515602 -3.3441155],[9.9922621e-01 5.7947700e-04 1.9433248e-04]
46,neutral,neutral,TRUE,"Hvad sker der med i dag, kan ikke komme ind??",[-1.4921956  4.551343  -2.3786876],[2.3652206e-03 9.9666011e-01 9.7470445e-04]
47,negative,negative,TRUE,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[ 5.094581  -1.9391776 -3.5537267],[9.9894410e-01 8.8068098e-04 1.7523822e-04]
48,negative,negative,TRUE,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[ 1.1689415 -1.9228492  0.7105398],[0.59604913 0.02707288 0.376878  ]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 5.028574  -2.3133123 -3.0224802],[9.9903440e-01 6.4720161e-04 3.1845795e-04]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 5.202335  -2.3426764 -3.203341 ],[9.9924821e-01 5.2834366e-04 2.2342653e-04]
51,neutral,positive,MISS,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[-1.5657417  4.538578  -2.3246777],[0.0022259  0.9967321  0.00104209]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 5.019556 -2.452461 -2.916322],[9.9907446e-01 5.6825334e-04 3.5734684e-04]
53,neutral,neutral,TRUE,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[-0.21974948  2.1193182  -1.3797861 ],[0.08557954 0.8875935  0.02682701]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 5.175743  -2.4697335 -3.0641854],[9.9925846e-01 4.7784788e-04 2.6370751e-04]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 5.269649  -2.2724988 -3.3480723],[9.9928939e-01 5.2988087e-04 1.8074337e-04]
56,neutral,negative,MISS,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[ 0.3680199  2.9355907 -2.936518 ],[0.07106896 0.9263217  0.00260938]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 5.2611637 -2.3329303 -3.3098774],[9.9930751e-01 5.0306710e-04 1.8938401e-04]
58,neutral,neutral,TRUE,Stormen Pabuk dræber to ældre og en fisker i Thailand,[-0.79246616  4.0908556  -2.95651   ],[7.508437e-03 9.916291e-01 8.624169e-04]
59,neutral,positive,MISS,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-2.281353   3.9720373 -0.8950949],[0.00190559 0.9904723  0.00762208]
60,neutral,positive,MISS,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[-1.1373209  3.851811  -1.8710686],[0.00674359 0.9900187  0.00323764]
61,neutral,negative,MISS,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[-1.0153356  4.3352995 -2.627381 ],[4.7182818e-03 9.9434054e-01 9.4119867e-04]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-2.0600247 -2.996135   4.5181074],[1.3877577e-03 5.4420962e-04 9.9806803e-01]
63,neutral,positive,MISS,Lækre detaljer i brilleetuier og pudseklude 😍,[-2.5891595   3.497142   -0.31570697],[0.00221973 0.97622025 0.02155999]
64,neutral,positive,MISS,Enig. En true detective podcast. det er lige dig ? :),[-2.4438024  3.6205616 -0.5454478],[0.0022835  0.9824744  0.01524215]
65,negative,negative,TRUE,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[ 3.26747   -1.5462078 -1.7483269],[0.98546416 0.00799995 0.00653594]
66,negative,negative,TRUE,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[ 3.1629026  1.2991542 -4.569008 ],[8.6540467e-01 1.3421579e-01 3.7957105e-04]
67,negative,neutral,MISS,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[ 4.4848156 -0.4421999 -4.329033 ],[9.9265748e-01 7.1948851e-03 1.4756848e-04]
68,neutral,neutral,TRUE,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[-1.997488   4.523186  -1.9504762],[0.00146825 0.9969928  0.00153892]
69,neutral,positive,MISS,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-2.1869626  4.0201545 -1.255587 ],[0.00200077 0.9929213  0.00507796]
70,positive,negative,MISS,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[-3.48843   -0.5409026  4.6456366],[2.9165647e-04 5.5586137e-03 9.9414980e-01]
71,negative,neutral,MISS,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[ 5.1131425 -1.6493498 -3.678735 ],[9.9869341e-01 1.1548329e-03 1.5176379e-04]
72,neutral,neutral,TRUE,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[-2.0127401  4.0459986 -1.5205685],[0.00232303 0.99387676 0.00380017]
73,positive,neutral,MISS,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[ 0.18604545 -1.2672501   1.2182742 ],[0.24745649 0.05785497 0.6946885 ]
74,neutral,neutral,TRUE,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[-1.0757409  4.489964  -2.7501376],[3.8095710e-03 9.9547642e-01 7.1399426e-04]
75,negative,negative,TRUE,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[ 3.1246872  0.9721548 -4.059467 ],[8.9529675e-01 1.0402413e-01 6.7909190e-04]
76,neutral,negative,MISS,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[-0.75502247  4.2678633  -2.7849267 ],[6.5367925e-03 9.9260461e-01 8.5859559e-04]
77,positive,neutral,MISS,Jeg lukkede den faktisk ned inden et møde 😬,[-2.7203288 -1.9740912  5.058099 ],[4.181257e-04 8.818482e-04 9.987000e-01]
78,negative,neutral,MISS,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[ 4.7900786 -2.4042444 -2.6618116],[9.9867070e-01 7.4983813e-04 5.7957228e-04]
79,negative,negative,TRUE,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 5.1100116 -1.8501087 -3.6179245],[9.9889022e-01 9.4792934e-04 1.6181670e-04]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 5.212424  -2.0101252 -3.5190027],[9.9910945e-01 7.2928943e-04 1.6128829e-04]
81,neutral,negative,MISS,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[ 0.43650886  3.4511673  -3.5135536 ],[4.6725955e-02 9.5237440e-01 8.9963834e-04]
82,negative,negative,TRUE,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[ 5.083512  -1.2306806 -4.1947145],[9.9809974e-01 1.8069872e-03 9.3259099e-05]
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 5.1772523 -2.3775842 -3.1399026],[9.9923277e-01 5.2317017e-04 2.4410247e-04]
84,neutral,neutral,TRUE,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[-1.8032848  4.224617  -1.7128319],[0.00239844 0.99497616 0.0026255 ]
85,negative,negative,TRUE,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[ 3.8161764  -0.45652384 -3.587166  ],[9.8565555e-01 1.3744060e-02 6.0047436e-04]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-1.7041134  4.6682076 -2.3503945],[1.7037545e-03 9.9740356e-01 8.9275162e-04]
87,negative,negative,TRUE,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[ 4.8122716 -1.3310595 -3.781885 ],[9.9767250e-01 2.1427586e-03 1.8475379e-04]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-1.3587202  4.478694  -2.5335207],[2.9052838e-03 9.9619734e-01 8.9738582e-04]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[-1.6428486  4.650344  -2.3455007],[1.8437513e-03 9.9724317e-01 9.1315445e-04]
90,neutral,neutral,TRUE,"Nej, det gør der ikke. Se evt. her: :)",[-1.5398259  4.5764456 -2.4268687],[2.1998144e-03 9.9689412e-01 9.0604223e-04]
91,negative,negative,TRUE,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 5.2353888 -1.9809731 -3.613613 ],[9.9912280e-01 7.3382526e-04 1.4339901e-04]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-2.0260043  4.4923735 -1.9024252],[0.00147143 0.9968636  0.00166498]
93,neutral,positive,MISS,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-1.3791037  4.2932167 -2.4930136],[0.00342423 0.9954516  0.00112408]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-2.926458  -2.1698658  5.275035 ],[2.7400872e-04 5.8391283e-04 9.9914205e-01]
95,neutral,neutral,TRUE,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[-0.39405665  4.0513763  -3.0579875 ],[1.1586618e-02 9.8760611e-01 8.0728414e-04]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 5.0621457 -2.1541793 -3.238685 ],[9.9901819e-01 7.3377579e-04 2.4806662e-04]
97,positive,positive,TRUE,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[-2.6680183 -2.4087365  5.117017 ],[4.1551591e-04 5.3850835e-04 9.9904591e-01]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[-1.1065739  4.5354805 -2.810681 ],[3.5307803e-03 9.9582690e-01 6.4237160e-04]
99,neutral,positive,MISS,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-2.538897    3.8827114  -0.81527394],[0.00160876 0.98937446 0.00901678]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-3.0133345 -2.0360072  5.2600336],[2.5498628e-04 6.7758636e-04 9.9906749e-01]
101,negative,neutral,MISS,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 5.0379295 -1.2767541 -4.1435556],[9.9809116e-01 1.8060836e-03 1.0273109e-04]
102,positive,positive,TRUE,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-2.823527  -2.1530097  5.277442 ],[3.0297352e-04 5.9238891e-04 9.9910456e-01]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 5.0330014 -1.2380973 -4.0710344],[9.9800259e-01 1.8863755e-03 1.1099385e-04]
104,neutral,neutral,TRUE,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-2.3439612  4.154627  -1.4023683],[0.00149753 0.99466264 0.00383975]
105,neutral,negative,MISS,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[-0.9104669  4.1891427 -2.6090105],[0.00605544 0.9928368  0.00110784]
106,neutral,neutral,TRUE,"forskerzonen: RT @USER: Ja, det er vildt, så stort universet er: Et lysår = ca. 9.400 mia. km. Det sorte hul i Messier 87('en nær galakse') = 55 mio. lysår væk. Det svarer altså til en afstand på 9.400 mia x 55 mio. km = 522.000.000.000 mia. km (Til …",[-1.319096  4.566139 -2.599917],[2.770350e-03 9.964600e-01 7.696287e-04]
