,language,score,tweets,original_tweet,tweet_len,ttr,new_topic,probabilities
18,da,0.8469728848062719,jeg er dybt bekymret dkpol dkhandicap,Jeg er dybt bekymret!! #dkpol #dkhandicap [LINK],6,1.0,-1,0.11027580760219577
19,da,0.9999944840501407,at venstre fotoshopper deres politik ved alle men hvorfor også billederne af deres politikere er der intet ægte i det parti,"@USER At Venstre fotoshopper deres politik ved alle, men hvorfor også billederne af deres politikere? Er der intet ægte i det parti [LINK]",21,0.9523809523809523,2,1.0
20,da,0.9999954125592067,nyopførte parcelhuse er i snit procent større end i mens stigningen for stuehuse ligger på siden dkbiz dkbol dkøko dkcre kilde,"Nyopførte parcelhuse er i snit 86 % procent større end i
1957, mens stigningen for stuehuse ligger på 56 % siden 1964.
#dkbiz #dkbol #dkøko #dkcre @USER Kilde: @USER [LINK]",21,0.9523809523809523,-1,0.07588524417879677
21,no,0.8571383643987791,kommer riskær i folketinget,Kommer Riskær i Folketinget?,4,1.0,-1,0.11796817291670872
22,da,0.9999951021797076,kommer til at hjælpe med at strømline og eksekvere strategi og selvfølgelig skal vores presspil nuanceres og udvikles men det kommer den nye træner til at stå for tror ikke vi kommer til at være så ultimative i presset som under az men mindre er også ok,"@USER @USER @USER kommer til at hjælpe med at strømline og eksekvere Strategi 6.4. Og selvfølgelig skal vores presspil nuanceres og udvikles, men det kommer den nye træner til at stå for. Tror ikke vi kommer til at være så ultimative i presset, som under AZ, men mindre er også ok.",47,0.7872340425531915,0,0.26526841350218056
23,da,0.9999953327378689,jonas kamper gør comeback i randers fc som sælger sldk,Jonas Kamper gør comeback i Randers FC - som sælger. #sldk [LINK],10,1.0,0,0.4490416365858202
24,da,0.9999912138335143,det er helt fair game hvis det er dine egne filer og man f eks baserer statistikken på server logs men at omskrive href til href snooping script redirect er over grænsen synes jeg,"@USER @USER Det er helt fair game, hvis det er dine egne filer og man f.eks. baserer statistikken på server-logs, men at omskrive href=“[LINK]” til href=“/snooping-script?redirect=[LINK]” er over grænsen, synes jeg.",34,0.8823529411764706,-1,0.14622438877340568
25,da,0.9999963027154487,farum lilleskole flytter ind hos fc nordsjælland,Farum Lilleskole flytter ind hos FC Nordsjælland [LINK],7,1.0,-1,0.06654030628477
26,da,0.49777065955996536,godt nok er du bibliotrice men nej det her kan jeg dokumentere,"@USER @USER @USER Godt nok er du bibliotrice, men nej det her kan jeg dokumentere 😜",12,1.0,0,1.0
27,da,0.9999947061666867,det altså lidt vildt det her schweizisk højrefløjspolitiker begrunder valgnederlag i at de druknede i en grøn bølge en bølge der opstod efter tale i davos ringe i vandet folkens noget er sgu i gære grøntvalg dkpol dkgreen,"Det altså lidt vildt det her!

Schweizisk højrefløjspolitiker begrunder valgnederlag i at de “druknede i en grøn bølge”!

En “bølge” der opstod efter @USER’s tale i Davos.

Ringe i vandet folkens.
Noget er sgu i gære!

#GrøntValg
#dkpol #dkgreen
[LINK]",38,0.8157894736842105,9,1.0
28,da,0.999995395004277,det er da et fantastisk initiativ børnene får en bevidsthed om natur miljø vi får ryddet op og mon ikke vores skoler bruger nogle undervisningstimer i denne uge der relaterer til natur miljø win win dkpol,"@USER @USER @USER Det er da et fantastisk initiativ.. Børnene får en bevidsthed om natur/miljø.. Vi får ryddet op.. Og mon ikke vores skoler bruger nogle undervisningstimer i denne uge, der relaterer til Natur/Miljø..?? Win-Win..👍👍 #dkpol..",36,0.8888888888888888,5,0.37695669284283173
29,da,0.9999932927730334,liverpool er selvsagt klasser bedre end huddersfield men keita blir en kæmpe profil næste sæson sammen med alex oxlade chamberlain kan det blive en voldsom midtbane pldk,"Liverpool er selvsagt klasser bedre end Huddersfield, men Keita blir en kæmpe profil næste sæson. Sammen med Alex Oxlade-Chamberlain kan det blive en voldsom midtbane #pldk",27,0.9629629629629629,0,1.0
30,da,0.9999965128936813,tysk vækst og stærke afgrøder skal sikre dlg rekordår i,Tysk vækst og stærke afgrøder skal sikre DLG rekordår i 2019 [LINK],10,1.0,5,0.15038982987817084
31,da,0.9999942810087626,en oplysning som vi ikke må overse i sundhedsvæsenet skal vi behandle hinanden med respekt og ordentlighed,"En oplysning, som vi ikke må overse! I sundhedsvæsenet skal vi behandle hinanden med respekt og ordentlighed. [LINK]",17,0.9411764705882353,8,1.0
32,da,0.9999955527945752,leo vegas hvor en årig kvinde forleden tabte en halv mio kr på et døgn er i dag klar med endnu en ulovlig annonce leveret af det er utroligt at danske politikere bliver ved med at tro at bookmakerne regulerer sig selv utopia dkpol,"Leo Vegas, hvor en 42-årig kvinde forleden tabte en halv mio. kr. på et døgn, er i dag klar med endnu en ulovlig annonce leveret af [LINK] Det er utroligt, at danske politikere bliver ved med at tro, at bookmakerne regulerer sig selv #Utopia #dkpol [LINK]",44,0.8636363636363636,1,1.0
33,da,0.999994216366601,dansk twitter diskuterer ofte emner som jeg ikke har en mening om hverken radio syv eller dkr satire ingen af delene siger mig alverden måske er det et signal om at jeg burde lytte mere til radio et radiosignal,"Dansk Twitter diskuterer ofte emner, som jeg ikke har en mening om. Hverken Radio 24syv eller DKR satire. Ingen af delene siger mig alverden.

Måske er det et signal om, at jeg burde lytte mere til radio. Et radiosignal.",39,0.8974358974358975,10,1.0
34,no,0.5414137015107682,nu er det jo sådan at respekt er noget man skal gøre sig fortjent til og det har himmelnisserne ikke gjort for mit vedkommende,@USER @USER Nu er det jo sådan at respekt er noget man skal gøre sig fortjent til. Og det har himmelnisserne ikke gjort for mit vedkommende.,24,0.9166666666666666,-1,0.20282237254413477
35,da,0.999992211654283,der er mange knuste æg men ingen omelet,"@USER Der er mange knuste æg, men ingen omelet!",8,1.0,0,0.39488970969184706
36,da,0.9999985138404943,asfaltaftalen får skarp kritik den skal være meget mere grøn regeringen og dansk folkeparti vækker frustration i rød blok hvor glæder sig til at rulle aftalen tilbage efter et valg med muligt rødt flertal citat berlingske kun for abonnenter dkpol dkmedier,"#Asfaltaftalen får skarp kritik: 
""Den skal være meget mere grøn. Regeringen og Dansk Folkeparti vækker frustration i rød blok, hvor @USER glæder sig til at rulle aftalen tilbage efter et valg med muligt rødt flertal.""
Citat: Berlingske kun for abonnenter
#dkpol #dkmedier",41,1.0,5,0.5303403763918881
37,da,0.9999963858052354,den foreløbige tidshorisont er at ændringerne gælder til og med fredag d rejseplanen opdateres med ændringerne i løbet af onsdag formiddag,"Den foreløbige tidshorisont er, at ændringerne gælder til og med fredag d. 26/4.

Rejseplanen opdateres med ændringerne i løbet af onsdag formiddag. [LINK]",21,0.9047619047619048,-1,0.13621910031439485
38,da,0.9999969614426937,mere barsel bliver øremærket vil ikke hænge sammen hos os siger far,"Mere barsel bliver øremærket - vil ikke hænge sammen hos os, siger far [LINK] [LINK]",12,1.0,0,0.6970607206332873
39,da,0.999997451204951,det er imponerende at rojo kigger tilbage på anderson to gange inden anderson helt udækket kan prikke bolden i mål lad mig gætte på at han ikke er på old trafford efter sommerpausen pldk,"Det er imponerende, at Rojo kigger tilbage på Anderson to gange, inden Anderson helt udækket kan prikke bolden i mål. Lad mig gætte på at han ikke er på Old Trafford efter sommerpausen. #pldk",34,0.8529411764705882,0,1.0
40,da,0.9999964225672664,mon ikke vi alle har vores små diagnoser jeg tror mest af alt hans diagnoser er af de lette slags og at han mest af alt er ondskabsfuld,"@USER @USER Mon ikke vi alle har vores små diagnoser, jeg tror mest af alt hans diagnoser er af de lette slags og at han mest af alt er ondskabsfuld.",28,0.7857142857142857,0,1.0
41,da,0.857137702201902,en aab legende siger stop sldk,RT @USER: En AaB-legende siger stop #sldk [LINK],6,1.0,0,1.0
42,da,0.9999970178611141,at der skal være plads til udemokratiske religiøse nazister foran landets parlament siger alt om den seneste generation af landsforræderiske politikere dkpol tagdanmarktilbage islam,At der skal være plads til udemokratiske religiøse nazister foran landets parlament siger alt om den seneste generation af landsforræderiske politikere #dkpol #TagDanmarkTilbage #islam,24,1.0,11,1.0
43,da,0.8519191001250592,det kunne være en super drøm ingen tvivl om det men vi skal vente noget tid før det sker da vi procent kommer ind på stabilitet som stadigvæk halter lige pt dog er jeg overrasket over at der er ikke sket de helt store udsving fra det afsluttende cph games,"@USER @USER @USER Det kunne være en super drøm, ingen tvivl om det.

Men vi skal vente noget tid før det sker da vi 100 procent kommer ind på stabilitet som stadigvæk halter lige pt. Dog er jeg overrasket over at der er ikke sket de helt store udsving fra det afsluttende CPH Games.",50,0.9,0,0.4266006850221797
44,da,0.9999944584142453,endnu en gang må man spørge sig selv om hvorfor denne type virksomhed ikke kan noteres i danmark fremfor i sverige jeg tror det er aktiesparekonto kultur og manglende fokus på de spændende små virksomheder på den danske børs iværksamf,"Endnu en gang må man spørge sig selv om, hvorfor denne type virksomhed ikke kan noteres i Danmark fremfor i Sverige. Jeg tror det er aktiesparekonto, kultur og manglende fokus på de spændende små virksomheder på den danske børs #iværksamf [LINK]",40,0.95,1,0.09399361188240364
45,da,0.9999948448151957,breaking news søren espersen df indrømmer at islam styrer og gir os hygge og dans han er rykket væk fra hans normale klamme racistiske og dumme opslag mod islam og indrømmer nu at islam også kan være dans og hygge se det ville være breaking,"BREAKING NEWS!
Søren Espersen (DF), indrømmer, at Islam styrer og gir os hygge og dans. Han er rykket væk fra hans normale klamme, racistiske og dumme opslag mod Islam og indrømmer nu, at Islam også kan være dans og hygge.
Se, DET ville være BREAKING 😁😂

[LINK] [LINK]",45,0.7333333333333333,11,1.0
46,da,0.9999938533870273,godt med lidt staldtips til os der aldrig nåede på griku,"@USER @USER @USER Godt med lidt staldtips til os, der aldrig nåede på GRIKU 😀",11,1.0,0,0.47615735008270843
47,da,0.999078660107444,to montenegrinske stjerner skifter til europæisk storklub,To montenegrinske stjerner skifter til europæisk storklub - [LINK] [LINK],7,1.0,0,0.3544603677717772
48,da,0.9999935153002325,netop min tanke kan det være en slags happening der skal skabe opmærksomhed om misinformation på nettet før valgene,"@USER Netop min tanke. Kan det være en slags happening, der skal skabe opmærksomhed om misinformation på nettet før valgene?",19,1.0,2,0.3785941693875367
49,da,0.9999961328502548,hvordan sætter vi strøm til et grønnere danmark få svar fra og når vi inviterer til valgdebat sammen med d marts dkpol dkgreen dkenergi,"Hvordan sætter vi strøm til et grønnere Danmark? Få svar fra @USER @USER @USER @USER og @USER, når vi inviterer til valgdebat sammen med @USER d. 25. marts ➤ [LINK] #dkpol #dkgreen #dkenergi [LINK]",24,0.9166666666666666,5,1.0
50,da,0.9999921494696794,skål og fremragende navneskift,"@USER Skål, og fremragende navneskift",4,1.0,0,0.4154302688828412
51,da,0.9998652100979322,itunes er det in for iphone spørger sikkert dumt me hvordan anmelder jeg det med en samsung for selvfølgelig skal i have stjerner,"@USER ITunes er det in for iPhone?? Spørger sikkert dumt me hvordan anmelder jeg det med en Samsung?
For selvfølgelig skal i have 5 stjerner💛💙",23,0.9130434782608695,4,1.0
52,da,0.9999951131144329,tænk du går så meget op i at støtte løgne men det siger jo mere om dig end lærerne og eleverne,@USER @USER @USER Tænk du går så meget op i at støtte løgne men det siger jo mere om dig end lærerne og eleverne.,21,1.0,-1,0.25465745210139307
53,da,0.9999950608214232,det er helt ude i hampen df og regeringen har tilsyneladende ingen jordforbindelse mere udrejsecenteret kan df og regeringen kun holde sig selv ud tilsyneladende da man vil oprette en lejer på en ø som man så vil sørge for at der er så få afgange til som muligt det er sygt,"Det er helt ude i hampen, DF og regeringen har tilsyneladende ingen jordforbindelse mere. Udrejsecenteret, kan DF og regeringen kun holde sig selv ud tilsyneladende, da man vil oprette en lejer på en ø, som man så vil sørge for at der er så få afgange til som muligt det er sygt [LINK]",52,0.7692307692307693,7,1.0
54,da,0.9999983806007103,udsigt til nye besparelser i kommunens budget,Udsigt til nye besparelser i kommunens budget [LINK],7,1.0,3,1.0
55,da,0.999995932764214,desværre så kan de jo så nu bruge det som bevis på at kriminelle lømler sætter dagsordenen og blablabla for dem er det en win win og det er samfundet der taber,"@USER Desværre, så kan de jo så nu bruge det som bevis på at kriminelle lømler sætter dagsordenen og blablabla. For dem er det en win win og det er samfundet der taber",32,0.8125,-1,0.09168527081509978
56,da,0.9999940775749796,hele vores flygtningesystem fra efter anden verdenskrig fungerer stadig vi har i fn netop opdateret i vedtaget migrationspagt tak talop epvalg eudk ep dk dkpol,Hele vores flygtningesystem fra efter anden verdenskrig fungerer stadig. Vi har i FN netop opdateret i 2018 vedtaget migrationspagt. (Tak @USER #talop) [LINK] #epvalg19 #eudk #ep19dk #dkpol,25,0.96,1,1.0
57,da,0.9999938978281468,alt for længe har homofobien fået lov at være en integreret del af sportsverdenen med fodbold i spidsen det er forrykt når børn og unge lærer at homofobisk jargon hører hjemme på stadion i klubben på banen og i,"Alt for længe har homofobien fået lov at være en integreret del af sportsverdenen, med fodbold i spidsen. 

Det er forrykt når børn og unge lærer at homofobisk jargon hører hjemme på stadion, i klubben, på banen og i... [LINK]",39,0.8717948717948718,-1,0.015749269769444182
58,da,0.9999944223373776,jeg er ikke specielt uenig men to ting jeg vil ikke være med til at sætte lighedstegn ml sexarbejdere og kvinder og vi behøver slet ikke diskutere om sexkøb lever af og re producere undertrykkelse og ødelagte liv men jeg ser ikke et forbud som en løsning,@USER @USER @USER @USER Jeg er ikke specielt uenig. Men to ting: Jeg vil ikke være med til at sætte lighedstegn ml. sexarbejdere og kvinder. Og vi behøver slet ikke diskutere om sexkøb lever af og re-producere undertrykkelse og ødelagte liv. Men jeg ser ikke et forbud som en løsning.,47,0.8085106382978723,-1,0.01538559164224074
59,da,0.9999922910427826,æh hvor er de såkaldte højreradikale der er ikke n voldelig demonstration fra nogen højreradikale de seneste år nævn en det er en myte vi har en ekstrem voldelig venstrefløj som har taget side med islamisterne og for dem er alle normale personer højreradikale,"@USER @USER æh, hvor er de såkaldte ""højreradikale""?

Der er ikke én voldelig demonstration fra nogen højreradikale de seneste 25 år!? nævn en?

Det er en myte, vi har en ekstrem voldelig venstrefløj, som har taget side med islamisterne, og for dem er alle ""normale"" personer højreradikale",44,0.7727272727272727,2,1.0
60,da,0.9999944667365519,massiv kø efter uheld på køge bugt motorvejen,Massiv kø efter uheld på Køge Bugt-motorvejen [LINK] [LINK],8,1.0,7,1.0
61,da,0.9999965148426132,rødovre centrum michael jackson strategien som den hedder,"@USER @USER Rødovre Centrum-Michael Jackson-strategien, som den hedder",8,1.0,0,1.0
62,da,0.9999965355131206,har du mon tænkt på at der er mennesker der arbejder og har brug for biler vi kan jo ikke allesammen leve af at dyrke grønsager i stuen for at få føden,"@USER @USER @USER Har du mon tænkt på at der er mennesker der arbejder og har brug for biler, vi kan jo ikke allesammen leve af at dyrke grønsager i stuen for at få føden",32,0.84375,7,0.16958766730745078
63,da,0.9999962720672742,centraliseringnejtak dkpol pinligt at lytte til vlak df de har ikke styr på noget ikke engang hvor mange ansatte der er i sundhedsvæsnet hvis man har udsultet regionerne i årevis nu tilfører midler som skal gå til nyt central akut og nyt it system virkelig borgernær,"#CentraliseringNejTak #DKPOL
Pinligt at lytte til VLAK+ DF
De har ikke styr på noget, ikke engang hvor mange ansatte der er i sundhedsvæsnet. Hvis man har udsultet regionerne i årevis, nu tilfører midler, som skal gå til nyt central Akut 113 og nyt IT system, virkelig borgernær",46,0.8913043478260869,8,1.0
64,da,0.9999941637839396,krimiromaner omdannes til tv serie med helsingør som omdrejningspunkt,"Krimiromaner omdannes til tv-serie med Helsingør som omdrejningspunkt, [LINK] [LINK]",9,1.0,0,0.388753647320048
65,da,0.9999929428641031,sidder på skt knuds gymnasium og overværer retorik undervisning der sidder en hel klasse som ikke har lyst til at deltage i debatten på sociale medier for kampen er tabt på forhånd det er svært at være saglig når andre ikke er vi deltager kun i debatter for at få ret,"Sidder på Skt. Knuds gymnasium og overværer retorik-undervisning, der sidder en hel klasse, som ikke har lyst til at deltage i debatten på sociale medier, for “kampen er tabt på forhånd” “det er svært at være saglig, når andre ikke er”. “vi deltager kun i debatter for at få ret”",51,0.803921568627451,0,1.0
66,da,0.9999923068037089,begivenhedsrig første halvleg på både godt og ondt fodens scoring må varme enhver enhver cityfans hjerte desværre måtte kdb humpe ud af banen med noget der ligner en forstrækning mancityspurs pldk,"Begivenhedsrig første halvleg på både godt og ondt. Fodens scoring må varme enhver enhver Cityfans hjerte. Desværre måtte KdB humpe ud af banen med noget der ligner en forstrækning. 
#ManCitySpurs #pldk",31,0.967741935483871,0,0.6291410492811358
67,da,0.9999934693459003,tersløse kirke er blevet vejkirke tersløse kirke er blevet en såkaldt vejkirke det indebærer at kirken året rundt kan besøges af turister og alle interesserede på følgende dage tirsdag onsdag torsdag kl,"Tersløse Kirke er blevet Vejkirke [LINK] Tersløse Kirke er blevet en såkaldt Vejkirke. Det indebærer, at kirken året rundt kan besøges af turister og alle interesserede på følgende dage: Tirsdag-onsdag-torsdag kl. 8-15.",32,0.84375,-1,0.1845718744374641
68,da,0.9999946151241542,df vil forbyde skolegang hvis opholdstilladelsen ryger,DF vil forbyde skolegang hvis opholdstilladelsen ryger [LINK] [LINK],7,1.0,2,1.0
69,da,0.9999934396510942,det kan være lidt småsvært at være socialdemokrat og finde et parti der repræsenterer en i s danmark men det må da være komplet umulig at være liberal dkpol,"Det kan være lidt småsvært at være socialdemokrat og finde et parti, der repræsenterer en i 2019's Danmark. Men det må da være komplet umulig at være liberal. #dkpol",29,0.8275862068965517,2,1.0
70,da,0.9999965036333485,nu gør du et dumt meme politisk i m just here for the lolz d,@USER Nu gør du et dumt meme politisk... I’m just here for the lolz :D,15,1.0,-1,0.1287348358679676
71,da,0.9999948140317151,min pointe er at eu ikke er en afsondret tredjepart det er et fællesskab som danmark indgår i,"@USER @USER Min pointe er, at EU ikke er en afsondret tredjepart. Det er et fællesskab, som Danmark indgår i.",18,0.8888888888888888,1,0.5583386999559662
72,da,0.9999955717823563,hvad skal dit forbund hedde,Hvad skal dit forbund hedde? [LINK],5,1.0,0,1.0
73,da,0.9999918053080861,ytringsfriheden giver mig så også lov til at gå ind i en synagoge og skrige heil hitler eller at gå ind på cosy bar og skrige dø homosvin men er det det der er meningen med ytringsfriheden,"@USER Ytringsfriheden giver mig så også lov til at gå ind i en synagoge og skrige “heil Hitler”, eller at gå ind på Cosy bar og skrige “dø homosvin”. Men er det det der er meningen med ytringsfriheden?",37,0.7837837837837838,2,1.0
74,da,0.9999956895838318,tv værten abdel aziz mahmoud har købt,"Tv-værten Abdel Aziz Mahmoud har købt [LINK], [LINK] [LINK]",7,1.0,11,1.0
75,da,0.9999939998545301,mindst aflyste afgange letbaneproblemer fortsætter torsdag,Mindst 20 aflyste afgange: Letbaneproblemer fortsætter torsdag [LINK],6,1.0,-1,0.06940681208452669
76,da,0.9999968346727834,spar rejseforsikringen det er trods alt kun meget få der rammes af sygdom og ulykker på ferien dkpol dkmedier,"Spar rejseforsikringen, det er trods alt kun meget få der rammes af sygdom og ulykker på ferien #dkpol #dkmedier [LINK]",19,1.0,1,1.0
77,da,0.999995334267321,udsolgt til derby en dejlig nyhed som vi er glade og stolte over at kunne præsentere men vi ved erfaringsmæssigt at der kan komme et antal billetter retur så skriv dig på derby ventelisten hvis du vil have muligheden fcklive fckbif,"UDSOLGT TIL DERBY🔥 En dejlig nyhed, som vi er glade og stolte over at kunne præsentere. Men vi ved erfaringsmæssigt, at der kan komme et antal billetter retur, så skriv dig på DERBY-ventelisten, hvis du vil have muligheden #fcklive #fckbif [LINK] [LINK]",41,0.926829268292683,0,0.36534371812773314
78,da,0.9999951736114954,jeg er muligvis sent ude men hvordan gik går valget,"@USER Jeg er muligvis sent ude, men. Hvordan gik/går valget?",10,1.0,2,0.33165892804237324
79,da,0.9999948491777266,jeg kan huske da en justitsminister blev stillet for en rigsret borgerlig sankesæt er det er smart at snyde det er rigtigt dumt at blive opdaget lov og ret gælder for borgerne ikke borgerlige politikere et borgerligt væsen er i sin grundvold uhæderligt,"Jeg kan huske, da en Justitsminister blev stillet for en rigsret.
Borgerlig sankesæt er 
""Det er smart at snyde, det er rigtigt dumt at blive opdaget."" LOV og RET gælder for borgerne, ikke borgerlige politikere.
Et borgerligt væsen er i sin grundvold uhæderligt. [LINK]",43,0.8372093023255814,9,1.0
80,da,0.9999941370656137,tror du jeg er åndsvag den der borgerliggørelse af det yderste højre er alt for gennemskuelig og enormt trættende jeg hopper fra her og fokuserer på kærligheden du skulle prøve d t,"@USER @USER @USER Tror du, jeg er åndsvag? Den der borgerliggørelse af det yderste højre, er alt for gennemskuelig og enormt trættende. Jeg hopper fra her, og fokuserer på kærligheden. Du skulle prøve dét.",32,0.875,2,1.0
81,da,0.9999931603527835,når man skal beskrive ungdommen for morfar,Når man skal beskrive ungdommen for morfar [LINK] [LINK],7,1.0,0,0.567544098454051
82,da,0.9999932706018158,og hvad synes du så søren om måden bager fik de på,"@USER Og hvad synes du så, Søren, om måden Bager fik de 100.000 på?",12,1.0,0,0.4051983573945888
83,da,0.9999944697856704,i påsken er jeg på sidelinien her tors fckfcm fre obfcn søn viborgff vs næstved søn vbagf man rfcaab man fcmbif sldk nordicbetligaen,"I påsken er jeg på sidelinien her…
Tors #fckfcm
Fre #obfcn
Søn ViborgFF vs Næstved
Søn #vbagf
Man #rfcaab
Man #fcmbif
#sldk #NordicBetLigaen [LINK]",23,0.9130434782608695,0,0.38839577641753475
