,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
10,neutral,neutral,TRUE,"BPA er verdens bedste kompensationsordning. Men den kan kun fungere, hvis de borgere der ønsker det, kan overdrage deres arbejdsgiveansvar. Den ret udhules fuldstændig, når kommunerne presser adm.bidraget i bund #dkpol @USER
[LINK]",[-3.5588887   3.154157   -0.29799184],[0.00117627 0.96815497 0.03066873]
11,negative,negative,TRUE,"Når man lige tænker over det...
Er det egentlig ikke pudsigt at der aldrig er blevet fulgt op på denne, med en ny måling.

:-))",[ 3.9510908 -2.4399016 -1.8887296],[0.99543494 0.00166894 0.00289608]
12,negative,negative,TRUE,"tbh Jeg antager altid, at de fleste lande uden af Europa er farlige, for folk som mig. Det er mere sikker, end at antage det modsatte.",[ 3.6457226 -1.3401026 -2.7163405],[0.9915127  0.00677613 0.00171115]
13,neutral,neutral,TRUE,Anmeldelse: Apokalypsens ryttere rider for tredje gang.,[-2.1992528  3.986986  -2.3113651],[0.00204956 0.9961183  0.0018322 ]
14,positive,positive,TRUE,Vi er gået ind i en nyt kapitel for bannerreklamer. Det spil gad jeg godt spille! Jeg ville nok starte med at gøre noget ved Toftegårds Plads.,[-3.321399  -1.4895846  4.133866 ],[5.7597470e-04 3.5970828e-03 9.9582690e-01]
15,positive,positive,TRUE,"RT @USER: Det gør vi nemlig 💚Kom og del din mening med os🤓
#dkpol #flerevedmere",[-3.3989298 -1.2143835  3.9378662],[6.4696866e-04 5.7493602e-03 9.9360365e-01]
16,negative,negative,TRUE,"Ligesom meget andet i livet så er der vel sagtens både gode, dårlige, indholdsrige, og uinteressante pressemøder - men I journalister bliver vel betalt for det ... Det er jeres arbejde eller ??",[ 4.5586405 -2.2695053 -2.8222525],[9.9829704e-01 1.0810198e-03 6.2198343e-04]
17,neutral,neutral,TRUE,Blågårdsgade 2. Look for Sasaa at Facebook,[-2.8954465  4.3942966 -2.1046886],[6.8101345e-04 9.9781728e-01 1.5016806e-03]
18,neutral,positive,MISS,"DAT fejrer 30 år med fly Det er i dag 30 år siden, at Kirsten og Jesper Rungholm lettede med deres første fly. I dag råder de over 22 fly og har mere end 500 ansatte.",[-3.7454784   3.4122517  -0.35956374],[7.6072355e-04 9.7676373e-01 2.2475578e-02]
19,positive,positive,TRUE,"Sommerferien går til Montenegro. Er du sådan én, der har gode tips til det land, så vil jeg herre mega gerne have dem ☺️",[-2.90049   -1.9946998  4.267161 ],[7.6907163e-04 1.9025959e-03 9.9732828e-01]
20,negative,negative,TRUE,Enig. Men hvor mange børn skal det også gå ud over? Hvor galt skal det gå før børnene bliver taget alvorligt? #hvorerderenvoksen #dkpol,[ 3.6746166 -1.2800587 -2.869298 ],[0.9915822  0.00699102 0.00142673]
21,negative,negative,TRUE,"Er det ikke en lidt paranoid opfattelse? Hvad med Margaret Thatcher, Angela Merkel og Theresa May? Der er da ingen som taler om deres mænd?",[ 4.427957  -2.066881  -2.9069874],[9.9784112e-01 1.5079579e-03 6.5093162e-04]
22,neutral,negative,MISS,Han er ikke frikendt. Det havde krævet en retssag.,[-2.9498336  4.3435383 -1.964294 ],[6.7833374e-04 9.9750417e-01 1.8174311e-03]
23,negative,negative,TRUE,"Hold nu op. Dansk Folkeparti vil ikke ud af EU. Partiet ønsker bare ikke, den danske befolkning får indflydelse. Det var tydeligt i 2015, hvor partiet argumenterede for, den ønskede tilvalgsordning ikke krævede en folkeafstemning, og var imod det, befolkningen ville have gavn af.",[ 2.5605004  -0.63352835 -2.1929228 ],[0.952718   0.03906747 0.00821446]
24,neutral,negative,MISS,"Selvom Danmark ikke er længere er med i det europæiske politisamarbejde, Europol, så bruger politiet Europols forbryder-database (EIS) som aldrig før. #dkpol",[-2.5953872  3.9616857 -1.9309005],[0.00141413 0.99583757 0.00274834]
25,negative,negative,TRUE,"Hvis der er en embedsmand i statsministeriet, som pt . ikke har travlt med at føre valgkamp for V - kan du så ikke vise vores statsminister Ordensbekendtgørelsen? #dkpol",[ 4.282688  -1.7901038 -3.0399427],[9.9704367e-01 2.2979158e-03 6.5847003e-04]
26,neutral,positive,MISS,"Arealer, der selv springer i skov er ikke i konflikt med gode klimaløsninger, OG de giver sandsynligvis en højere grad af biodiversitet #dkpol #dknatur",[-1.2361354  2.998122  -2.1585336],[0.01420294 0.98015046 0.00564658]
27,neutral,negative,MISS,"Det er jo nemt nok at mene noget drastisk, når man tilhører en gruppe, som ikke ryger og ellers har fint råd til at betale 90 kr. for en pakke.",[-1.7914416  3.6567953 -2.3584402],[0.00427505 0.99329996 0.00242492]
28,neutral,positive,MISS,"Hvis det betyder lovgivning ud fra fakta i stedet for følelser og fornemmelser, så har du min stemme, @USER.",[-2.6208515  3.4818926 -1.3823764],[0.00221468 0.9901439  0.0076414 ]
29,positive,negative,MISS,Tillykke med sejren. Brøndby er tilbage til start ;-),[-2.66085   -2.1172435  4.180983 ],[0.00106505 0.00183423 0.99710065]
30,negative,negative,TRUE,"Når man skal udregne så tager man skatteindtægterne fra alt og alle der arbejder indenfor tobak, det eneste du fatter og glor på er moms og skat plus afgifter ALENE på tobak, men glemmer at de som arbejder med tobak også betaler, så forsæt bare dine løgne",[ 4.451997  -2.1864545 -2.7635152],[9.9796009e-01 1.3063824e-03 7.3359435e-04]
31,negative,neutral,MISS,Og læste du ikke Niggli et al?,[ 3.1346157 -0.7353519 -2.8613193],[0.97718483 0.02038315 0.00243207]
32,negative,negative,TRUE,"Jeg finder det mere problematisk, at de antager den yngre generation ikke kender Michael Laudrup. Historielærer møgunger!!",[ 4.5790367 -2.5566761 -2.5528238],[9.9840719e-01 7.9489005e-04 7.9795776e-04]
33,negative,negative,TRUE,Techordfører (hvis det findes) og medieordfører fra Dansk Folkeparti. Kunne jo så passende forklare hvad de har gang i #radio24syv,[ 4.4177384 -2.3517966 -2.5278823],[9.9789339e-01 1.1458095e-03 9.6081430e-04]
34,neutral,neutral,TRUE,"Nyt vækstforløb kickstarter innovation i Det Blå Danmark. Fem danske startups er udvalgt til at samarbejde med landets største selskaber i den maritime branche.
[LINK] #dkstartup #dkbiz #cphftw",[-3.6522772  2.5834305  0.364252 ],[0.00176314 0.9003683  0.09786857]
35,neutral,positive,MISS,Danmark genvinder EM-guld i badminton for blandede hold,[-3.3101447  3.6272385 -0.927893 ],[9.5978461e-04 9.8864645e-01 1.0393758e-02]
36,neutral,positive,MISS,Viacom letter på aftale med AT&amp;T og topper S&amp;P 500-indekset,[-2.8687613  4.3568907 -2.0723293],[7.2597840e-04 9.9766409e-01 1.6099393e-03]
37,negative,neutral,MISS,det er faktisk ret interessant. Når jeg er afsted alene eller med andre voksne ænser jeg slet ikke sproget. Det er bare en del af stadion-larmen. Når jeg er afsted med ungerne bider jeg virkelig mærke i hvor grimt der snakkes og råbes.,[ 4.249919  -2.2587793 -2.4201   ],[0.9972487  0.00148632 0.00126488]
38,neutral,neutral,TRUE,Venezuelas præsidentudfordrer får udrejseforbud,[-3.0465677  4.401824  -1.9939749],[5.8106944e-04 9.9775416e-01 1.6648055e-03]
39,neutral,negative,MISS,"Det tror jeg nu godt at man kunne få en længere debat omkring, hvem det egentlig er han mener her. Han får et konkret spørsmål, men bruger et generaliserende sprog i hans svar.....

Hvad han egentlig mener, er der nok ikke mange der er i tvivl om.",[-2.942384   4.328156  -1.9652965],[6.9397059e-04 9.9746239e-01 1.8436775e-03]
40,negative,negative,TRUE,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[ 4.506904  -2.4762514 -2.507346 ],[9.9817705e-01 9.2568190e-04 8.9734123e-04]
41,positive,positive,TRUE,"vil gerne i dialog med SMV’er og start-ups ang deling af data siger Knud Pedersen på DI Energis Årsdag. Dejligt at høre, at der lyttes, når det anbefales at ‘sætte data fri’ #grønvækst",[-2.9254088 -1.915209   4.2294292],[7.7879726e-04 2.1386943e-03 9.9708253e-01]
42,neutral,neutral,TRUE,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-3.718503    3.2921524  -0.23048808],[8.7557890e-04 9.7047472e-01 2.8649755e-02]
43,neutral,neutral,TRUE,"⚽️ Der er i dag 6 #fodbold kampe/events mere, der vises direkte:

📺 1 på TV
💻 3 kun på @USER
💻 2 kun på @USER

#dksport #dkbold #sldk #pldk #laliga #seriea #cldk #eldk

🔗",[-2.9649694  4.30474   -1.9666102],[6.9451821e-04 9.9742067e-01 1.8848019e-03]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 4.6765003 -2.5156333 -2.708903 ],[9.986292e-01 7.514502e-04 6.193900e-04]
45,negative,negative,TRUE,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[ 0.91759187  0.06701691 -1.1101604 ],[0.64151895 0.27403718 0.08444383]
46,neutral,negative,MISS,"At skulle vælge mellem Lars Løkke og Mette Frederiksen svarer til at skulle vælge mellem en far og en mor, det er enige 90 procent af tiden. #dkpol",[-0.33466515  2.594509   -2.7050664 ],[0.05049075 0.94479126 0.00471802]
47,neutral,positive,MISS,Det vil jeg gerne kigge på.,[-1.6094719  3.3803146 -2.2590961],[0.0067373  0.98974425 0.0035185 ]
48,neutral,negative,MISS,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[-0.6124271  2.343475  -2.0816033],[0.04890174 0.9398452  0.01125302]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 4.627997  -2.4937727 -2.6562238],[9.9850863e-01 8.0613262e-04 6.8525941e-04]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 4.39337   -2.26193   -2.5916743],[9.9779201e-01 1.2843397e-03 9.2357828e-04]
51,negative,negative,TRUE,"Svar nu: hvem var det der brændte gaderne af, lavede hærværk? #dkpol #SelvIdioterHarYtringsfrihed",[ 4.705     -2.477564  -2.7855062],[9.9868363e-01 7.5871759e-04 5.5762526e-04]
52,negative,positive,MISS,"Det er da super, dine øjne er da vigtigere and valgkampen. Og bliver du ikke 100% brillefri går vel endda.",[ 1.4310976 -2.3398247  0.6795959],[0.66903573 0.01540844 0.31555587]
53,positive,neutral,MISS,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[-2.6949966 -2.1359308  4.21234  ],[0.00099768 0.00174497 0.9972574 ]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 4.72838   -2.5289285 -2.764042 ],[9.9873930e-01 7.0411386e-04 5.5658893e-04]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 4.524893  -2.2444518 -2.7929933],[9.9819130e-01 1.1463702e-03 6.6236308e-04]
56,positive,negative,MISS,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[-2.2521942 -1.1969534  3.0397155],[0.00493595 0.01417934 0.9808847 ]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 3.2636974 -1.9709313 -1.5644563],[0.98684525 0.0052587  0.00789603]
58,neutral,negative,MISS,"Det samme er forsvar for den udlændingepolitik, der er blevet ført i dette land i de sidste 36 år, og som har ført til de massive problemer vi nu ser.",[-2.229705   3.9093943 -2.2212052],[0.00214756 0.99568653 0.00216589]
59,positive,positive,TRUE,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-2.7087297 -2.1301117  4.2343297],[9.6272497e-04 1.7170891e-03 9.9732023e-01]
60,negative,negative,TRUE,Jo mere vi alle fokuserer på Nørrebro des mere glemmer vi at holde øje med den økonomiske elites fiflerier. Det er en udmærket strategi for de borgerlige. Ikke noget vi i S skal hoppe med på.,[ 4.6696167 -2.4453702 -2.7646601],[9.9859840e-01 8.1169215e-04 5.8982824e-04]
61,negative,negative,TRUE,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[ 4.5867405 -2.2640126 -2.8649607],[9.9836355e-01 1.0569260e-03 5.7950342e-04]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-2.8347347 -1.9545301  4.2114553],[8.6814124e-04 2.0934297e-03 9.9703848e-01]
63,positive,positive,TRUE,Det er en del af planen:),[-2.7302222 -2.1051984  4.225291 ],[9.5076481e-04 1.7763049e-03 9.9727291e-01]
64,positive,positive,TRUE,Enig. En true detective podcast. det er lige dig ? :),[-2.830398  -1.9793314  4.2054996],[8.7714911e-04 2.0544094e-03 9.9706846e-01]
65,positive,negative,MISS,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[-1.2991253 -1.0790344  2.1949408],[0.02843678 0.03543763 0.9361256 ]
66,neutral,neutral,TRUE,John Lammers kan komme til at undvære en af sine profiler mod FC Nordsjælland. #sldk,[-2.3625793  4.1742687 -2.371005 ],[0.00144488 0.9971222  0.00143276]
67,neutral,neutral,TRUE,"Nej, men måske kan de overtales til at genindføre armslængdeprincippet i udbud som dette.",[-2.3270829  4.1172295 -2.3375952],[0.00158453 0.99684745 0.00156796]
68,neutral,neutral,TRUE,"35. En frisparkskombination ender ved Greve bagerst i feltet. Han finder Schoop, men anføreren sender bolden forbi. (0-0) #AGFVB #sldk #VejleB",[-3.3191044  2.0956905  0.619034 ],[0.00360972 0.8111285  0.18526182]
69,positive,neutral,MISS,"Aktivister og politikeres misforståede kamp for et særligt syn på kronisk træthedssyndrom kan ende med, at fagfolk dropper hjælpen og skrinlægger deres søgen efter bedre behandling. Meget tankevækkende artikel af #dksundhed #dkpol #dkvid",[-2.1692216 -2.0549412  3.7285626],[0.00272963 0.00306009 0.99421024]
70,neutral,negative,MISS,"Det må man sige. Grauhunden var også noget billigere, kostede 3 mio. kr.",[-2.8893654  4.406688  -2.0997927],[6.7673996e-04 9.9783283e-01 1.4904896e-03]
71,positive,positive,TRUE,"Rødbede smager skønt sammen med fårefeta, og derfor skal de to kombineres i vores salat:",[-3.11115   -1.7962002  4.2442307],[6.3721964e-04 2.3733659e-03 9.9698943e-01]
72,negative,neutral,MISS,"Vi peger jo ikke på S, så vi skal ikke - som de øvrige opppartier - forhandle om et regeringsgrundlag. Vi vil til gengæld tilkendegive om vi på baggrund af et reg.grundlag kunne finde på at vælte en regering (lige meget hvilken den er). Og her betyder udlændingepolitikken noget",[ 0.8274808   0.76824546 -1.8132712 ],[0.49657547 0.46801493 0.03540963]
73,positive,neutral,MISS,"Det spejler sig i spørgsmålet til Møller: Vil du være enig i, at det oplyser Koch at diskutere hans forhold til Grønbech. Det er jo ikke svært for doktoranden at give ham ret i. Det giver en venlig og samtalende diskussion.",[-3.0773942 -1.6803113  4.139106 ],[7.3165813e-04 2.9583788e-03 9.9630994e-01]
74,negative,neutral,MISS,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[ 4.4293113 -2.0211527 -2.937657 ],[9.9779332e-01 1.5763026e-03 6.3038658e-04]
75,negative,negative,TRUE,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[ 4.597234  -2.4026978 -2.727641 ],[9.9843150e-01 9.1051427e-04 6.5790862e-04]
76,positive,neutral,MISS,"Novra, for et selvmål. Selvhattrick, faktisk. 😳🙄",[-0.05585017 -2.1105545   1.8919681 ],[0.12282749 0.01573798 0.8614345 ]
77,positive,neutral,MISS,Jeg lukkede den faktisk ned inden et møde 😬,[-2.551088  -1.4827465  3.5241828],[0.00227854 0.0066318  0.9910897 ]
78,positive,neutral,MISS,"Jeg tror, at Solbakken vil kæmpe hårdt for at få den rigtige mand, så jeg ved ikke, hvis det glipper med Mudrazija. Men i sommerens vindue prøvede FCK jo med Tibbling på sidste dag. Så det var ikke rigtig et klart svar desværre.",[-2.7446997  -0.15304506  2.428607  ],[0.00523974 0.06996013 0.92480016]
79,negative,negative,TRUE,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 3.2762752  -0.98670244 -2.683768  ],[0.9836129  0.01384958 0.00253753]
80,neutral,positive,MISS,Verdo bøjer sig: Betaler 235 mio. kr. til sine varmekunder,[-2.4304836  4.1772785 -2.2976573],[0.00134596 0.9971169  0.00153715]
81,neutral,negative,MISS,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[-2.348733   3.977525  -2.1676006],[0.00178171 0.9960828  0.00213551]
82,neutral,neutral,TRUE,"Tænker at hans alder og det faktum, at han ikke kan hyres på forskerordning taler for det.",[-0.63511026  2.3614345  -2.083018  ],[0.0470559  0.941883   0.01106104]
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 4.598201  -2.6075027 -2.5172012],[9.9844754e-01 7.4118713e-04 8.1123249e-04]
84,positive,positive,TRUE,RT @USER: Jeg laver ok fine børn. Her er Rod. Han er det. Han hedder det.,[-2.5536149 -2.2455003  4.1967297],[0.00116725 0.00158846 0.99724436]
85,neutral,negative,MISS,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[-3.2639062   3.591686   -0.95115566],[0.00104137 0.98843855 0.01052007]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-3.06791    4.419511  -1.9639418],[5.5882853e-04 9.9775571e-01 1.6854896e-03]
87,neutral,negative,MISS,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[ 1.045263   1.2051584 -2.6439373],[0.45488042 0.53375125 0.01136836]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-3.0453434  4.3302946 -1.9165848],[6.2472600e-04 9.9744380e-01 1.9315373e-03]
89,neutral,negative,MISS,Du kan være enig eller uenig i Amalie Haves ræsonnement ift kunstnere. Men Den Korte Radioavis har i ugevis ringet til Amalie direkte fra radioprogrammet og udenfor sendetid samt publiceret hendes egne billeder på programmets Facebookside uden samtykke. I FEM programmer. Chikane.,[-3.3744256  4.341316  -1.6231021],[4.4441500e-04 9.9699485e-01 2.5608193e-03]
90,neutral,negative,MISS,Det burde ikke være til diskussion,[-2.0567415  3.9705675 -2.4373229],[0.00240222 0.9959559  0.00164183]
91,neutral,negative,MISS,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[-0.63674474  2.5048723  -2.2267134 ],[0.04107587 0.95054734 0.00837669]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-3.164754   4.3413553 -1.7887452],[5.482213e-04 9.972813e-01 2.170446e-03]
93,negative,negative,TRUE,"Public service kanaler burde ikke lægge så væsentlige programmer overfor hinanden. Det er spild af ressourcer i et mediemarked, hvor det kun er os danskere selv der gider lave tv-nyheder på dansk. Taberne er flowseerene (som så ikke kan vælge et public service alternativ)",[ 4.5577087 -2.37135   -2.694774 ],[9.9831545e-01 9.7727252e-04 7.0722023e-04]
94,negative,neutral,MISS,Frænder er frænder værst?#dkpol #ligevilkårforalle,[ 4.548581  -2.1615644 -2.9513905],[9.982316e-01 1.216332e-03 5.521221e-04]
95,neutral,neutral,TRUE,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[-2.0771992  3.957519  -2.423034 ],[0.00238442 0.9959282  0.00168729]
96,neutral,positive,MISS,"Oddsen på Manchester City mot Tottenham er 1,29. 1,29!!!!! Da kan det ikke gå.",[-2.8939886  3.9419382 -1.6399151],[0.0010693  0.9951833  0.00374744]
97,negative,negative,TRUE,"Ja. Jeg ser en desperat fyr, der laver et Tweet hvor han forsvarer en handling, fordi det kun er sket 1 gang, over lang tid? Det svarer til at jeg slår en person, og forsvarer mig med, at “Jamen det er jo langtid siden jeg har slået nogle, så det går jo nok” God aften.😂🤫🤦🏻‍♂️",[ 4.0393677 -1.8417282 -2.6318476],[0.9959578  0.00278044 0.00126174]
98,positive,positive,TRUE,"Christian Have fra Have Kommunikation er aktuel med en ny bog om det kreative Danmark. Forfatteren håber, at bogen kan inspirere til at indfri det kommercielle potentiale i de kreative erhverv. Læs interviewet her! #Bueraubiz
[LINK]",[-3.2015846 -1.4317504  3.9646337],[7.6816237e-04 4.5090201e-03 9.9472284e-01]
99,positive,positive,TRUE,"Hvis man må anbefale kollegaernes arbejde (og det må jeg gerne jf. mit nytårsforsæt #migmigmig), så er det her altså forrygende tv og optakt til kæmpebraget i Manchester. Ekspertise, analyse og god stemning.",[-2.8269575 -2.0826466  4.290925 ],[8.0844649e-04 1.7017728e-03 9.9748981e-01]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-2.880044  -2.0319607  4.277711 ],[7.7678345e-04 1.8139193e-03 9.9740928e-01]
101,negative,negative,TRUE,Hvorfor melder de samme ikke når børn medbringes til demonstrationer - ganske vist bag fædrene - de må jo være på lige fod #dkpol,[ 4.6757536 -2.4212322 -2.8155997],[9.9861646e-01 8.2645071e-04 5.5711577e-04]
102,positive,positive,TRUE,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-2.6967766 -2.1398404  4.22666  ],[9.8178803e-04 1.7135316e-03 9.9730468e-01]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 4.1803336 -1.6340302 -3.0664098],[9.9631667e-01 2.9733856e-03 7.0986676e-04]
104,neutral,negative,MISS,"Mange bilister er i tvivl om, hvorvidt de har overlæs på traileren, men en del vælger at køre alligevel. Det kan være både farligt og dyrt, så Rådet for Sikker Trafik og FDM kommer med gode råd til at undgå overlæs på traileren.",[-3.5736642  3.9781632 -1.0635688],[5.215055e-04 9.930608e-01 6.417702e-03]
105,negative,negative,TRUE,"Ja, altså indtil videre udgør grundlaget for ""flygtningekrisen"" de ca. 0,6% af EU's samlede befolkning, som flygtninge ankommet det sidste 10 år udgør. Men selvom fødselsallet falder over hele EU, er det bestemt en eksistentiel krise, eller noget..",[ 3.6660392 -1.2210826 -2.928615 ],[0.9911679  0.00747648 0.00135558]
106,negative,neutral,MISS,"forskerzonen: RT @USER: Ja, det er vildt, så stort universet er: Et lysår = ca. 9.400 mia. km. Det sorte hul i Messier 87('en nær galakse') = 55 mio. lysår væk. Det svarer altså til en afstand på 9.400 mia x 55 mio. km = 522.000.000.000 mia. km (Til …",[ 3.825781  -2.2340214 -1.9307345],[0.99453306 0.0023221  0.00314482]
107,negative,negative,TRUE,"Jamen hvor dumme tror de vi vælger er.... 
#dkmedier gå nu efter det arbejde har udført, holdt op imod det de lover #f",[ 4.68762   -2.414944  -2.8359697],[9.9863869e-01 8.2187186e-04 5.3945440e-04]
