,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
10,positive,positive,TRUE,"Vi tror aldrig @USER er blevet sendt live i dansk tv, men vi kan da høre @USER om de ikke er interesserede i at sende det, vi er jo en del danske @USER fans som helt sikkert vil se med. 😉💜 #BTSdk [LINK]",[-2.8954284 -1.8151579  3.7142613],[0.00134013 0.00394731 0.9947126 ]
11,neutral,neutral,TRUE,"60.952 iværksætterselskaber nåede at blive oprettet. I dag er der lukket for nye efter mange problemer og diskussioner. FSR foreslår: Nyt Folketing bør snarest igangsætte arbejdet med et hovedeftersyn af selskabsssystemet #dkbiz #dkpol 
[LINK]",[-2.5024555  3.7710226 -1.5587231],[0.00187305 0.9933141  0.00481291]
12,positive,positive,TRUE,"Det er grineren, når folk man kan huske fra gymnasiet, bliver kendte rockmusikere, der får gode anmeldelser i Politiken 
#fugleflugten #favrskovgymftw

[LINK]",[-1.2346138 -2.1651447  2.633523 ],[0.0203056 0.0080074 0.971687 ]
13,positive,positive,TRUE,"Så nu har jeg købt et regnbueflag, som kommer med på Sydsiden på søndag!😁 🌈. Og hvis nogen har et handicap-flag, kvindeflag, jydeflag eller andet relevant, så tager jeg også gerne det med. Jeg hader næsten ingen, så længe de er Brøndbyfans! #brøndby #nejtilhomofobi",[-2.8480957 -1.9236856  3.7777793],[0.00131946 0.00332555 0.995355  ]
14,neutral,neutral,TRUE,"@USER Ved vi noget om, hvornår de melder ud efter mødet i aften? Er nysgerrig efter periodens længde og afløseren. Og hvorfor lige nu, når overgrebet ikke er sket sådan lige nu og her...",[-1.5890009  3.5129592 -2.1006365],[0.00602616 0.9903611  0.00361277]
15,neutral,neutral,TRUE,@USER @USER Hvis deres påstand er forkert på baggrund af de data de har leveret er det jo helt fint at bede om mere. I dette tilfælde ved jeg ikke om de er fyldestgørende. Det må du vurdere.,[-1.9477019  3.6799772 -1.9403855],[0.00357113 0.99283147 0.00359735]
16,neutral,negative,MISS,Bombe under nyt rostadion ved Bagsværd Sø: Bliver næppe klar til VM [LINK] [LINK],[-2.3890793  3.6867507 -1.5998722],[0.00228096 0.9926972  0.00502187]
17,negative,negative,TRUE,"@USER Tal endelig ned til mange tusinde danskeres meget reele bekymringer. Det skal nok afskrække dem fra at stemme på Paludan, at du synes de er idioter...",[ 4.400225  -2.1297915 -2.35635  ],[0.9973846  0.00145517 0.00116016]
18,negative,negative,TRUE,"Hvis der er en embedsmand i statsministeriet, som pt . ikke har travlt med at føre valgkamp for V - kan du så ikke vise vores statsminister Ordensbekendtgørelsen? #dkpol [LINK]",[ 4.0674644 -1.4972368 -2.5608928],[0.99487334 0.00381109 0.00131555]
19,negative,neutral,MISS,"@USER Det bliver i hvert fald spændende, om opblomstringen har efterladt noget blivende, eller det hele bare var zornigers værk - på godt og ondt.",[ 1.168905   1.1634057 -2.361074 ],[0.49411482 0.49140495 0.0144803 ]
20,neutral,neutral,TRUE,"Interessant svar fra en ung mand, vi har haft med i en fokusgruppe om grænseoverskridende indhold (feks videoer fra terror): ""For det meste ser jeg sådan nogle videoer, fordi jeg bliver nødt til det - altså det her er virkeligheden.""

[LINK]",[-3.602804   1.814095   1.0124489],[0.0030563 0.6882166 0.3087271]
21,negative,negative,TRUE,"@USER @USER Skræmmebilleder!!!!! Hvad dælen er det I gør? Opmaner et skræmmebillede, som oven i købet kan gøre det usikkert med regeringsskifte. I stiller det op som om, at DK kun har to valgmuligheder, DF eller RV's udlændingepolitik. Forkert, dumt, illoyalt og selvfedt.",[ 3.4587042 -0.7288641 -2.7157001],[0.9830278  0.01492547 0.00204671]
22,negative,negative,TRUE,Det hænger ikke sammen - overhovedet - og er slet ikke gennemtænkt! #NokerNok #Jarlovsyndromet #ForbandedeHyklere #dkpol #dkmedier [LINK],[ 4.2528234 -2.097608  -2.2498085],[0.996765   0.00174035 0.00149464]
23,neutral,neutral,TRUE,"@USER @USER Min pointe er, at EU ikke er en afsondret tredjepart. Det er et fællesskab, som Danmark indgår i.",[-2.9586053  3.4312406 -0.9233472],[0.00165448 0.9856818  0.01266378]
24,neutral,neutral,TRUE,"Når jeg er færdig med bachelor og andre eksamensopgaver, overvejer jeg om jeg skal gå i gang med at se Game of Thrones. For at se hvad alt hypen handler om. Hvad er det, den kan, som gør at den er så fantastisk?",[-2.3964026  3.7697017 -1.649005 ],[0.00208577 0.99351007 0.00440411]
25,neutral,negative,MISS,"@USER @USER Alle kan jo blive klogere. men det virker bare modsat, når bif fans temmelig bevidst og som en direkte provokation, synger det dagen efter, og uden at VF er i miles omkreds, det har været et stort tema og noget som der arbejdes på at få væk fra stadion. Brøndby IF tager afstand",[-1.172932   2.8689215 -1.8513407],[0.01711181 0.9742053  0.00868294]
26,negative,negative,TRUE,"@USER @USER @USER Selv hvis du har ret, Thomas, (hvilket jeg godt kan forestille mig), er der jo ingen grund til at blive nedladende. Dårlig stil. Ikke godt for folkestyret og respekten for det.",[ 4.3582006 -2.2019212 -2.2756195],[0.9972766  0.00141186 0.00131155]
27,negative,positive,MISS,"@USER For at der skal være ligevægt mellem ""blokkene"" så burde det vel være SVC regering. Og det kan man da kun håbe at kunne blive virkelighed med Mette som Statsminister og V i Finansministeriet.",[ 4.0847664 -1.5386895 -2.5574446],[0.99510777 0.00359446 0.00129776]
28,negative,negative,TRUE,"“Vi skriver altså *indsæt årstal*” har virkelig aldrig været noget særlig godt argument - med mindre diskutionen er, hvilken dato der skal stå i højre hjørne af et dokument. Og han har jo ret. Det hører ingen steder hjemme! Men sgu da ikke fordi vi skriver 2019. [LINK]",[ 4.1690583 -2.0710425 -2.2084024],[0.9963642  0.00194257 0.00169325]
29,negative,negative,TRUE,"@USER Tankevækkende at ""ændringer i #Fingerplanen kan gennemføres af den siddende regering uden at skulle finde opbakning til det i Folketinget"" - det er store, langvarige aftryk der sker her i alt for stor hast. [LINK] #kbhpol #dkpol",[ 4.2448363 -2.1321294 -2.2137198],[0.9967434  0.00169474 0.00156195]
30,neutral,neutral,TRUE,Trecifret millioninvestering i Aarhus Lufthavn [LINK],[-3.2245312   2.6941712  -0.05020761],[0.00251991 0.9372274  0.06025269]
31,negative,negative,TRUE,"@USER @USER Igen lyver AllanEU fra @USER. Det er jo patologisk. Hvori består fejlen, Allan? Hvor er det ukorrekte? Er du igen bare ude på censur af folk, som du er uenige med?",[ 4.3972425 -2.1579986 -2.3333366],[0.99739033 0.00141893 0.00119073]
32,negative,negative,TRUE,"Ih hvor er det liberalt! @USER misbruger sin position, og prøver desperat at få hævn over gymnasieelever, hvis eneste forbrydelse var demokratisk meningstilkendegivelse. Hvor er det klamt og antidemokratisk. #dkpol [LINK]",[ 4.414009  -2.168536  -2.3421113],[0.9974584  0.0013808  0.00116078]
33,positive,neutral,MISS,"Godmorgen, 5c her til morgen, i går dovnede jeg lidt, fik tid hos øjenlægen i næste måned, fik malet lidt, så havde jeg jo lige det problem med roserne der skulle klippes ned, det med have, er jeg jo ikke ret god... [LINK]",[ 0.22682011 -2.0090592   1.2720313 ],[0.25310707 0.02705667 0.7198363 ]
34,neutral,neutral,TRUE,"Brøndby IF skifter. '73: Simon Tibbling går ud, og Besar Halimi kommer ind",[-2.3718436  3.636566  -1.5313991],[0.00243811 0.99191177 0.00565008]
35,negative,neutral,MISS,@USER @USER Det er okay at være uenig! Vi ses på søndag på stadion?,[ 3.941749  -1.8824692 -2.1403098],[0.99478877 0.00293971 0.00227157]
36,negative,negative,TRUE,"Højrefløjen: Man må ikke smide nazikortet, må man ikke nikke nej! Det er så frygteligt at blive sammenlignet med den slags!😢
Også højrefløjen: OMG! Hvis de røde får indflydelse ender det med Stalin-Venezuela-DDR-Nordkorea-Pol-Pot!😱
#dkpol",[ 1.70155     0.34899154 -2.096653  ],[0.7806469  0.20185801 0.01749509]
37,negative,negative,TRUE,"@USER @USER @USER @USER Jeg prøver blot at påpege, at vækst ikke isoleret set er et problem og absolut ikke årsagen til de problemer du nævner. En anti-vækst dagsorden som du (tilsyneladende) efterspørger er den sikre vej til et dårligere samfund og dårligere løsninger. Det er vigtigt at forstå",[ 1.6285516  -1.3582923  -0.46486488],[0.85199803 0.04298022 0.10502177]
38,positive,negative,MISS,"RT @USER: Vi behøver ikke længere at bedrive satire. Tak for hjælpen, @USER. #dkmedier [LINK]",[-2.7515624 -1.7763512  3.5615406],[0.00180048 0.00477439 0.99342513]
39,negative,negative,TRUE,"Det er helt ude i hampen, DF og regeringen har tilsyneladende ingen jordforbindelse mere. Udrejsecenteret, kan DF og regeringen kun holde sig selv ud tilsyneladende, da man vil oprette en lejer på en ø, som man så vil sørge for at der er så få afgange til som muligt det er sygt [LINK]",[ 4.2730346 -2.2023838 -2.1987183],[0.9969221  0.00153611 0.00154175]
40,positive,positive,TRUE,"Det er ikke en 1. april spøg! Man kan faktisk igen søge om et gratis besøg af værdighedsrejseholdet. Ansøgningsfrist d. 9. maj.
 #værdighed #sundpol #sundhedforalle #ældrepleje #værdigældrepleje [LINK]",[-2.8377812 -1.9334717  3.7690759],[0.00134477 0.00332188 0.9953334 ]
41,negative,negative,TRUE,"@USER Ikke overraskende at et EL-medlem retfærdiggører vold mod politiske modstandere.

Rasmus Paludan er en tosse, ja.
Men det er dig og resten af hylekoret af nyttige idioter, der ""bekræfter"" ham og hans bagland i at hans sag er begrundet.

""Jeg tager ikke i parken i Brøndbytrøje""🤦‍♂️",[ 4.337584  -2.1834233 -2.2493143],[0.9971576  0.001468   0.00137439]
42,neutral,neutral,TRUE,"@USER Mærkeligt, for de vidste jo allerede i sidste uge, at der ville blive strejket i dag.",[-2.139605   3.740758  -1.8221878],[0.00277537 0.99341244 0.00381218]
43,negative,negative,TRUE,@USER Et sikkerhedstjek - og en lufthavn der generelt ikke kan rumme alle de mennesker der hver dag strømmer igennem dem. Og så er den - som det meste af UK - hamrende ineffektiv.,[ 4.383329  -2.2113063 -2.2819207],[0.9973648  0.00136408 0.00127108]
44,negative,negative,TRUE,"[LINK]
""Har man undladt eller forsinket kontrollen med bankerne, fordi de har ydet støtte til de borgerlige partier?"" - Claus Bryld #DkPol #BekæmpFattigdomNU",[ 3.756879  -1.1053083 -2.6736732],[0.9907414  0.00766195 0.00159664]
45,negative,neutral,MISS,Lad os indføre et krav om erhvervserfaring til folketingspolitikere - DER ER BLOT EN HALE VED DET; de laver selv deres egne regler og goder 🤣 #dkpol Lad os hellere kræve et uvildigt overorgan af almindelige borgere [LINK] #dkmedier,[ 3.517013  -2.0222561 -1.591299 ],[0.99012285 0.00389059 0.00598656]
46,negative,neutral,MISS,@USER @USER Jeg synes det er afskyeligt. Han har slet ikke blik for målet. Spiller 100% på at få straffe. Og det værste er næsten at kommentatorerne også ser det men stadig siger at det er ok med straffe. Reglerne bør ændres. Ved overspil eller film skal der ikke være straffe.,[ 4.119001  -1.6477692 -2.4870682],[0.995538   0.00311588 0.0013461 ]
47,neutral,negative,MISS,"@USER @USER @USER Det gør han heller ikke. Hvis du faktisk interesserede dig for baggrunden for den flyer, så ville du også have kendskab til det, @USER skriver. Men det er selvfølgelig meget sjovere at tage tingene ud af kontekst. Idiot.",[-2.5762908  3.6468337 -1.3992232],[0.00196649 0.99165255 0.00638094]
48,neutral,positive,MISS,#Trump virker tilfreds med #FoxNews her til aften [LINK],[-3.5384898  1.653088   1.1065396],[0.00351101 0.6311107  0.3653782 ]
49,neutral,neutral,TRUE,"Stor forvirring tirsdag: Men dagen sluttede med, at 95 af kantonstyrets 150 storrådsmedlemmer i Vaud vedtog en 5G-bekymret resolution, som sætter #5G på pause og afventer national miljøudredning.
Se Tabt Tråd på Facebook.
#dkpol #dktele #dkmedier #dkgreen [LINK]",[-2.1995842  3.8160005 -1.8350292],[0.00242598 0.99408084 0.0034931 ]
50,positive,neutral,MISS,Det er afgørende for Danmarks fremtid at vi får en langsigtet plan for udbygningen og vedligeholdelsen af infrastrukturen #dkpol ⁦@USER⁩ ⁦@USER⁩ [LINK],[-2.7408977 -2.006791   3.7663507],[0.00148574 0.00309572 0.99541855]
51,neutral,negative,MISS,@USER @USER Islamisme og islamistiske ekstremister er nazisme. En enkelt google søgning og lidt læsestof vil se mange ligheder mellem ekstremist islamisme og nazismen. Rigtig skræmmende. Endnu mere skræmmende at ingen ved det eller tør se det i øjnene og bare bukker under.,[-2.4428465  3.600777  -1.469938 ],[0.00235259 0.9914233  0.00622409]
52,negative,negative,TRUE,"@USER Venzuela er rigt på olie, men kan ikke få samfundet til at fungere pga en form for uduelig socialisme. Desværre viser historien, at amerikansk imperialisme er nærmest endnu værre. Kunne landet blot finde en gylden middelvej og gå en lys fremtid i møde.",[ 4.10025   -1.7411182 -2.3618402],[0.99555343 0.00289195 0.00155459]
53,negative,negative,TRUE,@USER @USER mener at socialdemokratiet har tabt sine rødder for flere år siden..... men de vil ikke vedkende sig dette #dkpol [LINK],[ 4.3964763 -2.1963966 -2.310658 ],[0.99741447 0.00136656 0.001219  ]
54,negative,negative,TRUE,"Det overrasker forhåbentlig ingen af @USER og @USER må ty til falske nyheder når de skal sælge deres tossede og politik. Alle der lever i virkeligheden er efterhånden klar over at EU er ubetinget godt for Danmark #dkpol

[LINK]",[ 4.329944  -2.2280521 -2.2184172],[0.997157   0.00141469 0.00142839]
55,positive,positive,TRUE,"Opbakningen til at få bevillingen tilbage på 2016 niveau: DEN har du også!
... Det er i hvert fald nødvendigt, hvis vi ønsker at uddanne flere dygtige sygeplejersker. [LINK]",[-3.0873954 -1.6399384  3.7138572],[0.00110592 0.00470269 0.99419135]
56,neutral,neutral,TRUE,"Hvis læreruddannelsen skal forbedres, er der et overset potentiale i studiegrupper, mener Karsten Mellon fra @USER #skolechat #uddpol [LINK]",[-2.6474304  3.568659  -1.25039  ],[0.00197713 0.9900289  0.00799395]
57,negative,negative,TRUE,"bålet, der nu giver få unge ballademagere på Nørrebro hele skylden. Hvilken mangel på analysekraft! Det nødvendige at gøre nu er at blive enige om, at det vigtige politiske skel i DK ikke går mellem etniske danskere og udlændinge, mellem statsborgere og asylansøgere.",[ 4.0937257 -2.1773026 -2.0288935],[0.9959336  0.0018826  0.00218379]
58,negative,negative,TRUE,"Danmark er låst fast på katastrofekurs”Et indvandrerkritisk medie som 24NYT bør anerkende de politiske resultater, som DF hidtil har opnået”, skriver Martin Henriksen (DF) i sin klumme. ”Det skuffer mig at læse i 24NYT, at det lave asyltal er blår i øjnene på danskerne. Et ind... [LINK]",[ 4.181088  -1.820626  -2.4177003],[0.99617815 0.00246505 0.00135681]
59,neutral,positive,MISS,Forelskede Conte: Bliver Roma-træner en dag [LINK] #serieadk #roma,[-2.1505516  3.7511013 -1.8069212],[0.00271701 0.99345183 0.00383114]
60,neutral,negative,MISS,@USER @USER @USER Nå. Men hvad er dit svar?,[-1.9944146  3.696194  -1.8841861],[0.00335356 0.992902   0.00374436]
61,positive,negative,MISS,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[-2.59077   -1.9771215  3.6053808],[0.00202551 0.00374144 0.9942331 ]
62,negative,negative,TRUE,"@USER @USER Uanset om data fra Nationale test i skolen er biased eller ""blot"" fejlbehæftede... lader det til, at i DK ruller man fx bare Learning Analytics ud med så meget data som muligt - uden etikforbehold andre lande gav udtryk for i 2015-interviews. Ny strategi? [LINK]",[ 4.0693145 -1.4705663 -2.6341836],[0.99487275 0.00390686 0.00122032]
63,positive,positive,TRUE,@USER @USER @USER er næsten sikker på det var fra dem min veninde fik hendes smykke. Det er virkelig fint og hun er så glad for det (ved ikke hvad det kostede hende),[-2.4628124 -2.0925071  3.6175876],[0.00227453 0.00329392 0.99443156]
64,negative,negative,TRUE,"Inger Støjberg som udlændingeminister italesætter muslimer som farlige, Kristian Jensen, finansminister, omtaler muslimer som en finansiel byrde og medier som Berlingske holder mikrofonen. Bør vi være overrasket over, at Rasmus Paludan har vind i sejlene? #dkpol #dkmedier",[ 4.2800236 -1.8233638 -2.5213094],[0.9966635  0.00222783 0.00110858]
65,positive,positive,TRUE,"Startskuddet til #SkillsDenmark - DM i Skills 2019 lød i Næstved i dag, og administrerende direktør Jacob Holbraad var med for at sætte fokus på, hvor vigtigt det er, at flere unge vælger en erhvervsuddannelse. #EUD #uddpol #dkpol #arbejde
[LINK]",[-3.6761315  0.6993611  2.056714 ],[0.00256854 0.20414515 0.7932863 ]
66,positive,negative,MISS,"Ingen af FCK's forsvarsspillere var gode nok til månedens hold i april i @USER, selvom man kun lukkede 1 mål ind 🤨 #fcklive #sldk [LINK]",[-2.9162095 -1.8381652  3.7493687],[0.00126766 0.00372555 0.9950068 ]
67,negative,neutral,MISS,"Ordnørder. Hjælp lige. Kan man godt skrive: ""I vækker håb""? Kan ikke finde nogen eksempler. #twitterhjerne",[ 4.0419893 -1.6852717 -2.3485901],[0.99509096 0.00324    0.00166905]
68,neutral,neutral,TRUE,@USER Rollerne er besat til en genindspilning af klassikeren 'Naboerne'. [LINK],[-2.094517   3.7429054 -1.8620822],[0.00289724 0.99344736 0.00365536]
69,positive,negative,MISS,"@USER @USER Jeg synes det er godt med par timers program med koncentreret kant, der dækker bredt. Men deres tale-i-munden på hinanden, råben og banden kan godt blive for meget.",[-2.7482626 -1.9946643  3.7464929],[0.00150424 0.00319596 0.9952998 ]
70,negative,negative,TRUE,"Hver borger i Gentofte tjener cirka dobbelt så meget som den gennemsnitlige danske lønmodtagers løn. Det er temmelig vildt.

I andre nyheder: De rigeste danskere, der bor i de dyreste huse med de største friværdistigninger, sparer mest op #dkpol #quellesurprise [LINK]",[ 4.2787232 -2.2290273 -2.18585  ],[0.9969598  0.0014873  0.00155292]
71,neutral,neutral,TRUE,MENY holder nytårstaffel på lørdag [LINK] [LINK],[-2.5891016  3.7004693 -1.4174445],[0.00184111 0.99221694 0.00594189]
72,neutral,positive,MISS,"Arealer, der selv springer i skov er ikke i konflikt med gode klimaløsninger, OG de giver sandsynligvis en højere grad af biodiversitet #dkpol #dknatur [LINK]",[-1.9517007  3.221208  -1.4950527],[0.0055864  0.985594   0.00881966]
73,positive,neutral,MISS,"@USER @USER Tja. Jeg tror nu alligevel, at det var bedst for alle at Bashkim tog videre. Han havde ikke fået tiden til at nå det her niveau med konkurrencen i FCK, tror jeg. Er dog stadig ked af, at skaderne ødelagde det for ham i FCK.",[-0.74446785 -2.1517732   2.2082973 ],[0.04901082 0.01199795 0.93899125]
74,neutral,positive,MISS,"Et bredt flertal er enige om, at alle store banker i Danmark skal inspiceres for hvidvask i år. “Er der flere sager derude, skal vi have dem frem i lyset nu, siger erhvervsminister @USER. #dkpol #dkbiz #hvidvask #forlig #Danskebank #Nordea

[LINK]",[-2.1431477  3.7627275 -1.8448439],[0.0027061  0.99364716 0.00364666]
75,neutral,neutral,TRUE,"@USER Okay, måske ikke lige hér er stedet til den kommentar.",[-2.300427   3.6847022 -1.6493379],[0.00249756 0.99271303 0.00478938]
76,neutral,neutral,TRUE,"@USER @USER Indrømmet, jeg har ikke undersøgt det grundigt, men flere medier skriver, at klippet er taget ud af kontekst. 
[LINK]",[-2.2643328  3.790943  -1.7876791],[0.00233118 0.99391407 0.00375478]
77,neutral,neutral,TRUE,Det er virksomhedens andet påbud om lovliggørelse på få måneder ... [LINK],[-1.7729789  3.6775672 -2.0438395],[0.0042617 0.9924878 0.0032505]
78,neutral,neutral,TRUE,Avis: AGF vil handle hurtigt - Nicolai Poulsen-aftale en formalitet #sldk #transferdk [LINK],[-2.7101588  3.6206996 -1.2562969],[0.00176392 0.9906872  0.0075489 ]
79,neutral,positive,MISS,"Det svenske forsvar mod IT-angreb er faldefærdigt, ifølge en ny rapport fra Totalförsvarets forskningsinstitut. Nu åbner flere partier op for at indføre et cyberhjemmeværn med frivillige IT-eksperter. Det oplyser SVT Nyheter. (News Øresund). Læs mere: [LINK] [LINK]",[-2.0117762  3.6655004 -1.8307441],[0.0033973  0.99253124 0.00407151]
80,neutral,neutral,TRUE,@USER En international bilateral aftale er f.eks. en aftale mellem 2 lande i modsætning til en indgået mellem mange lande.,[-1.0306281  3.1341922 -2.18529  ],[0.01522156 0.9799811  0.00479729]
81,neutral,neutral,TRUE,@USER @USER Ifølge SAS [LINK],[-1.1263801  3.1787627 -2.116982 ],[0.01325361 0.9818247  0.00492177]
82,negative,neutral,MISS,@USER @USER Han blev diskuteret og seriøst overvejet. Faldt på den manglende prof karriere.,[ 3.8019326 -1.7895579 -2.0613604],[0.9934716  0.00370512 0.00282332]
83,positive,neutral,MISS,Den største hurdle er at få sig selv til at slå på et andet menneske (Dette er en plus-artikel) [LINK],[-3.0825706 -1.3087866  3.4203024],[0.00148379 0.00874416 0.989772  ]
84,negative,negative,TRUE,"@USER @USER Det er helt, helt skidt. I/du fuckede op. Jeres forsvar er vagt og uden effekt.",[ 4.428369  -2.0965164 -2.418654 ],[0.99747723 0.00146279 0.00105993]
85,negative,negative,TRUE,"P1 @USER bør mute Claus Hjort Vader, når han taler ind over spørgsmål. 

Vader kom op i det røde felt, selvom @USER var båndet og ikke kunne respondere. 

Viste med al tydelighed at Vader med sin militære overvågning af civile organisationer er på gyngende grund.",[ 2.1922252  0.4645868 -2.5888176],[0.84310573 0.1498229  0.00707134]
86,positive,negative,MISS,"Hej, jeg er direktør i @USER. Du kender mig måske fra mine største hit såsom “ja, det er sandt, at hiv-positive i behandling ikke smitter”, “billedet af Tom Hanks i Philadelphia holder ikke idag” og “hvorfor er der mere stigma mod hiv end hpv, ku det være en rest homofobi?” [LINK]",[-2.7459743  -0.66331947  2.5728617 ],[0.00469105 0.03764919 0.9576597 ]
87,positive,positive,TRUE,@USER @USER @USER Det er sjældent i min bog :-),[-2.3521733 -1.9864855  3.4329743],[0.00304997 0.00439655 0.9925534 ]
88,negative,negative,TRUE,"På tide, at forbrugerrådet , finansrådet eller bare nogen gør noget ved dette fænomen. Trygs koncept er fuldstændig sindssygt: Hvis min... [LINK]",[ 4.3486524 -2.0224512 -2.3866053],[0.99710983 0.00170533 0.00118483]
89,positive,negative,MISS,"Her er min nye sang: 
""Jeg mødte rotterne den anden dag"".

En sang om korruptionen, nepotismen og flertalsdiktaturet der stikker sin klamme næse frem.

Giv den et lyt.

[LINK]

#jegmødterotternedenandendag #dkpol #nepotisme #steffenib [LINK]",[-3.524556    0.61848307  2.0458667 ],[0.00306242 0.19291407 0.8040235 ]
90,positive,positive,TRUE,"I Faglige Seniorer er vi i øjenhøjde med vores læsere. På et år er vi gået fra 0 til 63.000 tilfredse abonnenter på vores nyhedsbrev. I denne uge kan de alle prøve tissetesten. Måske også relevant for natpissere på #dkpol 😀😀😀
#fagligsenior #natpisser
[LINK]",[-2.7412317 -2.0016816  3.762657 ],[0.00149069 0.00312299 0.9953863 ]
91,negative,negative,TRUE,"@USER @USER @USER Netop, - så dermed har man også RET til et afslag, - HVER gang.

Ergo:

Husk, at dette er et sikkert tegn på, at man blot ønsker at snakke om noget ANDET end #Grøntvalg",[ 2.844249  -1.0520927 -1.7843876],[0.9707944  0.01972275 0.00948279]
92,neutral,neutral,TRUE,"@USER @USER behandlingstilbud... men det er urokkeligt meget bedre end at ligge i et helt mørkt rum, afsondret fra omverdenen fordi en patientforening mener at det er det bedste. Politik for sig, og lægevidenskab for sig. 7/7",[-0.47676545  2.447241   -2.0081336 ],[0.05042365 0.93867266 0.01090359]
93,negative,neutral,MISS,"RUNDSPØRGE: Knap ½ af @USER's medlemmer mener ikke, de kan arbejde, til de når folkepensionsalderen. 3 år tidligere pension i S-udspil er ikke nok for mange af dem, mener arbejdsmiljøforsker. #arbejde #dkpol #pensionsalder
[LINK]",[ 2.9491198 -1.7140596 -1.4528944],[0.9787714  0.00923609 0.01199253]
94,neutral,neutral,TRUE,"Omkring 60 vidner har siden oktober afgivet forklaring i retssag på Falster. TV ØST har løbende live-blogget, men forsvarsadvokat mener, det skal være forbudt, da det påvirker vidnerne. Højesteret skal nu vurdere sagen [LINK] #dkmedier",[-1.7702837  3.6539528 -2.0659947],[0.0043748  0.99237025 0.00325486]
95,neutral,negative,MISS,"@USER Når det så er sagt, og konstateret, er alle højtider = konkurrencetid i den klassiske marketingtilgang. Alle tror, at alle vil have konkurrencer og så ender det med kaos og konkurrence om forbrugernes opmærksomhed og klik.",[-0.763704   3.008115  -2.3300335],[0.02238746 0.9729379  0.00467473]
96,negative,negative,TRUE,@USER Kunne ikke være mere enig! Er så træt af de forbandede medarbejder ikke bare kan udføre deres skide arbejde. Det kraftedeme nogen små pivskider som DSB har ansat.,[ 4.3130226 -2.281628  -2.1817002],[0.99712926 0.00136374 0.00150706]
