,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
17,negative,negative,TRUE,"@USER Tal endelig ned til mange tusinde danskeres meget reele bekymringer. Det skal nok afskrække dem fra at stemme på Paludan, at du synes de er idioter...",[ 4.026894  -1.8628339 -2.1637783],[0.9952069  0.00275446 0.00203863]
18,negative,negative,TRUE,"Hvis der er en embedsmand i statsministeriet, som pt . ikke har travlt med at føre valgkamp for V - kan du så ikke vise vores statsminister Ordensbekendtgørelsen? #dkpol [LINK]",[ 3.5130177 -1.0635134 -2.3439848],[0.9870204  0.01015696 0.00282268]
19,neutral,neutral,TRUE,"@USER Det bliver i hvert fald spændende, om opblomstringen har efterladt noget blivende, eller det hele bare var zornigers værk - på godt og ondt.",[-0.5374866  2.0646844 -1.5575157],[0.06732382 0.9084002  0.02427592]
20,positive,neutral,MISS,"Interessant svar fra en ung mand, vi har haft med i en fokusgruppe om grænseoverskridende indhold (feks videoer fra terror): ""For det meste ser jeg sådan nogle videoer, fordi jeg bliver nødt til det - altså det her er virkeligheden.""

[LINK]",[-3.340651   1.2012876  1.4469374],[0.00465367 0.43685204 0.55849427]
21,negative,negative,TRUE,"@USER @USER Skræmmebilleder!!!!! Hvad dælen er det I gør? Opmaner et skræmmebillede, som oven i købet kan gøre det usikkert med regeringsskifte. I stiller det op som om, at DK kun har to valgmuligheder, DF eller RV's udlændingepolitik. Forkert, dumt, illoyalt og selvfedt.",[ 3.2129953  -0.68104833 -2.43399   ],[0.9766665  0.0198877  0.00344581]
22,negative,negative,TRUE,Det hænger ikke sammen - overhovedet - og er slet ikke gennemtænkt! #NokerNok #Jarlovsyndromet #ForbandedeHyklere #dkpol #dkmedier [LINK],[ 3.7871337 -1.7487409 -2.0320606],[0.99313474 0.00391569 0.00294961]
23,neutral,neutral,TRUE,"@USER @USER Min pointe er, at EU ikke er en afsondret tredjepart. Det er et fællesskab, som Danmark indgår i.",[-2.661242    3.0242825  -0.70202404],[0.00330397 0.97325844 0.02343764]
24,neutral,neutral,TRUE,"Når jeg er færdig med bachelor og andre eksamensopgaver, overvejer jeg om jeg skal gå i gang med at se Game of Thrones. For at se hvad alt hypen handler om. Hvad er det, den kan, som gør at den er så fantastisk?",[-2.1907034  3.2890432 -1.2971172],[0.00411134 0.98584104 0.01004761]
25,neutral,negative,MISS,"@USER @USER Alle kan jo blive klogere. men det virker bare modsat, når bif fans temmelig bevidst og som en direkte provokation, synger det dagen efter, og uden at VF er i miles omkreds, det har været et stort tema og noget som der arbejdes på at få væk fra stadion. Brøndby IF tager afstand",[-1.4156554  2.6667137 -1.3711233],[0.01630489 0.9666477  0.01704739]
26,negative,negative,TRUE,"@USER @USER @USER Selv hvis du har ret, Thomas, (hvilket jeg godt kan forestille mig), er der jo ingen grund til at blive nedladende. Dårlig stil. Ikke godt for folkestyret og respekten for det.",[ 3.998725  -1.9745988 -2.0640929],[0.99515015 0.00253342 0.00231654]
27,negative,positive,MISS,"@USER For at der skal være ligevægt mellem ""blokkene"" så burde det vel være SVC regering. Og det kan man da kun håbe at kunne blive virkelighed med Mette som Statsminister og V i Finansministeriet.",[ 3.587852  -1.1689988 -2.3393419],[0.98886675 0.00849696 0.00263627]
28,negative,negative,TRUE,"“Vi skriver altså *indsæt årstal*” har virkelig aldrig været noget særlig godt argument - med mindre diskutionen er, hvilken dato der skal stå i højre hjørne af et dokument. Og han har jo ret. Det hører ingen steder hjemme! Men sgu da ikke fordi vi skriver 2019. [LINK]",[ 3.4568257 -1.8590521 -1.675241 ],[0.98929846 0.00486039 0.00584116]
29,negative,negative,TRUE,"@USER Tankevækkende at ""ændringer i #Fingerplanen kan gennemføres af den siddende regering uden at skulle finde opbakning til det i Folketinget"" - det er store, langvarige aftryk der sker her i alt for stor hast. [LINK] #kbhpol #dkpol",[ 3.8741934 -1.8875904 -2.0074346],[0.9940994  0.00312694 0.00277377]
30,neutral,neutral,TRUE,Trecifret millioninvestering i Aarhus Lufthavn [LINK],[-2.731318    2.6150558  -0.26041302],[0.00449077 0.94236934 0.05313993]
31,negative,negative,TRUE,"@USER @USER Igen lyver AllanEU fra @USER. Det er jo patologisk. Hvori består fejlen, Allan? Hvor er det ukorrekte? Er du igen bare ude på censur af folk, som du er uenige med?",[ 4.0105834 -1.900851  -2.1157744],[0.995131   0.00269511 0.00217389]
32,negative,negative,TRUE,"Ih hvor er det liberalt! @USER misbruger sin position, og prøver desperat at få hævn over gymnasieelever, hvis eneste forbrydelse var demokratisk meningstilkendegivelse. Hvor er det klamt og antidemokratisk. #dkpol [LINK]",[ 4.032572  -1.9017568 -2.1400602],[0.99528956 0.00263453 0.00207591]
33,positive,neutral,MISS,"Godmorgen, 5c her til morgen, i går dovnede jeg lidt, fik tid hos øjenlægen i næste måned, fik malet lidt, så havde jeg jo lige det problem med roserne der skulle klippes ned, det med have, er jeg jo ikke ret god... [LINK]",[-0.19874541 -1.7428995   1.450357  ],[0.1558652  0.03327604 0.8108588 ]
34,neutral,neutral,TRUE,"Brøndby IF skifter. '73: Simon Tibbling går ud, og Besar Halimi kommer ind",[-2.070962   3.1843507 -1.2820016],[0.00513393 0.98356575 0.01130033]
35,negative,neutral,MISS,@USER @USER Det er okay at være uenig! Vi ses på søndag på stadion?,[ 3.6490598 -1.712608  -1.9543073],[0.9916911  0.00465408 0.00365481]
36,negative,negative,TRUE,"Højrefløjen: Man må ikke smide nazikortet, må man ikke nikke nej! Det er så frygteligt at blive sammenlignet med den slags!😢
Også højrefløjen: OMG! Hvis de røde får indflydelse ender det med Stalin-Venezuela-DDR-Nordkorea-Pol-Pot!😱
#dkpol",[ 1.4791095   0.51970464 -1.9658756 ],[0.7067008  0.2707518  0.02254746]
37,negative,negative,TRUE,"@USER @USER @USER @USER Jeg prøver blot at påpege, at vækst ikke isoleret set er et problem og absolut ikke årsagen til de problemer du nævner. En anti-vækst dagsorden som du (tilsyneladende) efterspørger er den sikre vej til et dårligere samfund og dårligere løsninger. Det er vigtigt at forstå",[ 1.1828969  -0.9467424  -0.35952953],[0.7503329  0.08919971 0.16046737]
38,positive,negative,MISS,"RT @USER: Vi behøver ikke længere at bedrive satire. Tak for hjælpen, @USER. #dkmedier [LINK]",[-2.483429  -1.6023668  3.2494967],[0.0032022  0.00772839 0.9890694 ]
39,negative,negative,TRUE,"Det er helt ude i hampen, DF og regeringen har tilsyneladende ingen jordforbindelse mere. Udrejsecenteret, kan DF og regeringen kun holde sig selv ud tilsyneladende, da man vil oprette en lejer på en ø, som man så vil sørge for at der er så få afgange til som muligt det er sygt [LINK]",[ 3.9258237 -1.941984  -2.0245037],[0.99459535 0.00281378 0.00259091]
40,positive,positive,TRUE,"Det er ikke en 1. april spøg! Man kan faktisk igen søge om et gratis besøg af værdighedsrejseholdet. Ansøgningsfrist d. 9. maj.
 #værdighed #sundpol #sundhedforalle #ældrepleje #værdigældrepleje [LINK]",[-2.6497679 -1.6146498  3.39493  ],[0.00234915 0.00661389 0.991037  ]
41,negative,negative,TRUE,"@USER Ikke overraskende at et EL-medlem retfærdiggører vold mod politiske modstandere.

Rasmus Paludan er en tosse, ja.
Men det er dig og resten af hylekoret af nyttige idioter, der ""bekræfter"" ham og hans bagland i at hans sag er begrundet.

""Jeg tager ikke i parken i Brøndbytrøje""🤦‍♂️",[ 3.931192  -1.9048249 -2.031913 ],[0.99453753 0.0029045  0.00255786]
42,neutral,neutral,TRUE,"@USER Mærkeligt, for de vidste jo allerede i sidste uge, at der ville blive strejket i dag.",[-1.8428953  3.268153  -1.5494878],[0.00594583 0.9860809  0.00797329]
43,negative,negative,TRUE,@USER Et sikkerhedstjek - og en lufthavn der generelt ikke kan rumme alle de mennesker der hver dag strømmer igennem dem. Og så er den - som det meste af UK - hamrende ineffektiv.,[ 3.9964247 -1.9510792 -2.0652835],[0.99508154 0.0025995  0.00231895]
44,negative,negative,TRUE,"[LINK]
""Har man undladt eller forsinket kontrollen med bankerne, fordi de har ydet støtte til de borgerlige partier?"" - Claus Bryld #DkPol #BekæmpFattigdomNU",[ 2.6568851  -0.14383331 -2.4331682 ],[0.9372739  0.05695475 0.00577144]
45,negative,neutral,MISS,Lad os indføre et krav om erhvervserfaring til folketingspolitikere - DER ER BLOT EN HALE VED DET; de laver selv deres egne regler og goder 🤣 #dkpol Lad os hellere kræve et uvildigt overorgan af almindelige borgere [LINK] #dkmedier,[ 3.4459722 -1.6390018 -1.7719777],[0.98852575 0.00611803 0.00535625]
46,negative,neutral,MISS,@USER @USER Jeg synes det er afskyeligt. Han har slet ikke blik for målet. Spiller 100% på at få straffe. Og det værste er næsten at kommentatorerne også ser det men stadig siger at det er ok med straffe. Reglerne bør ændres. Ved overspil eller film skal der ikke være straffe.,[ 3.419565  -1.0386703 -2.287819 ],[0.98531485 0.01141269 0.00327258]
47,neutral,negative,MISS,"@USER @USER @USER Det gør han heller ikke. Hvis du faktisk interesserede dig for baggrunden for den flyer, så ville du også have kendskab til det, @USER skriver. Men det er selvfølgelig meget sjovere at tage tingene ud af kontekst. Idiot.",[-2.3783083  3.1700962 -1.0432017],[0.00382222 0.9816519  0.01452598]
48,neutral,positive,MISS,#Trump virker tilfreds med #FoxNews her til aften [LINK],[-3.16509    1.6136038  0.9535615],[0.00551191 0.6556361  0.33885202]
49,neutral,neutral,TRUE,"Stor forvirring tirsdag: Men dagen sluttede med, at 95 af kantonstyrets 150 storrådsmedlemmer i Vaud vedtog en 5G-bekymret resolution, som sætter #5G på pause og afventer national miljøudredning.
Se Tabt Tråd på Facebook.
#dkpol #dktele #dkmedier #dkgreen [LINK]",[-1.867828   3.34186   -1.5899413],[0.00539499 0.98748183 0.0071232 ]
50,positive,neutral,MISS,Det er afgørende for Danmarks fremtid at vi får en langsigtet plan for udbygningen og vedligeholdelsen af infrastrukturen #dkpol ⁦@USER⁩ ⁦@USER⁩ [LINK],[-2.5662458 -1.6320041  3.355752 ],[0.00265462 0.00675676 0.99058867]
51,neutral,negative,MISS,@USER @USER Islamisme og islamistiske ekstremister er nazisme. En enkelt google søgning og lidt læsestof vil se mange ligheder mellem ekstremist islamisme og nazismen. Rigtig skræmmende. Endnu mere skræmmende at ingen ved det eller tør se det i øjnene og bare bukker under.,[-1.9334285  3.1102579 -1.3476565],[0.00633565 0.98228306 0.01138123]
52,negative,negative,TRUE,"@USER Venzuela er rigt på olie, men kan ikke få samfundet til at fungere pga en form for uduelig socialisme. Desværre viser historien, at amerikansk imperialisme er nærmest endnu værre. Kunne landet blot finde en gylden middelvej og gå en lys fremtid i møde.",[ 3.2663674 -1.1230917 -2.0522254],[0.9829874  0.01219636 0.00481629]
53,negative,negative,TRUE,@USER @USER mener at socialdemokratiet har tabt sine rødder for flere år siden..... men de vil ikke vedkende sig dette #dkpol [LINK],[ 3.998583  -1.9176384 -2.0969212],[0.9950761  0.00268209 0.00224188]
54,negative,negative,TRUE,"Det overrasker forhåbentlig ingen af @USER og @USER må ty til falske nyheder når de skal sælge deres tossede og politik. Alle der lever i virkeligheden er efterhånden klar over at EU er ubetinget godt for Danmark #dkpol

[LINK]",[ 3.963441  -1.9823471 -2.0198057],[0.9948887  0.00260346 0.00250775]
55,positive,positive,TRUE,"Opbakningen til at få bevillingen tilbage på 2016 niveau: DEN har du også!
... Det er i hvert fald nødvendigt, hvis vi ønsker at uddanne flere dygtige sygeplejersker. [LINK]",[-3.0159755 -1.1164731  3.2564962],[0.00186058 0.01243343 0.985706  ]
56,neutral,neutral,TRUE,"Hvis læreruddannelsen skal forbedres, er der et overset potentiale i studiegrupper, mener Karsten Mellon fra @USER #skolechat #uddpol [LINK]",[-2.0787835  3.2015388 -1.2743542],[0.0050083  0.983796   0.01119565]
57,negative,negative,TRUE,"bålet, der nu giver få unge ballademagere på Nørrebro hele skylden. Hvilken mangel på analysekraft! Det nødvendige at gøre nu er at blive enige om, at det vigtige politiske skel i DK ikke går mellem etniske danskere og udlændinge, mellem statsborgere og asylansøgere.",[ 3.423491  -1.941857  -1.5548351],[0.98857075 0.00462239 0.00680688]
58,negative,negative,TRUE,"Danmark er låst fast på katastrofekurs”Et indvandrerkritisk medie som 24NYT bør anerkende de politiske resultater, som DF hidtil har opnået”, skriver Martin Henriksen (DF) i sin klumme. ”Det skuffer mig at læse i 24NYT, at det lave asyltal er blår i øjnene på danskerne. Et ind... [LINK]",[ 3.751067  -1.5603417 -2.1699436],[0.9924401  0.00489766 0.00266221]
59,neutral,positive,MISS,Forelskede Conte: Bliver Roma-træner en dag [LINK] #serieadk #roma,[-1.5026536  3.098698  -1.6489263],[0.00985389 0.9816332  0.00851299]
60,neutral,negative,MISS,@USER @USER @USER Nå. Men hvad er dit svar?,[-1.4608312  3.1157415 -1.7072055],[0.01010485 0.98199683 0.00789825]
61,positive,negative,MISS,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[-2.3430066 -1.7560736  3.2661364],[0.00362702 0.00652306 0.9898499 ]
62,negative,negative,TRUE,"@USER @USER Uanset om data fra Nationale test i skolen er biased eller ""blot"" fejlbehæftede... lader det til, at i DK ruller man fx bare Learning Analytics ud med så meget data som muligt - uden etikforbehold andre lande gav udtryk for i 2015-interviews. Ny strategi? [LINK]",[ 2.992929   -0.43382332 -2.483822  ],[0.96462226 0.03134279 0.00403492]
63,positive,positive,TRUE,@USER @USER @USER er næsten sikker på det var fra dem min veninde fik hendes smykke. Det er virkelig fint og hun er så glad for det (ved ikke hvad det kostede hende),[-2.2807825 -1.7975475  3.2633297],[0.00387074 0.00627567 0.98985356]
64,negative,negative,TRUE,"Inger Støjberg som udlændingeminister italesætter muslimer som farlige, Kristian Jensen, finansminister, omtaler muslimer som en finansiel byrde og medier som Berlingske holder mikrofonen. Bør vi være overrasket over, at Rasmus Paludan har vind i sejlene? #dkpol #dkmedier",[ 3.877433  -1.5380713 -2.318075 ],[0.9935561  0.00441844 0.00202543]
65,neutral,positive,MISS,"Startskuddet til #SkillsDenmark - DM i Skills 2019 lød i Næstved i dag, og administrerende direktør Jacob Holbraad var med for at sætte fokus på, hvor vigtigt det er, at flere unge vælger en erhvervsuddannelse. #EUD #uddpol #dkpol #arbejde
[LINK]",[-3.2861907  1.5233916  1.117753 ],[0.00486729 0.59712106 0.39801162]
66,positive,negative,MISS,"Ingen af FCK's forsvarsspillere var gode nok til månedens hold i april i @USER, selvom man kun lukkede 1 mål ind 🤨 #fcklive #sldk [LINK]",[-2.7654781 -1.4659923  3.359526 ],[0.00216537 0.00794132 0.98989326]
67,negative,neutral,MISS,"Ordnørder. Hjælp lige. Kan man godt skrive: ""I vækker håb""? Kan ikke finde nogen eksempler. #twitterhjerne",[ 3.6141295 -1.419736  -2.1008117],[0.99028534 0.00645031 0.00326432]
68,neutral,neutral,TRUE,@USER Rollerne er besat til en genindspilning af klassikeren 'Naboerne'. [LINK],[-1.716978   3.2450044 -1.6294014],[0.00689806 0.9855725  0.00752941]
69,positive,negative,MISS,"@USER @USER Jeg synes det er godt med par timers program med koncentreret kant, der dækker bredt. Men deres tale-i-munden på hinanden, råben og banden kan godt blive for meget.",[-2.6262307 -1.6038638  3.3609917],[0.00248703 0.00691335 0.9905997 ]
70,negative,negative,TRUE,"Hver borger i Gentofte tjener cirka dobbelt så meget som den gennemsnitlige danske lønmodtagers løn. Det er temmelig vildt.

I andre nyheder: De rigeste danskere, der bor i de dyreste huse med de største friværdistigninger, sparer mest op #dkpol #quellesurprise [LINK]",[ 3.8720458 -1.9972364 -1.9457147],[0.99423426 0.00280861 0.00295711]
71,neutral,neutral,TRUE,MENY holder nytårstaffel på lørdag [LINK] [LINK],[-1.7654564  3.2044075 -1.5234878],[0.00683616 0.9844563  0.00870758]
72,neutral,positive,MISS,"Arealer, der selv springer i skov er ikke i konflikt med gode klimaløsninger, OG de giver sandsynligvis en højere grad af biodiversitet #dkpol #dknatur [LINK]",[-1.6669742  2.8170674 -1.2894225],[0.01098289 0.9729963  0.01602084]
73,positive,neutral,MISS,"@USER @USER Tja. Jeg tror nu alligevel, at det var bedst for alle at Bashkim tog videre. Han havde ikke fået tiden til at nå det her niveau med konkurrencen i FCK, tror jeg. Er dog stadig ked af, at skaderne ødelagde det for ham i FCK.",[-0.7742911 -1.8717514  2.0401163],[0.05550313 0.01852237 0.92597455]
74,neutral,positive,MISS,"Et bredt flertal er enige om, at alle store banker i Danmark skal inspiceres for hvidvask i år. “Er der flere sager derude, skal vi have dem frem i lyset nu, siger erhvervsminister @USER. #dkpol #dkbiz #hvidvask #forlig #Danskebank #Nordea

[LINK]",[-1.7983527  3.287393  -1.6114179],[0.00610106 0.98654383 0.00735512]
75,neutral,neutral,TRUE,"@USER Okay, måske ikke lige hér er stedet til den kommentar.",[-1.8884537  3.1279538 -1.3862655],[0.00651378 0.98272336 0.01076294]
76,neutral,neutral,TRUE,"@USER @USER Indrømmet, jeg har ikke undersøgt det grundigt, men flere medier skriver, at klippet er taget ud af kontekst. 
[LINK]",[-1.7753086  3.304932  -1.6556994],[0.00613723 0.9869457  0.00691701]
77,neutral,neutral,TRUE,Det er virksomhedens andet påbud om lovliggørelse på få måneder ... [LINK],[-1.2828559  3.100619  -1.8411514],[0.01224168 0.98075384 0.00700449]
78,neutral,neutral,TRUE,Avis: AGF vil handle hurtigt - Nicolai Poulsen-aftale en formalitet #sldk #transferdk [LINK],[-1.9842356  3.2675333 -1.4147967],[0.0051634  0.9857114  0.00912514]
79,neutral,positive,MISS,"Det svenske forsvar mod IT-angreb er faldefærdigt, ifølge en ny rapport fra Totalförsvarets forskningsinstitut. Nu åbner flere partier op for at indføre et cyberhjemmeværn med frivillige IT-eksperter. Det oplyser SVT Nyheter. (News Øresund). Læs mere: [LINK] [LINK]",[-1.634311   3.129097  -1.5635445],[0.00838801 0.9826089  0.00900311]
80,neutral,neutral,TRUE,@USER En international bilateral aftale er f.eks. en aftale mellem 2 lande i modsætning til en indgået mellem mange lande.,[-0.45600182  2.4598105  -1.9724436 ],[0.0508045  0.93804437 0.01115116]
81,neutral,neutral,TRUE,@USER @USER Ifølge SAS [LINK],[ 0.25584885  1.7463509  -1.9166504 ],[0.18007584 0.7994149  0.02050931]
82,negative,neutral,MISS,@USER @USER Han blev diskuteret og seriøst overvejet. Faldt på den manglende prof karriere.,[ 3.5297992 -1.548648  -1.9526051],[0.98971796 0.00616552 0.00411655]
83,positive,neutral,MISS,Den største hurdle er at få sig selv til at slå på et andet menneske (Dette er en plus-artikel) [LINK],[-2.843636  -1.0611473  3.0810797],[0.00262387 0.01559793 0.98177814]
84,negative,negative,TRUE,"@USER @USER Det er helt, helt skidt. I/du fuckede op. Jeres forsvar er vagt og uden effekt.",[ 4.0161023 -1.8017236 -2.2108383],[0.9950748  0.00295942 0.00196576]
85,negative,negative,TRUE,"P1 @USER bør mute Claus Hjort Vader, når han taler ind over spørgsmål. 

Vader kom op i det røde felt, selvom @USER var båndet og ikke kunne respondere. 

Viste med al tydelighed at Vader med sin militære overvågning af civile organisationer er på gyngende grund.",[ 2.6090934  -0.15990348 -2.3117783 ],[0.9345641  0.05862043 0.00681556]
86,positive,negative,MISS,"Hej, jeg er direktør i @USER. Du kender mig måske fra mine største hit såsom “ja, det er sandt, at hiv-positive i behandling ikke smitter”, “billedet af Tom Hanks i Philadelphia holder ikke idag” og “hvorfor er der mere stigma mod hiv end hpv, ku det være en rest homofobi?” [LINK]",[-2.861198   -0.18981354  2.295285  ],[0.00529064 0.07650254 0.9182068 ]
87,positive,positive,TRUE,@USER @USER @USER Det er sjældent i min bog :-),[-2.1010354 -1.6482114  2.986673 ],[0.00607567 0.00955549 0.9843688 ]
88,negative,negative,TRUE,"På tide, at forbrugerrådet , finansrådet eller bare nogen gør noget ved dette fænomen. Trygs koncept er fuldstændig sindssygt: Hvis min... [LINK]",[ 3.9291606 -1.755066  -2.1530995],[0.99435    0.00337996 0.00227011]
89,positive,negative,MISS,"Her er min nye sang: 
""Jeg mødte rotterne den anden dag"".

En sang om korruptionen, nepotismen og flertalsdiktaturet der stikker sin klamme næse frem.

Giv den et lyt.

[LINK]

#jegmødterotternedenandendag #dkpol #nepotisme #steffenib [LINK]",[-3.2378116  0.6559302  1.865773 ],[0.00465755 0.22865891 0.7666835 ]
90,positive,positive,TRUE,"I Faglige Seniorer er vi i øjenhøjde med vores læsere. På et år er vi gået fra 0 til 63.000 tilfredse abonnenter på vores nyhedsbrev. I denne uge kan de alle prøve tissetesten. Måske også relevant for natpissere på #dkpol 😀😀😀
#fagligsenior #natpisser
[LINK]",[-2.6237533 -1.6115884  3.3817387],[0.00244259 0.0067209  0.9908365 ]
91,negative,negative,TRUE,"@USER @USER @USER Netop, - så dermed har man også RET til et afslag, - HVER gang.

Ergo:

Husk, at dette er et sikkert tegn på, at man blot ønsker at snakke om noget ANDET end #Grøntvalg",[ 2.3420458  -0.31304494 -1.9122212 ],[0.9220873  0.06481578 0.01309687]
92,neutral,neutral,TRUE,"@USER @USER behandlingstilbud... men det er urokkeligt meget bedre end at ligge i et helt mørkt rum, afsondret fra omverdenen fordi en patientforening mener at det er det bedste. Politik for sig, og lægevidenskab for sig. 7/7",[-0.92738533  2.6170683  -1.7029808 ],[0.02771527 0.9595238  0.01276093]
93,negative,neutral,MISS,"RUNDSPØRGE: Knap ½ af @USER's medlemmer mener ikke, de kan arbejde, til de når folkepensionsalderen. 3 år tidligere pension i S-udspil er ikke nok for mange af dem, mener arbejdsmiljøforsker. #arbejde #dkpol #pensionsalder
[LINK]",[ 2.7328463 -1.5249391 -1.3624809],[0.9701166  0.01373066 0.01615273]
94,neutral,neutral,TRUE,"Omkring 60 vidner har siden oktober afgivet forklaring i retssag på Falster. TV ØST har løbende live-blogget, men forsvarsadvokat mener, det skal være forbudt, da det påvirker vidnerne. Højesteret skal nu vurdere sagen [LINK] #dkmedier",[-1.3938763  3.1449397 -1.8301234],[0.01050129 0.9827101  0.00678864]
95,neutral,negative,MISS,"@USER Når det så er sagt, og konstateret, er alle højtider = konkurrencetid i den klassiske marketingtilgang. Alle tror, at alle vil have konkurrencer og så ender det med kaos og konkurrence om forbrugernes opmærksomhed og klik.",[-0.6432088  2.6799624 -2.0517335],[0.03449143 0.9570753  0.00843328]
96,negative,negative,TRUE,@USER Kunne ikke være mere enig! Er så træt af de forbandede medarbejder ikke bare kan udføre deres skide arbejde. Det kraftedeme nogen små pivskider som DSB har ansat.,[ 3.9800768 -2.055599  -1.9993231],[0.9951018  0.00238016 0.00251795]
