,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
32,negative,negative,TRUE,"Jeg finder det mere problematisk, at de antager den yngre generation ikke kender Michael Laudrup. Historielærer møgunger!!",[ 2.8228922 -1.3357981 -1.6507772],[0.97367823 0.01521665 0.01110518]
33,negative,negative,TRUE,Techordfører (hvis det findes) og medieordfører fra Dansk Folkeparti. Kunne jo så passende forklare hvad de har gang i #radio24syv,[ 1.2364686  -0.44613144 -0.83162385],[0.76201123 0.14165027 0.09633859]
34,neutral,neutral,TRUE,"Nyt vækstforløb kickstarter innovation i Det Blå Danmark. Fem danske startups er udvalgt til at samarbejde med landets største selskaber i den maritime branche.
[LINK] #dkstartup #dkbiz #cphftw",[-1.8374159   2.14775    -0.49601755],[0.01705943 0.9176986  0.06524189]
35,neutral,positive,MISS,Danmark genvinder EM-guld i badminton for blandede hold,[-1.1562101   1.82394    -0.80909395],[0.04523709 0.8907533  0.06400964]
36,neutral,positive,MISS,Viacom letter på aftale med AT&amp;T og topper S&amp;P 500-indekset,[-1.1554027  2.0141063 -0.9963099],[0.03850858 0.9163421  0.04514926]
37,negative,neutral,MISS,det er faktisk ret interessant. Når jeg er afsted alene eller med andre voksne ænser jeg slet ikke sproget. Det er bare en del af stadion-larmen. Når jeg er afsted med ungerne bider jeg virkelig mærke i hvor grimt der snakkes og råbes.,[ 2.760961  -1.3256598 -1.5591284],[0.9707846  0.0163052  0.01291017]
38,neutral,neutral,TRUE,Venezuelas præsidentudfordrer får udrejseforbud,[-0.9311541  1.9124565 -1.1237036],[0.05262457 0.9039678  0.04340757]
39,neutral,negative,MISS,"Det tror jeg nu godt at man kunne få en længere debat omkring, hvem det egentlig er han mener her. Han får et konkret spørsmål, men bruger et generaliserende sprog i hans svar.....

Hvad han egentlig mener, er der nok ikke mange der er i tvivl om.",[-1.0252454  2.0691257 -1.1852669],[0.04179645 0.92258775 0.03561582]
40,negative,negative,TRUE,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[ 2.7197592 -1.4779232 -1.3617737],[0.9690749  0.01456556 0.0163595 ]
41,positive,positive,TRUE,"vil gerne i dialog med SMV’er og start-ups ang deling af data siger Knud Pedersen på DI Energis Årsdag. Dejligt at høre, at der lyttes, når det anbefales at ‘sætte data fri’ #grønvækst",[-1.5404035 -1.0712674  2.5523524],[0.01599914 0.02557642 0.95842445]
42,neutral,neutral,TRUE,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-1.4795707  2.014315  -0.6875718],[0.02768442 0.9111937  0.06112181]
43,neutral,neutral,TRUE,"⚽️ Der er i dag 6 #fodbold kampe/events mere, der vises direkte:

📺 1 på TV
💻 3 kun på @USER
💻 2 kun på @USER

#dksport #dkbold #sldk #pldk #laliga #seriea #cldk #eldk

🔗",[-1.4324875  2.115264  -0.8621483],[0.02666383 0.9261714  0.04716476]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 2.8041275 -1.3732984 -1.5859826],[0.9730113  0.01492399 0.01206472]
45,negative,negative,TRUE,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[ 2.222637  -1.1623259 -1.1211282],[0.9352938  0.03168673 0.0330194 ]
46,neutral,negative,MISS,"At skulle vælge mellem Lars Løkke og Mette Frederiksen svarer til at skulle vælge mellem en far og en mor, det er enige 90 procent af tiden. #dkpol",[-0.39595893  1.7203974  -1.4559885 ],[0.10365613 0.8604326  0.03591121]
47,neutral,positive,MISS,Det vil jeg gerne kigge på.,[-1.1223823  1.9619378 -0.981933 ],[0.04166077 0.9103964  0.04794283]
48,negative,negative,TRUE,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[ 2.7463195 -1.1605763 -1.7275726],[0.9694566  0.0194888  0.01105457]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 2.795008  -1.4008317 -1.5330335],[0.9725248  0.01464437 0.01283087]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 2.8012052 -1.2990758 -1.6567134],[0.9726165  0.01611433 0.01126918]
51,negative,negative,TRUE,"Svar nu: hvem var det der brændte gaderne af, lavede hærværk? #dkpol #SelvIdioterHarYtringsfrihed",[ 2.803694  -1.2427338 -1.7052791],[0.972295   0.01700031 0.01070473]
52,negative,positive,MISS,"Det er da super, dine øjne er da vigtigere and valgkampen. Og bliver du ikke 100% brillefri går vel endda.",[ 1.577496   -1.6393602   0.03736602],[0.7971722  0.03195135 0.17087646]
53,positive,neutral,MISS,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[-1.4597274 -1.1002696  2.508439 ],[0.01807664 0.02589574 0.9560276 ]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 2.8113337 -1.270962  -1.6968867],[0.9728698  0.01641105 0.01071913]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 2.7922673 -1.2718943 -1.6626879],[0.9720079  0.01669655 0.01129555]
56,negative,negative,TRUE,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[ 0.1322607  -0.0324441  -0.08944463],[0.37745884 0.32013947 0.3024017 ]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 2.0441957  -1.1809552  -0.94131005],[0.91720927 0.03645887 0.04633187]
58,neutral,negative,MISS,"Det samme er forsvar for den udlændingepolitik, der er blevet ført i dette land i de sidste 36 år, og som har ført til de massive problemer vi nu ser.",[-0.31413296  1.5928419  -1.4254054 ],[0.12404132 0.83513176 0.04082695]
59,positive,positive,TRUE,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-1.2791929 -1.257936   2.4886496],[0.02207113 0.02254532 0.9553836 ]
60,negative,negative,TRUE,Jo mere vi alle fokuserer på Nørrebro des mere glemmer vi at holde øje med den økonomiske elites fiflerier. Det er en udmærket strategi for de borgerlige. Ikke noget vi i S skal hoppe med på.,[ 2.7924345 -1.3110523 -1.6274213],[0.9722415  0.01605656 0.01170187]
61,negative,negative,TRUE,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[ 2.7587583 -1.2015864 -1.6981308],[0.97025687 0.01848974 0.01125342]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-1.3276207 -1.209354   2.505096 ],[0.0206982  0.02329674 0.9560051 ]
63,positive,positive,TRUE,Det er en del af planen:),[-2.3829246  0.6162776  1.6350006],[0.01304543 0.26181558 0.725139  ]
64,positive,positive,TRUE,Enig. En true detective podcast. det er lige dig ? :),[-1.6115549 -0.9247112  2.4836144],[0.01586372 0.03152807 0.9526082 ]
65,positive,negative,MISS,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[-0.90387285 -0.6028799   1.5475066 ],[0.07165612 0.09682174 0.8315221 ]
66,neutral,neutral,TRUE,John Lammers kan komme til at undvære en af sine profiler mod FC Nordsjælland. #sldk,[-1.1564307  2.1298628 -1.1255307],[0.03475247 0.9294045  0.03584308]
67,neutral,neutral,TRUE,"Nej, men måske kan de overtales til at genindføre armslængdeprincippet i udbud som dette.",[-0.8618252  2.0051596 -1.2896036],[0.0519862  0.91412115 0.03389271]
68,neutral,neutral,TRUE,"35. En frisparkskombination ender ved Greve bagerst i feltet. Han finder Schoop, men anføreren sender bolden forbi. (0-0) #AGFVB #sldk #VejleB",[-1.8995128   2.163908   -0.46006534],[0.01577503 0.91768014 0.06654482]
69,positive,neutral,MISS,"Aktivister og politikeres misforståede kamp for et særligt syn på kronisk træthedssyndrom kan ende med, at fagfolk dropper hjælpen og skrinlægger deres søgen efter bedre behandling. Meget tankevækkende artikel af #dksundhed #dkpol #dkvid",[ 0.6789426 -1.4635018  0.8078238],[0.4434742  0.0520495  0.50447625]
70,neutral,negative,MISS,"Det må man sige. Grauhunden var også noget billigere, kostede 3 mio. kr.",[-1.0676254  2.0339289 -1.1151153],[0.04134606 0.9192256  0.03942845]
71,positive,positive,TRUE,"Rødbede smager skønt sammen med fårefeta, og derfor skal de to kombineres i vores salat:",[-1.8204448  -0.76386666  2.5065155 ],[0.01256434 0.03614148 0.9512942 ]
72,negative,neutral,MISS,"Vi peger jo ikke på S, så vi skal ikke - som de øvrige opppartier - forhandle om et regeringsgrundlag. Vi vil til gengæld tilkendegive om vi på baggrund af et reg.grundlag kunne finde på at vælte en regering (lige meget hvilken den er). Og her betyder udlændingepolitikken noget",[ 2.1560104  -0.35767454 -1.9012257 ],[0.9105261  0.07372468 0.01574915]
73,positive,neutral,MISS,"Det spejler sig i spørgsmålet til Møller: Vil du være enig i, at det oplyser Koch at diskutere hans forhold til Grønbech. Det er jo ikke svært for doktoranden at give ham ret i. Det giver en venlig og samtalende diskussion.",[ 0.24986891 -0.8503036   0.6087525 ],[0.36172333 0.12038647 0.51789016]
74,negative,neutral,MISS,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[ 2.741318 -1.105935 -1.770385],[0.96869373 0.02067026 0.01063601]
75,negative,negative,TRUE,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[ 2.6941936 -1.087021  -1.7394105],[0.966495   0.02203124 0.01147387]
76,positive,neutral,MISS,"Novra, for et selvmål. Selvhattrick, faktisk. 😳🙄",[-0.8796749 -1.4140466  2.2596638],[0.04052746 0.02375061 0.935722  ]
77,positive,neutral,MISS,Jeg lukkede den faktisk ned inden et møde 😬,[-1.0494928 -1.3112742  2.3141892],[0.03261039 0.02509954 0.94229007]
78,neutral,neutral,TRUE,"Jeg tror, at Solbakken vil kæmpe hårdt for at få den rigtige mand, så jeg ved ikke, hvis det glipper med Mudrazija. Men i sommerens vindue prøvede FCK jo med Tibbling på sidste dag. Så det var ikke rigtig et klart svar desværre.",[-1.0218751   1.3838121  -0.48515892],[0.07248253 0.8035447  0.12397275]
79,negative,negative,TRUE,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 2.489974  -0.7535243 -1.8557836],[0.9505804  0.03709842 0.01232113]
80,neutral,positive,MISS,Verdo bøjer sig: Betaler 235 mio. kr. til sine varmekunder,[-1.0489128  2.0393934 -1.1208955],[0.04189283 0.91912395 0.03898325]
81,neutral,negative,MISS,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[-1.1723192  2.1398659 -1.1218656],[0.03390201 0.9304417  0.03565637]
82,negative,neutral,MISS,"Tænker at hans alder og det faktum, at han ikke kan hyres på forskerordning taler for det.",[ 1.7886615  -0.04095195 -1.8334234 ],[0.8423163 0.1351712 0.0225125]
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 2.4390886 -1.5105003 -1.0325847],[0.9520838  0.01833963 0.02957649]
84,positive,positive,TRUE,RT @USER: Jeg laver ok fine børn. Her er Rod. Han er det. Han hedder det.,[-1.2640706 -1.2270479  2.4436173],[0.02336603 0.02424731 0.9523866 ]
85,neutral,negative,MISS,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[-1.7778413   2.092946   -0.50457555],[0.01902854 0.912992   0.06797946]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-0.9344676  1.9128633 -1.1144263],[0.05241914 0.90379494 0.04378596]
87,negative,negative,TRUE,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[ 1.970739   -0.19357274 -1.8915132 ],[0.8803983 0.1010952 0.0185065]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-1.1730825   1.8554446  -0.83813035],[0.0433564  0.8960368  0.06060677]
89,neutral,negative,MISS,Du kan være enig eller uenig i Amalie Haves ræsonnement ift kunstnere. Men Den Korte Radioavis har i ugevis ringet til Amalie direkte fra radioprogrammet og udenfor sendetid samt publiceret hendes egne billeder på programmets Facebookside uden samtykke. I FEM programmer. Chikane.,[-1.0667827  2.0476842 -1.1490384],[0.04091242 0.9214058  0.03768183]
90,neutral,negative,MISS,Det burde ikke være til diskussion,[ 0.1455098  1.4101783 -1.636825 ],[0.21230687 0.75197357 0.03571954]
91,negative,negative,TRUE,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 2.1630085 -0.3763292 -1.8989521],[0.91229725 0.07199728 0.01570541]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-1.1888437   2.0252194  -0.99251777],[0.03690459 0.9181853  0.04491007]
93,negative,negative,TRUE,"Public service kanaler burde ikke lægge så væsentlige programmer overfor hinanden. Det er spild af ressourcer i et mediemarked, hvor det kun er os danskere selv der gider lave tv-nyheder på dansk. Taberne er flowseerene (som så ikke kan vælge et public service alternativ)",[ 2.7224412 -1.0831347 -1.775209 ],[0.96769685 0.02152776 0.01077543]
94,negative,neutral,MISS,Frænder er frænder værst?#dkpol #ligevilkårforalle,[ 2.7314441 -1.1005849 -1.7826277],[0.968411   0.02098122 0.01060775]
95,neutral,neutral,TRUE,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[-0.8839925  1.9745578 -1.2389143],[0.05225354 0.91110486 0.03664167]
96,neutral,positive,MISS,"Oddsen på Manchester City mot Tottenham er 1,29. 1,29!!!!! Da kan det ikke gå.",[-1.597965   2.0873313 -0.6649947],[0.02304202 0.918384   0.05857393]
97,negative,negative,TRUE,"Ja. Jeg ser en desperat fyr, der laver et Tweet hvor han forsvarer en handling, fordi det kun er sket 1 gang, over lang tid? Det svarer til at jeg slår en person, og forsvarer mig med, at “Jamen det er jo langtid siden jeg har slået nogle, så det går jo nok” God aften.😂🤫🤦🏻‍♂️",[ 2.3098178  -0.76555955 -1.6218455 ],[0.9382772  0.04332232 0.01840058]
98,positive,positive,TRUE,"Christian Have fra Have Kommunikation er aktuel med en ny bog om det kreative Danmark. Forfatteren håber, at bogen kan inspirere til at indfri det kommercielle potentiale i de kreative erhverv. Læs interviewet her! #Bueraubiz
[LINK]",[-2.2962043   0.16618255  1.9797268 ],[0.01180918 0.13855454 0.8496363 ]
99,positive,positive,TRUE,"Hvis man må anbefale kollegaernes arbejde (og det må jeg gerne jf. mit nytårsforsæt #migmigmig), så er det her altså forrygende tv og optakt til kæmpebraget i Manchester. Ekspertise, analyse og god stemning.",[-1.4182925 -1.176333   2.5349405],[0.01839003 0.02342417 0.9581858 ]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-1.6138861 -1.0182643  2.5616324],[0.0147302  0.02672293 0.9585469 ]
101,negative,negative,TRUE,Hvorfor melder de samme ikke når børn medbringes til demonstrationer - ganske vist bag fædrene - de må jo være på lige fod #dkpol,[ 2.807142  -1.3454752 -1.6172657],[0.97304237 0.01529935 0.01165832]
102,positive,positive,TRUE,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-1.4774252 -1.1021893  2.5309794],[0.01738698 0.02530388 0.9573091 ]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 2.6550682 -1.221094  -1.547704 ],[0.9655452  0.02001598 0.01443882]
104,neutral,negative,MISS,"Mange bilister er i tvivl om, hvorvidt de har overlæs på traileren, men en del vælger at køre alligevel. Det kan være både farligt og dyrt, så Rådet for Sikker Trafik og FDM kommer med gode råd til at undgå overlæs på traileren.",[-1.6608616  2.1274135 -0.6328827],[0.02084395 0.9208886  0.0582674 ]
105,negative,negative,TRUE,"Ja, altså indtil videre udgør grundlaget for ""flygtningekrisen"" de ca. 0,6% af EU's samlede befolkning, som flygtninge ankommet det sidste 10 år udgør. Men selvom fødselsallet falder over hele EU, er det bestemt en eksistentiel krise, eller noget..",[ 2.7275863 -1.0781204 -1.803354 ],[0.96804106 0.0215326  0.01042633]
106,negative,neutral,MISS,"forskerzonen: RT @USER: Ja, det er vildt, så stort universet er: Et lysår = ca. 9.400 mia. km. Det sorte hul i Messier 87('en nær galakse') = 55 mio. lysår væk. Det svarer altså til en afstand på 9.400 mia x 55 mio. km = 522.000.000.000 mia. km (Til …",[ 2.6754844 -1.2750297 -1.5133269],[0.96673554 0.01860464 0.01465987]
107,negative,negative,TRUE,"Jamen hvor dumme tror de vi vælger er.... 
#dkmedier gå nu efter det arbejde har udført, holdt op imod det de lover #f",[ 2.8035853 -1.317703  -1.6494266],[0.9728885  0.01578376 0.01132777]
108,positive,positive,TRUE,"Tak for en god og dejligt nuanceret diskussion. At få lov at hænge ud med 4 kloge, reflekterede og lyttende mennesker (Jette Bjørn, @USER, og @USER) var en stor fornøjelse :)
#skolemessen #skolechat",[-1.4002252 -1.1665971  2.5190964],[0.01900077 0.02400129 0.9569979 ]
109,neutral,neutral,TRUE,"Hvis du mangler noget at tage dig til i påsken, så har jeg lavet en liste over politiske dokumentarer som du kan se. #dkpol",[-0.7070295   1.5521328  -0.99520946],[0.08830261 0.84550333 0.066194  ]
110,neutral,neutral,TRUE,"Der venter et stort opgør mellem de tidligere holdkammerater, Gaviria og Viviani, på morgendagens etape i Tirreno-Adriatico. Læs vores store optakt.

[LINK]",[-1.1235931  1.9049282 -0.9255983],[0.04369559 0.9030414  0.053263  ]
