,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
40,negative,negative,TRUE,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[ 2.9853725 -1.6819091 -1.4901588],[0.9796412  0.00920645 0.0111524 ]
41,positive,positive,TRUE,"vil gerne i dialog med SMV’er og start-ups ang deling af data siger Knud Pedersen på DI Energis Årsdag. Dejligt at høre, at der lyttes, når det anbefales at ‘sætte data fri’ #grønvækst",[-1.6732223 -1.2142688  2.7883356],[0.01121016 0.01773915 0.97105074]
42,neutral,neutral,TRUE,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-2.056844    2.2754288  -0.43465614],[0.01216823 0.92620987 0.06162182]
43,neutral,neutral,TRUE,"⚽️ Der er i dag 6 #fodbold kampe/events mere, der vises direkte:

📺 1 på TV
💻 3 kun på @USER
💻 2 kun på @USER

#dksport #dkbold #sldk #pldk #laliga #seriea #cldk #eldk

🔗",[-2.0166795  2.3294256 -0.543433 ],[0.01211524 0.9350214  0.05286338]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 3.0380967 -1.5918263 -1.6533129],[0.9814224  0.00957428 0.00900332]
45,negative,negative,TRUE,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[ 2.113467  -1.4610972 -0.7412486],[0.9211497  0.02581765 0.05303261]
46,neutral,negative,MISS,"At skulle vælge mellem Lars Løkke og Mette Frederiksen svarer til at skulle vælge mellem en far og en mor, det er enige 90 procent af tiden. #dkpol",[-1.004514   2.110814  -1.2650245],[0.04113283 0.9271678  0.03169934]
47,neutral,positive,MISS,Det vil jeg gerne kigge på.,[-1.6820707   2.3672123  -0.87413114],[0.01650176 0.9464802  0.03701808]
48,negative,negative,TRUE,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[ 2.9384556 -1.2442722 -1.8806652],[0.9772011  0.01490899 0.00788981]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 3.03452   -1.592575  -1.6330701],[0.9811828  0.00959905 0.0092181 ]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 3.0452015 -1.5430995 -1.7093513],[0.9815638  0.00998262 0.00845362]
51,negative,negative,TRUE,"Svar nu: hvem var det der brændte gaderne af, lavede hærværk? #dkpol #SelvIdioterHarYtringsfrihed",[ 3.0393507 -1.5814817 -1.6624341],[0.9814278  0.00966176 0.00891044]
52,negative,positive,MISS,"Det er da super, dine øjne er da vigtigere and valgkampen. Og bliver du ikke 100% brillefri går vel endda.",[ 2.8012762 -1.7914726 -1.1723495],[0.97188324 0.00984031 0.01827639]
53,positive,neutral,MISS,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[-1.6488785 -1.2156714  2.7606933],[0.01179573 0.01819132 0.97001296]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 3.0503423 -1.4866903 -1.7714264],[0.98158765 0.01050802 0.00790427]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 3.0337653 -1.5286053 -1.69961  ],[0.98112905 0.01024032 0.00863072]
56,negative,negative,TRUE,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[ 1.882749   -1.4473176  -0.49799868],[0.88631105 0.03172171 0.0819673 ]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 2.9531524 -1.6401076 -1.5068911],[0.9787785  0.00990506 0.0113165 ]
58,neutral,negative,MISS,"Det samme er forsvar for den udlændingepolitik, der er blevet ført i dette land i de sidste 36 år, og som har ført til de massive problemer vi nu ser.",[-1.4288003  2.230567  -0.9969935],[0.02416813 0.938612   0.03721983]
59,positive,positive,TRUE,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-1.5439622 -1.3241907  2.7723148],[0.01296092 0.01614661 0.9708925 ]
60,negative,negative,TRUE,Jo mere vi alle fokuserer på Nørrebro des mere glemmer vi at holde øje med den økonomiske elites fiflerier. Det er en udmærket strategi for de borgerlige. Ikke noget vi i S skal hoppe med på.,[ 3.0351899 -1.5280603 -1.7022463],[0.98117214 0.01023177 0.00859613]
61,negative,negative,TRUE,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[ 3.01361   -1.4601579 -1.7509263],[0.9804584  0.01118141 0.00836022]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-1.5902154 -1.2562237  2.768812 ],[0.0124104  0.01733151 0.9702581 ]
63,neutral,positive,MISS,Det er en del af planen:),[-2.2261274   2.1872602  -0.17873101],[0.01095335 0.90418345 0.08486325]
64,positive,positive,TRUE,Enig. En true detective podcast. det er lige dig ? :),[-1.764463  -1.0803198  2.748039 ],[0.01062342 0.02105639 0.9683202 ]
65,positive,negative,MISS,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[-0.38911158 -1.2636794   1.6806307 ],[0.10706843 0.04465204 0.8482796 ]
66,neutral,neutral,TRUE,John Lammers kan komme til at undvære en af sine profiler mod FC Nordsjælland. #sldk,[-1.5553073  2.32919   -0.9603207],[0.01943428 0.9453313  0.03523446]
67,neutral,neutral,TRUE,"Nej, men måske kan de overtales til at genindføre armslængdeprincippet i udbud som dette.",[-1.0797048  2.1677163 -1.2581135],[0.03628379 0.9333611  0.03035503]
68,neutral,neutral,TRUE,"35. En frisparkskombination ender ved Greve bagerst i feltet. Han finder Schoop, men anføreren sender bolden forbi. (0-0) #AGFVB #sldk #VejleB",[-1.9030825  2.170501  -0.4787746],[0.01564403 0.91935533 0.06500065]
69,positive,neutral,MISS,"Aktivister og politikeres misforståede kamp for et særligt syn på kronisk træthedssyndrom kan ende med, at fagfolk dropper hjælpen og skrinlægger deres søgen efter bedre behandling. Meget tankevækkende artikel af #dksundhed #dkpol #dkvid",[ 0.02155577 -1.5810326   1.5404295 ],[0.17335671 0.03490964 0.7917336 ]
70,neutral,negative,MISS,"Det må man sige. Grauhunden var også noget billigere, kostede 3 mio. kr.",[-1.5488067  2.3798308 -1.0103159],[0.01867376 0.9493303  0.03199597]
71,positive,positive,TRUE,"Rødbede smager skønt sammen med fårefeta, og derfor skal de to kombineres i vores salat:",[-2.400637   -0.21218818  2.4334948 ],[0.00737187 0.06576715 0.926861  ]
72,negative,neutral,MISS,"Vi peger jo ikke på S, så vi skal ikke - som de øvrige opppartier - forhandle om et regeringsgrundlag. Vi vil til gengæld tilkendegive om vi på baggrund af et reg.grundlag kunne finde på at vælte en regering (lige meget hvilken den er). Og her betyder udlændingepolitikken noget",[ 1.8128948   0.02464389 -1.9581745 ],[0.84013855 0.14051524 0.01934623]
73,positive,neutral,MISS,"Det spejler sig i spørgsmålet til Møller: Vil du være enig i, at det oplyser Koch at diskutere hans forhold til Grønbech. Det er jo ikke svært for doktoranden at give ham ret i. Det giver en venlig og samtalende diskussion.",[ 0.14263245 -1.428327    1.2499537 ],[0.23617844 0.04908866 0.7147329 ]
74,negative,neutral,MISS,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[ 3.0418742 -1.4747795 -1.7655486],[0.9812633  0.01072082 0.00801583]
75,negative,negative,TRUE,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[ 2.995851  -1.4028491 -1.7853713],[0.97973984 0.01204424 0.00821585]
76,negative,neutral,MISS,"Novra, for et selvmål. Selvhattrick, faktisk. 😳🙄",[ 2.0316603 -1.8712279 -0.2829468],[0.89366424 0.0180373  0.08829849]
77,positive,neutral,MISS,Jeg lukkede den faktisk ned inden et møde 😬,[-1.1961122 -1.3942217  2.5071588],[0.02358485 0.01934618 0.957069  ]
78,neutral,neutral,TRUE,"Jeg tror, at Solbakken vil kæmpe hårdt for at få den rigtige mand, så jeg ved ikke, hvis det glipper med Mudrazija. Men i sommerens vindue prøvede FCK jo med Tibbling på sidste dag. Så det var ikke rigtig et klart svar desværre.",[-1.1592922   1.9292802  -0.94048244],[0.04133885 0.90721107 0.0514501 ]
79,negative,negative,TRUE,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 2.5703762 -0.7398046 -1.9770724],[0.95501506 0.0348672  0.01011762]
80,neutral,positive,MISS,Verdo bøjer sig: Betaler 235 mio. kr. til sine varmekunder,[-1.4481344  2.355173  -1.078796 ],[0.02114341 0.9482668  0.03058981]
81,neutral,negative,MISS,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[-1.568505    2.3322456  -0.95399284],[0.01912474 0.9455183  0.03535695]
82,neutral,neutral,TRUE,"Tænker at hans alder og det faktum, at han ikke kan hyres på forskerordning taler for det.",[-0.6341216  1.7968211 -1.3170185],[0.07767142 0.8830927  0.03923584]
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 2.892013  -1.7709969 -1.3111899],[0.9761948  0.00921334 0.01459179]
84,positive,positive,TRUE,RT @USER: Jeg laver ok fine børn. Her er Rod. Han er det. Han hedder det.,[-1.476892  -1.3242851  2.7028887],[0.01481122 0.0172531  0.9679357 ]
85,neutral,negative,MISS,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[-2.0378768   1.9915438  -0.18485175],[0.01572144 0.88399017 0.10028845]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-1.717406   2.4107757 -0.891486 ],[0.01530247 0.94974697 0.03495054]
87,negative,negative,TRUE,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[ 2.2903295 -0.4400973 -2.0042171],[0.92692643 0.06042769 0.01264583]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-2.0581987  2.321245  -0.4925581],[0.01168506 0.93239325 0.05592166]
89,neutral,negative,MISS,Du kan være enig eller uenig i Amalie Haves ræsonnement ift kunstnere. Men Den Korte Radioavis har i ugevis ringet til Amalie direkte fra radioprogrammet og udenfor sendetid samt publiceret hendes egne billeder på programmets Facebookside uden samtykke. I FEM programmer. Chikane.,[-1.6538683  2.2727315 -0.8358149],[0.01851843 0.9395173  0.04196432]
90,neutral,negative,MISS,Det burde ikke være til diskussion,[-1.0021842  2.1619267 -1.2984245],[0.03935257 0.93138456 0.02926292]
91,neutral,negative,MISS,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 0.22237542  1.2729815  -1.6186897 ],[0.24887803 0.7116378  0.0394841 ]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-1.9190769  2.3271692 -0.6181372],[0.01342003 0.9372916  0.04928837]
93,negative,negative,TRUE,"Public service kanaler burde ikke lægge så væsentlige programmer overfor hinanden. Det er spild af ressourcer i et mediemarked, hvor det kun er os danskere selv der gider lave tv-nyheder på dansk. Taberne er flowseerene (som så ikke kan vælge et public service alternativ)",[ 2.9896653 -1.3436869 -1.8300922],[0.9792475  0.01285114 0.0079013 ]
94,negative,neutral,MISS,Frænder er frænder værst?#dkpol #ligevilkårforalle,[ 3.0143344 -1.3955966 -1.824821 ],[0.98032516 0.01191685 0.00775803]
95,neutral,neutral,TRUE,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[-1.2376223  2.2599616 -1.2048209],[0.02851531 0.9420185  0.02946616]
96,neutral,positive,MISS,"Oddsen på Manchester City mot Tottenham er 1,29. 1,29!!!!! Da kan det ikke gå.",[-1.571614   2.1599352 -0.7801606],[0.02224678 0.9286635  0.04908976]
97,negative,negative,TRUE,"Ja. Jeg ser en desperat fyr, der laver et Tweet hvor han forsvarer en handling, fordi det kun er sket 1 gang, over lang tid? Det svarer til at jeg slår en person, og forsvarer mig med, at “Jamen det er jo langtid siden jeg har slået nogle, så det går jo nok” God aften.😂🤫🤦🏻‍♂️",[ 2.8902676 -1.4197432 -1.6257999],[0.9762141  0.01311388 0.0106719 ]
98,positive,positive,TRUE,"Christian Have fra Have Kommunikation er aktuel med en ny bog om det kreative Danmark. Forfatteren håber, at bogen kan inspirere til at indfri det kommercielle potentiale i de kreative erhverv. Læs interviewet her! #Bueraubiz
[LINK]",[-2.4164052 -0.0642486  2.276323 ],[0.00828784 0.08709028 0.90462184]
99,positive,positive,TRUE,"Hvis man må anbefale kollegaernes arbejde (og det må jeg gerne jf. mit nytårsforsæt #migmigmig), så er det her altså forrygende tv og optakt til kæmpebraget i Manchester. Ekspertise, analyse og god stemning.",[-1.6956036 -1.2124103  2.8000107],[0.01084076 0.01757551 0.9715837 ]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-1.9036255 -0.9946281  2.770331 ],[0.00904138 0.02243921 0.9685194 ]
101,negative,negative,TRUE,Hvorfor melder de samme ikke når børn medbringes til demonstrationer - ganske vist bag fædrene - de må jo være på lige fod #dkpol,[ 3.0311928 -1.5761973 -1.661854 ],[0.9812228  0.00979047 0.00898677]
102,positive,positive,TRUE,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-1.8266202 -1.0712494  2.7881882],[0.00960643 0.02044635 0.9699472 ]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 2.950814  -1.4191138 -1.7122082],[0.97838736 0.01237871 0.00923392]
104,neutral,negative,MISS,"Mange bilister er i tvivl om, hvorvidt de har overlæs på traileren, men en del vælger at køre alligevel. Det kan være både farligt og dyrt, så Rådet for Sikker Trafik og FDM kommer med gode råd til at undgå overlæs på traileren.",[-2.0888295   2.2241812  -0.34257838],[0.01228531 0.91728216 0.07043255]
105,negative,negative,TRUE,"Ja, altså indtil videre udgør grundlaget for ""flygtningekrisen"" de ca. 0,6% af EU's samlede befolkning, som flygtninge ankommet det sidste 10 år udgør. Men selvom fødselsallet falder over hele EU, er det bestemt en eksistentiel krise, eller noget..",[ 2.663794  -0.838717  -2.0072649],[0.96201575 0.02897751 0.00900673]
106,negative,neutral,MISS,"forskerzonen: RT @USER: Ja, det er vildt, så stort universet er: Et lysår = ca. 9.400 mia. km. Det sorte hul i Messier 87('en nær galakse') = 55 mio. lysår væk. Det svarer altså til en afstand på 9.400 mia x 55 mio. km = 522.000.000.000 mia. km (Til …",[ 2.878178  -1.5012655 -1.5387826],[0.97598755 0.0122314  0.01178101]
107,negative,negative,TRUE,"Jamen hvor dumme tror de vi vælger er.... 
#dkmedier gå nu efter det arbejde har udført, holdt op imod det de lover #f",[ 3.0488598 -1.5358224 -1.724232 ],[0.9816807  0.01002001 0.00829933]
108,positive,positive,TRUE,"Tak for en god og dejligt nuanceret diskussion. At få lov at hænge ud med 4 kloge, reflekterede og lyttende mennesker (Jette Bjørn, @USER, og @USER) var en stor fornøjelse :)
#skolemessen #skolechat",[-1.6601036 -1.2255121  2.7919662],[0.01131879 0.01747996 0.97120124]
109,neutral,neutral,TRUE,"Hvis du mangler noget at tage dig til i påsken, så har jeg lavet en liste over politiske dokumentarer som du kan se. #dkpol",[-2.038482    1.9309512  -0.10616233],[0.01643115 0.87010336 0.11346544]
110,neutral,neutral,TRUE,"Der venter et stort opgør mellem de tidligere holdkammerater, Gaviria og Viviani, på morgendagens etape i Tirreno-Adriatico. Læs vores store optakt.

[LINK]",[-1.881063   2.3682365 -0.6997548],[0.01345624 0.9426948  0.04384897]
