,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
19,negative,negative,TRUE,"Altså, biler IDAG (Især lastbiler og busser, en del tog)kører jo faktisk på brændstof baseret på olie
hvor mange kilometer kan en lastbil køre på strøm?
for lang ladetid har en elektrisk lastbil?
Findes de overhovedet idag? 
vi vil nok gerne have varer leveret. vi skal bruge olie",[ 4.504413   -0.62741345 -3.1971426 ],[9.9368227e-01 5.8684531e-03 4.4926687e-04]
20,negative,positive,MISS,"Eller sagt på en anden måde. Det er ikke en analyse som bare er trukket op af en hat. :-)
Logikken i Bruxelles er anderledes end i København og på X-borg :-)",[ 3.5698786 -1.7053545 -1.5399821],[0.9889693  0.00506032 0.00597033]
21,positive,positive,TRUE,"Gode forslag fra ⁦@USER⁩ om kemi, holdbarhed og reparationer, flere som ⁦@USER⁩ også tidligere har forslået. Håber ⁦@USER⁩ i dk også støtter op om den vej #dkpol #eudk",[-3.2763214 -2.8899448  5.178839 ],[2.1268765e-04 3.1299933e-04 9.9947435e-01]
22,neutral,neutral,TRUE,Ny rekord i opkald om dyr i nød sidste år,[-3.192628   6.3398404 -2.665524 ],[7.2446375e-05 9.9980479e-01 1.2272560e-04]
23,neutral,neutral,TRUE,"Skal iøvrigt sælge denne Spark Digital mikrofon (kan tilsluttes iPhone). Så hvis du skal i gang med podcast eller noget. 
Pris 800,-",[-3.6070933  6.5623813 -2.4721346],[3.8316419e-05 9.9984252e-01 1.1920417e-04]
24,positive,positive,TRUE,"UDSOLGT TIL DERBY🔥 En dejlig nyhed, som vi er glade og stolte over at kunne præsentere. Men vi ved erfaringsmæssigt, at der kan komme et antal billetter retur, så skriv dig på DERBY-ventelisten, hvis du vil have muligheden #fcklive #fckbif",[-3.2037406 -2.9561858  5.2878547],[2.0508969e-04 2.6269726e-04 9.9953222e-01]
25,neutral,negative,MISS,"Klart - nu skal der glattes ud. Spin fra klubbens side. Se hele scenariet igen. Der var ingenting at misforstå i kommunikationen fra Kepa om, at han var klar igen.",[-3.3186839  5.710054  -1.9903704],[1.1984511e-04 9.9942774e-01 4.5237612e-04]
26,negative,negative,TRUE,"Jeg kan ikke klare at være på twitter i dag. Jeg bliver nemlig så edderspændt rasende, når jeg læser om karaktermordet på #radio24syv #dkpol #skamjer",[ 6.7178016 -3.3644705 -2.855723 ],[9.9988866e-01 4.1809668e-05 6.9538095e-05]
27,neutral,neutral,TRUE,"Med den store træner udskiftning vi har haft siden Sir Alex, skal man være skeptisk, men udover Poch i Spurs kan jeg ikke se andre klare kandidater, som kan bringe os tilbage i toppen. Tålmodighed og få udskiftninger er nøgleordene for næste sæson #pldk",[-3.5980606  4.9222984 -1.0065937],[1.9879911e-04 9.9714738e-01 2.6538367e-03]
28,negative,negative,TRUE,RP er heldig at han som den eneste har fået minimumsnormeringer - bare af politiet. #dkpol,[ 5.7387037 -2.3230023 -2.7791913],[9.9948490e-01 3.1522568e-04 1.9975680e-04]
29,negative,neutral,MISS,"Jeg udstiller lige min egen dumhed/uvidenhed: Er det en fersken på billedet, og hvad er forklaring bag den?
Hvis der skulle være en frugt, ja så var der vel et mere åbenlyst valg..",[ 5.7218313 -1.4907553 -3.5279644],[9.9916744e-01 7.3663407e-04 9.6051233e-05]
30,neutral,negative,MISS,"Motion på recept - hvornår sker der noget? fortalte i november 2018 at de ville støtte det med 23,7 mio. kr., men der sker ikke rigtig noget? #motionpårecept #dkpol",[-2.979666   5.6913753 -2.1294966],[1.7138227e-04 9.9942762e-01 4.0104205e-04]
31,positive,positive,TRUE,"Som Brøndby fan synes jeg det er helt på sin plads at tumpen, bliver vist et rødt kort og så tænker jeg ikke det er ham vi kommer til at savne specielt 🤷‍♂️ #bifaab #Superliga",[-1.5449587 -3.187151   4.064099 ],[3.6485638e-03 7.0619863e-04 9.9564528e-01]
32,negative,negative,TRUE,"Misundelse er en grim ting. Glædelig påske.
Og husk, at man betaler skat i det land, hvor man tjener sine penge.",[ 3.6902761  -3.950141    0.22260524],[9.6930200e-01 4.6587366e-04 3.0232133e-02]
33,positive,positive,TRUE,"Om du så var kommet i forgårs, Kamran, ville du stadig virke mere ""dansk"" (det er nemlig dansk at dele, have empati, være rummelig og i godt humør). 🇩🇰.",[-3.8489823 -2.1664147  5.0524583],[1.3607436e-04 7.3199166e-04 9.9913198e-01]
34,negative,negative,TRUE,"Tilbage til eksemplet Britney: Det der med bare løbe blindt med løse rygter og tro at det er på sin plads og op til en skare af fremmede mennesker at træde til og 'fixe' hendes mentale tilstand, som de overhovedet ikke kender til, skal bare stoppe.",[ 6.700946 -3.259798 -2.96419 ],[9.9988937e-01 4.7212372e-05 6.3450723e-05]
35,negative,negative,TRUE,Skal man grine eller græde … kommunisten her bruger den yderste venstrefløjs egen opdigtede fortælling … alle der så tv-billederne kunne se at det var gadehær der var bøllerne #dkpol #1maj,[ 6.748965  -3.2258897 -3.0028605],[9.9989522e-01 4.6551133e-05 5.8182253e-05]
36,neutral,neutral,TRUE,Ny samarbejdsaftale på plads i Kommune Qeqertalik,[-3.8334963  6.5025673 -2.1903892],[3.2435291e-05 9.9979991e-01 1.6772965e-04]
37,negative,negative,TRUE,"""afhængighed"" er et dybt problematisk ordvalg. Det stammer fra en patologisk fagværktøjskasse, og er dermed en sproglig sygeliggøre af noget, der helt klart ikke handler om at teenagerne der snapper er syge. Sig det sammen med mig: Ikke 👏 en 👏 diagnose 👏.",[ 6.7323747 -3.2804527 -2.885869 ],[9.9988866e-01 4.4816315e-05 6.6496883e-05]
38,negative,negative,TRUE,"Er det ikke en lidt paranoid opfattelse? Hvad med Margaret Thatcher, Angela Merkel og Theresa May? Der er da ingen som taler om deres mænd?",[ 6.7406106 -3.2481003 -2.9995565],[9.9989522e-01 4.5910572e-05 5.8864498e-05]
39,positive,neutral,MISS,"Tyr: Det er en belønnende søndag for familieaffærer, indkøb og",[-3.3393726 -2.8451898  5.326363 ],[1.7231435e-04 2.8245040e-04 9.9954516e-01]
40,neutral,negative,MISS,Den må du gerne uddybe!?!,[-3.51757    6.2866473 -2.285503 ],[5.5204739e-05 9.9975556e-01 1.8925889e-04]
41,neutral,positive,MISS,"Jeg kommenterer på EU-kandidaternes løfte om bl.a. ikke at bruge desinformation. Min pointe opsummeret: Det er et lille skridt i den rigtige retning, men kommer sandsynligvis ikke til at gøre den store forskel alene.
#dkpol #dkmedier",[-3.6496832  5.562098  -1.6328266],[9.9771154e-05 9.9915040e-01 7.4974733e-04]
42,neutral,neutral,TRUE,"Mest læste seneste uge #1: Stine Bosse: Med ’paradigmeskiftet’ skulle fokus flyttes fra inklusion til hjemsendelse. Nu ser vi fortsættelsen

Gratis at læse: #dkpol",[-2.2322543  4.216122  -1.4466138],[0.00157513 0.9949693  0.00345553]
43,neutral,neutral,TRUE,"Vi har i dag holdt grøn eksamen for partierne i #dkpol. I alt var der eksamen i fire fag - nemlig vores fire forslag om klima og natur. Se hvem der set fra vores synspunkt bestod, hvem der dumpede og hvor censor stadig er i tvivl 👇🏼#dkgreen #grøngrønnerealternativet #derforuffe",[-2.0429914  5.533764  -2.8194375],[5.1183760e-04 9.9925262e-01 2.3546493e-04]
44,negative,negative,TRUE,"Nej. 

Nørrebro gav Paludan de sidste vælgererklæringer efter de smadrede byen igen igen igen #dkpol #dkmedier",[ 6.5444627 -2.7777762 -3.1873908],[9.9985123e-01 8.9400193e-05 5.9353337e-05]
45,neutral,negative,MISS,Der er kommet 30% flere akut syge børn på Herlev Hospital. Alligevel har de skåret ned: #dkpol #dksundhed,[-1.1552123  5.5127306 -3.5839329],[1.2692551e-03 9.9861884e-01 1.1188426e-04]
46,positive,positive,TRUE,"For 30 år siden var der 15 landsdækkende handicapvidenscentre. I dag er der et. Nu styrker Parasport Danmark og Handicapidrættens Videnscenter viden på handicapområdet i nyt, uafhængigt videnscenter. Godt initiativ. #dkpol #dkhandicap
[LINK]",[-3.3999813 -2.6870837  5.0668063],[2.1020515e-04 4.2879599e-04 9.9936098e-01]
47,negative,negative,TRUE,"Det er en Thomas Helmig-reference, der varmer - ikke, ?",[ 4.935513  -1.0041007 -3.1201174],[9.9705827e-01 2.6253005e-03 3.1637677e-04]
48,negative,negative,TRUE,Det er vel egentlig ikke provokationen der er det værste. De provokerede er jo helt udenfor demokratisk rækkevidde. Jeg tager afstand fra racismen men jeg mener at vi bør gøre meget mere ved at vi kan miste livet på at sige vores mening. Det er bare ikke dansk,[ 6.160588  -2.8413658 -2.7498677],[9.9974197e-01 1.2313723e-04 1.3493549e-04]
49,neutral,positive,MISS,Læs hele det skønne interview her:,[-4.2360682  2.1300976  1.8455843],[0.00097984 0.5700932  0.42892691]
50,neutral,positive,MISS,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-3.659208  6.404124 -2.349643],[4.2605294e-05 9.9979967e-01 1.5783391e-04]
51,neutral,negative,MISS,"Det var nu mere uklarheden i R-udmelding jeg spørger til. Til dit spørgsmål: Enhedslisten vil have indflydelse på alle områder hvis vi skal acceptere en S-regering. Hverken de, vi eller R kan diktere 100%",[-1.6258048  5.9251046 -3.5172992],[5.2531407e-04 9.9939549e-01 7.9241654e-05]
52,negative,neutral,MISS,"Ok så må er det fejlcitat - det står i ønsker opgør med den arbejdskraftens frie bevægelighed (altså os borgeres ret til at bevæge os)i citat .. ikke noget om social protokol, beklager",[ 3.556366   -0.53253114 -2.4544573 ],[0.9811523  0.01644186 0.00240585]
53,positive,negative,MISS,"Han er beskyttet af vores demokratiske at politiet skal beskytte ham,det kan måske undre #dkpol #politidk",[-0.7775245  -0.05624791  0.73966855],[0.13129446 0.2700803  0.5986252 ]
54,negative,negative,TRUE,"Hmm første halvdel af dit tweet, er vel alment. Blot er der bare ikke tale om en demonstration, men et åndsvagt freakshow. Manden er et fjols og koster os en hulens masse penge. Det er der jo ingen, der kan støtte ... sikkert heller ikke dine vælgere #fv19 #dkpol",[ 6.737325  -3.3383777 -2.9051332],[9.9989295e-01 4.2085401e-05 6.4906359e-05]
55,negative,neutral,MISS,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 5.978004  -2.1891265 -3.1656835],[9.9960941e-01 2.8372044e-04 1.0685071e-04]
56,negative,negative,TRUE,"Jo længere du venter med at trykke på valgknappen @USER, jo mere fremstår du som en #dkpol Tøsedreng! Dermed risikerer du også at meningsmålingerne, bare bliver dårligere, og dårligere! 😁😁😁",[ 6.7584953 -3.2907712 -2.9426684],[9.9989557e-01 4.3212913e-05 6.1205799e-05]
57,negative,negative,TRUE,"Det kan være lidt småsvært at være socialdemokrat og finde et parti, der repræsenterer en i 2019's Danmark. Men det må da være komplet umulig at være liberal. #dkpol",[ 6.7365003 -3.3169525 -2.94213  ],[9.9989438e-01 4.3032363e-05 6.2600549e-05]
58,positive,positive,TRUE,God valgkampsstart. Vi ses derude:-),[-3.1783094 -2.7437305  5.1733813],[2.3585565e-04 3.6423467e-04 9.9939990e-01]
59,neutral,neutral,TRUE,Lange udsigter til en dom: Hovedmistænkte i dobbeltdrab har været i retten,[-2.9701755  6.51828   -3.0198085],[7.570976e-05 9.998523e-01 7.204379e-05]
60,negative,negative,TRUE,Så du mener simpelthen at vi skal forbyde os ud af det og knægte ytringsfriheden? Jeg sympatisere på ingen måde med Paludan eller andre radikaliserede fra nogen af fløjene men mener ikke at forbud er vejen frem mod nogen af dem - tåber skal bekæmpes verbalt!,[ 6.7251544 -3.2623506 -2.9353285],[9.998902e-01 4.596572e-05 6.374676e-05]
61,negative,negative,TRUE,Dagens dårligste nyhed :/ hvorfor hiver i folk ind der har været inde over TV2? Det gode ved jer er at i ikke gør som den lorte kanal :/,[ 6.4891186 -3.063194  -2.8585634],[9.998418e-01 7.102555e-05 8.715345e-05]
62,positive,negative,MISS,"🤦🏼‍♂️🤦🏼‍♂️🤦🏼‍♂️ Det er hvad der sker, når man skærer i uddannelse. Internettet husker - gør vælgere? 🙄 #historieløst #dkpol #nohate #RefugeesWelcome",[-3.19686   -2.925503   5.1450295],[2.3819041e-04 3.1244452e-04 9.9944931e-01]
63,positive,neutral,MISS,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-4.281306    0.30259743  3.5349345 ],[3.8767836e-04 3.7952077e-02 9.6166021e-01]
64,neutral,negative,MISS,"- Et bedre projekt ville være at tage en trillebør, fylde den med penge og sprede den ud i Billund, lyder det - igen - fra professor i trafikøkonomi Mogens Fosgerau.
- Ja, det ville nærmest være bedre at brænde pengene, siger han. 😳",[-3.432856  6.261856 -2.293085],[6.1592786e-05 9.9974579e-01 1.9254215e-04]
65,neutral,neutral,TRUE,Afprøv intervalgang med Jerry Ritz,[-3.9068313  6.2622333 -1.9384632],[3.8326187e-05 9.9968731e-01 2.7437639e-04]
66,negative,neutral,MISS,Blog: Danske journalister er nyttige idioter,[ 6.710851  -3.276257  -2.9364338],[9.9988937e-01 4.5983918e-05 6.4593543e-05]
67,positive,positive,TRUE,"Skål, og fremragende navneskift",[-3.245511  -2.5045478  5.103101 ],[2.3655141e-04 4.9627421e-04 9.9926716e-01]
68,neutral,neutral,TRUE,RT @USER: 24-årig dødsbilist bliver udvist af Danmark #KriminelleUdlændinge #dkkrim #dkpol,[-1.7189401  6.0853157 -3.6600204],[4.0780456e-04 9.9953365e-01 5.8539841e-05]
69,positive,negative,MISS,"Enig - vigtigst er, at álle lægger afstand nu. Også - det er og var mit ærinde. Mistede selv meget på nazi kontoen. Og vigtigt, at vi ved, at den også levede her. Flere steder. Desværre et uhyggeligt menneske fænomen.",[-0.21003817 -2.0801086   1.9355377 ],[0.10308138 0.01588616 0.88103247]
70,neutral,neutral,TRUE,"Seneste nyt fra Danmark og Verden #nyheder: Køen til arbejdsmarkedet rykkede sig ikke i februar Der var næsten ingen ændring at spore i køen til arbejdsmarkedet i februar. Hvor der i januar var 103.000, var der i februar 103.100.
Dermed er procentdelen a…",[-3.2995567  6.5769844 -2.6997166],[5.1358194e-05 9.9985504e-01 9.3565774e-05]
71,negative,negative,TRUE,Gid staten havde samme sanktionsmuligheder som #dbu og kunne uddele femcifrede bøder for hver eneste homofobiske tilråb som klovnekongen #rasmuspaludan kom med i offentligheden. Så kunne vi hurtigt ruinere ham og få stoppet mobberen over dem alle #stopmobning #fuckracisme #dkpol,[ 6.707714  -3.3564048 -2.8628993],[9.998877e-01 4.257550e-05 6.974072e-05]
72,negative,negative,TRUE,"»Nu hvor jeg har tænkt over det, Christiane, så kan jeg godt se, at jeg har jeg har smadret alle ruderne i dit drivhus, men du skal vide, at jeg er åben overfor, at du rydder op.«",[ 2.3279607  -0.20790018 -1.6580849 ],[0.9109405  0.07214057 0.01691891]
73,positive,negative,MISS,Køre Uwe max - Hvis du bliver valgt ind så må du love mig at lægge en ordentlig lort på Christiansborg for alle os borgere der kun kan drømme om det! Vi er dog ikke enige politisk - da jeg tror på ægte nærdemokrati og ingen repræsenterer det endnu. På forhånd tak,[-2.4684746   0.00365333  2.042933  ],[0.00962487 0.11403189 0.87634325]
74,negative,negative,TRUE,RT @USER: Meget trist 🇬🇧/🇪🇺/🇩🇰,[ 5.848141  -1.7785765 -3.301942 ],[9.9940693e-01 4.8696870e-04 1.0614795e-04]
75,negative,positive,MISS,Ej den er også pinlig 😮,[ 6.687424  -3.391854  -2.8158185],[9.998834e-01 4.193480e-05 7.460082e-05]
76,neutral,neutral,TRUE,Positiv stilstand hos vækstivrig Hirtshals-koncern,[-4.0480695  4.098979   0.21812  ],[2.8365391e-04 9.7950613e-01 2.0210244e-02]
77,positive,positive,TRUE,"85 mia til klimsplanen - herunder at sænke el-afgifterne så langt ned, som EU tillader. Derudover også vigtigt: 3,7 mia ekstra årligt til forskning i grønne teknologier 🤓",[-4.5353026  2.097772   2.3531737],[0.00057414 0.43624377 0.56318206]
78,neutral,positive,MISS,RT @USER: Fremvisning af skråremme og lange sorte støvler..??,[ 1.1611693  3.0782633 -3.4750056],[0.12802687 0.87073183 0.00124118]
79,neutral,positive,MISS,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[-1.0703393  5.4381986 -3.646151 ],[1.48827047e-03 9.98398483e-01 1.13245515e-04]
80,neutral,neutral,TRUE,To direktører i Københavns Kommune får fyreseddel,[-3.0716186  6.4073405 -2.7553215],[7.64296055e-05 9.99818742e-01 1.04864266e-04]
81,positive,positive,TRUE,"Lars versus Lægerne - har på #lægemøde19 besøg af @USER, der konstaterer, sammenhængen i det danske sundhedsvæsen er blevet bedre, bl.a. p.g.a. lægernes daglige indsats, men der r stadig forbedringspotentiale for at sammenhæng f patienterne #sundpol #dkpol",[-4.7233796   0.20749143  3.9180727 ],[1.7238260e-04 2.3875019e-02 9.7595257e-01]
82,negative,neutral,MISS,"Vi har lige fremsat forslag om, at Danmark skal forlade den europæiske menneskerettighedskonvention, og bagefter tilslutte os med forbehold for de ting, vi mener kan gøre det svært at gennemføre paradigmeskiftet i virkelighedens verden.",[ 5.959433  -2.321108  -2.9840977],[9.9961615e-01 2.5330269e-04 1.3052902e-04]
83,positive,positive,TRUE,Spændende at åbner for ar deltage i en mere nuanceret debat om åbenhed i privat #partistøtte Det hilser vi velkommen og indgår meget gerne konstruktivt i sammeb med ministeren. Håber flere partier vil være med. Gerne før valget. #dkpol,[-3.5237508 -2.6671278  5.2177906],[1.5972182e-04 3.7617565e-04 9.9946409e-01]
84,positive,positive,TRUE,RT @USER: Fedt at så mange unge mener at der skal gøres mere for klimaet #dkpol #eupol,[-2.8759334 -2.96271    4.893326 ],[4.2218409e-04 3.8709311e-04 9.9919075e-01]
85,positive,positive,TRUE,må være super tilfreds med at hans bog kommer ud lige i denne uge 👌🤣. Bedre PR kan ikke købes for penge.,[-3.3314013 -2.8374934  5.1675677],[2.0356882e-04 3.3358979e-04 9.9946290e-01]
86,positive,positive,TRUE,"Hjerte ven er vi blevet kære René Setling
Tusind tak fordi du støtter mig og alt den hjælp 😍 sammen med din skønne kone Maybrit 😘
Det er utrolig dejligt,at mærke at der er nogen der tænker på en😘
Jeg skal nok komme over den f.b. kræft og komme på...",[-2.9871678 -2.9228375  5.103789 ],[3.0610283e-04 3.2644163e-04 9.9936742e-01]
87,negative,negative,TRUE,RT @USER: Det er altså bare helt galt at snuppe 20 mia. fra vores unges fremtid.,[ 6.7356257 -3.256206  -2.970763 ],[9.9989331e-01 4.5767403e-05 6.0886741e-05]
88,negative,negative,TRUE,"Hvilken grund skulle det være?

Sætte mig? Nej, slet ikke - jeres misbrug af den kontekst hvori det digt befinder sig i, er lige så forkert som det misbrug Glistrup lavede af modstandsbevægelsen da han spændte dem foran sin rabiate optik:

[LINK]",[ 6.7378826 -2.9976115 -3.1559577],[9.9989045e-01 5.9139933e-05 5.0479146e-05]
89,neutral,neutral,TRUE,Misser Kristendemokraterne spærregrænsen kan de komme ind med et vestjysk kredsmandat eller regel om skæv geografisk opbakning. #Besserwisserne #dkpol,[ 0.28074336  4.701189   -4.1277003 ],[1.1884179e-02 9.8797113e-01 1.4467922e-04]
90,neutral,neutral,TRUE,"Kasper Asgreen er med igennem live i dette sjette afsnit af Holm og Bays Radio Tour, og det er nok ikke svært at gætte, hvad snakken falder på:

""Jeg lukkede bare øjnene og kørte alt, hvad den kunne trække.""",[-4.4005027  5.5781655 -0.9644642],[4.6309931e-05 9.9851519e-01 1.4385558e-03]
91,negative,negative,TRUE,"Jeg har normalt stor respekt for dit arbejde Klaus. Men her må jeg erkende, at hvis det JN står på TV og siger igår er korrekt. Så har har du godt nok strammet den...artiklen og overskriften anklager utvivlsomt AGF for at stjæle sig adgang til data, det er ikke korrekt.",[ 5.876947  -2.8966198 -2.3975158],[9.9959046e-01 1.5470712e-04 2.5484059e-04]
92,neutral,positive,MISS,"Landbruget er en del af løsningen på klimaudfordringerne, sagde Anne Ahrnung til klimadebat. Vi står for 20% af udledningerne, men vi har også forpligtet os til at reducere og være en del af løsningen. #dkfood #dkgreen #SustainableDairyEU",[-1.8887438   2.8568802  -0.61923575],[0.0083585  0.9618927  0.02974875]
93,negative,positive,MISS,"Jeg har gennem længere tid ønsket at åbne en burgerkæde og har derfor researchet benhårdt. Jeg har tons af data, der beviser, hvor de andre kæders kundekontakt er svær og træls. Det problem løser min kæde. #dkentrepreneur #løvenshule #iværksætter",[ 6.68255   -2.9786067 -3.0718918],[9.9987829e-01 6.3703032e-05 5.8029218e-05]
94,positive,positive,TRUE,"Styrket sundhedspleje i Odense skal give bedre børneliv    De første 1000 dage i et barns liv er nogle af de mest afgørende for det liv, barnet får. Så for at børnene får den allerbedste start, indfører Odense Kommune nu flere kontakter mellem forældre o…",[-4.8879447  -0.48685023  4.550409  ],[7.9091660e-05 6.4491383e-03 9.9347174e-01]
95,neutral,neutral,TRUE,Slutfløjt. FC København-OB ender 4-0. Se statistik fra kampen her: #fckob #sldk #fcklive #obdk,[-3.8017564  6.4631534 -2.2686043],[3.4827408e-05 9.9980384e-01 1.6134682e-04]
96,negative,negative,TRUE,"Tja, nu er jeg ikke DF'er og bliver det aldrig, MEN det er dybt problematisk at unge mænd tyranniserer en bydel/Brønshøj Torv, får drevet vognen væk efter massiv chikane, stenkast, kanonslag osv, fordi den serverer svinekød! At DF buger det som stunt er fordi ingen har ageret før",[ 6.7496853 -3.1914349 -2.9846005],[9.9989259e-01 4.8148162e-05 5.9211619e-05]
97,negative,positive,MISS,"Slemt? 🤣 Så skulle hun bare høre om Sverige🤔🤪
Integrationen går fremad, men udelukkende fordi tilstrømningen er stoppet. Kæmpesucces er vist endvidere en overdrivelse, bl.a. afhængigt af hvilke befolkningsgrupper man gør det op i. Danskerne ER humane og ordentlige mennesker👍",[ 3.4547956 -3.7800012  0.2878837],[9.5890641e-01 6.9142331e-04 4.0402096e-02]
98,negative,neutral,MISS,"Tyrkiet kræver vel også, at man lukker øjnene ret kraftigt for, hvad der foregår? Hvis man er ude i at vælge lande fra, så giver det ikke mening at vælge et andet, der også er let at kritisere...",[ 5.845672  -1.906898  -3.2453086],[9.9945801e-01 4.2940400e-04 1.1261646e-04]
