,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 5.419214  -4.140675  -1.4609641],[9.9890280e-01 7.0423288e-05 1.0268333e-03]
84,positive,neutral,MISS,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[-0.18047057 -0.72089016  1.3474704 ],[0.16152006 0.09408604 0.7443939 ]
85,negative,negative,TRUE,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[ 3.331358   -3.6900833   0.60066384],[9.3802780e-01 8.3722547e-04 6.1135057e-02]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-3.59466    5.4183106 -1.6729699],[1.2170328e-04 9.9904674e-01 8.3153747e-04]
87,negative,negative,TRUE,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[ 5.310794  -3.6125653 -1.8122975],[9.990614e-01 1.331149e-04 8.055138e-04]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-3.6804805  5.3363357 -1.4878644],[1.212054e-04 9.987929e-01 1.085833e-03]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[-3.7218215  5.3847313 -1.488711 ],[1.1080947e-04 9.9885547e-01 1.0337241e-03]
90,neutral,neutral,TRUE,"Nej, det gør der ikke. Se evt. her: :)",[-3.9645984  5.2729974 -1.0304891],[9.7124117e-05 9.9807656e-01 1.8263941e-03]
91,neutral,negative,MISS,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[-2.666806   2.0412579  1.1629823],[0.00633352 0.7019903  0.29167613]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-3.7269506  5.1852694 -1.2671663],[1.3450220e-04 9.9829155e-01 1.5739839e-03]
93,neutral,positive,MISS,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-4.4004965   5.2895174  -0.61471075],[6.1726343e-05 9.9721801e-01 2.7202973e-03]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-3.2209125 -2.1858077  6.1121597],[8.8420202e-05 2.4893833e-04 9.9966264e-01]
95,neutral,neutral,TRUE,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[-2.3056352  3.7426815 -1.2779747],[0.00234086 0.9911177  0.00654157]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 4.588132  -3.209683  -1.2748425],[9.9675709e-01 4.0929965e-04 2.8335573e-03]
97,positive,positive,TRUE,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[-2.9807718   0.18812732  3.3460855 ],[0.00171181 0.04070904 0.9575792 ]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[-2.9687848  4.709955  -1.5879627],[4.6149467e-04 9.9770266e-01 1.8359050e-03]
99,positive,positive,TRUE,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-4.5199604   0.18955466  4.857533  ],[8.381286e-05 9.303083e-03 9.906131e-01]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-3.3560627 -2.1348426  6.1775627],[7.2353752e-05 2.4537492e-04 9.9968231e-01]
101,neutral,neutral,TRUE,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 0.30962765  1.6064869  -1.898028  ],[0.20974259 0.76719445 0.0230629 ]
102,positive,positive,TRUE,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-3.4315994 -1.9332017  6.032108 ],[7.7585355e-05 3.4715663e-04 9.9957520e-01]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 4.7644086 -3.5511947 -1.2643377],[9.9735391e-01 2.4402182e-04 2.4021387e-03]
104,positive,neutral,MISS,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-4.290489   1.0921623  3.5876937],[3.4993532e-04 7.6145381e-02 9.2350471e-01]
105,negative,negative,TRUE,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[ 1.7262179  1.1634953 -2.9107263],[0.63317454 0.3606917  0.00613372]
106,negative,neutral,MISS,"forskerzonen: RT @USER: Ja, det er vildt, så stort universet er: Et lysår = ca. 9.400 mia. km. Det sorte hul i Messier 87('en nær galakse') = 55 mio. lysår væk. Det svarer altså til en afstand på 9.400 mia x 55 mio. km = 522.000.000.000 mia. km (Til …",[ 5.0396175 -3.9252808 -1.2002794],[9.9792647e-01 1.2755361e-04 1.9460133e-03]
