,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
26,negative,neutral,MISS,"Milos.. Der er en himmelvid forskel på at bruge en sexuel orientering som skældsord, og et erhverv, uanset om det er luder/bilsælger/bankmand eller håndværker. Du kan skifte erhverv, det er umiddelbart nok sværere at sexualitet. Læs tipsbladets artikel om",[ 6.4080133 -3.5755916 -2.5466788],[9.9982482e-01 4.6142337e-05 1.2910724e-04]
27,negative,negative,TRUE,"Det er jo nemt nok at mene noget drastisk, når man tilhører en gruppe, som ikke ryger og ellers har fint råd til at betale 90 kr. for en pakke.",[ 2.8109732   0.27478698 -2.5856538 ],[0.92276496 0.07305323 0.00418182]
28,neutral,negative,MISS,"RT @USER: Du mener: Hvem bliver nummer tre ?

Først var det skolelærerne...",[-0.27275637  4.574682   -4.425238  ],[7.7863815e-03 9.9209118e-01 1.2244360e-04]
29,negative,neutral,MISS,"Mediernes rolle skal forklares forfra, skriver som kommentar til ""På sin vis er der tale om ytringsfrihed på speed. Men hvis de forpligtede, uafhængige medier samtidig svækkes, får vi et demokratisk problem"" #dkmedier",[ 5.9830446 -2.9312363 -2.7009876],[9.9969637e-01 1.3441418e-04 1.6921574e-04]
30,negative,positive,MISS,"Ved du overhovedet hvad det ord betyder?

Jeg er fuldstændig enig med @USER. Danmark har brug for en ny retning!",[ 2.0193002  -0.93502223 -0.7103619 ],[0.8949704  0.04664046 0.05838905]
31,neutral,negative,MISS,Der er noget skrivere har misforstået. Han skriver en nedsænkning vil give 7000 yderlige pladser og det er AGFS ønske. AGF har ikke noget ønske om at øge kapaciteten til 27000 #ultratwitteragf,[-0.36756912  4.0721602  -3.6349688 ],[1.1656358e-02 9.8789948e-01 4.4416994e-04]
32,negative,negative,TRUE,"Jeg finder det mere problematisk, at de antager den yngre generation ikke kender Michael Laudrup. Historielærer møgunger!!",[ 6.3286023 -3.7946234 -2.2447145],[9.9977082e-01 4.0127230e-05 1.8904117e-04]
33,negative,negative,TRUE,"Hvorfor gør #dkpol ikke noget mere for at få flere elbiler på vejene, ladestandere sat op....",[ 2.8593965  1.2491984 -3.8388915],[0.8325833  0.16639014 0.00102659]
34,neutral,positive,MISS,"Konkurrencestater kommer i forskellige varianter, og det samme gælder for den danske konkurrencestat 🇩🇰. Nysgerrig? Køb 'Konkurrencestatsministeren' her: #dkpol #dkøko",[-2.7803085  4.8641996 -2.1454582],[4.7800512e-04 9.9862015e-01 9.0187136e-04]
35,neutral,neutral,TRUE,"Jo jo, men de kan jo ikke bruges som en overvældende del af holdets succes. De har ydet på visse områder, men har vel ikke været kæmpe profiler.",[-1.5533308  4.007646  -2.3028395],[0.00382337 0.9943698  0.00180692]
36,neutral,positive,MISS,Viacom letter på aftale med AT&amp;T og topper S&amp;P 500-indekset,[-2.687917    3.4724517  -0.45428517],[0.00206639 0.9786466  0.01928705]
37,positive,positive,TRUE,Det er flot! Træning er heller ikke en særligt stor del af vægttab. Du kan ikke træne dig ud af dårlige spisevaner du skal spise dig ud af dem. Træning er selvfølgelig godt for en masse andre ting så det er helt fint at træne (eller ej).,[-2.7354302 -3.292606   6.9319134],[6.3311556e-05 3.6266389e-05 9.9990046e-01]
38,neutral,neutral,TRUE,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → #angst #stress #denmark,[-3.7906413   3.4377084   0.38845077],[6.9239934e-04 9.5408934e-01 4.5218203e-02]
39,neutral,neutral,TRUE,Det er Robsons store udfordring. Han er dog ret bredt anerkendt som en af de største engelske spillere,[-1.7370065  4.7674265 -2.8226411],[1.4937980e-03 9.9800175e-01 5.0443673e-04]
40,negative,negative,TRUE,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[ 6.3165083 -4.246968  -1.8774855],[9.9969792e-01 2.5835045e-05 2.7622475e-04]
41,neutral,neutral,TRUE,"Det er Torsdag og dermed Premier League i Dart, med runder igen før finalen strammer det til nu.
Se forslag på facebook side",[-1.1686631  4.115545  -3.1140404],[5.0418261e-03 9.9423754e-01 7.2064472e-04]
42,positive,neutral,MISS,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-2.647683   -0.74906194  4.3664765 ],[8.9289871e-04 5.9615974e-03 9.9314547e-01]
43,negative,negative,TRUE,Det vil sige at laveste fællesnævner hermed er dem det laver balladen.,[ 6.3017335 -3.450271  -2.6244419],[9.9980897e-01 5.8166810e-05 1.3283986e-04]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 6.4465475 -4.471446  -1.7056665],[9.9969387e-01 1.8123526e-05 2.8800857e-04]
45,negative,negative,TRUE,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[ 5.5656586 -3.0733898 -2.3209982],[9.9944752e-01 1.7695746e-04 3.7551604e-04]
46,neutral,neutral,TRUE,"Hvad sker der med i dag, kan ikke komme ind??",[-2.097703  5.029368 -3.018856],[8.0216752e-04 9.9887842e-01 3.1931078e-04]
47,negative,negative,TRUE,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[ 5.93932   -1.7005907 -4.152457 ],[9.9947804e-01 4.8062039e-04 4.1397088e-05]
48,negative,negative,TRUE,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[ 6.276024  -3.8526757 -2.173399 ],[9.9974614e-01 3.9907227e-05 2.1396957e-04]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 6.7402415 -4.03768   -2.7450423],[9.999032e-01 2.085288e-05 7.595415e-05]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 6.1349845 -3.9407384 -2.1913283],[9.9971586e-01 4.2077099e-05 2.4199410e-04]
51,positive,positive,TRUE,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[ 0.8204475 -3.408247   3.4345596],[0.06816791 0.0009933  0.93083876]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 6.4897394 -3.449637  -3.0218525],[9.9987769e-01 4.8231454e-05 7.3980111e-05]
53,positive,neutral,MISS,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[-3.8799093  1.715593   2.7712424],[0.00095796 0.25789446 0.7411476 ]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 6.8466787 -4.5812697 -2.309425 ],[9.99883533e-01 1.08856575e-05 1.05561106e-04]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 6.8508964 -4.164341  -2.7554858],[9.9991620e-01 1.6447753e-05 6.7292211e-05]
56,negative,negative,TRUE,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[ 3.81397   -1.1490194 -2.3938274],[0.99107474 0.00692959 0.0019957 ]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 6.820375 -4.406175 -2.434466],[9.9989104e-01 1.3314471e-05 9.5637093e-05]
58,neutral,neutral,TRUE,Stormen Pabuk dræber to ældre og en fisker i Thailand,[-1.2635758  2.863426  -1.2929149],[0.01563407 0.96918386 0.01518205]
59,positive,positive,TRUE,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-1.8278406  -0.15925123  2.5152252 ],[0.01201234 0.0637216  0.92426604]
60,positive,positive,TRUE,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[-1.7146689 -3.7523654  6.4174623],[2.9384336e-04 3.8296210e-05 9.9966788e-01]
61,neutral,negative,MISS,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[-2.5828452  4.8447194 -2.35013  ],[5.9383520e-04 9.9865675e-01 7.4943306e-04]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-2.7260194 -3.1146953  6.716449 ],[7.9273901e-05 5.3744065e-05 9.9986696e-01]
63,positive,positive,TRUE,Lækre detaljer i brilleetuier og pudseklude 😍,[-3.7519403 -2.064221   6.682954 ],[2.9383335e-05 1.5887966e-04 9.9981171e-01]
64,positive,positive,TRUE,Enig. En true detective podcast. det er lige dig ? :),[-2.132467  -3.3886838  6.513465 ],[1.7580097e-04 5.0055656e-05 9.9977416e-01]
65,negative,negative,TRUE,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[ 5.992706  -4.561775  -1.0244666],[9.9907839e-01 2.6052327e-05 8.9553045e-04]
66,negative,negative,TRUE,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[ 4.953529   -3.6381536  -0.70878774],[9.9635327e-01 1.8496648e-04 3.4617875e-03]
67,neutral,neutral,TRUE,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[ 0.6507395  3.2915702 -3.8030798],[6.650490e-02 9.327213e-01 7.737211e-04]
68,neutral,neutral,TRUE,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[-2.339612   5.005807  -2.8024943],[6.4486451e-04 9.9894923e-01 4.0592087e-04]
69,neutral,positive,MISS,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-1.5329324  2.039968  -0.1614443],[0.02465425 0.8781782  0.0971676 ]
70,positive,negative,MISS,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[-3.0029416 -2.6120942  6.388464 ],[8.3420884e-05 1.2331546e-04 9.9979323e-01]
71,negative,neutral,MISS,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[ 6.04818   -3.6967459 -2.0050583],[9.9962354e-01 5.8569120e-05 3.1795062e-04]
72,neutral,neutral,TRUE,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[-1.7435268  4.378952  -2.5909278],[2.1861640e-03 9.9687707e-01 9.3683077e-04]
73,neutral,neutral,TRUE,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[-0.1078985  3.0125651 -2.775097 ],[0.04214727 0.9549257  0.00292698]
74,neutral,neutral,TRUE,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[ 0.68746406  2.2064989  -2.535206  ],[0.17832741 0.8145665  0.00710608]
75,negative,negative,TRUE,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[ 2.6695523 -2.8006902  0.7628579],[0.8674675  0.00365222 0.12888025]
76,negative,negative,TRUE,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[ 6.414542 -4.052616 -2.243202],[9.9979776e-01 2.8450051e-05 1.7374070e-04]
77,neutral,neutral,TRUE,Jeg lukkede den faktisk ned inden et møde 😬,[-3.51066    2.1401505  1.603247 ],[0.00221317 0.6296951  0.36809173]
78,neutral,neutral,TRUE,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[ 0.4383433  3.5503967 -3.8284252],[4.2587344e-02 9.5681536e-01 5.9737428e-04]
79,negative,negative,TRUE,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 5.8296294 -1.8022126 -3.8040864],[9.994500e-01 4.845004e-04 6.544727e-05]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 6.312764  -3.2243412 -2.921803 ],[9.9983025e-01 7.2113071e-05 9.7589822e-05]
81,negative,negative,TRUE,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[ 5.7956195 -3.3375738 -2.166605 ],[9.99543846e-01 1.07970845e-04 3.48218397e-04]
82,negative,negative,TRUE,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[ 6.392434  -3.095169  -3.2067907],[9.9985635e-01 7.5774646e-05 6.7771507e-05]
83,neutral,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[-1.7449713  4.121712  -2.363948 ],[0.00281996 0.99566144 0.00151854]
84,neutral,neutral,TRUE,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[ 0.67991966  0.91654855 -1.6692212 ],[0.4232944  0.5363016  0.04040393]
85,negative,negative,TRUE,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[ 5.9413486 -3.783934  -2.07652  ],[9.9961096e-01 5.9730261e-05 3.2939363e-04]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-1.993716  4.711773 -2.744623],[1.2219721e-03 9.9820137e-01 5.7669537e-04]
87,negative,negative,TRUE,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[ 4.9427614 -1.558526  -2.999132 ],[9.9814641e-01 1.4987217e-03 3.5487357e-04]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-2.7923534  5.051896  -2.4111779],[3.9162138e-04 9.9903512e-01 5.7333574e-04]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[ 1.1477431  2.7700124 -3.6680257],[0.16467217 0.8339938  0.00133401]
90,positive,neutral,MISS,"Nej, det gør der ikke. Se evt. her: :)",[-2.0780215 -2.4377284  5.3813453],[5.7545799e-04 4.0160111e-04 9.9902296e-01]
91,negative,negative,TRUE,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 6.017615  -3.5985155 -2.0852468],[9.9963081e-01 6.6620385e-05 3.0256010e-04]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-2.9611812  4.6583524 -1.6303538],[4.8962113e-04 9.9765754e-01 1.8528106e-03]
93,neutral,positive,MISS,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-1.8469604  4.58627   -2.7867808],[1.6036658e-03 9.9776971e-01 6.2654901e-04]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-3.2450218 -2.8674316  7.0319495],[3.4413679e-05 5.0201470e-05 9.9991536e-01]
95,neutral,neutral,TRUE,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[-0.66379356  3.9065967  -3.2988522 ],[1.0240288e-02 9.8902529e-01 7.3437963e-04]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 6.405576  -4.187472  -2.0807567],[9.9976879e-01 2.5084028e-05 2.0622059e-04]
97,neutral,positive,MISS,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[-3.29891     4.262832   -0.87206113],[5.1665824e-04 9.9363315e-01 5.8501931e-03]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[ 1.9159384  3.0080173 -4.6470623],[2.5113797e-01 7.4850756e-01 3.5451716e-04]
99,neutral,positive,MISS,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-2.5215983   3.1652892  -0.30790335],[0.00327736 0.96673656 0.02998609]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-2.3493538 -3.8180037  6.976869 ],[8.9048190e-05 2.0502128e-05 9.9989045e-01]
101,neutral,neutral,TRUE,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 1.6973971  2.5039413 -4.04313  ],[0.30832165 0.6906877  0.00099066]
102,positive,positive,TRUE,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-1.1145926 -4.0716386  5.957541 ],[8.4766449e-04 4.4054999e-05 9.9910825e-01]
103,neutral,neutral,TRUE,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[-1.7383788  3.607807  -1.7277702],[0.00472105 0.9905075  0.0047714 ]
104,neutral,neutral,TRUE,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-2.9959497   4.0017767  -0.93170834],[9.0660021e-04 9.9195004e-01 7.1433913e-03]
105,neutral,negative,MISS,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[-1.9202757  4.935821  -3.135232 ],[1.0515803e-03 9.9863642e-01 3.1202819e-04]
106,neutral,neutral,TRUE,"forskerzonen: RT @USER: Ja, det er vildt, så stort universet er: Et lysår = ca. 9.400 mia. km. Det sorte hul i Messier 87('en nær galakse') = 55 mio. lysår væk. Det svarer altså til en afstand på 9.400 mia x 55 mio. km = 522.000.000.000 mia. km (Til …",[-0.91068673  2.5522401  -1.5692403 ],[0.02991519 0.9546008  0.01548409]
