,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
10,negative,neutral,MISS,"BPA er verdens bedste kompensationsordning. Men den kan kun fungere, hvis de borgere der ønsker det, kan overdrage deres arbejdsgiveansvar. Den ret udhules fuldstændig, når kommunerne presser adm.bidraget i bund #dkpol @USER
[LINK]",[ 6.232108  -4.3800006 -2.4745643],[9.9981004e-01 2.4611463e-05 1.6544650e-04]
11,neutral,positive,MISS,"Ny opgørelse viser, at det i høj grad er TV 2-kanalerne, der har skruet op for produktionen af ny dansk tv-fiktion #dkmedier",[-2.9685037  6.3158226 -3.504269 ],[9.2854789e-05 9.9985278e-01 5.4340624e-05]
12,negative,negative,TRUE,"tbh Jeg antager altid, at de fleste lande uden af Europa er farlige, for folk som mig. Det er mere sikker, end at antage det modsatte.",[ 6.187878  -3.93852   -2.7159512],[9.9982411e-01 4.0002284e-05 1.3584370e-04]
13,negative,negative,TRUE,"Det fortæller jo alt, DF byder nazilignende tilstande velkommen i folketinget.

Håber ikke at det overrasker nogen.

#dkpol",[ 4.5586658 -2.148163  -2.4539285],[9.9788147e-01 1.2199447e-03 8.9856191e-04]
14,neutral,neutral,TRUE,"pinen er udsat til imorgen, det er en større omgang jeg er igennem.",[-3.2246182  6.688965  -3.7621596],[4.9493898e-05 9.9992156e-01 2.8913480e-05]
15,positive,positive,TRUE,"Sikkert nok, og du har ret i, at der ""altid"" er mange Brøndby-folk med i Odense. Men den fine kulisse i dag skyldes også et pænt Odense-fremmøde.",[-2.0428915 -2.9215698  6.094013 ],[2.92420242e-04 1.21451325e-04 9.99586165e-01]
16,negative,negative,TRUE,"Ligesom meget andet i livet så er der vel sagtens både gode, dårlige, indholdsrige, og uinteressante pressemøder - men I journalister bliver vel betalt for det ... Det er jeres arbejde eller ??",[ 6.4670196 -4.087271  -3.059532 ],[9.9990106e-01 2.6078751e-05 7.2883362e-05]
17,neutral,neutral,TRUE,Blågårdsgade 2. Look for Sasaa at Facebook,[-3.4806654  5.385389  -1.7102325],[1.4096148e-04 9.9903107e-01 8.2792295e-04]
18,positive,positive,TRUE,"DAT fejrer 30 år med fly Det er i dag 30 år siden, at Kirsten og Jesper Rungholm lettede med deres første fly. I dag råder de over 22 fly og har mere end 500 ansatte.",[-1.6687677 -2.4114168  5.077319 ],[1.1734344e-03 5.5838074e-04 9.9826813e-01]
19,positive,positive,TRUE,"Sommerferien går til Montenegro. Er du sådan én, der har gode tips til det land, så vil jeg herre mega gerne have dem ☺️",[-2.271563  -2.716248   6.1956306],[2.1018161e-04 1.3473192e-04 9.9965513e-01]
20,neutral,neutral,TRUE,"Og nej, det er ikke passivt.",[-3.1961703  6.046828  -2.944313 ],[9.6765565e-05 9.9977881e-01 1.2448049e-04]
21,negative,negative,TRUE,"I at straffe to klubber for et problem, der veldokumenteret går på tværs af alle klubber. Det er en pop-reaktion, efter at de ikke har taget deres ansvar seriøst. Og det er problemet med DBU og især disciplinærudvalget. At de altid kun har moral, nær det er billigt og opportunt.",[ 6.5196652 -4.596889  -2.603589 ],[9.99876022e-01 1.48623667e-05 1.09085486e-04]
22,neutral,neutral,TRUE,Kræft øger risiko for andre sygdomme senere i livet,[ 0.5661541  2.505049  -3.341691 ],[0.12545244 0.87202805 0.00251955]
23,negative,negative,TRUE,"Hold nu op. Dansk Folkeparti vil ikke ud af EU. Partiet ønsker bare ikke, den danske befolkning får indflydelse. Det var tydeligt i 2015, hvor partiet argumenterede for, den ønskede tilvalgsordning ikke krævede en folkeafstemning, og var imod det, befolkningen ville have gavn af.",[ 6.2655454 -3.9957116 -2.8911169],[9.99859571e-01 3.49567999e-05 1.05499705e-04]
24,negative,negative,TRUE,"Selvom Danmark ikke er længere er med i det europæiske politisamarbejde, Europol, så bruger politiet Europols forbryder-database (EIS) som aldrig før. #dkpol",[ 4.516926  -2.2005827 -2.3668158],[0.99777126 0.00120685 0.00102202]
25,negative,negative,TRUE,"Hvis der er en embedsmand i statsministeriet, som pt . ikke har travlt med at føre valgkamp for V - kan du så ikke vise vores statsminister Ordensbekendtgørelsen? #dkpol",[ 5.8504486 -2.6806073 -3.6063871],[9.9972457e-01 1.9719235e-04 7.8131976e-05]
26,negative,neutral,MISS,"Milos.. Der er en himmelvid forskel på at bruge en sexuel orientering som skældsord, og et erhverv, uanset om det er luder/bilsælger/bankmand eller håndværker. Du kan skifte erhverv, det er umiddelbart nok sværere at sexualitet. Læs tipsbladets artikel om",[ 6.191252  -4.2864647 -2.385183 ],[9.9978346e-01 2.8150851e-05 1.8845493e-04]
27,negative,negative,TRUE,"Det er jo nemt nok at mene noget drastisk, når man tilhører en gruppe, som ikke ryger og ellers har fint råd til at betale 90 kr. for en pakke.",[ 5.5249996 -3.5839815 -2.1006444],[9.9940193e-01 1.1060122e-04 4.8748942e-04]
28,negative,negative,TRUE,"RT @USER: Du mener: Hvem bliver nummer tre ?

Først var det skolelærerne...",[ 6.42237   -4.3729463 -2.671143 ],[9.99867082e-01 2.04925418e-05 1.12377544e-04]
29,negative,neutral,MISS,"Mediernes rolle skal forklares forfra, skriver som kommentar til ""På sin vis er der tale om ytringsfrihed på speed. Men hvis de forpligtede, uafhængige medier samtidig svækkes, får vi et demokratisk problem"" #dkmedier",[ 6.22319   -3.852205  -2.9341397],[9.9985242e-01 4.2096657e-05 1.0542855e-04]
30,negative,positive,MISS,"Ved du overhovedet hvad det ord betyder?

Jeg er fuldstændig enig med @USER. Danmark har brug for en ny retning!",[ 3.393828  -3.9630187  0.8721157],[9.2510349e-01 5.9040816e-04 7.4306116e-02]
31,negative,negative,TRUE,Der er noget skrivere har misforstået. Han skriver en nedsænkning vil give 7000 yderlige pladser og det er AGFS ønske. AGF har ikke noget ønske om at øge kapaciteten til 27000 #ultratwitteragf,[ 5.768587  -3.0846796 -3.040037 ],[9.9970764e-01 1.4287233e-04 1.4939501e-04]
32,negative,negative,TRUE,"Jeg finder det mere problematisk, at de antager den yngre generation ikke kender Michael Laudrup. Historielærer møgunger!!",[ 6.4906273 -4.6794477 -2.4815066],[9.9985909e-01 1.4087603e-05 1.2687927e-04]
33,negative,negative,TRUE,"Hvorfor gør #dkpol ikke noget mere for at få flere elbiler på vejene, ladestandere sat op....",[ 3.3970828  1.0916852 -4.7020726],[9.0907198e-01 9.0651892e-02 2.7617207e-04]
34,neutral,positive,MISS,"Konkurrencestater kommer i forskellige varianter, og det samme gælder for den danske konkurrencestat 🇩🇰. Nysgerrig? Køb 'Konkurrencestatsministeren' her: #dkpol #dkøko",[-3.02696    6.868015  -4.2323575],[5.0424154e-05 9.9993443e-01 1.5105708e-05]
35,neutral,neutral,TRUE,"Jo jo, men de kan jo ikke bruges som en overvældende del af holdets succes. De har ydet på visse områder, men har vel ikke været kæmpe profiler.",[-2.2299495  3.933039  -1.528734 ],[0.00209266 0.99368817 0.00421922]
36,neutral,positive,MISS,Viacom letter på aftale med AT&amp;T og topper S&amp;P 500-indekset,[-2.0896018  1.4993579  1.160179 ],[0.01587778 0.57471853 0.40940365]
37,positive,positive,TRUE,Det er flot! Træning er heller ikke en særligt stor del af vægttab. Du kan ikke træne dig ud af dårlige spisevaner du skal spise dig ud af dem. Træning er selvfølgelig godt for en masse andre ting så det er helt fint at træne (eller ej).,[-2.051991  -3.2218072  6.4084673],[2.1161625e-04 6.5690772e-05 9.9972266e-01]
38,neutral,neutral,TRUE,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → #angst #stress #denmark,[-3.1485748   4.0931644  -0.67583656],[7.0953404e-04 9.9087900e-01 8.4114289e-03]
39,neutral,neutral,TRUE,Det er Robsons store udfordring. Han er dog ret bredt anerkendt som en af de største engelske spillere,[-2.3199537  3.0607955 -0.4203895],[0.00444706 0.9658334  0.02971959]
40,negative,negative,TRUE,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[ 6.4507513 -4.7435827 -2.335119 ],[9.9983346e-01 1.3749604e-05 1.5285252e-04]
41,negative,neutral,MISS,"Det er Torsdag og dermed Premier League i Dart, med runder igen før finalen strammer det til nu.
Se forslag på facebook side",[ 5.459805  -4.0959463 -1.6918709],[9.9914634e-01 7.0732473e-05 7.8288082e-04]
42,positive,neutral,MISS,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-1.9922335 -1.6119188  4.514694 ],[0.00148759 0.00217596 0.99633646]
43,negative,negative,TRUE,Det vil sige at laveste fællesnævner hermed er dem det laver balladen.,[ 5.752952  -3.7727246 -2.3523479],[9.996252e-01 7.292700e-05 3.018215e-04]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 6.3185554 -4.687885  -2.2429187],[9.9979216e-01 1.6591037e-05 1.9129731e-04]
45,negative,negative,TRUE,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[ 6.3429904 -4.407976  -2.579513 ],[9.9984515e-01 2.1421361e-05 1.3333333e-04]
46,neutral,neutral,TRUE,"Hvad sker der med i dag, kan ikke komme ind??",[-2.4589376  6.9608016 -4.7612863],[8.1099970e-05 9.9991083e-01 8.1119124e-06]
47,negative,negative,TRUE,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[ 6.285251 -4.214436 -2.685791],[9.9984539e-01 2.7540806e-05 1.2701603e-04]
48,negative,negative,TRUE,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[ 6.3244596 -4.48754   -2.4771373],[9.9982941e-01 2.0152747e-05 1.5046693e-04]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 6.331698  -4.4683533 -2.516655 ],[9.9983597e-01 2.0395122e-05 1.4359460e-04]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 6.3255997 -4.6522617 -2.2931442],[9.9980229e-01 1.7072201e-05 1.8065135e-04]
51,negative,positive,MISS,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[ 5.7812176 -4.061199  -2.0411644],[9.9954635e-01 5.3124604e-05 4.0048442e-04]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 6.427237  -4.5331674 -2.5661392],[9.9985838e-01 1.7373821e-05 1.2421241e-04]
53,negative,neutral,MISS,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[ 3.9029915 -2.4853232 -1.3739907],[0.9932568  0.00166975 0.00507338]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 6.473061  -4.766094  -2.3805177],[9.9984407e-01 1.3147082e-05 1.4284728e-04]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 6.374504  -4.7020936 -2.290096 ],[9.9981195e-01 1.5467254e-05 1.7255604e-04]
56,negative,negative,TRUE,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[ 5.4114695 -3.6660576 -1.9828342],[9.99271572e-01 1.14120485e-04 6.14296703e-04]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 6.4762645 -4.7888813 -2.373543 ],[9.9984384e-01 1.2809770e-05 1.4338690e-04]
58,neutral,neutral,TRUE,Stormen Pabuk dræber to ældre og en fisker i Thailand,[-0.8041955  3.081963  -2.3388896],[0.02002448 0.97565985 0.00431571]
59,positive,positive,TRUE,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-1.4807668 -2.6450694  5.1467648],[1.3211317e-03 4.1237852e-04 9.9826652e-01]
60,positive,positive,TRUE,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[-1.1948906 -2.1869166  4.362169 ],[0.00383979 0.00142389 0.99473625]
61,neutral,negative,MISS,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[ 0.12089323  4.156993   -4.5255456 ],[1.7356668e-02 9.8247683e-01 1.6654957e-04]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-2.3897283 -3.6813369  7.2878213],[6.2669904e-05 1.7223463e-05 9.9992013e-01]
63,positive,positive,TRUE,Lækre detaljer i brilleetuier og pudseklude 😍,[-2.3868606 -3.154051   6.7524776],[1.07341446e-04 4.98403497e-05 9.99842763e-01]
64,positive,positive,TRUE,Enig. En true detective podcast. det er lige dig ? :),[-0.974506  -2.4305615  4.3226786],[0.00497496 0.00115993 0.9938651 ]
65,negative,negative,TRUE,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[ 3.8754933 -4.6659684  1.0826026],[9.4211721e-01 1.8390568e-04 5.7698961e-02]
66,negative,negative,TRUE,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[ 5.7749305 -4.5125313 -1.618022 ],[9.9935073e-01 3.4035322e-05 6.1517616e-04]
67,neutral,neutral,TRUE,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[-1.5583315  5.213353  -3.9174664],[1.1443278e-03 9.9874759e-01 1.0814123e-04]
68,neutral,neutral,TRUE,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[-1.8239229  6.22398   -4.7503066],[3.1966408e-04 9.9966323e-01 1.7130948e-05]
69,positive,positive,TRUE,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-1.2560833 -3.013986   5.3424478],[1.3601956e-03 2.3450589e-04 9.9840528e-01]
70,positive,negative,MISS,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[-1.9628344 -3.0560029  6.153585 ],[2.9847710e-04 1.0003538e-04 9.9960154e-01]
71,negative,neutral,MISS,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[ 6.1815224 -4.3424635 -2.4147406],[9.9978834e-01 2.6878133e-05 1.8475598e-04]
72,neutral,neutral,TRUE,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[-1.7433577  2.9641564 -1.0153372],[0.00878369 0.97302544 0.01819081]
73,negative,neutral,MISS,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[ 5.6782765 -3.2098298 -2.8613546],[9.9966657e-01 1.3797474e-04 1.9549722e-04]
74,negative,neutral,MISS,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[ 4.465115  -2.0351162 -2.6151712],[9.9766088e-01 1.4995756e-03 8.3956396e-04]
75,negative,negative,TRUE,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[ 5.456227   -4.724428   -0.99497443],[9.9838614e-01 3.7835238e-05 1.5760766e-03]
76,negative,negative,TRUE,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[ 5.867001  -3.8654888 -2.4482677],[9.9969602e-01 5.9306385e-05 2.4467675e-04]
77,neutral,neutral,TRUE,Jeg lukkede den faktisk ned inden et møde 😬,[-1.0420415   0.6993842   0.67901194],[0.081328  0.4640147 0.4546573]
78,negative,neutral,MISS,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[ 5.9287944 -3.9397955 -2.4185662],[9.9971133e-01 5.1760770e-05 2.3695288e-04]
79,negative,negative,TRUE,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 6.0113044 -3.7705178 -2.694989 ],[9.9977797e-01 5.6456269e-05 1.6550401e-04]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 5.9896584 -3.9384336 -2.4613545],[9.9973756e-01 4.8771984e-05 2.1362785e-04]
81,negative,negative,TRUE,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[ 6.2781715 -4.0789814 -2.7825608],[9.99852180e-01 3.17600716e-05 1.16120784e-04]
82,negative,negative,TRUE,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[ 6.253404  -3.833977  -3.0400374],[9.9986637e-01 4.1595649e-05 9.2013484e-05]
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 5.8684087 -4.2168565 -1.9114125],[9.9954045e-01 4.1670177e-05 4.1789468e-04]
84,negative,neutral,MISS,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[ 2.3212938  -0.14444487 -2.4340081 ],[0.91445124 0.07767903 0.00786972]
85,negative,negative,TRUE,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[ 6.167927  -4.1901164 -2.562652 ],[9.9980682e-01 3.1730353e-05 1.6153761e-04]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-2.4184585  6.3950534 -4.161266 ],[1.4868414e-04 9.9982542e-01 2.6023934e-05]
87,negative,negative,TRUE,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[ 5.8337307 -3.9926965 -2.177177 ],[9.9961424e-01 5.3984517e-05 3.3169525e-04]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-3.6196306  7.126272  -3.7980123],[2.1532596e-05 9.9996042e-01 1.8014680e-05]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[-2.637355   7.1911197 -4.8802924],[5.3891672e-05 9.9994040e-01 5.7204006e-06]
90,positive,neutral,MISS,"Nej, det gør der ikke. Se evt. her: :)",[-2.0640821   0.98160666  1.5327954 ],[0.01709149 0.3593402  0.6235683 ]
91,negative,negative,TRUE,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 6.0120883 -4.243954  -2.214242 ],[9.9969745e-01 3.5133864e-05 2.6743542e-04]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-4.2513676  6.436355  -2.0967567],[2.2818414e-05 9.9978048e-01 1.9679831e-04]
93,neutral,positive,MISS,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-3.7806854  5.886684  -2.0322242],[6.3289139e-05 9.9957305e-01 3.6364401e-04]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-2.4868078 -3.897862   7.5937777],[4.1882704e-05 1.0214603e-05 9.9994791e-01]
95,neutral,neutral,TRUE,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[ 0.56269526  2.5585792  -3.1264396 ],[0.11927909 0.87773967 0.00298122]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 6.355879 -4.475043 -2.48628 ],[9.9983573e-01 1.9775131e-05 1.4448664e-04]
97,positive,positive,TRUE,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[-2.3042135 -3.153037   6.651615 ],[1.2895942e-04 5.5184064e-05 9.9981588e-01]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[-2.8859677  5.6302643 -2.6073475],[2.0009943e-04 9.9953556e-01 2.6439238e-04]
99,neutral,positive,MISS,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-2.7969382  5.886644  -3.1755803],[1.6929502e-04 9.9971467e-01 1.1593165e-04]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-2.0029235 -3.486631   6.651574 ],[1.7430377e-04 3.9531275e-05 9.9978620e-01]
101,negative,neutral,MISS,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 5.8169327 -2.7861617 -3.4475222],[9.9972171e-01 1.8348596e-04 9.4706003e-05]
102,positive,positive,TRUE,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-2.2802942 -3.3681488  6.8654246],[1.0666034e-04 3.5937959e-05 9.9985743e-01]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 4.3350616 -2.637381  -1.8561687],[9.9702424e-01 9.3457114e-04 2.0412141e-03]
104,neutral,neutral,TRUE,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-3.9543078  6.1372027 -2.0555131],[4.1416595e-05 9.9968195e-01 2.7657353e-04]
105,neutral,negative,MISS,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[-1.910558   6.309115  -4.6977773],[2.6922612e-04 9.9971420e-01 1.6582246e-05]
