,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
16,negative,negative,TRUE,"Ligesom meget andet i livet så er der vel sagtens både gode, dårlige, indholdsrige, og uinteressante pressemøder - men I journalister bliver vel betalt for det ... Det er jeres arbejde eller ??",[ 4.668757   0.5890695 -5.5029593],[9.8333156e-01 1.6630840e-02 3.7599282e-05]
17,neutral,neutral,TRUE,Blågårdsgade 2. Look for Sasaa at Facebook,[-3.428576   2.643462   1.0928121],[0.00189924 0.82344073 0.17466009]
18,positive,positive,TRUE,"DAT fejrer 30 år med fly Det er i dag 30 år siden, at Kirsten og Jesper Rungholm lettede med deres første fly. I dag råder de over 22 fly og har mere end 500 ansatte.",[-3.568465   1.2091705  3.0033286],[0.00119836 0.14239284 0.8564088 ]
19,positive,positive,TRUE,"Sommerferien går til Montenegro. Er du sådan én, der har gode tips til det land, så vil jeg herre mega gerne have dem ☺️",[-2.678626   -0.95216805  4.455753  ],[7.9303508e-04 4.4574207e-03 9.9474961e-01]
20,neutral,neutral,TRUE,"Og nej, det er ikke passivt.",[-4.1031117  4.031192   0.3678554],[2.858872e-04 9.747158e-01 2.499834e-02]
21,negative,negative,TRUE,"I at straffe to klubber for et problem, der veldokumenteret går på tværs af alle klubber. Det er en pop-reaktion, efter at de ikke har taget deres ansvar seriøst. Og det er problemet med DBU og især disciplinærudvalget. At de altid kun har moral, nær det er billigt og opportunt.",[ 6.61899  -2.561828 -4.19792 ],[9.9987698e-01 1.0298362e-04 2.0054986e-05]
22,neutral,neutral,TRUE,Kræft øger risiko for andre sygdomme senere i livet,[-3.0511174  6.0653987 -3.1538768],[1.09813736e-04 9.99791205e-01 9.90897825e-05]
23,negative,negative,TRUE,"Hold nu op. Dansk Folkeparti vil ikke ud af EU. Partiet ønsker bare ikke, den danske befolkning får indflydelse. Det var tydeligt i 2015, hvor partiet argumenterede for, den ønskede tilvalgsordning ikke krævede en folkeafstemning, og var imod det, befolkningen ville have gavn af.",[ 6.636984 -2.556421 -4.203677],[9.9987876e-01 1.0169561e-04 1.9584300e-05]
24,negative,negative,TRUE,"Selvom Danmark ikke er længere er med i det europæiske politisamarbejde, Europol, så bruger politiet Europols forbryder-database (EIS) som aldrig før. #dkpol",[ 5.4260097 -0.7868583 -4.6779094],[9.9795985e-01 1.9993964e-03 4.0835399e-05]
25,neutral,negative,MISS,"Hvis der er en embedsmand i statsministeriet, som pt . ikke har travlt med at føre valgkamp for V - kan du så ikke vise vores statsminister Ordensbekendtgørelsen? #dkpol",[-0.486077  5.53554  -5.540883],[2.4198366e-03 9.9756467e-01 1.5435167e-05]
26,negative,neutral,MISS,"Milos.. Der er en himmelvid forskel på at bruge en sexuel orientering som skældsord, og et erhverv, uanset om det er luder/bilsælger/bankmand eller håndværker. Du kan skifte erhverv, det er umiddelbart nok sværere at sexualitet. Læs tipsbladets artikel om",[ 6.018196   -0.96090114 -5.1778035 ],[9.9905604e-01 9.3026442e-04 1.3716054e-05]
27,negative,negative,TRUE,"Det er jo nemt nok at mene noget drastisk, når man tilhører en gruppe, som ikke ryger og ellers har fint råd til at betale 90 kr. for en pakke.",[ 6.3798394 -1.8376814 -4.6848416],[9.9971455e-01 2.6980630e-04 1.5651143e-05]
28,negative,negative,TRUE,"RT @USER: Du mener: Hvem bliver nummer tre ?

Først var det skolelærerne...",[ 3.5396917  2.1328883 -6.125413 ],[8.0322033e-01 1.9672872e-01 5.0972150e-05]
29,negative,neutral,MISS,"Mediernes rolle skal forklares forfra, skriver som kommentar til ""På sin vis er der tale om ytringsfrihed på speed. Men hvis de forpligtede, uafhængige medier samtidig svækkes, får vi et demokratisk problem"" #dkmedier",[ 5.5317593 -0.8515874 -4.823834 ],[9.9828172e-01 1.6865566e-03 3.1759693e-05]
30,negative,positive,MISS,"Ved du overhovedet hvad det ord betyder?

Jeg er fuldstændig enig med @USER. Danmark har brug for en ny retning!",[ 1.7113347  -0.46567655 -0.7481276 ],[0.8341252  0.09457302 0.07130179]
31,negative,negative,TRUE,Der er noget skrivere har misforstået. Han skriver en nedsænkning vil give 7000 yderlige pladser og det er AGFS ønske. AGF har ikke noget ønske om at øge kapaciteten til 27000 #ultratwitteragf,[ 3.0241175  2.5577068 -5.7948403],[6.1447799e-01 3.8543108e-01 9.0882735e-05]
32,negative,negative,TRUE,"Jeg finder det mere problematisk, at de antager den yngre generation ikke kender Michael Laudrup. Historielærer møgunger!!",[ 6.829259  -2.9693472 -4.0080185],[9.9992478e-01 5.5524783e-05 1.9651585e-05]
33,negative,negative,TRUE,"Hvorfor gør #dkpol ikke noget mere for at få flere elbiler på vejene, ladestandere sat op....",[ 3.7955117   0.74781793 -4.4394927 ],[9.5444113e-01 4.5305669e-02 2.5312332e-04]
34,neutral,positive,MISS,"Konkurrencestater kommer i forskellige varianter, og det samme gælder for den danske konkurrencestat 🇩🇰. Nysgerrig? Køb 'Konkurrencestatsministeren' her: #dkpol #dkøko",[-3.5073943  6.758023  -3.6268473],[3.4814282e-05 9.9993432e-01 3.0894382e-05]
35,neutral,neutral,TRUE,"Jo jo, men de kan jo ikke bruges som en overvældende del af holdets succes. De har ydet på visse områder, men har vel ikke været kæmpe profiler.",[-3.1173327  6.356814  -3.4456134],[7.6802076e-05 9.9986792e-01 5.5309858e-05]
36,neutral,positive,MISS,Viacom letter på aftale med AT&amp;T og topper S&amp;P 500-indekset,[-3.2741852  3.1172798  0.4180511],[0.00156773 0.9355121  0.06292008]
37,positive,positive,TRUE,Det er flot! Træning er heller ikke en særligt stor del af vægttab. Du kan ikke træne dig ud af dårlige spisevaner du skal spise dig ud af dem. Træning er selvfølgelig godt for en masse andre ting så det er helt fint at træne (eller ej).,[-1.6116656 -1.886844   4.375522 ],[0.00249967 0.00189834 0.995602  ]
38,neutral,neutral,TRUE,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → #angst #stress #denmark,[-4.6343355   4.7755723  -0.14239626],[8.1307124e-05 9.9265844e-01 7.2602765e-03]
39,neutral,neutral,TRUE,Det er Robsons store udfordring. Han er dog ret bredt anerkendt som en af de største engelske spillere,[-2.8062801  6.1900043 -3.4519515],[1.2384579e-04 9.9981123e-01 6.4933614e-05]
40,negative,negative,TRUE,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[ 6.100277  -3.1470313 -2.820679 ],[9.9977022e-01 9.6348522e-05 1.3352986e-04]
41,neutral,neutral,TRUE,"Det er Torsdag og dermed Premier League i Dart, med runder igen før finalen strammer det til nu.
Se forslag på facebook side",[-2.919557   5.4072843 -2.4932134],[2.4178695e-04 9.9938798e-01 3.7033236e-04]
42,positive,neutral,MISS,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-3.698227   1.8277631  2.4255092],[0.00141103 0.3543588  0.64423025]
43,negative,negative,TRUE,Det vil sige at laveste fællesnævner hermed er dem det laver balladen.,[ 6.622085  -2.5300066 -4.3885098],[9.9987745e-01 1.0598484e-04 1.6523651e-05]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 6.4301214 -3.1833138 -3.1873322],[9.9986660e-01 6.6815919e-05 6.6548004e-05]
45,negative,negative,TRUE,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[ 6.4302974 -2.1956756 -4.323818 ],[9.9979931e-01 1.7934963e-04 2.1353031e-05]
46,neutral,neutral,TRUE,"Hvad sker der med i dag, kan ikke komme ind??",[-3.1728587  5.5050545 -2.5218828],[1.7022142e-04 9.9950337e-01 3.2638456e-04]
47,negative,negative,TRUE,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[ 5.838889  -0.7681105 -5.3028955],[9.9863642e-01 1.3490375e-03 1.4474108e-05]
48,negative,negative,TRUE,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[ 6.587548  -2.3241272 -4.3771076],[9.9984789e-01 1.3478541e-04 1.7299948e-05]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 6.567982  -2.5810902 -4.2553644],[9.9987376e-01 1.0630494e-04 1.9926236e-05]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 6.7991195 -2.9622998 -4.025686 ],[9.9992251e-01 5.7628302e-05 1.9898171e-05]
51,positive,positive,TRUE,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[-1.2014463 -1.8516685  3.8691783],[0.00621907 0.00324592 0.99053496]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 6.6166835 -2.3571854 -4.4633646],[9.9985790e-01 1.2665908e-04 1.5414689e-05]
53,positive,neutral,MISS,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[-2.74094    0.8789126  2.3073907],[0.00515213 0.19233985 0.802508  ]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 6.7130885 -3.0318027 -3.521472 ],[9.9990547e-01 5.8587706e-05 3.5904264e-05]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 6.866662  -2.8810725 -4.1259375],[9.9992478e-01 5.8422513e-05 1.6824495e-05]
56,neutral,negative,MISS,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[ 0.7399457  3.8425164 -5.0378084],[4.2995617e-02 9.5687127e-01 1.3309975e-04]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 6.7400293 -3.2830155 -3.4625525],[9.9991858e-01 4.4362059e-05 3.7071473e-05]
58,neutral,neutral,TRUE,Stormen Pabuk dræber to ældre og en fisker i Thailand,[-0.71018344  3.3836432  -2.549266  ],[0.01635914 0.9810403  0.0026005 ]
59,positive,positive,TRUE,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-2.7980795 -0.473789   3.961899 ],[0.00114437 0.01169481 0.9871608 ]
60,positive,positive,TRUE,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[-1.6199634 -1.4114014  3.9048884],[0.0039513  0.00486763 0.991181  ]
61,neutral,negative,MISS,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[-2.953548   5.8258967 -3.0797827],[1.5381895e-04 9.9971050e-01 1.3557721e-04]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-1.7307256 -1.8456478  4.4769115],[0.00200635 0.00178853 0.99620515]
63,positive,positive,TRUE,Lækre detaljer i brilleetuier og pudseklude 😍,[-2.1976604 -1.7390807  4.8668447],[8.5303508e-04 1.3493525e-03 9.9779761e-01]
64,positive,positive,TRUE,Enig. En true detective podcast. det er lige dig ? :),[-3.1121728   0.24573216  3.69752   ],[0.00106801 0.03068278 0.9682492 ]
65,negative,negative,TRUE,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[ 6.4758854 -3.8143532 -2.5328748],[9.9984372e-01 3.3957709e-05 1.2231428e-04]
66,positive,negative,MISS,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[-0.93066657 -1.3062408   3.2123415 ],[0.01546098 0.01062007 0.9739189 ]
67,neutral,neutral,TRUE,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[-3.1075082  3.2237873  0.1876977],[0.0016953  0.9525606  0.04574416]
68,neutral,neutral,TRUE,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[-4.4608226  6.091727  -1.7246538],[2.6115584e-05 9.9957103e-01 4.0290508e-04]
69,positive,positive,TRUE,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-1.616247  -1.6004144  4.163295 ],[0.003071   0.00312001 0.99380904]
70,positive,negative,MISS,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[-2.3478863 -1.308532   4.4121723],[0.00115404 0.00326293 0.995583  ]
71,negative,neutral,MISS,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[ 6.0930676 -1.6741644 -4.445062 ],[9.9955028e-01 4.2319321e-04 2.6494336e-05]
72,neutral,neutral,TRUE,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[-3.0208185   4.0969224  -0.94873434],[8.0476340e-04 9.9280435e-01 6.3909111e-03]
73,neutral,neutral,TRUE,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[-1.6567315  5.608511  -4.277307 ],[6.9890718e-04 9.9925023e-01 5.0853148e-05]
74,neutral,neutral,TRUE,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[-0.2066423  3.2423346 -2.6927567],[0.03072063 0.9667224  0.00255696]
75,positive,negative,MISS,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[-1.3417138 -1.646907   3.706883 ],[0.00634757 0.00467804 0.98897433]
76,negative,negative,TRUE,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[ 6.420626  -2.2520607 -4.322907 ],[9.9980730e-01 1.7116556e-04 2.1580381e-05]
77,neutral,neutral,TRUE,Jeg lukkede den faktisk ned inden et møde 😬,[-4.417496  5.687165 -1.242544],[4.084690e-05 9.989819e-01 9.772896e-04]
78,negative,neutral,MISS,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[ 4.5542707  0.5581266 -5.271402 ],[9.8189354e-01 1.8053487e-02 5.3067568e-05]
79,negative,negative,TRUE,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 4.1728315  1.4415473 -5.80105  ],[9.3880653e-01 6.1149716e-02 4.3749620e-05]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 6.3132534 -1.6151114 -4.8495092],[9.9962556e-01 3.6024032e-04 1.4187672e-05]
81,negative,negative,TRUE,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[ 6.5584927 -2.5748606 -3.92674  ],[9.9986410e-01 1.0798814e-04 2.7942318e-05]
82,negative,negative,TRUE,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[ 5.504595   -0.33486018 -5.318169  ],[9.9707830e-01 2.9019245e-03 1.9882125e-05]
83,neutral,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[-1.6392087  5.4501896 -3.8828745],[8.331305e-04 9.990785e-01 8.836930e-05]
84,negative,neutral,MISS,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[ 4.0982084  -0.82233053 -3.7155433 ],[9.9235946e-01 7.2394591e-03 4.0105116e-04]
85,negative,negative,TRUE,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[ 6.3122916 -2.368929  -4.0894313],[9.9979991e-01 1.6970970e-04 3.0374016e-05]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-2.8640308  6.2262363 -3.5607605],[1.1273889e-04 9.9983108e-01 5.6167868e-05]
87,negative,negative,TRUE,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[ 3.3239102  2.0157714 -5.4217877],[7.8710294e-01 2.1277179e-01 1.2526310e-04]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-3.6338115  5.909835  -2.5039558],[7.1634116e-05 9.9970669e-01 2.2172248e-04]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[-1.5431964  5.057981  -3.6016276],[1.3566888e-03 9.9847013e-01 1.7318678e-04]
90,positive,neutral,MISS,"Nej, det gør der ikke. Se evt. her: :)",[-2.7695556  -0.44647262  4.01718   ],[0.00111455 0.01137631 0.9875092 ]
91,negative,negative,TRUE,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 6.1001134 -1.705723  -4.470508 ],[9.9956721e-01 4.0717414e-04 2.5647758e-05]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-3.977342    4.3399315  -0.40520516],[2.4209714e-04 9.9114108e-01 8.6168544e-03]
93,neutral,positive,MISS,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-4.367343    4.316585    0.10138235],[1.6679322e-04 9.8528129e-01 1.4551940e-02]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-1.9516062 -2.1203341  5.0513387],[9.0767804e-04 7.6675083e-04 9.9832553e-01]
95,positive,neutral,MISS,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[-0.96001863 -2.0019543   3.84465   ],[0.00810164 0.00285802 0.9890404 ]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 6.7074647 -2.9591708 -3.7003448],[9.9990642e-01 6.3356754e-05 3.0192930e-05]
97,positive,positive,TRUE,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[-3.1071844   0.41436616  3.2600794 ],[0.00161996 0.05481439 0.9435656 ]
98,negative,neutral,MISS,Hvor er de handicappede i #sundhedsreform,[ 5.294697  -0.1879751 -5.3586936],[9.9583554e-01 4.1408888e-03 2.3522243e-05]
99,positive,positive,TRUE,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-1.773528  -1.3982906  3.9799726],[0.00314715 0.00458016 0.99227273]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-1.5850891 -1.9004256  4.333783 ],[0.00267579 0.0019521  0.9953721 ]
101,negative,neutral,MISS,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 4.481029   0.9002397 -5.562166 ],[9.7285992e-01 2.7097752e-02 4.2300533e-05]
102,positive,positive,TRUE,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-1.3776973 -1.8035948  4.1081834],[0.00411667 0.00268894 0.99319434]
103,neutral,neutral,TRUE,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[-3.3375645   3.3807578   0.05971938],[0.00116508 0.9640191  0.03481585]
104,neutral,neutral,TRUE,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-4.2943683  6.6103535 -2.3872485],[1.8368666e-05 9.9985790e-01 1.2368846e-04]
105,neutral,negative,MISS,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[-2.880027   6.5923824 -3.9667008],[7.6937889e-05 9.9989712e-01 2.5953972e-05]
106,positive,neutral,MISS,"forskerzonen: RT @USER: Ja, det er vildt, så stort universet er: Et lysår = ca. 9.400 mia. km. Det sorte hul i Messier 87('en nær galakse') = 55 mio. lysår væk. Det svarer altså til en afstand på 9.400 mia x 55 mio. km = 522.000.000.000 mia. km (Til …",[-2.170872   0.6386906  1.9044445],[0.01307672 0.21710831 0.769815  ]
107,positive,neutral,MISS,RT @USER: Er du fra Syd- og Sønderjylland og tæt på #NotreDame lige nu? Så vil gerne tale med dig,[-2.5268133  -0.26104718  3.4867172 ],[0.00238343 0.02297273 0.97464377]
