,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
10,neutral,neutral,TRUE,"Altså, det der med at jeg stadig har alle mine cd’er? Og at mine playlists på Spotify er mine gamle mixtapes? Og at jeg mest hører mine cd-titler når jeg hører Spotify? Og at jeg sætter høj og kendt musik på, når der er høje/ubehagelige lyde? Ikke for at genere naboerne⏩",[ 1.3808471  3.7382803 -4.1293745],[8.6446501e-02 9.1320384e-01 3.4969437e-04]
11,neutral,negative,MISS,"Der er helligdag, Det gør hun selvfølgelig i morgen. Men som sagt, det er ikke første gang.",[-3.5745032  5.4877615 -1.5459673],[1.15844516e-04 9.99003351e-01 8.80759675e-04]
12,negative,positive,MISS,Os der vil bevare Danmark Dansk og bevare vores kultur stemmer da på NB eller som nødløsning på DF. Personligt betragter jeg NB som vores bedste løsning fordi de er EU modstandere.!,[ 4.090105   -0.85366917 -2.6955209 ],[0.99181014 0.00706927 0.00112065]
13,negative,negative,TRUE,Magtmisbrug...! udøver i den grad magtmisbrug #politikerlede #øj #smiddemud #nyregeringnu #metaltræt,[ 7.0746284 -3.255973  -3.2297409],[9.9993384e-01 3.2617296e-05 3.3484259e-05]
14,neutral,neutral,TRUE,🇬🇧 Startopstillinger ‼️ #pldk,[-3.7944386  6.013446  -1.8242185],[5.4991397e-05 9.9955052e-01 3.9441211e-04]
15,neutral,positive,MISS,"NATUREN ER TØR 🚒👨‍🚒
- og derfor er det vigtigt at tænke sig godt om, når vi hygger os udenfor i det gode påskevejr🐣 En af vores vagthavende indsatsledere🚒👨‍🚒 giver gode råd i indslaget fra TV2 Nord 
#NaturenErTør #ViPasserPåJer #NordjyllandsBeredskab",[-4.931752   2.5453832  1.9467349],[3.6505304e-04 6.4511138e-01 3.5452351e-01]
16,negative,negative,TRUE,"Really? - det bliver sgu sværere og sværere at overbevise min bedre halvdel om at at Danmark overhovedet ønsker at man skal integrere sig. Jeg fattes ord. Gad vide om vil støtte det?

#dkpol #pakker #snart #sydfrugter",[ 5.5127134 -2.202016  -2.7037334],[9.9928421e-01 4.4588686e-04 2.6997991e-04]
17,neutral,neutral,TRUE,Venezuelas præsidentudfordrer får udrejseforbud,[-2.901376   6.493968  -3.0397804],[8.3097228e-05 9.9984455e-01 7.2356590e-05]
18,negative,positive,MISS,Han sagde skam The grundspil. Det var forrygende. Maybe we Can use it in another interview,[ 6.8803916 -3.1174853 -3.1219146],[9.9990916e-01 4.5492281e-05 4.5291246e-05]
19,negative,negative,TRUE,"Altså, biler IDAG (Især lastbiler og busser, en del tog)kører jo faktisk på brændstof baseret på olie
hvor mange kilometer kan en lastbil køre på strøm?
for lang ladetid har en elektrisk lastbil?
Findes de overhovedet idag? 
vi vil nok gerne have varer leveret. vi skal bruge olie",[ 4.0935845   0.06985488 -3.436601  ],[9.8191041e-01 1.7562576e-02 5.2693096e-04]
20,negative,positive,MISS,"Eller sagt på en anden måde. Det er ikke en analyse som bare er trukket op af en hat. :-)
Logikken i Bruxelles er anderledes end i København og på X-borg :-)",[ 4.3619213 -2.2627378 -1.7468355],[0.99646205 0.00132254 0.00221545]
21,positive,positive,TRUE,"Gode forslag fra ⁦@USER⁩ om kemi, holdbarhed og reparationer, flere som ⁦@USER⁩ også tidligere har forslået. Håber ⁦@USER⁩ i dk også støtter op om den vej #dkpol #eudk",[-3.0774958 -3.5876453  5.700698 ],[1.5401818e-04 9.2473369e-05 9.9975353e-01]
22,neutral,neutral,TRUE,Ny rekord i opkald om dyr i nød sidste år,[-3.424835   6.6222954 -2.7257028],[4.3304197e-05 9.9986959e-01 8.7128363e-05]
23,neutral,neutral,TRUE,"Skal iøvrigt sælge denne Spark Digital mikrofon (kan tilsluttes iPhone). Så hvis du skal i gang med podcast eller noget. 
Pris 800,-",[-3.9205692  6.7728505 -2.397215 ],[2.2690909e-05 9.9987328e-01 1.0409656e-04]
24,positive,positive,TRUE,"UDSOLGT TIL DERBY🔥 En dejlig nyhed, som vi er glade og stolte over at kunne præsentere. Men vi ved erfaringsmæssigt, at der kan komme et antal billetter retur, så skriv dig på DERBY-ventelisten, hvis du vil have muligheden #fcklive #fckbif",[-2.9839456 -3.417409   5.5835133],[1.901357e-04 1.232574e-04 9.996866e-01]
25,neutral,negative,MISS,"Klart - nu skal der glattes ud. Spin fra klubbens side. Se hele scenariet igen. Der var ingenting at misforstå i kommunikationen fra Kepa om, at han var klar igen.",[-3.333491   5.3868017 -1.723362 ],[1.6307955e-04 9.9902105e-01 8.1596174e-04]
26,negative,negative,TRUE,"Jeg kan ikke klare at være på twitter i dag. Jeg bliver nemlig så edderspændt rasende, når jeg læser om karaktermordet på #radio24syv #dkpol #skamjer",[ 7.054533  -3.4005485 -3.0875003],[9.9993181e-01 2.8799570e-05 3.9385937e-05]
27,neutral,neutral,TRUE,"Med den store træner udskiftning vi har haft siden Sir Alex, skal man være skeptisk, men udover Poch i Spurs kan jeg ikke se andre klare kandidater, som kan bringe os tilbage i toppen. Tålmodighed og få udskiftninger er nøgleordene for næste sæson #pldk",[-3.7631803   3.8478885   0.07799009],[4.835552e-04 9.769925e-01 2.252398e-02]
28,negative,negative,TRUE,RP er heldig at han som den eneste har fået minimumsnormeringer - bare af politiet. #dkpol,[ 5.793491  -2.2445104 -2.889916 ],[9.9950790e-01 3.2279495e-04 1.6928971e-04]
29,negative,neutral,MISS,"Jeg udstiller lige min egen dumhed/uvidenhed: Er det en fersken på billedet, og hvad er forklaring bag den?
Hvis der skulle være en frugt, ja så var der vel et mere åbenlyst valg..",[ 5.5923214 -1.0933352 -3.7600727],[9.9866629e-01 1.2470293e-03 8.6641754e-05]
30,neutral,negative,MISS,"Motion på recept - hvornår sker der noget? fortalte i november 2018 at de ville støtte det med 23,7 mio. kr., men der sker ikke rigtig noget? #motionpårecept #dkpol",[-3.4012613  6.0177207 -2.114671 ],[8.113821e-05 9.996251e-01 2.937543e-04]
31,positive,positive,TRUE,"Som Brøndby fan synes jeg det er helt på sin plads at tumpen, bliver vist et rødt kort og så tænker jeg ikke det er ham vi kommer til at savne specielt 🤷‍♂️ #bifaab #Superliga",[-1.3531892 -3.4304717  4.1441717],[4.0787635e-03 5.1094760e-04 9.9541026e-01]
32,negative,negative,TRUE,"Misundelse er en grim ting. Glædelig påske.
Og husk, at man betaler skat i det land, hvor man tjener sine penge.",[ 3.9843209  -4.258489    0.22697547],[9.7693580e-01 2.5707451e-04 2.2807183e-02]
33,positive,positive,TRUE,"Om du så var kommet i forgårs, Kamran, ville du stadig virke mere ""dansk"" (det er nemlig dansk at dele, have empati, være rummelig og i godt humør). 🇩🇰.",[-3.3008268 -3.2658527  5.5872173],[1.3799056e-04 1.4290205e-04 9.9971908e-01]
34,negative,negative,TRUE,"Tilbage til eksemplet Britney: Det der med bare løbe blindt med løse rygter og tro at det er på sin plads og op til en skare af fremmede mennesker at træde til og 'fixe' hendes mentale tilstand, som de overhovedet ikke kender til, skal bare stoppe.",[ 7.05851   -3.3051353 -3.2009103],[9.9993336e-01 3.1557094e-05 3.5023648e-05]
35,negative,negative,TRUE,Skal man grine eller græde … kommunisten her bruger den yderste venstrefløjs egen opdigtede fortælling … alle der så tv-billederne kunne se at det var gadehær der var bøllerne #dkpol #1maj,[ 7.067833  -3.2590685 -3.2217205],[9.9993324e-01 3.2738189e-05 3.3984012e-05]
36,neutral,neutral,TRUE,Ny samarbejdsaftale på plads i Kommune Qeqertalik,[-3.9848769  6.7407203 -2.3047667],[2.1972099e-05 9.9986017e-01 1.1790560e-04]
37,negative,negative,TRUE,"""afhængighed"" er et dybt problematisk ordvalg. Det stammer fra en patologisk fagværktøjskasse, og er dermed en sproglig sygeliggøre af noget, der helt klart ikke handler om at teenagerne der snapper er syge. Sig det sammen med mig: Ikke 👏 en 👏 diagnose 👏.",[ 6.9920263 -3.295903  -3.0726738],[9.9992335e-01 3.4038912e-05 4.2552292e-05]
38,negative,negative,TRUE,"Er det ikke en lidt paranoid opfattelse? Hvad med Margaret Thatcher, Angela Merkel og Theresa May? Der er da ingen som taler om deres mænd?",[ 7.0604944 -3.280636  -3.2187293],[9.9993336e-01 3.2275668e-05 3.4336896e-05]
39,positive,neutral,MISS,"Tyr: Det er en belønnende søndag for familieaffærer, indkøb og",[-3.1561904 -3.354724   5.6766887],[1.4581899e-04 1.1956175e-04 9.9973458e-01]
40,neutral,negative,MISS,Den må du gerne uddybe!?!,[-3.7435284  6.675609  -2.467057 ],[2.9851521e-05 9.9986315e-01 1.0698706e-04]
41,neutral,positive,MISS,"Jeg kommenterer på EU-kandidaternes løfte om bl.a. ikke at bruge desinformation. Min pointe opsummeret: Det er et lille skridt i den rigtige retning, men kommer sandsynligvis ikke til at gøre den store forskel alene.
#dkpol #dkmedier",[-3.8822515  5.0055733 -0.984872 ],[1.3769601e-04 9.9736637e-01 2.4959592e-03]
42,neutral,neutral,TRUE,"Mest læste seneste uge #1: Stine Bosse: Med ’paradigmeskiftet’ skulle fokus flyttes fra inklusion til hjemsendelse. Nu ser vi fortsættelsen

Gratis at læse: #dkpol",[-2.792596   4.0039577 -0.8712552],[0.00110792 0.9913249  0.00756725]
43,neutral,neutral,TRUE,"Vi har i dag holdt grøn eksamen for partierne i #dkpol. I alt var der eksamen i fire fag - nemlig vores fire forslag om klima og natur. Se hvem der set fra vores synspunkt bestod, hvem der dumpede og hvor censor stadig er i tvivl 👇🏼#dkgreen #grøngrønnerealternativet #derforuffe",[-2.2678177  5.703584  -2.8085458],[3.4500618e-04 9.9945408e-01 2.0090552e-04]
44,negative,negative,TRUE,"Nej. 

Nørrebro gav Paludan de sidste vælgererklæringer efter de smadrede byen igen igen igen #dkpol #dkmedier",[ 6.734103  -2.7042136 -3.3948119],[9.9988043e-01 7.9604826e-05 3.9903985e-05]
45,neutral,negative,MISS,Der er kommet 30% flere akut syge børn på Herlev Hospital. Alligevel har de skåret ned: #dkpol #dksundhed,[-2.4265275  6.6110306 -3.5105293],[1.1884190e-04 9.9984097e-01 4.0196963e-05]
46,positive,positive,TRUE,"For 30 år siden var der 15 landsdækkende handicapvidenscentre. I dag er der et. Nu styrker Parasport Danmark og Handicapidrættens Videnscenter viden på handicapområdet i nyt, uafhængigt videnscenter. Godt initiativ. #dkpol #dkhandicap
[LINK]",[-3.1955018 -3.3981073  5.5786324],[1.5463939e-04 1.2627849e-04 9.9971908e-01]
47,negative,negative,TRUE,"Det er en Thomas Helmig-reference, der varmer - ikke, ?",[ 4.8290415 -0.7346258 -3.2760687],[9.9588037e-01 3.8188901e-03 3.0074787e-04]
48,negative,negative,TRUE,Det er vel egentlig ikke provokationen der er det værste. De provokerede er jo helt udenfor demokratisk rækkevidde. Jeg tager afstand fra racismen men jeg mener at vi bør gøre meget mere ved at vi kan miste livet på at sige vores mening. Det er bare ikke dansk,[ 6.0914574 -2.6393688 -2.8477275],[9.9970740e-01 1.6148166e-04 1.3110950e-04]
49,positive,positive,TRUE,Læs hele det skønne interview her:,[-4.3711834  1.473346   2.4852803],[0.0007714  0.26639584 0.7328328 ]
50,neutral,positive,MISS,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-3.8985755  6.812009  -2.516454 ],[2.230509e-05 9.998889e-01 8.884887e-05]
51,neutral,negative,MISS,"Det var nu mere uklarheden i R-udmelding jeg spørger til. Til dit spørgsmål: Enhedslisten vil have indflydelse på alle områder hvis vi skal acceptere en S-regering. Hverken de, vi eller R kan diktere 100%",[-2.4612513  6.6545844 -3.4991043],[1.0989512e-04 9.9985111e-01 3.8926421e-05]
52,negative,neutral,MISS,"Ok så må er det fejlcitat - det står i ønsker opgør med den arbejdskraftens frie bevægelighed (altså os borgeres ret til at bevæge os)i citat .. ikke noget om social protokol, beklager",[ 4.4814186 -1.4328443 -2.4646244],[9.9635029e-01 2.6907935e-03 9.5892337e-04]
53,positive,negative,MISS,"Han er beskyttet af vores demokratiske at politiet skal beskytte ham,det kan måske undre #dkpol #politidk",[-1.8300726 -1.2632983  2.6106384],[0.01141581 0.02012119 0.96846306]
54,negative,negative,TRUE,"Hmm første halvdel af dit tweet, er vel alment. Blot er der bare ikke tale om en demonstration, men et åndsvagt freakshow. Manden er et fjols og koster os en hulens masse penge. Det er der jo ingen, der kan støtte ... sikkert heller ikke dine vælgere #fv19 #dkpol",[ 7.059715  -3.3772507 -3.1209238],[9.9993277e-01 2.9326085e-05 3.7894464e-05]
55,negative,neutral,MISS,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 5.9994354 -1.9988837 -3.3359013],[9.9957591e-01 3.3588446e-04 8.8212590e-05]
56,negative,negative,TRUE,"Jo længere du venter med at trykke på valgknappen @USER, jo mere fremstår du som en #dkpol Tøsedreng! Dermed risikerer du også at meningsmålingerne, bare bliver dårligere, og dårligere! 😁😁😁",[ 7.0552998 -3.3069396 -3.15212  ],[9.9993145e-01 3.1601427e-05 3.6892994e-05]
57,negative,negative,TRUE,"Det kan være lidt småsvært at være socialdemokrat og finde et parti, der repræsenterer en i 2019's Danmark. Men det må da være komplet umulig at være liberal. #dkpol",[ 7.031216  -3.3365695 -3.1491094],[9.9993062e-01 3.1426636e-05 3.7906237e-05]
58,positive,positive,TRUE,God valgkampsstart. Vi ses derude:-),[-2.9066868 -3.0854578  5.270376 ],[2.8088118e-04 2.3490019e-04 9.9948418e-01]
59,neutral,neutral,TRUE,Lange udsigter til en dom: Hovedmistænkte i dobbeltdrab har været i retten,[-3.2868726  6.8767138 -3.0795538],[3.8545444e-05 9.9991405e-01 4.7425372e-05]
60,negative,negative,TRUE,Så du mener simpelthen at vi skal forbyde os ud af det og knægte ytringsfriheden? Jeg sympatisere på ingen måde med Paludan eller andre radikaliserede fra nogen af fløjene men mener ikke at forbud er vejen frem mod nogen af dem - tåber skal bekæmpes verbalt!,[ 6.9916515 -3.2733767 -3.1303256],[9.999250e-01 3.482751e-05 4.018359e-05]
61,negative,negative,TRUE,Dagens dårligste nyhed :/ hvorfor hiver i folk ind der har været inde over TV2? Det gode ved jer er at i ikke gør som den lorte kanal :/,[ 6.699111 -3.081327 -3.014345],[9.9988306e-01 5.6540441e-05 6.0457311e-05]
62,positive,negative,MISS,"🤦🏼‍♂️🤦🏼‍♂️🤦🏼‍♂️ Det er hvad der sker, når man skærer i uddannelse. Internettet husker - gør vælgere? 🙄 #historieløst #dkpol #nohate #RefugeesWelcome",[-3.0805087 -3.5336232  5.637046 ],[1.6364326e-04 1.0401897e-04 9.9973232e-01]
63,positive,neutral,MISS,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-4.135195  -1.0320702  4.545023 ],[1.6924496e-04 3.7686487e-03 9.9606210e-01]
64,neutral,negative,MISS,"- Et bedre projekt ville være at tage en trillebør, fylde den med penge og sprede den ud i Billund, lyder det - igen - fra professor i trafikøkonomi Mogens Fosgerau.
- Ja, det ville nærmest være bedre at brænde pengene, siger han. 😳",[-3.8527992  6.4094424 -2.118491 ],[3.4919187e-05 9.9976724e-01 1.9781744e-04]
65,neutral,neutral,TRUE,Afprøv intervalgang med Jerry Ritz,[-4.03067    6.5033836 -2.0786495],[2.6608823e-05 9.9978608e-01 1.8740339e-04]
66,negative,neutral,MISS,Blog: Danske journalister er nyttige idioter,[ 7.060502  -3.3286755 -3.1650379],[9.9993300e-01 3.0761574e-05 3.6230576e-05]
67,positive,positive,TRUE,"Skål, og fremragende navneskift",[-2.9305665 -2.8199933  5.1494617],[3.0945937e-04 3.4564093e-04 9.9934489e-01]
68,neutral,neutral,TRUE,RT @USER: 24-årig dødsbilist bliver udvist af Danmark #KriminelleUdlændinge #dkkrim #dkpol,[-2.0904768  6.5398717 -3.7583368],[1.7856453e-04 9.9978775e-01 3.3686258e-05]
69,positive,negative,MISS,"Enig - vigtigst er, at álle lægger afstand nu. Også - det er og var mit ærinde. Mistede selv meget på nazi kontoen. Og vigtigt, at vi ved, at den også levede her. Flere steder. Desværre et uhyggeligt menneske fænomen.",[-0.4303013 -2.4961798  2.4586015],[0.05235525 0.00663377 0.941011  ]
70,neutral,neutral,TRUE,"Seneste nyt fra Danmark og Verden #nyheder: Køen til arbejdsmarkedet rykkede sig ikke i februar Der var næsten ingen ændring at spore i køen til arbejdsmarkedet i februar. Hvor der i januar var 103.000, var der i februar 103.100.
Dermed er procentdelen a…",[-3.5307405  6.909656  -2.823581 ],[2.9225039e-05 9.9991155e-01 5.9274837e-05]
71,negative,negative,TRUE,Gid staten havde samme sanktionsmuligheder som #dbu og kunne uddele femcifrede bøder for hver eneste homofobiske tilråb som klovnekongen #rasmuspaludan kom med i offentligheden. Så kunne vi hurtigt ruinere ham og få stoppet mobberen over dem alle #stopmobning #fuckracisme #dkpol,[ 7.0279574 -3.3961463 -3.0738173],[9.9992931e-01 2.9705618e-05 4.1003837e-05]
72,negative,negative,TRUE,"»Nu hvor jeg har tænkt over det, Christiane, så kan jeg godt se, at jeg har jeg har smadret alle ruderne i dit drivhus, men du skal vide, at jeg er åben overfor, at du rydder op.«",[ 1.1563158   0.30936182 -1.1803142 ],[0.65557796 0.2810586  0.06336346]
73,positive,negative,MISS,Køre Uwe max - Hvis du bliver valgt ind så må du love mig at lægge en ordentlig lort på Christiansborg for alle os borgere der kun kan drømme om det! Vi er dog ikke enige politisk - da jeg tror på ægte nærdemokrati og ingen repræsenterer det endnu. På forhånd tak,[-3.4843385 -1.9104862  4.5291457],[3.3033272e-04 1.5939213e-03 9.9807572e-01]
74,negative,negative,TRUE,RT @USER: Meget trist 🇬🇧/🇪🇺/🇩🇰,[ 6.3860006 -2.2224178 -3.4083598],[9.9976176e-01 1.8251891e-04 5.5751934e-05]
75,negative,positive,MISS,Ej den er også pinlig 😮,[ 7.040595  -3.4308584 -3.0527213],[9.9993026e-01 2.8331866e-05 4.1352163e-05]
76,neutral,neutral,TRUE,Positiv stilstand hos vækstivrig Hirtshals-koncern,[-3.9763443  5.711559  -1.293354 ],[6.1969244e-05 9.9903154e-01 9.0653414e-04]
77,positive,positive,TRUE,"85 mia til klimsplanen - herunder at sænke el-afgifterne så langt ned, som EU tillader. Derudover også vigtigt: 3,7 mia ekstra årligt til forskning i grønne teknologier 🤓",[-4.721256   1.1001513  3.3157752],[2.9138700e-04 9.8327555e-02 9.0138102e-01]
78,neutral,positive,MISS,RT @USER: Fremvisning af skråremme og lange sorte støvler..??,[ 2.1649532  2.4969912 -3.8360486],[0.41731316 0.5816535  0.00103338]
79,neutral,positive,MISS,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[-1.3782947  5.741001  -3.6592093],[8.0861495e-04 9.9910873e-01 8.2632949e-05]
80,neutral,neutral,TRUE,To direktører i Københavns Kommune får fyreseddel,[-3.4142468  6.76421   -2.8125076],[3.7975678e-05 9.9989259e-01 6.9316695e-05]
81,positive,positive,TRUE,"Lars versus Lægerne - har på #lægemøde19 besøg af @USER, der konstaterer, sammenhængen i det danske sundhedsvæsen er blevet bedre, bl.a. p.g.a. lægernes daglige indsats, men der r stadig forbedringspotentiale for at sammenhæng f patienterne #sundpol #dkpol",[-4.4732428 -1.3381923  5.04919  ],[7.3063129e-05 1.6797056e-03 9.9824727e-01]
82,negative,neutral,MISS,"Vi har lige fremsat forslag om, at Danmark skal forlade den europæiske menneskerettighedskonvention, og bagefter tilslutte os med forbehold for de ting, vi mener kan gøre det svært at gennemføre paradigmeskiftet i virkelighedens verden.",[ 5.947036 -2.087258 -3.165045],[9.9956578e-01 3.2401251e-04 1.1027703e-04]
83,positive,positive,TRUE,Spændende at åbner for ar deltage i en mere nuanceret debat om åbenhed i privat #partistøtte Det hilser vi velkommen og indgår meget gerne konstruktivt i sammeb med ministeren. Håber flere partier vil være med. Gerne før valget. #dkpol,[-3.3936956 -3.290183   5.7188005],[1.1025343e-04 1.2227768e-04 9.9976748e-01]
84,positive,positive,TRUE,RT @USER: Fedt at så mange unge mener at der skal gøres mere for klimaet #dkpol #eupol,[-2.9044905 -3.4264019  5.3683977],[2.5524289e-04 1.5145734e-04 9.9959332e-01]
85,positive,positive,TRUE,må være super tilfreds med at hans bog kommer ud lige i denne uge 👌🤣. Bedre PR kan ikke købes for penge.,[-3.147409  -3.4921985  5.6576595],[1.4993253e-04 1.0620764e-04 9.9974388e-01]
86,positive,positive,TRUE,"Hjerte ven er vi blevet kære René Setling
Tusind tak fordi du støtter mig og alt den hjælp 😍 sammen med din skønne kone Maybrit 😘
Det er utrolig dejligt,at mærke at der er nogen der tænker på en😘
Jeg skal nok komme over den f.b. kræft og komme på...",[-2.673981  -3.2920623  5.193304 ],[3.8284741e-04 2.0634600e-04 9.9941087e-01]
87,negative,negative,TRUE,RT @USER: Det er altså bare helt galt at snuppe 20 mia. fra vores unges fremtid.,[ 7.0642467 -3.287056  -3.1953824],[9.9993300e-01 3.1948988e-05 3.5016325e-05]
88,negative,negative,TRUE,"Hvilken grund skulle det være?

Sætte mig? Nej, slet ikke - jeres misbrug af den kontekst hvori det digt befinder sig i, er lige så forkert som det misbrug Glistrup lavede af modstandsbevægelsen da han spændte dem foran sin rabiate optik:

[LINK]",[ 7.033334  -3.0527196 -3.3502572],[9.999274e-01 4.165345e-05 3.093373e-05]
89,neutral,neutral,TRUE,Misser Kristendemokraterne spærregrænsen kan de komme ind med et vestjysk kredsmandat eller regel om skæv geografisk opbakning. #Besserwisserne #dkpol,[-0.03778346  5.2160645  -4.288911  ],[5.199796e-03 9.947261e-01 7.408754e-05]
90,neutral,neutral,TRUE,"Kasper Asgreen er med igennem live i dette sjette afsnit af Holm og Bays Radio Tour, og det er nok ikke svært at gætte, hvad snakken falder på:

""Jeg lukkede bare øjnene og kørte alt, hvad den kunne trække.""",[-4.5348697   5.04138    -0.42814615],[6.9060785e-05 9.9573565e-01 4.1952608e-03]
91,negative,negative,TRUE,"Jeg har normalt stor respekt for dit arbejde Klaus. Men her må jeg erkende, at hvis det JN står på TV og siger igår er korrekt. Så har har du godt nok strammet den...artiklen og overskriften anklager utvivlsomt AGF for at stjæle sig adgang til data, det er ikke korrekt.",[ 5.755452  -2.9833689 -2.2166507],[9.9949503e-01 1.6016178e-04 3.4477856e-04]
92,neutral,positive,MISS,"Landbruget er en del af løsningen på klimaudfordringerne, sagde Anne Ahrnung til klimadebat. Vi står for 20% af udledningerne, men vi har også forpligtet os til at reducere og være en del af løsningen. #dkfood #dkgreen #SustainableDairyEU",[-2.4690077   2.815744   -0.13692082],[0.00479376 0.9458333  0.04937289]
93,negative,positive,MISS,"Jeg har gennem længere tid ønsket at åbne en burgerkæde og har derfor researchet benhårdt. Jeg har tons af data, der beviser, hvor de andre kæders kundekontakt er svær og træls. Det problem løser min kæde. #dkentrepreneur #løvenshule #iværksætter",[ 6.899609  -2.9593482 -3.2601702],[9.9990892e-01 5.2272069e-05 3.8692273e-05]
94,positive,positive,TRUE,"Styrket sundhedspleje i Odense skal give bedre børneliv    De første 1000 dage i et barns liv er nogle af de mest afgørende for det liv, barnet får. Så for at børnene får den allerbedste start, indfører Odense Kommune nu flere kontakter mellem forældre o…",[-4.6093025 -1.40376    5.1506886],[5.7629783e-05 1.4216615e-03 9.9852067e-01]
95,neutral,neutral,TRUE,Slutfløjt. FC København-OB ender 4-0. Se statistik fra kampen her: #fckob #sldk #fcklive #obdk,[-4.0028715  6.486824  -2.1234856],[2.7815822e-05 9.9979001e-01 1.8217922e-04]
96,negative,negative,TRUE,"Tja, nu er jeg ikke DF'er og bliver det aldrig, MEN det er dybt problematisk at unge mænd tyranniserer en bydel/Brønshøj Torv, får drevet vognen væk efter massiv chikane, stenkast, kanonslag osv, fordi den serverer svinekød! At DF buger det som stunt er fordi ingen har ageret før",[ 7.017614  -3.188508  -3.1926796],[9.9992621e-01 3.6940750e-05 3.6786943e-05]
97,negative,positive,MISS,"Slemt? 🤣 Så skulle hun bare høre om Sverige🤔🤪
Integrationen går fremad, men udelukkende fordi tilstrømningen er stoppet. Kæmpesucces er vist endvidere en overdrivelse, bl.a. afhængigt af hvilke befolkningsgrupper man gør det op i. Danskerne ER humane og ordentlige mennesker👍",[ 3.2030914  -4.102785    0.74911296],[9.202827e-01 6.180439e-04 7.909917e-02]
98,negative,neutral,MISS,"Tyrkiet kræver vel også, at man lukker øjnene ret kraftigt for, hvad der foregår? Hvis man er ude i at vælge lande fra, så giver det ikke mening at vælge et andet, der også er let at kritisere...",[ 5.3667154 -1.1382397 -3.4654276],[9.9836081e-01 1.4935555e-03 1.4572586e-04]
