,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
13,negative,negative,TRUE,"@USER @USER @USER @USER @USER Enig. @USER har bygget hele sin karriere på det ikke skal være embedsmændene der bestemmer, men politikkerne. Og nu bruger han et bestillingsarbejde om forligsjura til at gøre det sværere for Mette F. at hjælpe nedslidte danskere 😡
#dkpol #dkmedier #FV19 #POLITIKERLEDE",[ 1.932395   0.4181929 -1.5698203],[0.799927   0.17597085 0.02410225]
14,positive,positive,TRUE,"En skilsmisse er en livskrise for både børn og deres forældre. @USER hilser ny skilsmisseaftale velkommen, for der er markant behov for at støtte forældrene i at huske, at deres beslutninger omkring bruddet har konsekvenser i børnehøjde #dksocial #dkmedier [LINK]",[-3.6528475  -0.04006517  3.1502788 ],[0.00106527 0.03948861 0.9594461 ]
15,neutral,negative,MISS,@USER Hvad er der galt? Lyder ikke rart. God bedring,[ 0.481627    0.63691664 -0.5414618 ],[0.39565116 0.46211907 0.14222981]
16,neutral,neutral,TRUE,"@USER Ok, vi husker lidt forskelligt, men essensen er jo den samme.",[-1.1879306   1.8170277  -0.42932847],[0.04288043 0.86555743 0.09156211]
17,negative,positive,MISS,"Jeg synes nu man er ret tilpasset og organiseret når man stiller op til protest mod fascister. Fascister er anti-demokrater, ikke unge der protesterer. Lad være med at beskylde de unge for at politiet valgte det mest konfliktpotentielle sted, man skulle tro de ønskede konflikt. [LINK]",[ 3.6449106 -0.7795622 -2.054231 ],[0.9849021  0.01179964 0.00329828]
18,negative,negative,TRUE,"“Vi skriver altså *indsæt årstal*” har virkelig aldrig været noget særlig godt argument - med mindre diskutionen er, hvilken dato der skal stå i højre hjørne af et dokument. Og han har jo ret. Det hører ingen steder hjemme! Men sgu da ikke fordi vi skriver 2019. [LINK]",[ 4.3194942 -2.194128  -1.6054186],[0.995862   0.00147696 0.00266098]
19,negative,neutral,MISS,"I lyset af den senere tids episoder med @USER som formand, er det værd at se det her klip fra januar. Måske det meste tendentiøse af alle hendes indgreb, hvor hun stopper @USER, fordi han spørger en DF'er til partistøtte. #dkpol [LINK]",[ 2.4328659  -0.34833828 -1.4569466 ],[0.9238618  0.05724603 0.01889222]
20,neutral,positive,MISS,"@USER @USER @USER Ja bestemt, jeg tænker bare at nogle af de små reklamepauser hvis man kunne skære dem fra på en måde, ville man spare en del tid man så kan bruge på den 3 kamp hvis det var + jeg tror der er nogle der bliver skræmt væk af alle de reklamer, blot en ide😉",[-2.979355    2.2337449   0.53577995],[0.00458121 0.84139645 0.15402238]
21,neutral,negative,MISS,@USER En hel del mennesker har nydt godt af nogle meget dyre clicks...,[-1.2602262   1.7931576  -0.41327855],[0.04078398 0.86408675 0.0951293 ]
22,neutral,positive,MISS,"@USER 1. Prøv at slette din cache og cookies og prøv så igen?
2. Bliv ved med at råbe op til delegeretmøder. 

Måske hjælper det første mere end det sidste ;)",[-1.6454263  2.5042017 -0.7490995],[0.01495641 0.9483916  0.03665194]
23,neutral,neutral,TRUE,"@USER @USER Tænker at hans alder og det faktum, at han ikke kan hyres på forskerordning taler for det.",[-0.9364191   1.824093   -0.50772715],[0.05451616 0.861788   0.08369584]
24,negative,neutral,MISS,"@USER Øh bøb - modsat den såkaldte ""Blå blok""? DF går til valg på at vælte den siddende regering, så DF selv kan komme i regering og LA sparkes ud. NB har 3 ultimative krav. DF vil gerne støtte Mette, hvis det kan holde RV ude. DF ved man ikke, hvor man har? #dkpol",[ 4.133105  -1.593556  -1.9748936],[0.9945469  0.00324017 0.00221287]
25,negative,negative,TRUE,@USER @USER @USER Jeg kigger skam i skemaet. Jeg bor nemlig lige op ad i terrænet. Går ture i naturen derude. Og når i skriver en artikel som denne afleverer i et falsk indtryk af forholdne. Problemstillingen er ikke ny. Men der er en politisk dagsorden om #LukSjælsmark.,[ 3.9733067 -1.2606066 -2.129757 ],[0.99248827 0.00529256 0.00221921]
26,negative,negative,TRUE,"@USER Det mest suspekte er, at @USER selv bruger argumentet: “jamen, hun er jo bare en ung pige”, hvilket jo burde være absolut no-go for enhver med moderne identitetspolitisk snusfornuft.",[ 3.8635337 -1.1671324 -2.048077 ],[0.99084234 0.00647461 0.00268302]
27,neutral,neutral,TRUE,"❗ ️Nix, det er ikke en aprilsnar, og det er ikke en fejl. Om præcis én måned - 1. maj klokken 12.00 - tester vi sirenerne 📣 over hele landet. Ved du, hvad sirenesignalerne betyder 👉  [LINK] [LINK]",[-1.598752   3.3095353 -1.2600296],[0.00725635 0.9825618  0.01018177]
28,positive,neutral,MISS,"To løb kickstarter Outdoor Sydfyn på søndag Faaborg: Selv om der er næsten fire måneder til årets store outdoor-event, kommer det til at smage af Outdoor Sydfyn i Svanninge Bakker søndag 28. april. Her er Outdoor Sydfyn nemlig vært for to event…[LINK]",[-3.7604563  0.1927223  3.2802086],[8.3664706e-04 4.3589897e-02 9.5557350e-01]
29,negative,negative,TRUE,"@USER Ja, svært ikke at undre sig... Alle involverede er enige om, at testene er noget bras. Men fortsætte det skal de! #forhvisskyld?",[ 3.841227  -1.4758011 -1.6778212],[0.9911618  0.00486394 0.00397422]
30,neutral,neutral,TRUE,"forskerzonen: RT @USER: Ja, det er vildt, så stort universet er: Et lysår = ca. 9.400 mia. km. Det sorte hul i Messier 87('en nær galakse') = 55 mio. lysår væk. Det svarer altså til en afstand på 9.400 mia x 55 mio. km = 522.000.000.000 mia. km (Til … [LINK]",[-1.6233954  2.508033  -0.6598778],[0.01517734 0.9450444  0.03977828]
31,neutral,positive,MISS,"Vi har forsøgt os med et nyt format, der skal supplere Update-udsendelserne. Sig gerne, hvad I kan lide, ikke kan lide, og hvis I har spørgsmål, I vil have panelet til at vende, så tøv ikke med at sende dem afsted! [LINK]",[-3.4270198  3.2969537  0.3317576],[0.00114154 0.9498912  0.04896723]
32,neutral,positive,MISS,"Stop al jagt på olie i Nordsøen❣️
For livet ❤️
For planeten 🌍
- Også på sigt 🌱 [LINK]",[-2.3081527   1.313583    0.97545654],[0.01536705 0.574765   0.40986788]
33,positive,positive,TRUE,"For 20 år siden kom der en udlænding i min fodboldklub. Han havde været i DK 1 måned - Han var forsvarsspiller.
Det eneste han kunne sige var ""Mustafa, mig stuppe bol""

Mødte ham igen i lørdags. Nu har han firma, 50+ ansatte og tjener +5Mil om året. 

Så slemme er de heller ikke!",[-3.2024713  -0.24370521  2.9452515 ],[0.00204949 0.0395023  0.95844823]
34,negative,neutral,MISS,"@USER @USER @USER @USER Jeg ved hvor du kommer fra, men det ér prøvet. At standse en Paludan med kærlighed er som at rydde op i Tjernobyl-sarkofagen med en god gang knofedt.",[ 2.810975  -1.1438358 -1.219554 ],[0.96438783 0.01847988 0.01713228]
35,positive,positive,TRUE,"Alle fans af @USER bør tage sig tid til at se 'Oprøret fra heden'. Wow, det er fedt tv. Skønne anekdoter fra Steinlein/Ørgaard. Men hvor taler @USER dog meget statistik :-) [LINK] #sldk #fcmidtjylland",[-3.0689173 -1.0888408  3.5958886],[0.00126174 0.00913918 0.9895991 ]
36,neutral,positive,MISS,"@USER Ja, skat på fortjeneste ved salg af ejendom er mere rimelig. Højere skat ind på indkomst (jf. at det er en arbejdsfri indtægt).",[-1.3822815   1.6557544  -0.02100882],[0.03881177 0.8097775  0.15141071]
37,negative,negative,TRUE,"@USER @USER @USER @USER @USER Godt nok et diskvalificerende tweet, Niels. Adskil avisens kritiske journalistik og holdningsbårne ledere. Svært at beskylde @USER (Cavling i 16 for afsløring af manipulation i landbrugspakken) for at tækkes Venstre. Vi mangler at se Pio gå hårdt til S når det er fortjent.",[ 4.189054  -1.9002761 -1.7654164],[0.9951624  0.00225596 0.00258167]
38,neutral,neutral,TRUE,"Tersløse Kirke er blevet Vejkirke [LINK] Tersløse Kirke er blevet en såkaldt Vejkirke. Det indebærer, at kirken året rundt kan besøges af turister og alle interesserede på følgende dage: Tirsdag-onsdag-torsdag kl. 8-15.",[-2.5018415  1.8784684  1.0469179],[0.00864805 0.6906577  0.3006942 ]
39,negative,neutral,MISS,"@USER @USER Det mener jeg er en forsimpling. Det er indlysende, at der altid/som regel vil være gråzoner ved enhver magtanvendelse såvel interpersonel, statens voldsmonopol og mellemstatslig. At det kan være kompliceret er ikke noget argument for at se bort fra jura. /1",[ 2.9585257 -0.7273085 -1.654609 ],[0.9661864  0.02422833 0.00958522]
40,neutral,negative,MISS,"Skatteprofessor: »Det er medlemmernes penge, pensionsselskaberne spiller artig dreng med« [LINK] @USER",[-2.051548    2.035314   -0.07752459],[0.01475964 0.87897706 0.10626331]
41,neutral,neutral,TRUE,Denne her perspektivering på lønudviklingen i #pldk bliver du næppe overrasket over. Men du bliver bestemt heller ikke dummere af at læse den [LINK],[-1.46034    1.2728416 -0.0572924],[0.04890138 0.7521885  0.19891012]
42,negative,negative,TRUE,Gad godt vide hvad de enkelte betjente tænker når de skal ligge krop til socialistiske voldsbøller og Allahs sønners angreb og mangel på respekt for ytringsfriheden og demokratiet #dkpol #rasmuspaludan [LINK],[ 4.5356784 -1.7340895 -2.092102 ],[0.9967945  0.0018866  0.00131886]
43,positive,positive,TRUE,Intet mindre end GENIALT afsnit af #hergårdetgodt Panda Special! Sammenligningen mellem @USER og pandaens parringsritualer var noget af det bedste danske satire i nyere tid! @USER I skal nok ikke regne med at kunne lave en #ikinagårdetgodt sæson 2 #freetibet,[-3.4784253 -0.5868796  3.5422273],[8.7831914e-04 1.5828315e-02 9.8329329e-01]
44,neutral,neutral,TRUE,Ny samarbejdsaftale på plads i Kommune Qeqertalik [LINK],[-2.9718494   3.7516382  -0.50501144],[0.00118413 0.98486066 0.01395518]
45,negative,negative,TRUE,"‘Jeg er nu nået til den konklusion, at det allerværste ved mig er, at jeg er en kvinde, man ikke kan lukke munden på.’ Læs og måb, når @USER fortæller fra debattens stormende bølgetoppe, hvor det fremgår at kvinder - de skal bare holde deres kæft. #dkpol [LINK]",[ 3.82269   -2.0041225 -1.2051017],[0.99058867 0.00291972 0.00649159]
46,positive,negative,MISS,"Hvor er det forfærdeligt at se det smukke Notre-Dame i flammer. Hvor er jeg glad for, at jeg nåede at besøge det smukke sted.",[-0.1470542  -0.63365316  1.0618601 ],[0.20142774 0.12382036 0.6747519 ]
47,positive,positive,TRUE,"Det her er to meget kloge mennesker. Mest fordi de tør indrømme, at de har flere tanker og spørgsmål end svar. Og derfor var det en fornøjelse at lytte til dem den sidste time hos @USER. Og Mette er også ret god... #IWD2019 [LINK]",[-3.4358811  -0.77805257  3.6357307 ],[8.3800475e-04 1.1954375e-02 9.8720759e-01]
48,neutral,neutral,TRUE,@USER @USER Ja. Kun få forundt at have positiv record mod RF...,[-1.0763079   2.1951537  -0.71131015],[0.03473388 0.91523165 0.05003453]
49,neutral,negative,MISS,"@USER @USER @USER @USER @USER @USER @USER Uh! Den kender jeg godt! Det er der, hvor man skal tolerant, med mindre det truer demokratiets mulighed for at sikre tolerancen, for så skal man derimod være intolerant overfor intolerancen.",[ 0.0175574  1.2229793 -0.6591744],[0.20633692 0.6887871  0.10487598]
50,positive,neutral,MISS,Sommerrock får en socialansvarlig lillebror på Axeltorv [LINK] [LINK],[-3.7990422   0.21810167  3.16649   ],[8.9604058e-04 4.9768105e-02 9.4933587e-01]
51,negative,negative,TRUE,Er det så gratis?!?! [LINK],[ 1.2028826  -0.21559078 -0.7295346 ],[0.72104234 0.1745523  0.10440531]
52,neutral,neutral,TRUE,"@USER Hvis du har 5 DBs på banen, skal dine LBs stadig gøre rigtigt meget i kastespillet, da NFL-angrebene strækker på alle leder og kanter, og TEs og RBs er super atletiske. Nickel har været det nye base i flere år, og dårlige LBs i opdækningen har kostet dyrt de sidste par år",[-1.759711   1.8546016 -0.0228328],[0.02282823 0.84751683 0.1296549 ]
53,negative,negative,TRUE,@USER @USER I København er der allerede hængt B plakater op på Nørrebro- men det er jo nok lovlig når det er B der gør det! De overholder jo altid loven!,[ 2.9125452  -0.91451913 -1.2683103 ],[0.96426547 0.02099538 0.0147392 ]
54,neutral,negative,MISS,"@USER Okay, så du ser en kobling mellem at fortælle om ting, der normalt holdes hemmeligt, og at synes det er det fineste i verden at være et offer?",[-0.41236866  1.5879076  -0.901514  ],[0.11105871 0.8208456  0.06809565]
55,positive,neutral,MISS,STOR BILLEDSERIE: Weekenden bød på masser af lokale fastelavnsarrangementer. Se billeder fra nogle af dem her. [LINK],[-3.8504920e+00 -9.2689437e-04  3.2772570e+00],[7.7277276e-04 3.6299165e-02 9.6292800e-01]
56,neutral,neutral,TRUE,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Man kan beklage mange ting, som er negative eller problematiske, uden det nødvendigvis er noget, man selv er involveret i eller skyld i
Når man undskylder, påtager man sig helt grundlæggende en eller anden form for skyld for det, der er sket",[-0.67092735  1.7042722  -0.6397685 ],[0.07821783 0.84108883 0.08069339]
57,neutral,neutral,TRUE,"@USER @USER Det er intressant at flere skriver deler pga, så skylder man ikke noget. Præcis sådan jeg har det. Jeg dater ikke. Men det med at skylde, så skal man gå med manden hjem og gice det man skylder. Så en deler.",[-0.44971955  1.3049773  -0.59707785],[0.13080993 0.7563031  0.11288697]
58,neutral,positive,MISS,"Jeg har altid følt mig trist med Løkke,,,er ikke i tvivl om det skal lykkes for Stram Kurs, på den ene ell anden måde, når partiet først kommer i folketinget [LINK]",[-2.3261466  1.124028   1.0654916],[0.01607188 0.50635886 0.47756925]
59,positive,positive,TRUE,Molinari og Finau begge i vandet 😳 sikke en gyser det bliver! #TheMasters,[-3.5321615  -0.13811265  3.1385846 ],[0.00121985 0.03633495 0.9624452 ]
60,positive,neutral,MISS,Vores Elektronista samarbejde med Vifa viser at efter en årrække er sort tilbage som højtaler farve. Men på den lækre måde synes jeg faktisk. Eller hvad? #sponsoreret [LINK],[-3.4680676 -0.8836411  3.7494729],[7.2601176e-04 9.6237855e-03 9.8965025e-01]
61,neutral,neutral,TRUE,Buchmann og Thomas er i angreb på 1. etape af Tour de Romandie. Følg de sidste 11 km nu på [LINK],[-3.3879514  2.8047442  0.3593012],[0.0018777  0.9184997  0.07962264]
62,positive,neutral,MISS,"Har din by, din skole, eller din NGO gjort en særlig indsats for at forebygge svær overvægt blandt børn og unge? Så har du chancen for at vinde 100.000 Euro. Tjek konkurrencen ud her – [LINK] send en beskrivelse af dit projekt - og kryds fingre #sundhedforalle [LINK]",[-4.0687113  1.2022144  2.4344134],[0.00115899 0.22553506 0.77330595]
63,positive,positive,TRUE,"Selv når Firmino ikke er i sin bedste form, er han alligevel god. Hvilken assist! Og dejligt energisk løb af Hendo. Blind høne. #pldk #SOULIV",[-2.6338968 -0.987863   3.2547615],[0.002724   0.01412768 0.98314834]
64,negative,negative,TRUE,"Enig meg Morten #Østergaard. Jeg var bange at det kun mig som mærker at S har næsten samme retning som DF. For at fiske stemmer Mette kan 
lave er aftale med alle.. uanset at det er godt eller dårligt til DK i fremtiden #dkpol [LINK]",[ 3.9390774 -1.5240904 -1.8012843],[0.99260134 0.00420873 0.00318983]
65,neutral,neutral,TRUE,"Kasper Asgreen er med igennem live i dette sjette afsnit af Holm og Bays Radio Tour, og det er nok ikke svært at gætte, hvad snakken falder på:

""Jeg lukkede bare øjnene og kørte alt, hvad den kunne trække."" [LINK]",[-1.909469    2.431421   -0.44236252],[0.01217841 0.93500787 0.05281374]
66,neutral,neutral,TRUE,"Vi har slået årets tematiske midler op: 80 mio til forskning i Digitale teknologier og 50 mio til forskning i Mennesker og samfund. Flere detaljer i opslaget, frist i juni. [LINK]",[-2.9152372   3.7053914  -0.67689997],[0.00131442 0.9863593  0.01232623]
67,negative,neutral,MISS,"Tankevækkende artikel. Enig i, at venstrefløjen skal oppe sig og i langt højere grad bør gide at debattere med racisterne, i stedet for at erklære sig moralsk overlegne. På den anden side er det lidt arrogant at 'formode', at intellektuel nævekamp er vejen frem. [LINK]",[ 3.8670654 -1.4976913 -1.6830597],[0.9915072  0.00463886 0.00385396]
68,positive,positive,TRUE,"@USER hey Morten. Jeg har af uransagelige årsager først opdaget jeres Kforum pod nu. Ville bare sige, at det er virkelig fint. Godt format, og ikke mindst gode gæster. 👏",[-3.013639  -0.3944702  3.0201757],[0.00231466 0.03176717 0.9659182 ]
69,negative,negative,TRUE,"Hey @USER

Tænker I til en anden gang ku tage lidt ved lære af jeres kollegaer på Vestegnen!

Når folk kun er interesseret i at ta politi &amp; ytringsfrihed som gidsler i et bevidst forsøg på at skabe kaos, så lad dem gøre det fra mors kælder. Ik i vores gader!

#dkpol [LINK]",[ 4.3331456 -1.7625564 -1.859894 ],[0.9957222  0.00224289 0.00203486]
70,negative,neutral,MISS,@USER @USER Hvis deres påstand er forkert på baggrund af de data de har leveret er det jo helt fint at bede om mere. I dette tilfælde ved jeg ikke om de er fyldestgørende. Det må du vurdere.,[ 1.705951    0.42237884 -1.6850405 ],[0.7629388  0.21136904 0.02569217]
71,negative,negative,TRUE,"@USER DF er stupiditetens højborg, nu kan alle der gav jer lidt credit ikke mere overse det faktum, ytringsfriheden er død i DK, og dumheden har vundet... Jeg håber I taber så mange stemmer @USER SKAM JER!!! #dkpol",[ 3.8067596 -2.0301967 -1.2856216],[0.99102026 0.00289151 0.00608821]
72,negative,negative,TRUE,"DR's millenium journalister bruger konstant ""ikonisk"" eller ""legendarisk"" om alt muligt pis og lort, der ikke er nogen af delene.
#dkmedier

[LINK]",[ 4.2206526 -1.7872375 -1.8228515],[0.99519074 0.00244744 0.00236181]
73,neutral,positive,MISS,"skolelederOrg: RT kjeldra: TRYGHED er afgørende for de små børn! Gode daginstitutioner kan bidrage til at stoppe den triste stigning i angst, ensomhed og selvmordstanker, når børnene bliver ældre.

#erderenvoksentilstede #børneneførst #dkpol

[LINK]",[-3.4103737  1.8303355  1.3213356],[0.00329714 0.6225127  0.37419018]
74,negative,negative,TRUE,"@USER Ja, det er som om vi er landet på et spor vi slet ikke forventede at komme på. Håber virkelig vi snart kan få det valg udskrevet så vi kan tælle med og undgå al for meget af den slags...",[ 3.6607435 -1.9887862 -1.0315529],[0.9874741  0.00347509 0.00905081]
75,positive,positive,TRUE,"For første gang i de 27 @USER udsendelser, prøver jeg at holde en fridag efter. Normalt er jeg oppe 6.30, afleverer børn, tager på arbejde 8-16 og så esuperliga 16.30-23. I dag er det sofa, baseball og lur! 😊 ses senere til et brag af en sender! [LINK]",[-3.5371757  -0.30383787  3.3797193 ],[9.6567435e-04 2.4493538e-02 9.7454077e-01]
76,neutral,neutral,TRUE,"@USER Det er en fejl fra min side. Først havde jeg Redskins til at rykke til nr. 12, men så røg de helt op til nr. 15, og så glemte jeg at flytte valget tilbage. Jeg byttede lige Redskins' valg med Rams' lige under. Beklager",[ 0.31698745  1.4763258  -1.4857128 ],[0.22974372 0.7323823  0.03787397]
77,positive,positive,TRUE,"Bedre udbud for alle, styrket konkurrence og lavere transaktionsomkostninger er nogle af de gevinster, der skal komme ud af den nye Rådgivningsenheden Statens indkøb. Tjek [LINK] og se, hvordan du kan få hjælp til dine indkøb for staten #bedreudbud #udbud #dkpol [LINK]",[-4.055986   1.034725   2.6119213],[0.00105235 0.17101274 0.82793486]
78,neutral,positive,MISS,"@USER @USER Tjah, tjoh. Det er ikke ham der tager beslutningerne i sidste ende. Men fin og vidende kapacitet at få ind.",[-0.23725301  1.1500608  -0.6950112 ],[0.17740624 0.7103488  0.11224501]
79,negative,negative,TRUE,"SURPRISE! Regeringen lyver hurtigere end en hest kan rende. IGEN! Den ""gode politiske håndværker"" viser endnu engang hvor bagvendt hans hænder er skruet på. Politikere kan man ikke stole på, slet ikke højrefløjens egopræsident. [LINK]",[ 4.156184  -2.1878085 -1.3852407],[0.9943539  0.00174735 0.0038988 ]
80,neutral,neutral,TRUE,"@USER Ja. Hvis du ikke fik set det, kan du se programmet på PLAY. vh.",[-1.6926286  3.221573  -1.3563432],[0.00721447 0.98268706 0.01009838]
81,negative,negative,TRUE,@USER Kunne ikke være mere enig! Er så træt af de forbandede medarbejder ikke bare kan udføre deres skide arbejde. Det kraftedeme nogen små pivskider som DSB har ansat.,[ 4.111755  -2.5217092 -1.0552518],[0.9930316  0.00130643 0.00566188]
82,negative,negative,TRUE,"Hej, jeg er direktør i @USER. Du kender mig måske fra mine største hit såsom “ja, det er sandt, at hiv-positive i behandling ikke smitter”, “billedet af Tom Hanks i Philadelphia holder ikke idag” og “hvorfor er der mere stigma mod hiv end hpv, ku det være en rest homofobi?” [LINK]",[ 2.2402935  -0.60853887 -1.2040154 ],[0.91756696 0.05313805 0.029295  ]
83,negative,negative,TRUE,"@USER Jeg har pr definition aldrig lyst til at gå i stiletter.

Men det er tåbeligt, at der stadig bliver kommenteret så meget på kvinders tøj og accessories i medierne.
Vi skriver 2019,for crying out loud!",[ 4.3042006 -2.1567678 -1.5640393],[0.995628   0.00155645 0.00281548]
84,positive,positive,TRUE,"RT @USER: Kære fodboldverden. Jeg tilbyder dig denne helt gratis:

The Gunnars
#MUFC",[-3.886465    0.04428183  3.2391355 ],[7.7199808e-04 3.9329458e-02 9.5989853e-01]
85,neutral,neutral,TRUE,@USER @USER Man diskuterer ikke med formanden. Overhovedet!,[-0.5062937   1.5165532  -0.61074173],[0.10570111 0.799081   0.09521784]
86,negative,negative,TRUE,"Hvem er det nu, der ikke bryder sig om menneskerettigheder og som DFs Krarup er så glad for? #dkpol ⁦@USER⁩ [LINK]",[ 3.9822712 -1.1399673 -2.2442317],[0.99212354 0.00591569 0.00196078]
87,neutral,positive,MISS,"@USER @USER Kære Caroline.
Skynd dig at trække dit tweet tilbage. Det er meget stødende ift. at Paris og verden græder over tabet af Notre Dame.
Jeg ønsker dig god kamp under alle omstændigheder.",[-1.582362    0.8738453   0.78373694],[0.04288855 0.50010204 0.45700938]
88,neutral,negative,MISS,Voldsom kødannelse på motorvej efter bilbrand [LINK] [LINK],[-0.04032968  2.5699885  -1.6292245 ],[0.06753322 0.91867983 0.01378698]
89,neutral,neutral,TRUE,Kvinde fra kontroversiel Christiania-video idømt fængsel [LINK] [LINK],[-0.33317685  1.6729146  -0.934743  ],[0.11133184 0.8276636  0.06100459]
90,neutral,neutral,TRUE,@USER Jeg tænker man mere dybdegående skulle udfordre vores system og stille laaaangt flere kritiske spørgsmål til dem der virkelug styrer #dkpol og #dkmedier her lidt inspiration [LINK],[-1.3870833  3.147864  -1.4276729],[0.01050654 0.9794048  0.01008862]
91,negative,negative,TRUE,"@USER Helt enig. Ignorer ham, ligesom man ignorerer andre, der bare vil provokere. Men man bør nok sikre, at han ikke har væsentlige psykiatriske problemer. Og så må det være helt klart at man ikke kaster med sten efter politiet eller brænder biler af under nogen omstændigheder. #dkpol",[ 2.408698   -0.09552915 -1.5944998 ],[0.90909433 0.07430823 0.01659749]
92,neutral,neutral,TRUE,"Konflikten mellem DBU og herrelandsholdet kostede iflg DBUs årsregnskab unionen mellem 10 og 12 mio kr, skriver Ritzau.",[ 0.3065467  1.3321351 -1.2716459],[0.25030765 0.69804186 0.05165041]
93,negative,positive,MISS,Mere græssende kvæg UDEN supplerende foder og færre svin vil være en klima- OG miljøgevinst EAT Lancet rapporten er vegansk religion og ikke videnskab! [LINK],[ 3.6463976 -1.3215468 -1.6587797],[0.9882173  0.00687546 0.00490731]
94,neutral,negative,MISS,@USER Hvis bare de betaler blodpenge så er alt ok i følge @USER [LINK],[-1.3370531  2.1998053 -0.5872306],[0.02668415 0.91683555 0.05648032]
95,negative,negative,TRUE,"@USER Så er det godt vi betaler skat for tæsk, Søren pap",[ 3.0297081  -0.86914593 -1.615434  ],[0.9709933  0.0196773  0.00932946]
96,positive,negative,MISS,@USER Tellerup er da forlængst blevet et kæmpe brand!,[ 0.33673635 -0.5962817   0.6342652 ],[0.36497793 0.14356942 0.4914527 ]
97,positive,positive,TRUE,@USER Skønt! Jeg synes også at det passede godt til din beskrivelse. Jeg er glad for at jeg kunne være behjælpelig og ser frem til at læse jeres bog:) God arbejdslyst.,[-3.3206453  -0.49381334  3.2860954 ],[0.00131933 0.02228599 0.97639465]
