,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
34,positive,neutral,MISS,"@USER @USER @USER @USER Jeg ved hvor du kommer fra, men det ér prøvet. At standse en Paludan med kærlighed er som at rydde op i Tjernobyl-sarkofagen med en god gang knofedt.",[-1.2307585 -1.1845251  2.1745255],[0.0310847  0.03255558 0.9363597 ]
35,positive,positive,TRUE,"Alle fans af @USER bør tage sig tid til at se 'Oprøret fra heden'. Wow, det er fedt tv. Skønne anekdoter fra Steinlein/Ørgaard. Men hvor taler @USER dog meget statistik :-) [LINK] #sldk #fcmidtjylland",[-1.3169934 -1.0732203  2.313113 ],[0.02500445 0.03190705 0.9430885 ]
36,positive,positive,TRUE,"@USER Ja, skat på fortjeneste ved salg af ejendom er mere rimelig. Højere skat ind på indkomst (jf. at det er en arbejdsfri indtægt).",[-1.6529676  -0.23589507  1.8358583 ],[0.02640438 0.10891877 0.86467683]
37,negative,negative,TRUE,"@USER @USER @USER @USER @USER Godt nok et diskvalificerende tweet, Niels. Adskil avisens kritiske journalistik og holdningsbårne ledere. Svært at beskylde @USER (Cavling i 16 for afsløring af manipulation i landbrugspakken) for at tækkes Venstre. Vi mangler at se Pio gå hårdt til S når det er fortjent.",[ 4.1614304 -2.252546  -1.4227245],[0.99463356 0.0016297  0.00373676]
38,positive,neutral,MISS,"Tersløse Kirke er blevet Vejkirke [LINK] Tersløse Kirke er blevet en såkaldt Vejkirke. Det indebærer, at kirken året rundt kan besøges af turister og alle interesserede på følgende dage: Tirsdag-onsdag-torsdag kl. 8-15.",[-2.4318087  0.5013275  2.0200202],[0.00947237 0.17795236 0.8125753 ]
39,negative,neutral,MISS,"@USER @USER Det mener jeg er en forsimpling. Det er indlysende, at der altid/som regel vil være gråzoner ved enhver magtanvendelse såvel interpersonel, statens voldsmonopol og mellemstatslig. At det kan være kompliceret er ikke noget argument for at se bort fra jura. /1",[ 1.261319    0.22645642 -0.9842962 ],[0.6843983  0.24314973 0.07245204]
40,positive,negative,MISS,"Skatteprofessor: »Det er medlemmernes penge, pensionsselskaberne spiller artig dreng med« [LINK] @USER",[-1.6811309  -0.77090526  2.3646061 ],[0.01649126 0.04097885 0.94252986]
41,positive,neutral,MISS,Denne her perspektivering på lønudviklingen i #pldk bliver du næppe overrasket over. Men du bliver bestemt heller ikke dummere af at læse den [LINK],[-0.63952935 -0.8178616   1.2814718 ],[0.11541405 0.09656283 0.78802305]
42,negative,negative,TRUE,Gad godt vide hvad de enkelte betjente tænker når de skal ligge krop til socialistiske voldsbøller og Allahs sønners angreb og mangel på respekt for ytringsfriheden og demokratiet #dkpol #rasmuspaludan [LINK],[ 5.4522824 -2.8372808 -2.0554857],[9.9920064e-01 2.5092342e-04 5.4836588e-04]
43,positive,positive,TRUE,Intet mindre end GENIALT afsnit af #hergårdetgodt Panda Special! Sammenligningen mellem @USER og pandaens parringsritualer var noget af det bedste danske satire i nyere tid! @USER I skal nok ikke regne med at kunne lave en #ikinagårdetgodt sæson 2 #freetibet,[-1.3904483 -1.0773562  2.3661425],[0.02213863 0.03027785 0.9475835 ]
44,neutral,neutral,TRUE,Ny samarbejdsaftale på plads i Kommune Qeqertalik [LINK],[-3.1889079   3.1529293   0.15854062],[0.00167429 0.95072556 0.04760019]
45,negative,negative,TRUE,"‘Jeg er nu nået til den konklusion, at det allerværste ved mig er, at jeg er en kvinde, man ikke kan lukke munden på.’ Læs og måb, når @USER fortæller fra debattens stormende bølgetoppe, hvor det fremgår at kvinder - de skal bare holde deres kæft. #dkpol [LINK]",[ 5.026198  -3.1073174 -1.4307235],[9.9814034e-01 2.9298864e-04 1.5667012e-03]
46,positive,negative,MISS,"Hvor er det forfærdeligt at se det smukke Notre-Dame i flammer. Hvor er jeg glad for, at jeg nåede at besøge det smukke sted.",[ 0.618893  -1.1790546  0.9525076],[0.3903744  0.06466102 0.5449646 ]
47,positive,positive,TRUE,"Det her er to meget kloge mennesker. Mest fordi de tør indrømme, at de har flere tanker og spørgsmål end svar. Og derfor var det en fornøjelse at lytte til dem den sidste time hos @USER. Og Mette er også ret god... #IWD2019 [LINK]",[-1.3414384 -0.9971903  2.2747908],[0.02524745 0.03562235 0.93913025]
48,neutral,neutral,TRUE,@USER @USER Ja. Kun få forundt at have positiv record mod RF...,[-1.6497458  3.1692681 -1.3866858],[0.00792746 0.98175967 0.01031287]
49,positive,negative,MISS,"@USER @USER @USER @USER @USER @USER @USER Uh! Den kender jeg godt! Det er der, hvor man skal tolerant, med mindre det truer demokratiets mulighed for at sikre tolerancen, for så skal man derimod være intolerant overfor intolerancen.",[-1.4045938  0.6722966  0.877399 ],[0.05326005 0.42499477 0.5217452 ]
50,positive,neutral,MISS,Sommerrock får en socialansvarlig lillebror på Axeltorv [LINK] [LINK],[-1.790079   -0.82355624  2.5256102 ],[0.01273983 0.0334903  0.95376986]
51,positive,negative,MISS,Er det så gratis?!?! [LINK],[-0.27738643 -0.08101782  0.42155302],[0.23648526 0.28779674 0.47571802]
52,positive,neutral,MISS,"@USER Hvis du har 5 DBs på banen, skal dine LBs stadig gøre rigtigt meget i kastespillet, da NFL-angrebene strækker på alle leder og kanter, og TEs og RBs er super atletiske. Nickel har været det nye base i flere år, og dårlige LBs i opdækningen har kostet dyrt de sidste par år",[-1.5542063  -0.59893054  2.1098053 ],[0.02346485 0.06099422 0.91554093]
53,negative,negative,TRUE,@USER @USER I København er der allerede hængt B plakater op på Nørrebro- men det er jo nok lovlig når det er B der gør det! De overholder jo altid loven!,[ 3.3526688 -2.2199588 -0.5286545],[0.97615826 0.00370987 0.02013182]
54,negative,negative,TRUE,"@USER Okay, så du ser en kobling mellem at fortælle om ting, der normalt holdes hemmeligt, og at synes det er det fineste i verden at være et offer?",[ 1.4621793   0.63076186 -1.4585897 ],[0.6714456  0.29236865 0.0361857 ]
55,positive,neutral,MISS,STOR BILLEDSERIE: Weekenden bød på masser af lokale fastelavnsarrangementer. Se billeder fra nogle af dem her. [LINK],[-1.7646009  -0.98761725  2.600278  ],[0.01222273 0.02658325 0.961194  ]
56,neutral,neutral,TRUE,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Man kan beklage mange ting, som er negative eller problematiske, uden det nødvendigvis er noget, man selv er involveret i eller skyld i
Når man undskylder, påtager man sig helt grundlæggende en eller anden form for skyld for det, der er sket",[-0.32699174  1.0981215  -0.37263328],[0.16356674 0.6801642  0.15626907]
57,neutral,neutral,TRUE,"@USER @USER Det er intressant at flere skriver deler pga, så skylder man ikke noget. Præcis sådan jeg har det. Jeg dater ikke. Men det med at skylde, så skal man gå med manden hjem og gice det man skylder. Så en deler.",[-1.480251   1.6690804 -0.0935341],[0.03530805 0.82340014 0.14129187]
58,positive,positive,TRUE,"Jeg har altid følt mig trist med Løkke,,,er ikke i tvivl om det skal lykkes for Stram Kurs, på den ene ell anden måde, når partiet først kommer i folketinget [LINK]",[-1.6051272   0.6216156   0.91583115],[0.0440332  0.40817118 0.5477956 ]
59,positive,positive,TRUE,Molinari og Finau begge i vandet 😳 sikke en gyser det bliver! #TheMasters,[-1.5846113 -0.9158613  2.3887937],[0.0178199 0.0347808 0.9473993]
60,positive,neutral,MISS,Vores Elektronista samarbejde med Vifa viser at efter en årrække er sort tilbage som højtaler farve. Men på den lækre måde synes jeg faktisk. Eller hvad? #sponsoreret [LINK],[-1.5205265 -1.0545814  2.4884539],[0.01733577 0.02762489 0.9550393 ]
61,positive,neutral,MISS,Buchmann og Thomas er i angreb på 1. etape af Tour de Romandie. Følg de sidste 11 km nu på [LINK],[-3.0692587  1.2920904  1.4756613],[0.00576317 0.45161793 0.54261893]
62,positive,neutral,MISS,"Har din by, din skole, eller din NGO gjort en særlig indsats for at forebygge svær overvægt blandt børn og unge? Så har du chancen for at vinde 100.000 Euro. Tjek konkurrencen ud her – [LINK] send en beskrivelse af dit projekt - og kryds fingre #sundhedforalle [LINK]",[-2.086069   -0.41654155  2.342648  ],[0.01109466 0.05890884 0.92999655]
63,positive,positive,TRUE,"Selv når Firmino ikke er i sin bedste form, er han alligevel god. Hvilken assist! Og dejligt energisk løb af Hendo. Blind høne. #pldk #SOULIV",[-1.2192785 -1.0192835  2.2151449],[0.03008883 0.0367504  0.9331608 ]
64,negative,negative,TRUE,"Enig meg Morten #Østergaard. Jeg var bange at det kun mig som mærker at S har næsten samme retning som DF. For at fiske stemmer Mette kan 
lave er aftale med alle.. uanset at det er godt eller dårligt til DK i fremtiden #dkpol [LINK]",[ 4.8778477 -3.1003702 -1.3329077],[9.9765491e-01 3.4204582e-04 2.0030122e-03]
65,neutral,neutral,TRUE,"Kasper Asgreen er med igennem live i dette sjette afsnit af Holm og Bays Radio Tour, og det er nok ikke svært at gætte, hvad snakken falder på:

""Jeg lukkede bare øjnene og kørte alt, hvad den kunne trække."" [LINK]",[-2.3491867   3.273281   -0.82901496],[0.00354429 0.9802476  0.01620807]
66,neutral,neutral,TRUE,"Vi har slået årets tematiske midler op: 80 mio til forskning i Digitale teknologier og 50 mio til forskning i Mennesker og samfund. Flere detaljer i opslaget, frist i juni. [LINK]",[-2.8730803   3.0530272  -0.14403498],[0.00255747 0.95826656 0.03917599]
67,negative,neutral,MISS,"Tankevækkende artikel. Enig i, at venstrefløjen skal oppe sig og i langt højere grad bør gide at debattere med racisterne, i stedet for at erklære sig moralsk overlegne. På den anden side er det lidt arrogant at 'formode', at intellektuel nævekamp er vejen frem. [LINK]",[ 2.828554  -1.4049202 -0.8143996],[0.9609131  0.01393508 0.02515183]
68,positive,positive,TRUE,"@USER hey Morten. Jeg har af uransagelige årsager først opdaget jeres Kforum pod nu. Ville bare sige, at det er virkelig fint. Godt format, og ikke mindst gode gæster. 👏",[-1.3691288 -0.9812644  2.2934148],[0.02413468 0.03557042 0.9402949 ]
69,negative,negative,TRUE,"Hey @USER

Tænker I til en anden gang ku tage lidt ved lære af jeres kollegaer på Vestegnen!

Når folk kun er interesseret i at ta politi &amp; ytringsfrihed som gidsler i et bevidst forsøg på at skabe kaos, så lad dem gøre det fra mors kælder. Ik i vores gader!

#dkpol [LINK]",[ 5.3484354 -2.8025339 -1.9239038],[9.9901795e-01 2.8817230e-04 6.9380348e-04]
70,negative,neutral,MISS,@USER @USER Hvis deres påstand er forkert på baggrund af de data de har leveret er det jo helt fint at bede om mere. I dette tilfælde ved jeg ikke om de er fyldestgørende. Det må du vurdere.,[ 1.3178512   0.27293906 -1.0893171 ],[0.693581   0.2439482  0.06247082]
71,negative,negative,TRUE,"@USER DF er stupiditetens højborg, nu kan alle der gav jer lidt credit ikke mere overse det faktum, ytringsfriheden er død i DK, og dumheden har vundet... Jeg håber I taber så mange stemmer @USER SKAM JER!!! #dkpol",[ 4.91772   -3.1596935 -1.3657091],[9.9782735e-01 3.0979849e-04 1.8629313e-03]
72,negative,negative,TRUE,"DR's millenium journalister bruger konstant ""ikonisk"" eller ""legendarisk"" om alt muligt pis og lort, der ikke er nogen af delene.
#dkmedier

[LINK]",[ 4.496867  -2.4730365 -1.513399 ],[9.9661833e-01 9.3656528e-04 2.4451381e-03]
73,positive,positive,TRUE,"skolelederOrg: RT kjeldra: TRYGHED er afgørende for de små børn! Gode daginstitutioner kan bidrage til at stoppe den triste stigning i angst, ensomhed og selvmordstanker, når børnene bliver ældre.

#erderenvoksentilstede #børneneførst #dkpol

[LINK]",[-2.1559112  -0.22942288  2.2564435 ],[0.01107067 0.07600413 0.91292524]
74,negative,negative,TRUE,"@USER Ja, det er som om vi er landet på et spor vi slet ikke forventede at komme på. Håber virkelig vi snart kan få det valg udskrevet så vi kan tælle med og undgå al for meget af den slags...",[ 1.8460761  -2.2383025   0.64415205],[0.75904274 0.01277742 0.22817983]
75,positive,positive,TRUE,"For første gang i de 27 @USER udsendelser, prøver jeg at holde en fridag efter. Normalt er jeg oppe 6.30, afleverer børn, tager på arbejde 8-16 og så esuperliga 16.30-23. I dag er det sofa, baseball og lur! 😊 ses senere til et brag af en sender! [LINK]",[-1.6305168  -0.72816825  2.32664   ],[0.01792958 0.04420333 0.9378671 ]
76,neutral,neutral,TRUE,"@USER Det er en fejl fra min side. Først havde jeg Redskins til at rykke til nr. 12, men så røg de helt op til nr. 15, og så glemte jeg at flytte valget tilbage. Jeg byttede lige Redskins' valg med Rams' lige under. Beklager",[ 0.01270405  1.2873628  -0.78245413],[0.19884706 0.7113715  0.0897814 ]
77,positive,positive,TRUE,"Bedre udbud for alle, styrket konkurrence og lavere transaktionsomkostninger er nogle af de gevinster, der skal komme ud af den nye Rådgivningsenheden Statens indkøb. Tjek [LINK] og se, hvordan du kan få hjælp til dine indkøb for staten #bedreudbud #udbud #dkpol [LINK]",[-1.9307305 -0.3861126  2.2129982],[0.01455104 0.06818879 0.9172601 ]
78,positive,positive,TRUE,"@USER @USER Tjah, tjoh. Det er ikke ham der tager beslutningerne i sidste ende. Men fin og vidende kapacitet at få ind.",[-1.396182    0.11934155  1.3110781 ],[0.04868559 0.2216073  0.7297071 ]
79,negative,negative,TRUE,"SURPRISE! Regeringen lyver hurtigere end en hest kan rende. IGEN! Den ""gode politiske håndværker"" viser endnu engang hvor bagvendt hans hænder er skruet på. Politikere kan man ikke stole på, slet ikke højrefløjens egopræsident. [LINK]",[ 4.67382   -3.0710301 -1.1180056],[9.9652678e-01 4.3146269e-04 3.0418024e-03]
80,neutral,neutral,TRUE,"@USER Ja. Hvis du ikke fik set det, kan du se programmet på PLAY. vh.",[-1.8636049  3.8183262 -1.6923221],[0.00338178 0.9926046  0.00401358]
81,negative,negative,TRUE,@USER Kunne ikke være mere enig! Er så træt af de forbandede medarbejder ikke bare kan udføre deres skide arbejde. Det kraftedeme nogen små pivskider som DSB har ansat.,[ 4.688888  -3.1408594 -1.1777489],[9.9678028e-01 3.9644542e-04 2.8232625e-03]
82,negative,negative,TRUE,"Hej, jeg er direktør i @USER. Du kender mig måske fra mine største hit såsom “ja, det er sandt, at hiv-positive i behandling ikke smitter”, “billedet af Tom Hanks i Philadelphia holder ikke idag” og “hvorfor er der mere stigma mod hiv end hpv, ku det være en rest homofobi?” [LINK]",[ 3.3536768  -2.1550493  -0.82228875],[0.98095804 0.00397412 0.01506787]
83,negative,negative,TRUE,"@USER Jeg har pr definition aldrig lyst til at gå i stiletter.

Men det er tåbeligt, at der stadig bliver kommenteret så meget på kvinders tøj og accessories i medierne.
Vi skriver 2019,for crying out loud!",[ 5.032191  -2.9314156 -1.6323313],[9.9837935e-01 3.4733239e-04 1.2732989e-03]
84,positive,positive,TRUE,"RT @USER: Kære fodboldverden. Jeg tilbyder dig denne helt gratis:

The Gunnars
#MUFC",[-1.6721584 -1.0629402  2.586973 ],[0.01358926 0.02499056 0.9614201 ]
85,neutral,neutral,TRUE,@USER @USER Man diskuterer ikke med formanden. Overhovedet!,[-1.8114032   2.9154263  -0.86518216],[0.00858274 0.9693085  0.02210877]
86,negative,negative,TRUE,"Hvem er det nu, der ikke bryder sig om menneskerettigheder og som DFs Krarup er så glad for? #dkpol ⁦@USER⁩ [LINK]",[ 5.0165734 -2.1718495 -2.2649553],[9.985587e-01 7.541905e-04 6.871412e-04]
87,positive,positive,TRUE,"@USER @USER Kære Caroline.
Skynd dig at trække dit tweet tilbage. Det er meget stødende ift. at Paris og verden græder over tabet af Notre Dame.
Jeg ønsker dig god kamp under alle omstændigheder.",[-1.6523668  -0.79003817  2.2866285 ],[0.01826963 0.04327474 0.93845564]
88,neutral,negative,MISS,Voldsom kødannelse på motorvej efter bilbrand [LINK] [LINK],[-0.69500864  3.4785085  -1.8805093 ],[0.01509455 0.9802926  0.00461279]
89,neutral,neutral,TRUE,Kvinde fra kontroversiel Christiania-video idømt fængsel [LINK] [LINK],[ 0.29023194  1.663035   -1.4771464 ],[0.19542022 0.77120584 0.03337389]
90,neutral,neutral,TRUE,@USER Jeg tænker man mere dybdegående skulle udfordre vores system og stille laaaangt flere kritiske spørgsmål til dem der virkelug styrer #dkpol og #dkmedier her lidt inspiration [LINK],[-2.2583055   3.4131184  -0.88069487],[0.00338509 0.98319155 0.01342328]
91,negative,negative,TRUE,"@USER Helt enig. Ignorer ham, ligesom man ignorerer andre, der bare vil provokere. Men man bør nok sikre, at han ikke har væsentlige psykiatriske problemer. Og så må det være helt klart at man ikke kaster med sten efter politiet eller brænder biler af under nogen omstændigheder. #dkpol",[ 2.6383076  -1.2115697  -0.82416815],[0.9499975  0.02021818 0.02978437]
92,neutral,neutral,TRUE,"Konflikten mellem DBU og herrelandsholdet kostede iflg DBUs årsregnskab unionen mellem 10 og 12 mio kr, skriver Ritzau.",[ 0.30893487  1.2553017  -1.1181672 ],[0.26203144 0.6750801  0.06288844]
93,negative,positive,MISS,Mere græssende kvæg UDEN supplerende foder og færre svin vil være en klima- OG miljøgevinst EAT Lancet rapporten er vegansk religion og ikke videnskab! [LINK],[ 4.737018  -2.8752398 -1.3762814],[9.9729973e-01 4.9301947e-04 2.2072601e-03]
94,neutral,negative,MISS,@USER Hvis bare de betaler blodpenge så er alt ok i følge @USER [LINK],[-1.4474496   1.4902874   0.11408228],[0.04058572 0.7659779  0.19343631]
95,negative,negative,TRUE,"@USER Så er det godt vi betaler skat for tæsk, Søren pap",[ 4.7238874 -2.5582376 -1.726092 ],[9.9773681e-01 6.8616617e-04 1.5769779e-03]
96,positive,negative,MISS,@USER Tellerup er da forlængst blevet et kæmpe brand!,[ 0.887974  -1.7715319  1.1901466],[0.41274944 0.02888536 0.5583652 ]
97,positive,positive,TRUE,@USER Skønt! Jeg synes også at det passede godt til din beskrivelse. Jeg er glad for at jeg kunne være behjælpelig og ser frem til at læse jeres bog:) God arbejdslyst.,[-1.3613741  -0.90986377  2.197258  ],[0.02653519 0.04167836 0.9317865 ]
