,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
16,negative,negative,TRUE,"Ligesom meget andet i livet så er der vel sagtens både gode, dårlige, indholdsrige, og uinteressante pressemøder - men I journalister bliver vel betalt for det ... Det er jeres arbejde eller ??",[ 5.44277   -4.564677  -3.2102056],[9.9978036e-01 4.5053228e-05 1.7456825e-04]
17,positive,neutral,MISS,Blågårdsgade 2. Look for Sasaa at Facebook,[-4.543647  -1.7368965  5.757227 ],[3.358391e-05 5.560161e-04 9.994104e-01]
18,neutral,positive,MISS,"DAT fejrer 30 år med fly Det er i dag 30 år siden, at Kirsten og Jesper Rungholm lettede med deres første fly. I dag råder de over 22 fly og har mere end 500 ansatte.",[-3.7986398  5.156279  -1.9800804],[1.2898129e-04 9.9907613e-01 7.9490856e-04]
19,positive,positive,TRUE,"Sommerferien går til Montenegro. Er du sådan én, der har gode tips til det land, så vil jeg herre mega gerne have dem ☺️",[-5.13395    1.1617093  3.240468 ],[2.0500374e-04 1.1115577e-01 8.8863915e-01]
20,neutral,neutral,TRUE,"Og nej, det er ikke passivt.",[-2.5739963  4.511647  -2.4150162],[8.3551655e-04 9.9818498e-01 9.7948848e-04]
21,negative,negative,TRUE,"I at straffe to klubber for et problem, der veldokumenteret går på tværs af alle klubber. Det er en pop-reaktion, efter at de ikke har taget deres ansvar seriøst. Og det er problemet med DBU og især disciplinærudvalget. At de altid kun har moral, nær det er billigt og opportunt.",[ 3.7724488 -3.6035488 -1.7535297],[9.954131e-01 6.232300e-04 3.963705e-03]
22,neutral,neutral,TRUE,Kræft øger risiko for andre sygdomme senere i livet,[-1.878575   3.9210615 -2.5403292],[0.00301481 0.99542975 0.00155548]
23,neutral,negative,MISS,"Hold nu op. Dansk Folkeparti vil ikke ud af EU. Partiet ønsker bare ikke, den danske befolkning får indflydelse. Det var tydeligt i 2015, hvor partiet argumenterede for, den ønskede tilvalgsordning ikke krævede en folkeafstemning, og var imod det, befolkningen ville have gavn af.",[-2.7620425  4.523763  -2.2620854],[6.8395468e-04 9.9818844e-01 1.1276022e-03]
24,neutral,negative,MISS,"Selvom Danmark ikke er længere er med i det europæiske politisamarbejde, Europol, så bruger politiet Europols forbryder-database (EIS) som aldrig før. #dkpol",[-3.602728  5.485946 -2.516243],[1.1288713e-04 9.9955255e-01 3.3457912e-04]
25,negative,negative,TRUE,"Hvis der er en embedsmand i statsministeriet, som pt . ikke har travlt med at føre valgkamp for V - kan du så ikke vise vores statsminister Ordensbekendtgørelsen? #dkpol",[ 3.317421  -1.27409   -3.7691503],[9.89145279e-01 1.00274915e-02 8.27182434e-04]
26,negative,neutral,MISS,"Milos.. Der er en himmelvid forskel på at bruge en sexuel orientering som skældsord, og et erhverv, uanset om det er luder/bilsælger/bankmand eller håndværker. Du kan skifte erhverv, det er umiddelbart nok sværere at sexualitet. Læs tipsbladets artikel om",[ 3.9135933 -3.4260428 -2.0791168],[9.9686372e-01 6.4725056e-04 2.4890569e-03]
27,negative,negative,TRUE,"Det er jo nemt nok at mene noget drastisk, når man tilhører en gruppe, som ikke ryger og ellers har fint råd til at betale 90 kr. for en pakke.",[ 1.3654795 -1.8575172 -0.252639 ],[0.8076847  0.03217453 0.16014077]
28,negative,negative,TRUE,"RT @USER: Du mener: Hvem bliver nummer tre ?

Først var det skolelærerne...",[ 4.428222  -2.907259  -3.4169292],[9.9895751e-01 6.5131043e-04 3.9123802e-04]
29,negative,neutral,MISS,"Mediernes rolle skal forklares forfra, skriver som kommentar til ""På sin vis er der tale om ytringsfrihed på speed. Men hvis de forpligtede, uafhængige medier samtidig svækkes, får vi et demokratisk problem"" #dkmedier",[ 5.040609  -4.065766  -3.0704393],[9.9958903e-01 1.1091064e-04 3.0008081e-04]
30,negative,positive,MISS,"Ved du overhovedet hvad det ord betyder?

Jeg er fuldstændig enig med @USER. Danmark har brug for en ny retning!",[ 4.85789   -4.4312463 -2.4590023],[9.9924397e-01 9.2352915e-05 6.6372083e-04]
31,neutral,negative,MISS,Der er noget skrivere har misforstået. Han skriver en nedsænkning vil give 7000 yderlige pladser og det er AGFS ønske. AGF har ikke noget ønske om at øge kapaciteten til 27000 #ultratwitteragf,[-2.0610971  4.3565755 -2.8930638],[1.6286355e-03 9.9766254e-01 7.0876989e-04]
32,negative,negative,TRUE,"Jeg finder det mere problematisk, at de antager den yngre generation ikke kender Michael Laudrup. Historielærer møgunger!!",[ 5.503025 -4.589868 -3.227291],[9.9979705e-01 4.1364125e-05 1.6157856e-04]
33,negative,negative,TRUE,"Hvorfor gør #dkpol ikke noget mere for at få flere elbiler på vejene, ladestandere sat op....",[ 5.3975973 -4.2449174 -3.4488847],[9.9979120e-01 6.4896041e-05 1.4385696e-04]
34,neutral,positive,MISS,"Konkurrencestater kommer i forskellige varianter, og det samme gælder for den danske konkurrencestat 🇩🇰. Nysgerrig? Køb 'Konkurrencestatsministeren' her: #dkpol #dkøko",[-3.5534148  5.9201174 -3.0326014],[7.6843637e-05 9.9979383e-01 1.2935825e-04]
35,positive,neutral,MISS,"Jo jo, men de kan jo ikke bruges som en overvældende del af holdets succes. De har ydet på visse områder, men har vel ikke været kæmpe profiler.",[-1.6854323 -2.070051   3.4068785],[0.00608101 0.00413941 0.98977965]
36,neutral,positive,MISS,Viacom letter på aftale med AT&amp;T og topper S&amp;P 500-indekset,[-4.1384187  6.2627606 -2.8319654],[3.0392279e-05 9.9985731e-01 1.1224021e-04]
37,positive,positive,TRUE,Det er flot! Træning er heller ikke en særligt stor del af vægttab. Du kan ikke træne dig ud af dårlige spisevaner du skal spise dig ud af dem. Træning er selvfølgelig godt for en masse andre ting så det er helt fint at træne (eller ej).,[-4.68123    1.329845   2.7097528],[4.9255748e-04 2.0092478e-01 7.9858267e-01]
38,neutral,neutral,TRUE,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → #angst #stress #denmark,[-5.045559    3.5741777   0.70444536],[1.7079072e-04 9.4616818e-01 5.3661082e-02]
39,neutral,neutral,TRUE,Det er Robsons store udfordring. Han er dog ret bredt anerkendt som en af de største engelske spillere,[-3.8793163  4.724093  -1.4416294],[1.8306122e-04 9.9772149e-01 2.0954155e-03]
40,negative,negative,TRUE,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[ 3.9072776 -3.4048603 -2.070622 ],[9.9680871e-01 6.6525914e-04 2.5260565e-03]
41,neutral,neutral,TRUE,"Det er Torsdag og dermed Premier League i Dart, med runder igen før finalen strammer det til nu.
Se forslag på facebook side",[-2.9895577  5.3054314 -2.9360406],[2.4963726e-04 9.9948704e-01 2.6336088e-04]
42,neutral,neutral,TRUE,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-3.9028213  4.474443  -1.1708739],[2.2917581e-04 9.9624997e-01 3.5207749e-03]
43,negative,negative,TRUE,Det vil sige at laveste fællesnævner hermed er dem det laver balladen.,[ 4.498725  -3.4897003 -2.834543 ],[9.9900824e-01 3.3903148e-04 6.5278646e-04]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 4.782208  -4.2479987 -2.5285826],[9.9921262e-01 1.1964347e-04 6.6776230e-04]
45,neutral,negative,MISS,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[-1.7458543   1.5175226  -0.07876607],[0.03083149 0.80586267 0.16330583]
46,neutral,neutral,TRUE,"Hvad sker der med i dag, kan ikke komme ind??",[-2.6574488  4.595119  -2.4607363],[7.0724229e-04 9.9843174e-01 8.6099253e-04]
47,negative,negative,TRUE,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[ 5.2870893 -4.050752  -3.429022 ],[9.9974817e-01 8.8007109e-05 1.6388214e-04]
48,negative,negative,TRUE,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[ 4.4069963 -3.7937286 -2.4598913],[9.9868554e-01 2.7409385e-04 1.0403451e-03]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 5.216442  -4.3584633 -3.049024 ],[9.9967337e-01 6.9427180e-05 2.5716482e-04]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 5.007764  -4.3582993 -2.7226348],[9.9947542e-01 8.5534753e-05 4.3903853e-04]
51,negative,positive,MISS,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[ 4.1382837 -2.708129  -3.1917286],[9.9828416e-01 1.0614388e-03 6.5444072e-04]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 4.8548985 -3.9746592 -2.8664503],[9.9941075e-01 1.4625676e-04 4.4300116e-04]
53,neutral,neutral,TRUE,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[-1.3399044  2.561205  -1.6602888],[0.01953768 0.9662805  0.01418181]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 5.37051  -4.419395 -3.209371],[9.9975616e-01 5.6000532e-05 1.8780140e-04]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 4.80387   -3.7936258 -2.9899874],[9.994036e-01 1.844573e-04 4.120136e-04]
56,neutral,negative,MISS,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[-3.7604368  5.1020713 -1.9562122],[1.4145779e-04 9.9899918e-01 8.5939263e-04]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 5.5040793 -4.6459103 -3.1769683],[9.997912e-01 3.906831e-05 1.697377e-04]
58,neutral,neutral,TRUE,Stormen Pabuk dræber to ældre og en fisker i Thailand,[ 0.2577713  2.0696578 -3.223382 ],[0.13980623 0.8558917  0.0043021 ]
59,positive,positive,TRUE,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-4.265887  -2.4107542  6.1920414],[2.8713592e-05 1.8355287e-04 9.9978775e-01]
60,neutral,positive,MISS,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[-3.0023863  5.3172746 -2.9349499],[2.4355557e-04 9.9949586e-01 2.6054677e-04]
61,neutral,negative,MISS,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[-1.955068   3.6027372 -2.0867739],[0.00382951 0.9928135  0.00335695]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-4.129845  -2.0635085  5.7270737],[5.2359133e-05 4.1341936e-04 9.9953425e-01]
63,positive,positive,TRUE,Lækre detaljer i brilleetuier og pudseklude 😍,[-4.461876  -1.8922682  5.851925 ],[3.3156655e-05 4.3304911e-04 9.9953377e-01]
64,neutral,positive,MISS,Enig. En true detective podcast. det er lige dig ? :),[-3.23495    5.1267037 -2.4258122],[2.3348042e-04 9.9924219e-01 5.2439043e-04]
65,positive,negative,MISS,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[-3.2133584 -3.0301225  5.784866 ],[1.2359548e-04 1.4845032e-04 9.9972790e-01]
66,negative,negative,TRUE,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[ 1.5794026 -1.2246441 -1.0703793],[0.8839926  0.05353856 0.06246878]
67,neutral,neutral,TRUE,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[-3.588031   5.876448  -2.9411573],[7.7540899e-05 9.9977440e-01 1.4806908e-04]
68,negative,neutral,MISS,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[ 2.4776444 -2.3198235 -1.1081553],[0.9652835  0.00796418 0.02675234]
69,neutral,positive,MISS,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-4.815126   2.1511424  1.9577906],[5.1676488e-04 5.4790461e-01 4.5157862e-01]
70,neutral,negative,MISS,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[-2.6428714  3.1727262 -0.8603152],[0.00292025 0.9797188  0.01736096]
71,negative,neutral,MISS,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[ 1.036269   0.5280718 -2.3425155],[0.611371   0.36778808 0.02084094]
72,positive,neutral,MISS,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[-4.1529484 -2.593611   6.275983 ],[2.9559620e-05 1.4057581e-04 9.9982989e-01]
73,negative,neutral,MISS,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[ 4.747064  -4.228994  -2.4835467],[9.9915028e-01 1.2629273e-04 7.2346313e-04]
74,neutral,neutral,TRUE,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[-3.0131345  4.885312  -2.3998728],[3.7092788e-04 9.9894422e-01 6.8489759e-04]
75,positive,negative,MISS,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[-4.36424    -0.38896498  4.175155  ],[1.9355401e-04 1.0309609e-02 9.8949683e-01]
76,negative,negative,TRUE,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[ 2.4940445 -2.7241066 -0.8867188],[0.9620576  0.00521179 0.03273062]
77,positive,neutral,MISS,Jeg lukkede den faktisk ned inden et møde 😬,[-3.917141  -2.5443347  6.018564 ],[4.8403203e-05 1.9101892e-04 9.9976057e-01]
78,neutral,neutral,TRUE,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[-1.0003523  2.8451285 -2.3530204],[0.0208161 0.9738019 0.005382 ]
79,negative,negative,TRUE,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 1.7480053 -0.5983878 -1.9956204],[0.8933502  0.08550591 0.02114393]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 2.0193024  -0.82178104 -2.130764  ],[0.9309897  0.05433479 0.01467554]
81,negative,negative,TRUE,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[ 1.131492   1.1277828 -3.3287992],[0.49804354 0.4961996  0.00575688]
82,neutral,negative,MISS,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[-3.481844    3.8304553  -0.84953105],[6.6070934e-04 9.9015146e-01 9.1877533e-03]
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 5.262397  -4.7124085 -2.7766192],[9.9963093e-01 4.6541092e-05 3.2250729e-04]
84,neutral,neutral,TRUE,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[-2.666416   5.0128303 -2.9399395],[4.6194735e-04 9.9918669e-01 3.5140070e-04]
85,neutral,negative,MISS,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[-1.7490603  3.0178492 -1.6453843],[0.00835669 0.9823737  0.00926958]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-2.907636   5.5003896 -3.2571402],[2.2298504e-04 9.9961984e-01 1.5721278e-04]
87,negative,negative,TRUE,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[ 2.7955618 -2.538601  -1.3559749],[0.9798503  0.00472675 0.01542305]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-4.1565385  6.0889287 -2.6482668],[3.5511173e-05 9.9980408e-01 1.6047187e-04]
89,negative,neutral,MISS,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[ 3.3931332 -2.2302375 -2.528182 ],[0.9937453  0.00358985 0.0026649 ]
90,neutral,neutral,TRUE,"Nej, det gør der ikke. Se evt. her: :)",[-3.7031994  5.8058615 -2.7483006],[7.4156880e-05 9.9973315e-01 1.9268981e-04]
91,negative,negative,TRUE,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 4.4688344 -3.7567003 -2.5671408],[9.9885392e-01 2.6742238e-04 8.7865151e-04]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-3.9253743  6.234592  -2.9864335],[3.8683240e-05 9.9986231e-01 9.8923556e-05]
93,neutral,positive,MISS,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-3.3568277  5.509113  -2.7450943],[1.4105772e-04 9.9959892e-01 2.6005725e-04]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-4.07623   -2.7401104  6.3590746],[2.9372675e-05 1.1174108e-04 9.9985886e-01]
95,neutral,neutral,TRUE,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[-3.5942674  5.8805203 -2.9461062],[7.6745855e-05 9.9977654e-01 1.4673971e-04]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 4.831383  -3.556249  -3.3124342],[9.9948210e-01 2.2754776e-04 2.9037541e-04]
97,negative,positive,MISS,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[ 2.6020427 -1.9858227 -1.6631612],[0.97634935 0.00993392 0.01371673]
98,negative,neutral,MISS,Hvor er de handicappede i #sundhedsreform,[ 3.8564935 -2.0330527 -3.5603795],[9.9664199e-01 2.7589365e-03 5.9900741e-04]
99,neutral,positive,MISS,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-3.8944895  5.5107436 -2.2772827],[8.2251390e-05 9.9950325e-01 4.1446454e-04]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-4.3632145 -2.1177619  5.974315 ],[3.2383279e-05 3.0585012e-04 9.9966180e-01]
101,negative,neutral,MISS,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 4.639779  -3.649461  -2.9280229],[9.9923265e-01 2.5101256e-04 5.1643065e-04]
102,negative,positive,MISS,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[ 4.3741217 -3.8180287 -2.299867 ],[9.9846220e-01 2.7639233e-04 1.2614072e-03]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 5.216626 -4.045667 -3.40695 ],[9.9972540e-01 9.4911331e-05 1.7976668e-04]
104,neutral,neutral,TRUE,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-5.0106153   4.466156   -0.23470873],[7.5915195e-05 9.9091911e-01 9.0048928e-03]
105,negative,negative,TRUE,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[ 5.5144415 -4.6159654 -3.2741828],[9.9980778e-01 3.9841576e-05 1.5242833e-04]
106,negative,neutral,MISS,"forskerzonen: RT @USER: Ja, det er vildt, så stort universet er: Et lysår = ca. 9.400 mia. km. Det sorte hul i Messier 87('en nær galakse') = 55 mio. lysår væk. Det svarer altså til en afstand på 9.400 mia x 55 mio. km = 522.000.000.000 mia. km (Til …",[ 3.8335788 -2.889738  -2.50543  ],[0.9970401  0.00119898 0.00176082]
