,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
37,neutral,positive,MISS,Det er flot! Træning er heller ikke en særligt stor del af vægttab. Du kan ikke træne dig ud af dårlige spisevaner du skal spise dig ud af dem. Træning er selvfølgelig godt for en masse andre ting så det er helt fint at træne (eller ej).,[-2.516564   1.6228144  1.0702252],[0.01001184 0.6283812  0.36160693]
38,neutral,neutral,TRUE,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → #angst #stress #denmark,[-2.2654753  1.9866968  0.3752733],[0.01172587 0.8238341  0.16443999]
39,neutral,neutral,TRUE,Det er Robsons store udfordring. Han er dog ret bredt anerkendt som en af de største engelske spillere,[-1.9887211  3.0503683 -1.0436819],[0.00633303 0.9773727  0.01629434]
40,negative,negative,TRUE,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[ 2.9337544 -1.740333  -1.9515274],[0.98338944 0.00917899 0.00743147]
41,neutral,neutral,TRUE,"Det er Torsdag og dermed Premier League i Dart, med runder igen før finalen strammer det til nu.
Se forslag på facebook side",[ 0.36950004  1.4762632  -2.106499  ],[0.24339004 0.736146   0.02046398]
42,neutral,neutral,TRUE,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-1.7781649  2.8460116 -1.0542543],[0.00952551 0.9708283  0.0196462 ]
43,negative,negative,TRUE,Det vil sige at laveste fællesnævner hermed er dem det laver balladen.,[ 2.6494107 -1.011742  -2.3682218],[0.9686891  0.02489808 0.0064129 ]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 2.8964412 -2.0834873 -1.6268842],[0.98258144 0.00675481 0.01066383]
45,negative,negative,TRUE,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[ 2.2765348  -0.82055837 -2.1253228 ],[0.9456847  0.04272636 0.01158895]
46,neutral,neutral,TRUE,"Hvad sker der med i dag, kan ikke komme ind??",[-1.1682525  2.5834947 -1.4581106],[0.02255106 0.9605723  0.01687654]
47,negative,negative,TRUE,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[ 2.937625 -1.232325 -2.507944],[0.98061484 0.01515347 0.00423173]
48,negative,negative,TRUE,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[ 2.865031  -1.4296963 -2.2959058],[0.98099166 0.01338101 0.00562729]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 3.2941122 -2.016164  -2.2007473],[0.9910328  0.00489626 0.004071  ]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 3.253841  -2.2207468 -1.9354804],[0.9903267  0.00415141 0.00552185]
51,negative,positive,MISS,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[ 1.0250001   0.92634356 -2.3792758 ],[0.515654   0.46721032 0.01713564]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 3.2822053 -2.0530748 -2.155664 ],[0.99091595 0.00477479 0.00430924]
53,neutral,neutral,TRUE,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[-1.9965429   1.5714377   0.57215786],[0.02020455 0.7161491  0.26364633]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 3.3018215 -2.1663954 -2.0569797],[0.9911538  0.00418143 0.00466491]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 3.233293  -1.8869364 -2.264992 ],[0.99003196 0.00591509 0.00405298]
56,neutral,negative,MISS,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[-0.44722816  2.0449204  -1.7285748 ],[0.07482296 0.90440154 0.02077558]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 3.2461832 -2.2561018 -1.8972316],[0.9901822  0.00403741 0.00578041]
58,neutral,neutral,TRUE,Stormen Pabuk dræber to ældre og en fisker i Thailand,[-1.1660347  2.6385145 -1.5518744],[0.02146619 0.96393937 0.01459443]
59,positive,positive,TRUE,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-2.0211134  -0.82102287  3.1155524 ],[0.00573171 0.01903168 0.9752366 ]
60,negative,positive,MISS,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[ 2.499198   -0.65264755 -2.559661  ],[0.9531744  0.04077024 0.00605533]
61,neutral,negative,MISS,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[-1.3618314  2.8534555 -1.5487761],[0.01437957 0.9736927  0.01192771]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-2.1140542  -0.65715784  3.0568943 ],[0.00551346 0.02366716 0.9708194 ]
63,positive,positive,TRUE,Lækre detaljer i brilleetuier og pudseklude 😍,[-2.0370688 -0.7607365  3.0980067],[0.00573195 0.0205403  0.97372776]
64,neutral,positive,MISS,Enig. En true detective podcast. det er lige dig ? :),[-1.313829    0.9870867   0.36273623],[0.0612352  0.61133057 0.32743424]
65,positive,negative,MISS,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[-1.4925131 -1.1676472  2.8796954],[0.01225457 0.01695842 0.97078705]
66,neutral,negative,MISS,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[ 0.48751473  1.0099128  -1.7912745 ],[0.35861903 0.6046555  0.0367255 ]
67,neutral,neutral,TRUE,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[-1.2782998  2.6655827 -1.4241602],[0.01869757 0.96514255 0.01615991]
68,negative,neutral,MISS,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[ 1.1477504  0.6133685 -2.202706 ],[0.61686516 0.36150238 0.02163244]
69,positive,positive,TRUE,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-2.1052756   0.18629116  2.1292362 ],[0.01251276 0.12375651 0.8637307 ]
70,negative,negative,TRUE,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[ 1.4447079   0.39163512 -2.2730553 ],[0.72825134 0.25406078 0.01768794]
71,negative,neutral,MISS,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[ 2.8169913 -1.1896282 -2.3910403],[0.97687995 0.01777414 0.00534591]
72,positive,neutral,MISS,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[-1.89261   -0.7698739  2.906451 ],[0.00797006 0.02449399 0.9675359 ]
73,negative,neutral,MISS,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[ 3.2626402 -2.1124494 -2.0701241],[0.9906275  0.0045871  0.00478542]
74,neutral,neutral,TRUE,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[-0.81876415  2.499723   -1.7843705 ],[0.03448361 0.95238674 0.01312971]
75,positive,negative,MISS,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[-1.2273637  0.2298018  1.0268227],[0.06747042 0.28970256 0.642827  ]
76,negative,negative,TRUE,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[ 2.355689 -0.826696 -2.236549],[0.9509167  0.0394503  0.00963294]
77,neutral,neutral,TRUE,Jeg lukkede den faktisk ned inden et møde 😬,[-2.3976626  1.6693283  0.8243627],[0.01183994 0.69122785 0.29693222]
78,negative,neutral,MISS,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[ 2.746728  -1.1720107 -2.3523881],[0.97468907 0.01936331 0.00594769]
79,negative,negative,TRUE,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 2.5209002 -0.9014899 -2.314834 ],[0.9610069  0.03136183 0.00763122]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 2.8602002 -1.2896612 -2.3948684],[0.9794438  0.0154425  0.00511366]
81,negative,negative,TRUE,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[ 1.7074883   0.24316195 -2.4723153 ],[0.8022236  0.18550116 0.01227523]
82,neutral,negative,MISS,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[-1.6629411  2.8082974 -1.1459653],[0.01109362 0.970303   0.01860342]
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 3.124364  -2.175267  -1.8141243],[0.9879872  0.00493345 0.00707935]
84,neutral,neutral,TRUE,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[ 0.2314359  1.4457697 -1.930378 ],[0.22305667 0.7512659  0.02567742]
85,neutral,negative,MISS,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[-0.10397726  1.8150076  -1.9556859 ],[0.12545466 0.8548528  0.01969246]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-1.6921946  3.0401165 -1.3635571],[0.00862465 0.9793951  0.01198027]
87,negative,negative,TRUE,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[ 3.0224738 -1.5008053 -2.3651543],[0.9848082  0.01068849 0.00450334]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-2.158247    3.089788   -0.91279334],[0.00513699 0.9770145  0.01784852]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[-1.3655746  2.8429391 -1.5273323],[0.01447028 0.97322065 0.0123091 ]
90,neutral,neutral,TRUE,"Nej, det gør der ikke. Se evt. her: :)",[-1.6634157  3.0137036 -1.3525455],[0.00910542 0.9784692  0.01242537]
91,negative,negative,TRUE,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 3.1523416 -1.9238611 -2.1113138],[0.98870903 0.00617308 0.0051179 ]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-2.236625   2.9291337 -0.6111958],[0.00551721 0.9664521  0.02803075]
93,neutral,positive,MISS,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-2.3551815   2.5854385  -0.17283502],[0.00667896 0.9340982  0.05922288]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-1.8254347 -0.9756524  3.0795214],[0.00723086 0.01691398 0.9758552 ]
95,neutral,neutral,TRUE,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[-1.8830379  3.0643945 -1.163047 ],[0.00695085 0.9787692  0.01427992]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 3.1283875 -1.5791489 -2.4142227],[0.98722214 0.00891165 0.00386625]
97,negative,positive,MISS,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[ 1.7817659 -0.0668996 -2.2833488],[0.85134774 0.13404228 0.01460999]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[-0.07708163  1.8742671  -2.002357  ],[0.12218949 0.85999095 0.01781958]
99,neutral,positive,MISS,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-2.1433005   2.6102207  -0.41282701],[0.00815426 0.9458285  0.04601712]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-1.9635915  -0.82249624  3.053248  ],[0.00644896 0.02018651 0.9733645 ]
101,negative,neutral,MISS,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 2.7237997  -0.98598546 -2.4954648 ],[0.97097373 0.02377214 0.00525424]
102,positive,positive,TRUE,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-1.4021351   0.65809125  0.9060567 ],[0.05289894 0.41513744 0.53196365]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 3.2266607 -1.9496111 -2.2085805],[0.99009    0.00559305 0.00431697]
104,positive,neutral,MISS,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-2.8357701  1.4055167  1.6072638],[0.00642964 0.446842   0.5467284 ]
105,negative,negative,TRUE,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[ 3.1394682 -1.6749322 -2.3275783],[0.98781455 0.00801323 0.00417222]
106,negative,neutral,MISS,"forskerzonen: RT @USER: Ja, det er vildt, så stort universet er: Et lysår = ca. 9.400 mia. km. Det sorte hul i Messier 87('en nær galakse') = 55 mio. lysår væk. Det svarer altså til en afstand på 9.400 mia x 55 mio. km = 522.000.000.000 mia. km (Til …",[ 3.0320253 -1.4734076 -2.4050474],[0.9848326  0.01088122 0.00428619]
107,neutral,neutral,TRUE,RT @USER: Er du fra Syd- og Sønderjylland og tæt på #NotreDame lige nu? Så vil gerne tale med dig,[-2.2367854   2.900448   -0.60427934],[0.00567019 0.96531725 0.02901258]
108,positive,neutral,MISS,Københavns Lufthavn starter historisk stor udbygning til 4 mia. kr. #dkbyg #dkpol #dkbiz,[-2.5654593  1.2817711  1.4402184],[0.00973027 0.45599028 0.5342794 ]
109,negative,negative,TRUE,"""Registreringsafgiften på biler og motorcykler skal sænkes fra 180 til 150 procent""
Den er jo allerede blevet sat til 150% ?
hvad er det her for noget fis?",[ 3.251869  -1.8513463 -2.3161206],[0.99020165 0.00601763 0.00378074]
110,negative,negative,TRUE,Kan der ikke komme nogle max-grænser på hvor meget cykellygter må lyse? Jeg er træt af at få brændt sorte pletter i mit syn af blinkende LED-lygter...!,[ 3.290505  -2.1669543 -2.0480223],[0.9910142  0.00422606 0.00475978]
111,negative,negative,TRUE,"""Nordeas Vesterport-filial har gennem mere end et årti været centrum for hundredvis af skattelyselskaber og skuffeselskaber, som har ageret midterstation i mistænkelige transaktioner for hundredvis af millioner.""

Berlingskes Stefan Singh Kailay skriver.

[LINK]",[ 2.624113  -1.2281877 -2.1609426],[0.97126555 0.02062078 0.00811362]
