,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
31,neutral,negative,MISS,Der er noget skrivere har misforstået. Han skriver en nedsænkning vil give 7000 yderlige pladser og det er AGFS ønske. AGF har ikke noget ønske om at øge kapaciteten til 27000 #ultratwitteragf,[-2.2637155  4.0146723 -2.028746 ],[0.00186848 0.9957681  0.00236339]
32,negative,negative,TRUE,"Jeg finder det mere problematisk, at de antager den yngre generation ikke kender Michael Laudrup. Historielærer møgunger!!",[ 4.256686  -3.3859901 -2.4895751],[9.9834788e-01 4.7875106e-04 1.1733234e-03]
33,negative,negative,TRUE,"Hvorfor gør #dkpol ikke noget mere for at få flere elbiler på vejene, ladestandere sat op....",[ 0.9823485   0.91212654 -2.6201794 ],[0.5103495  0.4757411  0.01390944]
34,neutral,positive,MISS,"Konkurrencestater kommer i forskellige varianter, og det samme gælder for den danske konkurrencestat 🇩🇰. Nysgerrig? Køb 'Konkurrencestatsministeren' her: #dkpol #dkøko",[-3.8654876  3.7196498 -0.1240784],[4.9704895e-04 9.7854871e-01 2.0954266e-02]
35,positive,neutral,MISS,"Jo jo, men de kan jo ikke bruges som en overvældende del af holdets succes. De har ydet på visse områder, men har vel ikke været kæmpe profiler.",[ 0.7994293 -2.553382   1.2531829],[0.38325986 0.01340868 0.6033315 ]
36,neutral,positive,MISS,Viacom letter på aftale med AT&amp;T og topper S&amp;P 500-indekset,[-3.2761545  4.84625   -1.8737885],[2.9636867e-04 9.9849892e-01 1.2046809e-03]
37,neutral,positive,MISS,Det er flot! Træning er heller ikke en særligt stor del af vægttab. Du kan ikke træne dig ud af dårlige spisevaner du skal spise dig ud af dem. Træning er selvfølgelig godt for en masse andre ting så det er helt fint at træne (eller ej).,[-3.5682955  1.8217121  1.587846 ],[0.00254001 0.5567836  0.44067633]
38,positive,neutral,MISS,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → #angst #stress #denmark,[-3.6309254  1.3828558  2.071586 ],[0.00221684 0.3335745  0.66420865]
39,neutral,neutral,TRUE,Det er Robsons store udfordring. Han er dog ret bredt anerkendt som en af de største engelske spillere,[-2.6517553  4.088531  -1.6862218],[0.00117726 0.99573106 0.00309171]
40,negative,negative,TRUE,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[ 3.9640417 -3.3870556 -2.035843 ],[9.9688870e-01 6.3989067e-04 2.4713252e-03]
41,neutral,neutral,TRUE,"Det er Torsdag og dermed Premier League i Dart, med runder igen før finalen strammer det til nu.
Se forslag på facebook side",[ 0.07397258  1.6444236  -2.1515214 ],[0.1690094  0.81273526 0.01825539]
42,neutral,neutral,TRUE,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-2.5347984  2.760239  -0.3704493],[0.00478345 0.9535578  0.04165877]
43,neutral,negative,MISS,Det vil sige at laveste fællesnævner hermed er dem det laver balladen.,[-0.8489702  2.77287   -2.3229625],[0.02588303 0.96818954 0.00592746]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 3.523453  -3.0924408 -1.7191257],[0.9934181  0.0013301  0.00525181]
45,negative,negative,TRUE,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[ 2.5142314 -1.628699  -1.7949374],[0.9715143  0.01542401 0.01306174]
46,neutral,neutral,TRUE,"Hvad sker der med i dag, kan ikke komme ind??",[-2.4383843  4.293967  -2.1244442],[0.00118837 0.99718493 0.00162665]
47,negative,negative,TRUE,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[ 3.5795507 -2.0933118 -2.8691492],[0.9950045  0.00342084 0.00157467]
48,negative,negative,TRUE,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[ 3.2963312 -2.6744215 -1.8687022],[0.99180263 0.0025314  0.00566604]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 4.1775794 -3.2284136 -2.5124621],[9.9815255e-01 6.0647802e-04 1.2409344e-03]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 4.2795005 -3.401385  -2.480827 ],[9.9838221e-01 4.6081937e-04 1.1569750e-03]
51,negative,positive,MISS,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[ 2.584257  -1.0795184 -2.5582783],[0.96948224 0.02485321 0.00566455]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 3.9567397 -3.0096245 -2.4372346],[9.9739218e-01 9.4061653e-04 1.6672404e-03]
53,neutral,neutral,TRUE,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[-1.2312403  3.1788657 -2.2903001],[0.01195816 0.983895   0.00414687]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 3.847602  -3.0155442 -2.2590106],[0.99673694 0.00104221 0.00222082]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 3.2945254 -2.2785332 -2.1855013],[0.99209493 0.00376881 0.00413626]
56,neutral,negative,MISS,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[-3.6356187   2.6473913   0.76820636],[0.0016177  0.86611414 0.1322682 ]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 4.3449197 -3.6288903 -2.3771508],[9.984540e-01 3.438320e-04 1.202181e-03]
58,neutral,neutral,TRUE,Stormen Pabuk dræber to ældre og en fisker i Thailand,[-1.3107744  3.5443115 -2.6495   ],[0.00771284 0.990265   0.00202215]
59,positive,positive,TRUE,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-2.9608452 -2.0803993  5.029027 ],[3.3848610e-04 8.1641966e-04 9.9884510e-01]
60,neutral,positive,MISS,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[-0.4803538  2.606741  -2.6520443],[0.0434267  0.9516233  0.00494998]
61,neutral,negative,MISS,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[-1.9505893  3.8463168 -2.2192986],[0.00302075 0.9946702  0.00230896]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-3.2856877 -1.5784104  4.846105 ],[2.9347837e-04 1.6182188e-03 9.9808830e-01]
63,positive,positive,TRUE,Lækre detaljer i brilleetuier og pudseklude 😍,[-3.1532078 -1.7541957  4.9141645],[3.1311027e-04 1.2684710e-03 9.9841845e-01]
64,neutral,positive,MISS,Enig. En true detective podcast. det er lige dig ? :),[-2.0480013  3.9038243 -2.0961525],[0.00258794 0.9949457  0.00246628]
65,positive,negative,MISS,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[-2.5046961 -2.3055754  4.768939 ],[6.9251988e-04 8.4510207e-04 9.9846244e-01]
66,negative,negative,TRUE,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[ 1.4352983  -1.1298445  -0.76683474],[0.84212273 0.06476613 0.09311102]
67,neutral,neutral,TRUE,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[-2.900503   4.58748   -1.9850684],[5.5867713e-04 9.9804580e-01 1.3954974e-03]
68,negative,neutral,MISS,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[ 0.9082382   0.06165643 -1.4106072 ],[0.654765   0.2808146  0.06442045]
69,positive,positive,TRUE,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-2.7295027  -0.99943787  3.6878111 ],[0.00161552 0.00911316 0.9892713 ]
70,neutral,negative,MISS,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[-1.464229   2.9586802 -1.7028778],[0.01174728 0.9789995  0.00925323]
71,neutral,neutral,TRUE,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[-2.4195795  3.7943025 -1.6454513],[0.00198884 0.99369806 0.0043132 ]
72,positive,neutral,MISS,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[-2.727225  -1.9112985  4.6285534],[6.3756132e-04 1.4416983e-03 9.9792081e-01]
73,negative,neutral,MISS,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[ 4.049225  -3.3801098 -2.1652763],[9.9741298e-01 5.9204665e-04 1.9950387e-03]
74,neutral,neutral,TRUE,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[-1.8911519  3.8328874 -2.2663338],[0.00324859 0.9945192  0.00223231]
75,positive,negative,MISS,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[-2.9050746 -0.7996682  3.6261828],[0.00143787 0.01180558 0.98675656]
76,neutral,negative,MISS,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[-0.3485032  1.4301027 -1.4015305],[0.13754258 0.81447154 0.04798586]
77,positive,neutral,MISS,Jeg lukkede den faktisk ned inden et møde 😬,[-0.39127555 -0.47028187  0.7479386 ],[0.19808467 0.18303698 0.6188783 ]
78,neutral,neutral,TRUE,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[ 0.37343207  1.2956823  -2.1845956 ],[0.2783654  0.7000732  0.02156145]
79,negative,negative,TRUE,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 2.1031203  -0.92713404 -1.9811592 ],[0.938845   0.04534936 0.0158057 ]
80,neutral,neutral,TRUE,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 0.38859168  0.9933305  -1.8305652 ],[0.34019682 0.62282354 0.03697964]
81,negative,negative,TRUE,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[ 0.8823568  0.6764932 -2.0966547],[0.5362542  0.43648094 0.02726481]
82,neutral,negative,MISS,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[-3.1926258   3.6274292  -0.66367733],[0.00107576 0.9854338  0.01349036]
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 4.2011743 -3.5880704 -2.1896718],[9.9791342e-01 4.1330143e-04 1.6733378e-03]
84,neutral,neutral,TRUE,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[-2.0148842  4.20912   -2.5295584],[0.00197504 0.99684453 0.00118047]
85,neutral,negative,MISS,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[-0.69241714  2.2610102  -1.8923873 ],[0.04884541 0.9364422  0.01471239]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-2.9122944  4.734227  -2.1476433],[4.7698553e-04 9.9849832e-01 1.0246818e-03]
87,negative,negative,TRUE,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[ 2.446748  -1.78961   -1.5107731],[0.96751976 0.01399049 0.01848972]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-3.3638952  4.794153  -1.7507077],[2.8592788e-04 9.9827909e-01 1.4350103e-03]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[-2.0123434  4.0032463 -2.3186538],[0.00243011 0.99578094 0.00178895]
90,neutral,neutral,TRUE,"Nej, det gør der ikke. Se evt. her: :)",[-2.8514018  4.7597375 -2.217695 ],[4.9420213e-04 9.9857438e-01 9.3136542e-04]
91,negative,negative,TRUE,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 3.302913  -2.6951985 -1.836026 ],[0.9917217  0.00246288 0.00581537]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-3.014798   4.8555655 -2.1262195],[3.8139574e-04 9.9869114e-01 9.2742877e-04]
93,positive,positive,TRUE,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-1.9027858  -0.00884153  1.8802022 ],[0.01938259 0.12880757 0.85180986]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-2.9041276 -2.1436536  5.037814 ],[3.5511915e-04 7.5970270e-04 9.9888521e-01]
95,neutral,neutral,TRUE,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[-2.3880715  4.486027  -2.4272077],[1.0321357e-03 9.9797529e-01 9.9252199e-04]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 2.158576   -0.70929885 -2.338557  ],[0.93636423 0.0532038  0.01043193]
97,negative,positive,MISS,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[ 1.8668773 -0.8690547 -1.7087286],[0.9150538  0.05932619 0.02562009]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[-1.4035866  3.4283261 -2.3593328],[0.00788424 0.98908406 0.00303169]
99,neutral,positive,MISS,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-2.410614   3.7921453 -1.6193141],[0.00201079 0.9935529  0.00443633]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-3.0102696 -1.8768574  4.8541036],[3.8358488e-04 1.1915060e-03 9.9842489e-01]
101,negative,neutral,MISS,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 2.690948  -1.356395  -2.3837276],[0.97682786 0.01706393 0.00610822]
102,positive,positive,TRUE,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[ 0.6064293 -2.450044   1.388933 ],[0.30921516 0.01454961 0.6762352 ]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 3.7902255 -2.5853863 -2.6730425],[0.9967483  0.00169704 0.00155462]
104,neutral,neutral,TRUE,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-4.09418     2.9962556   0.83639455],[7.4632984e-04 8.9591748e-01 1.0333615e-01]
105,negative,negative,TRUE,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[ 3.6143787 -2.6241422 -2.3158329],[0.9954105  0.00194378 0.00264572]
106,negative,neutral,MISS,"forskerzonen: RT @USER: Ja, det er vildt, så stort universet er: Et lysår = ca. 9.400 mia. km. Det sorte hul i Messier 87('en nær galakse') = 55 mio. lysår væk. Det svarer altså til en afstand på 9.400 mia x 55 mio. km = 522.000.000.000 mia. km (Til …",[ 2.0656557 -0.7969704 -2.0887263],[0.932128   0.05324182 0.01463021]
107,neutral,neutral,TRUE,RT @USER: Er du fra Syd- og Sønderjylland og tæt på #NotreDame lige nu? Så vil gerne tale med dig,[-3.2467732  4.8503566 -1.8930917],[3.0396081e-04 9.9851912e-01 1.1768308e-03]
108,positive,neutral,MISS,Københavns Lufthavn starter historisk stor udbygning til 4 mia. kr. #dkbyg #dkpol #dkbiz,[-2.2513747  0.6029644  1.5468463],[0.01587687 0.27566954 0.7084536 ]
109,negative,negative,TRUE,"""Registreringsafgiften på biler og motorcykler skal sænkes fra 180 til 150 procent""
Den er jo allerede blevet sat til 150% ?
hvad er det her for noget fis?",[ 4.1623044 -3.1854458 -2.5498922],[9.9814343e-01 6.4284401e-04 1.2137329e-03]
