,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
30,positive,positive,TRUE,"Ved du overhovedet hvad det ord betyder?

Jeg er fuldstændig enig med @USER. Danmark har brug for en ny retning!",[ 0.40368468 -4.5150447   2.1258714 ],[0.15142195 0.00110665 0.84747136]
31,neutral,negative,MISS,Der er noget skrivere har misforstået. Han skriver en nedsænkning vil give 7000 yderlige pladser og det er AGFS ønske. AGF har ikke noget ønske om at øge kapaciteten til 27000 #ultratwitteragf,[-3.0004933  3.456099  -1.2855372],[0.00155414 0.98981047 0.00863546]
32,negative,negative,TRUE,"Jeg finder det mere problematisk, at de antager den yngre generation ikke kender Michael Laudrup. Historielærer møgunger!!",[ 6.603062  -5.6929026 -4.599755 ],[9.9998188e-01 4.5700644e-06 1.3635484e-05]
33,negative,negative,TRUE,"Hvorfor gør #dkpol ikke noget mere for at få flere elbiler på vejene, ladestandere sat op....",[ 6.464308 -5.324726 -4.71777 ],[9.99978423e-01 7.58714259e-06 1.39211825e-05]
34,positive,positive,TRUE,"Konkurrencestater kommer i forskellige varianter, og det samme gælder for den danske konkurrencestat 🇩🇰. Nysgerrig? Køb 'Konkurrencestatsministeren' her: #dkpol #dkøko",[-5.978981   -0.57863814  4.6904283 ],[2.3125674e-05 5.1219263e-03 9.9485493e-01]
35,positive,neutral,MISS,"Jo jo, men de kan jo ikke bruges som en overvældende del af holdets succes. De har ydet på visse områder, men har vel ikke været kæmpe profiler.",[-0.8788235 -3.8387234  3.2207944],[1.6294856e-02 8.4446633e-04 9.8286068e-01]
36,neutral,positive,MISS,Viacom letter på aftale med AT&amp;T og topper S&amp;P 500-indekset,[-5.7769904   4.612536   -0.63627404],[3.0591236e-05 9.9474323e-01 5.2261502e-03]
37,positive,positive,TRUE,Det er flot! Træning er heller ikke en særligt stor del af vægttab. Du kan ikke træne dig ud af dårlige spisevaner du skal spise dig ud af dem. Træning er selvfølgelig godt for en masse andre ting så det er helt fint at træne (eller ej).,[-4.7101393 -3.557497   6.7083144],[1.0990284e-05 3.4801233e-05 9.9995422e-01]
38,positive,neutral,MISS,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → #angst #stress #denmark,[-5.7024674 -0.5251478  4.482743 ],[3.747223e-05 6.640348e-03 9.933222e-01]
39,neutral,neutral,TRUE,Det er Robsons store udfordring. Han er dog ret bredt anerkendt som en af de største engelske spillere,[-2.564854    2.2632222  -0.38575912],[0.00741792 0.92702025 0.06556185]
40,negative,negative,TRUE,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[ 6.0362463 -5.2483764 -4.069532 ],[9.9994659e-01 1.2563992e-05 4.0840710e-05]
41,neutral,neutral,TRUE,"Det er Torsdag og dermed Premier League i Dart, med runder igen før finalen strammer det til nu.
Se forslag på facebook side",[-3.4445155  1.8618942  0.7134785],[0.00375139 0.7563733  0.23987532]
42,neutral,neutral,TRUE,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-4.1464987  4.373297  -1.3526797],[1.9879230e-04 9.9655235e-01 3.2489267e-03]
43,negative,negative,TRUE,Det vil sige at laveste fællesnævner hermed er dem det laver balladen.,[ 6.6076937 -5.69002   -4.6218696],[9.9998224e-01 4.5620800e-06 1.3275631e-05]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 5.8198223 -5.694674  -3.4985886],[9.9990022e-01 9.9833132e-06 8.9747475e-05]
45,negative,negative,TRUE,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[ 5.287588  -4.8231673 -3.3208144],[9.9977690e-01 4.0631006e-05 1.8252464e-04]
46,negative,neutral,MISS,"Hvad sker der med i dag, kan ikke komme ind??",[ 2.8103683 -2.0770416 -2.0385027],[0.98485476 0.00742672 0.00771852]
47,negative,negative,TRUE,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[ 6.5747166 -5.580811  -4.636558 ],[9.9998128e-01 5.2591258e-06 1.3520631e-05]
48,negative,negative,TRUE,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[ 5.089837  -4.1078696 -3.6179235],[9.99733388e-01 1.01244426e-04 1.65253907e-04]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 6.5832195 -5.7424912 -4.520819 ],[9.9998057e-01 4.4361227e-06 1.5051127e-05]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 6.4263935 -5.7509675 -4.2831087],[9.9997258e-01 5.1455004e-06 2.2331113e-05]
51,negative,positive,MISS,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[ 6.4838867 -5.611955  -4.4914064],[9.9997723e-01 5.5825485e-06 1.7119097e-05]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 6.2494717 -5.5966916 -4.132236 ],[9.9996185e-01 7.1657278e-06 3.0993087e-05]
53,negative,neutral,MISS,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[ 1.8765899  -4.15372     0.41351122],[0.81042063 0.00194886 0.18763052]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 6.615625  -5.720018  -4.5962424],[9.99982119e-01 4.39228597e-06 1.35126365e-05]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 6.154525  -5.6196737 -3.997704 ],[9.9995327e-01 7.7003460e-06 3.8987244e-05]
56,neutral,negative,MISS,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[-4.526999    4.033314   -0.77859914],[1.8997793e-04 9.9174482e-01 8.0651501e-03]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 6.4409647 -5.781799  -4.2792435],[9.9997306e-01 4.9171085e-06 2.2093325e-05]
58,neutral,neutral,TRUE,Stormen Pabuk dræber to ældre og en fisker i Thailand,[-4.0596857  5.6821084 -2.87693  ],[5.8760244e-05 9.9974948e-01 1.9175564e-04]
59,positive,positive,TRUE,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-4.8863573 -3.3229902  6.6455626],[9.8112969e-06 4.6847676e-05 9.9994338e-01]
60,negative,positive,MISS,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[ 6.122035 -5.186793 -4.229207],[9.9995577e-01 1.2263630e-05 3.1951666e-05]
61,neutral,negative,MISS,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[-4.1785936  5.91756   -3.0422099],[4.1230884e-05 9.9983025e-01 1.2845398e-04]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-5.0951004 -2.8024912  6.3235726],[1.0987060e-05 1.0877989e-04 9.9988019e-01]
63,positive,positive,TRUE,Lækre detaljer i brilleetuier og pudseklude 😍,[-4.96336   -2.83535    6.2819915],[1.3066295e-05 1.0973252e-04 9.9987721e-01]
64,positive,positive,TRUE,Enig. En true detective podcast. det er lige dig ? :),[-4.785475  -3.5393212  6.74929  ],[9.7835418e-06 3.4016830e-05 9.9995625e-01]
65,positive,negative,MISS,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[-4.0422506 -3.615301   6.2103715],[3.5261746e-05 5.4041331e-05 9.9991071e-01]
66,negative,negative,TRUE,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[ 4.934319  -4.9731307 -2.746813 ],[9.9948895e-01 4.9776831e-05 4.6121629e-04]
67,negative,neutral,MISS,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[ 2.873789   -0.97661805 -3.5792766 ],[0.9776635  0.02079595 0.00154049]
68,positive,neutral,MISS,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[-0.9333875 -2.771909   2.7058473],[0.02549606 0.00405521 0.9704487 ]
69,positive,positive,TRUE,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-4.0555887  -0.12725191  3.1073449 ],[7.4487133e-04 3.7856124e-02 9.6139896e-01]
70,neutral,negative,MISS,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[-3.6290588  4.359993  -1.7563113],[3.3829428e-04 9.9746072e-01 2.2009925e-03]
71,negative,neutral,MISS,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[ 5.3991814 -4.7374763 -3.5038512],[9.9982446e-01 3.9593986e-05 1.3595210e-04]
72,positive,neutral,MISS,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[-1.7031142 -3.372576   3.8502939],[3.8564755e-03 7.2636112e-04 9.9541712e-01]
73,negative,neutral,MISS,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[ 4.772791  -5.0904746 -2.4869838],[9.9924529e-01 5.2012783e-05 7.0273574e-04]
74,negative,neutral,MISS,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[ 5.0513744 -4.048922  -3.6204789],[9.99717176e-01 1.11601184e-04 1.71292850e-04]
75,positive,negative,MISS,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[-1.4757565 -3.230191   3.4979947],[0.00686148 0.00118707 0.99195147]
76,positive,negative,MISS,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[-0.7545792 -3.7479749  3.020911 ],[0.02238689 0.00112196 0.97649115]
77,positive,neutral,MISS,Jeg lukkede den faktisk ned inden et møde 😬,[-4.490314 -3.041369  6.103869],[2.5058067e-05 1.0671277e-04 9.9986815e-01]
78,negative,neutral,MISS,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[ 6.1081347 -4.985373  -4.432547 ],[9.9995828e-01 1.5210121e-05 2.6437596e-05]
79,negative,negative,TRUE,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 5.785675  -4.657886  -4.2023234],[9.9992502e-01 2.9133073e-05 4.5944613e-05]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 4.952778  -3.8865361 -3.5843203],[9.9965906e-01 1.4487280e-04 1.9599157e-04]
81,negative,negative,TRUE,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[ 1.2895073 -1.64494   -0.7352087],[0.8437456  0.04485359 0.11140087]
82,positive,negative,MISS,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[-3.4467337 -1.7857106  4.2074075],[4.7267287e-04 2.4884786e-03 9.9703884e-01]
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 6.211909  -5.7650795 -3.977864 ],[9.9995613e-01 6.2869681e-06 3.7550777e-05]
84,neutral,neutral,TRUE,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[-0.45141682  3.0481052  -3.932134  ],[2.9299386e-02 9.6979862e-01 9.0199127e-04]
85,negative,negative,TRUE,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[ 2.9939992 -1.7321938 -2.7797558],[0.9881734  0.00875535 0.00307131]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-5.1395655  7.198008  -3.7672727],[4.3837954e-06 9.9997830e-01 1.7291384e-05]
87,negative,negative,TRUE,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[ 1.6981728   0.33467215 -3.4775996 ],[0.7927601  0.2027594  0.00448056]
88,positive,neutral,MISS,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-5.9487925   0.40294528  3.7040765 ],[6.195450e-05 3.553020e-02 9.644078e-01]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[-4.7116485  6.605492  -3.4100215],[1.2161961e-05 9.9994314e-01 4.4698514e-05]
90,neutral,neutral,TRUE,"Nej, det gør der ikke. Se evt. her: :)",[-4.6217933  7.0727644 -4.0224605],[8.33888862e-06 9.99976516e-01 1.51843105e-05]
91,negative,negative,TRUE,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 5.959896  -5.4796405 -3.8139732],[9.9993241e-01 1.0760757e-05 5.6915826e-05]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-5.2848005  6.7466865 -3.153816 ],[5.9534323e-06 9.9994385e-01 5.0146678e-05]
93,neutral,positive,MISS,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-5.5252466  4.7216706 -0.9173053],[3.5339712e-05 9.9642086e-01 3.5437788e-03]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-4.661824  -3.47112    6.6074557],[1.2758227e-05 4.1966839e-05 9.9994528e-01]
95,neutral,neutral,TRUE,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[-4.954764   7.3589196 -4.093389 ],[4.4898170e-06 9.9998486e-01 1.0624756e-05]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 6.1886034 -5.3152814 -4.2660255],[9.9996102e-01 1.0090419e-05 2.8813462e-05]
97,negative,positive,MISS,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[ 5.1852884 -4.8167396 -3.1674247],[9.9971896e-01 4.5295241e-05 2.3568988e-04]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[-1.0603778  3.5595798 -3.632691 ],[9.749808e-03 9.895057e-01 7.444830e-04]
99,neutral,positive,MISS,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-1.0460461  1.9819381 -1.5849189],[0.04496613 0.92880034 0.02623349]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-4.76102   -3.3394082  6.5743604],[1.1942083e-05 4.9485538e-05 9.9993861e-01]
101,negative,neutral,MISS,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 6.311479  -5.4540358 -4.3429275],[9.9996865e-01 7.7676277e-06 2.3595892e-05]
102,positive,positive,TRUE,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-4.7211084 -1.9196409  5.3029127],[4.4288074e-05 7.2937121e-04 9.9922633e-01]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 6.0909386 -4.8930736 -4.5165358],[9.9995840e-01 1.6970158e-05 2.4729447e-05]
104,positive,neutral,MISS,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-5.7544575 -1.3565229  5.324637 ],[1.5412021e-05 1.2527315e-03 9.9873191e-01]
105,negative,negative,TRUE,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[ 6.5024753 -5.6130533 -4.532479 ],[9.9997842e-01 5.4737334e-06 1.6127646e-05]
106,negative,neutral,MISS,"forskerzonen: RT @USER: Ja, det er vildt, så stort universet er: Et lysår = ca. 9.400 mia. km. Det sorte hul i Messier 87('en nær galakse') = 55 mio. lysår væk. Det svarer altså til en afstand på 9.400 mia x 55 mio. km = 522.000.000.000 mia. km (Til …",[ 5.6203084 -4.9120355 -3.7339478],[9.9988675e-01 2.6657046e-05 8.6586304e-05]
