,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
10,negative,neutral,MISS,"BPA er verdens bedste kompensationsordning. Men den kan kun fungere, hvis de borgere der ønsker det, kan overdrage deres arbejdsgiveansvar. Den ret udhules fuldstændig, når kommunerne presser adm.bidraget i bund #dkpol @USER
[LINK]",[ 3.7143574 -2.9611788 -1.9966987],[0.9954503  0.00125566 0.00329412]
11,neutral,positive,MISS,"Ny opgørelse viser, at det i høj grad er TV 2-kanalerne, der har skruet op for produktionen af ny dansk tv-fiktion #dkmedier",[-2.7400086  4.0811186 -1.5215914],[0.00108531 0.9952443  0.00367032]
12,negative,negative,TRUE,"tbh Jeg antager altid, at de fleste lande uden af Europa er farlige, for folk som mig. Det er mere sikker, end at antage det modsatte.",[ 1.7760875  -2.5287647   0.08226573],[0.8351996  0.0112776  0.15352277]
13,negative,negative,TRUE,"Det fortæller jo alt, DF byder nazilignende tilstande velkommen i folketinget.

Håber ikke at det overrasker nogen.

#dkpol",[ 3.8627582 -2.999704  -2.1478345],[0.9965133  0.00104269 0.00244408]
14,negative,neutral,MISS,"pinen er udsat til imorgen, det er en større omgang jeg er igennem.",[ 3.9847505 -2.969462  -2.3541567],[9.9728656e-01 9.5201540e-04 1.7614388e-03]
15,negative,positive,MISS,"Sikkert nok, og du har ret i, at der ""altid"" er mange Brøndby-folk med i Odense. Men den fine kulisse i dag skyldes også et pænt Odense-fremmøde.",[ 3.4348905 -2.5892143 -1.969974 ],[0.9931331 0.0024031 0.0044638]
16,negative,negative,TRUE,"Ligesom meget andet i livet så er der vel sagtens både gode, dårlige, indholdsrige, og uinteressante pressemøder - men I journalister bliver vel betalt for det ... Det er jeres arbejde eller ??",[ 4.106044  -3.0562854 -2.4754145],[9.9784362e-01 7.7357504e-04 1.3828388e-03]
17,positive,neutral,MISS,Blågårdsgade 2. Look for Sasaa at Facebook,[-2.9837604 -1.0453417  4.134093 ],[8.0531731e-04 5.5951467e-03 9.9359953e-01]
18,neutral,positive,MISS,"DAT fejrer 30 år med fly Det er i dag 30 år siden, at Kirsten og Jesper Rungholm lettede med deres første fly. I dag råder de over 22 fly og har mere end 500 ansatte.",[-3.352031   3.8259926 -0.6646532],[7.5414276e-04 9.8816514e-01 1.1080691e-02]
19,positive,positive,TRUE,"Sommerferien går til Montenegro. Er du sådan én, der har gode tips til det land, så vil jeg herre mega gerne have dem ☺️",[-3.5300615   0.48519427  3.0453427 ],[0.00129254 0.07165492 0.9270525 ]
20,neutral,neutral,TRUE,"Og nej, det er ikke passivt.",[-2.9189541  4.157509  -1.4094193],[8.4083190e-04 9.9535477e-01 3.8044495e-03]
21,negative,negative,TRUE,"I at straffe to klubber for et problem, der veldokumenteret går på tværs af alle klubber. Det er en pop-reaktion, efter at de ikke har taget deres ansvar seriøst. Og det er problemet med DBU og især disciplinærudvalget. At de altid kun har moral, nær det er billigt og opportunt.",[ 2.9756882 -2.9368849 -1.1042387],[0.98076344 0.00265318 0.01658344]
22,neutral,neutral,TRUE,Kræft øger risiko for andre sygdomme senere i livet,[-1.3726782  3.0917196 -1.9503796],[0.01130839 0.9823454  0.00634612]
23,neutral,negative,MISS,"Hold nu op. Dansk Folkeparti vil ikke ud af EU. Partiet ønsker bare ikke, den danske befolkning får indflydelse. Det var tydeligt i 2015, hvor partiet argumenterede for, den ønskede tilvalgsordning ikke krævede en folkeafstemning, og var imod det, befolkningen ville have gavn af.",[-1.0926933  2.5643446 -1.7820647],[0.02484577 0.96268433 0.01246988]
24,neutral,negative,MISS,"Selvom Danmark ikke er længere er med i det europæiske politisamarbejde, Europol, så bruger politiet Europols forbryder-database (EIS) som aldrig før. #dkpol",[-2.6415555  3.8504388 -1.4371445],[0.00150563 0.99347335 0.00502097]
25,negative,negative,TRUE,"Hvis der er en embedsmand i statsministeriet, som pt . ikke har travlt med at føre valgkamp for V - kan du så ikke vise vores statsminister Ordensbekendtgørelsen? #dkpol",[ 3.513933  -1.9117488 -2.8626902],[0.9939341  0.00437536 0.00169054]
26,negative,neutral,MISS,"Milos.. Der er en himmelvid forskel på at bruge en sexuel orientering som skældsord, og et erhverv, uanset om det er luder/bilsælger/bankmand eller håndværker. Du kan skifte erhverv, det er umiddelbart nok sværere at sexualitet. Læs tipsbladets artikel om",[ 2.9997256 -1.7466115 -2.3022137],[0.9865189  0.00856638 0.00491476]
27,positive,negative,MISS,"Det er jo nemt nok at mene noget drastisk, når man tilhører en gruppe, som ikke ryger og ellers har fint råd til at betale 90 kr. for en pakke.",[ 0.3236834 -2.093818   1.4738661],[0.23540968 0.02098538 0.743605  ]
28,negative,negative,TRUE,"RT @USER: Du mener: Hvem bliver nummer tre ?

Først var det skolelærerne...",[ 2.761225  -0.9057966 -2.8772058],[0.9717126  0.02482965 0.00345779]
29,negative,neutral,MISS,"Mediernes rolle skal forklares forfra, skriver som kommentar til ""På sin vis er der tale om ytringsfrihed på speed. Men hvis de forpligtede, uafhængige medier samtidig svækkes, får vi et demokratisk problem"" #dkmedier",[ 3.7423944 -2.9902635 -2.015318 ],[0.9956691  0.0011862  0.00314465]
30,negative,positive,MISS,"Ved du overhovedet hvad det ord betyder?

Jeg er fuldstændig enig med @USER. Danmark har brug for en ny retning!",[ 1.3918135  -2.0852587   0.19231947],[0.75061303 0.02319225 0.22619471]
31,neutral,negative,MISS,Der er noget skrivere har misforstået. Han skriver en nedsænkning vil give 7000 yderlige pladser og det er AGFS ønske. AGF har ikke noget ønske om at øge kapaciteten til 27000 #ultratwitteragf,[-2.9975255  3.9554858 -1.1424007],[9.4904727e-04 9.9298429e-01 6.0667815e-03]
32,negative,negative,TRUE,"Jeg finder det mere problematisk, at de antager den yngre generation ikke kender Michael Laudrup. Historielærer møgunger!!",[ 4.0860147 -3.2202153 -2.274757 ],[9.9760628e-01 6.6973618e-04 1.7238964e-03]
33,negative,negative,TRUE,"Hvorfor gør #dkpol ikke noget mere for at få flere elbiler på vejene, ladestandere sat op....",[ 3.0551305 -1.3444611 -2.840925 ],[0.98519    0.01210045 0.00270954]
34,neutral,positive,MISS,"Konkurrencestater kommer i forskellige varianter, og det samme gælder for den danske konkurrencestat 🇩🇰. Nysgerrig? Køb 'Konkurrencestatsministeren' her: #dkpol #dkøko",[-2.6817472  3.9814951 -1.4701488],[0.00126993 0.9944646  0.0042655 ]
35,positive,neutral,MISS,"Jo jo, men de kan jo ikke bruges som en overvældende del af holdets succes. De har ydet på visse områder, men har vel ikke været kæmpe profiler.",[-1.6159482 -1.8387977  3.4818552],[0.00604368 0.00483636 0.98912   ]
36,neutral,positive,MISS,Viacom letter på aftale med AT&amp;T og topper S&amp;P 500-indekset,[-3.4318423   3.5839128  -0.29821816],[8.7873096e-04 9.7894818e-01 2.0173050e-02]
37,positive,positive,TRUE,Det er flot! Træning er heller ikke en særligt stor del af vægttab. Du kan ikke træne dig ud af dårlige spisevaner du skal spise dig ud af dem. Træning er selvfølgelig godt for en masse andre ting så det er helt fint at træne (eller ej).,[-3.1173432   0.33493772  2.8426785 ],[0.00237987 0.07513806 0.9224821 ]
38,positive,neutral,MISS,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → #angst #stress #denmark,[-3.4027064   0.38520992  3.0224514 ],[0.00150979 0.06667893 0.93181133]
39,neutral,neutral,TRUE,Det er Robsons store udfordring. Han er dog ret bredt anerkendt som en af de største engelske spillere,[-2.6960747  3.5137274 -0.9366217],[0.00198251 0.98650056 0.01151689]
40,negative,negative,TRUE,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[ 4.076232  -3.218731  -2.2497506],[9.9753797e-01 6.7727850e-04 1.7848024e-03]
41,negative,neutral,MISS,"Det er Torsdag og dermed Premier League i Dart, med runder igen før finalen strammer det til nu.
Se forslag på facebook side",[ 2.8058836 -2.0287452 -1.6471568],[0.98078376 0.00779687 0.01141937]
42,neutral,neutral,TRUE,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-3.3249624   3.0659938   0.11367755],[0.00159091 0.94886094 0.0495482 ]
43,negative,negative,TRUE,Det vil sige at laveste fællesnævner hermed er dem det laver balladen.,[ 3.9369543 -2.7492886 -2.5231175],[0.9971951  0.00124446 0.0015603 ]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 3.37476   -2.9296632 -1.5848424],[0.99123365 0.00181217 0.00695421]
45,negative,negative,TRUE,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[ 3.955938 -3.091426 -2.219672],[9.9705940e-01 8.6714089e-04 2.0734218e-03]
46,neutral,neutral,TRUE,"Hvad sker der med i dag, kan ikke komme ind??",[-1.8220258  3.1644871 -1.4790964],[0.00671889 0.98381376 0.00946739]
47,negative,negative,TRUE,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[ 4.15189   -2.8576932 -2.7046747],[9.9804819e-01 9.0142229e-04 1.0504692e-03]
48,negative,negative,TRUE,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[ 3.665133  -2.8012786 -2.1427813],[0.9954621  0.00154774 0.00299006]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 4.131733  -3.1231914 -2.4453268],[9.9790585e-01 7.0520595e-04 1.3890211e-03]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 3.9269016 -3.149343  -2.1043935],[9.9676311e-01 8.4220560e-04 2.3946052e-03]
51,negative,positive,MISS,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[ 1.6585131  0.3923311 -2.9155054],[0.7738607  0.21815589 0.00798347]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 4.090213  -3.1223495 -2.3799746],[9.9771899e-01 7.3558377e-04 1.5454027e-03]
53,neutral,neutral,TRUE,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[-2.5020921   1.8457419   0.63365716],[0.00987004 0.76306105 0.22706884]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 4.0621185 -3.1981664 -2.2572737],[9.9750239e-01 7.0115220e-04 1.7965394e-03]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 3.9090965 -2.781584  -2.455223 ],[0.9970445  0.00123877 0.00171682]
56,positive,negative,MISS,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[-3.4943411   0.54352164  2.9541292 ],[0.00145045 0.08224792 0.91630167]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 4.0005465 -3.2339735 -2.1503296],[9.9715531e-01 7.1920175e-04 2.1255498e-03]
58,neutral,neutral,TRUE,Stormen Pabuk dræber to ældre og en fisker i Thailand,[-1.9975488  3.490953  -1.689251 ],[0.00409407 0.9903334  0.00557247]
59,positive,positive,TRUE,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-2.7597353 -1.5195093  4.373186 ],[7.955532e-04 2.749745e-03 9.964547e-01]
60,neutral,positive,MISS,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[-0.49306142  2.574575   -2.534143  ],[0.04420684 0.9500513  0.00574195]
61,neutral,negative,MISS,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[ 1.0223881  1.0469676 -2.8156974],[0.4886585  0.5008183  0.01052316]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-2.8257113 -1.3576007  4.29384  ],[8.0564816e-04 3.4973391e-03 9.9569702e-01]
63,positive,positive,TRUE,Lækre detaljer i brilleetuier og pudseklude 😍,[-2.8697536 -1.0641702  4.070278 ],[9.6164312e-04 5.8501749e-03 9.9318814e-01]
64,neutral,positive,MISS,Enig. En true detective podcast. det er lige dig ? :),[-3.0772908   2.9755025   0.02494017],[0.00222942 0.9481715  0.04959913]
65,positive,negative,MISS,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[-1.8356967 -2.0051694  3.8878422],[0.00324855 0.00274213 0.9940094 ]
66,positive,negative,MISS,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[-2.4831245 -0.7987024  3.349133 ],[0.00287756 0.01550811 0.9816143 ]
67,neutral,neutral,TRUE,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[-2.4439442  3.6846383 -1.4037359],[0.00216162 0.99172145 0.00611698]
68,negative,neutral,MISS,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[ 1.7837895  -0.13878609 -2.4335082 ],[0.86134994 0.12595508 0.01269494]
69,positive,positive,TRUE,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-3.381122   1.0397102  2.3492334],[0.00254943 0.2120247  0.78542584]
70,negative,negative,TRUE,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[ 1.4024081   0.30602506 -2.288988  ],[0.7358274  0.24582317 0.01834944]
71,negative,neutral,MISS,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[ 1.1942664 -0.5518959 -1.0695491],[0.78223073 0.13645396 0.08131532]
72,positive,neutral,MISS,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[-2.685846  -1.5715657  4.3539705],[8.731901e-04 2.660938e-03 9.964658e-01]
73,negative,neutral,MISS,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[ 3.7716749 -2.9625914 -2.0731246],[0.9959323  0.00118461 0.00288314]
74,neutral,neutral,TRUE,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[-2.9067142  4.099579  -1.3686799],[9.0154115e-04 9.9490142e-01 4.1970625e-03]
75,positive,negative,MISS,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[-1.4073894   0.42236698  0.8715327 ],[0.05882867 0.3666419  0.57452947]
76,neutral,negative,MISS,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[ 0.4036839  0.9472154 -1.8270931],[0.3534165  0.6086107  0.03797281]
77,neutral,neutral,TRUE,Jeg lukkede den faktisk ned inden et møde 😬,[-2.3438137  2.8738146 -0.6201561],[0.00523283 0.9654371  0.02932998]
78,neutral,neutral,TRUE,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[ 0.7986137  1.0651972 -2.4749742],[0.4267364  0.5571029  0.01616064]
79,negative,negative,TRUE,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 2.3814452 -1.3020923 -1.8540974],[0.96190304 0.02417638 0.01392062]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 3.5609026 -2.4501796 -2.3326654],[0.9948185  0.00243873 0.00274284]
81,negative,negative,TRUE,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[ 2.3044894  -0.60410875 -2.5843458 ],[0.9415465  0.05136339 0.00709002]
82,neutral,negative,MISS,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[-3.1039298  1.75466    1.3313847],[0.00466808 0.601446   0.39388594]
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 3.785768  -3.1722436 -1.9085541],[9.9570256e-01 9.4689883e-04 3.3505568e-03]
84,neutral,neutral,TRUE,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[-2.4497485  4.1120443 -1.8542626],[0.00140775 0.9960387  0.00255354]
85,neutral,negative,MISS,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[-1.667608   3.2783246 -1.8942149],[0.00702251 0.9873789  0.00559859]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-1.998628   3.6458285 -1.8982565],[0.00351092 0.9926075  0.00388161]
87,negative,negative,TRUE,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[ 3.6998234 -2.996284  -1.9754854],[0.99535626 0.00122997 0.00341368]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-3.18632    4.0459576 -1.0352595],[7.1789359e-04 9.9311250e-01 6.1695576e-03]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[-2.03296    3.8213882 -2.0348537],[0.00285107 0.9943032  0.00284567]
90,neutral,neutral,TRUE,"Nej, det gør der ikke. Se evt. her: :)",[-2.9423153  4.166891  -1.3976102],[8.1376050e-04 9.9537247e-01 3.8137606e-03]
91,negative,negative,TRUE,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 3.602115  -3.06115   -1.7929758],[0.9942179  0.00126959 0.00451257]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-3.082246   4.0729446 -1.119882 ],[7.7588402e-04 9.9370283e-01 5.5212895e-03]
93,positive,positive,TRUE,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-2.709509   0.9499764  1.7501587],[0.00791765 0.30753216 0.68455017]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-2.620952  -1.6489301  4.384371 ],[9.0405386e-04 2.3896699e-03 9.9670631e-01]
95,neutral,neutral,TRUE,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[-2.3352306  3.8766758 -1.7359288],[0.00199413 0.9943749  0.00363101]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 3.985906  -2.7290115 -2.6155205],[0.9974355  0.00120958 0.00135495]
97,negative,positive,MISS,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[ 4.0435786 -3.0036032 -2.418268 ],[9.9757415e-01 8.6774660e-04 1.5581202e-03]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[ 0.8989924  1.0361211 -2.5585163],[0.45903483 0.52650183 0.01446334]
99,neutral,positive,MISS,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-2.7319844  3.7674155 -1.2046713],[0.00149176 0.9916375  0.00687073]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-2.685764  -1.5351983  4.325652 ],[8.981623e-04 2.838176e-03 9.962637e-01]
101,negative,neutral,MISS,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 3.80126   -2.6750307 -2.4137635],[0.99647385 0.00153408 0.00199212]
102,negative,positive,MISS,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[ 2.6139457  -2.5015273  -0.98195237],[0.96764284 0.00580889 0.02654828]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 3.920004  -2.619925  -2.6844077],[0.9972089  0.00144056 0.0013506 ]
104,neutral,neutral,TRUE,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-3.790096   1.8879724  1.7998964],[0.00178216 0.5210745  0.47714338]
105,negative,negative,TRUE,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[ 3.640867  -2.7189565 -2.137627 ],[0.99520004 0.00172137 0.00307852]
106,negative,neutral,MISS,"forskerzonen: RT @USER: Ja, det er vildt, så stort universet er: Et lysår = ca. 9.400 mia. km. Det sorte hul i Messier 87('en nær galakse') = 55 mio. lysår væk. Det svarer altså til en afstand på 9.400 mia x 55 mio. km = 522.000.000.000 mia. km (Til …",[ 3.800812  -2.4224977 -2.6960688],[0.99652135 0.00197578 0.00150289]
107,neutral,neutral,TRUE,RT @USER: Er du fra Syd- og Sønderjylland og tæt på #NotreDame lige nu? Så vil gerne tale med dig,[-3.3294775   3.7339082  -0.54504657],[8.4346533e-04 9.8550028e-01 1.3656218e-02]
108,neutral,neutral,TRUE,Københavns Lufthavn starter historisk stor udbygning til 4 mia. kr. #dkbyg #dkpol #dkbiz,[-3.1680746  1.7887086  1.3046075],[0.00433412 0.61603427 0.37963164]
109,negative,negative,TRUE,"""Registreringsafgiften på biler og motorcykler skal sænkes fra 180 til 150 procent""
Den er jo allerede blevet sat til 150% ?
hvad er det her for noget fis?",[ 4.093367  -2.9848104 -2.52443  ],[9.9782515e-01 8.4147463e-04 1.3334655e-03]
