,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
37,neutral,positive,MISS,Det er flot! Træning er heller ikke en særligt stor del af vægttab. Du kan ikke træne dig ud af dårlige spisevaner du skal spise dig ud af dem. Træning er selvfølgelig godt for en masse andre ting så det er helt fint at træne (eller ej).,[-1.688527    1.5624343   0.09979488],[0.03049287 0.7871778  0.18232936]
38,neutral,neutral,TRUE,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → #angst #stress #denmark,[-1.1417361  3.5363352 -2.245092 ],[0.00918323 0.9877702  0.00304659]
39,positive,neutral,MISS,Det er Robsons store udfordring. Han er dog ret bredt anerkendt som en af de største engelske spillere,[-1.6880494 -1.0551394  2.9659615],[0.00926884 0.01745399 0.9732772 ]
40,negative,negative,TRUE,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[ 4.7398944 -0.6434225 -2.4816735],[9.9470502e-01 4.5682453e-03 7.2678697e-04]
41,neutral,neutral,TRUE,"Det er Torsdag og dermed Premier League i Dart, med runder igen før finalen strammer det til nu.
Se forslag på facebook side",[-1.589173   3.8564608 -2.0874236],[0.00428538 0.9931109  0.00260376]
42,neutral,neutral,TRUE,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-1.9235326  2.85387   -0.9801021],[0.00817233 0.97083473 0.0209929 ]
43,negative,negative,TRUE,Det vil sige at laveste fællesnævner hermed er dem det laver balladen.,[ 4.737615  -0.7374302 -2.364142 ],[9.9501133e-01 4.1691363e-03 8.1954745e-04]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 4.8988857 -0.8988415 -2.3465233],[9.9626607e-01 3.0231134e-03 7.1077835e-04]
45,negative,negative,TRUE,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[ 4.87237   -0.9342378 -2.3386865],[9.9626797e-01 2.9963909e-03 7.3562114e-04]
46,negative,neutral,MISS,"Hvad sker der med i dag, kan ikke komme ind??",[ 3.0500057  1.1039089 -2.8705893],[0.87297046 0.12468679 0.00234271]
47,negative,negative,TRUE,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[ 2.990377   1.5091023 -3.1602883],[0.8133521  0.18491375 0.00173412]
48,negative,negative,TRUE,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[ 2.6703863  1.3791021 -2.70546  ],[0.7815281  0.21485578 0.00361613]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 4.339346   -0.13657863 -2.5621862 ],[0.98776555 0.01124047 0.00099393]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 4.670842  -0.5915493 -2.3916378],[9.9399674e-01 5.1517808e-03 8.5150829e-04]
51,positive,positive,TRUE,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[-0.44773012 -1.7809207   2.4965055 ],[0.0493589  0.01301272 0.93762845]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 4.92354    -0.82409954 -2.4053144 ],[9.961681e-01 3.178077e-03 6.538100e-04]
53,neutral,neutral,TRUE,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[ 0.98958635  2.7677922  -2.7654598 ],[0.14403771 0.8525919  0.00337039]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 4.9228745 -0.9392079 -2.3606963],[9.9648041e-01 2.8352977e-03 6.8431202e-04]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 4.9362054 -0.7833923 -2.5208127],[9.9615651e-01 3.2684195e-03 5.7515624e-04]
56,neutral,negative,MISS,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[ 0.7034413  3.1153655 -3.0593054],[0.08211108 0.9159823  0.00190661]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 3.8990028  -0.76040107 -1.7308325 ],[0.9871071  0.00934999 0.00354289]
58,neutral,neutral,TRUE,Stormen Pabuk dræber to ældre og en fisker i Thailand,[-1.0569528  4.1263976 -2.8064861],[5.5724904e-03 9.9345881e-01 9.6880569e-04]
59,positive,positive,TRUE,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-1.3250505 -1.9265337  3.574711 ],[0.00736346 0.00403516 0.9886014 ]
60,negative,positive,MISS,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[ 2.7182481   0.54236305 -2.0160542 ],[0.8910304  0.10113875 0.00783089]
61,neutral,negative,MISS,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[-0.45716098  3.5046513  -2.576485  ],[0.01863148 0.9791307  0.00223788]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-1.4410448 -2.0828164  3.9413202],[0.00456491 0.00240278 0.99303234]
63,positive,positive,TRUE,Lækre detaljer i brilleetuier og pudseklude 😍,[-1.567155  -2.2147405  4.182975 ],[0.00316702 0.00165732 0.9951756 ]
64,neutral,positive,MISS,Enig. En true detective podcast. det er lige dig ? :),[-0.7857141  3.5953789 -2.479347 ],[0.01232906 0.9854042  0.0022667 ]
65,negative,negative,TRUE,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[ 2.5796278  -1.6381687  -0.16917804],[0.92701143 0.01365587 0.05933267]
66,negative,negative,TRUE,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[ 3.0294125  1.2578515 -2.8830054],[0.8526799  0.14501297 0.00230704]
67,neutral,neutral,TRUE,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[ 1.6878843  2.5648706 -3.0787094],[0.29307002 0.7044362  0.00249383]
68,neutral,neutral,TRUE,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[-0.97877306  3.9448183  -2.658957  ],[0.00721075 0.99144554 0.00134365]
69,neutral,positive,MISS,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-2.2116463   1.4529383   0.64737165],[0.01739605 0.67914045 0.3034635 ]
70,positive,negative,MISS,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[-1.8573508  -0.52247953  2.5764263 ],[0.01122983 0.04266782 0.9461024 ]
71,negative,neutral,MISS,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[ 3.4243767   0.85724187 -2.7101102 ],[0.92685103 0.07114059 0.00200833]
72,neutral,neutral,TRUE,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[ 0.5275677  3.3029554 -3.08248  ],[0.05857579 0.9398396  0.00158451]
73,neutral,neutral,TRUE,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[-1.2656817   1.4795965  -0.27610493],[0.05192366 0.8083967  0.13967963]
74,neutral,neutral,TRUE,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[ 1.0785983  2.9024684 -3.0154424],[0.13864891 0.85903966 0.00231152]
75,negative,negative,TRUE,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[ 1.8341885 -1.4263726  0.2735682],[0.80104285 0.03073351 0.1682236 ]
76,negative,negative,TRUE,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[ 3.553177    0.65478736 -2.616334  ],[0.94589114 0.05212984 0.00197905]
77,positive,neutral,MISS,Jeg lukkede den faktisk ned inden et møde 😬,[-1.6707371   0.12059397  1.6606792 ],[0.02859155 0.17147584 0.79993266]
78,neutral,neutral,TRUE,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[ 0.04422001  3.6763685  -3.1673913 ],[0.02575049 0.97321206 0.00103753]
79,negative,negative,TRUE,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 4.4269266 -0.1401448 -2.5758133],[9.8882848e-01 1.0272285e-02 8.9922769e-04]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 3.3331745   0.51200956 -2.3118088 ],[0.9406703  0.05600427 0.00332546]
81,neutral,negative,MISS,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[ 1.1897663  1.8590168 -2.186327 ],[0.33478922 0.6537674  0.01144334]
82,positive,negative,MISS,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[-1.1213056 -1.277618   2.6043186],[0.02306676 0.01972882 0.9572044 ]
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 3.9274583  -0.01344473 -2.39043   ],[0.97920716 0.01902664 0.00176624]
84,negative,neutral,MISS,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[ 4.819006   -0.72729355 -2.4533634 ],[9.9542469e-01 3.8840175e-03 6.9128722e-04]
85,neutral,negative,MISS,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[-0.03649253  1.5119277  -1.0400568 ],[0.16472824 0.7748872  0.06038453]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-0.97932    3.9014962 -2.643437 ],[0.0075229  0.99105257 0.00142452]
87,negative,negative,TRUE,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[ 3.4609272  0.7958584 -2.7404432],[0.9331655  0.06494324 0.0018912 ]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-1.5275098  4.0396433 -2.3263717],[0.00380029 0.99449015 0.00170952]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[-0.5194776  4.1136117 -3.0922842],[9.623940e-03 9.896416e-01 7.345090e-04]
90,neutral,neutral,TRUE,"Nej, det gør der ikke. Se evt. her: :)",[-1.6326109  2.8738074 -1.2344061],[0.01074277 0.97325957 0.01599758]
91,negative,negative,TRUE,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 4.1122346 -0.244008  -2.3049846],[0.9857465  0.01264367 0.00160991]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-1.3648821  4.101683  -2.4508076],[0.00420197 0.99437946 0.00141854]
93,neutral,positive,MISS,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-1.7166591  3.8268042 -1.9583602],[0.00388581 0.9930627  0.00305149]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-1.1323805 -2.3263092  3.8778925],[0.00661163 0.00200351 0.99138486]
95,negative,neutral,MISS,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[ 4.9379225 -1.0110444 -2.3814163],[9.9673957e-01 2.6000289e-03 6.6043978e-04]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 4.2333283   0.11014591 -2.6966312 ],[9.8311895e-01 1.5919549e-02 9.6153026e-04]
97,positive,positive,TRUE,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[-2.0843472   0.31276307  1.9208264 ],[0.01495378 0.1643625  0.8206837 ]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[ 0.7917286  3.2474587 -3.252758 ],[0.0789113  0.9197063  0.00138242]
99,neutral,positive,MISS,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-2.294588  1.349964  0.87711 ],[0.01584445 0.60629797 0.37785763]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-1.3563292 -2.1971924  3.9310613],[0.00501862 0.00216472 0.9928167 ]
101,neutral,neutral,TRUE,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 1.2293019  2.673313  -2.8835888],[0.19033049 0.8065557  0.00311388]
102,positive,positive,TRUE,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-1.408183  -2.2202945  4.079196 ],[0.00411409 0.00182633 0.99405956]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 4.1242657   0.21670035 -2.7064915 ],[0.97926944 0.01967289 0.00105765]
104,neutral,neutral,TRUE,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-1.7937362  3.493877  -1.6961197],[0.00500067 0.98948586 0.00551344]
105,neutral,negative,MISS,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[-0.6483541  2.761548  -1.9122456],[0.03170091 0.9593419  0.00895716]
106,neutral,neutral,TRUE,"forskerzonen: RT @USER: Ja, det er vildt, så stort universet er: Et lysår = ca. 9.400 mia. km. Det sorte hul i Messier 87('en nær galakse') = 55 mio. lysår væk. Det svarer altså til en afstand på 9.400 mia x 55 mio. km = 522.000.000.000 mia. km (Til …",[ 1.3368036  2.5656853 -2.9309444],[0.22566135 0.7711764  0.00316226]
107,neutral,neutral,TRUE,RT @USER: Er du fra Syd- og Sønderjylland og tæt på #NotreDame lige nu? Så vil gerne tale med dig,[-1.9470288  3.3504934 -1.4523976],[0.00493874 0.98696226 0.008099  ]
108,neutral,neutral,TRUE,Københavns Lufthavn starter historisk stor udbygning til 4 mia. kr. #dkbyg #dkpol #dkbiz,[-1.7461876  3.474164  -1.696596 ],[0.00534616 0.9890359  0.00561797]
109,negative,negative,TRUE,"""Registreringsafgiften på biler og motorcykler skal sænkes fra 180 til 150 procent""
Den er jo allerede blevet sat til 150% ?
hvad er det her for noget fis?",[ 4.3131957   0.03580012 -2.7149181 ],[9.8544955e-01 1.3676818e-02 8.7370205e-04]
110,negative,negative,TRUE,Kan der ikke komme nogle max-grænser på hvor meget cykellygter må lyse? Jeg er træt af at få brændt sorte pletter i mit syn af blinkende LED-lygter...!,[ 3.0265534  1.2471243 -2.9050207],[0.8536876  0.1440465  0.00226594]
