,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
38,neutral,neutral,TRUE,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → #angst #stress #denmark,[-2.5604448  5.9812565 -3.0196075],[1.9509582e-04 9.9968171e-01 1.2326398e-04]
39,neutral,neutral,TRUE,Det er Robsons store udfordring. Han er dog ret bredt anerkendt som en af de største engelske spillere,[-2.9762533  6.0970826 -2.7727208],[1.1465409e-04 9.9974483e-01 1.4053435e-04]
40,negative,negative,TRUE,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[ 5.8583484 -2.721836  -1.7608624],[9.9932182e-01 1.8766288e-04 4.9059623e-04]
41,neutral,neutral,TRUE,"Det er Torsdag og dermed Premier League i Dart, med runder igen før finalen strammer det til nu.
Se forslag på facebook side",[-2.6067204  6.1603584 -3.0664358],[1.5573847e-04 9.9974591e-01 9.8343080e-05]
42,neutral,neutral,TRUE,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-3.4877198  4.959347  -1.2577369],[2.1405586e-04 9.9779522e-01 1.9906559e-03]
43,negative,negative,TRUE,Det vil sige at laveste fællesnævner hermed er dem det laver balladen.,[ 3.8533936  -0.58516186 -2.0123987 ],[0.98556364 0.01164246 0.00279385]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 7.299321  -2.8545935 -2.4883578],[9.9990487e-01 3.8919716e-05 5.6133718e-05]
45,negative,negative,TRUE,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[ 7.3464866 -3.190319  -2.2826715],[9.9990761e-01 2.6538914e-05 6.5776338e-05]
46,negative,neutral,MISS,"Hvad sker der med i dag, kan ikke komme ind??",[ 7.0583353 -2.3578718 -2.6888266],[9.9986017e-01 8.1382757e-05 5.8452177e-05]
47,negative,negative,TRUE,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[ 6.0488753  -0.94074005 -3.0378149 ],[9.9896657e-01 9.2044863e-04 1.1304508e-04]
48,negative,negative,TRUE,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[ 7.299604  -2.6486876 -2.6585746],[9.9990487e-01 4.7804686e-05 4.7334379e-05]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 5.9000583 -1.586427  -2.6472626],[9.9924588e-01 5.6018704e-04 1.9391791e-04]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 6.1870437 -1.4604965 -2.809092 ],[9.9939930e-01 4.7692994e-04 1.2381320e-04]
51,positive,positive,TRUE,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[-1.8938326 -1.6371583  4.0468245],[0.00261453 0.00337961 0.9940058 ]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 7.3827753 -3.0908782 -2.3787012],[9.9991417e-01 2.8269145e-05 5.7624522e-05]
53,negative,neutral,MISS,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[ 6.857211  -2.1926796 -2.6955595],[9.99811590e-01 1.17381765e-04 7.09908854e-05]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 7.3589597 -3.0467112 -2.4017792],[9.9991202e-01 3.0257725e-05 5.7666948e-05]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 7.23954   -3.144639  -2.2300107],[9.9989200e-01 3.0914438e-05 7.7157711e-05]
56,neutral,negative,MISS,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[-2.2351785  6.0558248 -3.3055096],[2.5067833e-04 9.9966335e-01 8.5956395e-05]
57,positive,positive,TRUE,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 0.47788545 -2.4350379   2.5569134 ],[0.11048493 0.00600118 0.88351387]
58,neutral,neutral,TRUE,Stormen Pabuk dræber to ældre og en fisker i Thailand,[-2.6780062  6.180984  -3.0435658],[1.4206435e-04 9.9975938e-01 9.8565346e-05]
59,positive,positive,TRUE,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-2.8617492 -1.7605175  5.5172577],[2.2942662e-04 6.9008535e-04 9.9908042e-01]
60,negative,positive,MISS,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[ 2.1509185 -1.8794633  0.4184965],[0.8370841  0.01487293 0.14804296]
61,negative,negative,TRUE,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[ 6.8878884 -2.115545  -2.731176 ],[9.9981064e-01 1.2296354e-04 6.6437176e-05]
62,neutral,positive,MISS,Jeg føler at 2019 starter overordentligt godt :),[-2.8523269  1.6598991  1.5489751],[0.00575767 0.5246642  0.46957806]
63,positive,positive,TRUE,Lækre detaljer i brilleetuier og pudseklude 😍,[-3.3692465 -2.3048394  6.422146 ],[5.5918779e-05 1.6211525e-04 9.9978203e-01]
64,neutral,positive,MISS,Enig. En true detective podcast. det er lige dig ? :),[-2.2136111  5.142234  -2.4786768],[6.3812698e-04 9.9887234e-01 4.8954273e-04]
65,negative,negative,TRUE,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[ 4.9059434 -2.3474765 -1.2622111],[9.9720496e-01 7.0577167e-04 2.0892425e-03]
66,neutral,negative,MISS,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[-2.7828603  5.9962897 -2.8364806],[1.5386273e-04 9.9970031e-01 1.4582982e-04]
67,neutral,neutral,TRUE,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[-2.1968598  6.1005087 -3.301375 ],[2.4908892e-04 9.9966836e-01 8.2540966e-05]
68,neutral,neutral,TRUE,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[-3.0600843  5.1198587 -1.8233333],[2.7986930e-04 9.9875605e-01 9.6398318e-04]
69,neutral,positive,MISS,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-3.5590956  5.143531  -1.3822194],[1.6587829e-04 9.9837130e-01 1.4628333e-03]
70,positive,negative,MISS,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[-2.7616806   0.06379978  3.3019338 ],[0.00223316 0.03767131 0.9600955 ]
71,neutral,neutral,TRUE,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[-1.0405169  4.223892  -2.634923 ],[0.00514046 0.9938159  0.00104366]
72,neutral,neutral,TRUE,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[-2.7354045  6.0035844 -2.7981153],[1.6016605e-04 9.9968946e-01 1.5043037e-04]
73,neutral,neutral,TRUE,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[-3.5315883  5.3805504 -1.6551876],[1.3460674e-04 9.9898642e-01 8.7897677e-04]
74,neutral,neutral,TRUE,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[-2.3398452  6.0406694 -3.193665 ],[2.2921710e-04 9.9967325e-01 9.7597193e-05]
75,negative,negative,TRUE,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[ 1.1826578 -1.688279   1.1301458],[0.49863154 0.0282454  0.47312298]
76,negative,negative,TRUE,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[ 2.5513022   0.70689166 -2.012751  ],[0.85577005 0.13531308 0.0089169 ]
77,neutral,neutral,TRUE,Jeg lukkede den faktisk ned inden et møde 😬,[-3.3772702  5.5046897 -1.8828661],[1.3876657e-04 9.9924278e-01 6.1843800e-04]
78,neutral,neutral,TRUE,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[-2.6190357  6.2941937 -3.2272136],[1.3456853e-04 9.9979216e-01 7.3251264e-05]
79,negative,negative,TRUE,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 3.0308495  1.3079361 -2.8781605],[0.8465536  0.1511481  0.00229829]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 2.0572205  1.726722  -2.5472202],[0.57851195 0.4156987  0.00578934]
81,neutral,negative,MISS,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[-2.1597986  5.734888  -3.061493 ],[3.7252341e-04 9.9947625e-01 1.5120034e-04]
82,positive,negative,MISS,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[-1.9321744 -0.2687793  2.677566 ],[0.00936898 0.04944193 0.94118917]
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 1.8382989  -1.4581947   0.41897562],[0.7819278  0.02894128 0.18913087]
84,positive,neutral,MISS,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[-3.1959867  1.3931776  2.1512437],[0.00323167 0.3180352  0.67873317]
85,negative,negative,TRUE,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[ 5.5186343 -1.9133642 -2.0445468],[9.9888998e-01 5.9134618e-04 5.1864464e-04]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-1.6423582  4.6432667 -2.431822 ],[1.8578598e-03 9.9729854e-01 8.4363244e-04]
87,negative,negative,TRUE,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[ 4.225432    0.31899196 -2.8915439 ],[9.7950566e-01 1.9699791e-02 7.9459103e-04]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-2.4053082  6.307702  -3.3598254],[1.6439502e-04 9.9977237e-01 6.3291787e-05]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[-2.6921654  6.2980204 -3.1486576],[1.2460159e-04 9.9979657e-01 7.8935329e-05]
90,neutral,neutral,TRUE,"Nej, det gør der ikke. Se evt. her: :)",[-3.1392837  5.6020517 -2.1239908],[1.5974435e-04 9.9939930e-01 4.4092155e-04]
91,negative,negative,TRUE,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 1.7721192  -1.4474883   0.28938124],[0.7892747  0.0315479  0.17917743]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-2.092059   6.105035  -3.3665338],[2.7535582e-04 9.9964762e-01 7.6983342e-05]
93,neutral,positive,MISS,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-3.137372   5.535442  -2.1257746],[1.7106703e-04 9.9935848e-01 4.7043237e-04]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-3.3812618 -2.2292058  6.3848376],[5.7349938e-05 1.8149505e-04 9.9976116e-01]
95,neutral,neutral,TRUE,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[-2.916864   5.735358  -2.4127276],[1.7465715e-04 9.9953616e-01 2.8915444e-04]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 5.094321  -0.6400227 -2.6898284],[9.9636406e-01 3.2212490e-03 4.1476777e-04]
97,neutral,positive,MISS,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[-3.0382404  2.1443603  1.2065083],[0.00401794 0.715778   0.28020403]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[-1.291914   5.792242  -3.6711063],[8.3751493e-04 9.9908495e-01 7.7575118e-05]
99,neutral,positive,MISS,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-3.177072   5.8629637 -2.4022312],[1.1852210e-04 9.9962413e-01 2.5722207e-04]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-3.4256265 -2.3191574  6.5557423],[4.6245099e-05 1.3982962e-04 9.9981397e-01]
101,negative,neutral,MISS,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 4.7164884  0.1263131 -2.980342 ],[9.8950595e-01 1.0044554e-02 4.4949772e-04]
102,positive,positive,TRUE,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-3.1505933 -1.9398293  5.80706  ],[1.2867589e-04 4.3184243e-04 9.9943942e-01]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 6.041306  -2.2722976 -2.0216017],[9.9944013e-01 2.4502180e-04 3.1483301e-04]
104,neutral,neutral,TRUE,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-3.1670067  5.756072  -2.3287542],[1.3321851e-04 9.9955875e-01 3.0804405e-04]
105,negative,negative,TRUE,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[ 3.3180444  1.1456475 -2.8905745],[0.8961246  0.10207243 0.00180302]
106,neutral,neutral,TRUE,"forskerzonen: RT @USER: Ja, det er vildt, så stort universet er: Et lysår = ca. 9.400 mia. km. Det sorte hul i Messier 87('en nær galakse') = 55 mio. lysår væk. Det svarer altså til en afstand på 9.400 mia x 55 mio. km = 522.000.000.000 mia. km (Til …",[-2.2160892  5.849342  -3.1683497],[3.1407873e-04 9.9956471e-01 1.2119291e-04]
