,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
16,negative,negative,TRUE,"Ligesom meget andet i livet så er der vel sagtens både gode, dårlige, indholdsrige, og uinteressante pressemøder - men I journalister bliver vel betalt for det ... Det er jeres arbejde eller ??",[ 4.0210533  0.5827246 -2.8746886],[0.96793205 0.03108835 0.00097963]
17,neutral,neutral,TRUE,Blågårdsgade 2. Look for Sasaa at Facebook,[-3.423494   3.83359   -0.2399288],[6.9288176e-04 9.8258615e-01 1.6721064e-02]
18,neutral,positive,MISS,"DAT fejrer 30 år med fly Det er i dag 30 år siden, at Kirsten og Jesper Rungholm lettede med deres første fly. I dag råder de over 22 fly og har mere end 500 ansatte.",[-3.0888965  5.1369653 -1.7862703],[2.6730690e-04 9.9874926e-01 9.8340749e-04]
19,positive,positive,TRUE,"Sommerferien går til Montenegro. Er du sådan én, der har gode tips til det land, så vil jeg herre mega gerne have dem ☺️",[-2.375063  -2.7716222  5.689384 ],[3.1435952e-04 2.1144787e-04 9.9947423e-01]
20,neutral,neutral,TRUE,"Og nej, det er ikke passivt.",[-2.5456517  4.995317  -2.135006 ],[5.3017720e-04 9.9867046e-01 7.9939660e-04]
21,negative,negative,TRUE,"I at straffe to klubber for et problem, der veldokumenteret går på tværs af alle klubber. Det er en pop-reaktion, efter at de ikke har taget deres ansvar seriøst. Og det er problemet med DBU og især disciplinærudvalget. At de altid kun har moral, nær det er billigt og opportunt.",[ 6.837392  -1.6930641 -3.0674374],[9.9975270e-01 1.9731623e-04 4.9920625e-05]
22,neutral,neutral,TRUE,Kræft øger risiko for andre sygdomme senere i livet,[-1.7266536  5.4006066 -3.0674484],[8.0210378e-04 9.9898809e-01 2.0986056e-04]
23,neutral,negative,MISS,"Hold nu op. Dansk Folkeparti vil ikke ud af EU. Partiet ønsker bare ikke, den danske befolkning får indflydelse. Det var tydeligt i 2015, hvor partiet argumenterede for, den ønskede tilvalgsordning ikke krævede en folkeafstemning, og var imod det, befolkningen ville have gavn af.",[ 0.7566718  3.2981777 -3.2122643],[0.07289866 0.92572397 0.00137731]
24,negative,negative,TRUE,"Selvom Danmark ikke er længere er med i det europæiske politisamarbejde, Europol, så bruger politiet Europols forbryder-database (EIS) som aldrig før. #dkpol",[ 2.5794477  1.8613372 -3.081226 ],[0.670622   0.3270441  0.00233388]
25,negative,negative,TRUE,"Hvis der er en embedsmand i statsministeriet, som pt . ikke har travlt med at føre valgkamp for V - kan du så ikke vise vores statsminister Ordensbekendtgørelsen? #dkpol",[ 4.746611    0.02113105 -2.8853734 ],[9.907355e-01 8.784313e-03 4.802074e-04]
26,negative,neutral,MISS,"Milos.. Der er en himmelvid forskel på at bruge en sexuel orientering som skældsord, og et erhverv, uanset om det er luder/bilsælger/bankmand eller håndværker. Du kan skifte erhverv, det er umiddelbart nok sværere at sexualitet. Læs tipsbladets artikel om",[ 2.833093    0.62607175 -2.0838974 ],[0.8949755  0.09847227 0.00655223]
27,negative,negative,TRUE,"Det er jo nemt nok at mene noget drastisk, når man tilhører en gruppe, som ikke ryger og ellers har fint råd til at betale 90 kr. for en pakke.",[ 2.5880315  1.0373106 -2.3791025],[0.8203054  0.1739827  0.00571185]
28,neutral,negative,MISS,"RT @USER: Du mener: Hvem bliver nummer tre ?

Først var det skolelærerne...",[ 2.1143923  2.351027  -3.2608206],[0.44021675 0.5577451  0.00203817]
29,negative,neutral,MISS,"Mediernes rolle skal forklares forfra, skriver som kommentar til ""På sin vis er der tale om ytringsfrihed på speed. Men hvis de forpligtede, uafhængige medier samtidig svækkes, får vi et demokratisk problem"" #dkmedier",[ 4.8799105  -0.05198999 -2.9425254 ],[9.9244410e-01 7.1582831e-03 3.9761735e-04]
30,positive,positive,TRUE,"Ved du overhovedet hvad det ord betyder?

Jeg er fuldstændig enig med @USER. Danmark har brug for en ny retning!",[-1.6894586 -1.824198   4.0563807],[0.00317702 0.00277654 0.99404645]
31,negative,negative,TRUE,Der er noget skrivere har misforstået. Han skriver en nedsænkning vil give 7000 yderlige pladser og det er AGFS ønske. AGF har ikke noget ønske om at øge kapaciteten til 27000 #ultratwitteragf,[ 6.528369  -1.3267515 -3.048909 ],[9.9954319e-01 3.8758412e-04 6.9253627e-05]
32,negative,negative,TRUE,"Jeg finder det mere problematisk, at de antager den yngre generation ikke kender Michael Laudrup. Historielærer møgunger!!",[ 6.023537  -0.9193397 -3.0818365],[9.9892455e-01 9.6444978e-04 1.1094795e-04]
33,negative,negative,TRUE,"Hvorfor gør #dkpol ikke noget mere for at få flere elbiler på vejene, ladestandere sat op....",[ 5.8481607 -0.7221604 -3.0816338],[9.9846858e-01 1.3992015e-03 1.3218253e-04]
34,positive,positive,TRUE,"Konkurrencestater kommer i forskellige varianter, og det samme gælder for den danske konkurrencestat 🇩🇰. Nysgerrig? Køb 'Konkurrencestatsministeren' her: #dkpol #dkøko",[-2.6863558  1.3949771  1.5926431],[0.0075533  0.44733918 0.54510754]
35,neutral,neutral,TRUE,"Jo jo, men de kan jo ikke bruges som en overvældende del af holdets succes. De har ydet på visse områder, men har vel ikke været kæmpe profiler.",[-2.470249   4.7442117 -2.047352 ],[7.3450210e-04 9.9814439e-01 1.1211265e-03]
36,neutral,positive,MISS,Viacom letter på aftale med AT&amp;T og topper S&amp;P 500-indekset,[-3.1276753  4.7878375 -1.4241545],[3.6417338e-04 9.9763536e-01 2.0004970e-03]
37,positive,positive,TRUE,Det er flot! Træning er heller ikke en særligt stor del af vægttab. Du kan ikke træne dig ud af dårlige spisevaner du skal spise dig ud af dem. Træning er selvfølgelig godt for en masse andre ting så det er helt fint at træne (eller ej).,[-2.982277   0.9165923  2.4923432],[0.00346133 0.17080486 0.82573384]
38,neutral,neutral,TRUE,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → #angst #stress #denmark,[-2.8884876  5.147659  -1.9732021],[3.231877e-04 9.988696e-01 8.071573e-04]
39,neutral,neutral,TRUE,Det er Robsons store udfordring. Han er dog ret bredt anerkendt som en af de største engelske spillere,[-2.6501663  5.2300324 -2.2221086],[3.7779595e-04 9.9904257e-01 5.7964271e-04]
40,negative,negative,TRUE,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[ 6.48474   -1.5644548 -3.0364523],[9.9960750e-01 3.1923378e-04 7.3253461e-05]
41,neutral,neutral,TRUE,"Det er Torsdag og dermed Premier League i Dart, med runder igen før finalen strammer det til nu.
Se forslag på facebook side",[-3.0934093  5.1423225 -1.675867 ],[2.6465330e-04 9.9864310e-01 1.0922151e-03]
42,neutral,neutral,TRUE,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-3.4110916  3.4489715  0.1758563],[0.00100954 0.96252227 0.03646825]
43,negative,negative,TRUE,Det vil sige at laveste fællesnævner hermed er dem det laver balladen.,[ 0.97622085 -0.31525463 -0.03598692],[0.610396   0.16777645 0.22182755]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 6.63136   -1.4148515 -3.0846803],[9.9961948e-01 3.2019135e-04 6.0285362e-05]
45,negative,negative,TRUE,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[ 6.8199754 -1.630475  -3.0792778],[9.9973601e-01 2.1374754e-04 5.0198931e-05]
46,neutral,neutral,TRUE,"Hvad sker der med i dag, kan ikke komme ind??",[-1.047782   4.310653  -2.6574292],[4.6818168e-03 9.9438196e-01 9.3616737e-04]
47,negative,negative,TRUE,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[ 3.6098306   0.98824245 -3.0008814 ],[0.93106997 0.06767698 0.0012531 ]
48,negative,negative,TRUE,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[ 6.250877  -1.2801211 -2.898634 ],[9.993580e-01 5.358585e-04 1.062035e-04]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 5.930953   -0.91029626 -3.0230756 ],[9.9880350e-01 1.0674883e-03 1.2906089e-04]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 6.1352158 -1.0960299 -2.9938147],[9.9916863e-01 7.2301744e-04 1.0838055e-04]
51,positive,positive,TRUE,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[-2.2646968 -2.5872788  5.4214606],[4.587760e-04 3.322806e-04 9.992090e-01]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 6.765401  -1.5493988 -3.087651 ],[9.9970263e-01 2.4479322e-04 5.2570809e-05]
53,negative,neutral,MISS,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[ 2.5794017  -1.7829404   0.13850302],[0.9092306  0.01159132 0.07917812]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 6.7228203 -1.676024  -2.9880788],[9.9971420e-01 2.2506314e-04 6.0601848e-05]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 6.7578535 -1.6622756 -3.007727 ],[9.9972230e-01 2.2032508e-04 5.7377525e-05]
56,neutral,negative,MISS,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[-1.4490697  4.7684245 -2.874199 ],[1.9893153e-03 9.9753225e-01 4.7838525e-04]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 2.7322633  -1.5687988  -0.26644164],[0.94037485 0.01274599 0.04687918]
58,neutral,neutral,TRUE,Stormen Pabuk dræber to ældre og en fisker i Thailand,[-2.5471787  5.414067  -2.3913338],[3.4845498e-04 9.9924433e-01 4.0722004e-04]
59,positive,positive,TRUE,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-2.399875  -2.1907282  5.2738614],[4.6439550e-04 5.7242607e-04 9.9896312e-01]
60,neutral,positive,MISS,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[-2.7722437  4.7674665 -1.5914072],[5.3035165e-04 9.9774230e-01 1.7274065e-03]
61,neutral,negative,MISS,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[-0.41772103  4.166184   -3.055614  ],[1.0104330e-02 9.8917305e-01 7.2257890e-04]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-1.9685328 -2.6667433  5.2643685],[7.2164100e-04 3.5899825e-04 9.9891937e-01]
63,positive,positive,TRUE,Lækre detaljer i brilleetuier og pudseklude 😍,[-2.3159423 -2.7047296  5.600087 ],[3.6462490e-04 2.4717124e-04 9.9938822e-01]
64,neutral,positive,MISS,Enig. En true detective podcast. det er lige dig ? :),[-2.8342838  1.8054538  1.1932532],[0.00622511 0.644406   0.34936887]
65,negative,negative,TRUE,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[ 4.860261  -1.7813182 -1.7890271],[0.9974068  0.00130158 0.00129159]
66,neutral,negative,MISS,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[ 1.7688664  2.522925  -3.1063612],[0.31915817 0.6784055  0.00243625]
67,neutral,neutral,TRUE,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[ 1.3329045  3.1307619 -3.2929041],[0.14191452 0.8566953  0.00139016]
68,neutral,neutral,TRUE,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[-3.184785    3.6134562  -0.23839784],[0.00109134 0.97813284 0.02077585]
69,neutral,positive,MISS,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-3.238312   4.593469  -1.1326984],[3.9547172e-04 9.9635679e-01 3.2476699e-03]
70,positive,negative,MISS,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[-2.654175  -2.3030093  5.5937867],[2.6162574e-04 3.7169768e-04 9.9936670e-01]
71,neutral,neutral,TRUE,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[-2.0131843  4.8673124 -2.440429 ],[1.0258914e-03 9.9830496e-01 6.6919328e-04]
72,neutral,neutral,TRUE,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[-2.5493424  5.1479254 -2.192073 ],[4.5356588e-04 9.9889803e-01 6.4833649e-04]
73,neutral,neutral,TRUE,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[-3.496202    3.7672133  -0.13993314],[6.8643404e-04 9.7962534e-01 1.9688282e-02]
74,neutral,neutral,TRUE,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[-2.0971868  5.0565276 -2.575075 ],[7.8096509e-04 9.9873477e-01 4.8426984e-04]
75,positive,negative,MISS,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[-0.13650718 -0.7539068   1.3996836 ],[0.16165012 0.0871852  0.75116473]
76,negative,negative,TRUE,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[ 3.4263625   0.77126104 -2.634473  ],[0.93229294 0.06553245 0.00217453]
77,positive,neutral,MISS,Jeg lukkede den faktisk ned inden et møde 😬,[-2.9103546 -0.6189981  4.1003046],[8.9343695e-04 8.8346107e-03 9.9027199e-01]
78,neutral,neutral,TRUE,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[-2.4771354  5.4774423 -2.599044 ],[3.5081938e-04 9.9933857e-01 3.1055542e-04]
79,negative,negative,TRUE,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 6.141246  -1.0011077 -3.066514 ],[9.9910969e-01 7.9018436e-04 1.0016912e-04]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 3.7576196  0.6362403 -2.8498871],[0.9565291  0.04217939 0.0012915 ]
81,neutral,negative,MISS,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[-1.9603282  4.704983  -2.340554 ],[1.2716315e-03 9.9785894e-01 8.6942338e-04]
82,neutral,negative,MISS,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[-3.1898134  2.5739756  0.8531944],[0.00265569 0.8459768  0.15136753]
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 5.0949044 -1.1434443 -2.429567 ],[9.975134e-01 1.948221e-03 5.383719e-04]
84,neutral,neutral,TRUE,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[-2.9986994   4.103123   -0.92503184],[8.1757305e-04 9.9267948e-01 6.5029305e-03]
85,negative,negative,TRUE,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[ 5.026349   -0.25916618 -2.9002159 ],[9.9460393e-01 5.0370940e-03 3.5907622e-04]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-2.5372257  5.3401504 -2.3960454],[3.7891761e-04 9.9918467e-01 4.3637387e-04]
87,negative,negative,TRUE,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[ 3.6111963  0.9753223 -2.923041 ],[0.93187165 0.06677449 0.00135386]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-2.00299    5.5472465 -2.967766 ],[5.256038e-04 9.992742e-01 2.002911e-04]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[-2.3151767  5.499952  -2.718538 ],[4.033115e-04 9.993273e-01 2.694406e-04]
90,neutral,neutral,TRUE,"Nej, det gør der ikke. Se evt. her: :)",[-2.8463402  4.754263  -1.6276866],[4.9905578e-04 9.9781275e-01 1.6881212e-03]
91,neutral,negative,MISS,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 0.5986129  1.6296585 -1.6597803],[0.25585172 0.71740717 0.02674118]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-2.6946385  5.5544066 -2.3768995],[2.6134585e-04 9.9937952e-01 3.5909395e-04]
93,neutral,positive,MISS,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-3.3798602  3.8212461 -0.2807613],[7.3308888e-04 9.8300850e-01 1.6258411e-02]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-2.2369244 -2.8773828  5.7664375],[3.3416616e-04 1.7612260e-04 9.9948967e-01]
95,neutral,neutral,TRUE,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[-2.8533657  3.8189335 -0.8262395],[0.00125187 0.9892435  0.00950452]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 4.8321266  -0.06358588 -3.013128  ],[9.9219126e-01 7.4201818e-03 3.8854784e-04]
97,positive,positive,TRUE,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[-2.673593  -0.7917089  4.094717 ],[0.00113972 0.00748326 0.991377  ]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[-2.1839716  5.1362357 -2.5146265],[6.6127250e-04 9.9886370e-01 4.7509337e-04]
99,neutral,positive,MISS,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-3.1819506  4.7968726 -1.3813739],[3.4181637e-04 9.9758923e-01 2.0690616e-03]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-2.3895857 -2.8631673  5.8449802],[2.6520799e-04 1.6516303e-04 9.9956959e-01]
101,negative,neutral,MISS,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 4.421424    0.39954406 -3.0013468 ],[9.8181987e-01 1.7593477e-02 5.8662903e-04]
102,positive,positive,TRUE,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-1.9033998 -2.711238   5.111813 ],[8.9694979e-04 3.9987892e-04 9.9870312e-01]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 2.6490963   0.05984889 -1.5720874 ],[0.9176351  0.06889285 0.01347204]
104,neutral,neutral,TRUE,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-2.5129735  5.0817885 -2.170695 ],[5.0247106e-04 9.9878997e-01 7.0755574e-04]
105,neutral,negative,MISS,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[-0.73257905  4.288346   -2.9659672 ],[6.5505640e-03 9.9274737e-01 7.0198957e-04]
106,neutral,neutral,TRUE,"forskerzonen: RT @USER: Ja, det er vildt, så stort universet er: Et lysår = ca. 9.400 mia. km. Det sorte hul i Messier 87('en nær galakse') = 55 mio. lysår væk. Det svarer altså til en afstand på 9.400 mia x 55 mio. km = 522.000.000.000 mia. km (Til …",[-1.1159935  4.614943  -2.974603 ],[3.231919e-03 9.962643e-01 5.038213e-04]
