,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
29,negative,positive,MISS,"Kan tegn på ulovlig udenlandsk finansiering af Brexit-kampagnen underminere afstemningens gyldighed? - Under alle omstændigheder giver dette bremain-siden nye gode argumenter for at lade befolkningen spørge påny. #brexit #dkmedier
#eudk
[LINK]",[ 5.185332   -0.18632786 -5.473446  ],[9.9535179e-01 4.6248157e-03 2.3384520e-05]
30,positive,positive,TRUE,"Nøddesbos hånd i Herning-rundkørsel: Jeg er en smule stolt,",[-4.4505515   0.09757052  4.406908  ],[1.4040867e-04 1.3262287e-02 9.8659736e-01]
31,positive,positive,TRUE,"Som Brøndby fan synes jeg det er helt på sin plads at tumpen, bliver vist et rødt kort og så tænker jeg ikke det er ham vi kommer til at savne specielt 🤷‍♂️ #bifaab #Superliga",[-4.0727487 -1.755143   5.859064 ],[4.8577302e-05 4.9312436e-04 9.9945825e-01]
32,positive,negative,MISS,"""afhængighed"" er et dybt problematisk ordvalg. Det stammer fra en patologisk fagværktøjskasse, og er dermed en sproglig sygeliggøre af noget, der helt klart ikke handler om at teenagerne der snapper er syge. Sig det sammen med mig: Ikke 👏 en 👏 diagnose 👏.",[-2.4599679 -3.2302248  5.7569723],[2.6993349e-04 1.2495063e-04 9.9960512e-01]
33,positive,positive,TRUE,"Årh, den fest ville jeg gerne havde været med til!",[-3.3897917 -2.947875   6.4421263],[5.3702290e-05 8.3543884e-05 9.9986279e-01]
34,neutral,negative,MISS,"Udskolingen forb. til gymnasiet, der også giver stor fleksibilitet ift videre uddannelse. Er det er ‘valg’ at vælge gymnasiet? Hvordan kan de unge blive nysgerrige og modige, til at træffe egne valg, når de møder UPV der anvender normen egnet/ikke egnet #uddpol #ungederblomstrer",[-0.65875745  2.585448   -2.0900364 ],[0.03720192 0.9539067  0.00889137]
35,neutral,negative,MISS,"Man kan ikke overraskes af V klanen
 Og slet ikke af det DF vælgersegment der er trukket indunder prædikanterne Støjberg/Henriksen
 Sammenhængen er åbenlys",[ 1.0660377  4.108314  -5.3150864],[4.5548584e-02 9.5437425e-01 7.7123681e-05]
36,negative,negative,TRUE,"Stop nu med at forsvare fascister. Må være nemt nok at være helligfranz når det ikke er DIT liv, der er truet. Gratis omgang på vores bekostning.",[ 6.530768  -3.7384582 -3.1749406],[9.9990439e-01 3.4680892e-05 6.0928833e-05]
37,negative,negative,TRUE,"Netop fordi det ikke er hans egen beslutning. Mads ville aldrig i livet indrømme en fejl, hvis han undgå det. Fordi ""belønningssystemet"" er bygget op om fraværet af fejl.",[ 6.231623  -2.6533108 -4.0170245],[9.9982625e-01 1.3843534e-04 3.5399196e-05]
38,negative,negative,TRUE,"I at straffe to klubber for et problem, der veldokumenteret går på tværs af alle klubber. Det er en pop-reaktion, efter at de ikke har taget deres ansvar seriøst. Og det er problemet med DBU og især disciplinærudvalget. At de altid kun har moral, nær det er billigt og opportunt.",[ 4.550906    0.69374526 -5.6774044 ],[9.7927457e-01 2.0690011e-02 3.5383895e-05]
39,negative,negative,TRUE,"Adspurgt afslører hun, at hun ikke er ubetinget glad for hele begrebet. Klynge (en. cluster) er frugtbart, men det bliver lidt sprogligt konstrueret, når -værk sættes på. Fx er det oplagt at komme til at tænke 'klokkeværk'. Akademisk begrebsudvikling er ikke let..",[ 5.670597  -1.2650217 -4.8163576],[9.9900061e-01 9.7154907e-04 2.7870145e-05]
40,neutral,neutral,TRUE,"Orbáns parti, Fidesz, kan vel stadig deltage i møder for @USER-gruppen? De er vel kun suspenderet fra EPP-partiet. Eller har jeg misforstået? Iøvrigt en suspendering som forudsiger ikke resulterer i, at Orbán “retter ind”. #dkmedier #eudk",[-0.48887777  5.162627   -4.5592256 ],[3.4997251e-03 9.9644047e-01 5.9745355e-05]
41,negative,negative,TRUE,Men prøv måske at høre mere alligevel. Det er jo er helt satirisk univers med en indre logik for fiktive personer. Kirsten Birgit er jo psykopat og uden filter men hun er fiktiv.,[ 3.977681    0.95969564 -5.40746   ],[9.5330375e-01 4.6616208e-02 8.0041682e-05]
42,neutral,neutral,TRUE,"... Ja - Der er en grund til at man fx fra elitedommer gruppen anbefaler dommerne ikke at udtale sig i 24 timer efter kampen...

Som jeg har skrevet har jeg forståelse for at pulsen er høj, men historien viser at det ikke er umuligt at udtale sig kritisk på en saglig måde! 😊",[-4.1846213  4.933269  -0.6319181],[1.09255525e-04 9.96076882e-01 3.81384348e-03]
43,neutral,neutral,TRUE,Jeg er er desværre blevet forhindret i at deltage. Nogen det kan bruge et startnummer? Hader at se et godt startnummer gå til spilde..,[-2.9547668  4.8831854 -1.8644975],[3.9385841e-04 9.9843436e-01 1.1717583e-03]
44,neutral,negative,MISS,Liberalisme til salg!?#dkpol #ligevilkårforalle Nikolaj Saadat: DF høster politiske sejre på liberal magtesløshed,[-1.0207131  1.9881562 -1.1445696],[0.04515085 0.9149581  0.03989108]
45,negative,negative,TRUE,"""Krydsfelt""?
Gråzone.
Evt. sump.
Et fravær af jura der kunne sætte grænser på områder, hvor man formentlig har troet, at moral ville være tilstrækkeligt. Altså i 1849
#dkpol #Støjberg",[ 4.136679   1.1418425 -5.659833 ],[9.5228988e-01 4.7657151e-02 5.2990472e-05]
46,positive,positive,TRUE,Foråret er kommet. Alt springer ud. #spring #denmark #copenhagen #filipino,[-3.7063594 -2.8622203  6.7086697],[2.9975532e-05 6.9722315e-05 9.9990034e-01]
47,neutral,positive,MISS,Viacom letter på aftale med AT&amp;T og topper S&amp;P 500-indekset,[-4.413319    4.1202183   0.45691407],[1.9180082e-04 9.7480667e-01 2.5001476e-02]
48,neutral,neutral,TRUE,Warnock slipper for straf trods vredesudbrud #pldk,[-0.9253408  5.032163  -4.080392 ],[2.5794040e-03 9.9731064e-01 1.0997609e-04]
49,negative,negative,TRUE,De 118 likes må være de 118 medlemmer af LA! Dette er et udtryk for det totalte sammenbrud i det socialt bevidste menneske! 100% produktion og den evige stræben efter højere højere BNP har en vigtig sideffekt! Planetens nedbrud! Se for fanden på plastikøerne og på klimaet!,[ 6.1995907 -3.081526  -3.5519667],[9.998486e-01 9.315294e-05 5.819514e-05]
50,negative,negative,TRUE,"Det er oplevelser som det hér, lytterne og jeg skal undvære i januar 2020. Hele mit liv har jeg været en underdog, udenfor, uhip, uncool, interesseret mig for ting, som majoriteten ikke gør. Og jeg har nydt det. Fuck mig, det bliver svært at undvære denne del:",[ 6.4997993 -3.4681075 -3.402267 ],[9.9990308e-01 4.6876041e-05 5.0066265e-05]
51,negative,negative,TRUE,"Jeg har normalt stor respekt for dit arbejde Klaus. Men her må jeg erkende, at hvis det JN står på TV og siger igår er korrekt. Så har har du godt nok strammet den...artiklen og overskriften anklager utvivlsomt AGF for at stjæle sig adgang til data, det er ikke korrekt.",[ 6.0090694 -1.7847073 -4.6727495],[9.9956483e-01 4.1211350e-04 2.2948589e-05]
52,neutral,negative,MISS,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[ 2.4630044  2.8583853 -5.6563177],[4.0237439e-01 5.9750575e-01 1.1979913e-04]
53,negative,positive,MISS,Ka’ vi ikke få det jazzgalskab tilbage?,[ 4.214604    0.03562977 -4.416481  ],[9.8474365e-01 1.5080572e-02 1.7574818e-04]
54,negative,negative,TRUE,"Hmm første halvdel af dit tweet, er vel alment. Blot er der bare ikke tale om en demonstration, men et åndsvagt freakshow. Manden er et fjols og koster os en hulens masse penge. Det er der jo ingen, der kan støtte ... sikkert heller ikke dine vælgere #fv19 #dkpol",[ 6.391454  -3.0754173 -3.7438169],[9.9988294e-01 7.7364050e-05 3.9651248e-05]
55,negative,negative,TRUE,"Glem hende Mette, det er spild af tid.",[ 5.8296304 -4.458272  -1.5892369],[9.9936646e-01 3.4020864e-05 5.9944828e-04]
56,neutral,positive,MISS,"Til jer, der løfter vores kufferter. Til jer, der slæber os som patienter. Til jer, der gør rent på vores kontorer. Til alle jer, der slider kroppen ned ved at gå på arbejde. Næste valg skal handle om retfærdighed for jer. #dkpol",[-3.5575292   4.1321864  -0.43987912],[4.5262268e-04 9.8932111e-01 1.0226206e-02]
57,negative,negative,TRUE,"Det kan være lidt småsvært at være socialdemokrat og finde et parti, der repræsenterer en i 2019's Danmark. Men det må da være komplet umulig at være liberal. #dkpol",[ 4.749924   -0.35426944 -4.7836876 ],[9.9389392e-01 6.0341614e-03 7.1935836e-05]
58,positive,neutral,MISS,Den her VENTETID er ROMA - den må bare ikke vinde over ! #oscarDK,[-3.3725398  0.8054957  2.5498939],[0.00227502 0.14841673 0.84930825]
59,negative,negative,TRUE,Svenske tilstande i DK. Men når staten ejer og finansiere medierne og de er pro islam er det nemt at udøve censur mod dem der har en anden mening Men de sociale medierne har større indflydelse end DR og TV2 så skråt op med dem👎,[ 6.309511  -2.3061473 -4.4484158],[9.9979764e-01 1.8120870e-04 2.1271777e-05]
60,neutral,neutral,TRUE,John Lammers kan komme til at undvære en af sine profiler mod FC Nordsjælland. #sldk,[-2.6499782  5.617496  -2.8317125],[2.5661208e-04 9.9952936e-01 2.1396909e-04]
61,negative,negative,TRUE,"En journalist fra spørger Rasmus, om det er nødvendigt, at han skal ødelægge Nørrebro ved at demonstrere 🤦🏻‍♂️ 

Rasmus er en klovn - men det er disse idioter, der ødelægger Nørrebro #dkpol",[ 6.31183   -3.0979106 -3.6203792],[9.9986947e-01 8.1911516e-05 4.8578015e-05]
62,neutral,positive,MISS,#Trump virker tilfreds med #FoxNews her til aften,[-3.6877663   4.1590447  -0.58300847],[3.8746625e-04 9.9097049e-01 8.6419797e-03]
63,positive,positive,TRUE,"Slemt? 🤣 Så skulle hun bare høre om Sverige🤔🤪
Integrationen går fremad, men udelukkende fordi tilstrømningen er stoppet. Kæmpesucces er vist endvidere en overdrivelse, bl.a. afhængigt af hvilke befolkningsgrupper man gør det op i. Danskerne ER humane og ordentlige mennesker👍",[-0.6945676 -4.0662384  4.8366427],[3.9450275e-03 1.3544153e-04 9.9591947e-01]
64,neutral,positive,MISS,Dansk fløjspiller kan komme i spil i finalen -,[-3.7319682  4.9460535 -1.097988 ],[1.6985585e-04 9.9746430e-01 2.3659386e-03]
65,neutral,neutral,TRUE,"Lidt skørt hvis AGF klarer sig videre imod AaB, og SøE klarer sig videre imod Randers, at AGF og SøE så skal mødes for 5. og 6. gang i sæsonen. De kunne have mødt hinanden i pokalen også for at nå de maksimum 7 der kan lade sig gøre. Men 6 vil stadig være SL-rekord #sldk",[-1.8038298  5.0434413 -3.2321515],[1.0609536e-03 9.9868470e-01 2.5432211e-04]
66,neutral,neutral,TRUE,"Unge lider under pres, stress og mangel på ro. For at få hjælp, skal de gå gennem døren med PSYKOLOGISK RÅDGIVNING. Forslag: trivselsvejledere på unges uddannelse. Det har jeg skrevet om i dagens",[-5.566893    4.864133    0.68903077],[2.9055231e-05 9.8483062e-01 1.5140411e-02]
67,positive,positive,TRUE,"Skål, og fremragende navneskift",[-4.389462  -1.7132865  6.242046 ],[2.4134151e-05 3.5065523e-04 9.9962521e-01]
68,negative,negative,TRUE,"Ja og ? Er det ikke sadan politikken i dag er
Dér er jo ingen af jer der har noget konkret at sige om virkelighed alligevel. Andet end det fremlæggelsens smùler viser fra et samfund der vil bedrage
Saa hvad er Ordenes fremlæggelse her værd ?????? NADA",[ 5.061621   -0.19885366 -5.3141184 ],[9.948030e-01 5.165852e-03 3.101776e-05]
69,neutral,positive,MISS,"Konkurrencestater kommer i forskellige varianter, og det samme gælder for den danske konkurrencestat 🇩🇰. Nysgerrig? Køb 'Konkurrencestatsministeren' her: #dkpol #dkøko",[-5.755736   4.3952484  1.4309871],[3.7120830e-05 9.5089799e-01 4.9064975e-02]
70,neutral,positive,MISS,"Udvalgsformand tilfreds med idrætstalentlinje: ""Efter sommerferien er linjen fuldt etableret""",[-4.109407   5.5069942 -1.2583855],[6.6545770e-05 9.9878186e-01 1.1516048e-03]
71,neutral,neutral,TRUE,Her er værktøjskasse til at forberede virksomheder på de nye tider. #brexit #dkbiz #eupol,[-3.4816363  5.1486444 -1.4455744],[1.7833868e-04 9.9845552e-01 1.3661422e-03]
72,positive,positive,TRUE,Det er sjældent helt så sort-hvidt,[-2.5834022 -2.9760213  5.561964 ],[2.8993536e-04 1.9578944e-04 9.9951422e-01]
73,positive,positive,TRUE,"Det har FCM, come on, var det dit bedste comeback?

Ej jeg skal nok stoppe, i er jo forsvarende pokalmestre, “snublende” tæt på The Double 😂",[-2.7186708 -0.4025854  3.1855788],[0.00264741 0.02683391 0.97051865]
74,negative,negative,TRUE,Man behøver ikke at være DF for at synes at DR er ensidigt og at 24/7 er underlødigt og Ekstrablad’s journalistik!,[ 5.6136503 -1.7701849 -4.2415724],[9.9932683e-01 6.2079553e-04 5.2437103e-05]
75,positive,positive,TRUE,Hvilke personlige forhold taler vi om? I øvrigt helt fantastisk video 👍,[-4.3094764 -2.1100204  6.4991207],[2.0220770e-05 1.8239353e-04 9.9979740e-01]
76,neutral,negative,MISS,"Du har fuldstændig ret. Det er en meget stor del af det. Vi skal virkelig helhedstænke og rundt i alle hjørner. Lidt reform her og der gør det ikke. 

Og mennesket skal i centrum!",[-1.8851389  4.1049833 -2.247026 ],[0.00249277 0.99577135 0.00173587]
77,positive,negative,MISS,"Ja, det er som om vi er landet på et spor vi slet ikke forventede at komme på. Håber virkelig vi snart kan få det valg udskrevet så vi kan tælle med og undgå al for meget af den slags...",[-3.6593606  -0.38906527  4.031676  ],[4.51271626e-04 1.18770655e-02 9.87671733e-01]
78,negative,neutral,MISS,"Det der skete ved TMI var at vi opdagede hvor hurtigt der skal reageres og at fokus på at redde reaktoren for videre produktion er helt forkert.

... Præcis samme fejl skete på Fukushima.

I begge tilfælde var reaktoren nedsmeltet mange timer inden man fik mistanken.",[ 5.0004187  0.1643353 -5.55704  ],[9.9209893e-01 7.8753633e-03 2.5793415e-05]
79,negative,negative,TRUE,"Når sender mig en mail med undskyldning om datalæk af min og andres data d 1. april, er det svært at vide om det er en joke. Mailen tyder dog ikke på det, så jeg er ikke særlig tilfreds. Specielt, når footeren i mailen inkludere denne signatur #gdpr #data #dkit",[ 6.218565  -2.76908   -3.8802903],[9.9983394e-01 1.2492322e-04 4.1119791e-05]
80,negative,negative,TRUE,"Hele verden skal afvikle den fossile produktion langt FØR reserverne er udtømte, vi giver olieselskaber skatterabat for at tømme Nordsøen, og det kan man ikke koble til at nå 1,5 gradsmålet? Forstår simpelthen ikke, hvad du mener.",[ 5.0594378  -0.07057665 -5.335109  ],[9.9408805e-01 5.8814972e-03 3.0418003e-05]
81,neutral,neutral,TRUE,Eller da Pia Holmen udtrykte det samme foran er kamera i dokumentaren...,[-0.95677054  4.8098545  -3.6583226 ],[3.1198831e-03 9.9667078e-01 2.0934820e-04]
82,neutral,negative,MISS,"Danske Stat tillader farligt Drikkevand: 
 Miljøministeriets pesticidkontrol kulegraves
 via @@USER
 #endlösnung #dkpol #svpol 
 #nopol #CreativeEu #Norden",[-1.7598695  4.979918  -3.2128751],[1.1811744e-03 9.9854255e-01 2.7623697e-04]
83,positive,positive,TRUE,jeg er helt enig Per... det hænger også mig langt ud af halsen - de som tweeter har overhovedet ikke sat sig ind i de politiske programmer - men jeg har måske en synes jeg selv genial løsning - kan ikke komme ind på den nu for er forbeholdt 🤣😍,[-4.1546903 -2.243117   6.5093017],[2.3367291e-05 1.5804986e-04 9.9981862e-01]
84,neutral,positive,MISS,Opkøb trækker Royal Unibrew op i første kvartal,[-4.462415   3.6832516  0.8713756],[2.7347606e-04 9.4305629e-01 5.6670275e-02]
85,negative,negative,TRUE,"DF på tilbagetog - gør det forskel for vælgerne? Tja, måske hvis det tog også kørte på ""Tulle-banen"". Men det er jo bare symptomer på syg kultur og ""bestikkelsespolitik"" i DF. 
Regeringen klar til at finde løsning for Radio24syvs fremtid 
[LINK]
#dkpol #dkmedier",[ 5.604387  -0.9866592 -5.100989 ],[9.9860698e-01 1.3706916e-03 2.2392833e-05]
86,neutral,positive,MISS,"Det er en meget venlig diagnose.
Næste gang han anmelder en ""demo"", synes jeg skulle sende ham et nummer til distriktspsykiatrien.",[-2.0643532  4.886215  -2.7131405],[9.5669489e-04 9.9854326e-01 5.0004444e-04]
87,neutral,neutral,TRUE,Slutfløjt. FC København-OB ender 4-0. Se statistik fra kampen her: #fckob #sldk #fcklive #obdk,[-2.6280208  5.578257  -2.9029694],[2.7280371e-04 9.9951994e-01 2.0722485e-04]
88,neutral,negative,MISS,Det handler IKKE om 👟👠 #dkpol #ligestilling #ledelse,[-1.5071504  4.5152006 -3.3268683],[2.4171546e-03 9.9719101e-01 3.9175196e-04]
89,negative,negative,TRUE,"Nazisme er en venstrefløjs ideologi, hvad vi ser nu er en segmentering på højrefløjen

Det er både godt og gavnligt

Og man skal da være både blind og døv for ikke at se det muslimske had mod alt dansk/vestlig kultur",[ 6.231855  -2.405586  -4.3047166],[9.9979609e-01 1.7730403e-04 2.6542180e-05]
90,neutral,neutral,TRUE,"Måske. Måske ikke. 
Men det er altid godt med ambitioner, hvad enten man er enig eller ej.",[-3.8425982  5.456769  -1.3698953],[9.1374684e-05 9.9882549e-01 1.0831957e-03]
91,neutral,neutral,TRUE,Avis: AGF vil handle hurtigt - Nicolai Poulsen-aftale en formalitet #sldk #transferdk,[-3.433739   5.789978  -2.2230089],[9.8628872e-05 9.9957031e-01 3.3099178e-04]
92,neutral,negative,MISS,Det er ikke satire.,[ 1.9740659  2.6623497 -4.6484494],[3.3426628e-01 6.6528910e-01 4.4460129e-04]
93,positive,positive,TRUE,Skønt at endnu flere kolleger får smil på læben og sved på panden sammen med vores foreninger. Vi har medlemsfremgang i 4 ud af 5 regioner #firmaidrætten #DyrkSammenholdet,[-3.0777314 -3.2239735  6.4071083],[7.598451e-05 6.564670e-05 9.998584e-01]
94,positive,positive,TRUE,"Styrket sundhedspleje i Odense skal give bedre børneliv    De første 1000 dage i et barns liv er nogle af de mest afgørende for det liv, barnet får. Så for at børnene får den allerbedste start, indfører Odense Kommune nu flere kontakter mellem forældre o…",[-4.0576625 -2.3096135  6.485538 ],[2.6367503e-05 1.5143873e-04 9.9982220e-01]
95,neutral,neutral,TRUE,Blog: Danske journalister er nyttige idioter,[-1.0471429  4.968212  -3.8118043],[2.4346642e-03 9.9741203e-01 1.5337767e-04]
96,negative,negative,TRUE,"Tja, nu er jeg ikke DF'er og bliver det aldrig, MEN det er dybt problematisk at unge mænd tyranniserer en bydel/Brønshøj Torv, får drevet vognen væk efter massiv chikane, stenkast, kanonslag osv, fordi den serverer svinekød! At DF buger det som stunt er fordi ingen har ageret før",[ 6.519891  -3.4360647 -3.513246 ],[9.9990869e-01 4.7439906e-05 4.3916185e-05]
97,negative,negative,TRUE,"Når man skal udregne så tager man skatteindtægterne fra alt og alle der arbejder indenfor tobak, det eneste du fatter og glor på er moms og skat plus afgifter ALENE på tobak, men glemmer at de som arbejder med tobak også betaler, så forsæt bare dine løgne",[ 6.252551 -2.529875 -4.160329],[9.9981660e-01 1.5337735e-04 3.0037516e-05]
98,negative,negative,TRUE,VLAK skal tvinges til klimahandling! Hvor er deres handlekraft? Kina ser til Danmarks erhvervsliv efter klimaløsninger. Radikale Venstre vil sætte turbo på den eksport!,[ 6.198274  -2.8194218 -3.7451305],[9.99830723e-01 1.21224584e-04 4.80353010e-05]
99,negative,negative,TRUE,"Pinligt og primitivt fra fansene. Det er lige præcis sådan en adfærd, der er med til at give fodbold et dårligt ry. Klubberne bør identificere og sanktionere disse (mange!) tilskuere. Sker det ikke, bør gribe ind. Vi skriver trods alt 2019, og (tråd 👇)",[ 6.256814  -4.4572897 -2.132605 ],[9.9975067e-01 2.2223659e-05 2.2720249e-04]
