,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
16,neutral,neutral,TRUE,Flere lyskryds ude af drift,[-3.9903586  5.194635  -1.2675651],[1.02396676e-04 9.98338819e-01 1.55876321e-03]
17,neutral,neutral,TRUE,"Mange ellers hærdede OB-fans frygter dagens kamp, fordi den kan slukke de evige drømme om top 6. OB-mandskabet har i dag ansvaret for at blæse den frygt omkuld.#sportfyn #sldk #obvb",[-0.5571598   0.32114756 -0.16261712],[0.20447691 0.4921396  0.3033835 ]
18,neutral,neutral,TRUE,Grønlands fiskeriminister Jeremiassen trækker sig efter en periode med tumult i fiskeripolitikken #glpol,[-3.1992168  5.649491  -2.5869408],[1.4350860e-04 9.9959177e-01 2.6471959e-04]
19,negative,negative,TRUE,"Det er lidt let blot at tale om ytringsfrihed, hvis man samtidig lukker øjnene for ordene han og ligesindede chikanerer befolkningsgrupper og enkeltpersoner med.

Og det sidste gør han i stor stil.

Så, nej, nu smed jeg det ud i lyset. Bare en enkelt gang.",[ 5.314023 -2.111117 -3.823991],[9.9929690e-01 5.9565838e-04 1.0742505e-04]
20,neutral,positive,MISS,"Eller sagt på en anden måde. Det er ikke en analyse som bare er trukket op af en hat. :-)
Logikken i Bruxelles er anderledes end i København og på X-borg :-)",[ 0.15710713  1.4321728  -2.0002236 ],[0.21301207 0.76235664 0.0246313 ]
21,positive,positive,TRUE,"Wow, det var en dejlig søndagsskumringsmeddelelse :) Glad for at du kan lide den!",[-3.436446  -3.1420422  6.8385863],[3.4480629e-05 4.6284204e-05 9.9991918e-01]
22,neutral,negative,MISS,"Jeg kan fortælle dig, at når man står på stadion, og de råber sådan, så tænker man en ekstra gang inden man går på toilet i pausen, fordi man ved, at hvis de kan se hvem man er, så falder der øretæver. Så, ja - det er udtryk for et kulturel had til os.",[-3.1543388  5.892641  -2.696585 ],[1.1771034e-04 9.9969625e-01 1.8604357e-04]
23,neutral,neutral,TRUE,Regeringen lægger an til ny motorvej i hovedstaden,[-4.084076   5.861437  -1.8223836],[4.7917929e-05 9.9949205e-01 4.5997946e-04]
24,negative,negative,TRUE,"Men det er jo problematisk, uansett om det er billedlig ment - det virker jo unektelig som barnet ikke har det så bra?
“She can see carbon dioxide with the naked eye. She sees how it flows out of chimneys and changes the atmosphere in a landfill.”",[ 6.1153293 -3.4388514 -3.2635257],[9.9984455e-01 7.0893228e-05 8.4478779e-05]
25,positive,negative,MISS,"Klart - nu skal der glattes ud. Spin fra klubbens side. Se hele scenariet igen. Der var ingenting at misforstå i kommunikationen fra Kepa om, at han var klar igen.",[-3.1477947 -0.6146731  3.725941 ],[0.00102026 0.01284785 0.9861319 ]
26,negative,negative,TRUE,"Jeg kan ikke klare at være på twitter i dag. Jeg bliver nemlig så edderspændt rasende, når jeg læser om karaktermordet på #radio24syv #dkpol #skamjer",[ 5.90068   -3.6998498 -2.7996411],[9.9976581e-01 6.7677014e-05 1.6649332e-04]
27,positive,negative,MISS,"Helt enig. Vi må bare ikke tror at bedre lokaler medfører “bedre sammenhænge” mellem SH, Kom. og AP. Heller ikke selvom vi kalder lokalerne for “Sundhedshuse” - det er der intet belæg for.",[ 0.21580943 -4.060949    3.759117  ],[2.8093835e-02 3.9015632e-04 9.7151595e-01]
28,neutral,positive,MISS,"HamletScenen præsenterer “Richard III” til sommer. Magtsyge, mord, sex og manipulationer fra verdens første seriemorder, lover instruktøren",[-1.4559075  3.8169446 -2.6519089],[0.00509493 0.99336433 0.00154071]
29,negative,positive,MISS,"Kan tegn på ulovlig udenlandsk finansiering af Brexit-kampagnen underminere afstemningens gyldighed? - Under alle omstændigheder giver dette bremain-siden nye gode argumenter for at lade befolkningen spørge påny. #brexit #dkmedier
#eudk
[LINK]",[ 4.3775563 -0.7462059 -4.2656255],[9.9390751e-01 5.9173102e-03 1.7525072e-04]
30,positive,positive,TRUE,"Nøddesbos hånd i Herning-rundkørsel: Jeg er en smule stolt,",[-3.9155524 -1.2369618  5.2552   ],[1.0386999e-04 1.5128201e-03 9.9838328e-01]
31,positive,positive,TRUE,"Som Brøndby fan synes jeg det er helt på sin plads at tumpen, bliver vist et rødt kort og så tænker jeg ikke det er ham vi kommer til at savne specielt 🤷‍♂️ #bifaab #Superliga",[-3.1348991 -2.3285437  5.59391  ],[1.6177021e-04 3.6232168e-04 9.9947590e-01]
32,positive,negative,MISS,"""afhængighed"" er et dybt problematisk ordvalg. Det stammer fra en patologisk fagværktøjskasse, og er dermed en sproglig sygeliggøre af noget, der helt klart ikke handler om at teenagerne der snapper er syge. Sig det sammen med mig: Ikke 👏 en 👏 diagnose 👏.",[-0.46067914 -4.4421773   4.9260383 ],[4.5557325e-03 8.4999338e-05 9.9535924e-01]
33,positive,positive,TRUE,"Årh, den fest ville jeg gerne havde været med til!",[-2.704218  -3.6867006  6.6407332],[8.7395070e-05 3.2719028e-05 9.9987984e-01]
34,negative,negative,TRUE,"Udskolingen forb. til gymnasiet, der også giver stor fleksibilitet ift videre uddannelse. Er det er ‘valg’ at vælge gymnasiet? Hvordan kan de unge blive nysgerrige og modige, til at træffe egne valg, når de møder UPV der anvender normen egnet/ikke egnet #uddpol #ungederblomstrer",[ 5.108022  -1.5627079 -4.2535667],[9.9864846e-01 1.2657600e-03 8.5847176e-05]
35,negative,negative,TRUE,"Man kan ikke overraskes af V klanen
 Og slet ikke af det DF vælgersegment der er trukket indunder prædikanterne Støjberg/Henriksen
 Sammenhængen er åbenlys",[ 5.1786866 -1.427716  -4.4819703],[9.9858654e-01 1.3497757e-03 6.3652536e-05]
36,negative,negative,TRUE,"Stop nu med at forsvare fascister. Må være nemt nok at være helligfranz når det ikke er DIT liv, der er truet. Gratis omgang på vores bekostning.",[ 6.342693  -3.8296022 -3.092441 ],[9.9988186e-01 3.8210019e-05 7.9858670e-05]
37,negative,negative,TRUE,"Netop fordi det ikke er hans egen beslutning. Mads ville aldrig i livet indrømme en fejl, hvis han undgå det. Fordi ""belønningssystemet"" er bygget op om fraværet af fejl.",[ 5.0214033 -1.4699432 -4.2376275],[9.9839091e-01 1.5140657e-03 9.5094285e-05]
38,negative,negative,TRUE,"I at straffe to klubber for et problem, der veldokumenteret går på tværs af alle klubber. Det er en pop-reaktion, efter at de ikke har taget deres ansvar seriøst. Og det er problemet med DBU og især disciplinærudvalget. At de altid kun har moral, nær det er billigt og opportunt.",[ 4.6893206 -1.0583626 -4.3512173],[9.9670225e-01 3.1796433e-03 1.1811627e-04]
39,negative,negative,TRUE,"Adspurgt afslører hun, at hun ikke er ubetinget glad for hele begrebet. Klynge (en. cluster) er frugtbart, men det bliver lidt sprogligt konstrueret, når -værk sættes på. Fx er det oplagt at komme til at tænke 'klokkeværk'. Akademisk begrebsudvikling er ikke let..",[ 6.0641756 -3.0831397 -3.6346402],[9.9983215e-01 1.0648751e-04 6.1345781e-05]
40,neutral,neutral,TRUE,"Orbáns parti, Fidesz, kan vel stadig deltage i møder for @USER-gruppen? De er vel kun suspenderet fra EPP-partiet. Eller har jeg misforstået? Iøvrigt en suspendering som forudsiger ikke resulterer i, at Orbán “retter ind”. #dkmedier #eudk",[-0.0733685  4.321237  -4.4668336],[1.219140e-02 9.876579e-01 1.506593e-04]
41,neutral,negative,MISS,Men prøv måske at høre mere alligevel. Det er jo er helt satirisk univers med en indre logik for fiktive personer. Kirsten Birgit er jo psykopat og uden filter men hun er fiktiv.,[ 0.9584305  1.2328858 -2.6345627],[0.4267432 0.5615146 0.0117422]
42,positive,neutral,MISS,"... Ja - Der er en grund til at man fx fra elitedommer gruppen anbefaler dommerne ikke at udtale sig i 24 timer efter kampen...

Som jeg har skrevet har jeg forståelse for at pulsen er høj, men historien viser at det ikke er umuligt at udtale sig kritisk på en saglig måde! 😊",[-2.4586408 -2.7342849  5.216813 ],[4.6370120e-04 3.5198784e-04 9.9918431e-01]
43,neutral,neutral,TRUE,Jeg er er desværre blevet forhindret i at deltage. Nogen det kan bruge et startnummer? Hader at se et godt startnummer gå til spilde..,[-3.0499806  2.3540804  0.5372987],[0.00385441 0.85686404 0.13928157]
44,negative,negative,TRUE,Liberalisme til salg!?#dkpol #ligevilkårforalle Nikolaj Saadat: DF høster politiske sejre på liberal magtesløshed,[ 1.2001781  -0.07684698 -1.6018064 ],[0.7465165  0.20817782 0.04530571]
45,negative,negative,TRUE,"""Krydsfelt""?
Gråzone.
Evt. sump.
Et fravær af jura der kunne sætte grænser på områder, hvor man formentlig har troet, at moral ville være tilstrækkeligt. Altså i 1849
#dkpol #Støjberg",[ 5.832906  -2.519846  -3.9879997],[9.9970990e-01 2.3567853e-04 5.4288630e-05]
46,positive,positive,TRUE,Foråret er kommet. Alt springer ud. #spring #denmark #copenhagen #filipino,[-3.6793542 -2.7951672  6.692516 ],[3.1297350e-05 7.5771350e-05 9.9989295e-01]
47,neutral,positive,MISS,Viacom letter på aftale med AT&amp;T og topper S&amp;P 500-indekset,[-5.6412263  4.2928934  1.3452556],[4.6072244e-05 9.5010787e-01 4.9845971e-02]
48,neutral,neutral,TRUE,Warnock slipper for straf trods vredesudbrud #pldk,[-2.9828968  6.3603654 -3.5145977],[8.7541230e-05 9.9986100e-01 5.1439627e-05]
49,negative,negative,TRUE,De 118 likes må være de 118 medlemmer af LA! Dette er et udtryk for det totalte sammenbrud i det socialt bevidste menneske! 100% produktion og den evige stræben efter højere højere BNP har en vigtig sideffekt! Planetens nedbrud! Se for fanden på plastikøerne og på klimaet!,[ 5.062254   -5.909185    0.57682097],[9.8883688e-01 1.6993743e-05 1.1146175e-02]
50,negative,negative,TRUE,"Det er oplevelser som det hér, lytterne og jeg skal undvære i januar 2020. Hele mit liv har jeg været en underdog, udenfor, uhip, uncool, interesseret mig for ting, som majoriteten ikke gør. Og jeg har nydt det. Fuck mig, det bliver svært at undvære denne del:",[ 6.074081  -4.1892757 -2.4094486],[9.9975830e-01 3.4879933e-05 2.0679722e-04]
51,negative,negative,TRUE,"Jeg har normalt stor respekt for dit arbejde Klaus. Men her må jeg erkende, at hvis det JN står på TV og siger igår er korrekt. Så har har du godt nok strammet den...artiklen og overskriften anklager utvivlsomt AGF for at stjæle sig adgang til data, det er ikke korrekt.",[ 5.6692076 -2.696661  -3.599874 ],[9.9967313e-01 2.3259879e-04 9.4264302e-05]
52,neutral,negative,MISS,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[ 0.4783378  1.9886187 -2.9926023],[0.17988554 0.8145222  0.00559224]
53,neutral,positive,MISS,Ka’ vi ikke få det jazzgalskab tilbage?,[ 0.33818823  1.0131125  -1.5474962 ],[0.32096452 0.6303371  0.04869839]
54,negative,negative,TRUE,"Hmm første halvdel af dit tweet, er vel alment. Blot er der bare ikke tale om en demonstration, men et åndsvagt freakshow. Manden er et fjols og koster os en hulens masse penge. Det er der jo ingen, der kan støtte ... sikkert heller ikke dine vælgere #fv19 #dkpol",[ 6.1356645 -4.7920175 -1.801894 ],[9.9962509e-01 1.7947552e-05 3.5694346e-04]
55,positive,negative,MISS,"Glem hende Mette, det er spild af tid.",[ 0.46421736 -4.634751    4.288987  ],[2.1354582e-02 1.3032783e-04 9.7851503e-01]
56,neutral,positive,MISS,"Til jer, der løfter vores kufferter. Til jer, der slæber os som patienter. Til jer, der gør rent på vores kontorer. Til alle jer, der slider kroppen ned ved at gå på arbejde. Næste valg skal handle om retfærdighed for jer. #dkpol",[-3.6191678  2.8701377  0.6257017],[0.00137209 0.90292895 0.095699  ]
57,negative,negative,TRUE,"Det kan være lidt småsvært at være socialdemokrat og finde et parti, der repræsenterer en i 2019's Danmark. Men det må da være komplet umulig at være liberal. #dkpol",[ 5.0427184 -2.9750357 -2.665569 ],[9.9922192e-01 3.2930309e-04 4.4874058e-04]
58,negative,neutral,MISS,Den her VENTETID er ROMA - den må bare ikke vinde over ! #oscarDK,[ 0.6521832  -1.5727481   0.57965255],[0.49065012 0.05302694 0.45632288]
59,negative,negative,TRUE,Svenske tilstande i DK. Men når staten ejer og finansiere medierne og de er pro islam er det nemt at udøve censur mod dem der har en anden mening Men de sociale medierne har større indflydelse end DR og TV2 så skråt op med dem👎,[ 5.807992  -2.4484308 -4.019724 ],[9.996866e-01 2.595045e-04 5.391891e-05]
60,neutral,neutral,TRUE,John Lammers kan komme til at undvære en af sine profiler mod FC Nordsjælland. #sldk,[-4.6029806  5.7220206 -1.1946127],[3.2769116e-05 9.9897718e-01 9.9014712e-04]
61,negative,negative,TRUE,"En journalist fra spørger Rasmus, om det er nødvendigt, at han skal ødelægge Nørrebro ved at demonstrere 🤦🏻‍♂️ 

Rasmus er en klovn - men det er disse idioter, der ødelægger Nørrebro #dkpol",[ 5.790502  -3.7174878 -2.5914268],[9.9969685e-01 7.4233641e-05 2.2889834e-04]
62,positive,positive,TRUE,#Trump virker tilfreds med #FoxNews her til aften,[-2.926206   -0.33723012  3.1692455 ],[0.00218269 0.02906496 0.9687524 ]
63,negative,positive,MISS,"Slemt? 🤣 Så skulle hun bare høre om Sverige🤔🤪
Integrationen går fremad, men udelukkende fordi tilstrømningen er stoppet. Kæmpesucces er vist endvidere en overdrivelse, bl.a. afhængigt af hvilke befolkningsgrupper man gør det op i. Danskerne ER humane og ordentlige mennesker👍",[ 5.165858  -4.6589284 -0.9158871],[9.9766719e-01 5.3967862e-05 2.2788583e-03]
64,neutral,positive,MISS,Dansk fløjspiller kan komme i spil i finalen -,[-5.476251    5.4373612  -0.05772588],[1.8133873e-05 9.9589181e-01 4.0900270e-03]
65,neutral,neutral,TRUE,"Lidt skørt hvis AGF klarer sig videre imod AaB, og SøE klarer sig videre imod Randers, at AGF og SøE så skal mødes for 5. og 6. gang i sæsonen. De kunne have mødt hinanden i pokalen også for at nå de maksimum 7 der kan lade sig gøre. Men 6 vil stadig være SL-rekord #sldk",[-0.87481713  2.3250961  -1.6947843 ],[0.03850471 0.9445361  0.01695925]
66,neutral,neutral,TRUE,"Unge lider under pres, stress og mangel på ro. For at få hjælp, skal de gå gennem døren med PSYKOLOGISK RÅDGIVNING. Forslag: trivselsvejledere på unges uddannelse. Det har jeg skrevet om i dagens",[-3.9133031  2.8154655  0.9734119],[0.00103132 0.8623012  0.13666752]
67,positive,positive,TRUE,"Skål, og fremragende navneskift",[-3.538806  -2.7465944  6.5180984],[4.2882726e-05 9.4696850e-05 9.9986243e-01]
68,negative,negative,TRUE,"Ja og ? Er det ikke sadan politikken i dag er
Dér er jo ingen af jer der har noget konkret at sige om virkelighed alligevel. Andet end det fremlæggelsens smùler viser fra et samfund der vil bedrage
Saa hvad er Ordenes fremlæggelse her værd ?????? NADA",[ 5.881124  -2.818191  -3.7284403],[9.9976629e-01 1.6666099e-04 6.7068395e-05]
69,neutral,positive,MISS,"Konkurrencestater kommer i forskellige varianter, og det samme gælder for den danske konkurrencestat 🇩🇰. Nysgerrig? Køb 'Konkurrencestatsministeren' her: #dkpol #dkøko",[-3.8482018  2.637463   1.0853074],[0.00125701 0.8241875  0.17455542]
70,neutral,positive,MISS,"Udvalgsformand tilfreds med idrætstalentlinje: ""Efter sommerferien er linjen fuldt etableret""",[-4.100899   5.696429  -1.6670623],[5.5561653e-05 9.9931097e-01 6.3354446e-04]
71,neutral,neutral,TRUE,Her er værktøjskasse til at forberede virksomheder på de nye tider. #brexit #dkbiz #eupol,[-4.535713    4.816855   -0.31352508],[8.6224965e-05 9.9403471e-01 5.8790310e-03]
72,positive,positive,TRUE,Det er sjældent helt så sort-hvidt,[-0.39796084 -4.4962687   4.9689727 ],[4.6463744e-03 7.7133249e-05 9.9527645e-01]
73,positive,positive,TRUE,"Det har FCM, come on, var det dit bedste comeback?

Ej jeg skal nok stoppe, i er jo forsvarende pokalmestre, “snublende” tæt på The Double 😂",[-1.9405631 -3.0341387  5.067864 ],[9.0313953e-04 3.0256651e-04 9.9879432e-01]
74,negative,negative,TRUE,Man behøver ikke at være DF for at synes at DR er ensidigt og at 24/7 er underlødigt og Ekstrablad’s journalistik!,[ 6.0097985 -3.498055  -3.13695  ],[9.99819219e-01 7.42528500e-05 1.06546475e-04]
75,positive,positive,TRUE,Hvilke personlige forhold taler vi om? I øvrigt helt fantastisk video 👍,[-3.6401987 -2.8072956  6.67154  ],[3.3236942e-05 7.6444565e-05 9.9989033e-01]
76,neutral,negative,MISS,"Du har fuldstændig ret. Det er en meget stor del af det. Vi skal virkelig helhedstænke og rundt i alle hjørner. Lidt reform her og der gør det ikke. 

Og mennesket skal i centrum!",[-3.7482848  2.2343328  1.3796711],[0.00176632 0.700305   0.2979287 ]
77,neutral,negative,MISS,"Ja, det er som om vi er landet på et spor vi slet ikke forventede at komme på. Håber virkelig vi snart kan få det valg udskrevet så vi kan tælle med og undgå al for meget af den slags...",[-3.6930094  2.1468496  1.4109163],[0.0019631  0.67477864 0.32325822]
78,negative,neutral,MISS,"Det der skete ved TMI var at vi opdagede hvor hurtigt der skal reageres og at fokus på at redde reaktoren for videre produktion er helt forkert.

... Præcis samme fejl skete på Fukushima.

I begge tilfælde var reaktoren nedsmeltet mange timer inden man fik mistanken.",[ 3.4697037   0.04419482 -4.0798597 ],[9.6799892e-01 3.1491637e-02 5.0949643e-04]
79,negative,negative,TRUE,"Når sender mig en mail med undskyldning om datalæk af min og andres data d 1. april, er det svært at vide om det er en joke. Mailen tyder dog ikke på det, så jeg er ikke særlig tilfreds. Specielt, når footeren i mailen inkludere denne signatur #gdpr #data #dkit",[ 5.390368  -3.1475499 -2.8130255],[9.9953067e-01 1.9580574e-04 2.7359452e-04]
80,negative,negative,TRUE,"Hele verden skal afvikle den fossile produktion langt FØR reserverne er udtømte, vi giver olieselskaber skatterabat for at tømme Nordsøen, og det kan man ikke koble til at nå 1,5 gradsmålet? Forstår simpelthen ikke, hvad du mener.",[ 3.4493868   0.31972945 -4.315273  ],[9.5771015e-01 4.1883331e-02 4.0652300e-04]
81,neutral,neutral,TRUE,Eller da Pia Holmen udtrykte det samme foran er kamera i dokumentaren...,[-1.9705876  4.401671  -2.5272915],[1.7037180e-03 9.9731988e-01 9.7639195e-04]
82,neutral,negative,MISS,"Danske Stat tillader farligt Drikkevand: 
 Miljøministeriets pesticidkontrol kulegraves
 via @@USER
 #endlösnung #dkpol #svpol 
 #nopol #CreativeEu #Norden",[-2.996688  5.485807 -2.739499],[2.0696332e-04 9.9952543e-01 2.6766342e-04]
83,positive,positive,TRUE,jeg er helt enig Per... det hænger også mig langt ud af halsen - de som tweeter har overhovedet ikke sat sig ind i de politiske programmer - men jeg har måske en synes jeg selv genial løsning - kan ikke komme ind på den nu for er forbeholdt 🤣😍,[-2.8903825 -3.50632    6.6360497],[7.2891082e-05 3.9370945e-05 9.9988770e-01]
84,neutral,positive,MISS,Opkøb trækker Royal Unibrew op i første kvartal,[-4.7087297  6.021564  -1.3864006],[2.1858488e-05 9.9937218e-01 6.0602295e-04]
85,negative,negative,TRUE,"DF på tilbagetog - gør det forskel for vælgerne? Tja, måske hvis det tog også kørte på ""Tulle-banen"". Men det er jo bare symptomer på syg kultur og ""bestikkelsespolitik"" i DF. 
Regeringen klar til at finde løsning for Radio24syvs fremtid 
[LINK]
#dkpol #dkmedier",[ 5.2381635 -2.5293047 -3.2323513],[9.9936754e-01 4.2301574e-04 2.0942457e-04]
86,positive,positive,TRUE,"Det er en meget venlig diagnose.
Næste gang han anmelder en ""demo"", synes jeg skulle sende ham et nummer til distriktspsykiatrien.",[-3.8630164 -0.837257   4.757898 ],[1.7959558e-04 3.7014030e-03 9.9611902e-01]
87,neutral,neutral,TRUE,Slutfløjt. FC København-OB ender 4-0. Se statistik fra kampen her: #fckob #sldk #fcklive #obdk,[-4.6354733  6.3473735 -1.8345777],[1.6985612e-05 9.9970335e-01 2.7957271e-04]
88,neutral,negative,MISS,Det handler IKKE om 👟👠 #dkpol #ligestilling #ledelse,[-1.0593673   0.64282346 -0.04874085],[0.10830393 0.59415025 0.29754576]
89,negative,negative,TRUE,"Nazisme er en venstrefløjs ideologi, hvad vi ser nu er en segmentering på højrefløjen

Det er både godt og gavnligt

Og man skal da være både blind og døv for ikke at se det muslimske had mod alt dansk/vestlig kultur",[ 6.130424 -3.689496 -3.08219 ],[9.9984586e-01 5.4349577e-05 9.9757519e-05]
90,positive,neutral,MISS,"Måske. Måske ikke. 
Men det er altid godt med ambitioner, hvad enten man er enig eller ej.",[-3.8908768   0.70962363  3.133533  ],[8.168165e-04 8.130110e-02 9.178821e-01]
91,neutral,neutral,TRUE,Avis: AGF vil handle hurtigt - Nicolai Poulsen-aftale en formalitet #sldk #transferdk,[-3.9746056  5.891417  -2.0377455],[5.188743e-05 9.995882e-01 3.599396e-04]
92,neutral,negative,MISS,Det er ikke satire.,[ 0.72931397  2.1574311  -3.160576  ],[0.1926305  0.80343074 0.00393883]
93,positive,positive,TRUE,Skønt at endnu flere kolleger får smil på læben og sved på panden sammen med vores foreninger. Vi har medlemsfremgang i 4 ud af 5 regioner #firmaidrætten #DyrkSammenholdet,[-3.1520739 -3.127494   6.4790287],[6.564590e-05 6.727947e-05 9.998671e-01]
94,positive,positive,TRUE,"Styrket sundhedspleje i Odense skal give bedre børneliv    De første 1000 dage i et barns liv er nogle af de mest afgørende for det liv, barnet får. Så for at børnene får den allerbedste start, indfører Odense Kommune nu flere kontakter mellem forældre o…",[-4.2954793 -1.1128839  5.507356 ],[5.5217923e-05 1.3312624e-03 9.9861348e-01]
95,neutral,neutral,TRUE,Blog: Danske journalister er nyttige idioter,[-1.9872302  4.2826767 -2.5349894],[0.00188677 0.9970222  0.00109101]
96,negative,negative,TRUE,"Tja, nu er jeg ikke DF'er og bliver det aldrig, MEN det er dybt problematisk at unge mænd tyranniserer en bydel/Brønshøj Torv, får drevet vognen væk efter massiv chikane, stenkast, kanonslag osv, fordi den serverer svinekød! At DF buger det som stunt er fordi ingen har ageret før",[ 6.258395  -3.9963443 -2.8946261],[9.9985898e-01 3.5185352e-05 1.0588449e-04]
97,negative,negative,TRUE,"Når man skal udregne så tager man skatteindtægterne fra alt og alle der arbejder indenfor tobak, det eneste du fatter og glor på er moms og skat plus afgifter ALENE på tobak, men glemmer at de som arbejder med tobak også betaler, så forsæt bare dine løgne",[ 5.281025  -1.6601037 -4.3263063],[9.9896669e-01 9.6617796e-04 6.7164547e-05]
98,negative,negative,TRUE,VLAK skal tvinges til klimahandling! Hvor er deres handlekraft? Kina ser til Danmarks erhvervsliv efter klimaløsninger. Radikale Venstre vil sætte turbo på den eksport!,[ 5.8504834 -3.6427717 -2.6950111],[9.9973029e-01 7.5338045e-05 1.9436673e-04]
99,negative,negative,TRUE,"Pinligt og primitivt fra fansene. Det er lige præcis sådan en adfærd, der er med til at give fodbold et dårligt ry. Klubberne bør identificere og sanktionere disse (mange!) tilskuere. Sker det ikke, bør gribe ind. Vi skriver trods alt 2019, og (tråd 👇)",[ 5.852534  -5.132053  -1.1447681],[9.9906963e-01 1.6945343e-05 9.1349479e-04]
100,neutral,neutral,TRUE,"Tænker at hans alder og det faktum, at han ikke kan hyres på forskerordning taler for det.",[-1.6104037  4.1835356 -2.778626 ],[3.0338462e-03 9.9602294e-01 9.4328081e-04]
