,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
32,positive,negative,MISS,"""afhængighed"" er et dybt problematisk ordvalg. Det stammer fra en patologisk fagværktøjskasse, og er dermed en sproglig sygeliggøre af noget, der helt klart ikke handler om at teenagerne der snapper er syge. Sig det sammen med mig: Ikke 👏 en 👏 diagnose 👏.",[-1.2351346 -2.8210325  4.218355 ],[4.259368e-03 8.721646e-04 9.948685e-01]
33,positive,positive,TRUE,"Årh, den fest ville jeg gerne havde været med til!",[-1.8337687 -1.9454952  3.916423 ],[0.0031631  0.00282873 0.9940082 ]
34,neutral,negative,MISS,"Udskolingen forb. til gymnasiet, der også giver stor fleksibilitet ift videre uddannelse. Er det er ‘valg’ at vælge gymnasiet? Hvordan kan de unge blive nysgerrige og modige, til at træffe egne valg, når de møder UPV der anvender normen egnet/ikke egnet #uddpol #ungederblomstrer",[ 0.45448443  1.1242219  -1.8096719 ],[0.32704943 0.63896435 0.03398621]
35,negative,negative,TRUE,"Man kan ikke overraskes af V klanen
 Og slet ikke af det DF vælgersegment der er trukket indunder prædikanterne Støjberg/Henriksen
 Sammenhængen er åbenlys",[ 4.1976657 -2.250725  -2.3935897],[0.99705327 0.0015784  0.00136827]
36,negative,negative,TRUE,"Stop nu med at forsvare fascister. Må være nemt nok at være helligfranz når det ikke er DIT liv, der er truet. Gratis omgang på vores bekostning.",[ 4.095823  -2.3731394 -2.1118596],[0.9964479  0.00154533 0.00200675]
37,negative,negative,TRUE,"Netop fordi det ikke er hans egen beslutning. Mads ville aldrig i livet indrømme en fejl, hvis han undgå det. Fordi ""belønningssystemet"" er bygget op om fraværet af fejl.",[ 3.9279368 -1.3504943 -2.9769542],[0.99393374 0.00506949 0.00099678]
38,negative,negative,TRUE,"I at straffe to klubber for et problem, der veldokumenteret går på tværs af alle klubber. Det er en pop-reaktion, efter at de ikke har taget deres ansvar seriøst. Og det er problemet med DBU og især disciplinærudvalget. At de altid kun har moral, nær det er billigt og opportunt.",[ 4.2790556 -2.1295485 -2.5805433],[0.99731064 0.00164289 0.00104651]
39,negative,negative,TRUE,"Adspurgt afslører hun, at hun ikke er ubetinget glad for hele begrebet. Klynge (en. cluster) er frugtbart, men det bliver lidt sprogligt konstrueret, når -værk sættes på. Fx er det oplagt at komme til at tænke 'klokkeværk'. Akademisk begrebsudvikling er ikke let..",[ 3.2014146 -1.3407587 -2.1373527],[0.9847831  0.01048817 0.00472872]
40,negative,neutral,MISS,"Orbáns parti, Fidesz, kan vel stadig deltage i møder for @USER-gruppen? De er vel kun suspenderet fra EPP-partiet. Eller har jeg misforstået? Iøvrigt en suspendering som forudsiger ikke resulterer i, at Orbán “retter ind”. #dkmedier #eudk",[ 4.4499483 -0.5961795 -4.2653112],[9.9344504e-01 6.3920240e-03 1.6298766e-04]
41,negative,negative,TRUE,Men prøv måske at høre mere alligevel. Det er jo er helt satirisk univers med en indre logik for fiktive personer. Kirsten Birgit er jo psykopat og uden filter men hun er fiktiv.,[ 4.1507173 -2.2668862 -2.2880387],[0.9967795  0.00162731 0.00159325]
42,positive,neutral,MISS,"... Ja - Der er en grund til at man fx fra elitedommer gruppen anbefaler dommerne ikke at udtale sig i 24 timer efter kampen...

Som jeg har skrevet har jeg forståelse for at pulsen er høj, men historien viser at det ikke er umuligt at udtale sig kritisk på en saglig måde! 😊",[-0.1342499  -0.33575103  0.30913475],[0.2962547  0.24218896 0.46155632]
43,negative,neutral,MISS,Jeg er er desværre blevet forhindret i at deltage. Nogen det kan bruge et startnummer? Hader at se et godt startnummer gå til spilde..,[ 2.7064915 -0.6351578 -2.3805852],[0.96010333 0.03396707 0.00592964]
44,negative,negative,TRUE,Liberalisme til salg!?#dkpol #ligevilkårforalle Nikolaj Saadat: DF høster politiske sejre på liberal magtesløshed,[ 1.0445155   0.77709335 -2.2770736 ],[0.55510986 0.4248533  0.02003693]
45,negative,negative,TRUE,"""Krydsfelt""?
Gråzone.
Evt. sump.
Et fravær af jura der kunne sætte grænser på områder, hvor man formentlig har troet, at moral ville være tilstrækkeligt. Altså i 1849
#dkpol #Støjberg",[ 4.108299  -2.2056103 -2.2991626],[0.99655175 0.0018047  0.00164352]
46,positive,positive,TRUE,Foråret er kommet. Alt springer ud. #spring #denmark #copenhagen #filipino,[-2.0539024 -2.172132   4.400056 ],[0.00156961 0.00139459 0.99703586]
47,positive,positive,TRUE,Viacom letter på aftale med AT&amp;T og topper S&amp;P 500-indekset,[-1.9641908  -0.45283413  2.6042175 ],[0.00981128 0.04447334 0.94571537]
48,neutral,neutral,TRUE,Warnock slipper for straf trods vredesudbrud #pldk,[-0.31887698  4.0551324  -4.005752  ],[1.2439944e-02 9.8724836e-01 3.1162248e-04]
49,negative,negative,TRUE,De 118 likes må være de 118 medlemmer af LA! Dette er et udtryk for det totalte sammenbrud i det socialt bevidste menneske! 100% produktion og den evige stræben efter højere højere BNP har en vigtig sideffekt! Planetens nedbrud! Se for fanden på plastikøerne og på klimaet!,[ 3.670726  -1.5136311 -2.6834261],[0.9927105  0.00556269 0.00172683]
50,negative,negative,TRUE,"Det er oplevelser som det hér, lytterne og jeg skal undvære i januar 2020. Hele mit liv har jeg været en underdog, udenfor, uhip, uncool, interesseret mig for ting, som majoriteten ikke gør. Og jeg har nydt det. Fuck mig, det bliver svært at undvære denne del:",[ 4.0952    -2.3716354 -2.0485108],[0.99631256 0.00154841 0.00213902]
51,negative,negative,TRUE,"Jeg har normalt stor respekt for dit arbejde Klaus. Men her må jeg erkende, at hvis det JN står på TV og siger igår er korrekt. Så har har du godt nok strammet den...artiklen og overskriften anklager utvivlsomt AGF for at stjæle sig adgang til data, det er ikke korrekt.",[ 4.0819507 -2.0861983 -2.3886626],[0.99636984 0.0020875  0.00154266]
52,negative,negative,TRUE,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[ 4.1830497 -1.7159609 -3.000407 ],[9.9651104e-01 2.7325891e-03 7.5639150e-04]
53,neutral,positive,MISS,Ka’ vi ikke få det jazzgalskab tilbage?,[ 1.5387956  1.6435806 -3.1430752],[0.4717574  0.52387327 0.00436926]
54,negative,negative,TRUE,"Hmm første halvdel af dit tweet, er vel alment. Blot er der bare ikke tale om en demonstration, men et åndsvagt freakshow. Manden er et fjols og koster os en hulens masse penge. Det er der jo ingen, der kan støtte ... sikkert heller ikke dine vælgere #fv19 #dkpol",[ 3.6889324 -2.5796366 -1.5091878],[0.9926328  0.00188098 0.00548623]
55,negative,negative,TRUE,"Glem hende Mette, det er spild af tid.",[ 3.600266  -2.1570146 -1.7296562],[0.99205947 0.0031346  0.00480598]
56,neutral,positive,MISS,"Til jer, der løfter vores kufferter. Til jer, der slæber os som patienter. Til jer, der gør rent på vores kontorer. Til alle jer, der slider kroppen ned ved at gå på arbejde. Næste valg skal handle om retfærdighed for jer. #dkpol",[-0.45942432  0.44279397 -0.10567286],[0.20452131 0.5041583  0.29132038]
57,negative,negative,TRUE,"Det kan være lidt småsvært at være socialdemokrat og finde et parti, der repræsenterer en i 2019's Danmark. Men det må da være komplet umulig at være liberal. #dkpol",[ 4.2785015 -1.6324098 -3.1428332],[9.9670285e-01 2.7007812e-03 5.9637718e-04]
58,negative,neutral,MISS,Den her VENTETID er ROMA - den må bare ikke vinde over ! #oscarDK,[ 2.8896222 -0.9751384 -2.5029519],[0.9751168  0.02044619 0.00443702]
59,negative,negative,TRUE,Svenske tilstande i DK. Men når staten ejer og finansiere medierne og de er pro islam er det nemt at udøve censur mod dem der har en anden mening Men de sociale medierne har større indflydelse end DR og TV2 så skråt op med dem👎,[ 4.2429805 -2.130921  -2.5095212],[0.9971347  0.00170061 0.00116461]
60,neutral,neutral,TRUE,John Lammers kan komme til at undvære en af sine profiler mod FC Nordsjælland. #sldk,[-2.2023728  1.8805991  0.484344 ],[0.01333246 0.7909018  0.19576573]
61,negative,negative,TRUE,"En journalist fra spørger Rasmus, om det er nødvendigt, at han skal ødelægge Nørrebro ved at demonstrere 🤦🏻‍♂️ 

Rasmus er en klovn - men det er disse idioter, der ødelægger Nørrebro #dkpol",[ 4.008888  -2.4920924 -1.8659313],[0.9957073  0.00149552 0.00279724]
62,positive,positive,TRUE,#Trump virker tilfreds med #FoxNews her til aften,[-1.9237516 -1.236493   3.2423465],[0.0056111  0.01115632 0.98323256]
63,positive,positive,TRUE,"Slemt? 🤣 Så skulle hun bare høre om Sverige🤔🤪
Integrationen går fremad, men udelukkende fordi tilstrømningen er stoppet. Kæmpesucces er vist endvidere en overdrivelse, bl.a. afhængigt af hvilke befolkningsgrupper man gør det op i. Danskerne ER humane og ordentlige mennesker👍",[ 0.13847245 -2.9966867   2.783097  ],[0.06613036 0.0028762  0.9309935 ]
64,neutral,positive,MISS,Dansk fløjspiller kan komme i spil i finalen -,[-2.458407    2.8414402  -0.34469482],[0.00477133 0.9557272  0.03950145]
65,positive,neutral,MISS,"Lidt skørt hvis AGF klarer sig videre imod AaB, og SøE klarer sig videre imod Randers, at AGF og SøE så skal mødes for 5. og 6. gang i sæsonen. De kunne have mødt hinanden i pokalen også for at nå de maksimum 7 der kan lade sig gøre. Men 6 vil stadig være SL-rekord #sldk",[-1.2202332 -0.4869979  1.8331972],[0.04120362 0.08577791 0.87301844]
66,positive,neutral,MISS,"Unge lider under pres, stress og mangel på ro. For at få hjælp, skal de gå gennem døren med PSYKOLOGISK RÅDGIVNING. Forslag: trivselsvejledere på unges uddannelse. Det har jeg skrevet om i dagens",[-2.4268737   0.12628366  2.4124155 ],[0.00713129 0.09161998 0.90124875]
67,positive,positive,TRUE,"Skål, og fremragende navneskift",[-1.9572501 -2.4540935  4.601912 ],[1.4138499e-03 8.6025457e-04 9.9772590e-01]
68,negative,negative,TRUE,"Ja og ? Er det ikke sadan politikken i dag er
Dér er jo ingen af jer der har noget konkret at sige om virkelighed alligevel. Andet end det fremlæggelsens smùler viser fra et samfund der vil bedrage
Saa hvad er Ordenes fremlæggelse her værd ?????? NADA",[ 4.110849  -2.3613114 -2.1270535],[0.99651235 0.00154049 0.00194713]
69,neutral,positive,MISS,"Konkurrencestater kommer i forskellige varianter, og det samme gælder for den danske konkurrencestat 🇩🇰. Nysgerrig? Køb 'Konkurrencestatsministeren' her: #dkpol #dkøko",[-2.3693419  1.4669352  0.9142631],[0.01350907 0.62618035 0.36031058]
70,neutral,positive,MISS,"Udvalgsformand tilfreds med idrætstalentlinje: ""Efter sommerferien er linjen fuldt etableret""",[-2.575274   1.5736316  1.1750487],[0.00935459 0.5927499  0.39789557]
71,positive,neutral,MISS,Her er værktøjskasse til at forberede virksomheder på de nye tider. #brexit #dkbiz #eupol,[-3.1096845  1.40933    1.7049751],[0.00462856 0.42464775 0.57072365]
72,positive,positive,TRUE,Det er sjældent helt så sort-hvidt,[-1.0761373 -2.1617427  3.2423518],[0.01308681 0.00441938 0.9824938 ]
73,positive,positive,TRUE,"Det har FCM, come on, var det dit bedste comeback?

Ej jeg skal nok stoppe, i er jo forsvarende pokalmestre, “snublende” tæt på The Double 😂",[-1.2164114 -1.2132567  2.5547776],[0.02200955 0.02207908 0.9559114 ]
74,negative,negative,TRUE,Man behøver ikke at være DF for at synes at DR er ensidigt og at 24/7 er underlødigt og Ekstrablad’s journalistik!,[ 4.402777  -1.7636856 -3.0897853],[9.9735117e-01 2.0930870e-03 5.5573741e-04]
75,positive,positive,TRUE,Hvilke personlige forhold taler vi om? I øvrigt helt fantastisk video 👍,[-1.8345253 -2.0180044  4.029768 ],[0.00282434 0.00235089 0.99482477]
76,neutral,negative,MISS,"Du har fuldstændig ret. Det er en meget stor del af det. Vi skal virkelig helhedstænke og rundt i alle hjørner. Lidt reform her og der gør det ikke. 

Og mennesket skal i centrum!",[-0.49517304  1.561016   -1.3921373 ],[0.10841364 0.8473746  0.04421172]
77,positive,negative,MISS,"Ja, det er som om vi er landet på et spor vi slet ikke forventede at komme på. Håber virkelig vi snart kan få det valg udskrevet så vi kan tælle med og undgå al for meget af den slags...",[-1.6254554   0.22795129  1.5358835 ],[0.03227504 0.20596388 0.7617611 ]
78,negative,neutral,MISS,"Det der skete ved TMI var at vi opdagede hvor hurtigt der skal reageres og at fokus på at redde reaktoren for videre produktion er helt forkert.

... Præcis samme fejl skete på Fukushima.

I begge tilfælde var reaktoren nedsmeltet mange timer inden man fik mistanken.",[ 4.422672  -1.400284  -3.4959621],[9.9668819e-01 2.9490464e-03 3.6269394e-04]
79,negative,negative,TRUE,"Når sender mig en mail med undskyldning om datalæk af min og andres data d 1. april, er det svært at vide om det er en joke. Mailen tyder dog ikke på det, så jeg er ikke særlig tilfreds. Specielt, når footeren i mailen inkludere denne signatur #gdpr #data #dkit",[ 4.197862 -2.059348 -2.500491],[0.9968604  0.00191057 0.00122907]
80,negative,negative,TRUE,"Hele verden skal afvikle den fossile produktion langt FØR reserverne er udtømte, vi giver olieselskaber skatterabat for at tømme Nordsøen, og det kan man ikke koble til at nå 1,5 gradsmålet? Forstår simpelthen ikke, hvad du mener.",[ 4.765161  -1.7363727 -3.5100367],[9.9824727e-01 1.4985043e-03 2.5431107e-04]
81,neutral,neutral,TRUE,Eller da Pia Holmen udtrykte det samme foran er kamera i dokumentaren...,[-0.9243302  3.7709675 -2.6646693],[0.00904103 0.9893727  0.00158635]
82,neutral,negative,MISS,"Danske Stat tillader farligt Drikkevand: 
 Miljøministeriets pesticidkontrol kulegraves
 via @@USER
 #endlösnung #dkpol #svpol 
 #nopol #CreativeEu #Norden",[ 0.9641532  2.9642634 -4.4625545],[1.1912891e-01 8.8034713e-01 5.2387529e-04]
83,positive,positive,TRUE,jeg er helt enig Per... det hænger også mig langt ud af halsen - de som tweeter har overhovedet ikke sat sig ind i de politiske programmer - men jeg har måske en synes jeg selv genial løsning - kan ikke komme ind på den nu for er forbeholdt 🤣😍,[-1.7886022 -1.7115889  3.6476064],[0.00431685 0.00466245 0.99102074]
84,positive,positive,TRUE,Opkøb trækker Royal Unibrew op i første kvartal,[-2.1638303 -0.6597973  2.9880095],[0.00561013 0.02524449 0.96914536]
85,negative,negative,TRUE,"DF på tilbagetog - gør det forskel for vælgerne? Tja, måske hvis det tog også kørte på ""Tulle-banen"". Men det er jo bare symptomer på syg kultur og ""bestikkelsespolitik"" i DF. 
Regeringen klar til at finde løsning for Radio24syvs fremtid 
[LINK]
#dkpol #dkmedier",[ 4.4168024 -1.9246527 -2.9391234],[9.9760509e-01 1.7575179e-03 6.3726603e-04]
86,positive,positive,TRUE,"Det er en meget venlig diagnose.
Næste gang han anmelder en ""demo"", synes jeg skulle sende ham et nummer til distriktspsykiatrien.",[-1.6641068 -1.0997773  2.8826637],[0.01030019 0.01811051 0.9715893 ]
87,neutral,neutral,TRUE,Slutfløjt. FC København-OB ender 4-0. Se statistik fra kampen her: #fckob #sldk #fcklive #obdk,[-2.2713265  4.34959   -2.1266181],[0.00132839 0.9971365  0.00153523]
88,neutral,negative,MISS,Det handler IKKE om 👟👠 #dkpol #ligestilling #ledelse,[-1.052798   1.6874515 -1.1687742],[0.05753294 0.89123416 0.05123288]
89,negative,negative,TRUE,"Nazisme er en venstrefløjs ideologi, hvad vi ser nu er en segmentering på højrefløjen

Det er både godt og gavnligt

Og man skal da være både blind og døv for ikke at se det muslimske had mod alt dansk/vestlig kultur",[ 3.9482207 -2.3338366 -2.0082016],[0.9955611  0.00186125 0.00257767]
90,positive,neutral,MISS,"Måske. Måske ikke. 
Men det er altid godt med ambitioner, hvad enten man er enig eller ej.",[-2.1545367   0.15127936  2.0909503 ],[0.01237285 0.12412895 0.8634982 ]
91,positive,neutral,MISS,Avis: AGF vil handle hurtigt - Nicolai Poulsen-aftale en formalitet #sldk #transferdk,[-2.4050245  1.2048675  1.3677546],[0.01227554 0.45372906 0.53399545]
92,negative,negative,TRUE,Det er ikke satire.,[ 3.705912   -0.93060815 -3.2900808 ],[9.8950446e-01 9.5896451e-03 9.0593437e-04]
93,positive,positive,TRUE,Skønt at endnu flere kolleger får smil på læben og sved på panden sammen med vores foreninger. Vi har medlemsfremgang i 4 ud af 5 regioner #firmaidrætten #DyrkSammenholdet,[-1.6642183 -2.2497027  4.089276 ],[0.00315609 0.00175743 0.9950865 ]
94,positive,positive,TRUE,"Styrket sundhedspleje i Odense skal give bedre børneliv    De første 1000 dage i et barns liv er nogle af de mest afgørende for det liv, barnet får. Så for at børnene får den allerbedste start, indfører Odense Kommune nu flere kontakter mellem forældre o…",[-1.7305745 -1.4227926  3.294377 ],[0.00647152 0.00880388 0.9847246 ]
95,negative,neutral,MISS,Blog: Danske journalister er nyttige idioter,[ 3.9955404 -1.6660372 -2.7941134],[0.9954188 0.0034611 0.0011202]
96,negative,negative,TRUE,"Tja, nu er jeg ikke DF'er og bliver det aldrig, MEN det er dybt problematisk at unge mænd tyranniserer en bydel/Brønshøj Torv, får drevet vognen væk efter massiv chikane, stenkast, kanonslag osv, fordi den serverer svinekød! At DF buger det som stunt er fordi ingen har ageret før",[ 3.7735124 -2.361064  -1.7817212],[0.9940024  0.00215365 0.00384397]
97,negative,negative,TRUE,"Når man skal udregne så tager man skatteindtægterne fra alt og alle der arbejder indenfor tobak, det eneste du fatter og glor på er moms og skat plus afgifter ALENE på tobak, men glemmer at de som arbejder med tobak også betaler, så forsæt bare dine løgne",[ 4.372322  -2.3552809 -2.46891  ],[0.99773884 0.00119469 0.00106637]
98,negative,negative,TRUE,VLAK skal tvinges til klimahandling! Hvor er deres handlekraft? Kina ser til Danmarks erhvervsliv efter klimaløsninger. Radikale Venstre vil sætte turbo på den eksport!,[ 4.3165    -1.5865687 -3.2045734],[9.9673802e-01 2.7221416e-03 5.3978444e-04]
99,negative,negative,TRUE,"Pinligt og primitivt fra fansene. Det er lige præcis sådan en adfærd, der er med til at give fodbold et dårligt ry. Klubberne bør identificere og sanktionere disse (mange!) tilskuere. Sker det ikke, bør gribe ind. Vi skriver trods alt 2019, og (tråd 👇)",[ 3.8610435 -2.3312721 -1.8253847],[0.9945926  0.00203403 0.00337335]
100,negative,neutral,MISS,"Tænker at hans alder og det faktum, at han ikke kan hyres på forskerordning taler for det.",[ 3.7570217  0.5104817 -4.9061284],[9.6238846e-01 3.7445180e-02 1.6633829e-04]
101,negative,neutral,MISS,Fordi det ødelægger vores udenrigspolitiske forhold til Kina?,[ 4.1547713 -2.1647725 -2.4264023],[0.9968232  0.00179504 0.00138182]
102,positive,negative,MISS,"Har snakket med kundeservice. Flink medarbejder vil forsøge at sørge for den kommer frem idag. Det er en pakke til udbringning, hvilket jeg har betalt for. Ja, 25 km er lige i overkanten når jeg kun har 500 m til nærmeste butik. Havde det dog så bare været der...🤪",[-0.20288531 -0.10514167  0.19819073],[0.27807817 0.3066313  0.41529053]
103,neutral,negative,MISS,"(2/2) En udfordring med mindsteløn på det danske arbejdsmarked er aktivering af arbejdsledige o.lign., hvor medarbejdere arbejder på fuld tid men aflønnes af staten med sociale ydelser. Der er også forskel fx. på en chauffør og en kontorchef.",[-1.0893317  2.644391  -1.5400305],[0.02300345 0.9623391  0.0146574 ]
104,positive,positive,TRUE,Det er en aftale.!😂😂,[-2.756958 -0.369391  3.305902],[0.00226506 0.02465966 0.97307533]
