,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
33,negative,negative,TRUE,"Hvorfor gør #dkpol ikke noget mere for at få flere elbiler på vejene, ladestandere sat op....",[ 2.7546055 -1.2424781 -2.6595576],[0.97768706 0.01795926 0.0043537 ]
34,neutral,positive,MISS,"Konkurrencestater kommer i forskellige varianter, og det samme gælder for den danske konkurrencestat 🇩🇰. Nysgerrig? Køb 'Konkurrencestatsministeren' her: #dkpol #dkøko",[-1.0197209  2.7550657 -1.7208687],[0.02218071 0.9668173  0.01100198]
35,neutral,neutral,TRUE,"Jo jo, men de kan jo ikke bruges som en overvældende del af holdets succes. De har ydet på visse områder, men har vel ikke været kæmpe profiler.",[-0.9194065  2.4671295 -1.534501 ],[0.03215026 0.95046973 0.0173801 ]
36,neutral,positive,MISS,Viacom letter på aftale med AT&amp;T og topper S&amp;P 500-indekset,[-0.53149086  2.337281   -1.8527154 ],[0.05295999 0.9329098  0.01413017]
37,positive,positive,TRUE,Det er flot! Træning er heller ikke en særligt stor del af vægttab. Du kan ikke træne dig ud af dårlige spisevaner du skal spise dig ud af dem. Træning er selvfølgelig godt for en masse andre ting så det er helt fint at træne (eller ej).,[-2.8885562  0.9770229  2.0501428],[0.00531013 0.25345716 0.74123275]
38,neutral,neutral,TRUE,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → #angst #stress #denmark,[-1.5951781  2.9487429 -1.2780279],[0.01036999 0.97538984 0.01424016]
39,neutral,neutral,TRUE,Det er Robsons store udfordring. Han er dog ret bredt anerkendt som en af de største engelske spillere,[-1.4191768  2.8957903 -1.4163185],[0.01301846 0.9739259  0.01305572]
40,negative,negative,TRUE,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[ 3.232781  -1.8033166 -2.7385447],[0.9910313  0.00644077 0.00252798]
41,neutral,neutral,TRUE,"Det er Torsdag og dermed Premier League i Dart, med runder igen før finalen strammer det til nu.
Se forslag på facebook side",[-1.079278   2.7102253 -1.6148595],[0.02182465 0.9654007  0.0127746 ]
42,neutral,neutral,TRUE,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-0.4835507  2.312001  -1.9224104],[0.0567896  0.92974    0.01347039]
43,negative,negative,TRUE,Det vil sige at laveste fællesnævner hermed er dem det laver balladen.,[ 3.2240589 -1.8668208 -2.6309698],[0.9910625  0.00609762 0.00283984]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 3.2839441 -1.9287668 -2.6958303],[0.9920868  0.00540379 0.00250938]
45,neutral,negative,MISS,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[-2.1331258   2.5643132  -0.34236783],[0.00857192 0.94004804 0.05138005]
46,negative,neutral,MISS,"Hvad sker der med i dag, kan ikke komme ind??",[ 2.8481436 -1.2706897 -2.740194 ],[0.98038757 0.01594451 0.00366787]
47,negative,negative,TRUE,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[ 1.1747127  0.827367  -2.591757 ],[0.5781367  0.4084889  0.01337438]
48,neutral,negative,MISS,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[-1.192883   2.6523414 -1.4271039],[0.02059293 0.9631142  0.01629286]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 3.2358634 -2.0311    -2.5296352],[0.99177516 0.00511682 0.00310806]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 3.2599287 -1.9898999 -2.6230457],[0.99202913 0.00520658 0.00276427]
51,neutral,positive,MISS,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[ 0.73767245  1.1046563  -2.3030708 ],[0.40141717 0.57939535 0.01918748]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 3.1528933 -1.6769948 -2.7763236],[0.9894643  0.00790326 0.00263253]
53,neutral,neutral,TRUE,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[-2.1582098   2.6011107  -0.33343548],[0.00807311 0.9418624  0.05006454]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 3.2641177 -1.9636058 -2.6509366],[0.9920002  0.0053228  0.00267693]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 3.2590344 -1.9735403 -2.6196063],[0.9919274  0.00529665 0.002776  ]
56,neutral,negative,MISS,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[-1.1079304  2.5873978 -1.4477836],[0.02382617 0.95921266 0.01696125]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 3.2319734 -1.9265506 -2.6306276],[0.9914792  0.00570118 0.0028196 ]
58,neutral,neutral,TRUE,Stormen Pabuk dræber to ældre og en fisker i Thailand,[-0.07355596  1.8799605  -1.9975258 ],[0.12195904 0.8602317  0.01780921]
59,positive,positive,TRUE,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-2.1823652 -1.0901041  3.4167728],[0.00364731 0.01087267 0.98548   ]
60,neutral,positive,MISS,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[-0.50030744  2.2669942  -1.880344  ],[0.05825063 0.92709535 0.01465407]
61,neutral,negative,MISS,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[-0.502528   2.2689822 -1.8899695],[0.05803    0.9274791  0.01449087]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-1.212432   -0.03086646  1.2996587 ],[0.06027671 0.1964703  0.743253  ]
63,neutral,positive,MISS,Lækre detaljer i brilleetuier og pudseklude 😍,[-1.8910713   2.7585833  -0.73127896],[0.00919641 0.9614738  0.02932983]
64,neutral,positive,MISS,Enig. En true detective podcast. det er lige dig ? :),[-2.3641515  2.5887523 -0.1228933],[0.00657935 0.9315407  0.06187984]
65,negative,negative,TRUE,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[ 2.985486  -1.7290423 -2.3867476],[0.9865748  0.00884375 0.00458141]
66,negative,negative,TRUE,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[ 3.2491405 -1.912434  -2.6552489],[0.99161094 0.00568458 0.00270457]
67,neutral,neutral,TRUE,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[-0.60058683  2.4404404  -1.8959646 ],[0.04504398 0.94262326 0.01233279]
68,neutral,neutral,TRUE,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[-1.2133722  2.5352046 -1.2849696],[0.02252683 0.9565028  0.02097035]
69,positive,positive,TRUE,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-2.773334    0.71083134  2.230686  ],[0.00547627 0.17850006 0.81602365]
70,neutral,negative,MISS,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[-2.163045    2.886347   -0.60427654],[0.00618504 0.96441776 0.02939725]
71,negative,neutral,MISS,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[ 3.0284855 -1.4350445 -2.8289607],[0.98582375 0.01135829 0.00281801]
72,neutral,neutral,TRUE,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[-0.5967538  2.4010544 -1.8688666],[0.04690035 0.9399563  0.01314331]
73,neutral,neutral,TRUE,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[-2.4299479   2.071801    0.48556423],[0.00912134 0.8225145  0.16836418]
74,negative,neutral,MISS,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[ 2.6347442  -0.87237483 -2.819895  ],[0.96687526 0.02898999 0.00413476]
75,negative,negative,TRUE,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[ 1.4036677   0.41682214 -2.449288  ],[0.71737677 0.26740268 0.01522054]
76,neutral,negative,MISS,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[-1.171961   2.8326013 -1.6133589],[0.01770195 0.97091335 0.01138478]
77,positive,neutral,MISS,Jeg lukkede den faktisk ned inden et møde 😬,[-2.831926   1.4673822  1.4778687],[0.00670807 0.49404195 0.49925   ]
78,negative,neutral,MISS,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[ 1.4235328  0.5457272 -2.6614373],[0.6980716  0.29018426 0.01174411]
79,negative,negative,TRUE,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 2.2392712  -0.38824642 -2.824071  ],[0.9271432  0.06699315 0.00586361]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 3.0943809 -1.51541   -2.817361 ],[0.987497   0.00982945 0.00267361]
81,neutral,negative,MISS,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[-1.242774   2.816286  -1.5351576],[0.01675987 0.97072923 0.01251094]
82,negative,negative,TRUE,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[ 3.164859  -1.6522778 -2.7921474],[0.98943526 0.00800445 0.00256031]
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 2.963424  -1.829198  -2.2727149],[0.9865714  0.00817936 0.00524931]
84,neutral,neutral,TRUE,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[-1.1244881  2.8054578 -1.6402326],[0.01904715 0.96958065 0.01137222]
85,neutral,negative,MISS,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[-0.85349035  2.4835346  -1.6638287 ],[0.03380662 0.95115936 0.01503406]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-0.5502439  2.4058034 -1.9179051],[0.04883636 0.9387249  0.01243872]
87,neutral,negative,MISS,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[-0.931006   2.6662755 -1.7413892],[0.02635493 0.9619254  0.01171971]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-1.1831999  2.8268688 -1.5950471],[0.01760158 0.97073877 0.01165973]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[-0.62112564  2.432759   -1.8795402 ],[0.04448075 0.9428821  0.01263716]
90,neutral,neutral,TRUE,"Nej, det gør der ikke. Se evt. her: :)",[-0.6215715  2.3978748 -1.8323861],[0.0459181  0.9404004  0.01368151]
91,neutral,negative,MISS,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 0.82373756  1.1413757  -2.444179  ],[0.41459978 0.5696099  0.01579032]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-0.7020992  2.5002012 -1.836173 ],[0.03859401 0.9489895  0.01241647]
93,neutral,positive,MISS,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-0.6458275  2.452671  -1.8518556],[0.04261842 0.94462234 0.01275927]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-1.8496011 -1.29002    3.2634814],[0.00591955 0.01035886 0.98372155]
95,neutral,neutral,TRUE,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[-0.21543464  2.0774057  -2.0144982 ],[0.09034666 0.8947052  0.01494819]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 3.1339679 -1.6341808 -2.7949297],[0.98896563 0.00840235 0.00263205]
97,positive,positive,TRUE,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[-1.5239396  0.1730343  1.458765 ],[0.03817006 0.20830958 0.75352037]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[-1.3278384  2.809684  -1.4327737],[0.01549239 0.9705585  0.01394908]
99,neutral,positive,MISS,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-1.1961677  2.8471005 -1.5976895],[0.0170411  0.9715532  0.01140562]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-2.4707217 -0.7270364  3.3568656],[0.00288803 0.01651485 0.9805971 ]
101,negative,neutral,MISS,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 3.208765  -1.7938337 -2.6937544],[0.9906356  0.00665753 0.00270696]
102,neutral,positive,MISS,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-0.6952569  2.4292185 -1.7642843],[0.04150876 0.94423956 0.01425171]
103,neutral,neutral,TRUE,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[-0.4418731  2.2977388 -1.9659299],[0.05988453 0.927071   0.01304443]
104,neutral,neutral,TRUE,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-1.5021405  2.8944132 -1.2903568],[0.01198947 0.97319305 0.01481755]
105,negative,negative,TRUE,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[ 2.3972888 -0.5344686 -2.869603 ],[0.9447663  0.05035914 0.00487464]
106,negative,neutral,MISS,"forskerzonen: RT @USER: Ja, det er vildt, så stort universet er: Et lysår = ca. 9.400 mia. km. Det sorte hul i Messier 87('en nær galakse') = 55 mio. lysår væk. Det svarer altså til en afstand på 9.400 mia x 55 mio. km = 522.000.000.000 mia. km (Til …",[ 3.271208  -1.9815083 -2.5752242],[0.9919419  0.00519112 0.0028669 ]
107,neutral,neutral,TRUE,RT @USER: Er du fra Syd- og Sønderjylland og tæt på #NotreDame lige nu? Så vil gerne tale med dig,[-1.1760069  2.7974122 -1.6048512],[0.01824243 0.969877   0.01188059]
108,neutral,neutral,TRUE,Københavns Lufthavn starter historisk stor udbygning til 4 mia. kr. #dkbyg #dkpol #dkbiz,[-0.628377   2.4393055 -1.8875269],[0.043906   0.9436293  0.01246471]
109,negative,negative,TRUE,"""Registreringsafgiften på biler og motorcykler skal sænkes fra 180 til 150 procent""
Den er jo allerede blevet sat til 150% ?
hvad er det her for noget fis?",[ 3.245057  -1.8617057 -2.6836073],[0.99135756 0.00600332 0.00263903]
110,negative,negative,TRUE,Kan der ikke komme nogle max-grænser på hvor meget cykellygter må lyse? Jeg er træt af at få brændt sorte pletter i mit syn af blinkende LED-lygter...!,[ 1.7925876   0.07232218 -2.649633  ],[0.8397798  0.1503362  0.00988402]
111,negative,negative,TRUE,"""Nordeas Vesterport-filial har gennem mere end et årti været centrum for hundredvis af skattelyselskaber og skuffeselskaber, som har ageret midterstation i mistænkelige transaktioner for hundredvis af millioner.""

Berlingskes Stefan Singh Kailay skriver.

[LINK]",[ 3.1920848 -1.7460203 -2.73432  ],[0.9902596  0.00709835 0.00264207]
112,positive,positive,TRUE,"det er jeg glad for at høre! hm, må lige overveje.",[-2.016674  -1.1707556  3.3215199],[0.00472888 0.01101885 0.9842523 ]
