,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
60,negative,positive,MISS,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[ 0.97741604  0.23502734 -1.6257764 ],[0.6451561  0.30707857 0.04776533]
61,neutral,negative,MISS,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[ 0.03071184  0.98052603 -1.1447529 ],[0.2568116  0.6639169  0.07927145]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-1.5230142   0.04893465  1.8250306 ],[0.02918593 0.14056018 0.8302539 ]
63,neutral,positive,MISS,Lækre detaljer i brilleetuier og pudseklude 😍,[-1.8247517  1.117111   1.022028 ],[0.02689379 0.50966716 0.46343905]
64,positive,positive,TRUE,Enig. En true detective podcast. det er lige dig ? :),[-1.8592299   0.65658635  1.5326753 ],[0.02320227 0.2871677  0.68963003]
65,positive,negative,MISS,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[-0.82782024 -0.14422846  1.2290705 ],[0.09257037 0.18338005 0.72404957]
66,negative,negative,TRUE,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[ 2.2508707 -1.1821986 -1.9467055],[0.9548183  0.03082887 0.0143528 ]
67,neutral,neutral,TRUE,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[-1.0219309   1.7800106  -0.60765094],[0.05265962 0.86765164 0.07968879]
68,neutral,neutral,TRUE,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[-0.89457536  1.5551319  -0.53862613],[0.0713649  0.8267592  0.10187589]
69,neutral,positive,MISS,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-1.9331197  1.2721539  0.9768761],[0.02271748 0.56026405 0.41701844]
70,neutral,negative,MISS,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[-1.4106537   1.8496281  -0.23248406],[0.03299753 0.8598126  0.10718994]
71,negative,neutral,MISS,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[ 2.1561773 -1.0100263 -1.9796242],[0.94504267 0.03984619 0.01511109]
72,neutral,neutral,TRUE,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[-1.2137764   1.8406028  -0.45136222],[0.04106531 0.87091345 0.08802119]
73,neutral,neutral,TRUE,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[-1.3798033   1.7258548  -0.13582937],[0.0373228  0.8331905  0.12948671]
74,negative,neutral,MISS,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[ 2.178834  -1.0608035 -1.9492174],[0.9476047  0.03712535 0.01526994]
75,negative,negative,TRUE,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[ 1.8879162  -0.75415033 -1.833222  ],[0.91289157 0.06501061 0.02209782]
76,neutral,negative,MISS,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[-0.9255454   1.7062894  -0.64548534],[0.06164294 0.8567905  0.08156651]
77,positive,neutral,MISS,Jeg lukkede den faktisk ned inden et møde 😬,[-1.7689945   0.37054318  1.73315   ],[0.02342906 0.19904172 0.77752924]
78,negative,neutral,MISS,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[ 2.0904853  -0.92287666 -1.9730804 ],[0.9378102  0.04607109 0.01611873]
79,negative,negative,TRUE,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 1.9839883 -0.7878655 -1.9705946],[0.92446    0.05782122 0.01771881]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 2.2812774 -1.2483705 -1.9250386],[0.9576559  0.02807391 0.01427019]
81,neutral,negative,MISS,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[-0.6408824   1.5211459  -0.82440597],[0.09504732 0.8258417  0.07911094]
82,negative,negative,TRUE,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[ 1.9874095 -0.8270207 -1.9227705],[0.92594665 0.05550018 0.01855309]
83,positive,positive,TRUE,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[-0.629108   -0.50875837  1.3434877 ],[0.10732833 0.12105467 0.771617  ]
84,neutral,neutral,TRUE,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[-1.0062107   1.7625268  -0.60720724],[0.05426279 0.86486727 0.08086993]
85,neutral,negative,MISS,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[-1.2310634  1.7531464 -0.359702 ],[0.04317597 0.8536265  0.10319758]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-1.0980048  1.8224691 -0.5553798],[0.04701326 0.87209964 0.08088715]
87,neutral,negative,MISS,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[-0.73738354  1.6142191  -0.7774168 ],[0.08023658 0.8426755  0.07708787]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-1.404864    1.8482038  -0.24763508],[0.03327711 0.86086494 0.10585803]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[-1.0784358  1.7955877 -0.5616147],[0.04905613 0.86869204 0.08225189]
90,neutral,neutral,TRUE,"Nej, det gør der ikke. Se evt. her: :)",[-1.1150728   1.7845418  -0.49565917],[0.04756246 0.8640741  0.08836338]
91,neutral,negative,MISS,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 0.04864144  1.0635861  -1.218353  ],[0.24747036 0.68282294 0.06970671]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-1.120067   1.8207327 -0.5256277],[0.04599183 0.8706703  0.08333787]
93,neutral,positive,MISS,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-1.2889056   1.8520178  -0.37805185],[0.03757751 0.8689881  0.09343442]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-1.1040988  -0.41802293  1.8340222 ],[0.0457326  0.09082069 0.8634468 ]
95,neutral,neutral,TRUE,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[-1.0078146  1.7531462 -0.6144949],[0.054654   0.86435467 0.08099134]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 2.285941  -1.2445749 -1.948565 ],[0.9580592  0.02806137 0.01387937]
97,positive,positive,TRUE,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[-1.2005757  -0.25511467  1.7691263 ],[0.04336493 0.11162131 0.8450138 ]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[-1.2503184  1.7730079 -0.3621648],[0.04168368 0.8569984  0.10131793]
99,neutral,positive,MISS,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-1.3220125  1.8342671 -0.3109028],[0.03672189 0.86234254 0.10093559]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-1.5554526  -0.00578741  1.9152265 ],[0.0264072  0.12437507 0.8492177 ]
101,negative,neutral,MISS,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 2.270593  -1.2567993 -1.8852979],[0.95688903 0.02811477 0.0149962 ]
102,neutral,positive,MISS,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-1.7182623   1.7858334   0.17948101],[0.02443663 0.81255096 0.16301242]
103,neutral,neutral,TRUE,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 0.36987928  0.7773193  -1.3353539 ],[0.37248176 0.55982715 0.0676911 ]
104,positive,neutral,MISS,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-1.9169415  0.5828871  1.6813651],[0.02011396 0.24499618 0.7348899 ]
105,negative,negative,TRUE,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[ 1.559666   -0.25949976 -1.8972099 ],[0.83773905 0.13584857 0.02641233]
106,negative,neutral,MISS,"forskerzonen: RT @USER: Ja, det er vildt, så stort universet er: Et lysår = ca. 9.400 mia. km. Det sorte hul i Messier 87('en nær galakse') = 55 mio. lysår væk. Det svarer altså til en afstand på 9.400 mia x 55 mio. km = 522.000.000.000 mia. km (Til …",[ 2.2622418 -1.2636977 -1.8335481],[0.95596194 0.02812837 0.01590969]
107,neutral,neutral,TRUE,RT @USER: Er du fra Syd- og Sønderjylland og tæt på #NotreDame lige nu? Så vil gerne tale med dig,[-1.3585597  1.8465552 -0.3085677],[0.03506808 0.86472034 0.10021152]
108,neutral,neutral,TRUE,Københavns Lufthavn starter historisk stor udbygning til 4 mia. kr. #dkbyg #dkpol #dkbiz,[-1.193195   1.827529  -0.4874121],[0.04249611 0.8714309  0.08607299]
109,negative,negative,TRUE,"""Registreringsafgiften på biler og motorcykler skal sænkes fra 180 til 150 procent""
Den er jo allerede blevet sat til 150% ?
hvad er det her for noget fis?",[ 2.2892778 -1.2619588 -1.9125173],[0.9581685  0.02748903 0.01434252]
110,negative,negative,TRUE,Kan der ikke komme nogle max-grænser på hvor meget cykellygter må lyse? Jeg er træt af at få brændt sorte pletter i mit syn af blinkende LED-lygter...!,[ 1.516913   -0.31401294 -1.7779721 ],[0.8351865  0.13385125 0.03096229]
111,negative,negative,TRUE,"""Nordeas Vesterport-filial har gennem mere end et årti været centrum for hundredvis af skattelyselskaber og skuffeselskaber, som har ageret midterstation i mistænkelige transaktioner for hundredvis af millioner.""

Berlingskes Stefan Singh Kailay skriver.

[LINK]",[ 1.8005072  -0.58289164 -1.9073229 ],[0.8954418  0.08259246 0.02196581]
