,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
40,negative,negative,TRUE,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[ 3.4842834 -2.1267977 -2.7709363],[0.9944534  0.00363683 0.00190975]
41,neutral,neutral,TRUE,"Det er Torsdag og dermed Premier League i Dart, med runder igen før finalen strammer det til nu.
Se forslag på facebook side",[-1.4222285  3.1483035 -1.7328645],[0.01017    0.98237556 0.00745441]
42,neutral,neutral,TRUE,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-0.6871628  2.7015667 -2.1628225],[0.03240765 0.9601831  0.00740929]
43,negative,negative,TRUE,Det vil sige at laveste fællesnævner hermed er dem det laver balladen.,[ 3.4469538 -2.1076226 -2.7080297],[0.9940432  0.00384666 0.00211023]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 3.5057647 -2.1773171 -2.7688944],[0.9947413  0.00338516 0.00187353]
45,neutral,negative,MISS,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[-2.8319592  2.6574526  0.1925131],[0.00379222 0.91815203 0.07805575]
46,negative,neutral,MISS,"Hvad sker der med i dag, kan ikke komme ind??",[ 1.8213421   0.08529481 -2.7692964 ],[0.8429131  0.1485344  0.00855251]
47,negative,negative,TRUE,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[ 3.2031655 -1.6057806 -2.8956702],[0.98970526 0.00807248 0.00222236]
48,neutral,negative,MISS,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[-1.8964552  3.1484294 -1.2101818],[0.00632061 0.98112476 0.01255462]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 3.3748617 -2.2026477 -2.5716746],[0.9936439  0.00375793 0.00259826]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 3.4216738 -2.1858242 -2.663714 ],[0.9940891  0.00364855 0.00226243]
51,neutral,positive,MISS,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[-0.1404721  2.1674051 -2.312073 ],[0.08954911 0.90024275 0.01020815]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 3.433087  -2.0168135 -2.831584 ],[0.9938391  0.00427026 0.00189062]
53,neutral,neutral,TRUE,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[-2.8005147   2.6114154   0.23453355],[0.00406726 0.9113256  0.08460712]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 3.4516618 -2.2095332 -2.673838 ],[0.99436706 0.00345877 0.00217408]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 3.4489517 -2.1864154 -2.6981394],[0.9943234  0.0035491  0.00212755]
56,neutral,negative,MISS,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[-1.1349217  2.7852879 -1.6789489],[0.01923395 0.9696026  0.0111635 ]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 3.4650207 -2.238476  -2.640529 ],[0.9944661  0.00331583 0.00221811]
58,neutral,neutral,TRUE,Stormen Pabuk dræber to ældre og en fisker i Thailand,[-0.44531843  2.3778062  -2.1258118 ],[0.05550734 0.93415266 0.01034002]
59,positive,positive,TRUE,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-2.4841542 -1.3188777  3.8801396],[0.00170957 0.00548227 0.9928081 ]
60,neutral,positive,MISS,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[-1.1145425  2.8810656 -1.8592299],[0.01791031 0.9735844  0.0085053 ]
61,neutral,negative,MISS,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[ 1.002273   1.0523043 -2.6766713],[0.48156714 0.50627345 0.01215939]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-2.8181877  -0.04158494  2.9484046 ],[0.00297167 0.04773789 0.94929045]
63,neutral,positive,MISS,Lækre detaljer i brilleetuier og pudseklude 😍,[-2.2717009  3.1830032 -0.8338329],[0.00418292 0.9781998  0.01761723]
64,neutral,positive,MISS,Enig. En true detective podcast. det er lige dig ? :),[-2.5863612   2.940164   -0.29537383],[0.00381455 0.95847976 0.03770566]
65,negative,negative,TRUE,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[ 2.521774  -1.8363396 -1.5642194],[0.9712425  0.01243435 0.01632313]
66,negative,negative,TRUE,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[ 3.4556804 -2.0701098 -2.788243 ],[0.9941099  0.00395926 0.00193078]
67,neutral,neutral,TRUE,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[-0.7319139  2.7635877 -2.1510315],[0.02923229 0.96369565 0.00707209]
68,neutral,neutral,TRUE,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[-1.869584   3.0635214 -1.1392559],[0.00704793 0.9783223  0.01462982]
69,neutral,positive,MISS,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-3.035405   1.8415438  1.2621824],[0.00486022 0.63780546 0.35733435]
70,neutral,negative,MISS,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[-2.2247167  3.3807874 -1.0942991],[0.00362298 0.9851568  0.01122019]
71,negative,neutral,MISS,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[ 3.3408546 -1.7877426 -2.9158623],[0.99221873 0.00587876 0.00190261]
72,neutral,neutral,TRUE,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[-0.64527076  2.659831   -2.1595924 ],[0.03512312 0.9571513  0.00772559]
73,neutral,neutral,TRUE,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[-2.073556    2.9924634  -0.85400265],[0.0061377  0.9730821  0.02078024]
74,negative,neutral,MISS,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[ 2.8835807 -1.0814915 -2.982214 ],[0.9786637  0.01856199 0.00277429]
75,negative,negative,TRUE,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[ 2.780706  -1.1799464 -2.6858838],[0.97725314 0.01861734 0.0041295 ]
76,neutral,negative,MISS,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[-1.4568301  3.2384298 -1.7815628],[0.00899685 0.984501   0.00650221]
77,neutral,neutral,TRUE,Jeg lukkede den faktisk ned inden et møde 😬,[-2.6934905   2.8230505  -0.08207896],[0.00379663 0.9444998  0.05170353]
78,negative,neutral,MISS,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[ 2.2040396  -0.25128156 -2.9252436 ],[0.9159553  0.0786216  0.00542319]
79,negative,negative,TRUE,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 3.4145408 -1.9247686 -2.873854 ],[0.99338716 0.00476745 0.00184545]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 3.3691368 -1.829581  -2.9014895],[0.9926399  0.00548299 0.00187713]
81,neutral,negative,MISS,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[-1.5283147  3.179912  -1.6527027],[0.00887009 0.9832972  0.00783262]
82,negative,negative,TRUE,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[ 3.2126012 -1.5938112 -2.9158244],[0.989749   0.00809332 0.00215766]
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 2.8584795 -1.8942468 -2.019899 ],[0.98402196 0.00849028 0.00748776]
84,neutral,neutral,TRUE,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[-1.5211439  3.2134128 -1.6725839],[0.0086451  0.98392475 0.0074302 ]
85,neutral,negative,MISS,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[-1.7548492  3.1963663 -1.4169182],[0.00695658 0.98328996 0.00975343]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-0.8775312  2.9054809 -2.112028 ],[0.02210473 0.9714632  0.00643206]
87,neutral,negative,MISS,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[-0.3672335  2.4066763 -2.2509692],[0.05823036 0.93291736 0.00885225]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-1.7390574  3.3615365 -1.5999649],[0.00601436 0.9870738  0.00691189]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[-1.0411657  3.0048213 -2.0281303],[0.01708225 0.97655106 0.00636666]
90,neutral,neutral,TRUE,"Nej, det gør der ikke. Se evt. her: :)",[-0.96982116  2.8077374  -1.8968364 ],[0.02217052 0.9690558  0.00877361]
91,neutral,negative,MISS,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[-0.68431664  2.6830077  -2.1523013 ],[0.03307839 0.9593007  0.00762091]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-1.1310514  3.0555363 -1.974582 ],[0.01487474 0.97872627 0.00639895]
93,neutral,positive,MISS,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-1.2364639  3.117778  -1.9196457],[0.0126083  0.9810244  0.00636729]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-2.1669583 -1.5585834  3.7893183],[0.00257065 0.00472342 0.9927059 ]
95,neutral,neutral,TRUE,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[-0.39079982  2.3998652  -2.218146  ],[0.05729776 0.93348646 0.00921576]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 1.0485324  1.0249984 -2.705032 ],[0.49995625 0.48832765 0.01171601]
97,positive,positive,TRUE,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[-0.7856292  -0.46264517  1.2588352 ],[0.09894855 0.136672   0.76437944]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[-1.6963254  3.2310698 -1.5248277],[0.00713233 0.98440105 0.00846666]
99,neutral,positive,MISS,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-2.0228121  3.3849926 -1.298153 ],[0.00442077 0.9864546  0.00912458]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-3.0276265 -0.4363469  3.5466552],[0.00136841 0.01826388 0.98036766]
101,negative,neutral,MISS,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 3.4578714 -2.078105  -2.765166 ],[0.9941094  0.00391913 0.00197153]
102,neutral,positive,MISS,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-0.8154681  2.7813687 -2.061829 ],[0.0264759  0.96591103 0.00761313]
103,neutral,neutral,TRUE,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[-0.6846155  2.678434  -2.140218 ],[0.03321114 0.95904213 0.00774682]
104,neutral,neutral,TRUE,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-2.2474556  3.3258324 -1.0130744],[0.00373504 0.9834304  0.01283454]
105,negative,negative,TRUE,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[ 3.0054002 -1.223614  -3.0006902],[0.98325473 0.01432282 0.00242245]
106,negative,neutral,MISS,"forskerzonen: RT @USER: Ja, det er vildt, så stort universet er: Et lysår = ca. 9.400 mia. km. Det sorte hul i Messier 87('en nær galakse') = 55 mio. lysår væk. Det svarer altså til en afstand på 9.400 mia x 55 mio. km = 522.000.000.000 mia. km (Til …",[ 3.4413548 -2.2368684 -2.589033 ],[0.9942095  0.00339983 0.00239064]
107,neutral,neutral,TRUE,RT @USER: Er du fra Syd- og Sønderjylland og tæt på #NotreDame lige nu? Så vil gerne tale med dig,[-1.7964867  3.3493936 -1.540821 ],[0.00574667 0.9868325  0.00742079]
108,neutral,neutral,TRUE,Københavns Lufthavn starter historisk stor udbygning til 4 mia. kr. #dkbyg #dkpol #dkbiz,[-1.0883428  3.0060117 -2.0101917],[0.01628707 0.9772341  0.00647872]
109,negative,negative,TRUE,"""Registreringsafgiften på biler og motorcykler skal sænkes fra 180 til 150 procent""
Den er jo allerede blevet sat til 150% ?
hvad er det her for noget fis?",[ 3.4305    -2.0941815 -2.7314851],[0.99394166 0.00396298 0.00209529]
110,neutral,negative,MISS,Kan der ikke komme nogle max-grænser på hvor meget cykellygter må lyse? Jeg er træt af at få brændt sorte pletter i mit syn af blinkende LED-lygter...!,[-0.48600063  2.4803276  -2.1927397 ],[0.04853913 0.9426531  0.00880774]
111,negative,negative,TRUE,"""Nordeas Vesterport-filial har gennem mere end et årti været centrum for hundredvis af skattelyselskaber og skuffeselskaber, som har ageret midterstation i mistænkelige transaktioner for hundredvis af millioner.""

Berlingskes Stefan Singh Kailay skriver.

[LINK]",[ 3.467698  -2.1125093 -2.7626543],[0.99429226 0.00375026 0.00195752]
