,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
19,positive,positive,TRUE,"Sommerferien går til Montenegro. Er du sådan én, der har gode tips til det land, så vil jeg herre mega gerne have dem ☺️",[-1.4198064 -0.544571   2.2705626],[0.02301016 0.0552115  0.9217784 ]
20,neutral,neutral,TRUE,"Og nej, det er ikke passivt.",[-1.2613372  1.9944965 -0.581793 ],[0.03458507 0.89717937 0.06823559]
21,negative,negative,TRUE,"I at straffe to klubber for et problem, der veldokumenteret går på tværs af alle klubber. Det er en pop-reaktion, efter at de ikke har taget deres ansvar seriøst. Og det er problemet med DBU og især disciplinærudvalget. At de altid kun har moral, nær det er billigt og opportunt.",[ 2.6288633 -1.5687249 -2.0867448],[0.9765756  0.01467968 0.00874467]
22,neutral,neutral,TRUE,Kræft øger risiko for andre sygdomme senere i livet,[-1.2639216  2.2322335 -0.8218492],[0.0281339  0.9280917  0.04377433]
23,negative,negative,TRUE,"Hold nu op. Dansk Folkeparti vil ikke ud af EU. Partiet ønsker bare ikke, den danske befolkning får indflydelse. Det var tydeligt i 2015, hvor partiet argumenterede for, den ønskede tilvalgsordning ikke krævede en folkeafstemning, og var imod det, befolkningen ville have gavn af.",[ 2.104906  -0.7419047 -2.183813 ],[0.933052   0.05414416 0.0128038 ]
24,negative,negative,TRUE,"Selvom Danmark ikke er længere er med i det europæiske politisamarbejde, Europol, så bruger politiet Europols forbryder-database (EIS) som aldrig før. #dkpol",[ 1.866516   -0.29825744 -2.2900002 ],[0.8846129  0.10153227 0.01385483]
25,negative,negative,TRUE,"Hvis der er en embedsmand i statsministeriet, som pt . ikke har travlt med at føre valgkamp for V - kan du så ikke vise vores statsminister Ordensbekendtgørelsen? #dkpol",[ 2.669314  -1.4634886 -2.2714376],[0.97733843 0.01567443 0.00698721]
26,negative,neutral,MISS,"Milos.. Der er en himmelvid forskel på at bruge en sexuel orientering som skældsord, og et erhverv, uanset om det er luder/bilsælger/bankmand eller håndværker. Du kan skifte erhverv, det er umiddelbart nok sværere at sexualitet. Læs tipsbladets artikel om",[ 2.5898018 -1.40694   -2.222929 ],[0.97418314 0.01790102 0.00791586]
27,negative,negative,TRUE,"Det er jo nemt nok at mene noget drastisk, når man tilhører en gruppe, som ikke ryger og ellers har fint råd til at betale 90 kr. for en pakke.",[ 2.5871265 -1.3887899 -2.2148216],[0.9737327  0.01826927 0.00799798]
28,neutral,negative,MISS,"RT @USER: Du mener: Hvem bliver nummer tre ?

Først var det skolelærerne...",[-1.0951787   2.1710966  -0.97924656],[0.03529024 0.9250817  0.03962811]
29,negative,neutral,MISS,"Mediernes rolle skal forklares forfra, skriver som kommentar til ""På sin vis er der tale om ytringsfrihed på speed. Men hvis de forpligtede, uafhængige medier samtidig svækkes, får vi et demokratisk problem"" #dkmedier",[ 2.5736277 -1.5458941 -2.0226502],[0.97433454 0.01583516 0.00983037]
30,positive,positive,TRUE,"Ved du overhovedet hvad det ord betyder?

Jeg er fuldstændig enig med @USER. Danmark har brug for en ny retning!",[-1.5782648 -0.3807019  2.256867 ],[0.01975833 0.06544028 0.9148014 ]
31,negative,negative,TRUE,Der er noget skrivere har misforstået. Han skriver en nedsænkning vil give 7000 yderlige pladser og det er AGFS ønske. AGF har ikke noget ønske om at øge kapaciteten til 27000 #ultratwitteragf,[ 2.656486  -1.4781114 -2.2123451],[0.9768569  0.01563861 0.00750455]
32,negative,negative,TRUE,"Jeg finder det mere problematisk, at de antager den yngre generation ikke kender Michael Laudrup. Historielærer møgunger!!",[ 2.6552567 -1.5952134 -2.1281652],[0.9778757  0.01394209 0.0081822 ]
33,negative,negative,TRUE,"Hvorfor gør #dkpol ikke noget mere for at få flere elbiler på vejene, ladestandere sat op....",[ 2.5141132 -1.2697423 -2.2797904],[0.9699181  0.02205096 0.00803099]
34,neutral,positive,MISS,"Konkurrencestater kommer i forskellige varianter, og det samme gælder for den danske konkurrencestat 🇩🇰. Nysgerrig? Køb 'Konkurrencestatsministeren' her: #dkpol #dkøko",[-1.4951612  2.284165  -0.6223796],[0.02119539 0.9280722  0.05073242]
35,negative,neutral,MISS,"Jo jo, men de kan jo ikke bruges som en overvældende del af holdets succes. De har ydet på visse områder, men har vel ikke været kæmpe profiler.",[ 2.277885  -1.1896882 -1.9248754],[0.95588875 0.02981669 0.01429459]
36,neutral,positive,MISS,Viacom letter på aftale med AT&amp;T og topper S&amp;P 500-indekset,[-1.1621015  2.1972945 -0.8822856],[0.03215983 0.92529637 0.04254379]
37,positive,positive,TRUE,Det er flot! Træning er heller ikke en særligt stor del af vægttab. Du kan ikke træne dig ud af dårlige spisevaner du skal spise dig ud af dem. Træning er selvfølgelig godt for en masse andre ting så det er helt fint at træne (eller ej).,[-1.6388774 -0.3387779  2.2832808],[0.01812284 0.06650467 0.9153725 ]
38,neutral,neutral,TRUE,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → #angst #stress #denmark,[-1.9876999   1.9065619   0.28758073],[0.01670832 0.8207089  0.16258278]
39,neutral,neutral,TRUE,Det er Robsons store udfordring. Han er dog ret bredt anerkendt som en af de største engelske spillere,[-2.148459    1.9724233   0.38856098],[0.01328806 0.818725   0.16798688]
40,negative,negative,TRUE,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[ 2.6487849 -1.4933064 -2.2051055],[0.9768605  0.01552191 0.00761754]
41,positive,neutral,MISS,"Det er Torsdag og dermed Premier League i Dart, med runder igen før finalen strammer det til nu.
Se forslag på facebook side",[-2.3882248  1.2315233  1.3790377],[0.01225646 0.45751107 0.5302324 ]
42,neutral,neutral,TRUE,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-0.9666646  2.0924494 -1.036554 ],[0.0430271  0.91685027 0.04012263]
43,negative,negative,TRUE,Det vil sige at laveste fællesnævner hermed er dem det laver balladen.,[ 2.5802808 -1.4678279 -2.0998907],[0.97396326 0.01700088 0.00903587]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 2.671002  -1.5516953 -2.183353 ],[0.9780397  0.01433713 0.00762319]
45,positive,negative,MISS,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[-1.7348276  -0.08157012  2.0654664 ],[0.0196316  0.10255484 0.8778136 ]
46,negative,neutral,MISS,"Hvad sker der med i dag, kan ikke komme ind??",[ 2.4514542 -1.2306516 -2.183203 ],[0.96629614 0.0243216  0.00938219]
47,negative,negative,TRUE,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[ 2.4185524 -1.1059906 -2.2570586],[0.962663   0.02836513 0.00897185]
48,negative,negative,TRUE,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[ 2.2074468 -1.256896  -1.7468829],[0.9519594 0.0297902 0.0182505]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 2.6498442 -1.5917422 -2.119245 ],[0.97763866 0.01406309 0.0082983 ]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 2.6698356 -1.5592847 -2.1931233],[0.9781933  0.01424758 0.00755907]
51,negative,positive,MISS,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[ 2.20195    -0.80636436 -2.2762642 ],[0.94274837 0.04654805 0.01070365]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 2.588219 -1.340009 -2.291972],[0.9734501  0.01915605 0.0073939 ]
53,positive,neutral,MISS,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[-2.1975436   0.94309705  1.5068029 ],[0.01544588 0.35708836 0.6274658 ]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 2.6853535 -1.5729623 -2.200859 ],[0.97876465 0.01384571 0.00738964]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 2.650522 -1.561417 -2.162189],[0.9775712  0.01448527 0.00794355]
56,negative,negative,TRUE,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[ 0.77662635  0.3659639  -1.4680607 ],[0.56523633 0.3748708  0.05989284]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 2.5894313 -1.5485111 -2.0754323],[0.9752518  0.01556078 0.00918739]
58,positive,neutral,MISS,Stormen Pabuk dræber to ældre og en fisker i Thailand,[-2.3134427  0.7448968  1.8287498],[0.01173257 0.24981183 0.73845565]
59,positive,positive,TRUE,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-1.4100401 -0.6539569  2.346806 ],[0.02176605 0.04635989 0.93187404]
60,negative,positive,MISS,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[ 0.7566368   0.47527334 -1.5805321 ],[0.540145   0.40767658 0.0521784 ]
61,negative,negative,TRUE,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[ 2.145619   -0.79481035 -2.2443962 ],[0.9387524  0.04960653 0.01164104]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-1.6895288  -0.12935315  2.1155217 ],[0.01972886 0.09390261 0.8863686 ]
63,positive,positive,TRUE,Lækre detaljer i brilleetuier og pudseklude 😍,[-2.1042898  0.7511522  1.6466336],[0.01640892 0.2852217  0.6983694 ]
64,positive,positive,TRUE,Enig. En true detective podcast. det er lige dig ? :),[-1.8069016  -0.11836312  2.215279  ],[0.01606832 0.08695475 0.89697695]
65,positive,negative,MISS,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[-0.3573365  -0.88504684  1.338177  ],[0.14205761 0.0838075  0.77413493]
66,negative,negative,TRUE,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[ 2.6418748 -1.4846336 -2.1922717],[0.9764741  0.01575945 0.00776636]
67,neutral,neutral,TRUE,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[-1.2344021  2.2241423 -0.8478409],[0.02920339 0.92781186 0.04298476]
68,negative,neutral,MISS,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[ 1.288101  -0.2863563 -1.4677706],[0.7869842  0.16300012 0.05001568]
69,positive,positive,TRUE,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-1.9166617  -0.01521744  2.2457294 ],[0.01390425 0.09309668 0.89299905]
70,neutral,negative,MISS,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[-2.0031028   1.9035473   0.32059434],[0.01640812 0.81600976 0.1675821 ]
71,negative,neutral,MISS,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[ 2.5830579 -1.3135304 -2.2842605],[0.9727578  0.01975777 0.00748437]
72,neutral,neutral,TRUE,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[-1.227979   2.2071066 -0.8428347],[0.02984728 0.9262824  0.04387031]
73,neutral,neutral,TRUE,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[-0.28741968  0.39122662 -0.0715997 ],[0.237412   0.46798837 0.2945996 ]
74,negative,neutral,MISS,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[ 2.543305  -1.2509127 -2.2830582],[0.9703875  0.02183421 0.00777826]
75,negative,negative,TRUE,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[ 2.5160198 -1.3487415 -2.1256738],[0.9702997  0.02034517 0.009355  ]
76,neutral,negative,MISS,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[-1.0960747   2.1044064  -0.89359134],[0.03735696 0.9169017  0.04574134]
77,positive,neutral,MISS,Jeg lukkede den faktisk ned inden et møde 😬,[-1.857343   -0.18764187  2.340732  ],[0.01372332 0.07287879 0.9133979 ]
78,negative,neutral,MISS,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[ 2.3555307 -0.9947155 -2.2838416],[0.95717645 0.03357365 0.00924992]
79,negative,negative,TRUE,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 2.5366464 -1.3138053 -2.2218308],[0.9710163  0.02065364 0.00833002]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 2.6709626 -1.5086333 -2.2118187],[0.9776313  0.01496234 0.00740645]
81,neutral,negative,MISS,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[-1.0339674   1.9079167  -0.78830576],[0.04710319 0.892677   0.06021988]
82,negative,negative,TRUE,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[ 2.55442   -1.3800483 -2.1695008],[0.97234994 0.01901537 0.00863475]
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 2.3452225 -1.5886445 -1.6527773],[0.9634653  0.01885295 0.01768182]
84,neutral,neutral,TRUE,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[-1.2560816   2.1780927  -0.78542525],[0.02975584 0.92260367 0.04764044]
85,negative,negative,TRUE,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[ 1.7368696 -0.3131111 -2.0733752],[0.8689002  0.11185994 0.01923984]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-1.2960678   2.2604346  -0.81405455],[0.02655355 0.93044746 0.04299898]
87,neutral,negative,MISS,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[-0.4136273  1.6948109 -1.3155301],[0.10372188 0.8541881  0.04209001]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-1.8418232   2.150126   -0.12004488],[0.0164596  0.8914577  0.09208269]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[-1.1118798  2.16896   -0.9416094],[0.03474185 0.9240673  0.04119082]
90,neutral,neutral,TRUE,"Nej, det gør der ikke. Se evt. her: :)",[-1.0711051  2.0189152 -0.8287591],[0.04123413 0.90622395 0.05254196]
91,negative,negative,TRUE,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 1.4503323   0.07372265 -2.115891  ],[0.78082585 0.19710617 0.02206801]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-1.1611048  2.2042918 -0.9070353],[0.03201615 0.9267067  0.04127719]
93,neutral,positive,MISS,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-1.3663015  2.2512882 -0.7307187],[0.02491541 0.9280412  0.04704335]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-1.2485932 -0.7397223  2.2459524],[0.02809089 0.04672673 0.92518234]
95,neutral,neutral,TRUE,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[-1.1785492  2.1978018 -0.9097555],[0.03167346 0.9268854  0.04144108]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 2.6270514 -1.4178348 -2.274361 ],[0.9756595  0.01708546 0.00725508]
97,negative,positive,MISS,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[ 1.1721808  -1.2325383  -0.31278172],[0.75941575 0.0685683  0.1720159 ]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[-2.3096576  1.396235   1.1290565],[0.01373    0.55862343 0.4276466 ]
99,neutral,positive,MISS,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-1.4371029  2.2509003 -0.6475242],[0.02316562 0.92581284 0.05102153]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-1.588427  -0.5242475  2.4014983],[0.01725646 0.05001715 0.9327264 ]
101,negative,neutral,MISS,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 2.637281  -1.5343142 -2.1389189],[0.97670025 0.01506817 0.0082316 ]
102,neutral,positive,MISS,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-2.3024423   1.5860133   0.95276123],[0.01319952 0.6446042  0.34219626]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 1.4966928   0.01321767 -2.1182754 ],[0.7975971  0.18093331 0.02146954]
104,positive,neutral,MISS,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-2.0532207   0.12957196  2.231279  ],[0.01213044 0.10760964 0.88025993]
105,negative,negative,TRUE,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[ 2.6197453 -1.363302  -2.296876 ],[0.9747038  0.01815755 0.00713857]
106,negative,neutral,MISS,"forskerzonen: RT @USER: Ja, det er vildt, så stort universet er: Et lysår = ca. 9.400 mia. km. Det sorte hul i Messier 87('en nær galakse') = 55 mio. lysår væk. Det svarer altså til en afstand på 9.400 mia x 55 mio. km = 522.000.000.000 mia. km (Til …",[ 2.6585793 -1.5724322 -2.1118925],[0.97750366 0.01421064 0.00828569]
107,neutral,neutral,TRUE,RT @USER: Er du fra Syd- og Sønderjylland og tæt på #NotreDame lige nu? Så vil gerne tale med dig,[-2.0006037   2.0844448   0.09867849],[0.01457617 0.8664778  0.11894606]
108,neutral,neutral,TRUE,Københavns Lufthavn starter historisk stor udbygning til 4 mia. kr. #dkbyg #dkpol #dkbiz,[-1.4708914   2.2736409  -0.67239934],[0.02197252 0.9292005  0.04882704]
109,negative,negative,TRUE,"""Registreringsafgiften på biler og motorcykler skal sænkes fra 180 til 150 procent""
Den er jo allerede blevet sat til 150% ?
hvad er det her for noget fis?",[ 2.670092  -1.5280129 -2.2019336],[0.9778211  0.01469081 0.007488  ]
110,negative,negative,TRUE,Kan der ikke komme nogle max-grænser på hvor meget cykellygter må lyse? Jeg er træt af at få brændt sorte pletter i mit syn af blinkende LED-lygter...!,[ 2.4761434 -1.21451   -2.2320576],[0.9671397  0.02413564 0.00872456]
111,negative,negative,TRUE,"""Nordeas Vesterport-filial har gennem mere end et årti været centrum for hundredvis af skattelyselskaber og skuffeselskaber, som har ageret midterstation i mistænkelige transaktioner for hundredvis af millioner.""

Berlingskes Stefan Singh Kailay skriver.

[LINK]",[ 2.5496655 -1.284213  -2.269062 ],[0.9711543  0.02100177 0.00784407]
