,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
12,negative,negative,TRUE,"tbh Jeg antager altid, at de fleste lande uden af Europa er farlige, for folk som mig. Det er mere sikker, end at antage det modsatte.",[ 0.9472301   0.17298561 -1.5279458 ],[0.64716536 0.2983769  0.05445779]
13,negative,negative,TRUE,"Det fortæller jo alt, DF byder nazilignende tilstande velkommen i folketinget.

Håber ikke at det overrasker nogen.

#dkpol",[ 2.365887  -1.2329142 -2.0542133],[0.96210325 0.02631978 0.01157701]
14,neutral,neutral,TRUE,"pinen er udsat til imorgen, det er en større omgang jeg er igennem.",[-1.6328062   1.8575616  -0.05685842],[0.02588438 0.8489562  0.12515934]
15,neutral,positive,MISS,"Sikkert nok, og du har ret i, at der ""altid"" er mange Brøndby-folk med i Odense. Men den fine kulisse i dag skyldes også et pænt Odense-fremmøde.",[-1.1173351  1.9284035 -0.6632565],[0.04237238 0.8909029  0.06672471]
16,negative,negative,TRUE,"Ligesom meget andet i livet så er der vel sagtens både gode, dårlige, indholdsrige, og uinteressante pressemøder - men I journalister bliver vel betalt for det ... Det er jeres arbejde eller ??",[ 2.3107088 -1.1168185 -2.149464 ],[0.95782924 0.03109796 0.01107286]
17,neutral,neutral,TRUE,Blågårdsgade 2. Look for Sasaa at Facebook,[-1.9852347   1.8692212   0.34065935],[0.01711193 0.80773324 0.17515479]
18,neutral,positive,MISS,"DAT fejrer 30 år med fly Det er i dag 30 år siden, at Kirsten og Jesper Rungholm lettede med deres første fly. I dag råder de over 22 fly og har mere end 500 ansatte.",[-1.208882   2.03867   -0.6764719],[0.03517373 0.9049243  0.05990196]
19,positive,positive,TRUE,"Sommerferien går til Montenegro. Er du sådan én, der har gode tips til det land, så vil jeg herre mega gerne have dem ☺️",[-1.4225551  -0.35817248  2.1262867 ],[0.02585845 0.07496493 0.89917666]
20,neutral,neutral,TRUE,"Og nej, det er ikke passivt.",[-1.4333354   1.9163109  -0.29197672],[0.03065259 0.87337357 0.09597384]
21,negative,negative,TRUE,"I at straffe to klubber for et problem, der veldokumenteret går på tværs af alle klubber. Det er en pop-reaktion, efter at de ikke har taget deres ansvar seriøst. Og det er problemet med DBU og især disciplinærudvalget. At de altid kun har moral, nær det er billigt og opportunt.",[ 2.4203398 -1.305468  -2.0746195],[0.9659421  0.02327305 0.01078487]
22,neutral,neutral,TRUE,Kræft øger risiko for andre sygdomme senere i livet,[-1.2754921  2.0401952 -0.5874439],[0.03275344 0.90207285 0.06517372]
23,neutral,negative,MISS,"Hold nu op. Dansk Folkeparti vil ikke ud af EU. Partiet ønsker bare ikke, den danske befolkning får indflydelse. Det var tydeligt i 2015, hvor partiet argumenterede for, den ønskede tilvalgsordning ikke krævede en folkeafstemning, og var imod det, befolkningen ville have gavn af.",[ 0.10736734  1.0906659  -1.3484685 ],[0.2559859  0.6843168  0.05969727]
24,neutral,negative,MISS,"Selvom Danmark ikke er længere er med i det europæiske politisamarbejde, Europol, så bruger politiet Europols forbryder-database (EIS) som aldrig før. #dkpol",[ 0.42205063  0.94946223 -1.582241  ],[0.35344478 0.59892654 0.04762871]
25,negative,negative,TRUE,"Hvis der er en embedsmand i statsministeriet, som pt . ikke har travlt med at føre valgkamp for V - kan du så ikke vise vores statsminister Ordensbekendtgørelsen? #dkpol",[ 2.4235175 -1.2779016 -2.1310184],[0.9659896  0.0238488  0.01016161]
26,negative,neutral,MISS,"Milos.. Der er en himmelvid forskel på at bruge en sexuel orientering som skældsord, og et erhverv, uanset om det er luder/bilsælger/bankmand eller håndværker. Du kan skifte erhverv, det er umiddelbart nok sværere at sexualitet. Læs tipsbladets artikel om",[ 2.2253337 -0.9548648 -2.1879032],[0.9490427  0.03945873 0.01149851]
27,negative,negative,TRUE,"Det er jo nemt nok at mene noget drastisk, når man tilhører en gruppe, som ikke ryger og ellers har fint råd til at betale 90 kr. for en pakke.",[ 2.0911012 -0.8145768 -2.1030383],[0.9347582  0.0511422  0.01409963]
28,neutral,negative,MISS,"RT @USER: Du mener: Hvem bliver nummer tre ?

Først var det skolelærerne...",[-1.2240111  2.045642  -0.6817694],[0.03445654 0.9062831  0.05926035]
29,negative,neutral,MISS,"Mediernes rolle skal forklares forfra, skriver som kommentar til ""På sin vis er der tale om ytringsfrihed på speed. Men hvis de forpligtede, uafhængige medier samtidig svækkes, får vi et demokratisk problem"" #dkmedier",[ 2.4593465 -1.4338151 -2.0114338],[0.969162   0.0197523  0.01108565]
30,positive,positive,TRUE,"Ved du overhovedet hvad det ord betyder?

Jeg er fuldstændig enig med @USER. Danmark har brug for en ny retning!",[-1.5756308  -0.03829313  1.9369383 ],[0.025519   0.11871917 0.8557618 ]
31,negative,negative,TRUE,Der er noget skrivere har misforstået. Han skriver en nedsænkning vil give 7000 yderlige pladser og det er AGFS ønske. AGF har ikke noget ønske om at øge kapaciteten til 27000 #ultratwitteragf,[ 2.215914   -0.90771407 -2.1789382 ],[0.9466667  0.04165073 0.01168253]
32,negative,negative,TRUE,"Jeg finder det mere problematisk, at de antager den yngre generation ikke kender Michael Laudrup. Historielærer møgunger!!",[ 2.4664173 -1.4211166 -2.0534465],[0.96956885 0.01987212 0.01055909]
33,negative,negative,TRUE,"Hvorfor gør #dkpol ikke noget mere for at få flere elbiler på vejene, ladestandere sat op....",[ 2.2264454 -1.105425  -2.048514 ],[0.9527087  0.03403668 0.01325467]
34,neutral,positive,MISS,"Konkurrencestater kommer i forskellige varianter, og det samme gælder for den danske konkurrencestat 🇩🇰. Nysgerrig? Køb 'Konkurrencestatsministeren' her: #dkpol #dkøko",[-1.5246825   2.0810704  -0.36254343],[0.02438658 0.89765525 0.07795816]
35,neutral,neutral,TRUE,"Jo jo, men de kan jo ikke bruges som en overvældende del af holdets succes. De har ydet på visse områder, men har vel ikke været kæmpe profiler.",[ 0.39158556  0.6159786  -1.1518679 ],[0.40564582 0.5076912  0.086663  ]
36,neutral,positive,MISS,Viacom letter på aftale med AT&amp;T og topper S&amp;P 500-indekset,[-1.3047096  2.0714295 -0.576495 ],[0.03093201 0.90499604 0.06407191]
37,positive,positive,TRUE,Det er flot! Træning er heller ikke en særligt stor del af vægttab. Du kan ikke træne dig ud af dårlige spisevaner du skal spise dig ud af dem. Træning er selvfølgelig godt for en masse andre ting så det er helt fint at træne (eller ej).,[-1.8836951   0.39269766  1.8230398 ],[0.01943177 0.18929419 0.7912741 ]
38,neutral,neutral,TRUE,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → #angst #stress #denmark,[-1.9275916  1.7013212  0.4636199],[0.02016187 0.7595349  0.22030324]
39,neutral,neutral,TRUE,Det er Robsons store udfordring. Han er dog ret bredt anerkendt som en af de største engelske spillere,[-1.7283674   2.0424268  -0.10458232],[0.02020741 0.8772955  0.10249712]
40,negative,negative,TRUE,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[ 2.4237058 -1.2911155 -2.1015632],[0.96600467 0.02353167 0.01046357]
41,neutral,neutral,TRUE,"Det er Torsdag og dermed Premier League i Dart, med runder igen før finalen strammer det til nu.
Se forslag på facebook side",[-2.106394   1.7021416  0.6275568],[0.01626599 0.73334205 0.2503919 ]
42,neutral,neutral,TRUE,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-1.0520791  1.9701706 -0.7883222],[0.04378427 0.8992169  0.05699886]
43,negative,negative,TRUE,Det vil sige at laveste fællesnævner hermed er dem det laver balladen.,[ 2.437353  -1.3094176 -2.0854886],[0.9666954  0.02280804 0.0104965 ]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 2.4709315 -1.3671523 -2.1049964],[0.9691505  0.02087049 0.00997909]
45,neutral,negative,MISS,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[-2.0009816   1.2812499   0.96200204],[0.02128077 0.5668164  0.4119029 ]
46,negative,neutral,MISS,"Hvad sker der med i dag, kan ikke komme ind??",[ 2.3493693 -1.216141  -2.0871937],[0.9614284  0.02719165 0.01138   ]
47,negative,negative,TRUE,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[ 2.2893171 -1.0446062 -2.1584966],[0.9547842  0.03404088 0.01117491]
48,negative,negative,TRUE,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[ 1.375599   -0.33713612 -1.5139571 ],[0.8090794  0.14593507 0.04498553]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 2.4160836 -1.4036537 -1.9950945],[0.9670484  0.02121081 0.01174081]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 2.4396563 -1.3948804 -2.057325 ],[0.96828485 0.02092594 0.0107892 ]
51,negative,positive,MISS,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[ 1.5811564  -0.29402372 -1.9405528 ],[0.845397   0.12962247 0.02498054]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 2.1715608 -0.9068814 -2.153824 ],[0.9440559  0.04345575 0.0124884 ]
53,positive,neutral,MISS,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[-1.9916745  1.0611824  1.1995997],[0.02150762 0.45544004 0.5230523 ]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 2.44161   -1.3847255 -2.0675035],[0.96824396 0.02109738 0.01065864]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 2.4543116 -1.4071742 -2.060754 ],[0.9690113  0.02038482 0.01060378]
56,neutral,negative,MISS,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[-1.0720062   1.745978   -0.53846896],[0.05141913 0.8609137  0.08766715]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 2.4020002 -1.3950847 -1.9807377],[0.9662515  0.0216789  0.01206955]
58,neutral,neutral,TRUE,Stormen Pabuk dræber to ældre og en fisker i Thailand,[-2.2133522  1.3247788  1.1488242],[0.01556312 0.5354111  0.4490258 ]
59,positive,positive,TRUE,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-1.3232628  -0.49622127  2.1340108 ],[0.02855765 0.06529831 0.9061441 ]
60,neutral,positive,MISS,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[-0.32423094  1.376832   -1.1039441 ],[0.1441274  0.78978485 0.06608782]
61,neutral,negative,MISS,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[ 0.1091114   0.96181333 -1.2410924 ],[0.27737987 0.6507268  0.07189338]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-1.6649758  -0.04613386  2.0456653 ],[0.02130958 0.10755462 0.8711358 ]
63,positive,positive,TRUE,Lækre detaljer i brilleetuier og pudseklude 😍,[-1.9522814   0.86496216  1.4032936 ],[0.02155509 0.36063114 0.6178138 ]
64,positive,positive,TRUE,Enig. En true detective podcast. det er lige dig ? :),[-1.8226223   0.36991572  1.7636535 ],[0.02171208 0.19449508 0.7837928 ]
65,positive,negative,MISS,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[-0.51811135 -0.6635721   1.3495896 ],[0.11993255 0.10369653 0.77637094]
66,negative,negative,TRUE,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[ 2.3961368 -1.2239567 -2.129791 ],[0.96375805 0.02580961 0.01043236]
67,neutral,neutral,TRUE,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[-1.251203   2.0477824 -0.6315048],[0.03339621 0.9045414  0.06206243]
68,neutral,neutral,TRUE,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[ 0.02309541  0.92406684 -1.0539497 ],[0.2629784  0.6474511  0.08957055]
69,positive,positive,TRUE,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-1.950762   0.6146823  1.6657767],[0.01952553 0.25395757 0.7265169 ]
70,neutral,negative,MISS,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[-1.8036431  1.9583151  0.0699331],[0.01978469 0.85138655 0.12882878]
71,negative,neutral,MISS,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[ 2.3357165 -1.1003913 -2.1623266],[0.9584782  0.03085316 0.01066859]
72,neutral,neutral,TRUE,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[-1.4539003   2.0818186  -0.44801635],[0.02627844 0.9018677  0.07185376]
73,neutral,neutral,TRUE,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[-1.4772371   1.610344    0.07842047],[0.03615044 0.7925616  0.17128806]
74,negative,neutral,MISS,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[ 2.3293235 -1.0935805 -2.152096 ],[0.9579141  0.03124484 0.01084104]
75,negative,negative,TRUE,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[ 1.3498409  -0.07459833 -1.7981814 ],[0.77907085 0.18747824 0.03345094]
76,neutral,negative,MISS,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[-1.1359986   1.9702582  -0.68405765],[0.04014672 0.8967684  0.06308492]
77,positive,neutral,MISS,Jeg lukkede den faktisk ned inden et møde 😬,[-1.7225435  -0.03116307  2.0772884 ],[0.01956157 0.10616001 0.8742784 ]
78,negative,neutral,MISS,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[ 2.0428402  -0.70892555 -2.1475365 ],[0.9268221  0.05914524 0.01403262]
79,negative,negative,TRUE,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 1.8278148  -0.49719778 -2.062859  ],[0.8942834  0.087445   0.01827162]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 2.4125764 -1.2776563 -2.1056235],[0.9653676  0.02410155 0.01053085]
81,neutral,negative,MISS,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[-0.9935328  1.8455412 -0.7456626],[0.05159634 0.88229364 0.06611006]
82,negative,negative,TRUE,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[ 2.3180914 -1.1183481 -2.1178758],[0.9578337  0.03082218 0.0113442 ]
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 1.4921532 -1.2609854 -0.7734383],[0.8565338  0.05458479 0.08888136]
84,neutral,neutral,TRUE,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[-1.2549258  2.009953  -0.5922323],[0.03434426 0.89902747 0.06662823]
85,neutral,negative,MISS,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[-1.3473942  1.9197124 -0.4131881],[0.03357901 0.88095593 0.08546501]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-1.4277266   2.0966     -0.48474157],[0.02666769 0.9048594  0.06847288]
87,neutral,negative,MISS,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[-0.68032897  1.7324524  -0.9834716 ],[0.07749857 0.86526924 0.0572322 ]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-1.6746224   1.9770228  -0.10380002],[0.02254862 0.8689789  0.10847244]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[-1.2191128   2.0429902  -0.67208093],[0.03468309 0.9053805  0.0599364 ]
90,neutral,neutral,TRUE,"Nej, det gør der ikke. Se evt. her: :)",[-1.3486031  1.9897078 -0.4592751],[0.03164056 0.8913623  0.07699712]
91,neutral,negative,MISS,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 0.38761294  0.88588506 -1.4940859 ],[0.35737184 0.5881893  0.05443884]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-1.2814726   2.069744   -0.61429334],[0.03175998 0.9063483  0.0618917 ]
93,neutral,positive,MISS,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-1.5808029   2.0737414  -0.30323645],[0.02312791 0.8938915  0.08298057]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-1.165188  -0.5909557  2.051368 ],[0.03607785 0.06406584 0.8998563 ]
95,neutral,neutral,TRUE,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[-1.2026858  2.0330305 -0.6916781],[0.03559789 0.9050614  0.05934063]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 2.3909986 -1.22975   -2.1488366],[0.9639132  0.02579686 0.01028994]
97,positive,positive,TRUE,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[-0.19986992 -0.7912692   1.0668559 ],[0.1959722  0.10848083 0.695547  ]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[-1.8919193  1.7547182  0.3480683],[0.02051757 0.7867565  0.1927259 ]
99,neutral,positive,MISS,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-1.4518625  2.0478559 -0.400181 ],[0.02705    0.89552057 0.07742953]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-1.6100713  -0.23415697  2.1780503 ],[0.02035331 0.08057258 0.89907414]
101,negative,neutral,MISS,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 2.4383352 -1.3075416 -2.0917785],[0.96674925 0.0228297  0.01042103]
102,positive,positive,TRUE,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-2.2127402  1.1552767  1.3452405],[0.01535788 0.44569957 0.5389425 ]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 0.66215473  0.61170495 -1.5796301 ],[0.48612827 0.46221158 0.0516602 ]
104,positive,neutral,MISS,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-1.8671731  0.1589932  2.0478303],[0.01702586 0.1291403  0.8538338 ]
105,negative,negative,TRUE,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[ 2.1171596 -0.7910618 -2.1718729],[0.93607455 0.05108412 0.01284125]
106,negative,neutral,MISS,"forskerzonen: RT @USER: Ja, det er vildt, så stort universet er: Et lysår = ca. 9.400 mia. km. Det sorte hul i Messier 87('en nær galakse') = 55 mio. lysår væk. Det svarer altså til en afstand på 9.400 mia x 55 mio. km = 522.000.000.000 mia. km (Til …",[ 2.431333  -1.3288051 -2.0266886],[0.96630895 0.02249618 0.01119494]
107,neutral,neutral,TRUE,RT @USER: Er du fra Syd- og Sønderjylland og tæt på #NotreDame lige nu? Så vil gerne tale med dig,[-1.6530359   2.0207334  -0.18572186],[0.02235251 0.8806919  0.09695555]
108,neutral,neutral,TRUE,Københavns Lufthavn starter historisk stor udbygning til 4 mia. kr. #dkbyg #dkpol #dkbiz,[-1.8108095   1.9953415   0.00294574],[0.01919002 0.8631092  0.11770076]
109,negative,negative,TRUE,"""Registreringsafgiften på biler og motorcykler skal sænkes fra 180 til 150 procent""
Den er jo allerede blevet sat til 150% ?
hvad er det her for noget fis?",[ 2.440784  -1.3367635 -2.0894897],[0.9674394  0.02213379 0.0104268 ]
110,negative,negative,TRUE,Kan der ikke komme nogle max-grænser på hvor meget cykellygter må lyse? Jeg er træt af at få brændt sorte pletter i mit syn af blinkende LED-lygter...!,[ 2.0563262 -0.7888469 -2.0858104],[0.93108743 0.05411872 0.01479392]
111,negative,negative,TRUE,"""Nordeas Vesterport-filial har gennem mere end et årti været centrum for hundredvis af skattelyselskaber og skuffeselskaber, som har ageret midterstation i mistænkelige transaktioner for hundredvis af millioner.""

Berlingskes Stefan Singh Kailay skriver.

[LINK]",[ 2.0322268 -0.7344667 -2.1061327],[0.9269399  0.05827629 0.01478376]
