,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
35,neutral,neutral,TRUE,"Jo jo, men de kan jo ikke bruges som en overvældende del af holdets succes. De har ydet på visse områder, men har vel ikke været kæmpe profiler.",[ 0.6126785  0.7258178 -1.619601 ],[0.44902015 0.5028073  0.04817249]
36,neutral,positive,MISS,Viacom letter på aftale med AT&amp;T og topper S&amp;P 500-indekset,[-1.1442616  2.6102583 -1.3787472],[0.02246954 0.9597576  0.01777291]
37,positive,positive,TRUE,Det er flot! Træning er heller ikke en særligt stor del af vægttab. Du kan ikke træne dig ud af dårlige spisevaner du skal spise dig ud af dem. Træning er selvfølgelig godt for en masse andre ting så det er helt fint at træne (eller ej).,[-2.5687997   0.14721031  2.6237257 ],[0.00510094 0.0771256  0.9177734 ]
38,neutral,neutral,TRUE,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → #angst #stress #denmark,[-1.8304055   2.7255857  -0.78080916],[0.01009514 0.9610681  0.02883675]
39,neutral,neutral,TRUE,Det er Robsons store udfordring. Han er dog ret bredt anerkendt som en af de største engelske spillere,[-2.0494988   2.7216609  -0.54735774],[0.00809406 0.9555531  0.03635282]
40,negative,negative,TRUE,"Fodboldfans og sange er altså en historie for sig selv! 
Så ufattelig mange sløje tekster og selvkonstruerede ord for at få noget til at lade som om det rimer.",[ 2.9969635 -1.7259392 -2.4576995],[0.9870055  0.00877383 0.00422075]
41,neutral,neutral,TRUE,"Det er Torsdag og dermed Premier League i Dart, med runder igen før finalen strammer det til nu.
Se forslag på facebook side",[-1.891081   2.7442238 -0.74077  ],[0.00932675 0.9612084  0.02946483]
42,neutral,neutral,TRUE,"Nethandel med Dankort fejrer 20 års fødselsdag i dag. Tilbageblik: Det er i dag 20 år siden, at det første køb med Dankort på nettet blev gennemført. Siden er det blevet til millioner af handler på nettet.",[-1.0474083  2.5492914 -1.4670041],[0.02622266 0.9565409  0.01723648]
43,negative,negative,TRUE,Det vil sige at laveste fællesnævner hermed er dem det laver balladen.,[ 2.9307888 -1.6256858 -2.434316 ],[0.9850509  0.01034206 0.00460705]
44,negative,negative,TRUE,"@USER, hvor er det bare en uklædelig måde du omgår reglerne om kampagnestøtte. Du er jo udmærket klar over, hvad intentionen med loven er. Den burde du som borgerlig leve op til. Åbenhed er en styrke i politik. #dkpol #fv19",[ 3.0646653 -1.8476642 -2.4489949],[0.9887416  0.00727252 0.00398594]
45,positive,negative,MISS,"Meget ærgerligt for Slagelse Kommune, fordi jeg er tæt på byen, hvor jeg kan få arbejdet i Korsør, det er bare et arbejde. De skal kunne tænke sig om.",[-2.5188663  0.9482261  1.7047426],[0.00986944 0.3162507  0.6738798 ]
46,negative,neutral,MISS,"Hvad sker der med i dag, kan ikke komme ind??",[ 2.925619  -1.5490296 -2.5543587],[0.9846748  0.01121961 0.00410553]
47,negative,negative,TRUE,"Men igen; hvor mange opretter en komité og når frem til “nå, ingen vil have mig”?",[ 2.4831657 -0.8835849 -2.5937986],[0.9608544  0.03315098 0.0059946 ]
48,negative,negative,TRUE,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,[ 1.4479151  -0.12364681 -1.8672786 ],[0.8038278  0.1669715  0.02920066]
49,negative,negative,TRUE,Det hedder at klæbe sig til taburetten man ved er tabt alligevel. Husk I kun blev reddet af DF sidste gang,[ 3.0499442 -1.8908377 -2.396702 ],[0.9886701  0.00706801 0.0042619 ]
50,negative,negative,TRUE,Mig heller ikke. Al magt til velfærds argumentet om den enkle fries lykkelige. Lad os i samlet flokkes kor nedlægge denne fucking irriterende natur planeten dyrene og træerne og insekterne der æder vores korn eller er det de vilde fugle. Lad os slaa disse fucking fugle ihjel.,[ 3.063457  -1.8581507 -2.4626434],[0.98885673 0.0072062  0.00393712]
51,negative,positive,MISS,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",[ 1.7557696  -0.04406853 -2.483158  ],[0.8476382  0.14013633 0.01222553]
52,negative,negative,TRUE,Man har i årtier benyttet enhver lejlighed til at sætte brand i gaderne på Nørrebro. Først venstreorienterede autonome og siden indvandrerne fra Mellemøsten. Så det er en kultur der har eksisteret længe før nogen kendte til Rasmus Paludan. Han er blot en dårlig undskyldning.,[ 3.0022724 -1.6757294 -2.543801 ],[0.98697156 0.00917644 0.0038519 ]
53,positive,neutral,MISS,"Ja, kan du ikke bare være enig i det mest effektive tiltaket, så er vi ferdig? ;)",[-2.6042     1.329926   1.4213823],[0.0092481 0.4727391 0.5180128]
54,negative,negative,TRUE,"T.e. ved at læse tweets og svar som dine med fascistiske og racistiske undertoner. Og den undren det giver når danskere, som ellers virker til at være veluddannede og intelligente, kan få så menneskefjendske holdninger. Det er ikke mit Danmark mere. Lev vel.",[ 3.0715356 -1.8729457 -2.459347 ],[0.9890364  0.00704452 0.00391905]
55,negative,negative,TRUE,"Rygning ... ja lad os endelig putte mere skat i statskassen så skattestyrelsen kan forpurre dem efterfølgende , mine cigaretter koster næsten 50 kr så prisen er fordoblet de sidste 10-12 år har det hjulpet staten burde ikke blande sig og hvad bliver det næste rødvin ? Slik ?",[ 3.0472724 -1.8604405 -2.4250047],[0.9885417  0.0073047  0.00415351]
56,neutral,negative,MISS,"“Han sov på gaden, når han ikke vandt i lodtrækningen om at få en plads i et herberg for natten, har han forklaret”.
Vi kan ikke være det bekendt, at der må trækkes lod. Tak for frifindelse",[-0.83624613  2.0130389  -1.1869373 ],[0.05268807 0.910209   0.03710301]
57,negative,positive,MISS,"Ganske kort og simpelt: hvis det er så fandens korrekt, alt det du får braldret af dig, hvorfor er det så, at stemmerne flyver fra jer som lort fra spædekalve? Gi' dig gerne god tid. Og vær nu varsom med at svine dine vælgere til 😆😉👍",[ 2.9648294 -1.8077736 -2.3627608],[0.9868608  0.0083472  0.00479196]
58,neutral,neutral,TRUE,Stormen Pabuk dræber to ældre og en fisker i Thailand,[-1.2711225  2.6462321 -1.3089451],[0.01914602 0.9624186  0.01843539]
59,positive,positive,TRUE,Det ser spændende ud! Men for en god ordens skyld: Det er og der holder konferencen. Vi er bare skriverkarle :-),[-1.9103941 -0.9831785  3.0800254],[0.00664339 0.01679092 0.97656566]
60,negative,positive,MISS,Kan næsten ikke følge med efterspørgslen: 'Vestjyden' går som varmt brød (Dette er en plus-artikel),[ 2.4352138  -0.79937416 -2.6076956 ],[0.9561771  0.03765084 0.00617207]
61,negative,negative,TRUE,"Når vi nu ikke ved, hvornår der er Folketingsvalg (@USER?), kan vi jo meget passende forberede os til den 26. maj, hvor vi stemmer om noget, der er MINDST ligeså vigtigt #dennegangstemmerjwg #eudk",[ 2.2711194 -0.6740699 -2.5691354],[0.94295394 0.04959194 0.00745409]
62,positive,positive,TRUE,Jeg føler at 2019 starter overordentligt godt :),[-2.1731048  -0.46676418  2.8523943 ],[0.00629901 0.03469979 0.9590012 ]
63,neutral,positive,MISS,Lækre detaljer i brilleetuier og pudseklude 😍,[-2.4527047  1.4925079  1.1428106],[0.0112206  0.57996285 0.4088166 ]
64,positive,positive,TRUE,Enig. En true detective podcast. det er lige dig ? :),[-2.5547035   0.15798458  2.586046  ],[0.00535007 0.08062408 0.9140259 ]
65,negative,negative,TRUE,"Tillykke til @USER. Førstepladsen for desperation, misbrug af embedsværk og største politiske selvmål i #dkpol 😂😂",[ 2.242772  -1.5357572 -1.5030477],[0.95559126 0.02184127 0.02256749]
66,negative,negative,TRUE,"Orban er en 'klaphat', men vil beholde ham i EPP-gruppen i Europa-Parlamentet, efter Juncker opfordrer til at man smækker den konservative dør i -&gt;",[ 3.0612154 -1.7854035 -2.5000393],[0.98843646 0.00776406 0.0037995 ]
67,neutral,neutral,TRUE,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,[-1.2535926  2.6850097 -1.3492556],[0.01877738 0.9641583  0.01706432]
68,negative,neutral,MISS,"Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",[ 2.0648944  -0.73209655 -2.1340537 ],[0.929364   0.056685   0.01395102]
69,positive,positive,TRUE,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,[-2.395411  -0.1966853  2.8127801],[0.00518735 0.04675628 0.9480564 ]
70,neutral,negative,MISS,"Rigtig mange forældre er i tvivl om de mon gør det godt nok. 

Mange er bekymret og går med det selv.

Derfor er dette et rigtig godt initiativ.",[-2.496092   2.223855   0.4169837],[0.00760019 0.8524549  0.13994493]
71,negative,neutral,MISS,"De politikere, der råbte ""skandale"", var fuldt ud informerede og havde alle oplysninger til rådighed om metodespørgsmål i de nationale test.

Bekræfter kun det gamle ord: Peger du en finger mod andre, vender der tre mod dig.

#dkpol 

[LINK]",[ 3.0106552 -1.64291   -2.5778806],[0.98690563 0.00940281 0.00369152]
72,neutral,neutral,TRUE,"Her er øjeblikket, der stjal opmærksomheden til Oscar-showet,",[-1.2025619  2.635589  -1.364318 ],[0.02070815 0.9616765  0.01761536]
73,neutral,neutral,TRUE,"Jeg deler din overraskelse, selvom jeg kommer jævnligt dernede på deres klatrebaner, så måske burde jeg ikke blive overrasket. På den anden side, er det jo ikke ‘vores’ natur, men hans ejendom.",[-1.8638169   1.8361065   0.16974671],[0.02037262 0.82395464 0.15567268]
74,negative,neutral,MISS,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",[ 2.9393506 -1.4893517 -2.6126168],[0.9844363  0.01174429 0.00381943]
75,negative,negative,TRUE,"Sort dag. var som den braldrende kammerat på et fodboldhold. Han tisser i badet, får dumme gule kort. Men er også ham, der skyder fra en kropumulig vinkel og scorer. Giver omgang, selvom kontoen er i overtræk. Og som man slet ikke kan undvære, den dag han er væk. #dkmedier",[ 2.8278322 -1.4671406 -2.4588535],[0.9816476  0.01338667 0.00496566]
76,neutral,negative,MISS,"Martin Retov skal stoppe med at brokke sig over det røde kort til Ercec! Ercec har bolden i hænderne og kaster den langt væk. Klart tidsudtræk - og nummer to gule kort til Ercec. Hvis der er nogen, der mangler 'fingerspitzengefühl' i den sag, så er det i hvert fald ikke dommeren.",[-1.3110163  2.6213992 -1.2286011],[0.01882672 0.9607292  0.02044406]
77,positive,neutral,MISS,Jeg lukkede den faktisk ned inden et møde 😬,[-2.309631   -0.49915335  3.005067  ],[0.00475248 0.02905365 0.96619385]
78,negative,neutral,MISS,"Det er Paludans egen iscenesættelse.
Han må tale og demonstrere alt det han vil. På steder, der ikke forstyrrer offentlig orden.",[ 2.4333541  -0.81658804 -2.607087  ],[0.95671135 0.03709787 0.00619078]
79,negative,negative,TRUE,"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",[ 2.6922143 -1.1945791 -2.5931842],[0.97506183 0.0199995  0.0049387 ]
80,negative,neutral,MISS,"Bidrager til dagens forsidehistorie i om at #dkpol skal passe på med at pille ved Velfærdsforliget. Det er meget dyrere for #dkøko at slække på løft af pensionsalder end at lave særordninger for et mindretal af nedslidte til fx 3 mia. kr.
",[ 3.06202   -1.7712227 -2.5110106],[0.98837703 0.00786814 0.0037548 ]
81,neutral,negative,MISS,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,[-1.1204485  2.4675128 -1.3252807],[0.02633307 0.95221114 0.02145576]
82,negative,negative,TRUE,"Synes på en måde alle fangrupper burde gå fælles front mod dette tåbelige valg af DBU. I det mindste finde en løsning hos alle dem som har købt billet til om søndagen som ikke kan.

Er der ikke et nummer til DBU som man kan kontakte!",[ 2.943722  -1.6120343 -2.5018451],[0.9853946  0.0103531  0.00425236]
83,negative,positive,MISS,"Gengæld fik jeg bare ud fra at du skrev at nu jeg gjorde grin af dig her, gjorde du grin af mig der. 

Det er også fair nok. ""For the lolz"" er en helt legitim grund :)",[ 2.478515  -1.7898078 -1.6484232],[0.97074413 0.01359552 0.01566024]
84,neutral,neutral,TRUE,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",[-1.2063738  2.5460403 -1.2775455],[0.02244409 0.9566538  0.02090223]
85,neutral,negative,MISS,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",[-0.5324746  2.0537665 -1.5933969],[0.06837187 0.9079621  0.02366599]
86,neutral,neutral,TRUE,Kan vi stole på i klimakampen? Det spørger i lørdagens leder om @USER’ seneste udtalelser #dkgreen,[-1.210115   2.6726723 -1.3849926],[0.01984169 0.9634999  0.01665828]
87,neutral,negative,MISS,"Jarlov tror fejlagtigt, at alle, som er uenige med ham, pr. definition er venstreorienterede. Man er dog ikke nødvendigvis venstreorienteret, bare fordi man er uenig med en kraftigt højredrejet #dkpol",[-0.4210249  2.0516262 -1.7478929],[0.07622453 0.90355253 0.02022289]
88,neutral,neutral,TRUE,Lige her kan du se det nye Risbjerg-snit (og måske sidste inden valget bliver udskrevet) #dkpol,[-1.6405408  2.7810354 -1.0289571],[0.01161835 0.966965   0.02141667]
89,neutral,neutral,TRUE,Dorte Jarlby: Jeg sagde selv fra overfor Klaus Riskær Pedersen,[-1.2796042  2.6909301 -1.3378913],[0.0181963  0.9646377  0.01716601]
90,neutral,neutral,TRUE,"Nej, det gør der ikke. Se evt. her: :)",[-0.5062075  2.085992  -1.6353568],[0.06810861 0.90987134 0.02202007]
91,negative,negative,TRUE,"Troels Lund siger helt korrekt lige nu i at udenlandske firmaer spekulerer i ikke at registrere sig når de udfører arbejde i Danmark. Men han glemmer, at resultat af at denne regering har sparet massivt på indsatsen mod social dumping og på Arbejdstilsynet. #dkpol",[ 1.0227932  0.7906341 -2.3281548],[0.5470845  0.43373954 0.01917592]
92,neutral,neutral,TRUE,"Læs mere om samrådet her i 
[LINK]
#Skolechat",[-1.2645465  2.6882455 -1.3400228],[0.01851582 0.96431446 0.01716975]
93,neutral,positive,MISS,Nordjysk firma står bag Tysklands største solvarmeanlæg,[-1.3902576  2.7261584 -1.2430683],[0.01574863 0.9660055  0.01824594]
94,positive,positive,TRUE,"Tak til alle de politikere, der vil med og os på #arbejde 👍 Vi glæder os til at vise jer, hvorfor vi ser muligheder i alle mennesker. Hvordan vores arbejde gør en forskel.
@USER",[-1.7155887 -1.0825489  2.9717252],[0.00897308 0.01689924 0.9741277 ]
95,neutral,neutral,TRUE,Terror i Sri Lanka | Fejl i danske pas | Borgmester befamlet,[-1.1259375  2.5896816 -1.4237567],[0.02335006 0.959314   0.01733591]
96,negative,neutral,MISS,"Velfærd og asylansøgere er ikke hinandens modsætninger: 7,5% af BNP kommer fra udenlandsk arbejdskraft. Vi mangler arbejdskraft i Dk. Se link. Væksten går i stå, det tager penge fra velfærd",[ 3.056492  -1.7666425 -2.5289028],[0.9883437  0.00794781 0.00370853]
97,positive,positive,TRUE,her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,[-1.9841249 -0.5047804  2.681373 ],[0.00895989 0.03933451 0.9517056 ]
98,neutral,neutral,TRUE,Hvor er de handicappede i #sundhedsreform,[-1.4691099  2.660917  -1.1131637],[0.01547817 0.9624263  0.02209556]
99,neutral,positive,MISS,"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",[-1.7893151  2.7831242 -0.8588849],[0.00996855 0.9647552  0.02527625]
100,positive,positive,TRUE,"Vi har hørt meget om to nye 🐼🐼 i #dkmedier de sidste par dage. Nu er de endelig landet. Også på 6A'eren. Vi er stolte over at løfte arven videre efter #cphzoo legendariske slange-bus. Hold øje med pandabussen, og se de sort-hvide charmetrolde i ZOO fra 11. april",[-2.2843761 -0.5927235  3.084374 ],[0.00452442 0.02456056 0.9709151 ]
101,negative,neutral,MISS,Man kunne flytte en del af energiafg. over på CO2-afg. Biogas udfordring er pt at den ikke afgiftsmæssigt adskilles fra naturgassen den iblandes. At gasbiler så betaler mere/km i energiafg. end diesel skyldes den ineffektiv motor baseret på benzintek. Det gælder ikke den i link.,[ 3.0418642 -1.8062247 -2.4422061],[0.9881464  0.00775038 0.00410317]
102,neutral,positive,MISS,Fredericia-helt om 2-1: Ekstremt vigtig sejr #1div #FCFredericia,[-1.6359959  2.7803743 -1.0264411],[0.01167749 0.9668404  0.02148206]
103,negative,neutral,MISS,Der er alt for meget at komme efter i den norske (og danske) undergrund!,[ 1.3837292   0.39761376 -2.4146473 ],[0.7166249  0.26731753 0.0160575 ]
104,neutral,neutral,TRUE,"Der er både 👍 og 👎 i AFC West i vores draftanalyse 🏈

@USER kommer her med sin vurdering af holdenes valg i Nashville 💥 #nfldk #NFLDraft",[-2.4477246   2.3408573   0.25101444],[0.00735338 0.88336813 0.10927846]
105,negative,negative,TRUE,"Din og andre i din vennekreds udgør ikke noget repræsentivt uddrag - mit opfattelse er nærmere at det er størstedelen som agerer som beskrevet, og det modsatte er enkelte særtilfælde. Men hey, svært at dokumentere - derfor bør du ikke determinere det.",[ 3.0154493 -1.6349844 -2.5946052],[0.98695403 0.00943277 0.00361311]
106,negative,neutral,MISS,"forskerzonen: RT @USER: Ja, det er vildt, så stort universet er: Et lysår = ca. 9.400 mia. km. Det sorte hul i Messier 87('en nær galakse') = 55 mio. lysår væk. Det svarer altså til en afstand på 9.400 mia x 55 mio. km = 522.000.000.000 mia. km (Til …",[ 3.0592346 -1.8695242 -2.3927867],[0.9886081  0.00715305 0.00423878]
107,neutral,neutral,TRUE,RT @USER: Er du fra Syd- og Sønderjylland og tæt på #NotreDame lige nu? Så vil gerne tale med dig,[-1.6516131  2.769438  -1.0313604],[0.01162209 0.96676785 0.02161008]
108,neutral,neutral,TRUE,Københavns Lufthavn starter historisk stor udbygning til 4 mia. kr. #dkbyg #dkpol #dkbiz,[-1.3659847  2.7055945 -1.2829242],[0.01646467 0.96564466 0.01789063]
109,negative,negative,TRUE,"""Registreringsafgiften på biler og motorcykler skal sænkes fra 180 til 150 procent""
Den er jo allerede blevet sat til 150% ?
hvad er det her for noget fis?",[ 3.0579453 -1.7894025 -2.483285 ],[0.988366   0.00775785 0.00387607]
110,negative,negative,TRUE,Kan der ikke komme nogle max-grænser på hvor meget cykellygter må lyse? Jeg er træt af at få brændt sorte pletter i mit syn af blinkende LED-lygter...!,[ 2.0810063 -0.4020261 -2.5260785],[0.91451937 0.07635292 0.0091277 ]
111,negative,negative,TRUE,"""Nordeas Vesterport-filial har gennem mere end et årti været centrum for hundredvis af skattelyselskaber og skuffeselskaber, som har ageret midterstation i mistænkelige transaktioner for hundredvis af millioner.""

Berlingskes Stefan Singh Kailay skriver.

[LINK]",[ 3.0372865 -1.7261351 -2.5267565],[0.9877815  0.00843205 0.00378641]
